Mach,alpha,cr,ci,omega_i,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,source_file
1.8,0.3,0.7615399999999999,1e-05,3e-06,1.3879260759846962e-08,0.6,0.85,1e-05,0.002,rejected,,-167.21236645377465,8.806172359236979e-16,600.0,exact_log_amplitude_match,-329.7842631303602,3.736061735986112e-15,1200.0,exact_log_amplitude_match,0.6447908713377538,0.4023115646445351,1.2974253014606365,380.9311126454425,0.6447908713377538,0.4023115646445352,1.2974253014606365,380.9311126454424,0.0111463876677626,0.941522640169672,0.9414661280307388,4.518259771507979,0.1526747834083107,0.9600573624026,0.9625808758920262,61.70042726869837,True,0.6447908713377538,0.9600573624026,1.2974253014606365,380.9311126454425,0.1355785465132837,0.1355785465132838,0.0047714417072726,0.0777355710010413,0.1355785465132838,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.30000_candidates.csv
1.9,0.01,0.7615399999999999,1.817492e-05,1.817492e-07,4.975938741303602e-10,0.6,0.85,1e-05,0.002,rejected,,-10.332877736916526,7.8214312927433785e-19,600.0,exact_log_amplitude_match,-15.681498096959633,1.5785926463725252e-19,1200.0,exact_log_amplitude_match,0.9750113293531996,0.0245598882852145,1.906855985138797,20.72793720191217,0.9750113293531996,0.0245598882852148,1.9068559851387967,20.72793720191217,0.0003517172269246,1.0030729123259363,1.0030724862127876,232.2499497384532,0.1476400214417374,1.0012870458933243,1.003901172441328,4.780854607337631,True,0.9750113293531996,1.0030729123259363,1.9068559851387967,232.2499497384532,0.0087272543163804,0.0087272543163804,0.0928619469602686,0.0639947194751767,0.0928619469602686,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.01000_candidates.csv
1.9,0.02,0.7615399999999999,3.2662119999999995e-05,6.532423999999999e-07,1.253870264483415e-09,0.6,0.85,1e-05,0.002,rejected,,-15.665887047052433,1.7103596615736592e-20,600.0,exact_log_amplitude_match,-26.36278167125935,8.938959584790846e-18,1200.0,exact_log_amplitude_match,0.9523849232630848,0.0464709137609276,1.8854747000029288,40.21304107041561,0.9523849232630848,0.0464709137609277,1.885474700002929,40.2130410704156,0.0007250962487262,0.9960071450637532,0.9960020601396607,189.80810223808547,0.1523284344871586,0.995065281710008,0.9976763315161188,9.165471099681955,True,0.9523849232630848,0.9960071450637532,1.885474700002929,189.80810223808547,0.0284665329351204,0.0284665329351204,0.0071611608417972,0.0169112101519364,0.0284665329351204,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.02000_candidates.csv
1.9,0.03,0.7615399999999999,1e-05,3.0000000000000004e-07,1.3728550934341392e-09,0.6,0.85,1e-05,0.002,rejected,,-21.000352580464448,1.3230354893588536e-18,600.0,exact_log_amplitude_match,-37.04650661441072,3.1275060555240625e-17,1200.0,exact_log_amplitude_match,0.9342494732294798,0.0660993060446733,1.8670263877388047,58.71578513517846,0.9342494732294796,0.0660993060446732,1.8670263877388047,58.71578513517845,0.001117923284277,0.9899423024223716,0.9899324455109876,147.65114522921044,0.1567263531363071,0.989867961388356,0.9924758120829984,13.285999524601245,True,0.9342494732294798,0.9899423024223716,1.8670263877388047,147.65114522921044,0.0480920681022772,0.0480920681022773,0.0526319868117488,0.0461070576947773,0.0526319868117488,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.03000_candidates.csv
1.9,0.04,0.7615399999999999,1.7140120000000004e-05,6.856048000000002e-07,1.987869632848853e-09,0.6,0.85,1e-05,0.002,rejected,,-26.33439582939064,4.7007439260653945e-18,600.0,exact_log_amplitude_match,-47.72892671268762,6.670288426522059e-17,1200.0,exact_log_amplitude_match,0.9121589102559956,0.0882957174978962,1.823896336485525,76.17875465589684,0.9121589102559956,0.0882957174978964,1.8238963364855243,76.17875465589685,0.0014550070060182,0.9911409395183964,0.991127073174648,122.71431199087208,0.1531316386218807,0.9918617163164876,0.9944671414867898,16.922051432950987,True,0.9121589102559956,0.9918617163164876,1.823896336485525,122.71431199087208,0.0596619871023732,0.0596619871023732,0.0153484009926363,0.0358136089078092,0.0596619871023732,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.04000_candidates.csv
1.9,0.05,0.7615399999999999,2.047536e-05,1.023768e-06,2.555235453631029e-09,0.6,0.85,1e-05,0.002,rejected,,-31.66894251749609,1.0124414620111656e-17,600.0,exact_log_amplitude_match,-58.41190692322658,1.14868666227909e-16,1200.0,exact_log_amplitude_match,0.8933984909798077,0.1075735196715217,1.7819008176903717,92.8066358283116,0.8933984909798077,0.1075735196715216,1.7819008176903717,92.80663582831164,0.0018204781347068,0.9875956998100832,0.987577568223615,97.0079724510476,0.1534342682542931,0.9891307765632128,0.9917332281513508,20.38278717162146,True,0.8933984909798077,0.9891307765632128,1.7819008176903717,97.0079724510476,0.0672325829208597,0.0672325829208597,0.0016392120352893,0.0384922638141293,0.0672325829208597,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.05000_candidates.csv
1.9,0.06,0.7615399999999999,1.56914e-05,9.41484e-07,2.885872762785248e-09,0.6,0.85,1e-05,0.002,rejected,,-37.00442158720236,1.760544697829033e-17,600.0,exact_log_amplitude_match,-69.09632174321717,1.7965120747869982e-16,1200.0,exact_log_amplitude_match,0.8774942503830097,0.1251448817953909,1.7579503759252055,108.80375566753982,0.8774942503830097,0.1251448817953911,1.7579503759252058,108.80375566753985,0.0022071214282894,0.9852277022138776,0.9852051623254862,76.01797142749396,0.1551912245066303,0.9876271592157154,0.9902262813503128,23.73193619232082,True,0.8774942503830097,0.9876271592157154,1.7579503759252058,108.80375566753985,0.0752395774029237,0.0752395774029238,0.0033151108245629,0.0434455404030289,0.0752395774029238,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.06000_candidates.csv
1.9,0.07,0.7615399999999999,2.314992e-05,1.6204944000000002e-06,3.6969774966426036e-09,0.6,0.85,1e-05,0.002,rejected,,-42.33940170453269,2.6989455237795977e-17,600.0,exact_log_amplitude_match,-79.77932823818193,2.6609040541876003e-16,1200.0,exact_log_amplitude_match,0.8603952365371473,0.1425384512699812,1.720647541712287,123.9468220132444,0.8603952365371476,0.1425384512699812,1.720647541712287,123.9468220132444,0.0025743589005636,0.9819525926519392,0.9819259728445944,61.32916125858996,0.155325886499747,0.9851554364368,0.9877513694914634,26.774889909258484,True,0.8603952365371476,0.9851554364368,1.720647541712287,123.9468220132444,0.0811532233449133,0.0811532233449133,0.000834355347381,0.0469655621063074,0.0811532233449133,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.07000_candidates.csv
1.9,0.08,0.7615399999999999,1e-05,8.000000000000001e-07,3.6240164629734566e-09,0.6,0.85,1e-05,0.002,rejected,,-47.67656247210431,3.8639309448195247e-17,600.0,exact_log_amplitude_match,-90.46630656228768,4.362669784740054e-16,1200.0,exact_log_amplitude_match,0.8450989593256516,0.1613536189220619,1.691977554440159,138.95778242207786,0.8450989593256518,0.161353618922062,1.6919775544401592,138.95778242207777,0.0029107809368398,0.9802326850930956,0.9802025817886652,51.32717114374197,0.1538341349690524,0.984161278151677,0.9867543083469584,29.516103581642444,True,0.8450989593256518,0.984161278151677,1.6919775544401592,138.95778242207786,0.0844961010707681,0.0844961010707682,0.0018496023757294,0.0487356710941306,0.0844961010707682,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.08000_candidates.csv
1.9,0.09,0.7615399999999999,1.100893e-05,9.908037e-07,4.219006990428957e-09,0.6,0.85,1e-05,0.002,rejected,,-53.01288042634969,5.2103440762548815e-17,600.0,exact_log_amplitude_match,-101.15123405915566,5.548889770394605e-16,1200.0,exact_log_amplitude_match,0.832410926826043,0.1757085135910729,1.6679372435905604,153.20070194702367,0.8324109268260429,0.1757085135910728,1.6679372435905606,153.2007019470237,0.0033105201739495,0.9764429637404344,0.9764087187007312,41.74238346108549,0.1557105561755708,0.9812007751781042,0.9837901600734392,32.42727977518274,True,0.832410926826043,0.9812007751781042,1.6679372435905606,153.2007019470237,0.0875351802295782,0.0875351802295782,0.0072599462970436,0.0511744929112496,0.0875351802295782,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.09000_candidates.csv
1.9,0.1,0.7615399999999999,1e-05,1.0000000000000002e-06,4.625107607765202e-09,0.6,0.85,1e-05,0.002,rejected,,-58.34975601355367,6.757616488219872e-17,600.0,exact_log_amplitude_match,-111.83693612461748,6.849499500474423e-16,1200.0,exact_log_amplitude_match,0.8235452011993002,0.1868061042511072,1.6494054306677737,167.11680123763983,0.8235452011993001,0.186806104251107,1.6494054306677732,167.11680123763986,0.0037867867657141,0.9734356681497114,0.9733964133312552,33.28785671657549,0.1605331106620295,0.9792053477987962,0.9817901912930626,35.681022284797656,True,0.8235452011993002,0.9792053477987962,1.6494054306677737,167.11680123763986,0.0903359531162972,0.0903359531162971,0.0234378200002708,0.0564027668871105,0.0903359531162972,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.10000_candidates.csv
1.9,0.11,0.7615399999999999,1.020696e-05,1.1227656e-06,4.962877562470845e-09,0.6,0.85,1e-05,0.002,rejected,,-63.68681069128521,8.495209941563743e-17,600.0,exact_log_amplitude_match,-122.5226816180798,8.326424040820732e-16,1200.0,exact_log_amplitude_match,0.8100593022838292,0.2023133771508455,1.6218297188760484,180.51991646403096,0.810059302283829,0.2023133771508454,1.6218297188760484,180.51991646403096,0.0041482042346584,0.9714826444708764,0.971439925405472,28.52164687711152,0.1600632785186963,0.9780087905362376,0.9805901530461038,38.13741271794963,True,0.8100593022838292,0.9780087905362376,1.6218297188760484,180.51991646403096,0.0936405835022711,0.0936405835022711,0.011900027086201,0.0564428729972959,0.0936405835022711,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.11000_candidates.csv
1.9,0.12,0.7615399999999999,1e-05,1.2000000000000002e-06,5.417303383346824e-09,0.6,0.85,1e-05,0.002,rejected,,-69.02420819349877,1.0427431688433511e-16,600.0,exact_log_amplitude_match,-133.20882432876255,1.2138667712501252e-15,1200.0,exact_log_amplitude_match,0.794953056622927,0.2195505943921025,1.5911655411493832,193.52395323484365,0.794953056622927,0.2195505943921023,1.591165541149383,193.52395323484365,0.0044435215907316,0.9694568239245676,0.9694116856397488,25.338174866162166,0.1573391294473745,0.976559226054156,0.9791377084078914,40.04156900552073,True,0.794953056622927,0.976559226054156,1.5911655411493832,193.52395323484365,0.0988181448628897,0.0988181448628898,0.0162025603722315,0.0595075406550424,0.0988181448628898,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.12000_candidates.csv
1.9,0.13,0.7615399999999999,1e-05,1.3e-06,5.833973001804841e-09,0.6,0.85,1e-05,0.002,rejected,,-74.36184039411057,1.2548417208713651e-16,600.0,exact_log_amplitude_match,-143.89517454032884,9.571686746151108e-16,1200.0,exact_log_amplitude_match,0.7842354514453054,0.2325233237697255,1.5698857044726782,206.2736089247626,0.7842354514453053,0.2325233237697256,1.5698857044726782,206.27360892476256,0.004834119896612,0.9670226406168544,0.966974028976082,21.817061972422195,0.1582122698625811,0.9749011080889196,0.9774756927608632,42.45004370284416,True,0.7842354514453054,0.9749011080889196,1.5698857044726782,206.2736089247626,0.1019535157023347,0.1019535157023347,0.0025516239654748,0.0602102352502957,0.1019535157023347,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.13000_candidates.csv
1.9,0.14,0.7615399999999999,1e-05,1.4e-06,6.284035721697175e-09,0.6,0.85,1e-05,0.002,rejected,,-79.69970819846651,1.7775383902754856e-16,600.0,exact_log_amplitude_match,-154.58176034911395,1.2552440735749594e-15,1200.0,exact_log_amplitude_match,0.7750021471544625,0.2440982853041859,1.551997009620281,218.76292373917948,0.7750021471544626,0.244098285304186,1.551997009620281,218.76292373917943,0.0052427937782979,0.964137126267504,0.9640850779934402,18.848165775427137,0.1595491096254636,0.972794309304396,0.975364840160966,44.89153954285776,True,0.7750021471544626,0.972794309304396,1.551997009620281,218.76292373917948,0.1041766460784957,0.1041766460784958,0.0061020915811575,0.0620345241578142,0.1041766460784958,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.14000_candidates.csv
1.9,0.15,0.7615399999999999,1.072436e-05,1.6086540000000002e-06,6.769706580035496e-09,0.6,0.85,1e-05,0.002,rejected,,-85.03765599986595,2.24783089784704e-16,600.0,exact_log_amplitude_match,-165.268296369753,1.4218192698490736e-15,1200.0,exact_log_amplitude_match,0.7662938513987742,0.2550031940861261,1.5357648022444073,230.93855567365893,0.766293851398774,0.2550031940861262,1.5357648022444077,230.9385556736589,0.0056744962992451,0.9619495567398018,0.9618937529027024,16.31693537301765,0.1614147719789263,0.9714637653510808,0.97402981171551,47.41175487098005,True,0.7662938513987742,0.9714637653510808,1.5357648022444077,230.93855567365893,0.1085215213939578,0.1085215213939578,0.0028868721002314,0.0648835323025661,0.1085215213939578,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.15000_candidates.csv
1.9,0.16,0.7615399999999999,1.227656e-05,1.9642496e-06,7.3724295088380354e-09,0.6,0.85,1e-05,0.002,rejected,,-90.37561307903754,2.7631316960786057e-16,600.0,exact_log_amplitude_match,-175.95466614134062,1.5701804080205065e-15,1200.0,exact_log_amplitude_match,0.7552760566950752,0.2678828326749439,1.5158040558635948,242.68306581186167,0.7552760566950752,0.2678828326749439,1.5158040558635946,242.68306581186167,0.0060214932647717,0.9597922820260408,0.9597340695877588,14.617064223935229,0.1607862097841408,0.9699387398689004,0.972501094537114,49.26143297265767,True,0.7552760566950752,0.9699387398689004,1.5158040558635948,242.68306581186167,0.1122725673438384,0.1122725673438383,0.0021887498803859,0.0669347516312255,0.1122725673438384,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.16000_candidates.csv
1.9,0.17,0.7615399999999999,1.486356e-05,2.5268052000000003e-06,7.972292057674762e-09,0.6,0.85,1e-05,0.002,rejected,,-95.71348377063312,3.107532868805749e-16,600.0,exact_log_amplitude_match,-186.6407023088444,1.6917717229231848e-15,1200.0,exact_log_amplitude_match,0.7460274111066189,0.2787086711302439,1.4992362412427926,254.1197746468176,0.7460274111066187,0.2787086711302436,1.4992362412427929,254.1197746468176,0.006419819013965,0.9576002565674024,0.9575390565615188,12.9682293729055,0.1615725848525871,0.9684964779510687,0.9710545288214144,51.394257776406285,True,0.7460274111066189,0.9684964779510687,1.4992362412427929,254.1197746468176,0.1126396453402577,0.1126396453402579,0.0024108672124984,0.0674178674148957,0.1126396453402579,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.17000_candidates.csv
1.9,0.18,0.7615399999999999,1.229248e-05,2.2126464e-06,8.249301429032964e-09,0.6,0.85,1e-05,0.002,rejected,,-101.05254042127072,3.414063369619996e-16,600.0,exact_log_amplitude_match,-197.32897169168595,1.798811281318372e-15,1200.0,exact_log_amplitude_match,0.7392494157543257,0.2886482745430851,1.4851075585608284,265.8993000366583,0.7392494157543258,0.2886482745430855,1.4851075585608289,265.89930003665825,0.0068420408119143,0.955200504932448,0.9551364607084948,11.526605475775527,0.1628713667656831,0.9668345333144877,0.9693881952129216,53.64071418388165,True,0.7392494157543258,0.9668345333144877,1.4851075585608289,265.8993000366583,0.1139214101666444,0.1139214101666444,0.0036992543458048,0.0685016787122558,0.1139214101666444,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.18000_candidates.csv
1.9,0.19,0.7615399999999999,1.041392e-05,1.9786448e-06,8.519068153758931e-09,0.6,0.85,1e-05,0.002,rejected,,-106.39161813835088,4.289998996112735e-16,600.0,exact_log_amplitude_match,-208.017166408036,3.515721762100417e-15,1200.0,exact_log_amplitude_match,0.7305207464757489,0.3002608016138191,1.4670152994518244,277.31856507569887,0.730520746475749,0.3002608016138189,1.4670152994518242,277.3185650756988,0.007205095596495,0.9534901196324904,0.9534240179263428,10.463692465386917,0.1627110102064771,0.9657462533449648,0.9682958830909028,55.39108488125412,True,0.730520746475749,0.9657462533449648,1.4670152994518244,277.31856507569887,0.1175225323519328,0.1175225323519327,0.0049856329468483,0.0706882147143166,0.1175225323519328,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.19000_candidates.csv
1.9,0.2,0.7615399999999999,1.0604960000000002e-05,2.1209920000000003e-06,8.983682233535207e-09,0.6,0.85,1e-05,0.002,rejected,,-111.7303429492538,4.3557165293782894e-16,600.0,exact_log_amplitude_match,-218.7045586295515,2.170126876955774e-15,1200.0,exact_log_amplitude_match,0.7239663329293291,0.3091388927944927,1.454057295100508,288.4405278330359,0.7239663329293293,0.3091388927944926,1.4540572951005084,288.4405278330359,0.0076420341565644,0.9513231127214292,0.9512541614430082,9.366806684813174,0.164208539934039,0.96435072791154,0.9668955887604606,57.61466783335148,True,0.7239663329293293,0.96435072791154,1.4540572951005084,288.4405278330359,0.119684593155234,0.119684593155234,0.0028838064328901,0.0722937867889631,0.119684593155234,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.20000_candidates.csv
1.9,0.21,0.7615399999999999,1.181488e-05,2.4811248e-06,9.524127187827229e-09,0.6,0.85,1e-05,0.002,rejected,,-117.0688858490976,3.5998416812509853e-16,600.0,exact_log_amplitude_match,-229.39150881850304,2.519579502234353e-15,1200.0,exact_log_amplitude_match,0.715679164594171,0.3192510325475409,1.437840260934377,299.10384915228747,0.7156791645941709,0.319251032547541,1.437840260934377,299.1038491522876,0.0080174877661369,0.9494983562397892,0.9494274812218788,8.545344889114817,0.1643113872426219,0.9631576601743308,0.9656982042047292,59.32642994155136,True,0.715679164594171,0.9631576601743308,1.437840260934377,299.1038491522876,0.1217092739098667,0.1217092739098667,0.0032495276140569,0.0736030417141359,0.1217092739098667,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.21000_candidates.csv
1.9,0.22,0.7615399999999999,1.082784e-05,2.3821248e-06,9.910762874057448e-09,0.6,0.85,1e-05,0.002,rejected,,-122.40803886488264,5.141392160077766e-16,600.0,exact_log_amplitude_match,-240.07961753971463,2.428041913510762e-15,1200.0,exact_log_amplitude_match,0.7093052063779494,0.3282423420590074,1.424690029944672,309.9604009999256,0.7093052063779491,0.3282423420590074,1.424690029944672,309.9604009999256,0.0084297899728388,0.9475554382276932,0.9474824952242172,7.771437515927857,0.1651611902046684,0.9618871591745446,0.9644230996105476,61.252715493909626,True,0.7093052063779494,0.9618871591745446,1.424690029944672,309.9604009999256,0.125244939437447,0.125244939437447,0.0034220353260767,0.0759903670980331,0.125244939437447,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.22000_candidates.csv
1.9,0.23,0.7615399999999999,1.0063680000000002e-05,2.3146464000000004e-06,1.0281450460012791e-08,0.6,0.85,1e-05,0.002,rejected,,-127.74720008839024,4.3775577088785527e-16,600.0,exact_log_amplitude_match,-250.76769685037888,3.045413990458449e-15,1200.0,exact_log_amplitude_match,0.7019814110606387,0.337999277694001,1.4106173047400992,320.5167109786116,0.7019814110606387,0.3379992776940009,1.4106173047400994,320.5167109786116,0.0088050078447772,0.9459720271586396,0.9458975871436518,7.150935247587344,0.1652562270257832,0.9608976765946724,0.96342921462969,62.84679095350288,True,0.7019814110606387,0.9608976765946724,1.4106173047400994,320.5167109786116,0.1274004248317201,0.1274004248317201,0.0036406132080888,0.0773025885313237,0.1274004248317201,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.23000_candidates.csv
1.9,0.24,0.7615399999999999,1.4863560000000003e-05,3.567254400000001e-06,1.1178761084564749e-08,0.6,0.85,1e-05,0.002,rejected,,-133.0848153032785,7.905869820129307e-16,600.0,exact_log_amplitude_match,-261.45265322833666,2.580601534211834e-15,1200.0,exact_log_amplitude_match,0.6939316236304166,0.3463101851601819,1.3982665387728683,329.962203940579,0.6939316236304166,0.3463101851601818,1.3982665387728686,329.96220394057895,0.0091843948239895,0.9440691236975532,0.9439931430990436,6.57757254048228,0.1654474608347815,0.9596189409353172,0.9621458610806948,64.42889902162054,True,0.6939316236304166,0.9596189409353172,1.3982665387728686,329.962203940579,0.1283342155495026,0.1283342155495027,0.0036896743293379,0.078024785431101,0.1283342155495027,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.24000_candidates.csv
1.9,0.25,0.7615399999999999,1e-05,2.5e-06,1.1180853314065977e-08,0.6,0.85,1e-05,0.002,rejected,,-138.42522245248165,6.310036166783516e-16,600.0,exact_log_amplitude_match,-272.14317271145273,2.918350980386668e-15,1200.0,exact_log_amplitude_match,0.6900551614213559,0.3542509391149169,1.3868201726667069,341.0614536265068,0.6900551614213557,0.354250939114917,1.3868201726667064,341.0614536265069,0.0096272452636612,0.9422896834160804,0.94221208225027,6.025361827111308,0.1667545757568497,0.95849117881935,0.9610132420925932,66.41340277839875,True,0.6900551614213559,0.95849117881935,1.3868201726667069,341.0614536265069,0.1307874384186988,0.1307874384186989,0.0038963948151729,0.0797500038730375,0.1307874384186989,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.25000_candidates.csv
1.9,0.26,0.7615399999999999,1.162384e-05,3.0221984e-06,1.177780086182828e-08,0.6,0.85,1e-05,0.002,rejected,,-143.76373764363484,6.667681892650863e-16,600.0,exact_log_amplitude_match,-282.8299015817347,2.960438248186752e-15,1200.0,exact_log_amplitude_match,0.6826191337669184,0.3629756049196425,1.3732311383492477,350.5843757935669,0.6826191337669185,0.3629756049196425,1.3732311383492477,350.5843757935669,0.0099924092828177,0.9408423853378955,0.9407638190514096,5.600176791032654,0.1666772782079484,0.957605837246669,0.9601233002496092,67.78507413803364,True,0.6826191337669185,0.957605837246669,1.3732311383492477,350.5843757935669,0.1333094719710589,0.133309471971059,0.0041122279551754,0.0813267770585302,0.133309471971059,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.26000_candidates.csv
1.9,0.27,0.7615399999999999,1e-05,2.7000000000000004e-06,1.2103065130392912e-08,0.6,0.85,1e-05,0.002,rejected,,-149.1032599230679,6.068036181950567e-16,600.0,exact_log_amplitude_match,-293.518646225599,4.1728467332014434e-15,1200.0,exact_log_amplitude_match,0.6773751754441937,0.3708658348561663,1.362472429351175,360.7011623546291,0.6773751754441937,0.3708658348561663,1.3624724293511747,360.70116235462905,0.010388144319227,0.9392277848355284,0.9391485181576305,5.19798816720544,0.1671146554895964,0.9565377722638048,0.9590506240168478,69.32063820231379,True,0.6773751754441937,0.9565377722638048,1.362472429351175,360.7011623546291,0.1347670360971195,0.1347670360971196,0.0043744340016728,0.0822963045724438,0.1347670360971196,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.27000_candidates.csv
1.9,0.28,0.7615399999999999,1e-05,2.8000000000000003e-06,1.255805874159916e-08,0.6,0.85,1e-05,0.002,rejected,,-154.44226646034215,7.478691568100471e-16,600.0,exact_log_amplitude_match,-304.2063707482569,3.339675105682916e-15,1200.0,exact_log_amplitude_match,0.6716071924481536,0.3785246128233871,1.351023705563243,370.2666929091969,0.6716071924481534,0.3785246128233872,1.351023705563243,370.2666929091969,0.0107880837114533,0.937775440586984,0.9376952461493238,4.830694400148631,0.167621805479139,0.9556771647090304,0.9581850761767932,70.8553829690769,True,0.6716071924481536,0.9556771647090304,1.351023705563243,370.2666929091969,0.1355008199394015,0.1355008199394016,0.0047507231189447,0.0828893181991566,0.1355008199394016,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.28000_candidates.csv
1.9,0.29,0.7615399999999999,1e-05,2.9e-06,1.3021817226608232e-08,0.6,0.85,1e-05,0.002,rejected,,-159.7812541609688,8.099436256319457e-16,600.0,exact_log_amplitude_match,-314.8940764583564,3.4867503531982248e-15,1200.0,exact_log_amplitude_match,0.6656421439056485,0.3862784062274784,1.3385198818012454,379.6035783101251,0.6656421439056484,0.3862784062274783,1.338519881801245,379.6035783101252,0.0111654646606037,0.9364278568622426,0.9363472880729168,4.516430920463141,0.1677652619553065,0.9548569559607144,0.9573601104094296,72.17350874863395,True,0.6656421439056485,0.9548569559607144,1.3385198818012454,379.6035783101252,0.1356813207527221,0.1356813207527221,0.0048141900815304,0.0830392278330692,0.1356813207527221,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.90_alpha0.29000_candidates.csv
