Mach,alpha,cr,ci,omega_i,residual_norm
1.55,0.115,0.3647793295971357,0.0452945808224513,0.0052088767945819,3.0319254588812544e-14
1.55,0.12,0.3676123448280693,0.0442350462458262,0.0053082055494991,1.4797114377025047e-14
1.55,0.125,0.3703371637014682,0.0431153363587604,0.005389417044845,7.425535768366247e-13
1.55,0.13,0.3729604487835904,0.0419405759783575,0.0054522748771864,2.3518474036012343e-14
1.55,0.135,0.3754883296112497,0.0407153347923692,0.0054965701969698,1.9072164627810723e-14
1.55,0.14,0.3779264562753834,0.0394437041921252,0.0055221185868975,1.8597783013509656e-14
1.55,0.145,0.3802800476378144,0.0381293633372997,0.0055287576839084,2.1012357385556347e-14
1.55,0.15,0.3825539327572452,0.0367756328504633,0.0055163449275695,3.2440844993064995e-14
1.55,0.155,0.3847525883515422,0.0353855213943005,0.0054847558161165,3.2889689741577016e-14
1.55,0.16,0.3868801699589135,0.0339617628409938,0.005433882054559,4.146915579576504e-14
1.55,0.165,0.388940541897801,0.0325068501349592,0.0053636302722682,5.85659617632399e-14
1.55,0.17,0.3909373023545954,0.0310230632460041,0.0052739207518207,8.19738211576704e-14
1.55,0.175,0.3928738061581761,0.0295124929276855,0.0051646862623449,1.2717001802091934e-13
1.55,0.18,0.3947531854219435,0.0279770614717596,0.0050358710649167,1.998920860115633e-13
1.55,0.185,0.3965783674678916,0.026418540738433,0.0048874300366101,3.2618629126223293e-13
1.55,0.19,0.3983520912443055,0.0248385674652463,0.0047193278183967,5.3921810065691e-13
1.55,0.195,0.4000769224315659,0.0232386568260199,0.0045315380810738,9.337271363773267e-13
1.55,0.2,0.4017552663925157,0.0216202143809181,0.0043240428761836,1.6618804499009102e-12
1.55,0.205,0.4033893803670432,0.0199845464822127,0.0040968320288536,3.053321045429335e-12
1.55,0.21,0.4049813846877593,0.0183328687272645,0.0038499024327255,5.80635788355709e-12
1.55,0.215,0.4065332725392728,0.0166663152713623,0.0035832577833429,1.157755681397538e-11
1.55,0.22,0.4080469186717272,0.0149859443586828,0.0032969077589102,2.4352702850239068e-11
1.55,0.225,0.409524089038297,0.0132927462409877,0.0029908679042222,6.718858375863e-11
1.55,0.23,0.4109664459997181,0.0115876476633986,0.0026651589625816,1.3474597976195043e-10
1.55,0.235,0.4123755588369659,0.0098715173046364,0.0023198065665895,3.6988859422221727e-10
1.55,0.24,0.4137529056354452,0.0081451682787826,0.0019548403869078,1.576864608317944e-14
1.55,0.245,0.4150998842815039,0.0064093695062473,0.0015702955290306,5.1810037227113776e-14
1.55,0.25,0.4164178119232818,0.0046648367436823,0.0011662091859205,9.614490635819993e-14
1.55,0.255,0.4177079348864329,0.0029122494920112,0.0007426236204628,3.84219901292225e-13
1.55,0.26,0.4189715103041552,0.0011522371683095,0.0002995816637604,7.67762136997416e-12
1.6,0.05,0.3386982234532665,0.0421909590288649,0.0021095479514432,2.945218720919713e-12
1.6,0.055,0.3433196538075309,0.0431270003395126,0.0023719850186731,1.718799550332059e-12
1.6,0.06,0.3477230740318452,0.0437857312429802,0.0026271438745788,1.0546741466395478e-12
1.6,0.065,0.351920647823667,0.0442049352581461,0.0028733207917795,6.713928361428466e-13
1.6,0.07,0.3559247173858385,0.0444157003676643,0.0031090990257365,4.48023822957773e-13
1.6,0.075,0.3597473303322884,0.0444438332205004,0.0033332874915375,3.0421524066296253e-13
1.6,0.08,0.3633999906790227,0.0443109431210614,0.0035448754496849,2.1258302837643945e-13
1.6,0.085,0.3668935400338347,0.044035272272105,0.0037429981431289,1.5193853047253256e-13
1.6,0.09,0.3702381148620184,0.0436323392511477,0.0039269105326032,1.1059226945954506e-13
1.6,0.095,0.3734431471291369,0.0431154410476996,0.0040959668995314,8.258862143956462e-14
1.6,0.1,0.3765173891167028,0.0424960479695786,0.0042496047969578,6.33305620771333e-14
1.6,0.105,0.3794689505346765,0.0417841166306905,0.0043873322462225,4.9722029449633464e-14
1.6,0.11,0.3823053415294019,0.0409883410294948,0.0045087175132444,4.1498177326327314e-14
1.6,0.115,0.3850335169835032,0.0401163544206415,0.0046133807583737,3.5221572047626974e-14
1.6,0.12,0.3876599201926229,0.0391748932154282,0.0047009871858513,6.850006554912075e-15
1.6,0.125,0.3901905246635208,0.0381699312653096,0.0047712414081637,8.354016053398599e-14
1.6,0.13,0.3926308723662205,0.0371067899327223,0.0048238826912539,2.5423448211957372e-14
1.6,0.135,0.3949861102415868,0.0359902297312002,0.004858681013712,2.6273083901883328e-14
1.6,0.14,0.3972610228311672,0.0348245264517454,0.0048754337032443,2.9482550913495267e-14
1.6,0.145,0.3994600626515951,0.0336135353339394,0.0048739626234212,3.2468239350493463e-14
1.6,0.15,0.4015873766481196,0.0323607435469634,0.0048541115320445,4.0759321087041824e-14
1.6,0.155,0.4036468319836329,0.0310693170817991,0.0048157441476788,5.001433284944105e-14
1.6,0.16,0.4056420379273124,0.0297421386281391,0.0047587421805022,6.888488059865779e-14
1.6,0.165,0.4075763664092604,0.0283818407079103,0.0046830037168052,1.0116401881102213e-13
1.6,0.17,0.4094529707590642,0.0269908340302189,0.0045884417851372,1.522821846263072e-13
1.6,0.175,0.4112748020571445,0.0255713317503035,0.0044749830563031,2.383024954475974e-13
1.6,0.18,0.4130446251860968,0.0241253711968871,0.0043425668154396,3.879281805927162e-13
1.6,0.185,0.41476503185172,0.02265483065337,0.0041911436708734,6.528831177918809e-13
1.6,0.19,0.416438453994252,0.0211614469974055,0.004020674929507,1.144618212875342e-12
1.6,0.195,0.418067174977798,0.0196468282794992,0.0038311315145023,2.0533662396102658e-12
1.6,0.2,0.4196533405981313,0.0181124667794624,0.0036224933558924,3.824613206745171e-12
1.6,0.205,0.4211989683545671,0.0165597496753443,0.0033947486834455,7.442105232339323e-12
1.6,0.21,0.4227059566236062,0.0149899673896267,0.0031478931518216,1.5212721608548323e-11
1.6,0.215,0.424176093175513,0.0134043239656545,0.0028819296526157,3.305856516878626e-11
1.6,0.22,0.4256110612063782,0.0118039423351638,0.002596867313736,7.754568541895132e-11
1.6,0.225,0.4270124492619388,0.010189872762395,0.0022927213715388,2.0043971910434988e-10
1.6,0.23,0.4283817537090729,0.0085630976726543,0.0019695124647104,5.891854140971548e-10
1.6,0.235,0.4297203883667951,0.0069245349381622,0.0016272657104681,2.75063367660436e-14
1.6,0.24,0.4310296865019373,0.0052750494166977,0.0012660118600074,9.03574130899328e-14
1.6,0.245,0.4323109100583947,0.0036154516817713,0.0008857856620339,1.842611343939479e-12
1.6,0.25,0.4335652446256983,0.0019465068221647,0.0004866267055411,1.4132155904603673e-12
1.6,0.255,0.4347990673571785,0.0002641241639164,6.73516617987011e-05,1.2316091276088356e-10
1.65,0.05,0.3621555514026959,0.036495669112601,0.00182478345563,2.9782570403742682e-12
1.65,0.055,0.3662279081708821,0.0374926077708714,0.0020620934273979,1.727487710052437e-12
1.65,0.06,0.3701372371305052,0.0382282042683652,0.0022936922561019,1.0530981988692134e-12
1.65,0.065,0.3738879864066226,0.0387347851787765,0.0025177610366204,6.688270802645367e-13
1.65,0.07,0.3774860384044758,0.0390396543196021,0.0027327758023721,4.414726187499935e-13
1.65,0.075,0.3809380418563458,0.0391659824628922,0.0029374486847169,3.005000259938733e-13
1.65,0.08,0.384250981694077,0.0391335349544385,0.003130682796355,2.1021948170275778e-13
1.65,0.085,0.3874319042628995,0.0389592637888102,0.0033115374220488,1.5188953266539905e-13
1.65,0.09,0.3904877446843208,0.0386577878381246,0.0034792009054312,1.1215517005053325e-13
1.65,0.095,0.3934252208541309,0.0382417808850598,0.0036329691840806,3.0043934500266615e-14
1.65,0.1,0.3962507721001005,0.0377222883641173,0.0037722288364117,5.4108904396317084e-14
1.65,0.105,0.3989705265231846,0.0371089849032892,0.0038964434148453,1.4406752201288222e-14
1.65,0.11,0.401590287351073,0.0364103847627366,0.004005142323901,6.03202876505107e-14
1.65,0.115,0.4041155318000812,0.0356340166933869,0.0040979119197395,5.0103327337575944e-14
1.65,0.12,0.4065514167806345,0.0347865652913392,0.0041743878349607,4.322835617464107e-14
1.65,0.125,0.4089027908363268,0.0338739918486313,0.0042342489810789,4.054128710533554e-14
1.65,0.13,0.4111742075696133,0.0329016327445327,0.0042772122567892,3.1417279514102985e-14
1.65,0.135,0.41336994152482,0.0318742835335322,0.0043030282770268,4.036858098892104e-14
1.65,0.14,0.4154940034661983,0.030796267900056,0.0043114775060078,4.1743571701284775e-14
1.65,0.145,0.4175501567121178,0.0296714980138063,0.0043023672120019,5.012115703112044e-14
1.65,0.15,0.4195419325488178,0.028503524501809,0.0042755286752713,6.226785432204805e-14
1.65,0.155,0.4214726453671246,0.0272955794891602,0.0042308148208198,8.606596243421335e-14
1.65,0.16,0.423345406496803,0.0260506134674446,0.0041680981547911,1.188077627116108e-13
1.65,0.165,0.4251631377800138,0.0247713268969151,0.004087268937991,1.796387776322177e-13
1.65,0.17,0.4269285841775148,0.0234601973409518,0.0039882335479618,2.8031302369461693e-13
1.65,0.175,0.4286443256450629,0.0221195036513732,0.0038709131389903,4.591417738970902e-13
1.65,0.18,0.4303127876450099,0.0207513459823571,0.0037352422768242,7.67746959232469e-13
1.65,0.185,0.4319362517220256,0.0193576634963331,0.0035811677468216,1.3493357918789425e-12
1.65,0.19,0.4335168651009732,0.0179402510726091,0.0034086477037957,2.452715357965896e-12
1.65,0.195,0.4350566490039674,0.0165007718675845,0.0032176505141789,4.631535113964651e-12
1.65,0.2,0.4365575076354087,0.015040770165693,0.0030081540331386,1.1978458774134632e-11
1.65,0.205,0.4380212353029507,0.0135616824161808,0.002780144895317,1.920426678208481e-11
1.65,0.21,0.4394495229474536,0.0120648450484804,0.0025336174601808,4.298791698745278e-11
1.65,0.215,0.4408439669080993,0.0105515052181564,0.0022685736219036,1.0473582568032747e-10
1.65,0.22,0.4422060711065786,0.0090228265664929,0.0019850218446284,2.8453590863845705e-10
1.65,0.225,0.4435372587284917,0.0074798945712252,0.0016829762785256,3.643353592921548e-14
1.65,0.23,0.4448388696507073,0.005923728605595,0.0013624575792868,1.1333955723206884e-14
1.65,0.235,0.4461121753724461,0.0043552809906501,0.0010234910328027,2.935181603719088e-13
1.65,0.24,0.4473583741785785,0.0027754388739638,0.0006661053297513,1.7627748743991673e-11
1.65,0.245,0.4485786032506465,0.0011851061122299,0.0002903509974963,1.998567206976377e-12
1.7,0.05,0.3840001105701379,0.0318734709789904,0.0015936735489495,2.9300863242392568e-12
1.7,0.055,0.3876068789766883,0.0328730981616968,0.0018080203988933,1.693637210007201e-12
1.7,0.06,0.3910915486397204,0.0336318199900653,0.0020179091994039,1.0263439894502489e-12
1.7,0.065,0.3944539587741758,0.0341765236862786,0.0022214740396081,6.53144076483613e-13
1.7,0.07,0.3976958604626479,0.0345304998550194,0.0024171349898513,4.301345016957069e-13
1.7,0.075,0.4008202608716605,0.0347139445851855,0.0026035458438889,2.9539408320965373e-13
1.7,0.08,0.4038309634965792,0.0347444091807322,0.0027795527344585,2.0875567475965202e-13
1.7,0.085,0.4067322472926893,0.0346371917969951,0.0029441613027445,1.5361784280275758e-13
1.7,0.09,0.4095286433248272,0.0344056712495281,0.0030965104124575,1.1669256410997554e-13
1.7,0.095,0.4122247805750896,0.0340615906188966,0.0032358511087951,2.093945002197024e-14
1.7,0.1,0.4148252797640019,0.0336152959532578,0.0033615295953257,4.576818951611909e-16
1.7,0.105,0.4173346821643851,0.0330759368401351,0.0034729733682141,1.606488591957345e-14
1.7,0.11,0.4197574022504138,0.0324516348625227,0.0035696798348775,7.007278024657723e-14
1.7,0.115,0.4220976974978769,0.0317496256303763,0.0036512069474932,5.992385111511045e-14
1.7,0.12,0.4243596505971577,0.0309763785020722,0.0037171654202486,5.4814899519292925e-14
1.7,0.125,0.4265471598376808,0.0301376975396052,0.0037672121924506,5.1087987187968997e-14
1.7,0.13,0.4286639360949106,0.029238807814941,0.0038010450159423,5.0064120005070015e-14
1.7,0.135,0.4307135025933534,0.0282844270120357,0.0038183976466248,5.5456419745057036e-14
1.7,0.14,0.4326991990780491,0.0272788284589627,0.0038190359842547,6.11072501935685e-14
1.7,0.145,0.4346241871849611,0.0262258940125742,0.0038027546318232,7.61443152171011e-14
1.7,0.15,0.4364914566474787,0.0251291595710998,0.0037693739356649,1.0043983680691561e-13
1.7,0.155,0.4383038326670098,0.0239918542277745,0.003718737405305,1.393057215296321e-13
1.7,0.16,0.4400639840039697,0.0228169341517216,0.0036507094642754,2.0327907251232682e-13
1.7,0.165,0.4417744301561991,0.0216071120197366,0.0035651734832565,3.170790927366085e-13
1.7,0.17,0.4434375499103153,0.0203648828704671,0.0034620300879794,5.19435534769007e-13
1.7,0.175,0.4450555880576098,0.0190925449656912,0.0033411953689959,8.74215767711876e-13
1.7,0.18,0.4466306636295581,0.017792221109122,0.0032025997996419,1.5356061947959153e-12
1.7,0.185,0.4481647764917723,0.0164658740674279,0.0030461867024741,2.8256581233586358e-12
1.7,0.19,0.4496598147311717,0.015115322697238,0.0028719113124752,5.411002375290051e-12
1.7,0.195,0.4511175608667579,0.0137422547294503,0.0026797396722428,1.0877983985316287e-11
1.7,0.2,0.452539697415948,0.0123482379413871,0.0024696475882774,2.3266081913823827e-11
1.7,0.205,0.4539278147332475,0.0109347319530853,0.0022416200503825,5.344505845840564e-11
1.7,0.21,0.4552834131668948,0.0095030958822338,0.0019956501352691,1.3479218800568248e-10
1.7,0.215,0.4566079133063973,0.0080545975156262,0.0017317384658596,3.83349402017156e-10
1.7,0.22,0.4579026542666269,0.006590418920113,0.0014498921624248,4.9291503586968243e-14
1.7,0.225,0.4591689061072109,0.0051116684727593,0.0011501254063708,8.332555004922165e-14
1.7,0.23,0.460407864505971,0.0036193799030056,0.0008324573776913,1.1981647549181757e-11
1.7,0.235,0.4616206622806005,0.0021145234432839,0.0004969130091717,2.3684304752524597e-13
1.7,0.24,0.4628080238673403,0.0005983786311341,0.0001436108714721,7.658806410667952e-11
1.75,0.05,0.4043340347931455,0.028092539405828,0.0014046269702914,2.8348558950312658e-12
1.75,0.055,0.4075496013880763,0.029060765945644,0.0015983421270104,1.6395999145616341e-12
1.75,0.06,0.4106729454768166,0.0298090916521314,0.0017885454991278,9.970173452480707e-13
1.75,0.065,0.4137013753212534,0.0303596785574145,0.0019733791062319,6.34587361920339e-13
1.75,0.07,0.4166341689629784,0.030732164094019,0.0021512514865813,4.219560305647955e-13
1.75,0.075,0.4194720100334108,0.0309439168181252,0.0023207937613593,2.939498318162792e-13
1.75,0.08,0.4222165684129251,0.0310102960939408,0.0024808236875152,2.1217759228816002e-13
1.75,0.085,0.4248701909779256,0.0309448952275353,0.0026303160943405,1.5954105162968737e-13
1.75,0.09,0.4274356739918147,0.0307597644867553,0.0027683788038079,1.2561765803341125e-13
1.75,0.095,0.4299160958781788,0.0304656084045474,0.002894232798432,2.5150131393824242e-14
1.75,0.1,0.4323146954930108,0.0300719602215737,0.0030071960221573,2.4752102069087944e-11
1.75,0.105,0.4346347826217831,0.0295873299966672,0.00310666964965,1.7214891926666963e-14
1.75,0.11,0.4368796746918719,0.0290193382153662,0.0031921272036902,8.218972579565728e-14
1.75,0.115,0.4390526505121892,0.028374825904752,0.0032631049790464,7.389675428995593e-14
1.75,0.12,0.4411569181720948,0.0276599521475727,0.0033191942577087,6.601769971304383e-14
1.75,0.125,0.4431955933543308,0.0268802780606886,0.003360034757586,6.571498020049501e-14
1.75,0.13,0.4451716837071762,0.026040837011041,0.0033853088114353,6.854863050676215e-14
1.75,0.135,0.4470880807437472,0.0251461979502636,0.0033947367232855,7.500456104877209e-14
1.75,0.14,0.4489475540963262,0.0242005183491091,0.0033880725688752,8.887471148294546e-14
1.75,0.145,0.4507527496767314,0.0232075905536416,0.003365100630278,1.1469912323301305e-13
1.75,0.15,0.4525061900617109,0.0221708817612546,0.0033256322641881,1.595658163500674e-13
1.75,0.155,0.454210275656528,0.0210935694595094,0.0032695032662239,2.303444335920321e-13
1.75,0.16,0.4558672879431112,0.0199785709436812,0.003196571350989,3.557104476658231e-13
1.75,0.165,0.4574793931424895,0.018828570909226,0.0031067142000222,5.71154517359804e-13
1.75,0.17,0.4590486458589695,0.0176460441250757,0.0029998275012628,9.747283649047006e-13
1.75,0.175,0.4605769938336954,0.0164332755579669,0.0028758232226442,1.7113917538917713e-12
1.75,0.18,0.4620662827835929,0.0151923791554015,0.0027346282479722,3.1442231695338164e-12
1.75,0.185,0.4635182609631177,0.013925313455519,0.002576182989271,6.077922182825593e-12
1.75,0.19,0.4649345832167555,0.0126338948898256,0.0024004400290668,1.2391324970146891e-11
1.75,0.195,0.4663168174173413,0.0113198117294429,0.0022073632872413,2.694009847193297e-11
1.75,0.2,0.4676664460704511,0.0099846337397472,0.0019969267479494,6.340786581650805e-11
1.75,0.205,0.4689848747690122,0.0086298225268226,0.0017691136179986,1.6477453743893723e-10
1.75,0.21,0.4702734319548457,0.0072567424189534,0.0015239159079802,4.87994392282881e-10
1.75,0.215,0.4715333763823652,0.0058666599725996,0.0012613318941089,8.435561867267454e-14
1.75,0.22,0.4727659001928971,0.004460768447264,0.000981369058398,1.8196087970792058e-13
1.75,0.225,0.4739721356659007,0.003040173944121,0.0006840391374272,4.204355524904348e-13
1.75,0.23,0.4751531469821609,0.0016059023832937,0.0003693575481575,3.397960285490028e-13
1.75,0.235,0.4762994308359091,0.0001659878864715,3.900715332082168e-05,9.310579116081408e-11
1.8,0.05,0.423279653101262,0.0249681660027234,0.0012484083001361,2.7116635781584912e-12
1.8,0.055,0.4261667128438313,0.0258867984148366,0.001423773912816,1.5720605160232934e-12
1.8,0.06,0.4289832943873604,0.0266052142001806,0.0015963128520108,9.595320771220786e-13
1.8,0.065,0.4317254458441309,0.0271417206997999,0.0017642118454869,6.15354874227753e-13
1.8,0.07,0.4343910527812386,0.0275128617079455,0.0019259003195561,4.1415825367930434e-13
1.8,0.075,0.4369793799676383,0.0277335285499966,0.0020800146412497,2.9239530851211533e-13
1.8,0.08,0.4394907156196457,0.0278170962157899,0.0022253676972631,2.1552395268216533e-13
1.8,0.085,0.441926097080702,0.0277755688738338,0.0023609233542758,1.6638988164696417e-13
1.8,0.09,0.4442871003458634,0.0276197212582427,0.0024857749132418,1.3452229840127622e-13
1.8,0.095,0.4465756797669952,0.0273592335192714,0.0025991271843307,1.2562358148060946e-14
1.8,0.1,0.4487940454669281,0.02700281220708,0.002700281220708,6.188960536635373e-15
1.8,0.105,0.4509445706882605,0.0265583024386921,0.0027886217560626,1.817393214265106e-14
1.8,0.11,0.4530297217834196,0.0260327857055341,0.0028636064276087,9.21449047764722e-14
1.8,0.115,0.4550520054455996,0.0254326671624637,0.0029247567236833,8.298610281438404e-14
1.8,0.12,0.4570139296353342,0.0247637524176646,0.0029716502901197,8.182012523635731e-14
1.8,0.125,0.4589179743617375,0.0240313151236926,0.0030039143904615,8.213285990443326e-14
1.8,0.13,0.460766570274683,0.0232401554047952,0.0030212202026233,8.958173443782104e-14
1.8,0.135,0.4625620837767313,0.0223946521316,0.003023278037766,1.0595490573498769e-13
1.8,0.14,0.4643068067440054,0.0214988079117178,0.0030098331076405,1.2993101796392514e-13
1.8,0.145,0.4660029490764631,0.0205562890486093,0.0029806619120483,1.6911321430102913e-13
1.8,0.15,0.4676526345136819,0.0195704597694281,0.0029355689654142,2.4128974218673853e-13
1.8,0.155,0.4692578990851787,0.0185444137844578,0.0028743841365909,3.8710240147364913e-13
1.8,0.16,0.4708206894052918,0.017481000149528,0.0027969600239244,6.146936163262292e-13
1.8,0.165,0.4723428638418336,0.0163828471279768,0.0027031697761161,1.0352370803172542e-12
1.8,0.17,0.4738261942242381,0.0152523837741779,0.0025929052416102,1.828418633005322e-12
1.8,0.175,0.4752723669441529,0.0140918578078222,0.0024660751163688,3.38918859803996e-12
1.8,0.18,0.476682986410943,0.0129033521196374,0.0023226033815347,6.572443931467369e-12
1.8,0.185,0.4780595779848273,0.0116887998532646,0.0021624279728539,1.3546551477523482e-11
1.8,0.19,0.479403589263352,0.0104499966754561,0.0019854993683366,2.9877766764976806e-11
1.8,0.195,0.4807163962561933,0.009188612409919,0.0017917794199342,7.159090492875153e-11
1.8,0.2,0.4819993035983659,0.0079062030739905,0.0015812406147981,1.9084054934260088e-10
1.8,0.205,0.483253549415489,0.0066042173213696,0.0013538645508807,5.848383094194352e-10
1.8,0.21,0.4844803096378324,0.0052840046266204,0.0011096409715903,6.304716863330517e-14
1.8,0.215,0.4856806962816507,0.0039468291404883,0.0008485682652049,2.1180674814916682e-13
1.8,0.22,0.4868557665371605,0.0025938712316997,0.0005706516709739,1.6273665512553973e-13
1.8,0.225,0.4880064912957754,0.0012262526181953,0.0002759068390939,1.900075652847197e-12
1.85,0.05,0.4409623344477715,0.0223581821587575,0.0011179091079378,2.5732927561469268e-12
1.85,0.055,0.4435723598073116,0.0232188116701575,0.0012770346418586,1.496626159369272e-12
1.85,0.06,0.4461278442170976,0.0238968792501489,0.0014338127550089,9.1920340128611e-13
1.85,0.065,0.4486243105314618,0.0244076340678053,0.0015864962144073,5.95035482133491e-13
1.85,0.07,0.4510589206247342,0.0247650899140801,0.0017335562939856,4.057706427196082e-13
1.85,0.075,0.4534301112971537,0.0249820528631137,0.0018736539647335,2.8268548597372126e-14
1.85,0.08,0.4557373020033783,0.0250701844317049,0.0020056147545363,1.0338182941482785e-14
1.85,0.085,0.457980661033861,0.0250400808661877,0.0021284068736259,2.3057976939361502e-14
1.85,0.09,0.4601609208281758,0.0249013621796004,0.002241122596164,2.1905378925482962e-13
1.85,0.095,0.4622792317337927,0.0246627575436747,0.0023429619666491,1.7415216941294152e-13
1.85,0.1,0.4643370477731309,0.0243321927216004,0.00243321927216,1.393567516560442e-13
1.85,0.105,0.4663360374564442,0.0239168690061534,0.0025112712456461,1.2027360443049312e-13
1.85,0.11,0.4682780135578279,0.023423336656071,0.0025765670321678,1.0597885683699081e-13
1.85,0.115,0.4701648792066537,0.0228575615332241,0.0026286195763207,9.869527890261377e-14
1.85,0.12,0.4719985865793722,0.0222249860031717,0.0026669983203806,9.96453841788884e-14
1.85,0.125,0.4737811036592556,0.021530581350278,0.0026913226687847,1.0339706753023193e-13
1.85,0.13,0.4755143909772433,0.0207788968142683,0.0027012565858548,1.19510443423808e-13
1.85,0.135,0.4772003825162603,0.0199741023563701,0.0026965038181099,1.4580798051861096e-13
1.85,0.14,0.4788409718825811,0.0191200257294819,0.0026768036021274,1.9003381256980882e-13
1.85,0.145,0.480438002805767,0.0182201871119789,0.0026419271312369,2.6949281381038733e-13
1.85,0.15,0.4819932616181666,0.0172778284543149,0.0025916742681472,4.063844394652094e-13
1.85,0.155,0.4835084726763262,0.016295939689047,0.0025258706518022,6.47274458071367e-13
1.85,0.16,0.4849852952765193,0.0152772826546179,0.0024443652247388,1.075835639168528e-12
1.85,0.165,0.486425322193995,0.0142244122830798,0.0023470280267081,1.900367491329408e-12
1.85,0.17,0.4878300785202733,0.0131396943212481,0.0022337480346121,3.522139028058202e-12
1.85,0.175,0.4892010234762688,0.0120253228439984,0.0021044314976997,6.877984843705672e-12
1.85,0.18,0.4905395491810024,0.0108833347589581,0.0019590002566124,1.4241977262152338e-11
1.85,0.185,0.4918469843555616,0.0097156225772121,0.0017973901767842,3.1696626759051686e-11
1.85,0.19,0.4931245944958533,0.0085239478738431,0.0016195500960302,7.704612905105491e-11
1.85,0.195,0.4943735840173588,0.007309950569727,0.0014254403610967,2.0925206758746942e-10
1.85,0.2,0.4955951008506211,0.0060751576994105,0.0012150315398821,6.585269993667955e-10
1.85,0.205,0.496790233883972,0.0048209924504837,0.0009883034523491,3.8614825347523926e-14
1.85,0.21,0.4979600225531241,0.0035487879533637,0.0007452454702063,1.0595654081821813e-13
1.85,0.215,0.4991054428041869,0.0022597848077579,0.0004858537336679,9.13083796321691e-13
1.85,0.22,0.5002275325325128,0.0009551031056836,0.0002101226832504,1.8308449099361968e-11
1.9,0.05,0.4575013033096492,0.0201545403695674,0.0010077270184783,2.430813635677558e-12
1.9,0.055,0.4598761373512365,0.0209545200389075,0.0011524986021399,1.4188013560643805e-12
1.9,0.06,0.4622082577801977,0.0215874463500849,0.001295246781005,8.76382118026091e-13
1.9,0.065,0.4644930709807444,0.0220661663779487,0.0014343008145666,5.730585744454043e-13
1.9,0.07,0.4667274148350163,0.0224026540029573,0.001568185780207,4.001587640903024e-13
1.9,0.075,0.4689092726029273,0.0226079949575224,0.0016955996218141,2.3256695533941023e-14
1.9,0.08,0.4710375349773399,0.0226924045559811,0.0018153923644784,1.7114413964767943e-11
1.9,0.085,0.4731118045402344,0.0226652668576932,0.0019265476829039,1.8228324159883183e-14
1.9,0.09,0.4751322369239946,0.0225351864585413,0.0020281667812687,2.2595036626062213e-13
1.9,0.095,0.4770994126801933,0.022310043030764,0.0021194540879225,1.8163861525924905e-13
1.9,0.1,0.4790142335247862,0.0219970508320953,0.0021997050832095,1.519323944198271e-13
1.9,0.105,0.4808778398375454,0.0216028148034642,0.0022682955543637,1.30788249930086e-13
1.9,0.11,0.482691544513499,0.021133384910942,0.0023246723402036,1.202936113524915e-13
1.9,0.115,0.4844567807943823,0.0205943065902101,0.0023683452578741,1.1683098560462852e-13
1.9,0.12,0.4861750606068702,0.0199906682279446,0.0023988801873533,1.1880013494879416e-13
1.9,0.125,0.487847941407231,0.0193271425190721,0.002415892814884,1.3146644030697918e-13
1.9,0.13,0.4894770013114648,0.0186080268219635,0.0024190434868552,1.572536428375473e-13
1.9,0.135,0.4910638186460426,0.0178372766850934,0.0024080323524876,2.025645217816372e-13
1.9,0.14,0.4926099567084842,0.0170185388552902,0.0023825954397406,2.81547389686671e-13
1.9,0.145,0.4941169522172745,0.0161551782261101,0.0023425008427859,4.1815647341439124e-13
1.9,0.15,0.4955863065386898,0.0152503044485099,0.0022875456672764,6.552831870984428e-13
1.9,0.155,0.497019478959949,0.0143067940524762,0.0022175530781338,1.093481120711362e-12
1.9,0.16,0.498417882627838,0.0133273114657672,0.0021323698345227,1.9056301170063333e-12
1.9,0.165,0.4997828810399796,0.0123143262874896,0.0020318638374357,3.535825574019746e-12
1.9,0.17,0.5011157862324153,0.0112701314212974,0.0019159223416205,6.917366898685991e-12
1.9,0.175,0.5024178582709946,0.0101968564478816,0.0017844498783792,1.4366872069959191e-11
1.9,0.18,0.5036903056394091,0.009096481823104,0.0016373667281587,3.220403579996504e-11
1.9,0.185,0.5049342833085814,0.0079708512569397,0.0014746074825338,7.895696383634694e-11
1.9,0.19,0.5061508958929851,0.0068216808151174,0.0012961193548723,2.1718394782431087e-10
1.9,0.195,0.5073411990251013,0.0056505720007862,0.0011018615401533,6.95871303455502e-10
1.9,0.2,0.5085061968756752,0.004459012725829,0.0008918025451658,1.833621522959554e-13
1.9,0.205,0.5096468519455932,0.0032484016832047,0.0006659223450569,2.6656574942457584e-13
1.9,0.21,0.5107640788912239,0.0020200312725903,0.0004242065672439,1.2358348244598488e-12
1.9,0.215,0.51185864489249,0.0007752887358164,0.0001666870782005,4.8747236814518326e-11
