Mach,alpha,line_id,y,p_real,p_imag,p_abs,p_real_norm,p_imag_norm,p_abs_norm,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,reference_cr,reference_ci,reference_omega_i,trusted_spectral,trusted_modal,best_status,source_csv,source_label
1.5,0.1625,M1.50_anchor0.150,-9.607171989645344,-0.3408966980967536,0.2196644506935059,0.40554041681655956,-0.7670175707176958,0.49424501406038845,0.9124659378372593,-0.7670175707176957,0.4942450140603883,-0.2445292776859261,0.1673567900051401,0.4491858681777046,-0.2839867897861277,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.583769398126314,-0.3394758492506377,0.2220379419054577,0.40564109736323944,-0.763820660813935,0.49958536928728,0.9126924690672891,-0.7638206608139347,0.49958536928728,-0.2434433516403948,0.1690615247521223,0.4473508703995794,-0.2871130158217625,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.560462640677937,-0.3380444189544367,0.2243926174116052,0.4057413904632774,-0.7605999426474829,0.5048833891761119,0.9129181285423744,-0.7605999426474825,0.5048833891761118,-0.242350078899641,0.1707523020080899,0.4455017941801106,-0.2902147059465767,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.537251117525292,-0.3366026291240354,0.2267285371521237,0.4058412984065999,-0.7573559155290799,0.5101392085922785,0.91314292141485,-0.7573559155290799,0.5101392085922785,-0.2412496203351525,0.1724291700536668,0.4436389309894089,-0.2932919361945023,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.51413423387456,-0.335150699045496,0.2290457619643217,0.40594082345152394,-0.7540890728523663,0.515352964419724,0.9133668527659291,-0.7540890728523663,0.5153529644197238,-0.2401421348795543,0.1740921777713396,0.4417625688617097,-0.2963447838048016,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.491111399861351,-0.3336888451820728,0.2313443539076623,0.4060399678404813,-0.750799901659664,0.5205247962922404,0.9135899276410832,-0.7507999016596639,0.5205247962922402,-0.2390277793790639,0.1757413748789331,0.439872992146133,-0.2993733276501285,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.46818203049977,-0.3322172812027044,0.2336243762173188,0.4061387337999764,-0.747488882706085,0.5256548464889674,0.9138121510499472,-0.7474888827060848,0.5256548464889675,-0.2379067086152472,0.1773768118962652,0.4379704815434921,-0.3023776481753445,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.445345545632051,-0.3307362180106292,0.2358858932588321,0.4062371235405395,-0.7441564905239159,0.5307432598323724,0.9140335279662141,-0.7441564905239157,0.5307432598323722,-0.2367790753268446,0.1789985401126113,0.4360553141432802,-0.3053578273377808,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.422601369878818,-0.3292458637722157,0.2381289704837174,0.40633513925668246,-0.7408031934874856,0.5357901835883643,0.9142540633275358,-0.7408031934874856,0.5357901835883644,-0.2356450302317319,0.1806066115548639,0.4341277634609448,-0.3083139485487397,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.399948932589988,-0.3277464239459018,0.2403536743861273,0.4064327831268527,-0.7374294538782793,0.5407957673687865,0.9144737620354189,-0.7374294538782793,0.5407957673687864,-0.2345047220489413,0.182201078956468,0.4321880994753218,-0.3112460966163802,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.377387667796263,-0.3262381013111973,0.2425600724606011,0.40653005731338865,-0.7340357279501941,0.5457601630363527,0.9146926289551247,-0.7340357279501939,0.5457601630363526,-0.233358297520706,0.1837819957271501,0.4302365886661604,-0.3141543576900252,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.354917014161217,-0.3247210959978257,0.2447482331607548,0.4066269639624755,-0.7306224659951082,0.5506835246116984,0.9149106689155702,-0.7306224659951078,0.5506835246116984,-0.2322059014345885,0.1853494159233373,0.4282734940518442,-0.3170388192057008,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.332536414933958,-0.3231956055149474,0.2469182258589612,0.4067235052041011,-0.7271901124086319,0.5555660081826629,0.9151278867092277,-0.727190112408632,0.5555660081826629,-0.2310476766456464,0.1869033942193016,0.4262990752272285,-0.3198995698329713,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.310245317902394,-0.3216618247804201,0.249070120807042,0.40681968315201295,-0.7237391057559455,0.5604077718158447,0.9153442870920294,-0.7237391057559452,0.5604077718158447,-0.2298837640986065,0.1884439858790437,0.4243135884015376,-0.3227366994231005,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.288043175347084,-0.3201199461501242,0.2512039890979009,0.40691549990367376,-0.7202698788377796,0.5652089754702773,0.9155598747832663,-0.7202698788377795,0.565208975470277,-0.2287143028500677,0.1899712467288659,0.4223172864363604,-0.3255502989584452,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.265929443995546,-0.3185701594473282,0.2533199026281003,0.40701095754021943,-0.7167828587564886,0.5699697809132258,0.915774654465494,-0.7167828587564884,0.5699697809132257,-0.2275394300907126,0.1914852331306347,0.4203104188837057,-0.3283404605030849,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.243903584977293,-0.317012651992095,0.2554179340613504,0.4071060581264168,-0.713278466982214,0.5746903516380385,0.9159886307844382,-0.7132784669822138,0.5746903516380385,-0.2263592811675315,0.1929860019557107,0.418293232024123,-0.3311072771546453,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.221965063779258,-0.3154476086306652,0.2574981567929564,0.40720080371062045,-0.7097571194189969,0.5793708527841521,0.9162018083488963,-0.7097571194189967,0.579370852784152,-0.2251739896060101,0.1944736105595781,0.4162659689048046,-0.3338508429973802,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.200113350201846,-0.31387521176488,0.259560644915121,0.4072951963247317,-0.7062192264709801,0.5840114510590224,0.9164141917306466,-0.7062192264709799,0.5840114510590222,-0.2239836871323294,0.1959481167570994,0.414228869377749,-0.3365712530563706,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.178347918315488,-0.3122956413815662,0.261605473183166,0.4073892379841568,-0.7026651931085242,0.5886123146621237,0.9166257854643531,-0.7026651931085238,0.5886123146621234,-0.2227885036955181,0.1974095787984413,0.4121821701378837,-0.3392686032529324,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.15666824641772,-0.3107090750819453,0.2636327169825723,0.4074829306877663,-0.6990954189343771,0.5931736132107879,0.9168365940474745,-0.6990954189343769,0.5931736132107878,-0.2215885674896077,0.198858055345598,0.4101261047612303,-0.3419429903610912,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.135073816990802,-0.3091156881109453,0.2656424522969535,0.4075762764178534,-0.6955102982496272,0.5976955176681455,0.9170466219401704,-0.6955102982496271,0.5976955176681457,-0.2203840049756959,0.2002936054495949,0.4080609037429523,-0.3445945119652866,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.113564116659775,-0.3075156533491512,0.2676347557230503,0.4076692771422592,-0.6919102200355904,0.6021782003768633,0.9172558735700835,-0.6919102200355903,0.6021782003768631,-0.2191749408757701,0.201716288561278,0.4059867944869683,-0.3472232664801039,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.092138636151155,-0.3059091410480213,0.2696097047965796,0.40776193483114265,-0.6882955673580482,0.6066218357923042,0.9174643533700713,-0.6882955673580481,0.606621835792304,-0.2179614979727062,0.2031261647639384,0.4039040009626121,-0.3498293535802054,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.07079687025196,-0.3042963194004799,0.2715673772842735,0.4078542514253564,-0.68466671865108,0.6110265988896155,0.9176720657070522,-0.6846667186510799,0.6110265988896156,-0.2167437975413931,0.204523294267804,0.4018127444444435,-0.3524128732662874,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.049538317769336,-0.3026773543801005,0.2735078513982285,0.40794622884764165,-0.6810240473552264,0.6153926656460142,0.917879014907194,-0.6810240473552263,0.6153926656460141,-0.2155219592269314,0.2059077375633362,0.3997132433038911,-0.3549739261477337,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.028362481490644,-0.3010524096800005,0.2754312058758343,0.40803786900770755,-0.6773679217800014,0.6197202132206274,0.9180852052673423,-0.677367921780001,0.6197202132206273,-0.214296100998386,0.2072795554783699,0.397605712930064,-0.3575126135480274,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-9.007268868143994,-0.2994216467394379,0.2773375199505246,0.40812917380219754,-0.6736987051637354,0.6240094198886805,0.9182906410549447,-0.6736987051637353,0.6240094198886803,-0.2130663391688139,0.2086388091572901,0.3954903657642757,-0.3600290374661199,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.986256988359271,-0.2977852247703474,0.2792268733232948,0.4082201451146546,-0.6700167557332819,0.6282604649774135,0.9184953265079732,-0.6700167557332818,0.6282604649774134,-0.2118327884152288,0.2099855600407696,0.3933674113344934,-0.3625233005388119,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.965326356629605,-0.2961433007838436,0.2810993461349376,0.40831078481548766,-0.6663224267636483,0.6324735288036097,0.9186992658348475,-0.6663224267636482,0.6324735288036095,-0.2105955617985283,0.2113198698460276,0.3912370562897528,-0.3649955060040677,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.944476491273328,-0.2944960296166758,0.2829550189389878,0.40840109476193737,-0.6626160666375208,0.6366487926127227,0.9189024632143593,-0.6626160666375206,0.6366487926127227,-0.2093547707833734,0.2126418005476081,0.3890995044345219,-0.3674457576652674,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.923706914396343,-0.2928435639576282,0.2847939726753686,0.4084910767980423,-0.6588980189046636,0.6407864385195795,0.9191049227955955,-0.6588980189046634,0.6407864385195793,-0.208110525258011,0.2139514143586679,0.3869549567629941,-0.369874159856372,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.903017151854947,-0.2911860543738728,0.286616288644709,0.4085807327546065,-0.655168622341214,0.6448866494505955,0.9193066486978649,-0.6551686223412139,0.6448866494505953,-0.2068629335540509,0.2152487737127549,0.3848036114933339,-0.3722808174079747,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.882406733219112,-0.2895236493371868,0.2884220484834043,0.40867006444916604,-0.6514282110086704,0.6489496090876599,0.9195076450106239,-0.6514282110086703,0.6489496090876596,-0.2056121024661264,0.216533941246125,0.3826456641017475,-0.374665835614321,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.861875191736171,-0.2878564952502062,0.2902113341392253,0.4087590736859563,-0.6476771143129642,0.6529755018132571,0.919707915793402,-0.6476771143129642,0.6529755018132568,-0.2043581372715734,0.2178069797804627,0.3804813073566119,-0.377029320201054,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.841422064294942,-0.2861847364724819,0.2919842278476976,0.40884776225587943,-0.6439156570630844,0.6569645126573198,0.919907465075729,-0.6439156570630844,0.6569645126573197,-0.2031011417499469,0.2190679523061586,0.3783107313523502,-0.3793713772939658,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.821046891390264,-0.2845085153465184,0.2937408121090498,0.4089361319364727,-0.6401441595296665,0.6609168272453623,0.9201062968570639,-0.6401441595296665,0.6609168272453622,-0.201841218202515,0.2203169219660023,0.3761341235432928,-0.381692113388497,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.800749217087967,-0.2828279722236745,0.2954811696658327,0.409024184491876,-0.6363629375032678,0.6648326317481238,0.9203044151067212,-0.6363629375032678,0.6648326317481236,-0.2005784674716381,0.2215539520393635,0.3739516687773647,-0.383991635320118,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.780528588990206,-0.2811432454899948,0.2972053834811274,0.4091119216728003,-0.6325723023524885,0.6687121128325368,0.920501823763801,-0.6325723023524884,0.6687121128325366,-0.1993129889600862,0.2227791059268016,0.3717635493296883,-0.3862700502354802,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.760384558201245,-0.2794544715919163,0.2989135367173798,0.40919934521649654,-0.6287725610818118,0.6725554576141047,0.9206985267371175,-0.6287725610818118,0.6725554576141047,-0.1980448806502516,0.2239924471351296,0.3695699449360304,-0.388527465564391,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.740316679293612,-0.2777617850618267,0.3006057127158645,0.409286456846724,-0.6249640163891103,0.6763628536106954,0.9208945279051293,-0.6249640163891103,0.6763628536106951,-0.1967742391232413,0.2251940392629357,0.3673710328260615,-0.3907639889926163,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.720324510274649,-0.2760653185435978,0.3022819949766507,0.4093732582737202,-0.6211469667230952,0.6801344886974643,0.9210898311158707,-0.621146966723095,0.6801344886974642,-0.1955011595779409,0.2263839459864707,0.3651669877565875,-0.3929797284353377,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.700407612553464,-0.274365202817874,0.3039424671392556,0.40945975119416883,-0.6173217063402168,0.6838705510633253,0.9212844401868802,-0.6173217063402165,0.6838705510633252,-0.1942257358498866,0.2275622310460333,0.3629579820444708,-0.3951747920115179,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.680565550908224,-0.2726615668273281,0.3055872129637794,0.40954593729117095,-0.6134885253614885,0.6875712291685039,0.921478358905135,-0.6134885253614881,0.6875712291685039,-0.1929480604301015,0.2287289582327052,0.3607441855995098,-0.3973492880188935,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.660797893453895,-0.2709545375955495,0.3072163164133946,0.4096318182395418,-0.6096477095899866,0.691236711930138,0.9216715910389693,-0.6096477095899864,0.6912367119301377,-0.1916682244041891,0.2298841914469574,0.3585257658190524,-0.3995033250429481,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.641104211610243,-0.2692442400719461,0.3088298617997481,0.4097173957146209,-0.6057995401618789,0.6948671890494335,0.9218641403578973,-0.6057995401618788,0.6948671890494333,-0.1903863173361099,0.2310279948017056,0.3563028873863522,-0.401637012149147,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.62148408007034,-0.2675307977225094,0.3104279332258069,0.40980267136377757,-0.6019442948756463,0.6984628497580658,0.9220560105684998,-0.6019442948756463,0.6984628497580655,-0.1891024277109814,0.2321604322273605,0.3540757130385863,-0.4037504581463796,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.601937076769307,-0.265814332243,0.3120106148700767,0.4098876468221448,-0.5980822475467502,0.7020238834576727,0.9222472053498261,-0.59808224754675,0.7020238834576727,-0.1878166427198355,0.2332815676736018,0.3518444031941187,-0.4058437719625119,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.58246278285348,-0.2640949635499335,0.3135779909993385,0.40997232371420134,-0.5942136679873505,0.7055504797485118,0.9224377283569533,-0.5942136679873505,0.7055504797485116,-0.1865290482527855,0.2343914651184994,0.3496091159408225,-0.4079170626611649,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
1.5,0.1625,M1.50_anchor0.150,-8.563060782649915,-0.2623728098033956,0.3151301459512352,0.4100567036537454,-0.5903388220576403,0.7090428283902793,0.9226275832209274,-0.5903388220576401,0.7090428283902793,-0.1852397289160526,0.2354901885562618,0.3473700070657799,-0.4099704394186399,0.3680825090907056,0.0380056534011514,0.0061759186776871,True,True,validated,assets/classic_supersonic/shooting/experiment_modal_front_spectral_dense_M15_2026-05-29/assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_summary.csv,modal_front_spectral_dense_M15
