alpha,ci_reference,physics_only_seed_1234,physics_only_err_seed_1234,physics_only_seed_2345,physics_only_err_seed_2345,physics_only_seed_3456,physics_only_err_seed_3456,physics_only_seed_std,physics_only_seed_range,ci4_seed_1234,ci4_err_seed_1234,ci4_seed_2345,ci4_err_seed_2345,ci4_seed_3456,ci4_err_seed_3456,ci4_seed_std,ci4_seed_range
0.296,0.4506225410512987,0.017404199,0.43321834240475326,0.016736347,0.43388619382301,0.014462343,0.4361601976341906,0.0015422727,0.0029418552,0.1861957,0.26442683969059616,0.18650465,0.2641178939155641,0.18500824,0.2656142983249727,0.0007900139,0.0014964044
0.29775,0.448906169376723,0.017479602,0.43142656712924643,0.016812257,0.4320939119080226,0.014537522,0.43436864773874684,0.0015424878,0.0029420806,0.18623324,0.2626729319909732,0.18658748,0.26231868668591185,0.18523258,0.26367358966862364,0.0007026815,0.001354903
0.2995,0.4471695395174138,0.017554864,0.4296146752300374,0.016887777,0.43028176296378295,0.014612874,0.43255666550124805,0.0015424815,0.0029419903,0.18623054,0.26093899924184005,0.18662201,0.2605475308361165,0.1854301,0.26173944491768997,0.00060753874,0.0011919141
0.30125,0.4454395383222722,0.017629998,0.42780954051751124,0.016962918,0.4284766208006762,0.014688433,0.4307511051743053,0.0015422428,0.0029415647,0.18619396,0.25924558039742934,0.18661217,0.2588273644073628,0.18560085,0.25983869131642806,0.0005081777,0.0010113269
0.303,0.4437324234552138,0.01770498,0.4260274430073254,0.017037665,0.4266947579837792,0.014764164,0.4289682598120921,0.0015417805,0.0029408168,0.18612984,0.2576025852269881,0.18656291,0.2571695127792113,0.1857452,0.2579872289008849,0.000409097,0.0008177161
0.3047500000000001,0.4419984350629391,0.017779827,0.4242186079450192,0.017112019,0.4248864165224375,0.014840077,0.4271583583854379,0.0015410938,0.0029397504,0.18604396,0.25595447222667356,0.1864803,0.2555181364245953,0.18586345,0.2561349848933758,0.0003171424,0.00061684847
0.3065,0.4402894228919956,0.017854556,0.4224348664506885,0.01718598,0.4231034424379083,0.014916174,0.4253732487782451,0.0015401897,0.0029383823,0.18594196,0.2543474585041019,0.18637127,0.25391815605010715,0.18595628,0.2543331384881946,0.0002438292,0.00042930245
0.30825,0.4385810967544201,0.017929148,0.4206519488254669,0.017259555,0.4213215418169382,0.014992424,0.42358867246751813,0.0015390789,0.0029367236,0.18582876,0.25275233648811607,0.18624309,0.25233800970112114,0.18602426,0.2525568332532528,0.00020727274,0.0004143268
0.31,0.4368751351751067,0.018003613,0.41887152241837755,0.01733274,0.41954239504706636,0.015068854,0.42180628096979633,0.0015377504,0.0029347586,0.1857088,0.25116632925641313,0.1861032,0.25077194022309557,0.18606828,0.25080685364377275,0.000218321,0.00039438903
0.31175,0.4351683170829603,0.01807795,0.41709036615832534,0.017405549,0.4177627680186817,0.015145435,0.42002288208498445,0.0015362232,0.002932516,0.18558592,0.2495824010406324,0.18595876,0.24920955908640113,0.18608925,0.2490790696178266,0.0002612091,0.0005033314
0.3135,0.4334593896666178,0.018152155,0.4153072346845278,0.01747795,0.4159814395853886,0.015222178,0.4182372118258485,0.0015344828,0.0029299771,0.18546322,0.24799616978556005,0.18581618,0.24764320598036138,0.18608837,0.24737102136999456,0.00031344284,0.0006251484
0.31525,0.4317520176946979,0.01822624,0.4135257778644424,0.017549986,0.41420203167496733,0.015299068,0.41645294986216835,0.0015325517,0.002927172,0.18534333,0.24640869255660586,0.18568097,0.24607104714511446,0.18606678,0.24568524118064455,0.00036199277,0.0007234514
0.317,0.4300536475009274,0.018300198,0.4117534494823765,0.017621618,0.41243202973669285,0.0153761115,0.4146775360084128,0.0015304167,0.0029240865,0.18522827,0.24482537422841305,0.18555754,0.2444961032695126,0.18602589,0.24402775977318997,0.00040082287,0.00079761446
0.31875,0.4283588789469954,0.018374017,0.4099848624385354,0.017692868,0.4106660112805125,0.01545329,0.41290558875272243,0.0015280878,0.0029207263,0.1851196,0.2432392798430678,0.18544911,0.24290977046558826,0.18596707,0.24239180610249011,0.00042721487,0.00084747374
0.3205,0.426672529857822,0.018447712,0.40822481779403264,0.017763734,0.40890879599399144,0.015530619,0.4111419110188561,0.0015255634,0.0029170932,0.18501836,0.2416541692430454,0.18535762,0.24131491450614506,0.18589196,0.24078057376689488,0.00044041322,0.0008735955
0.32225,0.4249762892140863,0.018521275,0.4064550138427732,0.017834209,0.40714208030838944,0.015608067,0.40936822252113797,0.0015228566,0.0029132087,0.18492526,0.24005103105444886,0.18528393,0.23969236010451295,0.18580215,0.2391741424216745,0.00044085676,0.00087688863
0.324,0.423287114128383,0.018594708,0.4046924058347066,0.017904315,0.40538279898455937,0.015685644,0.40760147012761433,0.001519967,0.0029090643,0.18484055,0.23844656907013256,0.18522799,0.23805912397793133,0.1856993,0.23758781515053112,0.00043005892,0.0008587539
0.32575,0.4216195594343213,0.018668007,0.40295155232873237,0.01797403,0.40364552920785224,0.01576335,0.405856209603217,0.0015168908,0.0029046573,0.18476434,0.2368552189144162,0.18518887,0.23643068483200347,0.18558519,0.2360343735488919,0.00041050353,0.00082084537
0.3275,0.4199189914383046,0.018741164,0.40117782708183447,0.018043362,0.40187562983409086,0.015841177,0.40407781470493,0.0015136311,0.0028999876,0.18469642,0.23522257041112105,0.18516518,0.234753809682285,0.18546145,0.2344575447954289,0.00038574034,0.0007650256
0.32925,0.4182371694982519,0.018814186,0.3994229838639965,0.018112315,0.4001248546332588,0.015919114,0.4023180559665432,0.0015101985,0.002895072,0.18463643,0.2336007405460348,0.18515484,0.23308232914810084,0.18532994,0.23290722560291194,0.0003606417,0.00069351494
