status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit,p_rel_l2_core40,u_rel_l2_core40,v_rel_l2_core40,oracle_p_rel_l2_core40,oracle_u_rel_l2_core40,oracle_v_rel_l2_core40,retry_required
COMPLETED,,1.05,0.295,0.184552498864206,0.0340299881358211,0.1869953274726867,0.0277333538979291,0.0067538888306075,0.1469953274726867,0.2269953274726867,1e-06,0.0577333538979291,False,Maximum number of function evaluations has been exceeded.,0.1845524968463469,0.0340299978735087,9.944562133232216e-09,0.0067538986388742,0.0032285930687564,4.763871096102416e-09,677724.6914590057,0.2271179938688874,17.16639030352235,80,81,2,0.0001030731359613,9.022098057230372e-05,0.0001057166174304,0.0001030208195892,9.017511985344494e-05,0.000105663776358,False
COMPLETED,,1.05,0.3,0.1866940773048012,0.0311985836818802,0.1891165077686309,0.0252116005867719,0.0064584933175782,0.1491165077686309,0.2291165077686309,1e-06,0.0552116005867718,False,Maximum number of function evaluations has been exceeded.,0.1866940686955383,0.0311985722079918,1.4344668752616933e-08,0.0064584859105008,0.0031583228937971,7.089100680896075e-09,445518.13212475006,0.2346045905724167,17.483271514065564,80,81,2,0.0001100637580545,9.68162053325424e-05,0.0001127368794618,0.000110115194302,9.686481160029256e-05,0.0001127825161104,False
COMPLETED,,1.05,0.305,0.1887824160524999,0.0283760898874536,0.1910320371389389,0.0230417307466268,0.0057893162356079,0.1510320371389389,0.2310320371389389,1e-06,0.0530417307466268,False,Maximum number of function evaluations has been exceeded.,0.1887824248948744,0.0283761036722835,1.6377091473226774e-08,0.005789325501181,0.0028952900251396,8.12881727977064e-09,356176.0494167849,0.226463234052062,18.01374247763306,80,81,2,0.0001192328387891,0.0001054324369228,0.0001219474456184,0.0001191657370112,0.0001053694962268,0.0001218863100767,False
COMPLETED,,1.05,0.31,0.1908199984534699,0.0255623444256405,0.1927394866943359,0.0211884304881095,0.0047765634340758,0.1527394866943359,0.2327394866943359,1e-06,0.0511884304881095,False,Maximum number of function evaluations has been exceeded.,0.1908199833571211,0.0255623369576137,1.6842540486100194e-08,0.0047765626621609,0.0024424911487932,8.671301480540947e-09,281675.2657342561,0.2532496470957994,18.89054636470973,80,81,2,0.0001270240157841,0.0001129794634322,0.000129761444636,0.0001270522230076,0.000113009772597,0.000129780092972,False
COMPLETED,,1.05,0.315,0.1928091417506186,0.0227571871880615,0.1942403018474578,0.0196153335273265,0.0034524576243972,0.1542403018474578,0.2342403018474578,1e-06,0.0496153335273265,False,Maximum number of function evaluations has been exceeded.,0.1928091457374142,0.0227572008473557,1.4229225485006984e-08,0.00345246840217,0.0018048566191799,7.467327035770913e-09,241700.492094972,0.2609853548929095,19.48954600840807,80,81,2,0.0001361435000633,0.0001219551439476,0.0001388823910592,0.0001360654458079,0.0001218833047854,0.0001388070922237,False
COMPLETED,,1.05,0.32,0.1947520134031705,0.0199604617242692,0.1955403685569763,0.0182873085141181,0.0018495798207082,0.1555403685569762,0.2355403685569763,1e-06,0.048287308514118,False,Maximum number of function evaluations has been exceeded.,0.1947519986658806,0.0199604673205528,1.5764076334503713e-08,0.001849591164754,0.0009884407867368,8.532864999535868e-09,115839.26228653934,0.2703034896403551,20.542899291962385,80,81,2,0.0001469840555441,0.0001328515927967,0.0001497659693402,0.0001469375577787,0.0001328141916651,0.0001497101577196,False
COMPLETED,,1.05,0.325,0.1966506428787071,0.0171720129635716,0.1966502368450164,0.0171718709170818,4.3016341458314246e-07,0.1566502368450164,0.2366502368450164,1e-06,0.0471718709170818,False,Maximum number of function evaluations has been exceeded.,0.196650655028108,0.0171720127246626,1.2151749659525862e-08,4.415727438054692e-07,2.3524431673251946e-07,6.3870008917503365e-09,36.831733816785416,0.2444507256150245,21.3568972395733,80,81,1,0.0001568578335628,0.0001435770158373,0.000159615455502,0.0001568681272768,0.0001435825283754,0.000159633580157,False
COMPLETED,,1.05,0.33,0.198506936805944,0.0143916908889867,0.1975848376750946,0.0162398982793092,0.0020654629904106,0.1575848376750946,0.2375848376750946,1e-06,0.0462398982793092,False,Maximum number of function evaluations has been exceeded.,0.1985069440005668,0.0143916971928759,9.565647744701336e-09,0.0020654605615622,0.0011533629566242,5.153407320904627e-09,223805.89866158625,0.2473984323441982,21.693437713198364,80,81,2,0.000167170837145,0.0001556062377499,0.0001699126445607,0.0001671334349761,0.0001555704774559,0.0001698798300908,False
COMPLETED,,1.05,0.335,0.2003226862203569,0.0116193463291404,0.1983625739812851,0.0154659338295459,0.0043172068965981,0.1583625739812851,0.2383625739812851,1e-06,0.0454659338295459,False,Maximum number of function evaluations has been exceeded.,0.2003226882732191,0.0116193399069861,6.742277673414961e-09,0.0043172135507196,0.0024641250256674,4.047113201226922e-09,608859.9214176795,0.2496689977124333,21.723190870136023,80,81,2,0.0001787344654344,0.0001710179292322,0.0001814645400481,0.0001787797006183,0.0001710576880709,0.0001815113440333,False
COMPLETED,,1.05,0.34,0.2020995788393004,0.0088548349733682,0.1990041434764862,0.0148280439898371,0.006727625587069,0.1590041434764862,0.2390041434764862,1e-06,0.0448280439898371,False,Maximum number of function evaluations has been exceeded.,0.2020995865160167,0.0088548531688182,1.974857908839116e-08,0.0067276129641412,0.0039247315106987,1.1677239179251797e-08,336100.978189458,0.2987923547625541,22.35178350098431,80,81,2,0.0001912575875803,0.0001904624357109,0.0001939618365761,0.0001911313891805,0.0001903511733967,0.0001938399903946,False
COMPLETED,,1.05,0.345,0.2038392058013355,0.0060980138143092,0.1995308101177215,0.0143076311796903,0.0092714664779931,0.1595308101177215,0.2395308101177215,1e-06,0.0443076311796903,False,Maximum number of function evaluations has been exceeded.,0.2038392038647981,0.006098026341822,1.267630687941382e-08,0.0092714544853435,0.0055278002116786,8.164863963827875e-09,677022.9407578639,0.2810318535193801,22.439689490012825,80,81,2,0.0002043090705176,0.0002106316081542,0.0002069881639789,0.000204216401696,0.0002105528018107,0.0002068934427737,False
COMPLETED,,1.05,0.35,0.2055430635370356,0.0033487427887457,0.1999633461236953,0.0138890547677874,0.0119260816292805,0.1599633461236952,0.2399633461236953,1e-06,0.0438890547677874,False,Maximum number of function evaluations has been exceeded.,0.2055430506373014,0.0033487278550015,1.97337237899706e-08,0.0119260887925402,0.0072663159819627,1.0975705933156978e-08,662036.3215100013,0.2598326178267598,23.693391150794923,80,81,2,0.0002179507101162,0.0002227856004321,0.000220595402539,0.000218061500172,0.000222881401258,0.0002206983863487,False
COMPLETED,,1.05,0.355,0.207214037919543,0.0006067672856304,0.2003208100795745,0.0135592622682452,0.0146725497555257,0.1603208100795745,0.2403208100795745,1e-06,0.0435592622682452,False,Maximum number of function evaluations has been exceeded.,0.207212528672761,0.0006069124758361,1.5162143794826935e-06,0.014671712589626,0.0091339252604781,8.161094922808359e-09,1119203.4092081103,0.3144117295742035,24.35914256144315,80,81,2,0.0002343822110424,0.0002297173974869,0.0002380403687456,0.0002326947735282,0.0002284230082557,0.0002352828382996,False
