alpha,Mach,reference_cr,reference_ci,reference_omega_i,line_id,best_status,best_stage1_mismatch,best_stage2_mismatch,best_spectral_success,best_mode_success,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,source_csv,source_label,source_group
0.15,1.5,0.34,0.085,0.0103523437499999,M1.50_a0.15000,validated,0.0063570593544502,2.98113236655441e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.0103523437499999,M1.50_a0.15000,validated,0.0063570595151998,2.983698267810572e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.0103523437499999,M1.50_a0.15000,validated,0.0063570604628809,2.983674010268711e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.2166081934799385e-06,M1.50_a0.15000,validated,0.0060733481570309,5.706154557649945e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.053772424768518e-06,M1.50_a0.15000,validated,0.0119346771802259,2.7224271762886894e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,1.4520833333333331e-06,M1.50_a0.15000,validated,0.0245271918971889,4.717219025907764e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.2166081934799385e-06,M1.50_a0.15000,validated,0.024735667781262,2.1482845702985494e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.7767903645833328e-06,M1.50_a0.15000,validated,0.0293855638650474,8.590695257856819e-28,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.7774007161458296e-06,M1.50_a0.15000,validated,0.0311587571913535,9.298194816361765e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,2.49375e-06,M1.50_a0.15000,validated,0.0320414347326322,3.4069970151573494e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.1,0.04,2.5046572084780096e-06,M1.50_a0.15000,validated,0.0324210764449079,5.168051511055569e-23,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.591896697621286e-06,M1.50_a0.15000,validated,0.0353812506538872,5.498044965028364e-26,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,3.681561957465279e-06,M1.50_a0.15000,validated,0.0358973574813658,4.6262252031783517e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.1,0.04,2.5046572084780096e-06,M1.50_a0.15000,validated,0.0365151952143512,3.275450639357916e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,3.146261031539352e-06,M1.50_a0.15000,validated,0.036618063833735,4.5564605885565635e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,4.629754412615742e-06,M1.50_a0.15000,validated,0.0388074554932746,2.473858963538843e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,1.5767909673996914e-06,M1.50_a0.15000,validated,0.0389378277649721,1.2612375313135564e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,3.681561957465279e-06,M1.50_a0.15000,validated,0.0422775052785831,5.4344627760675496e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,5.618749999999998e-06,M1.50_a0.15000,validated,0.0444060542257026,5.1099839773150034e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,2.410278772424768e-06,M1.50_a0.15000,validated,0.0446507075001909,6.7012891079533815e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,2.2832163869598767e-06,M1.50_a0.15000,validated,0.0458974511835278,2.8477878678478526e-28,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.0,0.015,4.2588810673466415e-06,M1.50_a0.15000,validated,0.0470764866211391,2.4677375152402324e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.05,0.025,1.6253922526041674e-05,M1.50_a0.15000,validated,0.0487126193291488,6.3192554814061226e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.18,0.055,0.0066523437499999,M1.50_a0.15000,spectral_only,0.0006328438567201,13.561008318814627,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.26,0.07,0.0062790417480468,M1.50_a0.15000,spectral_only,4.193998222402565e-05,27.9398213706829,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.26,0.07,0.0062785949707031,M1.50_a0.15000,spectral_only,4.180457717555972e-05,27.96204272403044,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.26,0.07,0.0062790417480468,M1.50_a0.15000,spectral_only,2.192875884499364e-05,28.255708216717537,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.26,0.07,0.0062785949707031,M1.50_a0.15000,spectral_only,2.166816759710828e-05,28.278088314356253,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.0062729040527343,M1.50_a0.15000,spectral_only,1.356334391800568e-05,28.67381078275844,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.18,0.055,0.0062716369628906,M1.50_a0.15000,spectral_only,1.3526122401541131e-05,28.74749535082211,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.18,0.055,0.0062715710449218,M1.50_a0.15000,spectral_only,1.3564408981200976e-05,28.75083507781796,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.006274658203125,M1.50_a0.15000,spectral_only,2.561930719601777e-06,28.75202131063017,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.0062724609375,M1.50_a0.15000,spectral_only,8.88462577913345e-06,28.77421479570041,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.15,1.5,0.34,0.085,0.0062729040527343,M1.50_a0.15000,spectral_only,6.2619926900633325e-06,28.79077291140363,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.005026123046875,M1.50_a0.17500,validated,0.0388902292153166,1.7184502223168193e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.00523291015625,M1.50_a0.17500,validated,0.0388891235084907,1.5279390932961177e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0043801269531249,M1.50_a0.17500,validated,0.0448690564040966,1.7351986844689117e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.0042027343749999,M1.50_a0.17500,validated,0.04290933947562,1.790272936391518e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.0065538679199218,M1.50_a0.17500,validated,0.0243062542236445,8.861366833209068e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0068277343749999,M1.50_a0.17500,validated,0.0389585094054787,1.0837627300366942e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.0069948730468749,M1.50_a0.17500,validated,0.0241870511085378,9.965658683848328e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.006997265625,M1.50_a0.17500,validated,0.0241864968119369,9.972283075120646e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0068277343749999,M1.50_a0.17500,validated,0.0453707762369043,1.4330999169597085e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.00787841796875,M1.50_a0.17500,validated,0.0179354376502904,1.6145520621033207e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.007880126953125,M1.50_a0.17500,validated,0.0179354372529688,1.607213467601551e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,0.0021160220418294,M1.50_a0.17500,validated,0.0389211738763079,2.166980995792872e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.00210478515625,M1.50_a0.17500,validated,0.0455029872211365,9.625521583680608e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0083881510416666,M1.50_a0.17500,validated,0.0240053029204002,1.2532753863881861e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.008389404296875,M1.50_a0.17500,validated,0.0240053030226739,1.2532694205124165e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.00839111328125,M1.50_a0.17500,validated,0.0240053035653324,1.2536204370272749e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.00838427734375,M1.50_a0.17500,validated,0.0267823725876819,1.4158296725658206e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.008385986328125,M1.50_a0.17500,validated,0.026782372386533,1.4155475126325664e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.001755126953125,M1.50_a0.17500,validated,0.0427922129814384,4.556873820404445e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,0.001747265625,M1.50_a0.17500,validated,0.0419012995780459,4.7693113382634796e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,0.0016305701334635,M1.50_a0.17500,validated,0.0350899300524725,5.032190621967525e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.009452734375,M1.50_a0.17500,validated,0.0181974435351507,4.583608313958031e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.009452734375,M1.50_a0.17500,validated,0.0268574901427561,1.242035127205226e-18,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,0.0005874626953125,M1.50_a0.17500,validated,0.0406735795262827,2.800324323879848e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,0.0006006690999348,M1.50_a0.17500,validated,0.0427996794737893,3.3862708882298907e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,0.0004162374999999,M1.50_a0.17500,validated,0.0419637905846023,2.084949985054362e-23,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,0.0003383573730468,M1.50_a0.17500,validated,0.0419688556895216,5.539775706914555e-24,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.2294011622299377e-06,M1.50_a0.17500,validated,0.0047276713226001,1.2004640393228377e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,1.36126724054784e-06,M1.50_a0.17500,validated,0.0135962555506267,1.3915506368098648e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.3163558520407336e-06,M1.50_a0.17500,validated,0.0136851472539233,1.9998419434689476e-22,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.4193762257265948e-06,M1.50_a0.17500,validated,0.0175119643299416,2.2833105585079054e-25,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,1.36126724054784e-06,M1.50_a0.17500,validated,0.0184415501150209,2.6707674807162576e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.4193762257265948e-06,M1.50_a0.17500,validated,0.0203575031219241,9.663546088957396e-28,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.4193762257265948e-06,M1.50_a0.17500,validated,0.0227071608928313,5.110745893887146e-23,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,1.1226555718315976e-06,M1.50_a0.17500,validated,0.0240792139634311,4.930380657631324e-28,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,1.591076848536362e-06,M1.50_a0.17500,validated,0.0264310120101688,9.545216953174244e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,1.694097222222222e-06,M1.50_a0.17500,validated,0.0299977398910383,1.4865105637316265e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.8395894619663063e-06,M1.50_a0.17500,validated,0.0353016989145326,8.077935669463161e-26,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,1.6731305157696764e-06,M1.50_a0.17500,validated,0.0395488118720639,7.099748146989106e-30,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,1.4111126181520062e-06,M1.50_a0.17500,validated,0.0396212018127759,2.1257025394180798e-23,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,2.192942165798612e-05,M1.50_a0.17500,validated,0.0444549686327853,2.1884849346503866e-21,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,2.923703093352141e-05,M1.50_a0.17500,validated,0.0453014526653171,9.37245641493084e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,1.694097222222222e-06,M1.50_a0.17500,validated,0.0426625558567699,1.5475592379688863e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,2.1319338103871287e-06,M1.50_a0.17500,validated,0.0429494102263836,1.5310204325234226e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,2.6470933702256952e-06,M1.50_a0.17500,validated,0.0443562572249167,1.9954984602575566e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,2.849691608570241e-05,M1.50_a0.17500,validated,0.0474760128468395,1.3520760371126054e-23,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.1,0.04,6.808589002821183e-06,M1.50_a0.17500,validated,0.0450018286682841,1.0648247333744611e-20,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.05,0.025,5.286932754516601e-06,M1.50_a0.17500,validated,0.0460903468457602,3.647692825741959e-27,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,3.339390281394671e-06,M1.50_a0.17500,validated,0.0490983906178809,4.597019009181887e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,3.599067556122201e-06,M1.50_a0.17500,validated,0.0499669542677832,2.939289006086668e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0120777343749999,M1.50_a0.17500,validated,0.0097466790134558,4.651552124095456e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0120777343749999,M1.50_a0.17500,validated,0.0097466824325948,4.651546066517367e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0120777343749999,M1.50_a0.17500,validated,0.0097466857634449,4.661667718767356e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0120777343749999,M1.50_a0.17500,validated,0.0099335667128884,4.062531708526633e-19,True,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.0,0.015,5.012211758020976e-06,M1.50_a0.17500,mode_only,0.0580654184893642,2.8477878678478526e-28,False,True,False,False,True,True,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.009630126953125,M1.50_a0.17500,spectral_only,0.0061980558184615,0.0112627689198685,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.009630126953125,M1.50_a0.17500,spectral_only,0.0060399654556239,1.5759614846638668,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.009630126953125,M1.50_a0.17500,spectral_only,0.006039963109416,1.5876434997205195,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.009630126953125,M1.50_a0.17500,spectral_only,0.006039967872863,1.603285969388613,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.009452734375,M1.50_a0.17500,spectral_only,0.0057630781920068,2.9817936105283422,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.009452734375,M1.50_a0.17500,spectral_only,0.0057630781920068,2.981793610528352,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.007005126953125,M1.50_a0.17500,spectral_only,0.0017991842881922,119.94154116576428,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.26,0.07,0.007005126953125,M1.50_a0.17500,spectral_only,0.0017991842881921,119.94154116576618,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0068277343749999,M1.50_a0.17500,spectral_only,0.0015003311788175,141.52047238229713,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.00595751953125,M1.50_a0.17500,spectral_only,0.001046623475099,251.605587953446,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.006130126953125,M1.50_a0.17500,spectral_only,0.0003086152975201,264.05077577989846,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.18,0.055,0.0059583740234375,M1.50_a0.17500,spectral_only,1.1957682832787764e-05,304.3552038768844,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0059508467803955,M1.50_a0.17500,spectral_only,3.6514517597123456e-05,304.6626493137284,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
0.175,1.5,0.34,0.085,0.0059566650390625,M1.50_a0.17500,spectral_only,1.2010913268190144e-05,305.6201019613265,True,False,False,False,True,False,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_candidates.csv,supersonic_shooting_core_band_M15_candidates,shooting
