Mach,alpha,reference_cr,reference_ci,reference_omega_i,trusted_spectral,trusted_modal,best_status,best_stage1_mismatch,best_stage2_mismatch,source_label,source_csv,line_id
1.7,0.175,0.0,0.015,1.283178970902054e-05,False,False,mode_only,0.0539244308918454,2.0277590682615584e-25,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.17500
1.7,0.175,0.05,0.025,1.0398865509033202e-05,False,False,mode_only,0.0625350155949086,1.5263519771549365e-22,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.17500
1.7,0.175,0.05,0.025,1.5759671937291022e-06,False,False,mode_only,0.0591449712512353,2.100796563753874e-21,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.17500
1.7,0.175,0.0,0.015,1.8572128138915e-06,False,False,mode_only,0.0646198945987314,3.113717829888897e-21,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.17500
1.7,0.175,0.3372802734374999,0.0161705136718749,0.0028298398925781,False,False,validated,0.0348075333486777,9.819810000294112e-21,supersonic_shooting_core_band_M17_manual_summary,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_summary.csv,84
1.7,0.175,0.3372802734374999,0.01097265625,0.00192021484375,False,False,validated,0.03497842877468,1.1840349097217864e-21,supersonic_shooting_core_band_M17_summary,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_summary.csv,84
1.7,0.2,0.05,0.025,0.0012094314453125,False,False,validated,0.0460298087206747,9.923145137733732e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0038944575195312,False,False,validated,0.0418038206028729,1.4209268584390236e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0008014114257812,False,False,validated,0.0461198984164949,1.2906931721607087e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0006713859375,False,False,validated,0.0461502093703541,3.5216677404611735e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0044619567057291,False,False,validated,0.0446469750167968,1.2150364725226773e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.1417498553240747e-06,False,False,validated,0.0132759287255688,7.888609052210118e-31,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.1417498553240747e-06,False,False,validated,0.0144819281154984,1.5478590668885678e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0045098368530273,False,False,validated,0.0446446527410893,1.1473229641568013e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,1.2830349392361115e-06,False,False,validated,0.0286581652876085,1.4590771302967834e-26,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0048437194986979,False,False,validated,0.0277656412583006,1.2744685426205996e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.204568343299897e-06,False,False,validated,0.0397294632685603,1.987327473001183e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.1417498553240747e-06,False,False,validated,0.0403955418193403,2.0877086600389125e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.5557339891975318e-06,False,False,validated,0.0436054717645099,5.1757163991550585e-27,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.204568343299897e-06,False,False,validated,0.0437797918398016,1.6276880834738797e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.504406688046553e-06,False,False,validated,0.0499591150662646,1.664298209317424e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0051559494873046,False,False,validated,0.0446290001374005,4.1846047758624903e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0053260631835937,False,False,validated,0.0374290747383725,1.6833492280797329e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0061388020833333,False,False,validated,0.018489566815582,7.674067474624752e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00612109375,False,False,validated,0.0237721845481032,2.1261857741594904e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0060904296874999,False,False,validated,0.0373484572724087,1.5861133206328718e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060598307291666,False,False,validated,0.0411804001931195,9.54414965420617e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060626220703125,False,False,validated,0.0411804003333449,9.54077460554392e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060657754882812,False,False,validated,0.0411804013374503,9.536333291889365e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0061179528320312,False,False,validated,0.0373468007706379,1.5824532013751168e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0065915017822265,False,False,validated,0.0274340668873267,1.2958646665762992e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.006629689453125,False,False,validated,0.027872908847694,2.431727985964751e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0066304687499999,False,False,validated,0.0278729085654395,2.406609141115652e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0066352539062499,False,False,validated,0.0278729094479145,2.359436748352825e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.006670783203125,False,False,validated,0.0368844603960012,1.5332046431493647e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.00667529296875,False,False,validated,0.0368844603139406,1.5328186495887873e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00679296875,False,False,validated,0.0351465062426342,1.4512708084686568e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.00683984375,False,False,validated,0.0316142473959422,5.655157152776819e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.00683984375,False,False,validated,0.0316428524989405,5.741895657880437e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0068417968749999,False,False,validated,0.0316428522658837,5.745321839796588e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0078031249999999,False,False,validated,0.0317141920731962,7.889879169387685e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.008005859375,False,False,validated,0.0317185133893469,8.230329582003193e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.00840546875,False,False,validated,0.0370572855325476,1.3076988052248346e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.010803125,False,False,validated,0.0327246266029913,1.1844435414700828e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.011005859375,False,False,validated,0.0259708368365624,5.540465587252909e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.011005859375,False,False,validated,0.0362160347320431,1.1189597779653325e-18,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.0138031249999999,False,False,validated,0.0173456145426009,6.421527259764574e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.0138031249999999,False,False,validated,0.0174861229155994,5.858218117220538e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.0138031249999999,False,False,validated,0.0285070622652099,6.571991297572516e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.0138031249999999,False,False,validated,0.03793672334411,7.25333961845999e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.00240546875,False,False,mode_only,0.0538812805010715,1.0093941304687992e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.002005859375,False,False,mode_only,0.0558012851617622,1.2311164939448007e-24,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0005933010437011,False,False,mode_only,0.051594889734754,1.2440007464328755e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0004680619520399,False,False,mode_only,0.0516003738247575,7.831913303407522e-23,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,6.52290256076389e-05,False,False,mode_only,0.053766627633228,8.940737769507986e-23,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,3.449104817708335e-06,False,False,mode_only,0.0516200997509369,1.669229675447661e-27,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,3.3395429446373464e-06,False,False,mode_only,0.0529942496512377,1.8940550334356493e-27,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,2.449032479745369e-06,False,False,mode_only,0.0539879271965317,5.513317312153443e-23,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,1.6127001350308642e-06,False,False,mode_only,0.0564119386483421,6.5814630612709185e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.6221442579732513e-06,False,False,mode_only,0.0580289203740577,1.8175355256292112e-27,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.4050298996913574e-06,False,False,mode_only,0.0587866564249959,6.939732445530455e-24,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,2.240777346764082e-05,False,False,mode_only,0.0615848639711055,3.543784264521473e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.504406688046553e-06,False,False,mode_only,0.0600781240044848,3.6476928257419586e-27,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,3.017518446180554e-06,False,False,mode_only,0.0636669171232083,1.7993980735695818e-19,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,1.6114471944173173e-05,False,False,mode_only,0.0652003344354466,1.9542857697175977e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,6.5131591420114815e-06,False,False,mode_only,0.0652135836935303,5.020980070418509e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,5.72824200916683e-06,False,False,mode_only,0.0693322973408512,8.258363219104064e-20,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,2.340343434526107e-06,False,False,mode_only,0.0701515249235413,1.1407944616124009e-21,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,6.042208862304688e-06,False,False,mode_only,0.0809433664042335,9.545216953174243e-29,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.151193978266461e-06,False,False,mode_only,0.089688567199017,5.112015881058462e-25,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,5.72824200916683e-06,False,False,mode_only,0.1002428309242861,6.634320212908709e-28,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.011005859375,False,False,spectral_only,0.0135169735889167,4.4668357480816,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.010803125,False,False,spectral_only,0.0132275229564559,6.923672135128791,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.011005859375,False,False,spectral_only,0.0135061070129279,6.471908275602392,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.008005859375,False,False,spectral_only,0.0091264566026056,140.7143818594581,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00501171875,False,False,spectral_only,0.0043791011868469,859.1308721619752,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00501171875,False,False,spectral_only,0.0043791224352502,860.9738460488853,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.002466777734375,False,False,spectral_only,3.8852372314073885e-05,925.8298974704855,supersonic_shooting_core_band_M17_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0012094314453125,False,False,validated,0.0460298087262518,7.584339686755192e-21,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0038944575195312,False,False,validated,0.041803820602853,2.724786670189817e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0008014114257812,False,False,validated,0.0461198984151501,3.1813713015825635e-22,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,0.0006713859375,False,False,validated,0.0461502093652499,8.005792446414527e-23,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0044619567057291,False,False,validated,0.044646975012207,5.336279701356399e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0045098368530273,False,False,validated,0.0446446527366348,5.702589812631462e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.1417498553240747e-06,False,False,validated,0.0158000196028651,1.5078202152516404e-20,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,1.2830349392361115e-06,False,False,validated,0.0286376547482515,3.3437111450401765e-22,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.204568343299897e-06,False,False,validated,0.0288894833203011,1.5756509432807353e-21,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0050389087402343,False,False,validated,0.0122780453041955,3.286260822849269e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,1.6127001350308642e-06,False,False,validated,0.0446345683745101,7.888609052210116e-29,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.05,0.025,1.5557339891975318e-06,False,False,validated,0.0489669274498122,2.6969584516305004e-24,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.0,0.015,1.504406688046553e-06,False,False,validated,0.0499312364843847,5.9136505931921076e-21,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0051559494873046,False,False,validated,0.0446290001335614,1.0865930143623626e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0055202323242187,False,False,validated,0.0125627767720716,2.4039497833938225e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0055595703124999,False,False,validated,0.0125885725359101,2.329735652152732e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0053260631835937,False,False,validated,0.037429074738366,8.658591113655933e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.005809012109375,False,False,validated,0.0184028760982379,7.608531721939331e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.00582275390625,False,False,validated,0.0184059344383308,7.581437413817813e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0061388020833333,False,False,validated,0.0184895668155137,7.065768735851811e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00612109375,False,False,validated,0.0237721845479846,4.3150153765085923e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0060904296874999,False,False,validated,0.0373484572723049,6.791955414348698e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060598307291666,False,False,validated,0.0411804001921553,1.2065994705400365e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060626220703125,False,False,validated,0.0411804003338592,1.2057559485088486e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.0060657754882812,False,False,validated,0.0411804013372901,1.204653644979638e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0061179528320312,False,False,validated,0.037346800769363,6.66059201642973e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.1,0.04,0.0065915017822265,False,False,validated,0.0274340668862689,1.6062227435015713e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.006629689453125,False,False,validated,0.0278729088473141,1.6844403995554471e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0066304687499999,False,False,validated,0.0278729085653398,1.684539535895719e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.18,0.055,0.0066352539062499,False,False,validated,0.0278729094472139,1.6843795935343501e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.006670783203125,False,False,validated,0.0368844603972439,6.203478392572717e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.00667529296875,False,False,validated,0.036884460313868,6.198252117332549e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.34,0.085,0.00679296875,False,False,validated,0.0351465062440183,8.117650835282387e-19,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
1.7,0.2,0.26,0.07,0.00683984375,False,False,validated,0.0316142473962059,1.3891500282437488e-18,supersonic_shooting_core_band_M17_manual_candidates,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_candidates.csv,M1.70_a0.20000
