status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,corrected_spectral_error,corrected_mismatch,powell_pass,optimization_seconds_pass1,optimization_seconds_retry,retry_attempted,adaptive_optimization_seconds,adaptive_total_seconds,modal_max
COMPLETED,,pinn,all,1.15,0.18,False,0.1964928606786852,0.0831045993477835,0.196492870427456,0.0831046067144314,9.748770790629637e-09,7.366647902795621e-09,1.221908479600648e-08,-14.99999335625205,,140.8119927238175,,5.867972469888628,0.1920366426929831,6.060009112581611,1.322496887707523,0.003790329547268,-401.5238879648248,401.5238879648248,4515,1601,3201,4.470402413864496e-06,5.095332321296739e-05,4.470402413872152e-06,5.095332321298206e-05,4.595563545991391e-06,3.4631040619445606e-05,4.789581239545751e-06,5.618102159223925e-05,9.992118243928871e-12,1.170648911141825e-09,1.221908487917259e-08,3.114255604160942e-09,initial_80,14.747547193430364,0.0,False,14.747547193430364,20.807556306011975,5.618102159223925e-05
COMPLETED,,pinn,all,1.15,0.185,False,0.1996851855588252,0.0803738745892947,0.1996851917561856,0.0803738635406893,6.197360402637741e-09,1.104860539169472e-08,1.2668028933562154e-08,-14.99999335625205,,175.98055508080796,,5.894025114364922,0.1910811401903629,6.085106254555285,1.3224977941250562,0.0035749460510741,-404.9566048224144,404.9566048224144,4515,1601,3201,4.755665495867446e-06,5.4619090934719946e-05,4.755665495868071e-06,5.461909093473177e-05,4.845181648513961e-06,3.7480379614939066e-05,5.091514114699703e-06,6.0107928967133936e-05,1.130806559501707e-11,1.3419145794557608e-09,1.2668028937986153e-08,3.440153646462464e-09,initial_80,14.892145077697933,0.0,False,14.892145077697933,20.977251332253218,6.0107928967133936e-05
COMPLETED,,pinn,all,1.15,0.1875,False,0.2012381863031565,0.0790109172963611,0.2012382017445511,0.0790109331467445,1.5441394579651657e-08,1.5850383394688805e-08,2.2128518258643576e-08,-14.99999335625205,,195.9666112467869,,5.912042938172817,0.1919358158484101,6.103978754021227,1.3224985672922245,0.0034742282848247,-406.9407620543756,406.9407620543756,4515,1601,3201,4.934423847827399e-06,5.65966402391447e-05,4.934423847829123e-06,5.659664023915675e-05,5.004234855984074e-06,3.902629332496336e-05,5.295735324324414e-06,6.221469687524685e-05,1.2174816710341928e-11,1.4390266755981431e-09,2.2128518268584067e-08,6.093720796517663e-09,initial_80,14.84767749439925,0.0,False,14.84767749439925,20.951656248420477,6.221469687524685e-05
COMPLETED,,pinn,all,1.15,0.19,False,0.2027636515624523,0.0776495464050718,0.2027636536852234,0.077649530542128,2.1227710977900216e-09,1.58629437918556e-08,1.6004347624229573e-08,-14.99999335625205,,217.730615288726,,5.925119787454605,0.1923421248793602,6.117461912333965,1.3224992386949,0.003374421142531,-409.1100738388073,409.1100738388073,4515,1601,3201,5.074744071481295e-06,5.851936343749169e-05,5.07474407147934e-06,5.851936343750091e-05,5.121982838225197e-06,4.053721924723247e-05,5.434363785089912e-06,6.426953284196389e-05,1.2876255617300103e-11,1.5367001005017755e-09,1.6004347559135128e-08,4.583840264218926e-09,initial_80,14.887688014656304,0.0,False,14.887688014656304,21.00514992699027,6.426953284196389e-05
COMPLETED,,pinn,all,1.15,0.195,False,0.2057354310669795,0.074931515120691,0.2057354230598899,0.074931539114893,8.007089602468653e-09,2.399420200027702e-08,2.5294964193136533e-08,-14.99999335625205,,267.1970245167387,,5.951428227126598,0.1919223563745618,6.14335058350116,1.3225005488286197,0.0031658393100686,-414.0246386464743,414.0246386464743,4515,1601,3201,5.460213603952581e-06,6.286983189802728e-05,5.460213603955979e-06,6.286983189804303e-05,5.454393246369851e-06,4.3957296611077306e-05,5.857656262726059e-06,6.88973295639107e-05,1.4906853529339514e-11,1.7697692200613344e-09,2.529496419310684e-08,7.486578870532246e-09,initial_80,14.998188748024404,0.0,False,14.998188748024404,21.141539331525564,6.88973295639107e-05
COMPLETED,,pinn,all,1.15,0.2,False,0.2086070430962784,0.0722196863696432,0.2086070400204045,0.0722196991619472,3.075873888924718e-09,1.2792304007747113e-08,1.3156900927163346e-08,-14.99999335625205,,325.750936539552,,5.974519148468971,0.1941356705501675,6.168654819019139,1.3224999043559953,0.0029610346309584,-419.7506090822881,419.7506090822881,4515,1601,3201,5.803849556914687e-06,6.761051750501863e-05,5.803849556920102e-06,6.761051750502897e-05,5.763196628063235e-06,4.7702257604167535e-05,6.223898026775066e-06,7.393146606583838e-05,1.6841639194353775e-11,2.042564117843426e-09,1.315690100812263e-08,4.025897890990012e-09,initial_80,15.057947544381022,0.0,False,15.057947544381022,21.22660236340016,7.393146606583838e-05
COMPLETED,,pinn,all,1.15,0.205,False,0.211384435185444,0.0695139708760752,0.2113844304851316,0.0695139722855724,4.700312389305239e-09,1.4094971995115555e-09,4.907098828481779e-09,-14.99999335625205,,395.0536281130558,,6.024954197928309,0.1949892090633511,6.219943406991661,1.3225008292212512,0.0027604928847985,-426.3481355260184,426.3481355260184,4515,1601,3201,6.138617839761269e-06,7.273733743822709e-05,6.13861783977124e-06,7.273733743823708e-05,6.088767276619718e-06,5.177824854829586e-05,6.568424375312667e-06,7.936147680104673e-05,1.884159495091353e-11,2.3581187003074433e-09,4.907098821826857e-09,1.619036321288803e-09,initial_80,15.130870204418898,0.0,False,15.130870204418898,21.35081361141056,7.936147680104673e-05
COMPLETED,,pinn,all,1.15,0.21,False,0.2140730510339401,0.0668142840877893,0.2140730677748232,0.066814282486838,1.6740883124199968e-08,1.6009513020831532e-09,1.681725937392193e-08,-14.99999335625205,,477.13365252497744,,6.052194755524397,0.1968421349301934,6.24903689045459,1.322501190903843,0.0025644143961567,-433.88997634983696,433.88997634983696,4515,1601,3201,6.491297597350294e-06,7.785958763988626e-05,6.491297597345717e-06,7.785958763989362e-05,6.438425537871967e-06,5.5918612560416144e-05,6.947150110579592e-06,8.475137729826167e-05,2.1068369271404208e-11,2.694093614863391e-09,1.681725942257536e-08,5.453067288296082e-09,initial_80,15.297314796596766,0.0,False,15.297314796596766,21.546351687051356,8.475137729826167e-05
COMPLETED,,pinn,all,1.15,0.215,False,0.2166778886745832,0.064120546034354,0.216677904528607,0.0641205554251363,1.5854023788230975e-08,9.390782290674693e-09,1.842652605101252e-08,-14.99999335625205,,574.4825134967393,,6.130856906995177,0.1969428081065416,6.327799715101719,1.3225020426932217,0.0023733006064152,-442.4634639278798,442.4634639278798,4516,1601,3201,6.88857076020323e-06,8.293884833698298e-05,6.88857076020848e-06,8.293884833699986e-05,6.831484473441807e-06,6.008785170593979e-05,7.370952234546837e-06,9.006954148488011e-05,2.3726909326171608e-11,3.046143004503676e-09,1.842652616509004e-08,6.18591106649151e-09,initial_80,15.4347058031708,0.0,False,15.4347058031708,21.76250551827252,9.006954148488011e-05
COMPLETED,,pinn,all,1.15,0.22,False,0.2192035498773293,0.061432680827112,0.2192035436377191,0.0614326804571951,6.239610189640032e-09,3.6991690266496846e-10,6.2505658810652474e-09,-14.99999335625205,,690.1849417903286,,6.125056263059378,0.1996213821694255,6.324677645228803,1.32250247947759,0.0021874641586142,-452.1736517042382,452.1736517042382,4516,1601,3201,7.319543044089996e-06,8.850650329087365e-05,7.319543044091886e-06,8.850650329088005e-05,7.259561918950511e-06,6.466842120354842e-05,7.81706475100247e-06,9.589663472848932e-05,2.6787794205063165e-11,3.458206276896192e-09,6.2505658203129045e-09,2.227376037959443e-09,initial_80,15.532013202086093,0.0,False,15.532013202086093,21.856690847314894,9.589663472848932e-05
COMPLETED,,pinn,all,1.15,0.225,False,0.2216542831076967,0.0587506164605508,0.2216542751968109,0.0587506120734208,7.910885779782717e-09,4.387129999561257e-09,9.045939611439972e-09,-14.99999335625205,,828.0865864299855,,6.245154132135212,0.2041194997727871,6.449273631908,1.3225032034430106,0.0020070872291362,-463.1462338964592,463.1462338964592,4516,1601,3201,7.779307082789076e-06,9.523461610397676e-05,7.779307082785161e-06,9.523461610398444e-05,7.727745664446737e-06,7.01713211247039e-05,8.307244993038582e-06,0.0001029424866687,3.0258906491553716e-11,3.9918448546671925e-09,9.045939529241693e-09,3.303164143889349e-09,initial_80,15.681109030731022,0.0,False,15.681109030731022,22.130382662639022,0.0001029424866687
COMPLETED,,pinn,all,1.15,0.23,False,0.2240340200598721,0.0560742848095208,0.2240340099364749,0.0560742721822647,1.0123397203853912e-08,1.2627256101849229e-08,1.6184275319231497e-08,-14.99999335625205,,993.024912435849,,6.294358938001096,0.2052248697727918,6.499583807773888,1.3225045490188556,0.0018325858525413,-475.5328335122713,475.5328335122713,4516,1601,3201,8.182219682182167e-06,0.0001018253222826,8.182219682187115e-06,0.0001018253222826,8.214153678569729e-06,7.56567343426786e-05,8.716545799471427e-06,0.0001098034792087,3.3474223393170626e-11,4.548508014678987e-09,1.6184275226076296e-08,6.034040848133245e-09,initial_80,15.818141059949994,0.0,False,15.818141059949994,22.317724867723882,0.0001098034792087
