_M_key,_a_key,Mach_seeded,alpha_seeded,cr_reference,ci_reference,seeded_cr,seeded_ci,seeded_technical,seeded_error,seeded_recovery,atlas_chart,Mach_generic,alpha_generic,generic_cr_reference,generic_ci_reference,generic_cr,generic_ci,generic_technical,generic_error,generic_recovery,Mach,alpha,generic_minus_seeded_error
1.5,0.26,1.5,0.26,0.4009402834535217,0.004115655538778,0.4009482506250001,0.0041165101936848,True,8.012880654083688e-06,True,C22,1.5,0.26,0.4009402834535217,0.004115655538778,0.7614583333333332,3.823958333333333e-05,True,0.36054110668551514,False,1.5,0.26,0.36053309380486104
1.5,0.27,1.5,0.27,0.403514362879259,0.0004165216734289,0.403518959375,0.0004145335925292,True,5.008017448104835e-06,True,C22,1.5,0.27,0.403514362879259,0.0004165216734289,0.7614583333333332,3.398177083333332e-05,True,0.3579441748669815,False,1.5,0.27,0.35793916684953336
1.55,0.21,1.55,0.21,0.4049813846877593,0.0183328687272645,0.4049782624999999,0.0183329923333333,True,3.124633556931434e-06,True,C22,1.55,0.21,0.4049813846877593,0.0183328687272645,0.7614583333333332,6.011718750000002e-06,True,0.35694773931693374,False,1.55,0.21,0.3569446146833768
1.55,0.22,1.55,0.22,0.4080469186717272,0.0149859443586828,0.4080432475,0.0149829349999999,True,4.746971827715889e-06,True,C22,1.55,0.22,0.4080469186717272,0.0149859443586828,0.7614583333333332,3.136747685185185e-05,True,0.3537276740415319,False,1.55,0.22,0.35372292706970415
1.55,0.225,1.55,0.225,0.409524089038297,0.0132927462409877,0.40952541875,0.0132942276666666,True,1.9906670377324955e-06,True,C22,1.55,0.225,0.409524089038297,0.0132927462409877,0.7614583333333332,3.604340277777777e-05,True,0.35218383335647147,False,1.55,0.225,0.35218184268943376
1.55,0.24,1.55,0.24,0.4137529056354452,0.0081451682787826,0.41375650125,0.0081448837125976,True,3.606857626864584e-06,True,C22,1.55,0.24,0.4137529056354452,0.0081451682787826,0.7614583333333332,6.355787037037038e-05,True,0.3477993342106402,False,1.55,0.24,0.34779572735301334
1.55,0.255,1.55,0.255,0.4177079348864329,0.0029122494920112,0.4177067581249999,0.0029139369711914,True,2.0572684447392544e-06,True,C22,1.55,0.255,0.4177079348864329,0.0029122494920112,0.7614583333333332,1e-06,True,0.3437627260277174,False,1.55,0.255,0.34376066875927264
1.6,0.215,1.6,0.215,0.424176093175513,0.0134043239656545,0.4241835156249999,0.0134076101425781,True,8.117371197522136e-06,True,C22,1.6,0.215,0.424176093175513,0.0134043239656545,0.7614583333333332,3.3981770833333346e-05,True,0.33754714570898703,False,1.6,0.215,0.3375390283377895
1.6,0.225,1.6,0.225,0.4270124492619388,0.010189872762395,0.42701051875,0.0101874695504882,True,3.0825807069515484e-06,True,C22,1.6,0.225,0.4270124492619388,0.010189872762395,0.7614583333333332,1.770572916666667e-05,True,0.33460054147363316,False,1.6,0.225,0.3345974588929262
1.6,0.235,1.6,0.235,0.4297203883667951,0.0069245349381622,0.4297162406250001,0.00692452223125,True,4.147761259258807e-06,True,C22,1.6,0.235,0.4297203883667951,0.0069245349381622,0.7614583333333332,1.0110243055555554e-05,True,0.3318099959306322,False,1.6,0.235,0.331805848169373
1.6,0.245,1.6,0.245,0.4323109100583947,0.0036154516817713,0.432306753125,0.003616539845638,True,4.296998469745409e-06,True,C22,1.6,0.245,0.4323109100583947,0.0036154516817713,0.7614583333333332,1e-06,True,0.3291672682839097,False,1.6,0.245,0.3291629712854399
1.6,0.255,1.6,0.255,0.4347990673571785,0.0002641241639164,0.4347893131250001,0.000269527626519,True,1.1150894739353645e-05,True,C22,1.6,0.255,0.4347990673571785,0.0002641241639164,0.7614583333333332,6.355787037037038e-05,True,0.3266593275492349,False,1.6,0.255,0.3266481766544955
1.65,0.06,1.65,0.06,0.3701372371305052,0.0382282042683652,0.3701419637499999,0.038224646125,True,5.916191008993918e-06,True,C30,1.65,0.06,0.3701372371305052,0.0382282042683652,0.7614583333333332,3.823958333333333e-05,True,0.3931802051680971,False,1.65,0.06,0.3931742889770881
1.65,0.065,1.65,0.065,0.3738879864066226,0.0387347851787765,0.373883546875,0.0387319953333333,True,5.243346128671346e-06,True,C30,1.65,0.065,0.3738879864066226,0.0387347851787765,0.7614583333333332,0.0001109392361111,True,0.3894901478757757,False,1.65,0.065,0.389484904529647
1.65,0.07,1.65,0.07,0.3774860384044758,0.0390396543196021,0.377483759375,0.039040546875,True,2.4475764523096543e-06,True,C30,1.65,0.07,0.3774860384044758,0.0390396543196021,0.7614583333333332,5.668576388888889e-05,True,0.385946103893211,False,1.65,0.07,0.3859436563167587
1.65,0.075,1.65,0.075,0.3809380418563458,0.0391659824628922,0.3809378987499999,0.039165970875,True,1.4357473830064158e-07,True,C30,1.65,0.075,0.3809380418563458,0.0391659824628922,0.7614583333333332,3.136747685185185e-05,True,0.38252739812441816,False,1.65,0.075,0.38252725454967984
1.65,0.08,1.65,0.08,0.384250981694077,0.0391335349544385,0.38425338875,0.0391336449999999,True,2.409570136329551e-06,True,C30,1.65,0.08,0.384250981694077,0.0391335349544385,0.7614583333333332,0.0001178113425925,True,0.3792197421280404,False,1.65,0.08,0.3792173325579041
1.65,0.085,1.65,0.085,0.3874319042628995,0.0389592637888102,0.387435241875,0.0389592946666666,True,3.337754930430662e-06,True,C30,1.65,0.085,0.3874319042628995,0.0389592637888102,0.7614583333333332,6.355787037037038e-05,True,0.37604340917249696,False,1.65,0.085,0.3760400714175665
1.65,0.09,1.65,0.09,0.3904877446843208,0.0386577878381246,0.3904968906250001,0.038656683375,True,9.212386753870562e-06,True,C30,1.65,0.09,0.3904877446843208,0.0386577878381246,0.7614583333333332,1e-06,True,0.37297925530591725,False,1.65,0.09,0.37297004291916336
1.65,0.095,1.65,0.095,0.3934252208541309,0.0382417808850598,0.393427540625,0.0382412351249999,True,2.3831053120241264e-06,True,C30,1.65,0.095,0.3934252208541309,0.0382417808850598,0.7614583333333332,1e-06,True,0.37001449864002406,False,1.65,0.095,0.370012115534712
1.65,0.105,1.65,0.105,0.3989705265231846,0.0371089849032892,0.398965753125,0.0371096683333333,True,4.82207495317252e-06,True,C30,1.65,0.105,0.3989705265231846,0.0371089849032892,0.7614583333333332,1e-06,True,0.3643822342398355,False,1.65,0.105,0.36437741216488234
1.65,0.115,1.65,0.115,0.4041155318000812,0.0356340166933869,0.4041183193749999,0.0356297613333333,True,5.087107538994259e-06,True,C30,1.65,0.115,0.4041155318000812,0.0356340166933869,0.7614583333333332,3.136747685185185e-05,True,0.3591119970689768,False,1.65,0.115,0.3591069099614378
1.7,0.055,1.7,0.055,0.3876068789766883,0.0328730981616968,0.3876074512499999,0.0328718513333333,True,1.3718883741862159e-06,True,C30,1.7,0.055,0.3876068789766883,0.0328730981616968,0.7614583333333332,0.0001178113425925,True,0.37528365104168926,False,1.7,0.055,0.3752822791533151
1.7,0.07,1.7,0.07,0.3976958604626479,0.0345304998550194,0.397703240625,0.034530427625,True,7.380515803082089e-06,True,C30,1.7,0.07,0.3976958604626479,0.0345304998550194,0.7614583333333332,6.355787037037038e-05,True,0.36539171687213884,False,1.7,0.07,0.36538433635633577
1.7,0.085,1.7,0.085,0.4067322472926893,0.0346371917969951,0.4067366068749999,0.03463506,True,4.8528874241202845e-06,True,C30,1.7,0.085,0.4067322472926893,0.0346371917969951,0.7614583333333332,3.823958333333333e-05,True,0.3564094325519424,False,1.7,0.085,0.3564045796645183
1.7,0.1,1.7,0.1,0.4148252797640019,0.0336152959532578,0.414818384375,0.0336143083333333,True,6.965757862766948e-06,True,C30,1.7,0.1,0.4148252797640019,0.0336152959532578,0.7614583333333332,0.0001109392361111,True,0.34824849711926786,False,1.7,0.1,0.3482415313614051
1.7,0.115,1.7,0.115,0.4220976974978769,0.0317496256303763,0.4220940531250001,0.0317505028749999,True,3.748467926347317e-06,True,C30,1.7,0.115,0.4220976974978769,0.0317496256303763,0.7614583333333332,5.668576388888889e-05,True,0.3408373271694666,False,1.7,0.115,0.34083357870154024
1.75,0.05,1.75,0.05,0.4043340347931455,0.028092539405828,0.40433841125,0.0280936163333333,True,4.507010921966179e-06,True,C30,1.75,0.05,0.4043340347931455,0.028092539405828,0.7614583333333332,3.136747685185185e-05,True,0.3582250605106358,False,1.75,0.05,0.3582205534997138
1.75,0.065,1.75,0.065,0.4137013753212534,0.0303596785574145,0.413704234375,0.0303592536666666,True,2.8904533335639322e-06,True,C30,1.75,0.065,0.4137013753212534,0.0303596785574145,0.7614583333333332,1e-06,True,0.3490795771877351,False,1.75,0.065,0.3490766867344015
1.75,0.075,1.75,0.075,0.4194720100334108,0.0309439168181252,0.4194780656249999,0.030942790625,True,6.1594237108206204e-06,True,C30,1.75,0.075,0.4194720100334108,0.0309439168181252,0.7614583333333332,1.976736111111111e-05,True,0.3433816365850667,False,1.75,0.075,0.3433754771613559
1.75,0.085,1.75,0.085,0.4248701909779256,0.0309448952275353,0.42487469875,0.0309473643333333,True,5.139697706712058e-06,True,C30,1.75,0.085,0.4248701909779256,0.0309448952275353,0.7614583333333332,3.823958333333333e-05,True,0.338004140414542,False,1.75,0.085,0.3379990007168353
1.75,0.095,1.75,0.095,0.4299160958781788,0.0304656084045474,0.429912746875,0.0304652253333333,True,3.37084052528423e-06,True,C30,1.75,0.095,0.4299160958781788,0.0304656084045474,0.7614583333333332,3.3981770833333346e-05,True,0.3329359384571509,False,1.75,0.095,0.33293256761662565
1.75,0.11,1.75,0.11,0.4368796746918719,0.0290193382153662,0.4368806075000001,0.0290167513333333,True,2.7499253910152284e-06,True,C30,1.75,0.11,0.4368796746918719,0.0290193382153662,0.7614583333333332,5.668576388888889e-05,True,0.3258682876293969,False,1.75,0.11,0.3258655377040059
1.8,0.05,1.8,0.05,0.423279653101262,0.0249681660027234,0.4232837074999999,0.024966156125,True,4.525235639054518e-06,True,C30,1.8,0.05,0.423279653101262,0.0249681660027234,0.7614583333333332,1.0110243055555554e-05,True,0.33909839915695295,False,1.8,0.05,0.3390938739213139
1.8,0.065,1.8,0.065,0.4317254458441309,0.0271417206997999,0.431725424375,0.0271392569999999,True,2.4637933411924293e-06,True,C30,1.8,0.065,0.4317254458441309,0.0271417206997999,0.7614583333333332,0.0001178113425925,True,0.33083843302874216,False,1.8,0.065,0.330835969235401
1.8,0.08,1.8,0.08,0.4394907156196457,0.0278170962157899,0.439489250625,0.0278149716666666,True,2.5806817489285865e-06,True,C30,1.8,0.08,0.4394907156196457,0.0278170962157899,0.7614583333333332,6.355787037037038e-05,True,0.32316157838907444,False,1.8,0.08,0.32315899770732553
1.8,0.095,1.8,0.095,0.4465756797669952,0.0273592335192714,0.4465787562500001,0.027358857,True,3.099437762111448e-06,True,C30,1.8,0.095,0.4465756797669952,0.0273592335192714,0.7614583333333332,1.2171874999999996e-05,True,0.3160679472796222,False,1.8,0.095,0.31606484784186006
1.8,0.11,1.8,0.11,0.4530297217834196,0.0260327857055341,0.4530269824999999,0.0260331113333333,True,2.7585697593296752e-06,True,C30,1.8,0.11,0.4530297217834196,0.0260327857055341,0.7614583333333332,0.0001109392361111,True,0.3095159940083741,False,1.8,0.11,0.30951323543861475
1.85,0.055,1.85,0.055,0.4435723598073116,0.0232188116701575,0.44357720125,0.0232190623333333,True,4.847927323397991e-06,True,C30,1.85,0.055,0.4435723598073116,0.0232188116701575,0.7614583333333332,5.668576388888889e-05,True,0.3187286875088033,False,1.85,0.055,0.3187238395814799
1.85,0.065,1.85,0.065,0.4486243105314618,0.0244076340678053,0.4486217025,0.0244071061249999,True,2.660930610044899e-06,True,C30,1.85,0.065,0.4486243105314618,0.0244076340678053,0.7614583333333332,3.136747685185185e-05,True,0.31378229426676557,False,1.85,0.065,0.31377963333615555
1.85,0.075,1.85,0.075,0.4534301112971537,0.0249820528631137,0.453433704375,0.0249801038593749,True,4.087642839520918e-06,True,C30,1.85,0.075,0.4534301112971537,0.0249820528631137,0.7614583333333332,1e-06,True,0.30903954208631557,False,1.85,0.075,0.309035454443476
1.85,0.09,1.85,0.09,0.4601609208281758,0.0249013621796004,0.4601567324999999,0.0249008453333333,True,4.220097507496932e-06,True,C30,1.85,0.09,0.4601609208281758,0.0249013621796004,0.7614583333333332,6.355787037037038e-05,True,0.3023194457940253,False,1.85,0.09,0.3023152256965178
1.85,0.1,1.85,0.1,0.4643370477731309,0.0243321927216004,0.464339283125,0.0243303081249999,True,2.9237821952617295e-06,True,C30,1.85,0.1,0.4643370477731309,0.0243321927216004,0.7614583333333332,3.823958333333333e-05,True,0.29811282175047693,False,1.85,0.1,0.2981098979682817
1.85,0.11,1.85,0.11,0.4682780135578279,0.023423336656071,0.4682801574999999,0.0234229556666666,True,2.177530932781046e-06,True,C30,1.85,0.11,0.4682780135578279,0.023423336656071,0.7614583333333332,0.0001109392361111,True,0.2941057085082398,False,1.85,0.11,0.294103530977307
1.9,0.05,1.9,0.05,0.4575013033096492,0.0201545403695674,0.457505654375,0.0201561514046223,True,4.639741763827186e-06,True,C30,1.9,0.05,0.4575013033096492,0.0201545403695674,0.7614583333333332,5.668576388888889e-05,True,0.30462074758717556,False,1.9,0.05,0.3046161078454117
1.9,0.065,1.9,0.065,0.4644930709807444,0.0220661663779487,0.4644976906249999,0.0220637366666666,True,5.2196369569082605e-06,True,C30,1.9,0.065,0.4644930709807444,0.0220661663779487,0.7614583333333332,3.136747685185185e-05,True,0.2977816304051573,False,1.9,0.065,0.2977764107682004
1.9,0.08,1.9,0.08,0.4710375349773399,0.0226924045559811,0.4710378274999999,0.022693683,True,1.3114833647672019e-06,True,C30,1.9,0.08,0.4710375349773399,0.0226924045559811,0.7614583333333332,3.604340277777777e-05,True,0.29130319397225446,False,1.9,0.08,0.2913018824888897
1.9,0.09,1.9,0.09,0.4751322369239946,0.0225351864585413,0.4751286187499999,0.022535137625,True,3.6185035264057708e-06,True,C30,1.9,0.09,0.4751322369239946,0.0225351864585413,0.7614583333333332,6.355787037037038e-05,True,0.2872065590762415,False,1.9,0.09,0.28720294057271506
1.9,0.1,1.9,0.1,0.4790142335247862,0.0219970508320953,0.47901400625,0.021997575875,True,5.721222598588153e-07,True,C30,1.9,0.1,0.4790142335247862,0.0219970508320953,0.7614583333333332,3.823958333333333e-05,True,0.28329641527580124,False,1.9,0.1,0.2832958431535414
1.9,0.11,1.9,0.11,0.482691544513499,0.021133384910942,0.4826956106250001,0.0211342163333333,True,4.150244081041429e-06,True,C30,1.9,0.11,0.482691544513499,0.021133384910942,0.7614583333333332,0.0001109392361111,True,0.2795583405500063,False,1.9,0.11,0.27955419030592527
1.9,0.125,1.9,0.125,0.487847941407231,0.0193271425190721,0.4878507024999999,0.0193306556666666,True,4.468315040294962e-06,True,C30,1.9,0.125,0.487847941407231,0.0193271425190721,0.7614583333333332,5.668576388888889e-05,True,0.2742881642971652,False,1.9,0.125,0.2742836959821249
1.65,0.125,1.65,0.125,0.4089027908363268,0.0338739918486313,0.408905963125,0.0338751213333333,True,3.3673656050549612e-06,True,C31,1.65,0.125,0.4089027908363268,0.0338739918486313,0.7614583333333332,1.73984375e-05,True,0.35417746888073665,False,1.65,0.125,0.35417410151513157
1.65,0.135,1.65,0.135,0.41336994152482,0.0318742835335322,0.4133685781249999,0.031872189375,True,2.498871550808274e-06,True,C31,1.65,0.135,0.41336994152482,0.0318742835335322,0.7614583333333332,1e-06,True,0.34954461047918617,False,1.65,0.135,0.3495421116076354
1.65,0.145,1.65,0.145,0.4175501567121178,0.0296714980138063,0.41754750125,0.0296707109999999,True,2.7696335119603527e-06,True,C31,1.65,0.145,0.4175501567121178,0.0296714980138063,0.7614583333333332,1.9767361111111115e-05,True,0.34518409447370124,False,1.65,0.145,0.34518132484018926
1.65,0.155,1.65,0.155,0.4214726453671246,0.0272955794891602,0.4214661893749999,0.0272958073333333,True,6.460011399455997e-06,True,C31,1.65,0.155,0.4214726453671246,0.0272955794891602,0.7614583333333332,1e-06,True,0.34107955390399214,False,1.65,0.155,0.34107309389259266
1.65,0.17,1.65,0.17,0.4269285841775148,0.0234601973409518,0.426928543125,0.0234558743333333,True,4.323202537307198e-06,True,C31,1.65,0.17,0.4269285841775148,0.0234601973409518,0.7614583333333332,1e-06,True,0.3353512889644776,False,1.65,0.17,0.3353469657619403
1.65,0.175,1.65,0.175,0.4286443256450629,0.0221195036513732,0.4286531806250001,0.0221207256666666,True,8.93890323615454e-06,True,C31,1.65,0.175,0.4286443256450629,0.0221195036513732,0.7614583333333332,1e-06,True,0.3335481853005708,False,1.65,0.175,0.3335392463973346
1.65,0.185,1.65,0.185,0.4319362517220256,0.0193576634963331,0.43193648125,0.019358200625,True,5.841149679972175e-07,True,C31,1.65,0.185,0.4319362517220256,0.0193576634963331,0.7614583333333332,1.0110243055555554e-05,True,0.33008957888176005,False,1.65,0.185,0.33008899476679204
1.65,0.195,1.65,0.195,0.4350566490039674,0.0165007718675845,0.435060061875,0.016503059375,True,4.108573823265941e-06,True,C31,1.65,0.195,0.4350566490039674,0.0165007718675845,0.7614583333333332,3.604340277777778e-05,True,0.32681668686966825,False,1.65,0.195,0.326812578295845
1.65,0.205,1.65,0.205,0.4380212353029507,0.0135616824161808,0.43801705625,0.01356203,True,4.1934828097966645e-06,True,C31,1.65,0.205,0.4380212353029507,0.0135616824161808,0.7614583333333332,1e-06,True,0.32372125121762985,False,1.65,0.205,0.32371705773482007
1.7,0.125,1.7,0.125,0.4265471598376808,0.0301376975396052,0.426551028125,0.0301403553333333,True,4.693347875973782e-06,True,C31,1.7,0.125,0.4265471598376808,0.0301376975396052,0.7614583333333332,1e-06,True,0.3362643523640718,False,1.7,0.125,0.33625965901619587
1.7,0.135,1.7,0.135,0.4307135025933534,0.0282844270120357,0.4307123831250001,0.028284545,True,1.1256689361210199e-06,True,C31,1.7,0.135,0.4307135025933534,0.0282844270120357,0.7614583333333332,0.0001109392361111,True,0.3319425981622095,False,1.7,0.135,0.3319414724932734
1.7,0.145,1.7,0.145,0.4346241871849611,0.0262258940125742,0.4346281906250001,0.0262302689999999,True,5.9302653499421685e-06,True,C31,1.7,0.145,0.4346241871849611,0.0262258940125742,0.7614583333333332,5.668576388888889e-05,True,0.3278801405222624,False,1.7,0.145,0.32787421025691244
1.7,0.155,1.7,0.155,0.4383038326670098,0.0239918542277745,0.43830614875,0.0239968183333333,True,5.477826614319037e-06,True,C31,1.7,0.155,0.4383038326670098,0.0239918542277745,0.7614583333333332,3.136747685185185e-05,True,0.32404156558417313,False,1.7,0.155,0.3240360877575588
1.7,0.165,1.7,0.165,0.4417744301561991,0.0216071120197366,0.4417783393749999,0.0216059606666666,True,4.075243001854197e-06,True,C31,1.7,0.165,0.4417744301561991,0.0216071120197366,0.7614583333333332,1e-06,True,0.32041320513857835,False,1.7,0.165,0.3204091298955765
1.7,0.175,1.7,0.175,0.4450555880576098,0.0190925449656912,0.4450545537499999,0.0190935656653645,True,1.453141443547632e-06,True,C31,1.7,0.175,0.4450555880576098,0.0190925449656912,0.7614583333333332,1e-06,True,0.3169782079373775,False,1.7,0.175,0.31697675479593396
1.7,0.185,1.7,0.185,0.4481647764917723,0.0164658740674279,0.4481603574999999,0.016465651375,True,4.42459943971374e-06,True,C31,1.7,0.185,0.4481647764917723,0.0164658740674279,0.7614583333333332,3.823958333333333e-05,True,0.31372395498778766,False,1.7,0.185,0.31371953038834793
1.7,0.195,1.7,0.195,0.4511175608667579,0.0137422547294503,0.4511156474999999,0.0137418633333333,True,1.952988292629357e-06,True,C31,1.7,0.195,0.4511175608667579,0.0137422547294503,0.7614583333333332,1e-06,True,0.31064484083385374,False,1.7,0.195,0.3106428878455611
1.7,0.205,1.7,0.205,0.4539278147332475,0.0109347319530853,0.453928015625,0.0109296076666666,True,5.12822277178945e-06,True,C31,1.7,0.205,0.4539278147332475,0.0109347319530853,0.7614583333333332,1.770572916666667e-05,True,0.30772422935480953,False,1.7,0.205,0.30771910113203776
1.75,0.12,1.75,0.12,0.4411569181720948,0.0276599521475727,0.4411612775,0.0276619079999999,True,4.777980588297285e-06,True,C31,1.75,0.12,0.4411569181720948,0.0276599521475727,0.7614583333333332,1e-06,True,0.3214934123558269,False,1.75,0.12,0.3214886343752386
1.75,0.13,1.75,0.13,0.4451716837071762,0.026040837011041,0.445177865625,0.0260435749999999,True,6.761116144499377e-06,True,C31,1.75,0.13,0.4451716837071762,0.026040837011041,0.7614583333333332,1e-06,True,0.317356767445254,False,1.75,0.13,0.3173500063291095
1.75,0.145,1.75,0.145,0.4507527496767314,0.0232075905536416,0.4507549168749999,0.0232091109999999,True,2.6473582046065424e-06,True,C31,1.75,0.145,0.4507527496767314,0.0232075905536416,0.7614583333333332,1e-06,True,0.31157102811480075,False,1.75,0.145,0.31156838075659615
1.75,0.155,1.75,0.155,0.454210275656528,0.0210935694595094,0.45420639375,0.0210937846249999,True,3.887865028579627e-06,True,C31,1.75,0.155,0.454210275656528,0.0210935694595094,0.7614583333333332,1e-06,True,0.307971208772141,False,1.75,0.155,0.30796732090711243
1.75,0.165,1.75,0.165,0.4574793931424895,0.018828570909226,0.4574807325,0.0188306613333333,True,2.482690373233416e-06,True,C31,1.75,0.165,0.4574793931424895,0.018828570909226,0.7614583333333332,3.3981770833333326e-05,True,0.3045594074403704,False,1.75,0.165,0.3045569247499972
1.75,0.17,1.75,0.17,0.4590486458589695,0.0176460441250757,0.4590450024999998,0.0176458781249999,True,3.647138687676845e-06,True,C31,1.75,0.17,0.4590486458589695,0.0176460441250757,0.7614583333333332,1e-06,True,0.30292402786923034,False,1.75,0.17,0.30292038073054267
1.75,0.18,1.75,0.18,0.4620662827835929,0.0151923791554015,0.462069398125,0.015191038375,True,3.3916137998941716e-06,True,C31,1.75,0.18,0.4620662827835929,0.0151923791554015,0.7614583333333332,1.0110243055555556e-05,True,0.29977675230361855,False,1.75,0.18,0.29977336068981864
1.75,0.195,1.75,0.195,0.4663168174173413,0.0113198117294429,0.466321203125,0.0113175566194661,True,4.931526404126766e-06,True,C31,1.75,0.195,0.4663168174173413,0.0113198117294429,0.7614583333333332,3.604340277777777e-05,True,0.2953571360994001,False,1.75,0.195,0.295352204572996
1.75,0.205,1.75,0.205,0.4689848747690122,0.0086298225268226,0.468984635625,0.0086288733333333,True,9.788555249378083e-07,True,C31,1.75,0.205,0.4689848747690122,0.0086298225268226,0.7614583333333332,1.9767361111111112e-05,True,0.2926001657800833,False,1.75,0.205,0.2925991869245584
1.8,0.12,1.8,0.12,0.4570139296353342,0.0247637524176646,0.457005459375,0.0247646443333333,True,8.517090095203762e-06,True,C31,1.8,0.12,0.4570139296353342,0.0247637524176646,0.7614583333333332,1e-06,True,0.3054498139634869,False,1.8,0.12,0.3054412968733917
1.8,0.13,1.8,0.13,0.460766570274683,0.0232401554047952,0.4607706624999999,0.0232380163333333,True,4.617568057245215e-06,True,C31,1.8,0.13,0.460766570274683,0.0232401554047952,0.7614583333333332,3.398177083333332e-05,True,0.30158591291048237,False,1.8,0.13,0.3015812953424251
1.8,0.145,1.8,0.145,0.4660029490764631,0.0205562890486093,0.46600624625,0.0205567804508463,True,3.3335910803114803e-06,True,C31,1.8,0.145,0.4660029490764631,0.0205562890486093,0.7614583333333332,5.668576388888889e-05,True,0.29616569318745495,False,1.8,0.145,0.29616235959637466
1.8,0.16,1.8,0.16,0.4708206894052918,0.017481000149528,0.47082205625,0.0174808096666666,True,1.3800536862049598e-06,True,C31,1.8,0.16,0.4708206894052918,0.017481000149528,0.7614583333333332,1.0110243055555556e-05,True,0.29116227788325716,False,1.8,0.16,0.29116089782957094
1.8,0.17,1.8,0.17,0.4738261942242381,0.0152523837741779,0.47382751875,0.0152542809999999,True,2.3138354119538256e-06,True,C31,1.8,0.17,0.4738261942242381,0.0152523837741779,0.7614583333333332,3.604340277777778e-05,True,0.28803434597764926,False,1.8,0.17,0.2880320321422373
1.8,0.18,1.8,0.18,0.476682986410943,0.0129033521196374,0.476685791875,0.0128986326666666,True,5.4903428780692836e-06,True,C31,1.8,0.18,0.476682986410943,0.0129033521196374,0.7614583333333332,1e-06,True,0.2850674813179975,False,1.8,0.18,0.2850619909751194
1.8,0.19,1.8,0.19,0.479403589263352,0.0104499966754561,0.479401283125,0.0104498876666666,True,2.308713281196262e-06,True,C31,1.8,0.19,0.479403589263352,0.0104499966754561,0.7614583333333332,1.2171874999999996e-05,True,0.28224781104367774,False,1.8,0.19,0.2822455023303965
1.8,0.205,1.8,0.205,0.483253549415489,0.0066042173213696,0.4832505656250001,0.0066011293972981,True,4.293981922767353e-06,True,C31,1.8,0.205,0.483253549415489,0.0066042173213696,0.7614583333333332,1e-06,True,0.2782831368835842,False,1.8,0.205,0.27827884290166144
1.85,0.13,1.85,0.13,0.4755143909772433,0.0207788968142683,0.47551869375,0.020776952125,True,4.7218290678578436e-06,True,C31,1.85,0.13,0.4755143909772433,0.0207788968142683,0.7614583333333332,1.770572916666667e-05,True,0.28669664320569743,False,1.85,0.13,0.2866919213766296
1.85,0.14,1.85,0.14,0.4788409718825811,0.0191200257294819,0.47884057625,0.0191200203824869,True,3.9566871194905264e-07,True,C31,1.85,0.14,0.4788409718825811,0.0191200257294819,0.7614583333333332,3.136747685185185e-05,True,0.28326127491641134,False,1.85,0.14,0.2832608792476994
1.85,0.15,1.85,0.15,0.4819932616181666,0.0172778284543149,0.4819907906250001,0.0172755938798828,True,3.3315357001440647e-06,True,C31,1.85,0.15,0.4819932616181666,0.0172778284543149,0.7614583333333332,1e-06,True,0.2799985984075689,False,1.85,0.15,0.27999526687186876
1.85,0.16,1.85,0.16,0.4849852952765193,0.0152772826546179,0.48498460875,0.0152758833333333,True,1.5586592697679293e-06,True,C31,1.85,0.16,0.4849852952765193,0.0152772826546179,0.7614583333333332,1e-06,True,0.2768947554290407,False,1.85,0.16,0.2768931967697709
1.85,0.17,1.85,0.17,0.4878300785202733,0.0131396943212481,0.48783029875,0.0131443469999999,True,4.657888008525657e-06,True,C31,1.85,0.17,0.4878300785202733,0.0131396943212481,0.7614583333333332,1e-06,True,0.27394351082022006,False,1.85,0.17,0.27393885293221154
1.85,0.185,1.85,0.185,0.4918469843555616,0.0097156225772121,0.4918469868749999,0.0097141418850911,True,1.4806942644444041e-06,True,C31,1.85,0.185,0.4918469843555616,0.0097156225772121,0.7614583333333332,1e-06,True,0.2697863106042103,False,1.85,0.185,0.2697848299099459
1.85,0.195,1.85,0.195,0.4943735840173588,0.007309950569727,0.494379825625,0.0073089732015624,True,6.3176668537980546e-06,True,C31,1.85,0.195,0.4943735840173588,0.007309950569727,0.7614583333333332,1.770572916666667e-05,True,0.2671842812591931,False,1.85,0.195,0.2671779635923393
1.85,0.205,1.85,0.205,0.496790233883972,0.0048209924504837,0.49678784375,0.0048209147486328,True,2.3913966591862134e-06,True,C31,1.85,0.205,0.496790233883972,0.0048209924504837,0.7614583333333332,3.136747685185185e-05,True,0.26471143415713083,False,1.85,0.205,0.26470904276047164
1.9,0.14,1.9,0.14,0.4926099567084842,0.0170185388552902,0.4926115875,0.0170164856666666,True,2.622034418570144e-06,True,C31,1.9,0.14,0.4926099567084842,0.0170185388552902,0.7614583333333332,3.604340277777777e-05,True,0.2693842140245254,False,1.9,0.14,0.2693815919901068
1.9,0.15,1.9,0.15,0.4955863065386898,0.0152503044485099,0.495584496875,0.0152493163333333,True,2.0618569961002023e-06,True,C31,1.9,0.15,0.4955863065386898,0.0152503044485099,0.7614583333333332,6.355787037037038e-05,True,0.2663054109542655,False,1.9,0.15,0.26630334909726944
1.9,0.16,1.9,0.16,0.498417882627838,0.0133273114657672,0.4984172893749998,0.0133272636666666,True,5.951753389014122e-07,True,C31,1.9,0.16,0.498417882627838,0.0133273114657672,0.7614583333333332,1e-06,True,0.2633778071224543,False,1.9,0.16,0.2633772119471154
