grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds
170,20,6,1.15,0.06,0.1,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.11198437500000004,0.0019924746220711183,2.8522662550698347e-21,0.0019924746220711183,0.11235650002247452,0.07072831916342273,,21.479702198994346
171,21,6,1.15,0.06,0.105,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.11198437500000004,0.0021695517278628703,2.9174778880979868e-21,0.0021695517278628703,0.11553906738219624,0.07568215179573706,,21.582182571990415
172,22,6,1.15,0.06,0.11,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.11198437500000004,0.0023531672598872595,3.0124103751952465e-21,0.0023531672598872595,0.11884683035653519,0.08064168319909368,,21.605286650010385
173,23,6,1.15,0.06,0.115,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.11198437500000004,0.0025432294647030687,3.1123302771991547e-21,0.0025432294647030687,0.122269628608426,0.08560592291385562,,21.73300906002987
174,24,6,1.15,0.06,0.12,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.11198437500000004,0.00273959142528472,3.2139307473735164e-21,0.00273959142528472,0.1257980726175476,0.09057409677541907,,21.744450135040097
175,0,7,1.15,0.06,0.0,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,17.00709385704249
176,1,7,1.15,0.06,0.005,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,17.008561419905163
177,2,7,1.15,0.06,0.01,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,16.998730611987412
178,3,7,1.15,0.06,0.015,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,17.008015719940886
179,4,7,1.15,0.06,0.02,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,16.998853764031082
180,5,7,1.15,0.06,0.025,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541563289943e-08,1.7832789018070147e-21,5.158541563290121e-08,0.09778472448361772,2.5649999999960427e-06,,17.021549744997174
181,6,7,1.15,0.06,0.03,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,2.9296875e-05,0.10206770833333333,8.511628983333944e-07,1.7835789687181427e-21,8.511628983333962e-07,0.09777952054003952,2.9415881694702222e-05,,21.189154113992117
182,7,7,1.15,0.06,0.035,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.102328125,0.00014328982350158694,1.831686729633509e-21,0.00014328982350158694,0.09764870002616206,0.00503617192125972,,21.237735395901836
183,8,7,1.15,0.06,0.04,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.10311979166666668,0.0002821551489487592,1.8976515782952338e-21,0.0002821551489487592,0.09724599275193195,0.01008460431292486,,21.243318574037403
184,9,7,1.15,0.06,0.045,0.10200000000000001,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.10468229166666668,0.000417594137263905,1.98768383953461e-21,0.000417594137263905,0.09634440450411845,0.015255479015147181,,21.24879169696942
