grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds
10,10,0,1.15,0.06,0.05,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.07598437500000003,0.0011603368709801596,1.2146084423600562e-21,0.0011603368709801596,0.12547182280355654,0.03288426864296944,,22.069654603954405
11,11,0,1.15,0.06,0.055,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.07598437500000003,0.0012703783421996622,1.249461644805624e-21,0.0012703783421996622,0.12636641686735625,0.036147864292831774,,22.216535895946436
12,12,0,1.15,0.06,0.06,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.07598437500000003,0.001394769479132136,1.2880571852417594e-21,0.001394769479132136,0.1274510270893955,0.03977387410955819,,22.1887333659688
13,13,0,1.15,0.06,0.065,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.07598437500000003,0.0015308273588691293,1.3328759712619538e-21,0.0015308273588691293,0.1287208502939178,0.043672119600873326,,22.246425261022523
14,14,0,1.15,0.06,0.07,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.07598437500000003,0.0016767632337134294,1.3810345537522779e-21,0.0016767632337134294,0.1301704662918458,0.047776008615025435,,22.27391682693269
15,15,0,1.15,0.06,0.075,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.07598437500000003,0.0018314340987257557,1.4328032690340636e-21,0.0018314340987257557,0.13179394253486743,0.05203690966932012,,22.30576124601066
16,16,0,1.15,0.06,0.08,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.07598437500000003,0.001994139274091773,1.487442145856691e-21,0.001994139274091773,0.13358494033060503,0.056419260334419324,,22.474997070035897
17,17,0,1.15,0.06,0.085,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.07598437500000003,0.0021644698876290597,1.5433825563982336e-21,0.0021644698876290597,0.1355368188994366,0.060896846432577964,,22.42389406496659
18,18,0,1.15,0.06,0.09,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.07598437500000003,0.002342201763570407,1.6017771147936406e-21,0.002342201763570407,0.13764273417665768,0.06545012508913169,,22.507612252025865
19,19,0,1.15,0.06,0.095,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.07598437500000003,0.0025272197433465426,1.661835212021925e-21,0.0025272197433465426,0.13989572997727065,0.07006434073716092,,22.599415351985954
20,20,0,1.15,0.06,0.1,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.07598437500000003,0.0027194635046985864,1.725580297604223e-21,0.0027194635046985864,0.1422888198704339,0.07472820626565975,,22.45353184302803
21,21,0,1.15,0.06,0.105,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.07598437500000003,0.002918887665901238,1.80038531799622e-21,0.002918887665901238,0.14481505879696405,0.07943297665600217,,22.50436719506979
22,22,0,1.15,0.06,0.11,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.07598437500000003,0.0031254312746799135,1.8883385339533036e-21,0.0031254312746799135,0.14746760406480985,0.08417179307335079,,22.53883300803136
23,23,0,1.15,0.06,0.115,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.07598437500000003,0.0033389935372044274,1.9900208113701194e-21,0.0033389935372044274,0.15023976585066584,0.08893921361206758,,22.60659694299102
24,24,0,1.15,0.06,0.12,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.07598437500000003,0.0035594139546898875,2.100470903039537e-21,0.0035594139546898875,0.15312504771300564,0.09373087371129632,,22.647801876999438
25,0,1,1.15,0.06,0.0,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00101318359375,0.08198437500000004,0.0006984090794391288,1.2463868204026708e-21,0.0006984090794391288,0.1178672042366292,0.02010623415437964,,21.828400281025097
26,1,1,1.15,0.06,0.005,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010123697916666673,0.08198437500000004,0.0006984090799541385,1.246512249286601e-21,0.0006984090799541385,0.11786719724399808,0.020106193162087584,,21.891315776039846
27,2,1,1.15,0.06,0.01,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010131835937499999,0.08198437500000004,0.0006984090794391187,1.2463868204026708e-21,0.0006984090794391187,0.1178672042366292,0.02010623415437964,,22.014116619015113
28,3,1,1.15,0.06,0.015,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010131835937500003,0.08198437500000004,0.0006984090794391224,1.2463868204026708e-21,0.0006984090794391224,0.1178672042366292,0.02010623415437964,,21.884165693074465
29,4,1,1.15,0.06,0.02,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010131835937499999,0.08198437500000004,0.0006984090794391187,1.2463868204026708e-21,0.0006984090794391187,0.1178672042366292,0.02010623415437964,,21.855754618998617
30,5,1,1.15,0.06,0.025,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010172526041666672,0.08198437500000004,0.0006984090945455624,1.246763125987123e-21,0.0006984090945455624,0.11786723928406083,0.02010643960866225,,21.839282131986693
31,6,1,1.15,0.06,0.03,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.001005859375,0.08198437500000004,0.0006984091265127135,1.2461986889096892e-21,0.0006984091265127135,0.11786714150521148,0.0201058664065584,,21.84846193192061
32,7,1,1.15,0.06,0.035,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.08198437500000004,0.0007123664588633894,1.2722950627796215e-21,0.0007123664588633894,0.11797010274260834,0.020700916354910066,,21.879987584077753
33,8,1,1.15,0.06,0.04,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.08198437500000004,0.0007649638591474107,1.306547568156247e-21,0.0007649638591474107,0.11828879124984303,0.022445955241044726,,21.935689362930134
34,9,1,1.15,0.06,0.045,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.08198437500000004,0.000848369519540964,1.3444446669241179e-21,0.000848369519540964,0.11881721731128157,0.025082142560654243,,22.038654752075672
35,10,1,1.15,0.06,0.05,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.08198437500000004,0.0009540733067697262,1.3834781316588732e-21,0.0009540733067697262,0.1195525998205128,0.02836206699419109,,21.976963452994823
36,11,1,1.15,0.06,0.055,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.08198437500000004,0.001075717640016725,1.422936131356104e-21,0.001075717640016725,0.12049114954257448,0.03208893598941827,,22.081132674939
37,12,1,1.15,0.06,0.06,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.08198437500000004,0.001209163017992942,1.4631527714861378e-21,0.001209163017992942,0.12162816331893866,0.036124683828138666,,22.078453427064233
38,13,1,1.15,0.06,0.065,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.08198437500000004,0.0013519054001600809,1.508134951110187e-21,0.0013519054001600809,0.12295813558518927,0.04037679717898616,,22.052093136007898
39,14,1,1.15,0.06,0.07,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.08198437500000004,0.001502504637112737,1.5566703345896117e-21,0.001502504637112737,0.12447488140517812,0.04478368809268599,,22.148375547956675
40,15,1,1.15,0.06,0.075,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.08198437500000004,0.0016601774280533624,1.6085381379008414e-21,0.0016601774280533624,0.1261716651831168,0.049303870922403056,,22.199137428076938
41,16,1,1.15,0.06,0.08,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.08198437500000004,0.0018245350509026356,1.6637909725442279e-21,0.0018245350509026356,0.12804132961402695,0.053908855085996604,,22.22761492896825
42,17,1,1.15,0.06,0.085,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.08198437500000004,0.0019954190484972128,1.7225562316673554e-21,0.0019954190484972128,0.13007642016743565,0.05857864478999991,,22.269567508017644
43,18,1,1.15,0.06,0.09,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.08198437500000004,0.0021727979488685334,1.7867687386352413e-21,0.0021727979488685334,0.13226930134321657,0.06329889883862898,,22.306595240021124
44,19,1,1.15,0.06,0.095,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.08198437500000004,0.002356701039529684,1.857741228991655e-21,0.002356701039529684,0.1346122619677346,0.06805911814689482,,22.382939427974634
45,20,1,1.15,0.06,0.1,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.08198437500000004,0.002547174538049002,1.936500574809836e-21,0.002547174538049002,0.13709760780669142,0.0728514689740913,,22.437270259018987
46,21,1,1.15,0.06,0.105,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.08198437500000004,0.0027442513589682623,2.0244008589890402e-21,0.0027442513589682623,0.13971774067943105,0.07767000386528242,,22.408794521004893
47,22,1,1.15,0.06,0.11,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.08198437500000004,0.002947929236223611,2.1183379706652077e-21,0.002947929236223611,0.14246522401909917,0.08251013555426379,,22.465996716055088
48,23,1,1.15,0.06,0.115,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.08198437500000004,0.003158154141135698,2.222353642630543e-21,0.003158154141135698,0.145332835412578,0.08736827477942428,,22.46552900504321
49,24,1,1.15,0.06,0.12,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.08198437500000004,0.0033748073199511555,2.335982713585952e-21,0.0033748073199511555,0.14831360707402017,0.09224157634539307,,22.52408682508394
50,0,2,1.15,0.06,0.0,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00050537109375,0.08798437500000002,0.00046519719759137185,1.403570321884961e-21,0.00046519719759137185,0.11186399106555261,0.0140897562370148,,21.93892331107054
51,1,2,1.15,0.06,0.005,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0005061848958333334,0.08798437500000002,0.00046519719946433837,1.4035037727901357e-21,0.00046519719946433837,0.1118639947450678,0.01408978544992326,,21.756246873061173
52,2,2,1.15,0.06,0.01,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0005065917968749999,0.08798437500000002,0.0004651972009921571,1.4034372252730321e-21,0.0004651972009921571,0.11186399658704547,0.014089800073981194,,21.731456629000604
53,3,2,1.15,0.06,0.015,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00050537109375,0.08798437500000002,0.00046519719759137185,1.403570321884961e-21,0.00046519719759137185,0.11186399106555261,0.0140897562370148,,21.736756243975833
54,4,2,1.15,0.06,0.02,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0005086263020833333,0.08798437500000002,0.00046519721454486596,1.4032375921880524e-21,0.00046519721454486596,0.11186400581913472,0.014089873370306434,,21.775510545936413
55,5,2,1.15,0.06,0.025,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0005086263020833336,0.08798437500000002,0.0004651972145448632,1.4032375921880524e-21,0.0004651972145448632,0.11186400581913472,0.014089873370306434,,21.7002698329743
56,6,2,1.15,0.06,0.03,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.000498046875,0.08798437500000002,0.0004651972517012586,1.4036368725575082e-21,0.0004651972517012586,0.11186395821632623,0.014089495433328927,,21.70322969497647
57,7,2,1.15,0.06,0.035,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.08798437500000002,0.0004884867344549802,1.43475387356149e-21,0.0004884867344549802,0.1119758498395889,0.014951911514351074,,21.76785496796947
58,8,2,1.15,0.06,0.04,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.08798437500000002,0.0005594878646896904,1.4715904214174945e-21,0.0005594878646896904,0.11231154856712434,0.01728735453107225,,21.872471643961035
59,9,2,1.15,0.06,0.045,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.08798437500000002,0.0006617893379351739,1.5116552026678296e-21,0.0006617893379351739,0.11286796239763036,0.020594795348169503,,21.82217951596249
60,10,2,1.15,0.06,0.05,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.08798437500000002,0.0007828908443022814,1.5544984403787745e-21,0.0007828908443022814,0.11364184937794822,0.024483434485034664,,21.84821106295567
61,11,2,1.15,0.06,0.055,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.08798437500000002,0.0009157613158355441,1.5988635982463088e-21,0.0009157613158355441,0.11462880495009811,0.028718139440656387,,21.913859114982188
62,12,2,1.15,0.06,0.06,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.08798437500000002,0.0010568438178118946,1.6448614220863338e-21,0.0010568438178118946,0.11582338243435567,0.033166617278266176,,21.9704184809234
63,13,2,1.15,0.06,0.065,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.08798437500000002,0.0012044384270488869,1.6931923044201326e-21,0.0012044384270488869,0.11721923439769763,0.03775337694078485,,22.065894623985514
64,14,2,1.15,0.06,0.07,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.08798437500000002,0.0013578031968248506,1.7444480557985502e-21,0.0013578031968248506,0.11880926692404827,0.042433600356120926,,22.117249132948928
65,15,2,1.15,0.06,0.075,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.08798437500000002,0.001516689031618453,1.799933111370911e-21,0.001516689031618453,0.12058579892042477,0.047179480793380746,,22.11141822906211
66,16,2,1.15,0.06,0.08,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.08798437500000002,0.0016810968235664583,1.859502611031468e-21,0.0016810968235664583,0.12254071933657189,0.05197303509208389,,22.145888736005872
67,17,2,1.15,0.06,0.085,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.08798437500000002,0.001851146284259804,1.9241694387718887e-21,0.001851146284259804,0.12466563636292022,0.05680219489978345,,22.273184649064206
68,18,2,1.15,0.06,0.09,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.08798437500000002,0.002027002159007735,1.994778210608454e-21,0.002027002159007735,0.1269520140998922,0.06165859481193993,,22.18808456591796
69,19,2,1.15,0.06,0.095,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.08798437500000002,0.002208830876542842,2.0702139718369686e-21,0.002208830876542842,0.12939129367259064,0.06653627043149464,,22.262720025959425
70,20,2,1.15,0.06,0.1,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.08798437500000002,0.0023967738400611353,2.1508376641868947e-21,0.0023967738400611353,0.13197499714913416,0.07143086343929345,,22.244968918035738
71,21,2,1.15,0.06,0.105,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.08798437500000002,0.002590930057050897,2.241571640867292e-21,0.002590930057050897,0.1346948138079612,0.07633911985628984,,22.285270418971777
72,22,2,1.15,0.06,0.11,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.08798437500000002,0.0027913441532850755,2.3415666142276e-21,0.0027913441532850755,0.1375426692376177,0.08125856378981225,,22.33917701500468
73,23,2,1.15,0.06,0.115,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.08798437500000002,0.002997997640652871,2.440583299091238e-21,0.002997997640652871,0.14051077843089502,0.08618727955988045,,22.431296060909517
74,24,2,1.15,0.06,0.12,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.08798437500000002,0.0032108023661968762,2.5246634864715858e-21,0.0032108023661968762,0.14359168447198967,0.09112376268944879,,22.453808188904077
75,0,3,1.15,0.06,0.0,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.000167236328125,0.09398437500000002,0.00025267838654301217,1.5638272688413421e-21,0.00025267838654301217,0.10586298158295636,0.00808242035936911,,21.639634115970694
76,1,3,1.15,0.06,0.005,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00016764322916666674,0.09398437500000002,0.0002526783859909883,1.5634760561334241e-21,0.0002526783859909883,0.10586298222654732,0.008082428788946118,,21.63974067696836
77,2,3,1.15,0.06,0.01,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0001678466796875,0.09398437500000002,0.00025267838595660104,1.563967764968562e-21,0.00025267838595660104,0.10586298254892929,0.00808243301141319,,21.674566759029403
78,3,3,1.15,0.06,0.015,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.000167236328125,0.09398437500000002,0.00025267838654301217,1.5638272688413421e-21,0.00025267838654301217,0.10586298158295636,0.00808242035936911,,21.612716816947795
79,4,3,1.15,0.06,0.02,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00016886393229166664,0.09398437500000002,0.0002526783882004241,1.5640380153987546e-21,0.0002526783882004241,0.1058629841667041,0.00808245420053393,,21.72717055992689
80,5,3,1.15,0.06,0.025,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00016886393229166672,0.09398437500000002,0.0002526783882004241,1.5640380153987546e-21,0.0002526783882004241,0.1058629841667041,0.00808245420053393,,21.717656304012053
81,6,3,1.15,0.06,0.03,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.000166015625,0.09398437500000002,0.00025267839206454234,1.5640380153987546e-21,0.00025267839206454234,0.1058629796615674,0.008082395193495783,,21.621054671006277
82,7,3,1.15,0.06,0.035,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.09398437500000002,0.0002942243988110196,1.6002844945087929e-21,0.0002942243988110196,0.10598224735065184,0.009517950301035638,,21.631698180921376
83,8,3,1.15,0.06,0.04,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.09398437500000002,0.00039453961918846093,1.639534522072415e-21,0.00039453961918846093,0.10633686918346862,0.0128796097255695,,21.653029959998094
84,9,3,1.15,0.06,0.045,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.09398437500000002,0.0005192646064208422,1.6812260607270606e-21,0.0005192646064208422,0.1069243786139975,0.017063918525150792,,21.773387742927298
85,10,3,1.15,0.06,0.05,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.09398437500000002,0.0006544605750454192,1.7263920835962106e-21,0.0006544605750454192,0.10774096591472,0.02159792314513099,,21.843005626113154
86,11,3,1.15,0.06,0.055,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.09398437500000002,0.0007954430982346012,1.7736526836300163e-21,0.0007954430982346012,0.10878147236769792,0.026301392604441767,,21.880356739042327
87,12,3,1.15,0.06,0.06,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.09398437500000002,0.0009407181768106443,1.8242818017706498e-21,0.0009407181768106443,0.11003954618559454,0.03109752758151337,,22.152789128944278
88,13,3,1.15,0.06,0.065,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.09398437500000002,0.0010899590056039953,1.876777540729018e-21,0.0010899590056039953,0.11150782357744665,0.03594925855192268,,21.906091772951186
89,14,3,1.15,0.06,0.07,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.09398437500000002,0.001243295031102979,1.932750241713994e-21,0.001243295031102979,0.11317812382800103,0.04083677459328768,,22.024946045014076
