chart_id,point_index,Mach,eta,alpha,field_family,gep_regime,N,mapping_kind,mapping_scale,xi_max,continuation_required,technical_success,reference_success,selection_error,reference_error,ci_ref_diagnostic,ci_pred_diagnostic,ci_pinn,n_raw_eigenvalues,n_physically_admissible_modes,scalar_gep_raw_index,scalar_gep_cr,scalar_gep_ci,scalar_gep_omega_i,scalar_gep_distance,scalar_gep_ci_weight,ci_classic,gep_p_rel_classic,gep_rho_rel_classic,gep_u_rel_classic,gep_v_rel_classic,gep_p_overlap_classic,ci_ref,ci_pinn_abs_err_classic,ci_pinn_scaled_err_classic,scalar_gep_ci_abs_err_classic,scalar_gep_ci_scaled_err_classic
ETAEDGE_LM,0,0.05,0.025,0.0249687304442977,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.9540611042453272,0.951578749507208,0.951578749507208,901,169,601,1.699219506632575e-13,0.954286394802853,0.023827319758493,0.00541529059129,2.0,0.954095893992024,1.0236491577622244e-05,1.023649157761688e-05,0.0007509833485466,0.0001472261466734,0.999999999947607,0.954095893992024,0.0025171444848161,0.002638251040243,0.0001905008108289,0.0001996663144957
ETAEDGE_LM,1,0.05,0.04,0.0399499687108763,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.9289301698682764,0.928480227932896,0.928480227932896,901,1,601,-5.2621125499177846e-14,0.9291515033250553,0.0371195734854996,0.0013425507843183,2.0,0.9289471868117776,1.4465511763041644e-05,1.44655117630417e-05,0.0007841366107722,0.0001589596829437,0.9999999998953744,0.9289471868117776,0.0004669588788817,0.0005026753786556,0.0002043165132774,0.0002199441649408
ETAEDGE_LM,2,0.05,0.055,0.0549312069774549,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.9044202341130626,0.9043694929802966,0.9043694929802968,901,1,601,3.367786777336748e-14,0.9046694902565626,0.0496945870154718,0.0005999945525316,2.0,0.9044545452144196,1.7778192767424746e-05,1.777819276742911e-05,0.0008242989776665,0.0001696026080684,0.999999999841968,0.9044545452144196,8.50522341228066e-05,9.403704649706108e-05,0.000214945042143,0.0002376515694241
ETAEDGE_LM,3,0.2,0.025,0.0244948974278317,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.9211426611855196,0.9237500783490716,0.9237500783490716,901,1,601,-4.777730261575233e-13,0.9213768001537878,0.0225690302121508,0.0047465563905679,2.0,0.9211646975703331,9.815436659635526e-06,9.8154366596361e-06,0.0007714076255369,0.0001656754654653,0.9999999999518284,0.9211646975703331,0.0025853807787384,0.0028066433565655,0.0002121025834544,0.0002302547894138
ETAEDGE_LM,4,0.2,0.04,0.0391918358845308,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8973834580421349,0.8991581083517659,0.899158108351766,901,1,601,9.258643443950047e-14,0.8976073850379749,0.0351788813231511,0.0031014466275822,2.0,0.8973901688416213,1.403995033764014e-05,1.40399503376352e-05,0.0007983011440719,0.000171800443528,0.99999999990144,0.8973901688416213,0.0017679395101447,0.0019700901252649,0.0002172161963536,0.0002420532382631
ETAEDGE_LM,5,0.2,0.055,0.0538887743412299,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8741837092736857,0.8732831200563118,0.873283120056312,901,166,600,1.1152156023876921e-13,0.8744366108304424,0.0471223171967515,0.0023069815482608,2.0,0.8742264301597471,1.7438945043019038e-05,1.743894504302055e-05,0.0008257605946878,0.0001702099467792,0.9999999998479416,0.8742264301597471,0.000943310103435,0.0010790226317713,0.0002101806706953,0.0002404190304071
ETAEDGE_LM,6,0.35,0.025,0.0234187424939939,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8581468071499385,0.860085426155715,0.8600854261557153,901,1,601,-4.5157017850735016e-14,0.8583821777254269,0.0201022311815854,0.0034064968605767,2.0,0.8581689628452915,9.14072198964432e-06,9.140721989634008e-06,0.000776809401242,0.000174601589309,0.9999999999582236,0.8581689628452915,0.0019164633104237,0.0022332004458301,0.0002132148801353,0.0002484532642947
ETAEDGE_LM,7,0.35,0.04,0.0374699879903903,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8366948824221384,0.8353745565559855,0.8353745565559857,901,1,600,-1.5186603143546882e-14,0.8369428412674674,0.0313602382109351,0.0031365694229634,2.0,0.8367185750014722,1.3571280802475487e-05,1.357128080248156e-05,0.0008101368074861,0.0001852016021872,0.99999999990791,0.8367185750014722,0.0013440184454864,0.0016062968907844,0.0002242662659952,0.0002680307007584
ETAEDGE_LM,8,0.35,0.055,0.0515212334867867,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8157727237044752,0.8191463508047353,0.8191463508047353,901,161,596,3.752030251135449e-14,0.8160248974754101,0.0420426092738617,0.0062429066586504,2.0,0.81579741277396,1.7602660001866448e-05,1.760266000186433e-05,0.0008475166280652,0.0001907810471727,0.9999999998450732,0.81579741277396,0.0033489380307752,0.0041051098941192,0.00022748470145,0.0002788495009766
ETAEDGE_MM,0,0.3,0.025,0.0238484800354236,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8816719951510665,0.8726517066655196,0.8726517066655197,901,164,601,7.997718394461509e-14,0.8818862854971931,0.0210316474731936,0.0184691576633466,2.0,0.8816653863598624,9.36497268577285e-06,9.364972685772288e-06,0.0007820276121904,0.0001769121137698,0.9999999999561489,0.8816653863598624,0.0090136796943426,0.0102234700758271,0.0002208991373306,0.000250547589537
ETAEDGE_MM,1,0.3,0.04,0.0381575680566778,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8593687008721466,0.8551865378097001,0.8551865378097001,901,1,601,1.2101833735117885e-13,0.8596162828326602,0.0328008668148156,0.0088594900459202,2.0,0.8594038787441746,1.368808761047339e-05,1.3688087610474814e-05,0.0007975704225345,0.0001735545147455,0.9999999999063182,0.8594038787441746,0.0042173409344744,0.0049072863630044,0.0002124040884856,0.0002471528157355
ETAEDGE_MM,2,0.3,0.055,0.052466656077932,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.8376557006869445,0.8251252768969106,0.8251252768969106,901,139,600,4.119624174157692e-14,0.8378933486753263,0.0439614621549351,0.0255361435568313,2.0,0.8376907707326658,1.726627946502865e-05,1.7266279465028346e-05,0.0008212118938254,0.0001696488034862,0.999999999850938,0.8376907707326658,0.0125654938357552,0.0150001579040498,0.0002025779426604,0.0002418290253851
ETAEDGE_MM,3,0.5,0.025,0.0216506350946109,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.7779530702102502,0.7813457309911572,0.7813457309911572,901,33,592,-9.335186996839795e-13,0.7781763435215854,0.0168480120528444,0.0063387749391436,2.0,0.7779544564018539,8.750850579288358e-06,8.750850579288358e-06,0.0007884414987348,0.0001918132698406,0.9999999999617112,0.7779544564018539,0.0033912745893033,0.0043592199535541,0.0002218871197314,0.0002852186498908
ETAEDGE_MM,4,0.5,0.04,0.0346410161513775,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.7590543044851243,0.7645233569370348,0.7645233569370348,901,1,590,-2.350381517702317e-13,0.7593058723669913,0.0263031269885007,0.0104349691400869,2.0,0.7590628635807988,1.3950050424768628e-05,1.3950050424768628e-05,0.0008329834980582,0.000211227691044,0.999999999902698,0.7590628635807988,0.0054604933562359,0.0071937300824818,0.0002430087861925,0.0003201431631711
ETAEDGE_MM,5,0.5,0.055,0.0476313972081441,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.7406413510301436,0.7430793019029825,0.7430793019029827,901,1,587,6.563162560439795e-14,0.7408843662189948,0.035289357532681,0.0043898713679757,2.0,0.7406473035854076,1.896612032676752e-05,1.896612032676752e-05,0.0008512874440107,0.000209167355918,0.9999999998201432,0.7406473035854076,0.002431998317575,0.0032836119240587,0.0002370626335871,0.0003200749296453
ETAEDGE_MM,6,0.7,0.025,0.0178535710713571,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.6593374358827594,0.6574068114276893,0.6574068114276894,901,112,590,2.066439817442171e-13,0.6596132946674949,0.0117764528359581,0.0044129664796108,2.0,0.6593510117192626,2.9820813271003556e-05,2.9820813271005786e-05,0.0008209412539734,0.0002336898143729,0.9999999995553596,0.6593510117192626,0.0019442002915731,0.0029486574783644,0.0002622829482322,0.0003977895590822
ETAEDGE_MM,7,0.7,0.04,0.0285657137141714,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.6439284092063576,0.6425949203117166,0.6425949203117165,901,114,586,4.374706115331032e-13,0.6441984704037252,0.0184019890806599,0.0032071001840174,2.0,0.643924224337114,1.6457548400629556e-05,1.6457548400636448e-05,0.0008634822158896,0.0002579666960293,0.9999999998645746,0.643924224337114,0.0013293040253975,0.0020643795887101,0.0002742460666111,0.0004258980424187
ETAEDGE_MM,8,0.7,0.055,0.0392778563569856,pQscaled,longwave_map10_N301,301,pin,10.0,0.99,False,True,True,,,0.6288548121399425,0.6286007281593734,0.6286007281593735,901,152,582,7.167120827682214e-14,0.6291260357764576,0.0247107220636674,0.0010506152341682,2.0,0.6288649348642075,2.254353623049129e-05,2.254353623048436e-05,0.0008746248771842,0.0002501009006687,0.9999999997458944,0.6288649348642075,0.0002642067048339,0.0004201326710814,0.0002611009122501,0.0004151939435239
HIGH_HIM,0,0.35,0.51875,0.4859389067503754,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.3338348972530141,0.3351547594753568,0.3351547594753568,901,1,601,3.504260464740528e-14,0.3339152526600727,0.1622624128249111,0.0024790136305682,2.0,0.3338541371768642,5.747036009686148e-05,5.747036009685761e-05,0.000618334607396,9.149045238343873e-05,0.9999999983485792,0.3338541371768642,0.0013006222984925,0.0038957800837542,6.111548320847371e-05,0.0001830604338927
HIGH_HIM,1,0.35,0.575,0.5386310773618618,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.2891793639732275,0.2892696937455591,0.2892696937455591,901,1,601,2.402546943292715e-15,0.2892310532934515,0.1557888338419578,7.728090421532663e-05,2.0,0.289188278950111,5.938026586443428e-05,5.938026586443024e-05,0.0006864557259822,8.074437055249853e-05,0.999999998236992,0.289188278950111,8.141479544815367e-05,0.0002815286834712,4.277434334049035e-05,0.0001479117462705
HIGH_HIM,2,0.35,0.63125,0.5913232479733483,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.2463428274720917,0.2458966420082262,0.2458966420082262,901,147,600,7.958856670174775e-14,0.2464076228450758,0.145706555866142,0.0010219616736991,2.0,0.246373110362067,6.106382516329075e-05,6.106382516328753e-05,0.0007867607944713,7.760383156637763e-05,0.9999999981356044,0.246373110362067,0.0004764683538407,0.0019339300183391,3.451248300878618e-05,0.0001400821824998
HIGH_HIM,3,0.5249999999999999,0.51875,0.44150928001112,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.3051738134125411,0.3059484609613822,0.3059484609613822,901,110,573,-4.6811653451671825e-14,0.305228345062015,0.1347611468673159,0.0014402317987343,2.0,0.3051865020547274,5.4372812975008094e-05,5.43728129750069e-05,0.0005754061367135,7.721888618689812e-05,0.9999999985217984,0.3051865020547274,0.0007619589066547,0.0024966992364494,4.184300728754531e-05,0.0001371063497429
HIGH_HIM,4,0.5249999999999999,0.575,0.4893837802532895,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.265032733808576,0.2649782370517896,0.2649782370517896,901,118,572,4.458315708118165e-15,0.2650902566030651,0.1297308718847225,0.0002240391025509,2.0,0.2650558903325069,5.419600982019873e-05,5.419600982019976e-05,0.0006501702681875,7.25518436409902e-05,0.9999999985313964,0.2650558903325069,7.76532807172936e-05,0.000292969458705,3.4366270558194856e-05,0.0001296566943488
HIGH_HIM,5,0.5249999999999999,0.63125,0.5372582804954592,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.2263650342985673,0.2259004750706413,0.2259004750706413,901,124,571,5.302434562204208e-15,0.2264247570870654,0.1216485756541987,0.001048564032848,2.0,0.2263959065913033,5.621327783047017e-05,5.621327783046672e-05,0.0007436178377369,7.13207649563944e-05,0.9999999984200336,0.2263959065913033,0.0004954315206619,0.0021883413358543,2.885049576206722e-05,0.0001274338224416
HIGH_HIM,6,0.7,0.51875,0.3704615997306603,pq_legacy,standard_N301,301,pin,5.0,0.98,False,True,True,,,0.2682748597703198,0.2690775559240997,0.2690775559240998,901,137,564,-1.644719421409976e-13,0.2683374571595182,0.0994087236469726,0.0014801975291632,2.0,0.2682667955490622,5.7821775900375925e-05,5.782177590037651e-05,0.000563523893412,0.0001124697338992,0.999999998328321,0.2682667955490622,0.0008107603750376,0.0030222166458515,7.066161045599095e-05,0.000263400508853
