alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,guide_target_cr,guide_target_ci,guide_target_ci_source,guide_lower_cr,guide_lower_ci,guide_upper_cr,guide_upper_ci,guide_lower_mach,guide_upper_mach,guide_lower_source_type,guide_upper_source_type,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,guide_err_cr_abs,guide_err_ci_abs,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,y_limit
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.03,0.008,0.03,0.008,0,0.31111599876421553,0.05113078650768581,0.007030483144806799,0.005058593749999951,0.01598437500000001,0.45479394095481285,0.003381639383526258,0.01598437500000001,0.0016248408510721466,6.221608177695057e-19,-22.51066169639993,True,True,True,validated,0.088222284309833,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.03,0.008,0.03,0.008,0,0.31111326563068925,0.05113078650768581,0.007030483144806799,0.005055860616473673,0.01598437500000001,0.45479394095481285,0.00337890624999998,0.01598437500000001,0.0016248404788013306,6.218786951857709e-19,-22.510132317709502,True,True,True,validated,0.08822228891536912,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.03,0.008,0.03,0.008,0,0.31110985284070547,0.05113078650768581,0.007030483144806799,0.005052447826489892,0.01598437500000001,0.45479394095481285,0.003375493460016199,0.01598437500000001,0.0016248403210876387,6.218501537585657e-19,-22.509471297771775,True,True,True,validated,0.08822229470465494,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.015,0.008,0.015,0.008,0,0.31110623313921554,0.05113078650768581,0.007030483144806799,0.00504882812499996,0.01598437500000001,0.45479394095481285,0.003371873758526267,0.01598437500000001,0.0016248405269807598,6.217911468724936e-19,-22.508770202126296,True,True,True,validated,0.08822230089165349,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.015,0.008,0.015,0.008,0,0.31110350000568926,0.05113078650768581,0.007030483144806799,0.005046094991473682,0.01598437500000001,0.45479394095481285,0.003369140624999989,0.01598437500000001,0.0016248409367584924,6.214544934915254e-19,-22.508240825531978,True,True,True,validated,0.08822230559513522,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.06,0.008,0.06,0.008,0,0.3110971471706731,0.05113078650768581,0.007030483144806799,0.005039742156457527,0.01598437500000001,0.45479394095481285,0.0033627877899838343,0.01598437500000001,0.0016248427348859462,6.21092382169041e-19,-22.50701035658184,True,True,True,validated,0.08822231663371359,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.1,0.008,0.1,0.008,0,0.31109714717067316,0.05113078650768581,0.007030483144806799,0.005039742156457583,0.01598437500000001,0.45479394095481285,0.00336278778998389,0.01598437500000001,0.0016248427348858666,6.210937821062553e-19,-22.50701035658184,True,True,True,validated,0.0882223166337136,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.06,0.008,0.06,0.008,0,0.31109646751421555,0.05113078650768581,0.007030483144806799,0.005039062499999969,0.01598437500000001,0.45479394095481285,0.003362108133526276,0.01598437500000001,0.001624842997237115,6.211937066999971e-19,-22.506878715465863,True,True,True,validated,0.08822231782344077,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.06,0.008,0.06,0.008,0,0.3110903215907055,0.05113078650768581,0.007030483144806799,0.00503291657648991,0.01598437500000001,0.45479394095481285,0.0033559622100162168,0.01598437500000001,0.0016248459848047102,6.207424473664856e-19,-22.505688326091516,True,True,True,validated,0.08822232865877773,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.1,0.008,0.1,0.008,0,0.31107042584754896,0.05113078650768581,0.007030483144806799,0.0050130208333333814,0.01598437500000001,0.45479394095481285,0.0033360664668596884,0.01598437500000001,0.0016248632482747428,6.195801475040962e-19,-22.501834787711967,True,True,True,validated,0.08822236468593672,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.1,0.008,0.1,0.008,0,0.31105467188068936,0.05113078650768581,0.007030483144806799,0.004997266866473782,0.01598437500000001,0.45479394095481285,0.003320312500000089,0.01598437500000001,0.0016248851487458537,6.18754592442052e-19,-22.498783478407127,True,True,True,validated,0.08822239424379423,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.015,0.008,0.015,0.008,0,0.32615868096570555,0.05113078650768581,0.007030483144806799,0.020101275951489972,0.01598437500000001,0.45479394095481285,0.01842432158501628,0.01598437500000001,0.0035721552238087016,1.2888399648591966e-18,-25.40775343228975,True,True,True,validated,0.08854384186305005,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.015,0.008,0.015,0.008,0,0.2893100377956731,0.05113078650768581,0.007030483144806799,0.016747367218542475,0.01598437500000001,0.45479394095481285,0.018424321585016168,0.01598437500000001,0.005129459538686605,5.466320578642135e-19,-18.408475912883056,True,True,True,validated,0.08895501864137687,distance_to_guided_branch_target,500.0
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.06,0.008,0.06,0.008,0,0.3110121965907055,0.05627611581779281,0.007737965924946512,0.004954791576489925,0.02112970431010701,0.6011909439313989,0.0032778372100162323,0.02112970431010701,0.000492460349976046,2.475588761375274e-19,-21.346505662028626,True,True,True,validated,0.10864413024952516,distance_to_guided_branch_target,464.687494685993
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.1,0.008,0.1,0.008,0,0.31101219659070545,0.05627611581779281,0.007737965924946512,0.00495479157648987,0.02112970431010701,0.6011909439313989,0.003277837210016177,0.02112970431010701,0.0004924603499761071,2.4761025150720055e-19,-21.34650566202855,True,True,True,validated,0.10864413024952517,distance_to_guided_branch_target,464.6874946859929
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.03,0.008,0.03,0.008,0,0.3110317278407054,0.05627611581779281,0.007737965924946512,0.0049743228264897965,0.02112970431010701,0.6011909439313989,0.0032973684600161035,0.02112970431010701,0.0004924601631241805,2.4845699914731615e-19,-21.349936519023075,True,True,True,validated,0.10864418178044428,distance_to_guided_branch_target,464.69039554957874
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.015,0.008,0.015,0.008,0,0.32615868096570555,0.05627611581779281,0.007737965924946512,0.020101275951489972,0.02112970431010701,0.6011909439313989,0.01842432158501628,0.02112970431010701,0.0032001597087733796,9.557599377205596e-19,-24.01477148924171,True,True,True,validated,0.1090097577612131,distance_to_guided_branch_target,466.8938005375429
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.015,0.06,0.015,0.06,0,0.31100584375568924,0.05854487999284456,0.008049920999016127,0.00494843874147366,0.02339846848515876,0.6657427453167444,0.0032714843749999667,0.02339846848515876,4.473430853773609e-06,9.283961289654807e-20,-20.74975319457134,True,True,True,validated,0.11768410042272907,distance_to_guided_branch_target,446.6989005972483
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.015,0.06,0.015,0.06,0,0.3110085768892156,0.05854487999284456,0.008049920999016127,0.004951171875000049,0.02339846848515876,0.6657427453167444,0.003274217508526356,0.02339846848515876,4.2903668020191126e-06,9.298025547303397e-20,-20.750204547990663,True,True,True,validated,0.11768410156475977,distance_to_guided_branch_target,446.6992905977563
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.1,0.06,0.1,0.06,0,0.31101219659070545,0.05854487999284456,0.008049920999016127,0.00495479157648987,0.02339846848515876,0.6657427453167444,0.003277837210016177,0.02339846848515876,4.163416779964463e-06,9.306599268956701e-20,-20.750802313496646,True,True,True,validated,0.11768410886940775,distance_to_guided_branch_target,446.69980710153857
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.06,0.06,0.06,0.06,0,0.3110121965907055,0.05854487999284456,0.008049920999016127,0.004954791576489925,0.02339846848515876,0.6657427453167444,0.0032778372100162323,0.02339846848515876,4.1634168021673385e-06,9.30645701859881e-20,-20.75080231357676,True,True,True,validated,0.11768410886940886,distance_to_guided_branch_target,446.6998071015387
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.03,0.06,0.03,0.06,0,0.3109994909206733,0.05854487999284456,0.008049920999016127,0.004942085906457727,0.02339846848515876,0.6657427453167444,0.003265131539984034,0.02339846848515876,5.1361743458220485e-06,9.25724961037645e-20,-20.748704086311232,True,True,True,validated,0.11768410967349324,distance_to_guided_branch_target,446.69799407804015
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.03,0.06,0.03,0.06,0,0.31099881126421564,0.05854487999284456,0.008049920999016127,0.004941406250000058,0.02339846848515876,0.6657427453167444,0.0032644518835263647,0.02339846848515876,5.223047315819877e-06,9.260012966941092e-20,-20.748591848440643,True,True,True,validated,0.11768411146527058,distance_to_guided_branch_target,446.697897093427
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.03,0.06,0.03,0.06,0,0.31099607813068925,0.05854487999284456,0.008049920999016127,0.004938673116473669,0.02339846848515876,0.6657427453167444,0.0032617187499999756,0.02339846848515876,5.596941622118081e-06,9.239719681470173e-20,-20.748140502075852,True,True,True,validated,0.11768411990507585,distance_to_guided_branch_target,446.6975070830531
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.06,0.06,0.06,0.06,0,0.3110183425142156,0.05854487999284456,0.008049920999016127,0.00496093750000004,0.02339846848515876,0.6657427453167444,0.003283983133526347,0.02339846848515876,4.272736930212627e-06,9.329814172712033e-20,-20.751817272814048,True,True,True,validated,0.11768413756085805,distance_to_guided_branch_target,446.70068406683447
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.06,0.06,0.06,0.06,0,0.3110190221706732,0.05854487999284456,0.008049920999016127,0.004961617156457598,0.02339846848515876,0.6657427453167444,0.0032846627899839054,0.02339846848515876,4.309337429697008e-06,9.33589209923107e-20,-20.75192951427182,True,True,True,validated,0.11768414196280878,distance_to_guided_branch_target,446.7007810465409
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.06,0.06,0.06,0.06,0,0.31097654688068926,0.05854487999284456,0.008049920999016127,0.004919141866473686,0.02339846848515876,0.6657427453167444,0.0032421874999999933,0.02339846848515876,8.95120062473501e-06,9.1706805695617e-20,-20.744915192671908,True,True,True,validated,0.11768421466387415,distance_to_guided_branch_target,446.6947199489041
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.03,0.06,0.03,0.06,0,0.3110317278407054,0.05854487999284456,0.008049920999016127,0.0049743228264897965,0.02339846848515876,0.6657427453167444,0.0032973684600161035,0.02339846848515876,5.6761227387492725e-06,9.381811676549551e-20,-20.754027807031214,True,True,True,validated,0.1176842585107726,distance_to_guided_branch_target,446.70259397831444
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.1,0.06,0.1,0.06,0,0.31096693883733983,0.05854487999284456,0.008049920999016127,0.004909533823124257,0.02339846848515876,0.6657427453167444,0.003232579456650564,0.02339846848515876,1.0813672413988936e-05,9.126012400405315e-20,-20.743328597474903,True,True,True,validated,0.11768427211047985,distance_to_guided_branch_target,446.69334881718225
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.1,0.06,0.1,0.06,0,0.31105467188068936,0.05854487999284456,0.008049920999016127,0.004997266866473782,0.02339846848515876,0.6657427453167444,0.003320312500000089,0.02339846848515876,9.70866763200332e-06,9.46911642014403e-20,-20.757817034788115,True,True,True,validated,0.11768454781167925,distance_to_guided_branch_target,446.70586763947995
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.1,0.06,0.1,0.06,0,0.31107042584754896,0.05854487999284456,0.008049920999016127,0.0050130208333333814,0.02339846848515876,0.6657427453167444,0.0033360664668596884,0.02339846848515876,1.2834452171375092e-05,9.520218923561e-20,-20.760418896014343,True,True,True,validated,0.117684764760406,distance_to_guided_branch_target,446.7081153066207
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.06,0.03,0.06,0.03,0,0.3110121965907055,0.058553459567792794,0.00805110069057151,0.004954791576489925,0.023407048060106996,0.6659868548738853,0.0032778372100162323,0.023407048060106996,2.3375866249792743e-06,9.255155409473795e-20,-20.748635567157613,True,True,True,validated,0.11771831892634661,distance_to_guided_branch_target,446.634431839696
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.1,0.03,0.1,0.03,0,0.31101219659070545,0.058553459567792794,0.00805110069057151,0.00495479157648987,0.023407048060106996,0.6659868548738853,0.003277837210016177,0.023407048060106996,2.3375866249958944e-06,9.255993061406282e-20,-20.74863556715755,True,True,True,validated,0.11771831892634661,distance_to_guided_branch_target,446.634431839696
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_branch_ci_blend,0.3561293840907055,0.0402917408177928,0.03,0.03,0.03,0.03,0,0.3110317278407054,0.058553459567792794,0.00805110069057151,0.0049743228264897965,0.023407048060106996,0.6659868548738853,0.0032973684600161035,0.023407048060106996,4.5109484035738765e-06,9.332954639864098e-20,-20.751860321447605,True,True,True,validated,0.11771850168111864,distance_to_guided_branch_target,446.6372183020694
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.015,0.015,0.015,0.015,0,0.3110085768892156,0.0585546146326858,0.008051259511994297,0.004951171875000049,0.023408203125,0.6660197192501746,0.003274217508526356,0.023408203125,2.3352754261632854e-06,9.233970028412235e-20,-20.747746296453386,True,True,True,validated,0.11772292313154972,distance_to_guided_branch_target,446.62511544064864
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.1,0.015,0.1,0.015,0,0.31101219659070545,0.0585546146326858,0.008051259511994297,0.00495479157648987,0.023408203125,0.6660197192501746,0.003277837210016177,0.023408203125,2.09296622910735e-06,9.245781698829189e-20,-20.748343906516777,True,True,True,validated,0.11772292468521467,distance_to_guided_branch_target,446.6256318572896
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.06,0.015,0.06,0.015,0,0.3110121965907055,0.0585546146326858,0.008051259511994297,0.004954791576489925,0.023408203125,0.6660197192501746,0.0032778372100162323,0.023408203125,2.0929663205695e-06,9.247307642141882e-20,-20.748343906433746,True,True,True,validated,0.11772292468521924,distance_to_guided_branch_target,446.62563185728965
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.015,0.015,0.015,0.015,0,0.31100584375568924,0.0585546146326858,0.008051259511994297,0.00494843874147366,0.023408203125,0.6660197192501746,0.0032714843749999667,0.023408203125,2.6566237394083804e-06,9.225881705067978e-20,-20.747295060409346,True,True,True,validated,0.11772292889090921,distance_to_guided_branch_target,446.62472550593924
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.03,0.015,0.03,0.015,0,0.3109994909206733,0.0585546146326858,0.008051259511994297,0.004942085906457727,0.023408203125,0.6660197192501746,0.003265131539984034,0.023408203125,3.664116675268474e-06,9.196398490188157e-20,-20.74624622496945,True,True,True,validated,0.11772295534932385,distance_to_guided_branch_target,446.62381913967323
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.06,0.015,0.06,0.015,0,0.3110183425142156,0.0585546146326858,0.008051259511994297,0.00496093750000004,0.023408203125,0.6660197192501746,0.003283983133526347,0.023408203125,2.3028131559044865e-06,9.27393060255694e-20,-20.74935860190312,True,True,True,validated,0.11772295843180987,distance_to_guided_branch_target,446.62650867462946
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,blumen_ci_guided,0.3060574050142156,0.0351464115076858,0.03,0.015,0.03,0.015,0,0.31099881126421564,0.0585546146326858,0.008051259511994297,0.004941406250000058,0.023408203125,0.6660197192501746,0.0032644518835263647,0.023408203125,3.7849188258680275e-06,9.20726303898345e-20,-20.746134016204145,True,True,True,validated,0.11772295883436837,distance_to_guided_branch_target,446.6237221714228
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.06,0.015,0.06,0.015,0,0.3110190221706732,0.0585546146326858,0.008051259511994297,0.004961617156457598,0.023408203125,0.6660197192501746,0.0032846627899839054,0.023408203125,2.370035188608996e-06,9.277474204357934e-20,-20.7494708141716,True,True,True,validated,0.11772296436802152,distance_to_guided_branch_target,446.626605637974
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.03,0.015,0.03,0.015,0,0.31099607813068925,0.0585546146326858,0.008051259511994297,0.004938673116473669,0.023408203125,0.6660197192501746,0.0032617187499999756,0.023408203125,4.286118789192186e-06,9.186119114401492e-20,-20.745682787134587,True,True,True,validated,0.11772297362661836,distance_to_guided_branch_target,446.623332226849
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,interp_cr_target_ci,0.30773435938068927,0.0351464115076858,0.06,0.015,0.06,0.015,0,0.31097654688068926,0.0585546146326858,0.008051259511994297,0.004919141866473686,0.023408203125,0.6660197192501746,0.0032421874999999933,0.023408203125,8.195463175893668e-06,9.113171464455668e-20,-20.742458316586553,True,True,True,validated,0.11772309604781844,distance_to_guided_branch_target,446.6205455629282
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,upper_cr_target_ci,0.3561293840907055,0.0351464115076858,0.03,0.015,0.03,0.015,0,0.3110317278407054,0.0585546146326858,0.008051259511994297,0.0049743228264897965,0.023408203125,0.6660197192501746,0.0032973684600161035,0.023408203125,4.389171091728203e-06,9.333605861186323e-20,-20.75156856121773,True,True,True,validated,0.1177231135929932,distance_to_guided_branch_target,446.6284182638813
0.1375,1.4,0.3060574050142156,0.0351464115076858,True,True,0.30773435938068927,0.0351464115076858,blumen_ci,0.25933933467067316,0.07524066836019774,0.3561293840907055,0.0454370701278998,1.3,1.5,modal_interp,modal,lower_cr_target_ci,0.25933933467067316,0.0351464115076858,0.1,0.015,0.1,0.015,0,0.31096693883733983,0.0585546146326858,0.008051259511994297,0.004909533823124257,0.023408203125,0.6660197192501746,0.003232579456650564,0.023408203125,1.0196801162917373e-05,9.070255307918563e-20,-20.740872134014484,True,True,True,validated,0.11772316039246133,distance_to_guided_branch_target,446.61917466253556
