line_id,anchor_alpha,alpha,Mach,continuation_direction,continuation_step_index,continuation_prev_alpha,continuation_prev_cr,continuation_prev_ci,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,n_seeds,n_candidates,n_success_candidates,n_spectral_success_candidates,n_mode_success_candidates,best_seed_name,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_delta_cr_prev,best_delta_ci_prev,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_status,best_selection_metric,best_selection_metric_name,best_retry_index,best_used_cr_half_window,best_used_ci_half_window,best_y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,left_boundary_amp_fraction,right_boundary_amp_fraction,edge_amp_fraction_max,p_left_boundary_amp_fraction,p_right_boundary_amp_fraction,p_edge_amp_fraction_max,rho_left_boundary_amp_fraction,rho_right_boundary_amp_fraction,rho_edge_amp_fraction_max,u_left_boundary_amp_fraction,u_right_boundary_amp_fraction,u_edge_amp_fraction_max,v_left_boundary_amp_fraction,v_right_boundary_amp_fraction,v_edge_amp_fraction_max,max_field_edge_amp_fraction,box_truncation_suspect_p,box_truncation_suspect_any_field,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,continuation_anchor,continuation_accepted,continuation_state,continuation_stop_reason,acceptance_mode,exception
M1.30_anchor0.175,0.175,0.15,1.3,left,2,0.1625,0.27537415705312956,0.06449373996064468,0.2568936438445621,0.06839717044667962,True,True,True,3,12,12,12,12,blend_previous_blumen,0.26795030669884584,0.06991225207866215,0.010486837811799323,0.01105666285428375,0.0015150816319825372,0.022151232603454692,0.007423850354283723,0.005418512118017471,2.543996869606781e-06,5.377912865953887e-20,-19.425713333783985,True,True,True,validated,-0.0410964313049281,distance_to_blumen_plus_previous,0.0,0.03,0.015,350.35403004772974,47.998675600891914,70.97789380489333,0.2829943370131761,3.811125444537225,4.450661781204984,0.2829943370131761,0.1856114318259663,0.7638460222031469,0.23615298136586765,0.0024964326462062407,1.3561638227880065e-09,0.0024964326462062407,0.0024964326462062407,1.3561638227880065e-09,0.0024964326462062407,0.0024964326462062415,1.3561638227880063e-09,0.0024964326462062415,0.00033694678730450444,3.1608429343897226e-10,0.00033694678730450444,0.002613639141602973,8.348129526289761e-10,0.002613639141602973,0.002613639141602973,False,False,1.6508391316205855,supersonic_relative,0.955994647059078,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.1625,1.3,left,1,0.175,0.2821847483866972,0.059018043849609764,0.26086243830312966,0.06301913058564468,True,True,True,3,12,12,12,12,blumen,0.27537415705312956,0.06449373996064468,0.010480232743604762,0.014511718749999902,0.001474609375000005,0.023399392554233536,0.0068105913335676505,0.0054756961110349195,3.525295246738324e-06,3.7640925794791796e-19,-21.719035178908445,True,True,True,validated,-0.04028075234370372,distance_to_blumen_plus_previous,0.0,0.03,0.015,351.67070627097814,48.51331015178812,71.79300109167069,0.291026927717927,3.7981216273008767,4.439204836591552,0.291026927717927,0.1876873372214509,0.7814113241561449,0.21858737486329446,0.0024963361901994725,1.3687317827302562e-10,0.0024963361901994725,0.0024963361901994725,1.3687317827302562e-10,0.0024963361901994725,0.0024963361901994725,1.3687317827302564e-10,0.0024963361901994725,0.00035990136181811066,3.4638875290027875e-11,0.00035990136181811066,0.0026130557415861345,8.4292576043069e-11,0.0026130557415861345,0.0026130557415861345,False,False,1.660104928679066,supersonic_relative,0.9457373168831658,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.175,1.3,anchor,0,,,,0.26483123276169723,0.05764109072460976,True,True,True,7,28,27,27,28,blumen,0.2821847483866972,0.059018043849609764,0.010328157673681709,0.017353515624999982,0.0013769531250000036,0.023888394679736965,,,2.234820388918325e-06,1.157558020111278e-18,-24.44564196742898,True,True,True,validated,-0.06180072974470738,distance_to_blumen_plus_previous,0.0,0.015,0.015,357.85095683841575,49.78947167573128,73.66463857276952,0.29708530256893595,3.786907198611355,4.4297054340537265,0.29708530256893595,0.18727198104607898,0.7990931774539625,0.20090419635799225,0.002496107716560515,8.956293546937168e-12,0.002496107716560515,0.002496107716560515,8.956293546937168e-12,0.002496107716560515,0.0024961077165605145,8.956293546937168e-12,0.0024961077165605145,0.0003818338197842549,2.4415966912404596e-12,0.0003818338197842549,0.0026109218694192957,5.535402496748577e-12,0.0026109218694192957,0.0026109218694192957,False,False,1.6686050014479294,supersonic_relative,0.936308577213181,subsonic_relative,True,True,anchor_accepted,,spectral,
M1.30_anchor0.175,0.175,0.183333,1.3,right,1,0.175,0.2821847483866972,0.059018043849609764,0.2674769898995567,0.05405587423164944,True,True,True,3,12,12,12,12,blend_previous_blumen,0.286403134768127,0.0553553184156296,0.010148456591092621,0.018926144868570305,0.0012994441839801613,0.02403890793462264,0.004218386381429795,0.003662725433980163,5.897737531703279e-07,1.5236565398847437e-18,-26.560267426378758,True,True,True,validated,-0.046910490791354266,distance_to_blumen_plus_previous,0.0,0.015,0.015,364.81096050376766,51.089812008230766,75.53531969024948,0.30114207659499237,3.7778438161396486,4.421387006068906,0.30114207659499237,0.18548446646365788,0.8109121076578991,0.18908385286259793,0.0024958953336639243,1.0807399296203157e-12,0.0024958953336639243,0.0024958953336639243,1.0807399296203157e-12,0.0024958953336639243,0.002495895333663924,1.0807399296203155e-12,0.002495895333663924,0.00039585999356799457,3.083610770362073e-13,0.00039585999356799457,0.002608666131016866,6.705181399181405e-13,0.002608666131016866,0.002608666131016866,False,False,1.673871658624606,supersonic_relative,0.9304628625120678,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.191667,1.3,right,2,0.183333,0.286403134768127,0.0553553184156296,0.27012306454097285,0.050470227495500224,True,True,True,3,12,12,12,12,previous,0.29039727539312704,0.051673677790629605,0.009904138801096604,0.020274210852154195,0.001203450295129381,0.02384475669812816,0.003994140625000031,0.003681640624999996,3.697097577497154e-06,1.8110070860450328e-18,-28.978928189241948,True,True,True,validated,-0.046681971402235206,distance_to_blumen_plus_previous,0.0,0.015,0.015,374.4094575633246,52.81078339833116,77.99019782150437,0.30521413745101195,3.7722633407635953,4.417124582420382,0.30521413745101195,0.18263673206616174,0.8228041723510024,0.17718997629079553,0.0024956341081939478,9.621985941387597e-14,0.0024956341081939478,0.0024956341081939478,9.621985941387597e-14,0.0024956341081939478,0.0024956341081939478,9.621985941387597e-14,0.0024956341081939478,0.00040938193713214907,2.864970314619426e-14,0.00040938193713214907,0.002605717403850083,5.998523209990077e-14,0.002605717403850083,0.002605717403850083,False,False,1.6788609389905176,supersonic_relative,0.9249261974939317,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.2,1.3,right,3,0.191667,0.29039727539312704,0.051673677790629605,0.2727688216788323,0.04671105940369977,True,True,True,3,12,0,12,0,blumen,0.29419382167883235,0.04798605940369976,0.009597211880739953,0.021425000000000027,0.0012749999999999914,0.027295463136059905,0.0037965462857053045,0.003687618386929846,8.362501658113268e-06,3.1282051362159047,-29.99999281439142,True,False,False,spectral_only,0.006962748432006824,distance_to_blumen_plus_previous,2.0,0.038400000000000004,0.038400000000000004,386.9664781738413,35.77203818339502,61.41255245443279,0.30930159393774914,3.6366900491442755,4.2935471818762485,0.30930159393774914,0.31740189451090206,0.46284308766647614,0.537141703714553,0.0004256009335682892,5.910764346559097e-15,0.0004256009335682892,0.0004256009335682892,5.910764346559097e-15,0.0004256009335682892,0.00042560093356828923,5.910764346559096e-15,0.00042560093356828923,7.2024742758377e-05,1.8311906801271446e-15,7.2024742758377e-05,0.0007886100208277536,6.585376796456417e-15,0.0007886100208277536,0.0007886100208277536,False,False,1.6836080671721667,supersonic_relative,0.9196661836222382,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.2125,1.3,right,4,0.2,0.29419382167883235,0.04798605940369976,0.2767376161373999,0.041032691473058255,True,True,True,3,12,0,12,0,previous,0.29954382167883237,0.04241105940369977,0.009012350123286201,0.022806205541432478,0.0013783679306415136,0.033591945377176614,0.005350000000000021,0.00557499999999999,1.0402275840989403e-05,47.442378862928585,-29.99999281439142,True,False,False,spectral_only,0.05946375236267719,distance_to_blumen_plus_previous,2.0,0.07680000000000001,0.038400000000000004,412.9458503316662,11.266756331768631,16.994565394034623,0.313451974803177,3.5446224622605986,4.207979171323215,0.313451974803177,0.5154580003515667,0.00588134145131409,0.9940790895629018,2.54495601426575e-06,3.534446023546961e-17,2.54495601426575e-06,2.54495601426575e-06,3.534446023546961e-17,2.54495601426575e-06,2.5449560142657503e-06,3.534446023546961e-17,2.5449560142657503e-06,4.489448197663716e-07,1.1552621272900454e-17,4.489448197663716e-07,4.674553814133178e-06,3.9516246024996005e-17,4.674553814133178e-06,4.674553814133178e-06,False,False,1.6903063934374425,supersonic_relative,0.9122606366311038,subsonic_relative,False,True,continued_accepted,,spectral,
M1.30_anchor0.175,0.175,0.225,1.3,right,5,0.2125,0.29954382167883237,0.04241105940369977,0.28070641059596746,0.035354323542416737,True,True,True,3,12,0,12,0,blumen,0.30453141059596744,0.036807281687317714,0.008281638379646485,0.023824999999999985,0.0014529581449009774,0.041097042718347444,0.004987588917135077,0.005603777716382055,1.0313967990825778e-05,184.40127760123679,-29.99999281439142,True,False,False,spectral_only,0.19699814980534924,distance_to_blumen_plus_previous,2.0,0.038400000000000004,0.038400000000000004,450.2527797665507,10.141201355744704,14.302181199396104,0.31763743229250435,3.508990028949081,4.174873957641727,0.31763743229250435,0.544586081328962,8.57761370458046e-06,0.9999306467030206,3.158227090423709e-09,4.386159571573932e-20,3.158227090423709e-09,3.158227090423709e-09,4.386159571573932e-20,3.158227090423709e-09,3.1582270904237094e-09,4.3861595715739334e-20,3.1582270904237094e-09,5.749276172482318e-10,1.496224234446051e-20,5.749276172482318e-10,5.738080049286978e-09,4.9195541231606136e-20,5.738080049286978e-09,5.738080049286978e-09,False,False,1.6965657345049283,supersonic_relative,0.9053744837731551,subsonic_relative,False,True,continued_accepted,,spectral,
M1.50_anchor0.150,0.15,0.125,1.5,left,2,0.15,0.23994140624999993,0.03747070312499999,0.3461293840907056,0.040290436487398704,True,True,True,0,0,0,0,0,,,,,,,,,,,,,False,False,False,not_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False,False,not_run_after_reject,left_stopped_at_alpha=0.138:ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.1375,1.5,left,1,0.15,0.23994140624999993,0.03747070312499999,,0.03741949200289981,False,True,False,3,12,12,12,12,previous,0.2699121093749999,0.05126953124999999,0.007049560546875,,0.013850039247100182,0.3701290024468231,0.029970703124999942,0.013798828125000002,0.01823981812544491,1.4371080064792773e-18,-10.787273388353325,True,True,True,validated,0.04175609450068661,distance_to_blumen_ci_plus_previous,0.0,0.015,0.015,483.1412474975531,66.31446807813951,95.8847945212225,-0.0016599236314480692,3.9020783837914594,4.5312418845439915,-0.0016599236314480692,0.12256254855670445,0.660256281927635,0.33973022789864754,0.0025004633792298178,7.66724958363993e-06,0.0025004633792298178,0.0025004633792298178,7.66724958363993e-06,0.0025004633792298178,0.0025004633792298178,7.66724958363993e-06,0.0025004633792298178,0.00022900022862669742,1.2193797606487243e-06,0.00022900022862669742,0.002581018885106316,4.284470075945033e-06,0.002581018885106316,0.002581018885106316,False,False,1.9064199414968037,supersonic_relative,1.097828770328815,supersonic_relative,False,False,continued_rejected,ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.15,1.5,anchor,0,,,,,0.03454854751840092,False,True,False,6,24,24,24,24,generic_03,0.23994140624999993,0.03747070312499999,0.005620605468749999,,0.0029221556065990723,0.08458114208832374,,,0.027904869831652624,9.525141143351134e-19,-8.637084143098745,True,True,True,validated,-0.056916134082021085,distance_to_blumen_ci_plus_previous,0.0,0.03,0.015,500.0,82.39203062957823,116.61011231340458,-0.0018009292092779534,3.9279734236498416,4.554811416674142,-0.0018009292092779534,0.09620280647675518,0.6323316880273313,0.36765698968362753,0.006803109501018769,0.00017911909559246324,0.006803109501018769,0.006803109501018769,0.00017911909559246324,0.006803109501018769,0.006803109501018771,0.00017911909559246327,0.006803109501018771,0.0006672506478798107,2.863839049126956e-05,0.0006672506478798107,0.006981284641907648,0.00010848849632948688,0.006981284641907648,0.006981284641907648,False,False,1.8607611816628418,supersonic_relative,1.141472522198102,supersonic_relative,True,True,anchor_accepted,,spectral,
M1.50_anchor0.150,0.15,0.158333,1.5,right,1,0.15,0.23994140624999993,0.03747070312499999,,0.032634661087254574,False,True,False,3,12,12,12,12,previous,0.2699121093749999,0.0476953125,0.007551741914062501,,0.01506065141274543,0.4614925024800502,0.029970703124999942,0.010224609375000013,0.02541948128998497,1.3342919540887097e-18,-10.870420864351914,True,True,True,validated,0.03274695070572678,distance_to_blumen_ci_plus_previous,0.0,0.015,0.015,450.9871549031569,61.88724069230808,89.51829068100244,-0.0013618426280683897,3.8978803717230166,4.528326781990554,-0.0013618426280683897,0.13092751889277898,0.6623333656819038,0.3376547687747198,0.0025041035701752934,7.065792827682813e-06,0.0025041035701752934,0.0025041035701752934,7.065792827682813e-06,0.0025041035701752934,0.002504103570175293,7.065792827682813e-06,0.002504103570175293,0.00025665797656385006,1.2578916287818955e-06,0.00025665797656385006,0.002587201437569565,3.900167719207427e-06,0.002587201437569565,0.002587201437569565,False,False,1.9062111947096527,supersonic_relative,1.09746623385934,supersonic_relative,False,False,continued_rejected,ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.166667,1.5,right,2,0.15,0.23994140624999993,0.03747070312499999,,0.03072054498054947,False,True,False,0,0,0,0,0,,,,,,,,,,,,,False,False,False,not_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False,False,not_run_after_reject,right_stopped_at_alpha=0.158:ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.175,1.5,right,3,0.15,0.23994140624999993,0.03747070312499999,,0.028730245560297945,False,True,False,0,0,0,0,0,,,,,,,,,,,,,False,False,False,not_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False,False,not_run_after_reject,right_stopped_at_alpha=0.158:ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.1875,1.5,right,4,0.15,0.23994140624999993,0.03747070312499999,,0.025675466474641195,False,True,False,0,0,0,0,0,,,,,,,,,,,,,False,False,False,not_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False,False,not_run_after_reject,right_stopped_at_alpha=0.158:ci_error_too_large,spectral,
M1.50_anchor0.150,0.15,0.2,1.5,right,5,0.15,0.23994140624999993,0.03747070312499999,,0.022620687388984446,False,True,False,0,0,0,0,0,,,,,,,,,,,,,False,False,False,not_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False,False,not_run_after_reject,right_stopped_at_alpha=0.158:ci_error_too_large,spectral,
