Mach,alpha,rank,selected,status,reason,gep_cr,gep_ci,gep_omega_i,ci_seed_blumen,cr_seed_blumen,gep_score,gep_ci_distance_to_seed,gep_cr_distance_to_seed,gep_p_edge_fraction,gep_rho_edge_fraction,n_finite_modes,cr_seed_used,cr_seed_source,gep_abs_cr_distance_to_seed,gep_abs_ci_distance_to_seed,gep_ci_relative_distance_to_seed,gep_revised_score,ci_min_used,ci_max_used,selection_policy
1.8,0.248,88,False,not_run,gep_candidate_not_selected_ci_first,0.9705062644111718,0.00775534998586522,0.0019233267964945747,0.002802430442632217,,0.019811696797385044,0.004952919543233003,0.0,2.4832604042786037e-08,2.483260404278604e-08,253,0.4444444444444444,asymptotic_fallback,0.5260618199667274,0.004952919543233003,1.7673657365001048,2.0436688299817014,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,89,False,rejected,rejected_by_ci_window,0.36567376344718255,2.654916139320508e-16,6.58419202551486e-17,0.002802430442632217,,0.02097785928812466,0.0028024304426319518,0.0,0.013024183356795806,0.013024183356795806,253,0.4444444444444444,asymptotic_fallback,0.07877068099726187,0.0028024304426319518,0.9999999999999053,1.005240952385448,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,90,False,rejected,rejected_negative_cr_branch,-0.9643532492339169,0.008804843335227562,0.0021836011471364353,0.002802430442632217,,0.024009671226648092,0.006002412892595345,0.0,2.6208355617031503e-08,2.6208355617031506e-08,253,0.4444444444444444,asymptotic_fallback,1.4087976936783613,0.006002412892595345,2.1418597233612355,2.212299610665989,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,91,False,not_run,gep_candidate_not_selected_ci_first,0.9643532492339134,0.008804843335225172,0.0021836011471358424,0.002802430442632217,,0.024009671227252102,0.006002412892592955,0.0,2.6209173711471236e-08,2.6209173711471242e-08,253,0.4444444444444444,asymptotic_fallback,0.519908804789469,0.006002412892592955,2.1418597233603824,2.167855166220773,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,92,False,rejected,rejected_negative_cr_branch,-1.6168088412110162,0.005207485751482982,0.0012914564663677795,0.002802430442632217,,0.02698874504079062,0.002405055308850765,0.0,0.023158031740516748,0.023158031740516748,253,0.4444444444444444,asymptotic_fallback,2.061253285655461,0.002405055308850765,0.8582033909793626,1.2135818584361875,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,93,False,not_run,gep_candidate_not_selected_ci_first,1.6168088412110102,0.005207485751492453,0.0012914564663701284,0.002802430442632217,,0.026988745040906235,0.0024050553088602357,0.0,0.02315803174062039,0.023158031740620387,253,0.4444444444444444,asymptotic_fallback,1.1723643967665658,0.0024050553088602357,0.8582033909827421,1.1691374139951323,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,94,False,not_run,gep_candidate_not_selected_ci_first,0.9571538925291072,0.01001034357457092,0.0024825652064935882,0.002802430442632217,,0.02883167329720675,0.007207913131938703,0.0,2.7692602588130174e-08,2.769260258813017e-08,253,0.4444444444444444,asymptotic_fallback,0.5127094480846628,0.007207913131938703,2.572022135603331,2.5976576107768246,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,95,False,rejected,rejected_negative_cr_branch,-0.9571538925291097,0.010010343574573784,0.0024825652064942986,0.002802430442632217,,0.02883167329811892,0.007207913131941567,0.0,2.7693803535867208e-08,2.769380353586721e-08,253,0.4444444444444444,asymptotic_fallback,1.401598336973554,0.007207913131941567,2.5720221356043527,2.6421020552224106,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,96,False,rejected,rejected_negative_cr_branch,-1.7170854309955186,0.009822603680575293,0.0024360057127826725,0.002802430442632217,,0.02930806857064393,0.007020173237943076,0.0,0.0016365008251621703,0.0016365008251621699,253,0.4444444444444444,asymptotic_fallback,2.161529875439963,0.007020173237943076,2.505030323375053,2.8632704672295675,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,97,False,not_run,gep_candidate_not_selected_ci_first,1.717085430995503,0.009822603680604895,0.002436005712790014,0.002802430442632217,,0.029308068570800042,0.007020173237972677,0.0,0.0016365008252124454,0.001636500825212445,253,0.4444444444444444,asymptotic_fallback,1.2726409865510586,0.007020173237972677,2.5050303233856157,2.81882602279569,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,98,False,rejected,rejected_negative_cr_branch,-9.846603654929034,0.010582736898616699,0.0026245187508569415,0.002802430442632217,,0.03112122582394387,0.007780306455984482,0.0,7.922166023232857e-15,7.922166023232855e-15,253,0.4444444444444444,asymptotic_fallback,10.291048099373478,0.007780306455984482,2.7762710316109516,3.5408234365796263,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,99,False,not_run,gep_candidate_not_selected_ci_first,9.84660365492896,0.010582736898624082,0.0026245187508587725,0.002802430442632217,,0.031121225823972247,0.007780306455991865,0.0,6.385430029889536e-15,6.385430029889535e-15,253,0.4444444444444444,asymptotic_fallback,9.402159210484516,0.007780306455991865,2.7762710316135863,3.496378992137813,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,100,False,rejected,rejected_negative_cr_branch,-9.527570500675557,0.010722977438173752,0.0026592984046670907,0.002802430442632217,,0.03168218798216836,0.007920546995541535,0.0,2.956741982072841e-15,2.9567419820728413e-15,253,0.4444444444444444,asymptotic_fallback,9.972014945120002,0.007920546995541535,2.8263135009702736,3.5749142482262743,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,101,False,not_run,gep_candidate_not_selected_ci_first,9.527570500675507,0.010722977438174158,0.0026592984046671913,0.002802430442632217,,0.031682187982175224,0.007920546995541941,0.0,9.950128328524283e-15,9.95012832852428e-15,253,0.4444444444444444,asymptotic_fallback,9.083126056231063,0.007920546995541941,2.8263135009704183,3.5304698037819726,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,102,False,not_run,gep_candidate_not_selected_ci_first,9.214636265812725,0.010867983275896479,0.0026952598524223265,0.002802430442632217,,0.03226221133305796,0.008065552833264262,0.0,1.2191011849523311e-15,1.2191011849523311e-15,253,0.4444444444444444,asymptotic_fallback,8.77019182136828,0.008065552833264262,2.878056386544457,3.566565977612871,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,103,False,rejected,rejected_negative_cr_branch,-9.21463626581276,0.010867983275896716,0.0026952598524223855,0.002802430442632217,,0.03226221133305911,0.0080655528332645,0.0,1.4765273149981334e-15,1.4765273149981338e-15,253,0.4444444444444444,asymptotic_fallback,9.659080710257205,0.0080655528332645,2.8780563865445417,3.6110104220574017,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,104,False,rejected,rejected_negative_cr_branch,-8.907764728399636,0.011017925477790912,0.0027324455184921464,0.002802430442632217,,0.03286198014063808,0.008215495035158695,0.0,4.396199328425357e-15,4.396199328425356e-15,253,0.4444444444444444,asymptotic_fallback,9.35220917284408,0.008215495035158695,2.9315607303502564,3.649171188992461,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,105,False,not_run,gep_candidate_not_selected_ci_first,8.907764728399675,0.011017925477790362,0.0027324455184920098,0.002802430442632217,,0.032861980140638174,0.008215495035158145,0.0,7.460239952854441e-15,7.46023995285444e-15,253,0.4444444444444444,asymptotic_fallback,8.46332028395523,0.008215495035158145,2.93156073035006,3.604726744547823,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,106,False,rejected,rejected_negative_cr_branch,-8.606920602366095,0.011172982779400906,0.002770899729291425,0.002802430442632217,,0.03348220934708188,0.00837055233676869,0.0,9.503207306295488e-15,9.503207306295488e-15,253,0.4444444444444444,asymptotic_fallback,9.05136504681054,0.00837055233676869,2.986890311149541,3.689458563490069,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,107,False,not_run,gep_candidate_not_selected_ci_first,8.606920602366147,0.011172982779403876,0.0027708997292921612,0.002802430442632217,,0.03348220934708811,0.008370552336771659,0.0,1.960908814889307e-15,1.9609088148893066e-15,253,0.4444444444444444,asymptotic_fallback,8.162476157921702,0.008370552336771659,2.9868903111506007,3.645014119046686,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,108,False,not_run,gep_candidate_not_selected_ci_first,1.6601091023214554,0.00991744000557223,0.002459525121381913,0.002802430442632217,,0.03386827257807011,0.007115009562940013,0.0,0.00721097910174675,0.00721097910174675,253,0.4444444444444444,asymptotic_fallback,1.215664657877011,0.007115009562940013,2.5388710651662607,2.850375395970286,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,109,False,rejected,rejected_negative_cr_branch,-1.660109102321441,0.009917440005574827,0.002459525121382557,0.002802430442632217,,0.03386827257810801,0.0071150095629426095,0.0,0.007210979101783428,0.007210979101783428,253,0.4444444444444444,asymptotic_fallback,2.104553546765885,0.0071150095629426095,2.5388710651671875,2.8948198404156598,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,110,False,not_run,gep_candidate_not_selected_ci_first,8.312069582210084,0.011333341417613708,0.0028106686715681996,0.002802430442632217,,0.03412364389992871,0.00853091097498149,0.0,3.660746310488442e-15,3.6607463104884414e-15,253,0.4444444444444444,asymptotic_fallback,7.867625137765639,0.00853091097498149,3.0441115844319504,3.687492841320233,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,111,False,rejected,rejected_negative_cr_branch,-8.312069582210103,0.011333341417619002,0.0028106686715695123,0.002802430442632217,,0.03412364389994969,0.008530910974986785,0.0,3.4008999274546154e-15,3.4008999274546154e-15,253,0.4444444444444444,asymptotic_fallback,8.756514026654548,0.008530910974986785,3.0441115844338396,3.7319372857665676,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,112,False,not_run,gep_candidate_not_selected_ci_first,0.9487975567671815,0.011392911591717632,0.0028254420747459725,0.002802430442632217,,0.03436194655258076,0.008590481149085415,0.0,2.9274985469110888e-08,2.927498546911089e-08,253,0.4444444444444444,asymptotic_fallback,0.504353112322737,0.008590481149085415,3.065368195549824,3.09058585409346,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,113,False,rejected,rejected_negative_cr_branch,-0.9487975567671854,0.011392911591718907,0.002825442074746289,0.002802430442632217,,0.03436194655269935,0.00859048114908669,0.0,2.9275136786546125e-08,2.927513678654612e-08,253,0.4444444444444444,asymptotic_fallback,1.3932420012116298,0.00859048114908669,3.065368195550279,3.1350302985383744,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,114,False,rejected,rejected_negative_cr_branch,-8.023178394578867,0.011499194796624382,0.0028518003095628465,0.002802430442632217,,0.03478705741597638,0.008696764353992165,0.0,1.029454641350143e-14,1.0294546413501432e-14,253,0.4444444444444444,asymptotic_fallback,8.467622839023312,0.008696764353992165,3.103293563219939,3.7766747051711054,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,115,False,not_run,gep_candidate_not_selected_ci_first,8.02317839457884,0.011499194796627598,0.002851800309563644,0.002802430442632217,,0.03478705741598303,0.00869676435399538,0.0,2.0117359141636814e-15,2.011735914163682e-15,253,0.4444444444444444,asymptotic_fallback,7.578733950134396,0.00869676435399538,3.103293563221087,3.732230260727807,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,116,False,rejected,rejected_negative_cr_branch,-7.740214857880483,0.011670742940402566,0.0028943442492198363,0.002802430442632217,,0.03547324999108585,0.008868312497770349,0.0,5.9391791810480535e-15,5.9391791810480535e-15,253,0.4444444444444444,asymptotic_fallback,8.184659302324928,0.008868312497770349,3.1645076226907802,3.823740587807027,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,117,False,not_run,gep_candidate_not_selected_ci_first,7.740214857880521,0.011670742940412341,0.0028943442492222605,0.002802430442632217,,0.03547324999112435,0.008868312497780124,0.0,5.139090763453151e-15,5.139090763453151e-15,253,0.4444444444444444,asymptotic_fallback,7.295770413436077,0.008868312497780124,3.1645076226942686,3.779296143366073,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,118,False,rejected,rejected_negative_cr_branch,-7.463147951297941,0.011848191701927161,0.002938351542077936,0.002802430442632217,,0.03618304503718197,0.009045761259294944,0.0,2.921940597197085e-15,2.921940597197086e-15,253,0.4444444444444444,asymptotic_fallback,7.907592395742386,0.009045761259294944,3.227827218005312,3.873206837792432,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,119,False,not_run,gep_candidate_not_selected_ci_first,7.463147951297928,0.011848191701926598,0.0029383515420777963,0.002802430442632217,,0.03618304503718288,0.00904576125929438,0.0,7.139359608622026e-15,7.139359608622026e-15,253,0.4444444444444444,asymptotic_fallback,7.018703506853483,0.00904576125929438,3.227827218005111,3.8287623933477857,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,120,False,not_run,gep_candidate_not_selected_ci_first,7.1919478948648194,0.012031751760121648,0.002983874436510169,0.002802430442632217,,0.036917285269961755,0.009229321317489431,0.0,5.376874883598242e-15,5.376874883598242e-15,253,0.4444444444444444,asymptotic_fallback,6.747503450420375,0.009229321317489431,3.2933275263812356,3.880702698902255,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,121,False,rejected,rejected_negative_cr_branch,-7.191947894864832,0.012031751760124085,0.0029838744365107733,0.002802430442632217,,0.03691728526996953,0.009229321317491868,0.0,2.7385096015282848e-15,2.7385096015282848e-15,253,0.4444444444444444,asymptotic_fallback,7.6363923393092765,0.009229321317491868,3.293327526382105,3.9251471433475693,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,122,False,not_run,gep_candidate_not_selected_ci_first,6.926586242612478,0.012221637536740354,0.0030309661091116077,0.002802430442632217,,0.03767682837643617,0.009419207094108137,0.0,4.82541064063766e-15,4.82541064063766e-15,253,0.4444444444444444,asymptotic_fallback,6.482141798168033,0.009419207094108137,3.3610850606022646,3.935192150510667,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,123,False,rejected,rejected_negative_cr_branch,-6.926586242612431,0.012221637536746056,0.003030966109113022,0.002802430442632217,,0.03767682837646167,0.009419207094113839,0.0,8.420771216549712e-15,8.42077121654971e-15,253,0.4444444444444444,asymptotic_fallback,7.371030687056876,0.009419207094113839,3.3610850606042995,3.979636594957144,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,124,False,not_run,gep_candidate_not_selected_ci_first,6.6670359912237895,0.012418066219909735,0.0030796804225376143,0.002802430442632217,,0.038462543109111104,0.009615635777277518,0.0,1.3793763997103443e-15,1.3793763997103445e-15,253,0.4444444444444444,asymptotic_fallback,6.222591546779345,0.009615635777277518,3.4311773205853107,3.992306897924278,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,125,False,rejected,rejected_negative_cr_branch,-6.667035991223771,0.012418066219920197,0.003079680422540209,0.002802430442632217,,0.03846254310915417,0.00961563577728798,0.0,2.9972446382132692e-15,2.9972446382132692e-15,253,0.4444444444444444,asymptotic_fallback,7.1114804356682155,0.00961563577728798,3.431177320589044,4.036751342372455,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,126,False,not_run,gep_candidate_not_selected_ci_first,6.413271707141017,0.012621256755762549,0.0031300716754291123,0.002802430442632217,,0.039275305252524234,0.009818826313130332,0.0,3.877622020442596e-15,3.877622020442595e-15,253,0.4444444444444444,asymptotic_fallback,5.968827262696572,0.009818826313130332,3.5036824335621612,4.05212379669699,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,127,False,rejected,rejected_negative_cr_branch,-6.413271707141059,0.012621256755776643,0.0031300716754326077,0.002802430442632217,,0.03927530525258084,0.009818826313144426,0.0,4.1839299107462775e-15,4.1839299107462775e-15,253,0.4444444444444444,asymptotic_fallback,6.857716151585504,0.009818826313144426,3.5036824335671906,4.096568241146466,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,128,False,rejected,rejected_negative_cr_branch,-6.1652696756548,0.01283142726894116,0.0031821939626974077,0.002802430442632217,,0.04011598730523821,0.010028996826308943,0.0,3.2442236464860343e-15,3.244223646486034e-15,253,0.4444444444444444,asymptotic_fallback,6.609714120099245,0.010028996826308943,3.5786782336296223,4.159163939634585,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,129,False,not_run,gep_candidate_not_selected_ci_first,6.1652696756547885,0.012831427268949066,0.0031821939626993684,0.002802430442632217,,0.0401159873052719,0.010028996826316848,0.0,6.007972724219664e-15,6.007972724219665e-15,253,0.4444444444444444,asymptotic_fallback,5.720825231210344,0.010028996826316848,3.578678233632443,4.114719495192961,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,130,False,rejected,rejected_negative_cr_branch,-0.9391679035315841,0.012984159908661308,0.0032200716573480043,0.002802430442632217,,0.040726941065621615,0.01018172946602909,0.0,3.0935340331226266e-08,3.093534033122626e-08,253,0.4444444444444444,asymptotic_fallback,1.3836123479760285,0.01018172946602909,3.633178298072503,3.7023589185648382,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,131,False,not_run,gep_candidate_not_selected_ci_first,0.9391679035315755,0.01298415990866795,0.003220071657349652,0.002802430442632217,,0.040726941065968386,0.010181729466035733,0.0,3.093576727284314e-08,3.093576727284313e-08,253,0.4444444444444444,asymptotic_fallback,0.4947234590871311,0.010181729466035733,3.6331782980748732,3.6579144741228062,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,132,False,rejected,rejected_negative_cr_branch,-5.923008076186251,0.01304878601870611,0.003236098932639115,0.002802430442632217,,0.040985422304298746,0.010246355576073892,0.0,4.2392155176776025e-15,4.239215517677602e-15,253,0.4444444444444444,asymptotic_fallback,6.367452520630696,0.010246355576073892,3.6562390345895177,4.224611660621052,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,133,False,not_run,gep_candidate_not_selected_ci_first,5.923008076186265,0.013048786018706484,0.003236098932639208,0.002802430442632217,,0.040985422304300106,0.010246355576074267,0.0,4.048787687755091e-15,4.04878768775509e-15,253,0.4444444444444444,asymptotic_fallback,5.47856363174182,0.010246355576074267,3.6562390345896514,4.180167216176742,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,134,False,not_run,gep_candidate_not_selected_ci_first,5.68646718890399,0.013273505909684142,0.003291829465601667,0.002802430442632217,,0.041884301868210475,0.010471075467051925,0.0,3.696891215459031e-15,3.696891215459031e-15,253,0.4444444444444444,asymptotic_fallback,5.242022744459545,0.010471075467051925,3.736426534539369,4.248527671762346,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,135,False,rejected,rejected_negative_cr_branch,-5.68646718890401,0.013273505909686133,0.003291829465602161,0.002802430442632217,,0.04188430186821905,0.010471075467053916,0.0,4.518491598199816e-15,4.518491598199816e-15,253,0.4444444444444444,asymptotic_fallback,6.130911633348455,0.010471075467053916,3.7364265345400796,4.292972116207503,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,136,False,rejected,rejected_negative_cr_branch,-1.868399624401891,0.013348718364424255,0.0033104821543772154,0.002802430442632217,,0.04221658018424869,0.010546287921792038,0.0,4.1904662774050035e-05,4.1904662774050035e-05,253,0.4444444444444444,asymptotic_fallback,2.3128440688463354,0.010546287921792038,3.7632648294693474,4.1289112233779415,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,137,False,not_run,gep_candidate_not_selected_ci_first,1.8683996244018977,0.013348718364430974,0.0033104821543788816,0.002802430442632217,,0.04221658018428101,0.010546287921798757,0.0,4.1904662781311486e-05,4.190466278131148e-05,253,0.4444444444444444,asymptotic_fallback,1.4239551799574532,0.010546287921798757,3.7632648294717446,4.084466778935895,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,138,False,not_run,gep_candidate_not_selected_ci_first,5.455629639465313,0.013505670238825937,0.0033494062192288322,0.002802430442632217,,0.04281295918478123,0.01070323979619372,0.0,8.467387794848521e-15,8.467387794848518e-15,253,0.4444444444444444,asymptotic_fallback,5.011185195020868,0.01070323979619372,3.81927045659002,4.319829716341064,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,139,False,rejected,rejected_negative_cr_branch,-5.455629639465353,0.01350567023883989,0.0033494062192322926,0.002802430442632217,,0.04281295918483615,0.010703239796207673,0.0,7.283130298354313e-15,7.283130298354314e-15,253,0.4444444444444444,asymptotic_fallback,5.900074083909797,0.010703239796207673,3.8192704565949986,4.364274160790489,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,140,False,rejected,rejected_negative_cr_branch,-5.230480691949376,0.013745190703891765,0.0034088072945651577,0.002802430442632217,,0.04377104104504362,0.010942760261259548,0.0,7.23841167167679e-15,7.238411671676788e-15,253,0.4444444444444444,asymptotic_fallback,5.674925136393821,0.010942760261259548,3.9047392915777155,4.4384855483974075,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,141,False,not_run,gep_candidate_not_selected_ci_first,5.230480691949403,0.01374519070390569,0.003408807294568611,0.002802430442632217,,0.043771041045093995,0.010942760261273473,0.0,1.3919140313451674e-16,1.3919140313451676e-16,253,0.4444444444444444,asymptotic_fallback,4.786036247504958,0.010942760261273473,3.9047392915826844,4.394041103957933,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,142,False,not_run,gep_candidate_not_selected_ci_first,1.7879250637228927,0.013841948067203437,0.0034328031206664524,0.002802430442632217,,0.0444199703458578,0.01103951762457122,0.0,0.00034919979676388714,0.0003491997967638871,253,0.4444444444444444,asymptotic_fallback,1.3434806192784483,0.01103951762457122,3.9392655234654876,4.256474474409087,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,143,False,rejected,rejected_negative_cr_branch,-1.7879250637228765,0.013841948067222533,0.003432803120671188,0.002802430442632217,,0.044419970345951895,0.011039517624590316,0.0,0.0003491997967875109,0.0003491997967875109,253,0.4444444444444444,asymptotic_fallback,2.232369508167321,0.011039517624590316,3.9392655234723017,4.300918918860346,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,144,False,rejected,rejected_negative_cr_branch,-5.011008605695008,0.013991747567645953,0.0034699533967761965,0.002802430442632217,,0.04475726850005609,0.011189317125013736,0.0,1.5225411234218564e-15,1.5225411234218566e-15,253,0.4444444444444444,asymptotic_fallback,5.455453050139453,0.011189317125013736,3.992718946666891,4.515491599173863,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,145,False,not_run,gep_candidate_not_selected_ci_first,5.011008605694992,0.013991747567648545,0.0034699533967768393,0.002802430442632217,,0.04475726850006997,0.011189317125016328,0.0,6.204192084888406e-15,6.204192084888406e-15,253,0.4444444444444444,asymptotic_fallback,4.566564161250548,0.011189317125016328,3.992718946667816,4.4710471547303445,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,146,False,not_run,gep_candidate_not_selected_ci_first,4.7972050779237865,0.014244889312272628,0.003532732549443612,0.002802430442632217,,0.04576983547856273,0.011442458869640411,0.0,1.4505470187807828e-15,1.4505470187807826e-15,253,0.4444444444444444,asymptotic_fallback,4.352760633479342,0.011442458869640411,4.08304830534632,4.550686337020287,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,147,False,rejected,rejected_negative_cr_branch,-4.79720507792377,0.0142448893122872,0.0035327325494472254,0.002802430442632217,,0.04576983547862159,0.011442458869654983,0.0,2.213113787289023e-15,2.2131137872890222e-15,253,0.4444444444444444,asymptotic_fallback,5.241649522368214,0.011442458869654983,4.083048305351519,4.59513078146993,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,148,False,not_run,gep_candidate_not_selected_ci_first,4.589065791793035,0.014504478531992363,0.003597110675934106,0.002802430442632217,,0.04680819235744281,0.011702048089360146,0.0,2.9704107071495343e-15,2.9704107071495343e-15,253,0.4444444444444444,asymptotic_fallback,4.144621347348591,0.011702048089360146,4.175678336682945,4.632909404050374,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,149,False,rejected,rejected_negative_cr_branch,-4.5890657917930415,0.014504478531996285,0.0035971106759350785,0.002802430442632217,,0.04680819235746083,0.011702048089364068,0.0,6.075732887036497e-15,6.075732887036497e-15,253,0.4444444444444444,asymptotic_fallback,5.033510236237486,0.011702048089364068,4.175678336684345,4.67735384849622,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,150,False,rejected,rejected_negative_cr_branch,-4.3865910620155,0.014771453268435946,0.0036633204105721144,0.002802430442632217,,0.04787609130322015,0.011969022825803729,0.0,6.989598601190592e-15,6.989598601190593e-15,253,0.4444444444444444,asymptotic_fallback,4.831035506459945,0.011969022825803729,4.270943764999097,4.762495540322095,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,151,False,not_run,gep_candidate_not_selected_ci_first,4.386591062015473,0.014771453268453028,0.003663320410576351,0.002802430442632217,,0.047876091303285455,0.01196902282582081,0.0,2.950412460653064e-15,2.9504124606530633e-15,253,0.4444444444444444,asymptotic_fallback,3.9421466175710282,0.01196902282582081,4.2709437650051925,4.718051095883744,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,152,False,not_run,gep_candidate_not_selected_ci_first,0.9281529259830215,0.01483186274062365,0.0036783019596746654,0.002802430442632217,,0.04811775367423783,0.012029432297991433,0.0,3.26430294655972e-08,3.26430294655972e-08,253,0.4444444444444444,asymptotic_fallback,0.48370848153857704,0.012029432297991433,4.292499865471288,4.31668529281252,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,153,False,rejected,rejected_negative_cr_branch,-0.9281529259830221,0.014831862740625465,0.003678301959675115,0.002802430442632217,,0.04811775367430527,0.012029432297993248,0.0,3.264310970920349e-08,3.2643109709203476e-08,253,0.4444444444444444,asymptotic_fallback,1.3725973704274665,0.012029432297993248,4.292499865471935,4.361129737257619,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,154,False,rejected,rejected_negative_cr_branch,-4.1897865130888565,0.015048093335235452,0.003731927147138392,0.002802430442632217,,0.04898265157041631,0.012245662892603235,0.0,4.499500842162149e-15,4.499500842162149e-15,253,0.4444444444444444,asymptotic_fallback,4.634230957533301,0.012245662892603235,4.369658103307408,4.851369651184074,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
1.8,0.248,155,False,not_run,gep_candidate_not_selected_ci_first,4.189786513088837,0.015048093335240565,0.00373192714713966,0.002802430442632217,,0.048982651570435895,0.012245662892608348,0.0,3.339263528918643e-15,3.339263528918644e-15,253,0.4444444444444444,asymptotic_fallback,3.7453420686443923,0.012245662892608348,4.3696581033092325,4.806925206741452,0.00014012152213161086,0.022419443541057738,ci_first_cr_soft_penalty
