Mach,alpha,cr,ci,stage1_mismatch,finite,exception
1.8,0.238,0.9375,0.0025,1.5342392110295553,True,
1.8,0.238,0.9375,0.002625,1.5350100084316596,True,
1.8,0.238,0.9375,0.0027500000000000003,1.5357852498244464,True,
1.8,0.238,0.9375,0.002875,1.5365649294214658,True,
1.8,0.238,0.9375,0.003,1.5373490411596649,True,
1.8,0.238,0.9375,0.003125,1.5381375786612617,True,
1.8,0.238,0.9375,0.00325,1.5389305352655644,True,
1.8,0.238,0.9375,0.003375,1.5397279039984866,True,
1.8,0.238,0.9375,0.0035,1.5405296775932933,True,
1.8,0.238,0.9375,0.003625,1.541335848476421,True,
1.8,0.238,0.9375,0.0037500000000000003,1.542146408758594,True,
1.8,0.238,0.9375,0.003875,1.5429613502407595,True,
1.8,0.238,0.9375,0.004,1.543780664416639,True,
1.8,0.238,0.9375,0.004125,1.5446043424527487,True,
1.8,0.238,0.9375,0.00425,1.545432375203283,True,
1.8,0.238,0.9375,0.004375,1.5462647531850038,True,
1.8,0.238,0.9375,0.0045000000000000005,1.547101466602939,True,
1.8,0.238,0.9375,0.004625000000000001,1.5479425053239808,True,
1.8,0.238,0.9375,0.004750000000000001,1.548787858883165,True,
1.8,0.238,0.9375,0.004875000000000001,1.549637516478218,True,
1.8,0.238,0.9375,0.005000000000000001,1.5504914669726695,True,
1.8,0.238,0.9375,0.005124999999999999,1.551349698878616,True,
1.8,0.238,0.9375,0.0052499999999999995,1.5522122003672778,True,
1.8,0.238,0.9375,0.005375,1.5530789592593433,True,
1.8,0.238,0.9375,0.0055,1.553949963023607,True,
1.8,0.238,0.9375,0.005625,1.554825198772567,True,
1.8,0.238,0.9375,0.00575,1.555704653254325,True,
1.8,0.238,0.9375,0.005875,1.5565883128615048,True,
1.8,0.238,0.9375,0.006,1.557476163616326,True,
1.8,0.238,0.9375,0.006125,1.5583681911714917,True,
1.8,0.238,0.9375,0.00625,1.5592643808029298,True,
1.8,0.238,0.9375,0.0063750000000000005,1.56016471741739,True,
1.8,0.238,0.9375,0.006500000000000001,1.561069185533901,True,
1.8,0.238,0.9375,0.006625000000000001,1.5619777692866106,True,
1.8,0.238,0.9375,0.006750000000000001,1.5628904524311347,True,
1.8,0.238,0.9375,0.006875000000000001,1.5638072183164196,True,
1.8,0.238,0.9375,0.007000000000000001,1.5647280499102654,True,
1.8,0.238,0.9375,0.007124999999999999,1.5656529297701631,True,
1.8,0.238,0.9375,0.0072499999999999995,1.5665818400607072,True,
1.8,0.238,0.9375,0.007375,1.5675147625323564,True,
1.8,0.238,0.9375,0.0075,1.5684516785269147,True,
1.8,0.238,0.9375,0.007625,1.5693925689737553,True,
1.8,0.238,0.9375,0.00775,1.5703374143824236,True,
1.8,0.238,0.9375,0.007875,1.5712861948365924,True,
1.8,0.238,0.9375,0.008,1.5722388900014383,True,
1.8,0.238,0.9400000000000001,0.0005,1.6444555991389027,True,
1.8,0.238,0.9400000000000001,0.000625,1.6452760967819098,True,
1.8,0.238,0.9400000000000001,0.00075,1.6461024555435755,True,
1.8,0.238,0.9400000000000001,0.000875,1.6469346779087388,True,
1.8,0.238,0.9400000000000001,0.001,1.6477727659333932,True,
1.8,0.238,0.9400000000000001,0.0011250000000000001,1.6486167213398724,True,
1.8,0.238,0.9400000000000001,0.00125,1.64946654555454,True,
1.8,0.238,0.9400000000000001,0.001375,1.6503222397172015,True,
1.8,0.238,0.9400000000000001,0.0015,1.6511838046985525,True,
1.8,0.238,0.9400000000000001,0.0016250000000000001,1.6520512410773407,True,
1.8,0.238,0.9400000000000001,0.00175,1.6529245491471585,True,
1.8,0.238,0.9400000000000001,0.001875,1.653803728941708,True,
1.8,0.238,0.9400000000000001,0.002,1.6546887801838759,True,
1.8,0.238,0.9400000000000001,0.002125,1.655579702316568,True,
1.8,0.238,0.9400000000000001,0.0022500000000000003,1.6564764945088002,True,
1.8,0.238,0.9400000000000001,0.002375,1.6573791556104591,True,
1.8,0.238,0.9400000000000001,0.0025,1.6582876841780154,True,
1.8,0.238,0.9400000000000001,0.002625,1.6592020784829082,True,
1.8,0.238,0.9400000000000001,0.0027500000000000003,1.6601223364775446,True,
1.8,0.238,0.9400000000000001,0.002875,1.6610484558148986,True,
1.8,0.238,0.9400000000000001,0.003,1.6619804338265474,True,
1.8,0.238,0.9400000000000001,0.003125,1.6629182675442444,True,
1.8,0.238,0.9400000000000001,0.00325,1.6638619536746695,True,
1.8,0.238,0.9400000000000001,0.003375,1.6648114885987026,True,
1.8,0.238,0.9400000000000001,0.0035,1.6657668683854308,True,
1.8,0.238,0.9400000000000001,0.003625,1.6667280887560867,True,
1.8,0.238,0.9400000000000001,0.0037500000000000003,1.6676951451222861,True,
1.8,0.238,0.9400000000000001,0.003875,1.6686680325340535,True,
1.8,0.238,0.9400000000000001,0.004,1.6696467457230644,True,
1.8,0.238,0.9400000000000001,0.004125,1.6706312790661484,True,
1.8,0.238,0.9400000000000001,0.00425,1.6716216265962858,True,
1.8,0.238,0.9400000000000001,0.004375,1.6726177819895718,True,
1.8,0.238,0.9400000000000001,0.0045000000000000005,1.6736197385731681,True,
1.8,0.238,0.9400000000000001,0.004625000000000001,1.6746274893114155,True,
1.8,0.238,0.9400000000000001,0.004750000000000001,1.6756410267946902,True,
1.8,0.238,0.9400000000000001,0.004875000000000001,1.67666034326622,True,
1.8,0.238,0.9400000000000001,0.005000000000000001,1.6776854305731872,True,
1.8,0.238,0.9400000000000001,0.005124999999999999,1.6787162802023268,True,
1.8,0.238,0.9400000000000001,0.0052499999999999995,1.6797528832519992,True,
1.8,0.238,0.9400000000000001,0.005375,1.6807952304343,True,
1.8,0.238,0.9400000000000001,0.0055,1.6818433120765715,True,
1.8,0.238,0.9400000000000001,0.005625,1.682897118103062,True,
1.8,0.238,0.9400000000000001,0.00575,1.6839566380427502,True,
1.8,0.238,0.9400000000000001,0.005875,1.685021861023123,True,
1.8,0.238,0.9400000000000001,0.006,1.686092775759587,True,
1.8,0.238,0.9400000000000001,0.006125,1.6871693705508022,True,
1.8,0.238,0.9400000000000001,0.00625,1.688251633286897,True,
1.8,0.238,0.9400000000000001,0.0063750000000000005,1.6893395514216514,True,
1.8,0.238,0.9400000000000001,0.006500000000000001,1.6904331119921134,True,
1.8,0.238,0.9400000000000001,0.006625000000000001,1.6915323015966597,True,
1.8,0.238,0.9400000000000001,0.006750000000000001,1.6926371063947574,True,
1.8,0.238,0.9400000000000001,0.006875000000000001,1.6937475121053729,True,
1.8,0.238,0.9400000000000001,0.007000000000000001,1.6948635039960995,True,
1.8,0.238,0.9400000000000001,0.007124999999999999,1.6959850668842156,True,
1.8,0.238,0.9400000000000001,0.0072499999999999995,1.697112185123757,True,
1.8,0.238,0.9400000000000001,0.007375,1.6982448426076797,True,
1.8,0.238,0.9400000000000001,0.0075,1.699383022759134,True,
1.8,0.238,0.9400000000000001,0.007625,1.700526708524665,True,
1.8,0.238,0.9400000000000001,0.00775,1.7016758823708409,True,
1.8,0.238,0.9400000000000001,0.007875,1.7028305262798071,True,
1.8,0.238,0.9400000000000001,0.008,1.7039906217374052,True,
1.8,0.238,0.9425,0.0005,1.7738045794197885,True,
1.8,0.238,0.9425,0.000625,1.7747626525174665,True,
1.8,0.238,0.9425,0.00075,1.7757282708479671,True,
1.8,0.238,0.9425,0.000875,1.7767014423963097,True,
1.8,0.238,0.9425,0.001,1.7776821747411105,True,
1.8,0.238,0.9425,0.0011250000000000001,1.7786704751148728,True,
1.8,0.238,0.9425,0.00125,1.7796663505108399,True,
1.8,0.238,0.9425,0.001375,1.780669807612503,True,
1.8,0.238,0.9425,0.0015,1.7816808528516654,True,
1.8,0.238,0.9425,0.0016250000000000001,1.7826994923869883,True,
1.8,0.238,0.9425,0.00175,1.7837257321041076,True,
1.8,0.238,0.9425,0.001875,1.7847595776218024,True,
1.8,0.238,0.9425,0.002,1.7858010342691515,True,
1.8,0.238,0.9425,0.002125,1.7868501071023706,True,
1.8,0.238,0.9425,0.0022500000000000003,1.7879068008987222,True,
1.8,0.238,0.9425,0.002375,1.7889711201333978,True,
1.8,0.238,0.9425,0.0025,1.7900430690003408,True,
1.8,0.238,0.9425,0.002625,1.7911226513923355,True,
1.8,0.238,0.9425,0.0027500000000000003,1.792209870914176,True,
1.8,0.238,0.9425,0.002875,1.7933047308523287,True,
1.8,0.238,0.9425,0.003,1.7944072341889477,True,
1.8,0.238,0.9425,0.003125,1.7955173835952458,True,
1.8,0.238,0.9425,0.00325,1.7966351814348422,True,
1.8,0.238,0.9425,0.003375,1.797760629747571,True,
1.8,0.238,0.9425,0.0035,1.7988937302296466,True,
1.8,0.238,0.9425,0.003625,1.800034484272803,True,
1.8,0.238,0.9425,0.0037500000000000003,1.801182892921737,True,
1.8,0.238,0.9425,0.003875,1.8023389568846886,True,
1.8,0.238,0.9425,0.004,1.8035026765275233,True,
1.8,0.238,0.9425,0.004125,1.8046740518637594,True,
1.8,0.238,0.9425,0.00425,1.8058530825539694,True,
1.8,0.238,0.9425,0.004375,1.807039767913014,True,
1.8,0.238,0.9425,0.0045000000000000005,1.8082341068732468,True,
1.8,0.238,0.9425,0.004625000000000001,1.809436098009666,True,
1.8,0.238,0.9425,0.004750000000000001,1.8106457395208795,True,
1.8,0.238,0.9425,0.004875000000000001,1.811863029229146,True,
1.8,0.238,0.9425,0.005000000000000001,1.813087964565499,True,
1.8,0.238,0.9425,0.005124999999999999,1.8143205425761901,True,
1.8,0.238,0.9425,0.0052499999999999995,1.815560759912212,True,
1.8,0.238,0.9425,0.005375,1.8168086128258374,True,
1.8,0.238,0.9425,0.0055,1.818064097150626,True,
1.8,0.238,0.9425,0.005625,1.8193272083228709,True,
1.8,0.238,0.9425,0.00575,1.8205979413494424,True,
1.8,0.238,0.9425,0.005875,1.8218762908165385,True,
1.8,0.238,0.9425,0.006,1.8231622508789551,True,
1.8,0.238,0.9425,0.006125,1.8244558152552135,True,
1.8,0.238,0.9425,0.00625,1.825756977221043,True,
1.8,0.238,0.9425,0.0063750000000000005,1.827065729600341,True,
1.8,0.238,0.9425,0.006500000000000001,1.8283820647624447,True,
1.8,0.238,0.9425,0.006625000000000001,1.8297059746169906,True,
1.8,0.238,0.9425,0.006750000000000001,1.8310374505997797,True,
1.8,0.238,0.9425,0.006875000000000001,1.8323764836745984,True,
1.8,0.238,0.9425,0.007000000000000001,1.833723064320807,True,
1.8,0.238,0.9425,0.007124999999999999,1.8350771825291836,True,
1.8,0.238,0.9425,0.0072499999999999995,1.836438827792713,True,
1.8,0.238,0.9425,0.007375,1.8378079891037729,True,
1.8,0.238,0.9425,0.0075,1.839184654941422,True,
1.8,0.238,0.9425,0.007625,1.8405688132649363,True,
1.8,0.238,0.9425,0.00775,1.8419604515156918,True,
1.8,0.238,0.9425,0.007875,1.843359556594703,True,
1.8,0.238,0.9425,0.008,1.8447661148671552,True,
1.8,0.238,0.9450000000000001,0.0005,1.9102947012005702,True,
1.8,0.238,0.9450000000000001,0.000625,1.9114067249180124,True,
1.8,0.238,0.9450000000000001,0.00075,1.912528343668005,True,
1.8,0.238,0.9450000000000001,0.000875,1.9136595733161021,True,
1.8,0.238,0.9450000000000001,0.001,1.9148004293715466,True,
1.8,0.238,0.9450000000000001,0.0011250000000000001,1.9159509270539037,True,
1.8,0.238,0.9450000000000001,0.00125,1.9171110813785077,True,
1.8,0.238,0.9450000000000001,0.001375,1.9182809070997648,True,
1.8,0.238,0.9450000000000001,0.0015,1.9194604187733293,True,
1.8,0.238,0.9450000000000001,0.0016250000000000001,1.9206496307076446,True,
1.8,0.238,0.9450000000000001,0.00175,1.9218485569973474,True,
1.8,0.238,0.9450000000000001,0.001875,1.923057211512945,True,
1.8,0.238,0.9450000000000001,0.002,1.9242756078681615,True,
1.8,0.238,0.9450000000000001,0.002125,1.9255037594528592,True,
1.8,0.238,0.9450000000000001,0.0022500000000000003,1.9267416794088887,True,
1.8,0.238,0.9450000000000001,0.002375,1.927989380644261,True,
1.8,0.238,0.9450000000000001,0.0025,1.9292468757901562,True,
1.8,0.238,0.9450000000000001,0.002625,1.9305141772533772,True,
1.8,0.238,0.9450000000000001,0.0027500000000000003,1.9317912971551885,True,
1.8,0.238,0.9450000000000001,0.002875,1.9330782473715415,True,
1.8,0.238,0.9450000000000001,0.003,1.9343750394999222,True,
1.8,0.238,0.9450000000000001,0.003125,1.935681684869026,True,
1.8,0.238,0.9450000000000001,0.00325,1.936998194520503,True,
1.8,0.238,0.9450000000000001,0.003375,1.9383245792242432,True,
1.8,0.238,0.9450000000000001,0.0035,1.9396608494579515,True,
1.8,0.238,0.9450000000000001,0.003625,1.9410070154009786,True,
1.8,0.238,0.9450000000000001,0.0037500000000000003,1.9423630869382267,True,
1.8,0.238,0.9450000000000001,0.003875,1.9437290736493855,True,
1.8,0.238,0.9450000000000001,0.004,1.9451049848042956,True,
1.8,0.238,0.9450000000000001,0.004125,1.946490829357535,True,
1.8,0.238,0.9450000000000001,0.00425,1.9478866159447186,True,
1.8,0.238,0.9450000000000001,0.004375,1.949292352865231,True,
1.8,0.238,0.9450000000000001,0.0045000000000000005,1.9507080480998764,True,
1.8,0.238,0.9450000000000001,0.004625000000000001,1.9521337092787394,True,
1.8,0.238,0.9450000000000001,0.004750000000000001,1.9535693436992907,True,
1.8,0.238,0.9450000000000001,0.004875000000000001,1.9550149582890566,True,
1.8,0.238,0.9450000000000001,0.005000000000000001,1.9564705596334038,True,
1.8,0.238,0.9450000000000001,0.005124999999999999,1.957936153952711,True,
1.8,0.238,0.9450000000000001,0.0052499999999999995,1.959411747084061,True,
1.8,0.238,0.9450000000000001,0.005375,1.9608973445001294,True,
1.8,0.238,0.9450000000000001,0.0055,1.9623929512825617,True,
1.8,0.238,0.9450000000000001,0.005625,1.9638985721235562,True,
1.8,0.238,0.9450000000000001,0.00575,1.9654142113129267,True,
1.8,0.238,0.9450000000000001,0.005875,1.9669398727392846,True,
1.8,0.238,0.9450000000000001,0.006,1.9684755598783625,True,
1.8,0.238,0.9450000000000001,0.006125,1.9700212757783464,True,
1.8,0.238,0.9450000000000001,0.00625,1.9715770230637153,True,
1.8,0.238,0.9450000000000001,0.0063750000000000005,1.9731428039202477,True,
1.8,0.238,0.9450000000000001,0.006500000000000001,1.974718620096916,True,
1.8,0.238,0.9450000000000001,0.006625000000000001,1.9763044728817123,True,
1.8,0.238,0.9450000000000001,0.006750000000000001,1.9779003631040954,True,
1.8,0.238,0.9450000000000001,0.006875000000000001,1.9795062911263892,True,
1.8,0.238,0.9450000000000001,0.007000000000000001,1.981122256833339,True,
1.8,0.238,0.9450000000000001,0.007124999999999999,1.9827482596244115,True,
1.8,0.238,0.9450000000000001,0.0072499999999999995,1.984384298401199,True,
1.8,0.238,0.9450000000000001,0.007375,1.9860303715671381,True,
1.8,0.238,0.9450000000000001,0.0075,1.987686477010005,True,
1.8,0.238,0.9450000000000001,0.007625,1.9893526120943756,True,
1.8,0.238,0.9450000000000001,0.00775,1.991028773658815,True,
1.8,0.238,0.9450000000000001,0.007875,1.9927149579959218,True,
1.8,0.238,0.9450000000000001,0.008,1.9944111608518447,True,
1.8,0.238,0.9475,0.0005,2.053435823485393,True,
1.8,0.238,0.9475,0.000625,2.054717462272762,True,
1.8,0.238,0.9475,0.00075,2.056011149577718,True,
1.8,0.238,0.9475,0.000875,2.0573169120481487,True,
1.8,0.238,0.9475,0.001,2.058634776081883,True,
1.8,0.238,0.9475,0.0011250000000000001,2.0599647678963264,True,
1.8,0.238,0.9475,0.00125,2.0613069135669604,True,
1.8,0.238,0.9475,0.001375,2.0626612390441132,True,
1.8,0.238,0.9475,0.0015,2.0640277701290914,True,
1.8,0.238,0.9475,0.0016250000000000001,2.065406532513522,True,
1.8,0.238,0.9475,0.00175,2.066797551728987,True,
1.8,0.238,0.9475,0.001875,2.0682008531816067,True,
1.8,0.238,0.9475,0.002,2.0696164621470863,True,
1.8,0.238,0.9475,0.002125,2.0710444037336164,True,
1.8,0.238,0.9475,0.0022500000000000003,2.072484702911166,True,
1.8,0.238,0.9475,0.002375,2.0739373845071656,True,
1.8,0.238,0.9475,0.0025,2.0754024731668697,True,
1.8,0.238,0.9475,0.002625,2.076879993399464,True,
1.8,0.238,0.9475,0.0027500000000000003,2.0783699695277353,True,
1.8,0.238,0.9475,0.002875,2.07987242572047,True,
1.8,0.238,0.9475,0.003,2.081387385962096,True,
1.8,0.238,0.9475,0.003125,2.0829148740532433,True,
1.8,0.238,0.9475,0.00325,2.0844549136163875,True,
1.8,0.238,0.9475,0.003375,2.086007528081001,True,
1.8,0.238,0.9475,0.0035,2.0875727406810167,True,
1.8,0.238,0.9475,0.003625,2.0891505744514642,True,
1.8,0.238,0.9475,0.0037500000000000003,2.0907410522136005,True,
1.8,0.238,0.9475,0.003875,2.092344196582362,True,
1.8,0.238,0.9475,0.004,2.093960029957184,True,
1.8,0.238,0.9475,0.004125,2.0955885745085947,True,
1.8,0.238,0.9475,0.00425,2.0972298521779145,True,
1.8,0.238,0.9475,0.004375,2.098883884669387,True,
1.8,0.238,0.9475,0.0045000000000000005,2.100550693452829,True,
1.8,0.238,0.9475,0.004625000000000001,2.102230299737818,True,
1.8,0.238,0.9475,0.004750000000000001,2.103922724476941,True,
1.8,0.238,0.9475,0.004875000000000001,2.1056279883781412,True,
1.8,0.238,0.9475,0.005000000000000001,2.1073461118603687,True,
1.8,0.238,0.9475,0.005124999999999999,2.1090771150744128,True,
1.8,0.238,0.9475,0.0052499999999999995,2.110821017889302,True,
1.8,0.238,0.9475,0.005375,2.112577839877303,True,
1.8,0.238,0.9475,0.0055,2.114347600315115,True,
1.8,0.238,0.9475,0.005625,2.116130318171022,True,
1.8,0.238,0.9475,0.00575,2.117926012103975,True,
1.8,0.238,0.9475,0.005875,2.119734700443577,True,
1.8,0.238,0.9475,0.006,2.1215564011886037,True,
1.8,0.238,0.9475,0.006125,2.1233911320036207,True,
1.8,0.238,0.9475,0.00625,2.1252389102073153,True,
1.8,0.238,0.9475,0.0063750000000000005,2.12709975274725,True,
1.8,0.238,0.9475,0.006500000000000001,2.1289736762251716,True,
1.8,0.238,0.9475,0.006625000000000001,2.130860696853798,True,
1.8,0.238,0.9475,0.006750000000000001,2.132760830462969,True,
1.8,0.238,0.9475,0.006875000000000001,2.134674092494385,True,
1.8,0.238,0.9475,0.007000000000000001,2.1366004979868554,True,
1.8,0.238,0.9475,0.007124999999999999,2.138540061557368,True,
1.8,0.238,0.9475,0.0072499999999999995,2.1404927974080574,True,
1.8,0.238,0.9475,0.007375,2.142458719299018,True,
1.8,0.238,0.9475,0.0075,2.144437840558351,True,
1.8,0.238,0.9475,0.007625,2.146430174042405,True,
1.8,0.238,0.9475,0.00775,2.148435732158932,True,
1.8,0.238,0.9475,0.007875,2.150454526825393,True,
1.8,0.238,0.9475,0.008,2.1524865694763196,True,
1.8,0.238,0.9500000000000001,0.0005,2.202474663593375,True,
1.8,0.238,0.9500000000000001,0.000625,2.2039397038616175,True,
1.8,0.238,0.9500000000000001,0.00075,2.2054196749459014,True,
1.8,0.238,0.9500000000000001,0.000875,2.206914617631649,True,
1.8,0.238,0.9500000000000001,0.001,2.2084245726361615,True,
1.8,0.238,0.9500000000000001,0.0011250000000000001,2.2099495806666565,True,
1.8,0.238,0.9500000000000001,0.00125,2.21148968242798,True,
1.8,0.238,0.9500000000000001,0.001375,2.2130449186537056,True,
1.8,0.238,0.9500000000000001,0.0015,2.2146153301217635,True,
1.8,0.238,0.9500000000000001,0.0016250000000000001,2.216200957619394,True,
1.8,0.238,0.9500000000000001,0.00175,2.2178018419618803,True,
1.8,0.238,0.9500000000000001,0.001875,2.2194180239953067,True,
1.8,0.238,0.9500000000000001,0.002,2.2210495445819425,True,
1.8,0.238,0.9500000000000001,0.002125,2.2226964446028514,True,
1.8,0.238,0.9500000000000001,0.0022500000000000003,2.2243587649541863,True,
1.8,0.238,0.9500000000000001,0.002375,2.2260365465421534,True,
1.8,0.238,0.9500000000000001,0.0025,2.2277298302901976,True,
1.8,0.238,0.9500000000000001,0.002625,2.229438657107069,True,
1.8,0.238,0.9500000000000001,0.0027500000000000003,2.231163067927845,True,
1.8,0.238,0.9500000000000001,0.002875,2.232903103664387,True,
1.8,0.238,0.9500000000000001,0.003,2.2346588052323897,True,
1.8,0.238,0.9500000000000001,0.003125,2.2364302135370164,True,
1.8,0.238,0.9500000000000001,0.00325,2.2382173694572227,True,
1.8,0.238,0.9500000000000001,0.003375,2.2400203138675634,True,
1.8,0.238,0.9500000000000001,0.0035,2.2418390876187377,True,
1.8,0.238,0.9500000000000001,0.003625,2.243673731512627,True,
1.8,0.238,0.9500000000000001,0.0037500000000000003,2.245524286338931,True,
1.8,0.238,0.9500000000000001,0.003875,2.2473907928396843,True,
1.8,0.238,0.9500000000000001,0.004,2.2492732917213676,True,
1.8,0.238,0.9500000000000001,0.004125,2.251171823627816,True,
1.8,0.238,0.9500000000000001,0.00425,2.253086429155849,True,
1.8,0.238,0.9500000000000001,0.004375,2.255017148850785,True,
1.8,0.238,0.9500000000000001,0.0045000000000000005,2.256964023173991,True,
1.8,0.238,0.9500000000000001,0.004625000000000001,2.2589270925269016,True,
1.8,0.238,0.9500000000000001,0.004750000000000001,2.260906397233215,True,
1.8,0.238,0.9500000000000001,0.004875000000000001,2.262901977526503,True,
1.8,0.238,0.9500000000000001,0.005000000000000001,2.2649138735573255,True,
1.8,0.238,0.9500000000000001,0.005124999999999999,2.266942125369029,True,
1.8,0.238,0.9500000000000001,0.0052499999999999995,2.2689867729041597,True,
1.8,0.238,0.9500000000000001,0.005375,2.2710478560005867,True,
1.8,0.238,0.9500000000000001,0.0055,2.2731254143652713,True,
1.8,0.238,0.9500000000000001,0.005625,2.2752194875867398,True,
1.8,0.238,0.9500000000000001,0.00575,2.27733011511906,True,
1.8,0.238,0.9500000000000001,0.005875,2.279457336267101,True,
1.8,0.238,0.9500000000000001,0.006,2.2816011901955267,True,
1.8,0.238,0.9500000000000001,0.006125,2.2837617159048587,True,
1.8,0.238,0.9500000000000001,0.00625,2.285938952230633,True,
1.8,0.238,0.9500000000000001,0.0063750000000000005,2.288132937825665,True,
1.8,0.238,0.9500000000000001,0.006500000000000001,2.2903437111732767,True,
1.8,0.238,0.9500000000000001,0.006625000000000001,2.292571310544628,True,
1.8,0.238,0.9500000000000001,0.006750000000000001,2.2948157740228288,True,
1.8,0.238,0.9500000000000001,0.006875000000000001,2.297077139467039,True,
1.8,0.238,0.9500000000000001,0.007000000000000001,2.299355444517369,True,
1.8,0.238,0.9500000000000001,0.007124999999999999,2.3016507265811277,True,
1.8,0.238,0.9500000000000001,0.0072499999999999995,2.3039630228240457,True,
1.8,0.238,0.9500000000000001,0.007375,2.3062923701491607,True,
1.8,0.238,0.9500000000000001,0.0075,2.3086388052078295,True,
1.8,0.238,0.9500000000000001,0.007625,2.311002364358068,True,
1.8,0.238,0.9500000000000001,0.00775,2.3133830836812805,True,
1.8,0.238,0.9500000000000001,0.007875,2.31578099895925,True,
1.8,0.238,0.9500000000000001,0.008,2.3181961456529763,True,
1.8,0.238,0.9525,0.0005,2.356359500320009,True,
1.8,0.238,0.9525,0.000625,2.35801839108478,True,
1.8,0.238,0.9525,0.00075,2.3596955281032366,True,
1.8,0.238,0.9525,0.000875,2.361390969967045,True,
1.8,0.238,0.9525,0.001,2.363104775418593,True,
1.8,0.238,0.9525,0.0011250000000000001,2.364837003416346,True,
1.8,0.238,0.9525,0.00125,2.3665877131983564,True,
1.8,0.238,0.9525,0.001375,2.3683569642493754,True,
1.8,0.238,0.9525,0.0015,2.3701448163471364,True,
1.8,0.238,0.9525,0.0016250000000000001,2.3719513295012695,True,
1.8,0.238,0.9525,0.00175,2.373776564031501,True,
1.8,0.238,0.9525,0.001875,2.375620580518346,True,
1.8,0.238,0.9525,0.002,2.3774834398017854,True,
1.8,0.238,0.9525,0.002125,2.379365203007113,True,
1.8,0.238,0.9525,0.0022500000000000003,2.381265931516169,True,
1.8,0.238,0.9525,0.002375,2.3831856869934507,True,
1.8,0.238,0.9525,0.0025,2.385124531355462,True,
1.8,0.238,0.9525,0.002625,2.387082526793498,True,
1.8,0.238,0.9525,0.0027500000000000003,2.3890597357563936,True,
1.8,0.238,0.9525,0.002875,2.391056220962333,True,
1.8,0.238,0.9525,0.003,2.393072045382966,True,
1.8,0.238,0.9525,0.003125,2.3951072722543256,True,
1.8,0.238,0.9525,0.00325,2.397161965059178,True,
1.8,0.238,0.9525,0.003375,2.3992361875419315,True,
1.8,0.238,0.9525,0.0035,2.4013300036964074,True,
1.8,0.238,0.9525,0.003625,2.4034434777639238,True,
1.8,0.238,0.9525,0.0037500000000000003,2.4055766742316815,True,
1.8,0.238,0.9525,0.003875,2.4077296578304628,True,
1.8,0.238,0.9525,0.004,2.4099024935260296,True,
1.8,0.238,0.9525,0.004125,2.4120952465256975,True,
1.8,0.238,0.9525,0.00425,2.4143079822782765,True,
1.8,0.238,0.9525,0.004375,2.416540766443308,True,
1.8,0.238,0.9525,0.0045000000000000005,2.4187936649181303,True,
1.8,0.238,0.9525,0.004625000000000001,2.4210667438256803,True,
1.8,0.238,0.9525,0.004750000000000001,2.4233600694970123,True,
1.8,0.238,0.9525,0.004875000000000001,2.4256737084784294,True,
1.8,0.238,0.9525,0.005000000000000001,2.4280077275336174,True,
1.8,0.238,0.9525,0.005124999999999999,2.430362193623396,True,
1.8,0.238,0.9525,0.0052499999999999995,2.4327371739100228,True,
1.8,0.238,0.9525,0.005375,2.4351327357527213,True,
1.8,0.238,0.9525,0.0055,2.437548946695895,True,
1.8,0.238,0.9525,0.005625,2.4399858744681997,True,
1.8,0.238,0.9525,0.00575,2.4424435869861223,True,
1.8,0.238,0.9525,0.005875,2.4449221523247964,True,
1.8,0.238,0.9525,0.006,2.447421638737583,True,
1.8,0.238,0.9525,0.006125,2.449942114625585,True,
1.8,0.238,0.9525,0.00625,2.4524836485519637,True,
1.8,0.238,0.9525,0.0063750000000000005,2.455046309227268,True,
1.8,0.238,0.9525,0.006500000000000001,2.4576301654966652,True,
1.8,0.238,0.9525,0.006625000000000001,2.460235286338851,True,
1.8,0.238,0.9525,0.006750000000000001,2.4628617408599345,True,
1.8,0.238,0.9525,0.006875000000000001,2.4655095982749566,True,
1.8,0.238,0.9525,0.007000000000000001,2.4681789279209836,True,
1.8,0.238,0.9525,0.007124999999999999,2.470869799220402,True,
1.8,0.238,0.9525,0.0072499999999999995,2.4735822817010646,True,
1.8,0.238,0.9525,0.007375,2.4763164449572224,True,
1.8,0.238,0.9525,0.0075,2.47907235867152,True,
1.8,0.238,0.9525,0.007625,2.4818500925849687,True,
1.8,0.238,0.9525,0.00775,2.4846497164909,True,
1.8,0.238,0.9525,0.007875,2.4874713002312157,True,
1.8,0.238,0.9525,0.008,2.4903149136694047,True,
1.8,0.238,0.9550000000000001,0.0005,2.513714353049838,True,
1.8,0.238,0.9550000000000001,0.000625,2.515572508257974,True,
1.8,0.238,0.9550000000000001,0.00075,2.5174526332811475,True,
1.8,0.238,0.9550000000000001,0.000875,2.5193548080533397,True,
1.8,0.238,0.9550000000000001,0.001,2.5212791130377434,True,
1.8,0.238,0.9550000000000001,0.0011250000000000001,2.5232256292242936,True,
1.8,0.238,0.9550000000000001,0.00125,2.525194438224666,True,
1.8,0.238,0.9550000000000001,0.001375,2.527185622240123,True,
1.8,0.238,0.9550000000000001,0.0015,2.5291992640713725,True,
1.8,0.238,0.9550000000000001,0.0016250000000000001,2.5312354471583847,True,
1.8,0.238,0.9550000000000001,0.00175,2.5332942555287006,True,
1.8,0.238,0.9550000000000001,0.001875,2.535375773867433,True,
1.8,0.238,0.9550000000000001,0.002,2.5374800874413035,True,
1.8,0.238,0.9550000000000001,0.002125,2.5396072821873803,True,
