Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag,source,validation_status
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.05990768755812729,0.9230939417026268,-0.0230704417271195,12.430479703569532,3.491732669055622,-0.6202774957332579,2.0976512004864873,0.28490553756253917,-0.0071205067059011,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.06190521272743607,0.9207407919056944,-0.023776510664310493,12.428354767284294,3.4905278754960163,-0.6185411854717208,2.091813890045694,0.2841792567610168,-0.007338429217379788,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.06390279714721682,0.9184008023085013,-0.024478648738935207,12.426132525966988,3.4892948866341347,-0.6168052036903684,2.0859757630517626,0.28345703774953745,-0.007555138499671354,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.0659004427308241,0.9160739335846891,-0.02517686828802573,12.423813069978339,3.4880337356948385,-0.6150695654851949,2.080136871342017,0.28273886839033613,-0.0077706383605017715,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.06789815139180595,0.9137601463480373,-0.025871181658158812,12.421396492900037,3.486744456529532,-0.6133342858981147,2.07429726673142,0.2820247365271719,-0.007984932610542849,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.06989592504391343,0.9114594011564503,-0.026561601202231448,12.418882891758383,3.485427083552877,-0.6115993799064269,2.0684570010499215,0.2813146299865587,-0.008198025062417114,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.0718937656011044,0.909171658511534,-0.02724813928090301,12.416272366896473,3.4840816517569873,-0.6098648624258796,2.062616126119067,0.2806085365776339,-0.008409919531142914,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.07389167497755028,0.9068968788238976,-0.0279308082938905,12.413565019035998,3.482708197560319,-0.6081307484571895,2.056774693249036,0.2799064440814499,-0.008620619843793373,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.07588965508764216,0.9046350224695122,-0.02860962062781477,12.41076095388676,3.4813067578274652,-0.6063970529162572,2.050932754028937,0.27920834026836794,-0.008830129823399608,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.07788770784599683,0.9023860497650261,-0.029284588681739686,12.407860279930333,3.4798773701192416,-0.6046637906781268,2.0450903599455628,0.2785142128904401,-0.009038453296833227,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.07988583516746303,0.9001499209605099,-0.029955724874830336,12.404863107715412,3.478420072839348,-0.6029309766023518,2.0392475622640567,0.2778240496791697,-0.009245594097169851,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.08188403896712751,0.8979265962433134,-0.030623041642869147,12.401769550090336,3.476934905199408,-0.6011986255269528,2.03340441206881,0.27713783834670164,-0.009451556062613914,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.08388232116032111,0.8957160357418261,-0.03128655143583427,12.398579722446048,3.4754219071706762,-0.599466752260295,2.0275609603055176,0.27645556658698334,-0.00965634303575132,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.085880683662625,0.8935181995292084,-0.031946266714287255,12.395293742960675,3.473881119453345,-0.5977353715759813,2.02171725782286,0.27577722207691613,-0.009859958862434336,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.08787912838987665,0.8913330476270228,-0.032602199946920915,12.391911732855231,3.4723125834311657,-0.5960044982054487,2.0158733554154407,0.27510279247747615,-0.010062407391025,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.08987765725817613,0.8891605400088323,-0.033254363607227326,12.388433816652448,3.4707163411394317,-0.5942741468328657,2.0100293038665837,0.2744322654348248,-0.010263692471366447,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.09187627218389215,0.8870006366037143,-0.03390277017071037,12.384860122444604,3.4690924352267967,-0.5925443320891258,2.0041851539919846,0.2737656285813933,-0.01046381795392294,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.09387497508366814,0.8848532972894397,-0.0345474321238235,12.381190780977741,3.4674409090267315,-0.5908150685643432,1.9983409564856052,0.2731028695337777,-0.010662787692538115,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.09587376787442853,0.882718481874054,-0.03518836198351671,12.377425923420756,3.465761806962438,-0.5890863708756316,1.992496761549413,0.2724439758870537,-0.010860605550468111,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.09787265247338474,0.8805961501408976,-0.03582557224747125,12.373565686449297,3.464055174070205,-0.5873582535870634,1.986652619740736,0.2717889352286721,-0.011057275385022004,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.099871630798042,0.8784862618203961,-0.036459075429157106,12.369610208800593,3.4623210560790874,-0.5856307312236728,1.9808085813973964,0.27113773512975187,-0.011252801058381823,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.10187070476620315,0.8763887765905686,-0.03708888405741035,12.36555963119584,3.4605594994336357,-0.5839038182754672,1.9749646966265888,0.27049036314523717,-0.011447186437472327,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1038698762959782,0.8743036540803317,-0.03771501067363359,12.361414096611131,3.45877055128327,-0.5821775291959288,1.969121015351227,0.2698468068149172,-0.01164043539309678,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.10586914730578824,0.8722308538727496,-0.038337467829032704,12.357173750555468,3.45695425947313,-0.580451878400801,1.9632775873567838,0.2692070536644288,-0.011832551799084158,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1078685197143721,0.8701703355082523,-0.03895626808090104,12.35283874135198,3.4551106725504956,-0.5787268802693787,1.9574344623379185,0.26857109120625067,-0.012023539531142284,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.10986799544079254,0.8681220584877383,-0.039571423990433605,12.348409220432492,3.4532398397517468,-0.5770025491427245,1.951591689946606,0.26793890694065997,-0.012213402466183215,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1118675764044424,0.8660859822756755,-0.04018294811909409,12.343885342633676,3.4513418110119294,-0.5752788993255004,1.9457493198397589,0.26731048835668986,-0.012402144481201874,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.11386726452505073,0.8640620663030102,-0.04079085302620469,12.339267266491655,3.4494166369601937,-0.5735559450855627,1.9399074017258873,0.2666858229330278,-0.012589769452532281,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.11586706172268897,0.862050269949102,-0.04139515129581972,12.334555151080313,3.4474643688209663,-0.5718337006381026,1.934065984851349,0.26606489813243894,-0.012776281264141877,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.11786696991777705,0.8600505525583231,-0.041995855511401496,12.329749158615122,3.4454850587521246,-0.5701121802008298,1.928225118425608,0.2654477014068898,-0.012961683799815282,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.11986699103108965,0.8580628734465422,-0.04259297825026553,12.324849455308533,3.443478759650161,-0.5683913979624952,1.9223848517585524,0.26483422019955005,-0.01314598094143998,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.12186712698376229,0.8560871918885025,-0.0431865321034067,12.319856209075247,3.441445524978711,-0.5666713680554076,1.916545233889477,0.26422444194089584,-0.01332917657512553,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1238673796972975,0.8541234671206336,-0.043776529672602885,12.314769589827842,3.4393854087957005,-0.5649521045603803,1.910706313636861,0.26361835404957823,-0.013511274590309529,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.125867751093571,0.8521716583438324,-0.04436298356687961,12.309589769776887,3.437298465792659,-0.5632336215135021,1.9048681396481253,0.26301594393328154,-0.013692278878666543,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.12786824309483794,0.8502317247261356,-0.04494590640009014,12.304316923743157,3.435184751320935,-0.5615159329108154,1.8990307604505792,0.262417198989548,-0.013872193333361154,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.12986885762373884,0.8483036254053754,-0.04552531078766115,12.298951229474168,3.4330443214329858,-0.5597990527152649,1.8931942245022562,0.2618221066065973,-0.014051021848043556,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.13186959660330613,0.8463873194917687,-0.04610120934357845,12.293492867969457,3.4308772329232986,-0.5580829948635111,1.8873585802433719,0.2612306541641261,-0.014228768315919273,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.13387046195697053,0.8444827660704178,-0.04667361467799152,12.28794202381643,3.428683543363492,-0.556367773271775,1.881523876148667,0.26064282903407954,-0.01440543662900974,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1358714556085652,0.8425899241960557,-0.04724253940825974,12.282298883604426,3.4264633108669686,-0.5546534017984797,1.8756901604755833,0.26005861857902957,-0.014581030681561651,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.13787257948233525,0.8407087528889441,-0.047807996167009786,12.276563634731962,3.4242165940760554,-0.5529398942426377,1.869857481078167,0.25947801015090866,-0.014755554372533888,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.13987383550294166,0.8388392111530316,-0.04836999756943965,12.27073646960898,3.421943452738984,-0.5512272644357709,1.8640258860711383,0.2589009910966147,-0.014929011595506055,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.141875225595468,0.8369812579636214,-0.04892855624026805,12.264817582282035,3.4196439470342694,-0.5495155261350059,1.8581954232970632,0.2583275487542041,-0.015101406246996291,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.14387675168542668,0.8351348522691745,-0.04948368481223914,12.258807168640681,3.4173181376103505,-0.5478046930301617,1.8523661403610883,0.2577576704534489,-0.015272742225999723,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1458784156987651,0.8332999529935976,-0.050035395922307026,12.25270542673732,3.414966085669599,-0.5460947787575757,1.8465380846828219,0.2571913435165424,-0.015443023432810812,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.14788021956187192,0.8314765190383805,-0.05058370220948281,12.246512557121704,3.4125878530318836,-0.5443857969106698,1.8407113035497331,0.2566285552587594,-0.015612253768358883,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.14988216520158315,0.8296645092847502,-0.05112861631149038,12.240228763178509,3.4101835022195357,-0.5426777610535953,1.8348858441701896,0.25606929298912035,-0.015780437133176034,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1518842545451884,0.8278638825957426,-0.051670150862037856,12.23385425147581,3.4077530965373906,-0.5409706847339613,1.8290617537273655,0.25551354401103166,-0.015947577426554893,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.15388648952043718,0.8260745978182051,-0.05220831848831889,12.227389232122732,3.405296700153449,-0.5392645814954905,1.8232390794337419,0.2549612956229028,-0.016113678545777426,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1558888720555449,0.8242966137784332,-0.05274313182565074,12.220833916535208,3.402814377528377,-0.5375594647895693,1.8174178681860307,0.2544125351168003,-0.016278744390632944,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.15789140407919938,0.8225298892839477,-0.05327460351212088,12.214188517937545,3.40030619372394,-0.5358553480237257,1.811598166645143,0.25386724977899616,-0.016442778861765706,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.15989408752056672,0.8207743831304473,-0.05380274617334128,12.207453253680294,3.397772214872603,-0.5341522446346065,1.8057800215930386,0.25332542689211335,-0.016605785855969522,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.16189692430929778,0.8190300540966781,-0.05432757244113948,12.200628342623588,3.3952125073977983,-0.5324501679678223,1.7999634795308543,0.25278705373354254,-0.01676776927195663,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.16389991637553433,0.8172968609461716,-0.054849094950806705,12.193714005463907,3.3926271381195057,-0.530749131295172,1.7941485867313003,0.2522521175759788,-0.016928733009508243,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.16590306564991525,0.8155747624289509,-0.05536732633839126,12.186710465075212,3.3900161743648853,-0.5290491478323952,1.7883353892924547,0.2517206056879478,-0.017088680968639285,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.16790637406358272,0.8138637172832042,-0.05588227923766671,12.17961794685679,3.3873796840885952,-0.5273502307581036,1.7825239331917404,0.25119250533432225,-0.01724761704866255,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1699098435481891,0.8121636842368709,-0.05639396627779492,12.172436679092309,3.384717735987619,-0.5256523932316518,1.7767142643407687,0.25066780377681197,-0.01740554514746757,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.17191347603590096,0.8104746220092229,-0.056902400080384365,12.165166893314842,3.3820303996301315,-0.5239556484128169,1.7709064286402356,0.2501464882744516,-0.01756246916061247,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1739172734594084,0.8087964893115679,-0.057407593261527244,12.15780882395117,3.3793177453170378,-0.5222600094407744,1.7651004719256262,0.24962854608381724,-0.01771839298195286,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.17592123775192955,0.8071292448447268,-0.05790955844816587,12.150362705515517,3.376579843166799,-0.5205654892960901,1.75929643954643,0.249113964458249,-0.017873320508693172,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.17792537084721685,0.8054728473046243,-0.058408308249838926,12.142828776926846,3.3738167647251083,-0.518872101044775,1.753494377016916,0.24860273064957542,-0.018027255632666318,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1799296746795636,0.8038272553810081,-0.05890385527650446,12.135207278915372,3.3710285818508874,-0.5171798576701737,1.7476943296263978,0.2480948319077185,-0.018180202245834703,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.18193415118381023,0.8021924277582039,-0.05939621213934894,12.127498453863717,3.36821536666375,-0.5154887720660967,1.7418963424175804,0.24759025548092714,-0.018332164240539798,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.18393880229535037,0.8005683231163689,-0.05988539144797684,12.119702546152405,3.365377191695483,-0.5137988570604712,1.7361004602400552,0.24708898861616324,-0.018483145508634825,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1859436299501373,0.7989549001326748,-0.06037140580792108,12.111819802514692,3.3625141300422676,-0.5121101254387789,1.7303067278043633,0.2465910185594675,-0.018633149940716378,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1879486360846901,0.7973521174824716,-0.06085426781792651,12.103850472398852,3.3596262555261407,-0.5104225899684828,1.7245151897363096,0.2460963325563184,-0.01878218142528595,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.18995382263609992,0.7957599338403561,-0.061333990067911626,12.095794808341683,3.3567136428519646,-0.5087362634224795,1.7187258906320992,0.24560491785196178,-0.018930243848120875,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.1919591915420363,0.7941783078813174,-0.06181058513961442,12.087653065686967,3.353776367482025,-0.5070511585603786,1.7129388750164167,0.24511676169176463,-0.01907734109247357,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.19396474474075348,0.7926071982811974,-0.06228406562025217,12.079425500061863,3.350814504563317,-0.5053672879704834,1.7071541869728946,0.24463185132135723,-0.01922347704328771,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.19597048417109658,0.7910465637172842,-0.06275444407994861,12.071112371096628,3.347828130684353,-0.503684664329981,1.7013718706920928,0.2441501739868161,-0.019368655580231046,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.19797641177250797,0.7894963628701738,-0.06322173308647783,12.062713940129571,3.344817322656735,-0.5020033002254001,1.6955919701349316,0.2436717169352388,-0.019512880582246248,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.19998252948503345,0.7879565544246423,-0.06368594520572492,12.05423047011158,3.341782157477116,-0.5003232081481774,1.6898145290208733,0.24319646741501308,-0.01965615592769288,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.20198883924932867,0.7864270970704647,-0.06414709299882901,12.04566222595235,3.3387227125186225,-0.49864440052367903,1.6840395908802739,0.2427244126760693,-0.019798485493465738,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.20399534300666597,0.784907949503134,-0.0646051890200898,12.037009474877783,3.335639065717042,-0.4969668897390804,1.6782671991075486,0.24225553997010313,-0.019939873154348708,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.20600204269893835,0.7833990704245973,-0.06506024581429279,12.028272486793055,3.332531295772402,-0.4952906881730069,1.6724973970143246,0.24178983655080158,-0.02008032278218913,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.20800894026866915,0.7819004185438567,-0.06551227591514723,12.019451534658911,3.329399482340242,-0.4936158082233139,1.6667302278836584,0.24132728967402986,-0.020219838245415813,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.21001603765901625,0.7804119525794367,-0.06596129185107039,12.010546893134656,3.3262437052965264,-0.491942262200658,1.6609657347748683,0.2408678865985916,-0.0203584234108242,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.21202333681377875,0.778933631259385,-0.06640730614493301,12.001558838347561,3.3230640447484934,-0.4902700623309688,1.655203960492514,0.24041161458622992,-0.020496082143497848,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.2140308396774035,0.7774654133209975,-0.06685033130552348,11.992487649662065,3.319860581921968,-0.4885992208839542,1.649444947841117,0.2399584609015424,-0.020632818304173912,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.2160385481949912,0.7760072575143054,-0.06729037983784648,11.983333607816139,3.3166333980444445,-0.486929750012741,1.643688739359107,0.23950841281305724,-0.020768635752421754,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.21804646431230285,0.7745591226024745,-0.06772746424101525,11.974096995246702,3.3133825745503844,-0.48526166178463087,1.6379353773675125,0.2390614575933563,-0.020903538345992366,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.22005458997576618,0.7731209673621761,-0.06816159700592146,11.96477809643514,3.310108193303414,-0.4835949682137749,1.6321849040207266,0.2386175825191901,-0.02103752994009922,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.2220629271324817,0.7716927505838802,-0.0685927906133881,11.955377198262706,3.3068103368182387,-0.48192968129334646,1.6264373613578795,0.2381767748715679,-0.021170614386848186,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.22407147773022937,0.7702744310721678,-0.06902105753183788,11.945894590371868,3.30348908849738,-0.4802658130292703,1.6206927913542302,0.23773902193585425,-0.02130279553451786,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.22608024371747468,0.7688659676472712,-0.06944641021855666,11.936330564891698,3.300144532442313,-0.47860337541336395,1.6149512358824656,0.2373043110022442,-0.021434077227949582,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
1.8,0.248,0.761553061871243,0.0028024304426322,0.0006950027497727855,-271.91145854505396,0.22808922704337514,0.7674673191487348,-0.0698688611262711,11.926685414600708,3.2967767523693805,-0.4769423802705759,1.6092127364558468,0.23687262936689338,-0.02156446331057749,fixed_ci_shooting_exact_amplitude,full_shooting_validated_exact_amplitude
