Mach,alpha,cr,ci,stage1_mismatch,finite,exception
1.8,0.238,0.735,0.0016008,0.0019562236617034438,True,
1.8,0.238,0.735,0.0017007875,0.0019571284303464107,True,
1.8,0.238,0.735,0.0018007750000000001,0.001958088031288152,True,
1.8,0.238,0.735,0.0019007625000000002,0.0019591024636963395,True,
1.8,0.238,0.735,0.0020007500000000004,0.0019601717268758114,True,
1.8,0.238,0.735,0.0021007375000000003,0.0019612958198238282,True,
1.8,0.238,0.735,0.0022007250000000006,0.0019624747414352457,True,
1.8,0.238,0.735,0.0023007125000000005,0.001963708490749476,True,
1.8,0.238,0.735,0.0024007000000000004,0.0019649970667531083,True,
1.8,0.238,0.735,0.0025006875000000003,0.0019663404681709755,True,
1.8,0.238,0.735,0.002600675,0.0019677386940557128,True,
1.8,0.238,0.735,0.0027006625000000005,0.0019691917429719295,True,
1.8,0.238,0.735,0.0028006500000000004,0.0019706996138765987,True,
1.8,0.238,0.735,0.0029006375000000004,0.0019722623054319955,True,
1.8,0.238,0.735,0.0030006250000000007,0.0019738798162345556,True,
1.8,0.238,0.735,0.0031006125000000006,0.0019755521448670257,True,
1.8,0.238,0.735,0.0032006000000000005,0.0019772792901032277,True,
1.8,0.238,0.735,0.0033005875000000004,0.0019790612502340135,True,
1.8,0.238,0.735,0.0034005750000000003,0.001980898023998493,True,
1.8,0.238,0.735,0.0035005625000000006,0.0019827896096323515,True,
1.8,0.238,0.735,0.0036005500000000005,0.0019847360055585293,True,
1.8,0.238,0.735,0.0037005375000000004,0.001986737210202404,True,
1.8,0.238,0.735,0.0038005250000000008,0.0019887932218516737,True,
1.8,0.238,0.735,0.0039005125000000007,0.0019909040387652457,True,
1.8,0.238,0.735,0.004000500000000001,0.0019930696590667683,True,
1.8,0.238,0.735,0.0041004875000000005,0.0019952900811071104,True,
1.8,0.238,0.735,0.004200475,0.0019975653028236947,True,
1.8,0.238,0.735,0.0043004625,0.001999895322434639,True,
1.8,0.238,0.735,0.004400450000000001,0.00200228013791517,True,
1.8,0.238,0.735,0.004500437500000001,0.0020047197473131145,True,
1.8,0.238,0.735,0.004600425000000001,0.002007214148482983,True,
1.8,0.238,0.735,0.004700412500000001,0.002009763339419226,True,
1.8,0.238,0.735,0.004800400000000001,0.002012367317924388,True,
1.8,0.238,0.735,0.004900387500000001,0.0020150260818522932,True,
1.8,0.238,0.735,0.0050003750000000005,0.0020177396289037426,True,
1.8,0.238,0.735,0.0051003625,0.0020205079568915408,True,
1.8,0.238,0.735,0.00520035,0.0020233310634012857,True,
1.8,0.238,0.735,0.005300337500000001,0.0020262089461389274,True,
1.8,0.238,0.735,0.005400325000000001,0.0020291416026661686,True,
1.8,0.238,0.735,0.005500312500000001,0.0020321290304630246,True,
1.8,0.238,0.735,0.005600300000000001,0.0020351712271091857,True,
1.8,0.238,0.735,0.005700287500000001,0.0020382681900709848,True,
1.8,0.238,0.735,0.005800275000000001,0.0020414199166400304,True,
1.8,0.238,0.735,0.0059002625000000005,0.0020446264042593668,True,
1.8,0.238,0.735,0.006000250000000001,0.0020478876502849136,True,
1.8,0.238,0.735,0.006100237500000001,0.0020512036519380267,True,
1.8,0.238,0.735,0.006200225000000001,0.0020545744065063984,True,
1.8,0.238,0.735,0.006300212500000001,0.002057999911045488,True,
1.8,0.238,0.735,0.006400200000000001,0.002061480162823314,True,
1.8,0.238,0.735,0.006500187500000001,0.0020650151587902807,True,
1.8,0.238,0.735,0.006600175000000001,0.0020686048961847375,True,
1.8,0.238,0.735,0.0067001625000000006,0.002072249371896204,True,
1.8,0.238,0.735,0.0068001500000000005,0.00207594858284481,True,
1.8,0.238,0.735,0.006900137500000001,0.0020797025260138034,True,
1.8,0.238,0.735,0.007000125000000001,0.0020835111982171486,True,
1.8,0.238,0.735,0.007100112500000001,0.0020873745964093233,True,
1.8,0.238,0.735,0.007200100000000001,0.0020912927172139725,True,
1.8,0.238,0.735,0.007300087500000001,0.0020952655574822403,True,
1.8,0.238,0.735,0.007400075000000001,0.00209929311380574,True,
1.8,0.238,0.735,0.007500062500000001,0.0021033753828916864,True,
1.8,0.238,0.735,0.007600050000000001,0.00210751236129838,True,
1.8,0.238,0.735,0.007700037500000001,0.0021117040456561853,True,
1.8,0.238,0.735,0.007800025000000001,0.002115950432378927,True,
1.8,0.238,0.735,0.0079000125,0.0021202515179648477,True,
1.8,0.238,0.735,0.008,0.002124607298819937,True,
1.8,0.238,0.74,1e-06,0.0014199646840379746,True,
1.8,0.238,0.74,0.00010098750000000001,0.0013510320589087852,True,
1.8,0.238,0.74,0.00020097500000000002,0.0013511160268161958,True,
1.8,0.238,0.74,0.00030096250000000006,0.0013512610490577326,True,
1.8,0.238,0.74,0.00040095000000000007,0.0013514634545364194,True,
1.8,0.238,0.74,0.0005009375000000001,0.0013517236313267426,True,
1.8,0.238,0.74,0.0006009250000000001,0.0013520415489597791,True,
1.8,0.238,0.74,0.0007009125000000001,0.0013524171964876936,True,
1.8,0.238,0.74,0.0008009000000000001,0.0013528505693399587,True,
1.8,0.238,0.74,0.0009008875000000001,0.0013533416651344786,True,
1.8,0.238,0.74,0.001000875,0.0013538904823123048,True,
1.8,0.238,0.74,0.0011008625000000001,0.0013544970200068912,True,
1.8,0.238,0.74,0.00120085,0.0013551612770624907,True,
1.8,0.238,0.74,0.0013008375,0.0013558832527853827,True,
1.8,0.238,0.74,0.001400825,0.0013566629462432487,True,
1.8,0.238,0.74,0.0015008125000000002,0.0013575003566917185,True,
1.8,0.238,0.74,0.0016008,0.0013583954831991295,True,
1.8,0.238,0.74,0.0017007875,0.0013593483248896488,True,
1.8,0.238,0.74,0.0018007750000000001,0.0013603588808663077,True,
1.8,0.238,0.74,0.0019007625000000002,0.001361427150166144,True,
1.8,0.238,0.74,0.0020007500000000004,0.0013625531318426315,True,
1.8,0.238,0.74,0.0021007375000000003,0.0013637368247088964,True,
1.8,0.238,0.74,0.0022007250000000006,0.0013649782278002801,True,
1.8,0.238,0.74,0.0023007125000000005,0.0013662773397279848,True,
1.8,0.238,0.74,0.0024007000000000004,0.0013676341594528645,True,
1.8,0.238,0.74,0.0025006875000000003,0.0013690486855930989,True,
1.8,0.238,0.74,0.002600675,0.0013705209170281536,True,
1.8,0.238,0.74,0.0027006625000000005,0.0013720508522092184,True,
1.8,0.238,0.74,0.0028006500000000004,0.0013736384897361478,True,
1.8,0.238,0.74,0.0029006375000000004,0.001375283828148232,True,
1.8,0.238,0.74,0.0030006250000000007,0.001376986865872566,True,
1.8,0.238,0.74,0.0031006125000000006,0.0013787476013195376,True,
1.8,0.238,0.74,0.0032006000000000005,0.0013805660329979203,True,
1.8,0.238,0.74,0.0033005875000000004,0.0013824421591510292,True,
1.8,0.238,0.74,0.0034005750000000003,0.0013843759778634996,True,
1.8,0.238,0.74,0.0035005625000000006,0.0013863674875630929,True,
1.8,0.238,0.74,0.0036005500000000005,0.001388416686322491,True,
1.8,0.238,0.74,0.0037005375000000004,0.0013905235722252904,True,
1.8,0.238,0.74,0.0038005250000000008,0.0013926881432899515,True,
1.8,0.238,0.74,0.0039005125000000007,0.0013949103975606323,True,
1.8,0.238,0.74,0.004000500000000001,0.0013971903329069793,True,
1.8,0.238,0.74,0.0041004875000000005,0.0013995279473500097,True,
1.8,0.238,0.74,0.004200475,0.001401923238563884,True,
1.8,0.238,0.74,0.0043004625,0.0014043762044115419,True,
1.8,0.238,0.74,0.004400450000000001,0.0014068868426693984,True,
1.8,0.238,0.74,0.004500437500000001,0.001409455150905112,True,
1.8,0.238,0.74,0.004600425000000001,0.001412081126728646,True,
1.8,0.238,0.74,0.004700412500000001,0.0014147647678199927,True,
1.8,0.238,0.74,0.004800400000000001,0.0014175060716013943,True,
1.8,0.238,0.74,0.004900387500000001,0.0014203050355461161,True,
1.8,0.238,0.74,0.0050003750000000005,0.001423161657169983,True,
1.8,0.238,0.74,0.0051003625,0.0014260759336491768,True,
1.8,0.238,0.74,0.00520035,0.0014290478623945934,True,
1.8,0.238,0.74,0.005300337500000001,0.0014320774406029533,True,
1.8,0.238,0.74,0.005400325000000001,0.001435164665523874,True,
1.8,0.238,0.74,0.005500312500000001,0.001438309534249121,True,
1.8,0.238,0.74,0.005600300000000001,0.0014415120439408035,True,
1.8,0.238,0.74,0.005700287500000001,0.0014447721915358182,True,
1.8,0.238,0.74,0.005800275000000001,0.0014480899741022221,True,
1.8,0.238,0.74,0.0059002625000000005,0.0014514653885020858,True,
1.8,0.238,0.74,0.006000250000000001,0.0014548984316586223,True,
1.8,0.238,0.74,0.006100237500000001,0.0014583891003859314,True,
1.8,0.238,0.74,0.006200225000000001,0.0014619373914406643,True,
1.8,0.238,0.74,0.006300212500000001,0.001465543301544922,True,
1.8,0.238,0.74,0.006400200000000001,0.0014692068273533432,True,
1.8,0.238,0.74,0.006500187500000001,0.0014729279655378285,True,
1.8,0.238,0.74,0.006600175000000001,0.001476706712579275,True,
1.8,0.238,0.74,0.0067001625000000006,0.0014805430650406213,True,
1.8,0.238,0.74,0.0068001500000000005,0.0014844370193513217,True,
1.8,0.238,0.74,0.006900137500000001,0.0014883885718481608,True,
1.8,0.238,0.74,0.007000125000000001,0.0014923977190094465,True,
1.8,0.238,0.74,0.007100112500000001,0.00149646445706059,True,
1.8,0.238,0.74,0.007200100000000001,0.0015005887821989952,True,
1.8,0.238,0.74,0.007300087500000001,0.0015047706906838841,True,
1.8,0.238,0.74,0.007400075000000001,0.0015090101786143133,True,
1.8,0.238,0.74,0.007500062500000001,0.0015133072420923344,True,
1.8,0.238,0.74,0.007600050000000001,0.0015176618771331955,True,
1.8,0.238,0.74,0.007700037500000001,0.001522074079703012,True,
1.8,0.238,0.74,0.007800025000000001,0.0015265438457718527,True,
1.8,0.238,0.74,0.0079000125,0.0015310711711843082,True,
1.8,0.238,0.74,0.008,0.0015356560517329797,True,
1.8,0.238,0.745,1e-06,0.0009044734519029042,True,
1.8,0.238,0.745,0.00010098750000000001,0.0008390233123415736,True,
1.8,0.238,0.745,0.00020097500000000002,0.0008391156962852768,True,
1.8,0.238,0.745,0.00030096250000000006,0.0008392682074960996,True,
1.8,0.238,0.745,0.00040095000000000007,0.0008394815994549361,True,
1.8,0.238,0.745,0.0005009375000000001,0.0008397557981468838,True,
1.8,0.238,0.745,0.0006009250000000001,0.0008400907853319375,True,
1.8,0.238,0.745,0.0007009125000000001,0.0008404865547764193,True,
1.8,0.238,0.745,0.0008009000000000001,0.0008409431033368927,True,
1.8,0.238,0.745,0.0009008875000000001,0.0008414604296701086,True,
1.8,0.238,0.745,0.001000875,0.0008420385325172778,True,
1.8,0.238,0.745,0.0011008625000000001,0.0008426774109881612,True,
1.8,0.238,0.745,0.00120085,0.0008433770642751503,True,
1.8,0.238,0.745,0.0013008375,0.0008441374915379487,True,
1.8,0.238,0.745,0.001400825,0.0008449586919523703,True,
1.8,0.238,0.745,0.0015008125000000002,0.0008458406646109739,True,
1.8,0.238,0.745,0.0016008,0.0008467834086869532,True,
1.8,0.238,0.745,0.0017007875,0.0008477869230811385,True,
1.8,0.238,0.745,0.0018007750000000001,0.0008488512068928802,True,
1.8,0.238,0.745,0.0019007625000000002,0.0008499762590466817,True,
1.8,0.238,0.745,0.0020007500000000004,0.0008511620783085319,True,
1.8,0.238,0.745,0.0021007375000000003,0.0008524086635792178,True,
1.8,0.238,0.745,0.0022007250000000006,0.0008537160135170629,True,
1.8,0.238,0.745,0.0023007125000000005,0.0008550841268325452,True,
1.8,0.238,0.745,0.0024007000000000004,0.0008565130022314952,True,
1.8,0.238,0.745,0.0025006875000000003,0.0008580026381689632,True,
1.8,0.238,0.745,0.002600675,0.0008595530331769664,True,
1.8,0.238,0.745,0.0027006625000000005,0.0008611641857561839,True,
1.8,0.238,0.745,0.0028006500000000004,0.0008628360941367915,True,
1.8,0.238,0.745,0.0029006375000000004,0.0008645687567166724,True,
1.8,0.238,0.745,0.0030006250000000007,0.0008663621718132483,True,
1.8,0.238,0.745,0.0031006125000000006,0.0008682163374998421,True,
1.8,0.238,0.745,0.0032006000000000005,0.0008701312519345203,True,
1.8,0.238,0.745,0.0033005875000000004,0.0008721069132154418,True,
1.8,0.238,0.745,0.0034005750000000003,0.0008741433193318446,True,
1.8,0.238,0.745,0.0035005625000000006,0.000876240468226076,True,
1.8,0.238,0.745,0.0036005500000000005,0.000878398357769506,True,
1.8,0.238,0.745,0.0037005375000000004,0.0008806169857826471,True,
1.8,0.238,0.745,0.0038005250000000008,0.0008828963500255596,True,
1.8,0.238,0.745,0.0039005125000000007,0.0008852364481468853,True,
1.8,0.238,0.745,0.004000500000000001,0.000887637277834266,True,
1.8,0.238,0.745,0.0041004875000000005,0.0008900988366428398,True,
1.8,0.238,0.745,0.004200475,0.0008926211220593477,True,
1.8,0.238,0.745,0.0043004625,0.0008952041315284275,True,
1.8,0.238,0.745,0.004400450000000001,0.0008978478624881063,True,
1.8,0.238,0.745,0.004500437500000001,0.0009005523121448491,True,
1.8,0.238,0.745,0.004600425000000001,0.0009033174778805257,True,
1.8,0.238,0.745,0.004700412500000001,0.0009061433567612349,True,
1.8,0.238,0.745,0.004800400000000001,0.0009090299460810243,True,
1.8,0.238,0.745,0.004900387500000001,0.000911977242770988,True,
1.8,0.238,0.745,0.0050003750000000005,0.0009149852438784648,True,
1.8,0.238,0.745,0.0051003625,0.0009180539464030376,True,
1.8,0.238,0.745,0.00520035,0.0009211833471534941,True,
1.8,0.238,0.745,0.005300337500000001,0.000924373442989406,True,
1.8,0.238,0.745,0.005400325000000001,0.0009276242307055743,True,
1.8,0.238,0.745,0.005500312500000001,0.00093093570694561,True,
1.8,0.238,0.745,0.005600300000000001,0.0009343078683736742,True,
1.8,0.238,0.745,0.005700287500000001,0.0009377407115520937,True,
1.8,0.238,0.745,0.005800275000000001,0.0009412342330093029,True,
1.8,0.238,0.745,0.0059002625000000005,0.0009447884291921085,True,
1.8,0.238,0.745,0.006000250000000001,0.0009484032964787698,True,
1.8,0.238,0.745,0.006100237500000001,0.0009520788312469361,True,
1.8,0.238,0.745,0.006200225000000001,0.0009558150296568131,True,
1.8,0.238,0.745,0.006300212500000001,0.0009596118879991163,True,
1.8,0.238,0.745,0.006400200000000001,0.000963469402407711,True,
1.8,0.238,0.745,0.006500187500000001,0.000967387568929518,True,
1.8,0.238,0.745,0.006600175000000001,0.0009713663836459592,True,
1.8,0.238,0.745,0.0067001625000000006,0.0009754058424066882,True,
1.8,0.238,0.745,0.0068001500000000005,0.000979505941166696,True,
1.8,0.238,0.745,0.006900137500000001,0.0009836666757962553,True,
1.8,0.238,0.745,0.007000125000000001,0.0009878880420127578,True,
1.8,0.238,0.745,0.007100112500000001,0.0009921700355332943,True,
1.8,0.238,0.745,0.007200100000000001,0.0009965126520230809,True,
1.8,0.238,0.745,0.007300087500000001,0.0010009158870536697,True,
1.8,0.238,0.745,0.007400075000000001,0.0010053797361560507,True,
1.8,0.238,0.745,0.007500062500000001,0.0010099041947728164,True,
1.8,0.238,0.745,0.007600050000000001,0.0010144892583147914,True,
1.8,0.238,0.745,0.007700037500000001,0.0010191349221371079,True,
1.8,0.238,0.745,0.007800025000000001,0.0010238411814839882,True,
1.8,0.238,0.745,0.0079000125,0.0010286080315872503,True,
1.8,0.238,0.745,0.008,0.0010334354676360537,True,
1.8,0.238,0.75,1e-06,0.0004596325747099335,True,
1.8,0.238,0.75,0.00010098750000000001,0.00043093255050201125,True,
1.8,0.238,0.75,0.00020097500000000002,0.0004310298356224356,True,
1.8,0.238,0.75,0.00030096250000000006,0.00043119058187705205,True,
1.8,0.238,0.75,0.00040095000000000007,0.0004314153913572785,True,
1.8,0.238,0.75,0.0005009375000000001,0.0004317042279908118,True,
1.8,0.238,0.75,0.0006009250000000001,0.00043205708283094784,True,
1.8,0.238,0.75,0.0007009125000000001,0.0004324739525408471,True,
1.8,0.238,0.75,0.0008009000000000001,0.00043295483561219087,True,
1.8,0.238,0.75,0.0009008875000000001,0.00043349973089472555,True,
1.8,0.238,0.75,0.001000875,0.00043410863758413674,True,
1.8,0.238,0.75,0.0011008625000000001,0.0004347815548960287,True,
1.8,0.238,0.75,0.00120085,0.0004355184820934897,True,
1.8,0.238,0.75,0.0013008375,0.0004363194182213833,True,
1.8,0.238,0.75,0.001400825,0.00043718436251520494,True,
1.8,0.238,0.75,0.0015008125000000002,0.0004381133139698492,True,
1.8,0.238,0.75,0.0016008,0.00043910627163964327,True,
1.8,0.238,0.75,0.0017007875,0.00044016323445693475,True,
1.8,0.238,0.75,0.0018007750000000001,0.0004412842012647491,True,
1.8,0.238,0.75,0.0019007625000000002,0.0004424691708594826,True,
1.8,0.238,0.75,0.0020007500000000004,0.0004437181419502918,True,
1.8,0.238,0.75,0.0021007375000000003,0.00044503111324007484,True,
1.8,0.238,0.75,0.0022007250000000006,0.0004464080832763305,True,
1.8,0.238,0.75,0.0023007125000000005,0.0004478490505832787,True,
1.8,0.238,0.75,0.0024007000000000004,0.0004493540136033273,True,
1.8,0.238,0.75,0.0025006875000000003,0.00045092297069704925,True,
1.8,0.238,0.75,0.002600675,0.0004525559201379905,True,
1.8,0.238,0.75,0.0027006625000000005,0.00045425286020568315,True,
1.8,0.238,0.75,0.0028006500000000004,0.000456013789037111,True,
1.8,0.238,0.75,0.0029006375000000004,0.0004578387046916559,True,
1.8,0.238,0.75,0.0030006250000000007,0.00045972760518486993,True,
1.8,0.238,0.75,0.0031006125000000006,0.0004616804884499477,True,
1.8,0.238,0.75,0.0032006000000000005,0.0004636973523713647,True,
1.8,0.238,0.75,0.0033005875000000004,0.00046577819474378053,True,
1.8,0.238,0.75,0.0034005750000000003,0.00046792301325065695,True,
1.8,0.238,0.75,0.0035005625000000006,0.0004701318055699736,True,
1.8,0.238,0.75,0.0036005500000000005,0.0004724045692702466,True,
1.8,0.238,0.75,0.0037005375000000004,0.0004747413018546167,True,
1.8,0.238,0.75,0.0038005250000000008,0.00047714200075220614,True,
1.8,0.238,0.75,0.0039005125000000007,0.0004796066633662544,True,
1.8,0.238,0.75,0.004000500000000001,0.0004821352869343145,True,
1.8,0.238,0.75,0.0041004875000000005,0.00048472786868457757,True,
1.8,0.238,0.75,0.004200475,0.00048738440577759457,True,
1.8,0.238,0.75,0.0043004625,0.0004901048952637353,True,
1.8,0.238,0.75,0.004400450000000001,0.0004928893341613656,True,
1.8,0.238,0.75,0.004500437500000001,0.0004957377193776319,True,
1.8,0.238,0.75,0.004600425000000001,0.0004986500478112357,True,
1.8,0.238,0.75,0.004700412500000001,0.0005016263162090887,True,
1.8,0.238,0.75,0.004800400000000001,0.0005046665212889073,True,
1.8,0.238,0.75,0.004900387500000001,0.00050777065971353,True,
1.8,0.238,0.75,0.0050003750000000005,0.0005109387280138891,True,
1.8,0.238,0.75,0.0051003625,0.0005141707227238059,True,
1.8,0.238,0.75,0.00520035,0.000517466640268782,True,
1.8,0.238,0.75,0.005300337500000001,0.0005208264769665279,True,
1.8,0.238,0.75,0.005400325000000001,0.0005242502291425179,True,
1.8,0.238,0.75,0.005500312500000001,0.000527737892968519,True,
1.8,0.238,0.75,0.005600300000000001,0.0005312894645970852,True,
1.8,0.238,0.75,0.005700287500000001,0.0005349049401056174,True,
1.8,0.238,0.75,0.005800275000000001,0.0005385843154626274,True,
1.8,0.238,0.75,0.0059002625000000005,0.0005423275866282999,True,
1.8,0.238,0.75,0.006000250000000001,0.000546134749429198,True,
1.8,0.238,0.75,0.006100237500000001,0.0005500057996404345,True,
1.8,0.238,0.75,0.006200225000000001,0.0005539407329604922,True,
1.8,0.238,0.75,0.006300212500000001,0.0005579395450635198,True,
1.8,0.238,0.75,0.006400200000000001,0.0005620022314762176,True,
1.8,0.238,0.75,0.006500187500000001,0.0005661287877037113,True,
1.8,0.238,0.75,0.006600175000000001,0.0005703192091421122,True,
1.8,0.238,0.75,0.0067001625000000006,0.0005745734912000812,True,
1.8,0.238,0.75,0.0068001500000000005,0.000578891629124356,True,
1.8,0.238,0.75,0.006900137500000001,0.0005832736180962698,True,
1.8,0.238,0.75,0.007000125000000001,0.0005877194532767084,True,
1.8,0.238,0.75,0.007100112500000001,0.0005922291297281284,True,
1.8,0.238,0.75,0.007200100000000001,0.0005968026423984463,True,
1.8,0.238,0.75,0.007300087500000001,0.0006014399862677565,True,
1.8,0.238,0.75,0.007400075000000001,0.0006061411561323385,True,
1.8,0.238,0.75,0.007500062500000001,0.0006109061468005639,True,
1.8,0.238,0.75,0.007600050000000001,0.0006157349529429542,True,
1.8,0.238,0.75,0.007700037500000001,0.0006206275692584252,True,
1.8,0.238,0.75,0.007800025000000001,0.00062558399023602,True,
1.8,0.238,0.75,0.0079000125,0.0006306042104161425,True,
1.8,0.238,0.75,0.008,0.0006356882242077839,True,
1.8,0.238,0.755,1e-06,0.00011153210390759968,True,
1.8,0.238,0.755,0.00010098750000000001,0.00014674865802544144,True,
1.8,0.238,0.755,0.00020097500000000002,0.00014685048487156403,True,
1.8,0.238,0.755,0.00030096250000000006,0.00014701980014495176,True,
1.8,0.238,0.755,0.00040095000000000007,0.00014725656568533295,True,
1.8,0.238,0.755,0.0005009375000000001,0.00014756076983888565,True,
1.8,0.238,0.755,0.0006009250000000001,0.00014793240947991862,True,
1.8,0.238,0.755,0.0007009125000000001,0.00014837148335431995,True,
1.8,0.238,0.755,0.0008009000000000001,0.00014887799064715207,True,
1.8,0.238,0.755,0.0009008875000000001,0.00014945193055223609,True,
1.8,0.238,0.755,0.001000875,0.00015009330253352228,True,
1.8,0.238,0.755,0.0011008625000000001,0.0001508021057417451,True,
1.8,0.238,0.755,0.00120085,0.00015157833943459738,True,
1.8,0.238,0.755,0.0013008375,0.00015242200275431678,True,
1.8,0.238,0.755,0.001400825,0.00015333309468725098,True,
1.8,0.238,0.755,0.0015008125000000002,0.00015431161429097133,True,
1.8,0.238,0.755,0.0016008,0.00015535756043316885,True,
1.8,0.238,0.755,0.0017007875,0.0001564709319207958,True,
1.8,0.238,0.755,0.0018007750000000001,0.00015765172749400503,True,
1.8,0.238,0.755,0.0019007625000000002,0.0001588999458119804,True,
1.8,0.238,0.755,0.0020007500000000004,0.0001602155854343232,True,
1.8,0.238,0.755,0.0021007375000000003,0.000161598644869478,True,
1.8,0.238,0.755,0.0022007250000000006,0.00016304912251167422,True,
1.8,0.238,0.755,0.0023007125000000005,0.00016456701665859314,True,
1.8,0.238,0.755,0.0024007000000000004,0.0001661523255750499,True,
1.8,0.238,0.755,0.0025006875000000003,0.0001678050474057914,True,
1.8,0.238,0.755,0.002600675,0.00016952518024851667,True,
1.8,0.238,0.755,0.0027006625000000005,0.00017131272205030482,True,
1.8,0.238,0.755,0.0028006500000000004,0.00017316767073951694,True,
1.8,0.238,0.755,0.0029006375000000004,0.0001750900241354571,True,
1.8,0.238,0.755,0.0030006250000000007,0.00017707977998107887,True,
1.8,0.238,0.755,0.0031006125000000006,0.00017913693594895046,True,
1.8,0.238,0.755,0.0032006000000000005,0.00018126148959003886,True,
1.8,0.238,0.755,0.0033005875000000004,0.0001834534384128765,True,
1.8,0.238,0.755,0.0034005750000000003,0.00018571277980996518,True,
1.8,0.238,0.755,0.0035005625000000006,0.00018803951112173658,True,
1.8,0.238,0.755,0.0036005500000000005,0.0001904336295616953,True,
1.8,0.238,0.755,0.0037005375000000004,0.00019289513234802366,True,
1.8,0.238,0.755,0.0038005250000000008,0.00019542401650965796,True,
1.8,0.238,0.755,0.0039005125000000007,0.00019802027906503473,True,
1.8,0.238,0.755,0.004000500000000001,0.00020068391691023202,True,
1.8,0.238,0.755,0.0041004875000000005,0.00020341492686476407,True,
1.8,0.238,0.755,0.004200475,0.0002062133056960977,True,
1.8,0.238,0.755,0.0043004625,0.00020907905001560725,True,
1.8,0.238,0.755,0.004400450000000001,0.00021201215650071378,True,
1.8,0.238,0.755,0.004500437500000001,0.00021501262157367965,True,
1.8,0.238,0.755,0.004600425000000001,0.00021808044169123404,True,
1.8,0.238,0.755,0.004700412500000001,0.00022121561311978715,True,
1.8,0.238,0.755,0.004800400000000001,0.00022441813216277895,True,
1.8,0.238,0.755,0.004900387500000001,0.00022768799493847768,True,
1.8,0.238,0.755,0.0050003750000000005,0.00023102519760171366,True,
1.8,0.238,0.755,0.0051003625,0.00023442973608953704,True,
1.8,0.238,0.755,0.00520035,0.0002379016063872872,True,
1.8,0.238,0.755,0.005300337500000001,0.00024144080425927907,True,
1.8,0.238,0.755,0.005400325000000001,0.0002450473254549015,True,
1.8,0.238,0.755,0.005500312500000001,0.0002487211656992491,True,
1.8,0.238,0.755,0.005600300000000001,0.0002524623205431681,True,
1.8,0.238,0.755,0.005700287500000001,0.0002562707854846062,True,
1.8,0.238,0.755,0.005800275000000001,0.00026014655593772093,True,
1.8,0.238,0.755,0.0059002625000000005,0.00026408962727973885,True,
1.8,0.238,0.755,0.006000250000000001,0.00026809999474832884,True,
1.8,0.238,0.755,0.006100237500000001,0.00027217765354517953,True,
1.8,0.238,0.755,0.006200225000000001,0.00027632259867839973,True,
1.8,0.238,0.755,0.006300212500000001,0.0002805348252260441,True,
1.8,0.238,0.755,0.006400200000000001,0.000284814328097903,True,
1.8,0.238,0.755,0.006500187500000001,0.00028916110212923136,True,
1.8,0.238,0.755,0.006600175000000001,0.000293575142097123,True,
1.8,0.238,0.755,0.0067001625000000006,0.0002980564426741733,True,
1.8,0.238,0.755,0.0068001500000000005,0.00030260499843129515,True,
1.8,0.238,0.755,0.006900137500000001,0.00030722080388886555,True,
1.8,0.238,0.755,0.007000125000000001,0.0003119038534974404,True,
1.8,0.238,0.755,0.007100112500000001,0.00031665414160638675,True,
1.8,0.238,0.755,0.007200100000000001,0.00032147166247398066,True,
1.8,0.238,0.755,0.007300087500000001,0.00032635641025595543,True,
1.8,0.238,0.755,0.007400075000000001,0.00033130837910480353,True,
1.8,0.238,0.755,0.007500062500000001,0.00033632756298778165,True,
1.8,0.238,0.755,0.007600050000000001,0.0003414139558685758,True,
1.8,0.238,0.755,0.007700037500000001,0.0003465675516114838,True,
1.8,0.238,0.755,0.007800025000000001,0.00035178834396561414,True,
1.8,0.238,0.755,0.0079000125,0.00035707632662008537,True,
1.8,0.238,0.755,0.008,0.00036243149320658514,True,
1.8,0.238,0.76,1e-06,1.3561624415658174e-05,True,
1.8,0.238,0.76,0.00010098750000000001,9.066343470528194e-06,True,
1.8,0.238,0.76,0.00020097500000000002,9.17364819231536e-06,True,
1.8,0.238,0.76,0.00030096250000000006,9.351979448450476e-06,True,
1.8,0.238,0.76,0.00040095000000000007,9.601357827795374e-06,True,
1.8,0.238,0.76,0.0005009375000000001,9.921782480718143e-06,True,
1.8,0.238,0.76,0.0006009250000000001,1.0313252954564692e-05,True,
1.8,0.238,0.76,0.0007009125000000001,1.0775768869547793e-05,True,
1.8,0.238,0.76,0.0008009000000000001,1.130932970404052e-05,True,
1.8,0.238,0.76,0.0009008875000000001,1.1913934927741505e-05,True,
1.8,0.238,0.76,0.001000875,1.2589583905653152e-05,True,
1.8,0.238,0.76,0.0011008625000000001,1.33362758421787e-05,True,
1.8,0.238,0.76,0.00120085,1.4154009908734593e-05,True,
1.8,0.238,0.76,0.0013008375,1.5042785157849221e-05,True,
1.8,0.238,0.76,0.001400825,1.600260058261865e-05,True,
1.8,0.238,0.76,0.0015008125000000002,1.703345503844868e-05,True,
1.8,0.238,0.76,0.0016008,1.8135347245277344e-05,True,
1.8,0.238,0.76,0.0017007875,1.930827592479292e-05,True,
1.8,0.238,0.76,0.0018007750000000001,2.055223968579653e-05,True,
1.8,0.238,0.76,0.0019007625000000002,2.1867236938098775e-05,True,
1.8,0.238,0.76,0.0020007500000000004,2.3253266158496595e-05,True,
1.8,0.238,0.76,0.0021007375000000003,2.4710325545631402e-05,True,
