alpha,Mach,n_points,rank_cr,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.25,1001,5,1.51621446092594,0.0841069108647285,-0.004446055261806417,0.0842243424586884,0.1314170482261383,-0.006946961346572525,0.13160053509170064
0.2,1.25,1001,5,1.5261709400324273,0.0840852561239462,-0.004446742665990434,0.08420275421722957,0.13138321269366596,-0.006948035415610045,0.13156680346442123
0.2,1.25,1001,5,1.5362168408193388,0.08408502784023825,-0.0044470871017383675,0.08420254444245784,0.13138285600037222,-0.006948573596466186,0.13156647569134033
0.2,1.25,1001,5,1.5463534759972235,0.08406328326370881,-0.00444779328853801,0.08418086753064564,0.131348880099545,-0.006949677013340637,0.13153260551663382
0.2,1.25,1001,5,1.5565821836077802,0.08406288166951223,-0.0044481583381689544,0.08418048578610031,0.13134825260861285,-0.006950247403388984,0.13153200904078174
0.2,1.25,1001,5,1.5669043276405241,0.08404104584419078,-0.004448883695469862,0.08415871881582558,0.1313141341315481,-0.006951380774171659,0.13149799814972749
0.2,1.25,1001,5,1.5773212986675273,0.08404046806490453,-0.004449269774297417,0.08415816225472557,0.13131323135141335,-0.006951984022339717,0.1314971285230087
0.2,1.25,1001,5,1.5878345144968744,0.08401853950327655,-0.004450014692820084,0.08413630376377344,0.1312789679738696,-0.0069531479575313795,0.13146297463089598
0.2,1.25,1001,5,1.5984454208454717,0.0840177825447788,-0.004450422219676545,0.08413556942028222,0.1312777852262169,-0.006953784718244611,0.13146182721919097
0.2,1.25,1001,5,1.6091554920318678,0.08399575968161821,-0.004451187092889637,0.08411361786909458,0.13124337450252846,-0.006954979832640051,0.13142752792046028
0.2,1.25,1001,5,1.619966231689818,0.08399482042529766,-0.0044516164900707846,0.08411270265336068,0.1312419069145276,-0.006955650765735609,0.1314260978958761
0.2,1.25,1001,5,1.6308791735032828,0.08397270161449562,-0.004452401714111948,0.08409065642186973,0.13120734627264943,-0.006956877678299914,0.13139165065917147
0.2,1.25,1001,5,1.6418958819636467,0.08397157681213378,-0.004452853407320908,0.0840895571149187,0.13120558876895902,-0.006957583448938918,0.13138993299206045
0.2,1.25,1001,5,1.6530179531499207,0.08394936032337136,-0.0044536593809125285,0.08406741449922454,0.13117087550526776,-0.006958842782675825,0.13135533515503836
0.2,1.25,1001,5,1.6642470155327662,0.0839480465919545,-0.004454133799204941,0.08406612774778069,0.1311688227999289,-0.006959584061257721,0.13135332460590732
0.2,1.25,1001,5,1.6755847308031775,0.08392573060741422,-0.0044549609235713826,0.08404388695686803,0.13113395407408474,-0.006960876443080297,0.13131857337010633
0.2,1.25,1001,5,1.6870327947267238,0.0839242244238576,-0.00445545849930644,0.0840424092680895,0.1311316006622775,-0.006961653905166311,0.13131626448138986
0.2,1.25,1001,5,1.6985929380242617,0.08390180703492695,-0.004456307178091923,0.08402006842053648,0.13109657349207335,-0.0069629799657686215,0.13128135690708825
0.2,1.25,1001,5,1.7102669272800985,0.08390010473071656,-0.004456828346879243,0.08401839615666769,0.1310939136417446,-0.006963794291998818,0.13127874399479325
0.2,1.25,1001,5,1.7220565658785805,0.08387758393474805,-0.004457698986066679,0.08399595327741143,0.13105872489804382,-0.006965154665729188,0.13124367699595535
0.2,1.25,1001,5,1.733963694970185,0.08387568169038025,-0.004458244186718177,0.08399408265023432,0.13105575264121916,-0.0069660065417471466,0.13124075414099115
0.2,1.25,1001,5,1.7459901944681824,0.08385305538748976,-0.004459137194546564,0.08397153566737489,0.13102039904295273,-0.0069674018664789925,0.13120552448027326
0.2,1.25,1001,5,1.7581379840770075,0.08385094922699574,-0.004459706869035979,0.08396946273274555,0.13101710816718082,-0.006968291982868714,0.1312022855199149
0.2,1.25,1001,5,1.77040902435353,0.0838282152168111,-0.004460622655917795,0.08394680947430036,0.13098158627626735,-0.006969722899871547,0.13116688980359434
0.2,1.25,1001,5,1.78280531780245,0.08382590100215927,-0.0044612172493304495,0.0839445301265635,0.13097797031587385,-0.006970651952078823,0.13116332832275548
0.2,1.25,1001,5,1.795328910007117,0.08380305698077781,-0.004462156227772567,0.08392176831743087,0.13094227653246532,-0.006972119105894642,0.13112776299598572
0.2,1.25,1001,5,1.8079818907970986,0.08380053040618289,-0.004462776188262532,0.08391927828374185,0.13093832875966077,-0.006973087794160201,0.13112387231834666
0.2,1.25,1001,5,1.8207663954539273,0.08377757396318793,-0.00446373877278187,0.0838964055427231,0.13090245931748112,-0.006974591832471675,0.13108813366050484
0.2,1.25,1001,5,1.8336846059564538,0.0837748305495031,-0.004464384551531466,0.08389370037745332,0.1308981727335986,-0.006975600861767925,0.13108390683977084
0.2,1.25,1001,5,1.8467387522673657,0.08375175916509298,-0.0044653711585733395,0.08387071421438805,0.13086212369545777,-0.0069771424352708476,0.13104799095998132
0.2,1.25,1001,5,1.8599311136624568,0.08374879425411522,-0.004466043209749498,0.08386778929344371,0.13085749102205504,-0.006978192515233592,0.1310434207710058
0.2,1.25,1001,5,1.8732640201043,0.08372560529640839,-0.004467054257595049,0.08384468710652015,0.13082125827563812,-0.006979772277492261,0.13100732360393774
0.2,1.25,1001,5,1.8867398536620918,0.08372241404529594,-0.004467753038304808,0.08384153762177342,0.1308162719457749,-0.006980864122351265,0.13100240253402096
0.2,1.25,1001,5,1.900361049979458,0.08369910476786376,-0.004468788946986454,0.08381831669506697,0.1307798511997871,-0.006982482729666329,0.13096611983604212
0.2,1.25,1001,5,1.9141300997921527,0.08369568214354782,-0.004469514917233956,0.08381493764878171,0.13077450334929347,-0.006983617058178056,0.13096084007622144
0.2,1.25,1001,5,1.9280495504976087,0.08367224968319292,-0.004470576108435308,0.0837915951500381,0.13073789012998893,-0.006985275169430173,0.13092436742193453
0.2,1.25,1001,5,1.9421220077784553,0.08366859045693728,-0.004471329731067694,0.0837879813494431,0.13073217258896452,-0.0069864527047932695,0.13091872085850487
0.2,1.25,1001,5,1.9563501372821375,0.08364503183177832,-0.0044724166280216615,0.0837645143281677,0.13069536223715364,-0.006988150981283842,0.13088205363776206
0.2,1.25,1001,5,1.9707366663589505,0.08364113057378815,-0.004473198368675681,0.08376066038007939,0.130689266521544,-0.006989372451055754,0.13087603184387406
0.2,1.25,1001,5,1.9852843858608535,0.08361744268170979,-0.004474311396049752,0.08373706576599063,0.13065225419017154,-0.00699111155632774,0.13083916525936037
0.2,1.25,1001,5,1.999996152003555,0.08361329375602326,-0.004475121723084769,0.08373296607171792,0.13064577149378637,-0.00699237769231995,0.13083275948705925
0.2,1.25,1001,5,2.014874888294501,0.08358947337350812,-0.004476261306850726,0.08370924067358176,0.13060855214610645,-0.006994158291954258,0.1307956885524715
0.2,1.25,1001,5,2.0299235875294737,0.08358507093306797,-0.00447710069127683,0.08370488942401055,0.13060167333291872,-0.0069954698301200515,0.1307888897250165
0.2,1.25,1001,5,2.045145313860697,0.0835611147145747,-0.0044782672585723035,0.08368102992901982,0.13056424174152295,-0.0069972925915192255,0.13075160926409346
0.2,1.25,1001,5,2.060543204939434,0.08355645269660576,-0.004479136173949635,0.08367642110000226,0.13055695733844652,-0.006998650271796315,0.13074440796875353
0.2,1.25,1001,5,2.07612047413623,0.08353235717449971,-0.004480330152907976,0.08365242407370661,0.1305193080851558,-0.0070005158639187106,0.1307069126151666
0.2,1.25,1001,5,2.09188041284212,0.08352742929626683,-0.004481229075240807,0.08364755142182967,0.1305116082754169,-0.007001920430063758,0.13069929909660885
0.2,1.25,1001,5,2.1078263928542285,0.08350319088138965,-0.0044824508947975605,0.08362341330870242,0.1304737357521713,-0.007003829523121181,0.1306615832948475
0.2,1.25,1001,5,2.123961868849447,0.08349799063643858,-0.0044833803023912955,0.08361827036753783,0.1304656103694353,-0.007005281722486404,0.13065354744927787
0.2,1.25,1001,5,2.1402903809499585,0.08347360561950895,-0.004484630392062131,0.08359398749237125,0.13042750878048276,-0.007007234987597088,0.13061560545683013
0.2,1.25,1001,5,2.156815557384641,0.08346812627434247,-0.0044855907653461495,0.08358856756915828,0.1304189473036601,-0.00700873557085335,0.1306071368268098
0.2,1.25,1001,5,2.173541117250549,0.08344359082825369,-0.004486869554962492,0.08356413613935271,0.13038061066914636,-0.0070107336796288965,0.13056896271773857
0.2,1.25,1001,5,2.1904708733788905,0.08343782541978215,-0.004487861376285564,0.08355843231245305,0.1303716022184096,-0.007012283400446182,0.13056005048820787
0.2,1.25,1001,5,2.2076087353101372,0.08341313560291887,-0.004489169295666776,0.08353384842132014,0.13033302437956074,-0.007014327024479338,0.13052163815831272
0.2,1.25,1001,5,2.224958712383161,0.08340707693660918,-0.004490193049026116,0.08352785353836745,0.13032355771345183,-0.007015926639103318,0.13051227115369912
0.2,1.25,1001,5,2.24252491694352,0.08338222869736989,-0.0044915305276119555,0.08350311316963557,0.13028473233964044,-0.0070180164493936804,0.13047361432755558
0.2,1.25,1001,5,2.260311567676278,0.08337586934636007,-0.004492586698328695,0.0834968198466463,0.13027479585368762,-0.007019666716138581,0.13046378101038483
0.2,1.25,1001,5,2.278322993069061,0.0833508585290005,-0.0044939541647256425,0.0834719188802804,0.1302357164515633,-0.007021803382383816,0.13042487325043814
0.2,1.25,1001,5,2.2965636350113052,0.08334419083426646,-0.004495043239044216,0.08346531950181167,0.1302252981785413,-0.007023505061006585,0.1304145617215807
0.2,1.25,1001,5,2.3150380525359977,0.08331901318647522,-0.004496441120483356,0.08344025372155818,0.13018595810386752,-0.007025689250755248,0.13037539643993465
0.2,1.25,1001,5,2.333750925710529,0.08331202925828454,-0.0044975635850764105,0.08343334044214619,0.1301750457160696,-0.007027443101681887,0.13036459444085344
0.2,1.25,1001,5,2.352707059683641,0.08328668044038626,-0.0044989923067748116,0.08340810554469773,0.13013543818810352,-0.007029675479335654,0.13032516491359022
0.2,1.25,1001,5,2.3719113888958203,0.08327937216126446,-0.004500148648142425,0.08340087029180071,0.1301240190019757,-0.007031482262722532,0.1303138598309386
0.2,1.25,1001,5,2.391368981460897,0.08325384775766659,-0.004501608632527645,0.08337546189819385,0.13008413712135403,-0.0070337634883244505,0.1302741592159279
0.2,1.25,1001,5,2.411085043727033,0.08324620678711672,-0.004502799336265386,0.08336789637687922,0.1300721981048699,-0.00703562396291467,0.13026233808887377
0.2,1.25,1001,5,2.4310649250256926,0.08322050232009227,-0.004504291002055215,0.08334231004621649,0.13003203487514417,-0.007037954690711269,0.13022235944721325
0.2,1.25,1001,5,2.451314122617749,0.0832125201013436,-0.0045055165519649115,0.08333440574586551,0.13001956265834938,-0.007039869612445176,0.13021000897791488
0.2,1.25,1001,5,2.4718382868462996,0.08318663104762494,-0.004507040313068843,0.0833086369918348,0.129979111011914,-0.007042250489170067,0.1301697452997419
0.2,1.25,1001,5,2.4926432265063623,0.08317829881671428,-0.004508301190081408,0.08330038519516642,0.12996609190111602,-0.007044220609502216,0.1301568518674475
0.2,1.25,1001,5,2.51373491444216,0.08315222062722981,-0.004509857454294816,0.08327442950568656,0.1299253447300466,-0.007046652272335661,0.13011629610263528
0.2,1.25,1001,5,2.5351194933833496,0.0831435294249623,-0.004511154135175781,0.08326582130064462,0.1299117647265036,-0.007048678336212164,0.13010284578225723
0.2,1.25,1001,5,2.556803282032156,0.08311725754821898,-0.004512743302614837,0.08323967416113702,0.1298707149190922,-0.00705116141033568,0.1300619908767766
0.2,1.25,1001,5,2.5787927814141094,0.08310819823528424,-0.004514076258402637,0.08323070045591337,0.12985655974263163,-0.007053244153754125,0.13004796946236463
0.2,1.25,1001,5,2.6010946815057956,0.08308172814499926,-0.004515698719656188,0.08320435737680008,0.12981520022656132,-0.007055779249462807,0.13000680840125012
0.2,1.25,1001,5,2.623715868153788,0.08307229142090362,-0.004517068413797756,0.0831950089186513,0.1298004553451619,-0.007057919396558999,0.12999220143539264
0.2,1.25,1001,5,2.6466634302998604,0.08304561864841098,-0.0045187245477243,0.08316846546760083,0.12975877913814216,-0.007060507105819209,0.1299507272931263
0.2,1.25,1001,5,2.6699446675283514,0.08303579507479236,-0.00452013143383632,0.08315873286601996,0.1297434298043631,-0.007062705365369245,0.12993552010315623
0.2,1.25,1001,5,2.6935670979526045,0.08300891524708517,-0.004521821604956426,0.08313198470579672,0.1297014300735706,-0.007065346257744412,0.1298937261028074
0.2,1.25,1001,5,2.717538466458375,0.0829986952760886,-0.0045232661241678416,0.08312185846071452,0.12968546136888842,-0.007067603319012248,0.12987790384486642
0.2,1.25,1001,5,2.7418667533231966,0.08297160416027279,-0.00452499067957506,0.08309490139340221,0.12964313150042622,-0.007070297936836027,0.12983578342719096
0.2,1.25,1001,5,2.7665601832318725,0.08296097816892037,-0.004526473257342624,0.08308437192934372,0.1296265283889381,-0.007072614464597851,0.12981933113959956
0.2,1.25,1001,5,2.791627234709495,0.08293367172408905,-0.004528232523055428,0.08305720194794565,0.12958386206888914,-0.007075363317274105,0.12977687804366506
0.2,1.25,1001,5,2.8170766499947058,0.08292263005553821,-0.004529753565395316,0.0830462596550312,0.12956660946177845,-0.007077739945930178,0.12975978071098623
0.2,1.25,1001,5,2.8429174453774078,0.08289510449321277,-0.004531547842029728,0.08301887300358436,0.12952360077064495,-0.007080543503171445,0.12971698906810056
0.2,1.25,1001,5,2.8691589220265485,0.08288363750611684,-0.004533107731042113,0.0830075082865798,0.1295056836033076,-0.00708298082975331,0.12969923169778097
0.2,1.25,1001,5,2.8958106773353536,0.08285588936063852,-0.004534937288721392,0.08297990153015974,0.1294623271259977,-0.007085839513627176,0.12965609614087462
0.2,1.25,1001,5,2.9228826168130766,0.08284398748793854,-0.004536536377281078,0.08296810486689515,0.12944373044990395,-0.007088338089501684,0.12963766385452366
0.2,1.25,1001,5,2.950384966554209,0.0828160136982702,-0.0045384014496163,0.08294027497295846,0.1294000214035472,-0.007091252265025468,0.1295941796452476
0.2,1.25,1001,5,2.978328286318154,0.08280366751691658,-0.004540040055089798,0.08292803698360335,0.12938073049518214,-0.007093812586077807,0.12957505778688022
0.2,1.25,1001,5,3.006723483254516,0.08277546552196594,-0.004541940832094583,0.08289998141676763,0.12933666487807174,-0.007096782550147777,0.12953122096369937
0.2,1.25,1001,5,3.0355818263114775,0.08276266583557741,-0.004543619228908876,0.08288729294595622,0.12931666536808972,-0.0070994050451701285,0.1295113952280566
0.2,1.25,1001,5,3.064914961367281,0.082734233684761,-0.004545555848635809,0.08285900977792161,0.12927224013243904,-0.007102431013493452,0.1294672027780025
0.2,1.25,1001,5,3.094734927127501,0.08272097162128812,-0.004547274259495802,0.08284586199177982,0.1292515181582627,-0.007105116030462179,0.12944665936215596
0.2,1.25,1001,5,3.1250541718336886,0.082692308103394,-0.004549246798192987,0.0828173500294323,0.12920673141155314,-0.007108198122176549,0.12940210942098798
0.2,1.25,1001,5,3.1558855708321496,0.08267857523036037,-0.004551005383709194,0.08280373453006157,0.12918527379743808,-0.007110945912045614,0.1293808352032212
0.2,1.25,1001,5,3.1872424450549444,0.08264968002324526,-0.004553013844214724,0.08277499346427299,0.1291401250363207,-0.007114084131585516,0.12933592728792653
0.2,1.25,1001,5,3.219138580468839,0.08263546848371318,-0.004554812690651331,0.08276090242481454,0.12911791950580187,-0.00711689482914271,0.12931391003877274
0.2,1.25,1001,5,3.251588248551907,0.082606342328649,-0.004556856988735916,0.08273193300373043,0.12907240988851407,-0.007120089044899872,0.1292686453183288
0.2,1.25,1001,5,3.2846062278616546,0.08259164500141337,-0.004558696093545891,0.08271735932748822,0.1290494453147084,-0.007122962646165457,0.12924587394920034
0.2,1.25,1001,5,3.3182078267632016,0.0825622899061384,-0.004560776041803761,0.08268816355832757,0.12900357797834125,-0.0071262125653183865,0.12920025555988685
0.2,1.25,1001,5,3.3524089073909216,0.08254710059464734,-0.004562655296564458,0.08267310106641758,0.12897984467913645,-0.007129148900881976,0.12917672041627745
0.2,1.25,1001,5,3.3872259109224245,0.08251752007000772,-0.004564770585441774,0.0826436824506377,0.12893362510938708,-0.0071324540397527695,0.12913075382912143
0.2,1.25,1001,5,3.4226758842494043,0.08250183372485369,-0.004566689755684546,0.08262812610296859,0.1289091151950839,-0.007135452743257084,0.12910644703588844
0.2,1.25,1001,5,3.4587765081363573,0.08247203306115285,-0.004568839931110653,0.08259848991086943,0.12886255165805133,-0.007138812392360397,0.1290601404857335
0.2,1.25,1001,5,3.495546126964877,0.08245584604238385,-0.0045707986325054925,0.08258243606666142,0.1288372594412248,-0.007141872863289833,0.1290350563541585
0.2,1.25,1001,5,3.5330037801686522,0.08242583263227421,-0.00457298306949554,0.08255258965821467,0.12879036348792844,-0.007145286046086782,0.12898842134096042
0.2,1.25,1001,5,3.571169235472405,0.08240914301891118,-0.004574980739710419,0.0825360363833888,0.12876428596704872,-0.007148407405797536,0.128962556849045
0.2,1.25,1001,5,3.6100630240566742,0.08237892673509319,-0.004577198611201781,0.08250598958349775,0.12871707302358312,-0.0071518728300027905,0.12891560872421526
0.2,1.25,1001,5,3.649706477779909,0.08236173469052034,-0.004579234476604888,0.0824889370135377,0.12869021045393803,-0.0071550538696951325,0.12888896408365264
0.2,1.25,1001,5,3.6901217685996834,0.08233132832874353,-0.00458148471663023,0.08245870255215082,0.12864270051366178,-0.007158569869734738,0.12884172273773567
0.2,1.25,1001,5,3.731331950346097,0.08231363653257336,-0.004583557752880464,0.08244115332096334,0.12861505708214588,-0.007161808988875713,0.12881430206400524
0.2,1.25,1001,5,3.773361003012801,0.0822830563314533,-0.004585839012997674,0.08241074734947045,0.1285672755178958,-0.00716537345780887,0.12876679273354757
0.2,1.25,1001,5,3.8162338797443716,0.08226487049057948,-0.004587947898340607,0.08239270709686447,0.12853886014153046,-0.007168668591157196,0.12873860483885077
0.2,1.25,1001,5,3.8599765567136224,0.08223413674336366,-0.0045902584960176365,0.08236214979580422,0.1284908386615057,-0.007172278900027555,0.1286908590559441
0.2,1.25,1001,5,3.90461608609828,0.08221546619763603,-0.0045924015558632195,0.08234362776891074,0.12846166593380628,-0.00717562743103628,0.12866191838892302
0.2,1.25,1001,5,3.9501806523841023,0.08218460397314377,-0.0045947394132407875,0.08231294406409034,0.12841344370803714,-0.007179280333188725,0.12861397510014116
0.2,1.25,1001,5,3.9966996322406976,0.08216546241450894,-0.004596914554298304,0.0822939538314304,0.1283835350226702,-0.007182678991091096,0.12858430286161
0.2,1.25,1001,5,4.044203658237364,0.08213450240891798,-0.0045992771254364725,0.08226317423997884,0.12833516001393436,-0.007186370508494482,0.12853620974996693
0.2,1.25,1001,5,4.092724686689338,0.08211490873658207,-0.004601481757323396,0.08224373454057264,0.1283045449009095,-0.007189815245817803,0.1285058352196448
0.2,1.25,1001,5,4.142296069950309,0.08208388828199933,-0.004603865941578135,0.08221289617267943,0.12825607544062398,-0.007193540533715828,0.12845765026981162
0.2,1.25,1001,5,4.192952633494858,0.08206386762194647,-0.0046060968833211485,0.08219303192832647,0.12822479315929136,-0.007197026380189301,0.12842661238801012
0.2,1.25,1001,5,4.244730758165182,0.08203283188382378,-0.004608498922015188,0.08216217967650269,0.12817629981847464,-0.007200779565648734,0.12837840574453543
0.2,1.25,1001,5,4.297668467990428,0.082012416806426,-0.004610752290336265,0.0821419232007249,0.12814440126004062,-0.007204300453650423,0.12834675500113263
0.2,1.25,1001,5,4.3518055240240585,0.08198142020876857,-0.004613167643231046,0.08211111115525864,0.1280959690762009,-0.007208074442548499,0.12829861118009164
0.2,1.25,1001,5,4.407183524686003,0.0819606521873022,-0.004615438718724682,0.08209050360141683,0.1280635190426597,-0.007211622998007321,0.1282664118772138
0.2,1.25,1001,5,4.463846013141786,0.08192976011424537,-0.00461786191597408,0.08205979674026007,0.12801525017850837,-0.007215409243709493,0.12821843240665634
0.2,1.25,1001,5,4.52183859230119,0.08190869127575048,-0.004620144982421425,0.08203888983990945,0.12798233011836013,-0.007218976535033475,0.1281857653748585
0.2,1.25,1001,5,4.5812090480748004,0.0818779821088501,-0.0046225694466690125,0.08200836605192457,0.12793434704507828,-0.007222764760420346,0.12813807195613214
0.2,1.25,1001,5,4.6420074815886245,0.08185667734300302,-0.004624857597588862,0.08198722420861972,0.1279010583484422,-0.007226339996232597,0.1281050378259683
0.2,1.25,1001,5,4.704286451125701,0.08182624490878608,-0.004627275429560768,0.08195697672421584,0.12785350766997824,-0.007230117858688697,0.12805777613158725
0.2,1.25,1001,5,4.768101124639832,0.08180478441491895,-0.004629560334578059,0.08193567954232676,0.12781997564831085,-0.0072336880227782145,0.12802449928488557
0.2,1.25,1001,5,4.833509443771824,0.08177474093526126,-0.004631962053892705,0.0819058198634126,0.1277730327113457,-0.007237440709207357,0.1279778435365822
0.2,1.25,1001,5,4.900572300393092,0.08175322330939358,-0.0046342336756898805,0.08188446521310665,0.12773941142092748,-0.007240990118265438,0.12794447689547916
0.2,1.25,1001,5,4.96935372680737,0.08172370297096401,-0.004636607906418514,0.08185512665779839,0.12769328589213128,-0.0072446998537789385,0.12789863540281
0.2,1.25,1001,5,5.0399211008593685,0.08170224896028679,-0.004638854156631724,0.08183383440274067,0.1276597640004481,-0.0072482096197370735,0.1278653662542823
0.2,1.25,1001,5,5.112345367331481,0.08167341224984538,-0.004641187244479398,0.08180517641061298,0.1276147066403834,-0.007251855069499065,0.12782058814158279
0.2,1.25,1001,5,5.1867012771577965,0.0816521693362115,-0.004643393563743486,0.08178409295882161,0.12758151458783046,-0.007255302443349197,0.12778764524815875
0.2,1.25,1001,5,5.26306764615103,0.08162420832753216,-0.004645669108113404,0.08175630634121413,0.12753782551176898,-0.007258857981427199,0.12774422865814705
0.2,1.25,1001,5,5.341527635124954,0.08160335634596254,-0.004647817951499292,0.08173561022367437,0.12750524429056648,-0.007262215549217644,0.1277118909744912
0.2,1.25,1001,5,5.4221690535053675,0.08157650117551157,-0.004650016231052757,0.08170892359459457,0.12746328308673682,-0.0072656503610199295,0.127670193116554
0.2,1.25,1001,5,5.50508468875987,0.08155625923077679,-0.004652086434768261,0.08168883233290962,0.12743165504808873,-0.0072688850543254045,0.1276388005201713
0.2,1.25,1001,5,5.59037266424499,0.0815307860662046,-0.004654183699057898,0.08166352002257679,0.1273918532284447,-0.007272162029777959,0.12759925003527625
0.2,1.25,1001,5,5.678136828372147,0.08151142108668318,-0.004656149697350502,0.0816442986225904,0.12736159544794248,-0.007275233902110165,0.12756921659779752
0.2,1.25,1001,5,5.768487178337664,0.08148766198039561,-0.0046581172889249714,0.08162069046331692,0.12732447184436818,-0.007278308263945258,0.1275323288489327
0.2,1.25,1001,5,5.861540322052194,0.08146949934899127,-0.0046599481408127405,0.08160266197159473,0.12729609273279885,-0.007281168970019911,0.12750415933061676
0.2,1.25,1001,5,5.957419982348386,0.08144785448663251,-0.00466175140150953,0.08158115546255237,0.1272622726353633,-0.007283986564858638,0.1274705554102381
0.2,1.25,1001,5,6.056257548051246,0.08143129132252169,-0.004663409574533813,0.08156471415577479,0.12723639269144013,-0.007286577460209077,0.1274448658683981
0.2,1.25,1001,5,6.1581926770725985,0.08141224433355254,-0.004665006475117147,0.08154578966960185,0.12720663177117586,-0.007289072617370544,0.1274152963587529
0.2,1.25,1001,5,6.2633739573512655,0.081397766178623,-0.004666446316529755,0.0815314176259363,0.12718400965409846,-0.007291322369577757,0.12739284004052548
0.2,1.25,1001,5,6.371959632216867,0.08138190338800053,-0.004667785729121041,0.08151565753072743,0.1271592240437508,-0.007293415201751627,0.1273682148917616
0.2,1.25,1001,5,6.484118397624667,0.08137010529775211,-0.004668951531901569,0.08150394557672967,0.12714078952773766,-0.007295236768596188,0.1273499149636401
0.2,1.25,1001,5,6.600030279708806,0.0813581400878321,-0.004669971037776603,0.08149205843543889,0.12712209388723766,-0.007296829746525942,0.12733134130537327
0.2,1.25,1001,5,6.7198876022555645,0.08134975346058886,-0.004670794577513178,0.08148373279424499,0.1271089897821701,-0.007298116527364339,0.12731833249100782
0.2,1.25,1001,5,6.843896055032944,0.08134255730951483,-0.0046714176654197095,0.0814765841985076,0.12709774579611693,-0.007299090102218291,0.12730716281016816
0.2,1.25,1001,5,6.9722758754597205,0.08133848425299567,-0.004671815039953612,0.0814725406277622,0.12709138164530573,-0.007299710999927524,0.12730084473087844
0.2,1.25,1001,5,7.105263157894739,0.08133712656748884,-0.004671947498131374,0.0814711927719301,0.12708926026170128,-0.007299917965830284,0.12729873870614075
0.2,1.25,1001,6,-7.105263157894739,0.64,0.0,0.64,1.0,0.0,1.0
0.2,1.25,1001,6,-6.9722758754597205,0.63968053268744,-2.9426081621144983e-06,0.6396805326942081,0.9995008323241249,-4.597825253312407e-06,0.9995008323347
0.2,1.25,1001,6,-6.843896055032944,0.6387221307497338,-1.1770432652073408e-05,0.6387221308581871,0.998003329296459,-1.8391301018886565e-05,0.9980033294659172
0.2,1.25,1001,6,-6.71988760225557,0.6372585854853178,-2.519455743036313e-05,0.6372585859833618,0.995716539820809,-3.936649598493753e-05,0.9957165405990028
0.2,1.25,1001,6,-6.600030279708814,0.6352733754207657,-4.34529836878764e-05,0.6352733769068674,0.9926146490949463,-6.789528701232024e-05,0.9926146514169802
0.2,1.25,1001,6,-6.484118397624675,0.6328930178944515,-6.523034842735204e-05,0.6328930212559978,0.9888953404600803,-0.00010192241941766953,0.9888953457124964
0.2,1.25,1001,6,-6.371959632216871,0.6300871929645152,-9.09735723500621e-05,0.6300871995320116,0.984511239007055,-0.00014214620679696232,0.9845112492687682
0.2,1.25,1001,6,-6.263373957351273,0.6269766455905313,-0.0001193390644701831,0.6269766569480614,0.9796510087352053,-0.00018646728823465744,0.9796510264813459
0.2,1.25,1001,6,-6.158192677072612,0.6235195367910182,-0.00015095626307617765,0.6235195550645379,0.9742492762359661,-0.00023586916105654702,0.9742493047883407
0.2,1.25,1001,6,-6.056257548051246,0.6198320492915028,-0.00018445184782003727,0.6198320767364239,0.9684875770179734,-0.00028820601221882887,0.9684876199006626
0.2,1.25,1001,6,-5.957419982348386,0.6158627262367037,-0.0002206142738939593,0.6158627657509121,0.9622855097448494,-0.00034470980295930415,0.9622855714858001
0.2,1.25,1001,6,-5.861540322052194,0.6117241557084973,-0.0002580395232625622,0.6117242101320409,0.955818993294527,-0.00040318675509778496,0.9558190783313141
0.2,1.25,1001,6,-5.768487178337671,0.6073568460739579,-0.00029765440223807066,0.6073569190114233,0.9489950719905593,-0.00046508500349695745,0.948995185955349
0.2,1.25,1001,6,-5.678136828372153,0.6028705596838434,-0.00033802381596626874,0.6028706544472129,0.9419852495060052,-0.0005281622124473071,0.94198539757377
0.2,1.25,1001,6,-5.590372664244996,0.5981990880503983,-0.00038019488324808035,0.5981992088698191,0.9346860750787475,-0.0005940545050751182,0.9346862638590925
0.2,1.25,1001,6,-5.505084688759872,0.5934499757186409,-0.0004227016011680255,0.5934501262592325,0.9272655870603762,-0.0006604712518250229,0.9272658222800507
0.2,1.25,1001,6,-5.422169053505371,0.5885513953041527,-0.00046669572355704977,0.5885515803388548,0.9196115551627386,-0.0007292120680578939,0.9196118442794606
0.2,1.25,1001,6,-5.341527635124964,0.5836091520093949,-0.0005106809727838921,0.5836093754423253,0.9118893000146795,-0.0007979390199748217,0.9118896491286332
0.2,1.25,1001,6,-5.26306764615103,0.5785467155324242,-0.0005559001428871961,0.5785469826023852,0.9039792430194129,-0.0008685939732612451,0.903979660316227
0.2,1.25,1001,6,-5.1867012771577965,0.5734685266525034,-0.0006008276842082452,0.5734688413984661,0.8960445728945363,-0.0009387932565753626,0.8960450646851031
0.2,1.25,1001,6,-5.112345367331481,0.5682941177282057,-0.0006467856516041183,0.5682944857872183,0.8879595589503215,-0.0010106025806314275,0.8879601340425286
0.2,1.25,1001,6,-5.039921100859374,0.5631268575578923,-0.0006922205035034498,0.5631272830118003,0.8798857149342066,-0.0010815945367241414,0.8798863797059379
0.2,1.25,1001,6,-4.969353726807374,0.5578829824180965,-0.0007385233471772511,0.5578834712450661,0.8716921600282759,-0.0011539427299644051,0.8716929238204159
