Mach,eta,alpha,ci,omega_i,alpha_cut,chart_id
0.05,0.8,0.7989993742175272,0.1345138100271995,0.1074764500353477,0.998749217771909,LMEDGE_NEUTRAL1
0.06,0.65,0.6488289451003246,0.2472354764431632,0.1604135333719937,0.9981983770774224,LMEDGE_NEUTRAL1
0.06,0.7000000000000001,0.6987388639541957,0.2082709873653646,0.1455270331062935,0.9981983770774224,LMEDGE_NEUTRAL1
0.06,0.75,0.7486487828080668,0.1707106115884253,0.1278022915780953,0.9981983770774224,LMEDGE_NEUTRAL1
0.06,0.8,0.798558701661938,0.134477338409054,0.1073880487628872,0.9981983770774224,LMEDGE_NEUTRAL1
0.02,0.8,0.7998399839967992,0.1346322538047001,0.1076842597286044,0.999799979995999,LMEDGE_NEUTRAL2
0.02,0.8400000000000001,0.8398319831966392,0.1064098737326762,0.0893664152886174,0.999799979995999,LMEDGE_NEUTRAL2
0.02,0.88,0.8798239823964792,0.0789032430006625,0.06942096548084,0.999799979995999,LMEDGE_NEUTRAL2
0.02,0.92,0.9198159815963192,0.0520161674438626,0.047845302116255,0.999799979995999,LMEDGE_NEUTRAL2
0.03,0.8,0.7996399189635295,0.1346013456147038,0.1076326090997238,0.9995498987044118,LMEDGE_NEUTRAL2
0.03,0.8400000000000001,0.839621914911706,0.1063865855014699,0.0893245086396621,0.9995498987044118,LMEDGE_NEUTRAL2
0.03,0.88,0.8796039108598824,0.0788877349532308,0.0693899601837397,0.9995498987044118,LMEDGE_NEUTRAL2
0.03,0.92,0.9195859068080589,0.0520063703761069,0.047824325262108,0.9995498987044118,LMEDGE_NEUTRAL2
0.04,0.8,0.799359743794995,0.1345578047897498,0.1075600923623514,0.9991996797437436,LMEDGE_NEUTRAL2
0.04,0.8400000000000001,0.8393277309847448,0.1063567559538518,0.0892681746496447,0.9991996797437436,LMEDGE_NEUTRAL2
0.04,0.88,0.8792957181744945,0.0788658170694421,0.0693463752594934,0.9991996797437436,LMEDGE_NEUTRAL2
0.04,0.92,0.9192637053642442,0.0519926574236624,0.0477949629150097,0.9991996797437436,LMEDGE_NEUTRAL2
0.05,0.8,0.7989993742175272,0.1345138100271995,0.1074764500353477,0.998749217771909,LMEDGE_NEUTRAL2
0.05,0.8400000000000001,0.8389493429284036,0.1063160037576659,0.0891937414952675,0.998749217771909,LMEDGE_NEUTRAL2
0.05,0.88,0.8788993116392799,0.0788372744322721,0.069290026230041,0.998749217771909,LMEDGE_NEUTRAL2
0.05,0.92,0.9188492803501562,0.0519750337175053,0.0477572223275048,0.998749217771909,LMEDGE_NEUTRAL2
0.06,0.8,0.798558701661938,0.134477338409054,0.1073880487628872,0.9981983770774224,LMEDGE_NEUTRAL2
0.06,0.8400000000000001,0.8384866367450349,0.1062831707620967,0.0891170183949087,0.9981983770774224,LMEDGE_NEUTRAL2
0.06,0.88,0.8784145718281318,0.0788018181530447,0.0692206653521851,0.9981983770774224,LMEDGE_NEUTRAL2
0.06,0.92,0.9183425069112288,0.0519535093079106,0.0477111159806624,0.9981983770774224,LMEDGE_NEUTRAL2
0.02,0.92,0.9198159815963192,0.0520161674438626,0.047845302116255,0.999799979995999,LMEDGE_NEUTRAL3
0.02,0.94,0.9398119811962392,0.0387797059818421,0.0364456323090027,0.999799979995999,LMEDGE_NEUTRAL3
0.02,0.96,0.959807980796159,0.0257126548257907,0.0246792113092508,0.999799979995999,LMEDGE_NEUTRAL3
0.02,0.98,0.979803980396079,0.0128049825523309,0.0125463728736762,0.999799979995999,LMEDGE_NEUTRAL3
0.03,0.92,0.9195859068080589,0.0520063703761069,0.047824325262108,0.9995498987044118,LMEDGE_NEUTRAL3
0.03,0.94,0.9395769047821472,0.038772982182888,0.0364301985885712,0.9995498987044118,LMEDGE_NEUTRAL3
0.03,0.96,0.9595679027562352,0.0257063387468919,0.0246669775588964,0.9995498987044118,LMEDGE_NEUTRAL3
0.03,0.98,0.9795589007303236,0.0128026318359215,0.0125409319676503,0.9995498987044118,LMEDGE_NEUTRAL3
0.04,0.92,0.9192637053642442,0.0519926574236624,0.0477949629150097,0.9991996797437436,LMEDGE_NEUTRAL3
0.04,0.94,0.9392476989591192,0.0387618809517463,0.0364070074912551,0.9991996797437436,LMEDGE_NEUTRAL3
0.04,0.96,0.959231692553994,0.0257308787799636,0.0246818744030061,0.9991996797437436,LMEDGE_NEUTRAL3
0.04,0.98,0.9792156861488688,0.0127993399283085,0.0125333144301512,0.9991996797437436,LMEDGE_NEUTRAL3
0.05,0.92,0.9188492803501562,0.0519750337175053,0.0477572223275048,0.998749217771909,LMEDGE_NEUTRAL3
0.05,0.94,0.9388242647055944,0.0387480869730892,0.0363776442612589,0.998749217771909,LMEDGE_NEUTRAL3
0.05,0.96,0.9587992490610324,0.0257196523164011,0.0246599833270762,0.998749217771909,LMEDGE_NEUTRAL3
0.05,0.98,0.9787742334164709,0.0127951060108533,0.0125235200772554,0.998749217771909,LMEDGE_NEUTRAL3
0.06,0.92,0.9183425069112288,0.0519535093079106,0.0477111159806624,0.9981983770774224,LMEDGE_NEUTRAL3
0.06,0.94,0.9383064744527772,0.038732055699567,0.0363425386317693,0.9981983770774224,LMEDGE_NEUTRAL3
0.06,0.96,0.9582704419943257,0.0257060455574111,0.0246333436382266,0.9981983770774224,LMEDGE_NEUTRAL3
0.06,0.98,0.978234409535874,0.0127899291527441,0.0125115487927403,0.9981983770774224,LMEDGE_NEUTRAL3
0.02,0.05,0.0499899989997999,0.914315399261324,0.0457066258945752,0.999799979995999,LMEDGE_VLOW
0.02,0.0766666666666666,0.0766513317996932,0.8718241055621876,0.066826478786418,0.999799979995999,LMEDGE_VLOW
0.02,0.1033333333333333,0.1033126645995865,0.8311455182920687,0.085867858164758,0.999799979995999,LMEDGE_VLOW
0.02,0.13,0.1299739973994798,0.7922112063896447,0.1029668572791265,0.999799979995999,LMEDGE_VLOW
0.03,0.05,0.0499774949352205,0.913889822980663,0.0456739239993657,0.9995498987044118,LMEDGE_VLOW
0.03,0.0766666666666666,0.0766321589006715,0.8713961374669804,0.0667769672718011,0.9995498987044118,LMEDGE_VLOW
0.03,0.1033333333333333,0.1032868228661225,0.8307837409022052,0.0858090130866207,0.9995498987044118,LMEDGE_VLOW
0.03,0.13,0.1299414868315735,0.7918749078946615,0.1028974029164476,0.9995498987044118,LMEDGE_VLOW
0.04,0.05,0.0499599839871871,0.9133036822845538,0.0456286373423754,0.9991996797437436,LMEDGE_VLOW
0.04,0.0766666666666666,0.0766053087803537,0.8708622599513194,0.0667126723287274,0.9991996797437436,LMEDGE_VLOW
0.04,0.1033333333333333,0.1032506335735201,0.8302762289852067,0.0857265466837557,0.9991996797437436,LMEDGE_VLOW
0.04,0.13,0.1298959583666867,0.7914165391077413,0.1028018098146464,0.9991996797437436,LMEDGE_VLOW
0.05,0.05,0.0499374608885954,0.9125243626718814,0.0455691496708175,0.998749217771909,LMEDGE_VLOW
0.05,0.0766666666666666,0.076570773362513,0.8701429259951854,0.0666275167793712,0.998749217771909,LMEDGE_VLOW
0.05,0.1033333333333333,0.1032040858364305,0.8296310380485626,0.0856213128633308,0.998749217771909,LMEDGE_VLOW
0.05,0.13,0.1298373983103481,0.7908084571351303,0.1026765126362457,0.998749217771909,LMEDGE_VLOW
0.06,0.05,0.0499099188538711,0.9115757234655816,0.045496670387326,0.9981983770774224,LMEDGE_VLOW
0.06,0.0766666666666666,0.0765285422426023,0.8692866431549426,0.066525239591613,0.9981983770774224,LMEDGE_VLOW
0.06,0.1033333333333333,0.1031471656313336,0.8288254571952188,0.085490996712781,0.9981983770774224,LMEDGE_VLOW
0.06,0.13,0.1297657890200649,0.7900615617327934,0.1025229619326806,0.9981983770774224,LMEDGE_VLOW
0.1,0.25,0.248746859276655,0.6304619915915209,0.1568254403016957,0.99498743710662,LOW
0.1,0.3,0.298496231131986,0.5728298267065943,0.170987544351907,0.99498743710662,LOW
0.1,0.35,0.348245602987317,0.5186215631090787,0.180607678967146,0.99498743710662,LOW
0.1,0.4,0.397994974842648,0.4674660958604856,0.1860491570617848,0.99498743710662,LOW
0.2,0.25,0.2449489742783178,0.6167071536628588,0.1510617847198181,0.9797958971132712,LOW
0.2,0.3,0.2939387691339813,0.5609398321980739,0.1648819638345239,0.9797958971132712,LOW
0.2,0.35,0.3429285639896449,0.5083652072554727,0.1743329505064175,0.9797958971132712,LOW
0.2,0.4,0.3919183588453085,0.4586282923508594,0.1797448476581751,0.9797958971132712,LOW
0.3,0.25,0.2384848003542364,0.5949105456643982,0.1418771227114038,0.9539392014169455,LOW
0.3,0.3,0.2861817604250837,0.5419585376502262,0.1550986483821457,0.9539392014169455,LOW
0.3,0.35,0.333878720495931,0.4918873023206236,0.164230703127005,0.9539392014169455,LOW
0.3,0.4,0.3815756805667782,0.4443722214557346,0.169561632826943,0.9539392014169455,LOW
0.4,0.25,0.229128784747792,0.5665594002915466,0.1298150668762399,0.916515138991168,LOW
0.4,0.3,0.2749545416973504,0.5169974070835163,0.1421507851233667,0.916515138991168,LOW
0.4,0.35,0.3207802986469088,0.4699943486271754,0.1507649275149847,0.916515138991168,LOW
0.4,0.4,0.3666060555964672,0.425241515780435,0.1558961147761281,0.916515138991168,LOW
0.5,0.25,0.2165063509461096,0.5330842441179601,0.1154161244408446,0.8660254037844386,LOW
0.5,0.3,0.2598076211353315,0.4872448341271917,0.1265899212650649,0.8660254037844386,LOW
0.5,0.35,0.3031088913245535,0.4436266395509174,0.1344671788763159,0.8660254037844386,LOW
0.5,0.4,0.3464101615137754,0.4019753690930698,0.1392483525320898,0.8660254037844386,LOW
0.6,0.25,0.2,0.496036090515588,0.0992072181031176,0.8,LOW
0.6,0.3,0.24,0.4539064799247364,0.1089375551819367,0.8,LOW
0.6,0.35,0.28,0.4137465433159329,0.1158490321284612,0.8,LOW
0.6,0.4,0.32,0.3753901784528437,0.12012485710491,0.8,LOW
0.7,0.25,0.1785357107135712,0.4570488660859372,0.0815995441374846,0.714142842854285,LOW
0.7,0.3,0.2142428528562855,0.4185602788975365,0.0896735482433307,0.714142842854285,LOW
0.7,0.35,0.2499499949989997,0.3818472779849108,0.0954427252227101,0.714142842854285,LOW
0.7,0.4,0.285657137141714,0.3466410547351886,0.0990204913114381,0.714142842854285,LOW
0.05,0.55,0.5493120697745499,0.3302262669518194,0.181397274193227,0.998749217771909,LOWM_EXT_HIGH
0.05,0.5833333333333334,0.5826037103669469,0.3018436740307306,0.1758552444410949,0.998749217771909,LOWM_EXT_HIGH
0.05,0.6166666666666667,0.6158953509593439,0.2742400070791969,0.1689031454071349,0.998749217771909,LOWM_EXT_HIGH
0.05,0.65,0.6491869915517409,0.2473763413014657,0.1605935027905752,0.998749217771909,LOWM_EXT_HIGH
0.0667,0.55,0.5487751914718814,0.3298961178806478,0.1810388052557828,0.9977730754034204,LOWM_EXT_HIGH
0.0667,0.5833333333333334,0.5820342939853287,0.3015116405457209,0.1754901148333869,0.9977730754034204,LOWM_EXT_HIGH
0.0667,0.6166666666666667,0.615293396498776,0.2739527441535842,0.168561314430419,0.9977730754034204,LOWM_EXT_HIGH
0.0667,0.65,0.6485524990122233,0.2471379437070291,0.1602819309919359,0.9977730754034204,LOWM_EXT_HIGH
0.0833,0.55,0.5480884835270671,0.3294318796052478,0.1805578193183115,0.9965245155037582,LOWM_EXT_HIGH
0.0833,0.5833333333333334,0.5813059673771923,0.3011288745749356,0.1750480117399881,0.9965245155037582,LOWM_EXT_HIGH
0.0833,0.6166666666666667,0.6145234512273176,0.2735903170470783,0.1681276658541465,0.9965245155037582,LOWM_EXT_HIGH
0.0833,0.65,0.6477409350774429,0.2468100852231067,0.1598689953889585,0.9965245155037582,LOWM_EXT_HIGH
0.1,0.55,0.547243090408641,0.328887939582432,0.1799816524552205,0.99498743710662,LOWM_EXT_HIGH
0.1,0.5833333333333334,0.580409338312195,0.3006232900206437,0.1744845648421169,0.99498743710662,LOWM_EXT_HIGH
0.1,0.6166666666666667,0.613575586215749,0.2731699951346242,0.1676104399012803,0.99498743710662,LOWM_EXT_HIGH
0.1,0.65,0.646741834119303,0.2464363800353081,0.1593807164177567,0.99498743710662,LOWM_EXT_HIGH
0.05,0.25,0.2496873044429772,0.6339838216177149,0.1582977114801845,0.998749217771909,LOWM_EXT_LOW
0.05,0.3,0.2996247653315727,0.5758808469818876,0.1725481636358953,0.998749217771909,LOWM_EXT_LOW
0.05,0.35,0.3495622262201681,0.5212627838629809,0.1822137791728659,0.998749217771909,LOWM_EXT_LOW
0.05,0.4,0.3994996871087636,0.4697031957298268,0.1876462797280521,0.998749217771909,LOWM_EXT_LOW
0.0667,0.25,0.2494432688508551,0.6330719562550546,0.1579155381860664,0.9977730754034204,LOWM_EXT_LOW
0.0667,0.3,0.2993319226210261,0.5750968259351267,0.172144838600411,0.9977730754034204,LOWM_EXT_LOW
0.0667,0.35,0.3492205763911972,0.5205752867040601,0.1817956016778046,0.9977730754034204,LOWM_EXT_LOW
0.0667,0.4,0.3991092301613682,0.4691290730325875,0.1872337431843523,0.9977730754034204,LOWM_EXT_LOW
0.0833,0.25,0.2491311288759395,0.6319019222303711,0.1574264392241285,0.9965245155037582,LOWM_EXT_LOW
0.0833,0.3,0.2989573546511274,0.5740649489071772,0.1716209385232243,0.9965245155037582,LOWM_EXT_LOW
0.0833,0.35,0.3487835804263154,0.5197019576018015,0.1812635095269215,0.9965245155037582,LOWM_EXT_LOW
0.0833,0.4,0.3986098062015033,0.4683692706973094,0.1866965842233939,0.9965245155037582,LOWM_EXT_LOW
0.1,0.25,0.248746859276655,0.6304619915915209,0.1568254403016957,0.99498743710662,LOWM_EXT_LOW
0.1,0.3,0.298496231131986,0.5728298267065943,0.170987544351907,0.99498743710662,LOWM_EXT_LOW
0.1,0.35,0.348245602987317,0.5186215631090787,0.180607678967146,0.99498743710662,LOWM_EXT_LOW
0.1,0.4,0.397994974842648,0.4674660958604856,0.1860491570617848,0.99498743710662,LOWM_EXT_LOW
0.05,0.35,0.3495622262201681,0.5212627838629809,0.1822137791728659,0.998749217771909,LOWM_EXT_MID
0.05,0.4166666666666667,0.4161455074049621,0.4531383950856803,0.1885715073476006,0.998749217771909,LOWM_EXT_MID
0.05,0.4833333333333334,0.482728788589756,0.3897041899457955,0.188121431520886,0.998749217771909,LOWM_EXT_MID
0.05,0.55,0.5493120697745499,0.3302262669518194,0.181397274193227,0.998749217771909,LOWM_EXT_MID
0.0667,0.35,0.3492205763911972,0.5205752867040601,0.1817956016778046,0.9977730754034204,LOWM_EXT_MID
0.0667,0.4166666666666667,0.4157387814180919,0.4525806416791383,0.188155324465103,0.9977730754034204,LOWM_EXT_MID
0.0667,0.4833333333333334,0.4822569864449866,0.3892536435348155,0.1877202890938311,0.9977730754034204,LOWM_EXT_MID
0.0667,0.55,0.5487751914718814,0.3298961178806478,0.1810388052557828,0.9977730754034204,LOWM_EXT_MID
0.0833,0.35,0.3487835804263153,0.5197019576018014,0.1812635095269214,0.9965245155037582,LOWM_EXT_MID
0.0833,0.4166666666666667,0.4152185481265659,0.4518839650109784,0.1876306038735343,0.9965245155037582,LOWM_EXT_MID
0.0833,0.4833333333333334,0.4816535158268165,0.3886863941484526,0.18721216829565,0.9965245155037582,LOWM_EXT_MID
0.0833,0.55,0.5480884835270671,0.3294318796052478,0.1805578193183115,0.9965245155037582,LOWM_EXT_MID
0.1,0.35,0.348245602987317,0.5186215631090787,0.180607678967146,0.99498743710662,LOWM_EXT_MID
0.1,0.4166666666666667,0.414578098794425,0.4510022152374821,0.1869756409452294,0.99498743710662,LOWM_EXT_MID
0.1,0.4833333333333334,0.480910594601533,0.3879797531108038,0.1865835737618726,0.99498743710662,LOWM_EXT_MID
0.1,0.55,0.547243090408641,0.328887939582432,0.1799816524552205,0.99498743710662,LOWM_EXT_MID
0.05,0.65,0.6491869915517409,0.2473763413014657,0.1605935027905752,0.998749217771909,LOWM_EXT_NEUTRAL1
0.05,0.7000000000000001,0.6991244524403363,0.208390654932112,0.1456910025230958,0.998749217771909,LOWM_EXT_NEUTRAL1
0.05,0.75,0.7490619133289317,0.1708051746306493,0.1279436509153164,0.998749217771909,LOWM_EXT_NEUTRAL1
0.05,0.8,0.7989993742175272,0.1345138100271995,0.1074764500353477,0.998749217771909,LOWM_EXT_NEUTRAL1
0.0667,0.65,0.6485524990122233,0.2471379437070291,0.1602819309919359,0.9977730754034204,LOWM_EXT_NEUTRAL1
0.0667,0.7000000000000001,0.6984411527823944,0.2082078290267416,0.1454209161237571,0.9977730754034204,LOWM_EXT_NEUTRAL1
0.0667,0.75,0.7483298065525654,0.1706674516660683,0.1277155410900882,0.9977730754034204,LOWM_EXT_NEUTRAL1
0.0667,0.8,0.7982184603227365,0.1344106985340405,0.1072891008347453,0.9977730754034204,LOWM_EXT_NEUTRAL1
0.0833,0.65,0.6477409350774429,0.2468100852231067,0.1598689953889585,0.9965245155037582,LOWM_EXT_NEUTRAL1
0.0833,0.7000000000000001,0.6975671608526308,0.2079332554812792,0.1450474106729207,0.9965245155037582,LOWM_EXT_NEUTRAL1
0.0833,0.75,0.7473933866278186,0.1704590335093642,0.1273999543358686,0.9965245155037582,LOWM_EXT_NEUTRAL1
0.0833,0.8,0.7972196124030066,0.1342422443761416,0.1070205500296573,0.9965245155037582,LOWM_EXT_NEUTRAL1
0.1,0.65,0.646741834119303,0.2464363800353081,0.1593807164177567,0.99498743710662,LOWM_EXT_NEUTRAL1
0.1,0.7000000000000001,0.696491205974634,0.2076580131847796,0.1446319800333636,0.99498743710662,LOWM_EXT_NEUTRAL1
0.1,0.75,0.746240577829965,0.170203236948533,0.1270125618890037,0.99498743710662,LOWM_EXT_NEUTRAL1
0.1,0.8,0.795989949685296,0.1340469082035713,0.1066999917164302,0.99498743710662,LOWM_EXT_NEUTRAL1
0.05,0.8,0.7989993742175272,0.1345138100271995,0.1074764500353477,0.998749217771909,LOWM_EXT_NEUTRAL2
0.05,0.8400000000000001,0.8389493429284036,0.1063160037576659,0.0891937414952675,0.998749217771909,LOWM_EXT_NEUTRAL2
0.05,0.88,0.8788993116392799,0.0788372744322721,0.069290026230041,0.998749217771909,LOWM_EXT_NEUTRAL2
0.05,0.92,0.9188492803501562,0.0519750337175053,0.0477572223275048,0.998749217771909,LOWM_EXT_NEUTRAL2
0.0667,0.8,0.7982184603227365,0.1344106985340405,0.1072891008347453,0.9977730754034204,LOWM_EXT_NEUTRAL2
0.0667,0.8400000000000001,0.8381293833388733,0.1062378633451201,0.089041074892685,0.9977730754034204,LOWM_EXT_NEUTRAL2
0.0667,0.88,0.8780403063550101,0.0787495896521225,0.069145313823481,0.9977730754034204,LOWM_EXT_NEUTRAL2
0.0667,0.92,0.9179512293711468,0.0519369143057505,0.0476755543367076,0.9977730754034204,LOWM_EXT_NEUTRAL2
0.0833,0.8,0.7972196124030066,0.1342422443761416,0.1070205500296573,0.9965245155037582,LOWM_EXT_NEUTRAL2
0.0833,0.8400000000000001,0.837080593023157,0.1061301500569017,0.0888394889472679,0.9965245155037582,LOWM_EXT_NEUTRAL2
0.0833,0.88,0.8769415736433073,0.078686813885197,0.0690037383934627,0.9965245155037582,LOWM_EXT_NEUTRAL2
0.0833,0.92,0.9168025542634576,0.0518883520118906,0.0475713736610227,0.9965245155037582,LOWM_EXT_NEUTRAL2
0.1,0.8,0.795989949685296,0.1340469082035713,0.1066999917164302,0.99498743710662,LOWM_EXT_NEUTRAL2
0.1,0.8400000000000001,0.8357894471695608,0.1059635823920962,0.0885632439475963,0.99498743710662,LOWM_EXT_NEUTRAL2
0.1,0.88,0.8755889446538255,0.078570392308393,0.0687953668823428,0.99498743710662,LOWM_EXT_NEUTRAL2
0.1,0.92,0.9153884421380905,0.0517956795109382,0.0474131663770015,0.99498743710662,LOWM_EXT_NEUTRAL2
0.05,0.92,0.9188492803501562,0.0519750337175053,0.0477572223275048,0.998749217771909,LOWM_EXT_NEUTRAL3
0.05,0.94,0.9388242647055944,0.0387480869730892,0.0363776442612589,0.998749217771909,LOWM_EXT_NEUTRAL3
0.05,0.96,0.9587992490610324,0.0257196523164011,0.0246599833270762,0.998749217771909,LOWM_EXT_NEUTRAL3
0.05,0.98,0.9787742334164709,0.0127951060108533,0.0125235200772554,0.998749217771909,LOWM_EXT_NEUTRAL3
0.0667,0.92,0.9179512293711468,0.0519369143057505,0.0476755543367076,0.9977730754034204,LOWM_EXT_NEUTRAL3
0.0667,0.94,0.9379066908792152,0.0387203900974369,0.0363161129458394,0.9977730754034204,LOWM_EXT_NEUTRAL3
0.0667,0.96,0.9578621523872836,0.025695625742017,0.0246128673801865,0.9977730754034204,LOWM_EXT_NEUTRAL3
0.0667,0.98,0.9778176138953522,0.0127859326492451,0.0125023101545115,0.9977730754034204,LOWM_EXT_NEUTRAL3
0.0833,0.92,0.9168025542634576,0.0518883520118906,0.0475713736610227,0.9965245155037582,LOWM_EXT_NEUTRAL3
0.0833,0.94,0.9367330445735328,0.0386904665138717,0.0362426384935093,0.9965245155037582,LOWM_EXT_NEUTRAL3
0.0833,0.96,0.956663534883608,0.025665430950365,0.0245531818972873,0.9965245155037582,LOWM_EXT_NEUTRAL3
0.0833,0.98,0.976594025193683,0.0127742037409218,0.012475211049991,0.9965245155037582,LOWM_EXT_NEUTRAL3
0.1,0.92,0.9153884421380905,0.0517956795109382,0.0474131663770015,0.99498743710662,LOWM_EXT_NEUTRAL3
0.1,0.94,0.9352881908802227,0.0386564141270383,0.0361548876347944,0.99498743710662,LOWM_EXT_NEUTRAL3
0.1,0.96,0.9551879396223552,0.0256289729264743,0.0244804858442761,0.99498743710662,LOWM_EXT_NEUTRAL3
0.1,0.98,0.9750876883644876,0.0127597747777439,0.0124418992920818,0.99498743710662,LOWM_EXT_NEUTRAL3
0.05,0.05,0.0499374608885954,0.9125243626718814,0.0455691496708175,0.998749217771909,LOWM_EXT_VLOW_EXTREME
0.05,0.0733333333333333,0.0732416093032733,0.8753380096024815,0.0641111645076098,0.998749217771909,LOWM_EXT_VLOW_EXTREME
0.05,0.0966666666666666,0.0965457577179512,0.8395974545412495,0.081059572426748,0.998749217771909,LOWM_EXT_VLOW_EXTREME
0.05,0.12,0.119849906132629,0.8051606866115958,0.0964984327120829,0.998749217771909,LOWM_EXT_VLOW_EXTREME
0.0667,0.05,0.049888653770171,0.9108706651798256,0.0454421112445617,0.9977730754034204,LOWM_EXT_VLOW_EXTREME
0.0667,0.0733333333333333,0.0731700255295841,0.8737698858118897,0.0639337648518378,0.9977730754034204,LOWM_EXT_VLOW_EXTREME
0.0667,0.0966666666666666,0.0964513972889973,0.8381241175443056,0.0808382422387561,0.9977730754034204,LOWM_EXT_VLOW_EXTREME
0.0667,0.12,0.1197327690484104,0.8038176745069024,0.0962433159787653,0.9977730754034204,LOWM_EXT_VLOW_EXTREME
0.0833,0.05,0.0498262257751879,0.9087273542569112,0.045278454321294,0.9965245155037582,LOWM_EXT_VLOW_EXTREME
0.0833,0.0733333333333333,0.0730784644702756,0.871819530597777,0.063711232591282,0.9965245155037582,LOWM_EXT_VLOW_EXTREME
0.0833,0.0966666666666666,0.0963307031653633,0.836275626045763,0.0805590190970427,0.9965245155037582,LOWM_EXT_VLOW_EXTREME
0.0833,0.12,0.1195829418604509,0.8020965803665289,0.0959170687364371,0.9965245155037582,LOWM_EXT_VLOW_EXTREME
0.1,0.05,0.049749371855331,0.906144816901671,0.045080135450822,0.99498743710662,LOWM_EXT_VLOW_EXTREME
0.1,0.0733333333333333,0.0729657453878188,0.869404409192074,0.0634367407601559,0.99498743710662,LOWM_EXT_VLOW_EXTREME
0.1,0.0966666666666666,0.0961821189203065,0.8340377113122611,0.0802195143334562,0.99498743710662,LOWM_EXT_VLOW_EXTREME
0.1,0.12,0.1193984924527944,0.7999901055612681,0.0955176125811672,0.99498743710662,LOWM_EXT_VLOW_EXTREME
0.05,0.12,0.119849906132629,0.8051606866115958,0.0964984327120829,0.998749217771909,LOWM_EXT_VLOW_MOD
0.05,0.1633333333333333,0.1631290389027451,0.7444552981262329,0.1214422772893889,0.998749217771909,LOWM_EXT_VLOW_MOD
0.05,0.2066666666666666,0.2064081716728611,0.6875602118724441,0.1419180462475962,0.998749217771909,LOWM_EXT_VLOW_MOD
0.05,0.25,0.2496873044429772,0.6339838216177149,0.1582977114801845,0.998749217771909,LOWM_EXT_VLOW_MOD
0.0667,0.12,0.1197327690484104,0.8038176745069024,0.0962433159787653,0.9977730754034204,LOWM_EXT_VLOW_MOD
0.0667,0.1633333333333333,0.162969602315892,0.7432893973812943,0.1211335774968485,0.9977730754034204,LOWM_EXT_VLOW_MOD
0.0667,0.2066666666666666,0.2062064355833735,0.6865048229555616,0.1415617125524612,0.9977730754034204,LOWM_EXT_VLOW_MOD
0.0667,0.25,0.2494432688508551,0.6330719562550546,0.1579155381860664,0.9977730754034204,LOWM_EXT_VLOW_MOD
0.0833,0.12,0.1195829418604509,0.8020965803665289,0.0959170687364371,0.9965245155037582,LOWM_EXT_VLOW_MOD
0.0833,0.1633333333333333,0.1627656708656138,0.7417515731878841,0.1207316924255504,0.9965245155037582,LOWM_EXT_VLOW_MOD
0.0833,0.2066666666666666,0.2059483998707767,0.6851856712576553,0.1411128926098981,0.9965245155037582,LOWM_EXT_VLOW_MOD
0.0833,0.25,0.2491311288759395,0.6319019222303711,0.1574264392241285,0.9965245155037582,LOWM_EXT_VLOW_MOD
0.1,0.12,0.1193984924527944,0.7999901055612681,0.0955176125811672,0.99498743710662,LOWM_EXT_VLOW_MOD
0.1,0.1633333333333333,0.1625146147274146,0.739897100219962,0.1202440921801784,0.99498743710662,LOWM_EXT_VLOW_MOD
0.1,0.2066666666666666,0.2056307370020348,0.6835526349983464,0.1405594321143928,0.99498743710662,LOWM_EXT_VLOW_MOD
0.1,0.25,0.248746859276655,0.6304619915915209,0.1568254403016957,0.99498743710662,LOWM_EXT_VLOW_MOD
0.1,0.35,0.348245602987317,0.5186215631090787,0.180607678967146,0.99498743710662,MID
0.1,0.4166666666666667,0.414578098794425,0.4510022152374821,0.1869756409452294,0.99498743710662,MID
0.1,0.4833333333333334,0.480910594601533,0.3879797531108038,0.1865835737618726,0.99498743710662,MID
0.1,0.55,0.547243090408641,0.328887939582432,0.1799816524552205,0.99498743710662,MID
0.2,0.35,0.3429285639896449,0.5083652072554727,0.1743329505064174,0.9797958971132712,MID
0.2,0.4166666666666667,0.408248290463863,0.442632433579706,0.1807039343127743,0.9797958971132712,MID
0.2,0.4833333333333334,0.4735680169380811,0.3811681313841449,0.1805090360995834,0.9797958971132712,MID
0.2,0.55,0.5388877434122992,0.3234401267032974,0.174297920008128,0.9797958971132712,MID
0.3,0.35,0.333878720495931,0.4918873023206238,0.164230703127005,0.9539392014169455,MID
0.3,0.4166666666666667,0.3974746672570607,0.4290398887488806,0.1705324870204676,0.9539392014169455,MID
0.3,0.4833333333333334,0.4610706140181904,0.3700998244188873,0.1706421532928408,0.9539392014169455,MID
0.3,0.55,0.5246665607793202,0.3145128216520552,0.1650143604571835,0.9539392014169455,MID
0.4,0.35,0.3207802986469087,0.4699943486271756,0.1507649275149847,0.916515138991168,MID
0.4,0.4166666666666667,0.3818813079129867,0.4107892138464769,0.1568727222602401,0.916515138991168,MID
0.4,0.4833333333333334,0.4429823171790645,0.3550474824519458,0.1572797564851562,0.916515138991168,MID
0.4,0.55,0.5040833264451424,0.3022658835094108,0.1523671920303037,0.916515138991168,MID
0.5,0.35,0.3031088913245535,0.4436266395509174,0.1344671788763158,0.8660254037844386,MID
0.5,0.4166666666666667,0.3608439182435161,0.3885017503562192,0.1401884938430024,0.8660254037844386,MID
0.5,0.4833333333333334,0.4185789451624787,0.3364357492200121,0.1408249210234609,0.8660254037844386,MID
0.5,0.55,0.4763139720814413,0.2869532889745536,0.1366798608733032,0.8660254037844386,MID
