curve_id,ci,alpha,Mach,source_file,point_index,alpha_digitized_raw
0.15,0.15,0.08613854807990434,0.23337172048249688,0.15.csv,44,0.08613854807990434
0.15,0.15,0.06106878681844358,0.22963635558311546,0.15.csv,45,0.06106878681844358
0.15,0.15,0.04179031757983792,0.22779451063766964,0.15.csv,46,0.04179031757983792
0.15,0.15,0.014804889932231918,0.2259821942685033,0.15.csv,47,0.014804889932231918
0.15,0.15,0.15554546662532664,0.24076862884056038,0.15.csv,48,0.15554546662532664
0.175,0.175,0.0014616645258448968,0.5842708656302136,0.175.csv,1,0.0014616645258448968
0.175,0.175,0.016864508127740624,0.582296142091509,0.175.csv,2,0.016864508127740624
0.175,0.175,0.03803649732028175,0.5783836057344495,0.175.csv,3,0.03803649732028175
0.175,0.175,0.0688421845240732,0.5744341586570403,0.175.csv,4,0.0688421845240732
0.175,0.175,0.086171767728219,0.5724520529742658,0.175.csv,5,0.086171767728219
0.175,0.175,0.10350135093236484,0.5704699472914914,0.175.csv,6,0.10350135093236484
0.175,0.175,0.11890419453426054,0.5684952237527866,0.175.csv,7,0.11890419453426054
0.175,0.175,0.14198077689684196,0.5607439724793668,0.175.csv,8,0.14198077689684196
0.175,0.175,0.16310847322496347,0.5491687705777265,0.175.csv,9,0.16310847322496347
0.175,0.175,0.18227621030252028,0.5318539516617206,0.175.csv,10,0.18227621030252028
0.175,0.175,0.19570802143774635,0.5222239447225051,0.175.csv,11,0.19570802143774635
0.175,0.175,0.21292687248084335,0.5010851751782787,0.175.csv,12,0.21292687248084335
0.175,0.175,0.2263365371838597,0.4876238354667729,0.175.csv,13,0.2263365371838597
0.175,0.175,0.24550427426141647,0.47030901655076696,0.175.csv,14,0.24550427426141647
0.175,0.175,0.253100500509368,0.4511228241130353,0.175.csv,15,0.253100500509368
0.175,0.175,0.25298976834831916,0.4319661602515834,0.175.csv,16,0.25298976834831916
0.175,0.175,0.2547836293573105,0.4089707814737712,0.175.csv,17,0.2547836293573105
0.175,0.175,0.2412078664127209,0.3936971253930991,0.175.csv,18,0.2412078664127209
0.175,0.175,0.22184081144527623,0.3765299493584916,0.175.csv,19,0.22184081144527623
0.175,0.175,0.19669353767108122,0.35938491975609377,0.175.csv,20,0.19669353767108122
0.175,0.175,0.16578819152234575,0.34609336935819635,0.175.csv,21,0.16578819152234575
0.175,0.175,0.13874739779421535,0.3347027210583041,0.175.csv,22,0.13874739779421535
0.175,0.175,0.11558222970279486,0.32712864124256247,0.175.csv,23,0.11558222970279486
0.175,0.175,0.08858572883908405,0.32340065848725097,0.175.csv,24,0.08858572883908405
0.175,0.175,0.05774682198697789,0.32160310640622447,0.175.csv,25,0.05774682198697789
0.175,0.175,0.024970102316516807,0.31789727008312296,0.175.csv,26,0.024970102316516807
0.175,0.175,0.01148292510076629,0.3179489450916124,0.175.csv,27,0.01148292510076629
0.175,0.175,0.050028790361872744,0.3197169685963591,0.175.csv,28,0.050028790361872744
