source_path,experiment,anchor_budget,chart,seed,checkpoint_type,size_bytes,sha256,used_by_final_results,used_by_article,duplicate_of,proposed_destination,classification,canonical_destination,migration_status,sha256_destination
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_3500.pt,seed_sensitivity,A0,,2345,periodic_epoch,658056,9e002ab6d52bfe1263979e11a79e032b025699d607d73798e0b062731f9a13b8,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_3500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_3500.pt,COPY,9e002ab6d52bfe1263979e11a79e032b025699d607d73798e0b062731f9a13b8
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4000.pt,seed_sensitivity,A0,,2345,periodic_epoch,658056,58f371df8056a0ccded6c2a4f9cddcdf9bcf46cf70ab25a3009629a601b82227,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4000.pt,COPY,58f371df8056a0ccded6c2a4f9cddcdf9bcf46cf70ab25a3009629a601b82227
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4500.pt,seed_sensitivity,A0,,2345,periodic_epoch,658056,02b0ef9d89bb138d89ec7f74a0819eb35a7e1926680e575a9abfb5f9803ee458,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_4500.pt,COPY,02b0ef9d89bb138d89ec7f74a0819eb35a7e1926680e575a9abfb5f9803ee458
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_500.pt,seed_sensitivity,A0,,2345,periodic_epoch,658056,9bc0b60a294d7d17d1d2de7bb20a492432bb37cf77f6cb5564836a29dba10454,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_500.pt,COPY,9bc0b60a294d7d17d1d2de7bb20a492432bb37cf77f6cb5564836a29dba10454
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_5000.pt,seed_sensitivity,A0,,2345,periodic_epoch,658056,b2fb16cdf8dd7e20b1445e314842398ff7906ccd55cf471fc4ed3b83856c40cd,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_5000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/checkpoint_epoch_5000.pt,COPY,b2fb16cdf8dd7e20b1445e314842398ff7906ccd55cf471fc4ed3b83856c40cd
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/model_best.pt,seed_sensitivity,A0,,2345,model_best,658056,13bf2b060ea6ef52275b8020b766e85d18c83b62982a9140a274bdf7ce017bb1,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/model_best.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_2345/model_best.pt,COPY,13bf2b060ea6ef52275b8020b766e85d18c83b62982a9140a274bdf7ce017bb1
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1000.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,dda8173b872db6860a3b8818c572d2661dd911e5419e0357be973b6ec6b2f5e0,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1000.pt,COPY,dda8173b872db6860a3b8818c572d2661dd911e5419e0357be973b6ec6b2f5e0
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1500.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,bf80542acd451a0005675a0b08115e9985e744718d409b7de51afd0681e8edfc,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_1500.pt,COPY,bf80542acd451a0005675a0b08115e9985e744718d409b7de51afd0681e8edfc
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2000.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,3fb4622922478ff7af0b71599105596bf54f141763591a1d4ccec3a3f7d73450,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2000.pt,COPY,3fb4622922478ff7af0b71599105596bf54f141763591a1d4ccec3a3f7d73450
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2500.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,9bf6915313ee8cb0fa575592117905c990e8d259d0259e3e35793fb4be87e16b,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_2500.pt,COPY,9bf6915313ee8cb0fa575592117905c990e8d259d0259e3e35793fb4be87e16b
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3000.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,bc8fb496cc42bc98fc4ae8147f236e83895622bfe2cbda85de13fe9beb77e8af,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3000.pt,COPY,bc8fb496cc42bc98fc4ae8147f236e83895622bfe2cbda85de13fe9beb77e8af
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3500.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,c104f189dd643581dd3e2f1ee5a6cc634373995aafc6a1586bb52ae358a5bd7b,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_3500.pt,COPY,c104f189dd643581dd3e2f1ee5a6cc634373995aafc6a1586bb52ae358a5bd7b
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4000.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,ad95f6c5f1750332137b145d6ea42d68e6f30a0a6211f7f96889d6ff19795ea1,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4000.pt,COPY,ad95f6c5f1750332137b145d6ea42d68e6f30a0a6211f7f96889d6ff19795ea1
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4500.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,a748dfd83cb8d353249d55542baf48ec5e905957a1f39b0253176d232a4fa5cc,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_4500.pt,COPY,a748dfd83cb8d353249d55542baf48ec5e905957a1f39b0253176d232a4fa5cc
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_500.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,3f6b86794e8612037d2f22194cebcba651557f1fde8f56bd43fbd3ce215e07d7,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_500.pt,COPY,3f6b86794e8612037d2f22194cebcba651557f1fde8f56bd43fbd3ce215e07d7
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_5000.pt,seed_sensitivity,A0,,3456,periodic_epoch,658056,8afb81e2cbfd51cc45aaeb3260d88d5e5724b922e5dbe9522e315991e469750d,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_5000.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/checkpoint_epoch_5000.pt,COPY,8afb81e2cbfd51cc45aaeb3260d88d5e5724b922e5dbe9522e315991e469750d
assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/model_best.pt,seed_sensitivity,A0,,3456,model_best,658056,615dd1554f8bd78736df74419a36f9b7139cc8ced55e2e42174f24d218999556,false,false,,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/model_best.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/article_work/fixed_mach_multiseed/physics_only/seed_3456/model_best.pt,COPY,615dd1554f8bd78736df74419a36f9b7139cc8ced55e2e42174f24d218999556
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_1234/model_best.pt,seed_sensitivity,,,1234,model_best,349026,f49aa51389d603ebf2f52c71d8931bcab5f9c84f66467eae6f5a8bcae48710e6,false,false,,models_saved/supporting/seed_sensitivity/seed_1234/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_1234/model_best.pt,COPY_ALREADY_PRESENT,f49aa51389d603ebf2f52c71d8931bcab5f9c84f66467eae6f5a8bcae48710e6
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_1234/model_final.pt,seed_sensitivity,,,1234,other_checkpoint,348984,c0835eb33ab67799d03cb3b91cdf10be2d48c540ece71fc20a210c0ddc5d0433,false,false,,models_saved/supporting/seed_sensitivity/seed_1234/model_final.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_1234/model_final.pt,COPY_ALREADY_PRESENT,c0835eb33ab67799d03cb3b91cdf10be2d48c540ece71fc20a210c0ddc5d0433
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_2345/model_best.pt,seed_sensitivity,,,2345,model_best,349026,05c3fa685da2fa68de4ba15232862fc1f2cd527ab6e2527b55efba4b9c042af2,false,false,,models_saved/supporting/seed_sensitivity/seed_2345/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_2345/model_best.pt,COPY_ALREADY_PRESENT,05c3fa685da2fa68de4ba15232862fc1f2cd527ab6e2527b55efba4b9c042af2
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_2345/model_final.pt,seed_sensitivity,,,2345,other_checkpoint,348984,40d3c7b53baad32339e1d7db2e0be813316ba0b3d8b23dfe01e950bba836c304,false,false,,models_saved/supporting/seed_sensitivity/seed_2345/model_final.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_2345/model_final.pt,COPY_ALREADY_PRESENT,40d3c7b53baad32339e1d7db2e0be813316ba0b3d8b23dfe01e950bba836c304
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_3456/model_best.pt,seed_sensitivity,,,3456,model_best,349026,d49e012d8639e00ec6ab542c4d53ab7b3c43dd656ad8934804528c3ee3011b7f,false,false,,models_saved/supporting/seed_sensitivity/seed_3456/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_3456/model_best.pt,COPY_ALREADY_PRESENT,d49e012d8639e00ec6ab542c4d53ab7b3c43dd656ad8934804528c3ee3011b7f
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_3456/model_final.pt,seed_sensitivity,,,3456,other_checkpoint,348984,671261356b45b2c36fa96f157e499aebd8c5286cbf51a6f0b30250498522766d,false,false,,models_saved/supporting/seed_sensitivity/seed_3456/model_final.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/seed_3456/model_final.pt,COPY_ALREADY_PRESENT,671261356b45b2c36fa96f157e499aebd8c5286cbf51a6f0b30250498522766d
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/ETAEDGE_HM2B/model_best.pt,seed_sensitivity,N340,ETAEDGE_HM2B,2345,model_best,3388450,75807deb0e362cada2f8ad88b9f0389cd4dd3102b65f3da88ce9aed65d4202ec,false,false,,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_2345/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_2345/model_best.pt,COPY_ALREADY_PRESENT,75807deb0e362cada2f8ad88b9f0389cd4dd3102b65f3da88ce9aed65d4202ec
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/ETAEDGE_HM2B/model_state.pt,seed_sensitivity,N340,ETAEDGE_HM2B,2345,model_state,3388990,5ae5d7f76baf6ccd9eb660913bbd5843c026111b49b51fe35fc922afb129ddc9,false,false,,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_2345/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_2345/model_state.pt,COPY_ALREADY_PRESENT,5ae5d7f76baf6ccd9eb660913bbd5843c026111b49b51fe35fc922afb129ddc9
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/HM2_NEUTRAL3/model_best.pt,seed_sensitivity,N340,HM2_NEUTRAL3,2345,model_best,3396962,67d77b1c94dfd744b0bd1a314ea606d6d862ad68ca56078040fd10a5f824f60e,false,false,,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_2345/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_2345/model_best.pt,COPY_ALREADY_PRESENT,67d77b1c94dfd744b0bd1a314ea606d6d862ad68ca56078040fd10a5f824f60e
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/HM2_NEUTRAL3/model_state.pt,seed_sensitivity,N340,HM2_NEUTRAL3,2345,model_state,3397502,a6843527cb4ccda5a634ba18389944146822d497af76e0976b0d8e7eb32c4ddd,false,false,,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_2345/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_2345/model_state.pt,COPY_ALREADY_PRESENT,a6843527cb4ccda5a634ba18389944146822d497af76e0976b0d8e7eb32c4ddd
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/MID/model_best.pt,seed_sensitivity,N340,MID,2345,model_best,3390562,55b5170cafdbe1ae4f9bdd2bb329c1b9c9d4e6c636666a856fbf9ca09d15fc65,false,false,,models_saved/supporting/seed_sensitivity/N340/MID/seed_2345/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/MID/seed_2345/model_best.pt,COPY_ALREADY_PRESENT,55b5170cafdbe1ae4f9bdd2bb329c1b9c9d4e6c636666a856fbf9ca09d15fc65
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/MID/model_state.pt,seed_sensitivity,N340,MID,2345,model_state,3391038,7787e94734db39779a7a0a603426a69f833ec79d718eea16b22d1ecdf4aeb5f1,false,false,,models_saved/supporting/seed_sensitivity/N340/MID/seed_2345/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/MID/seed_2345/model_state.pt,COPY_ALREADY_PRESENT,7787e94734db39779a7a0a603426a69f833ec79d718eea16b22d1ecdf4aeb5f1
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/NEUTRAL3_LOWM/model_best.pt,seed_sensitivity,N340,NEUTRAL3_LOWM,2345,model_best,8568034,f0d4ab719d8cedd2c45bb6a90b5caed04d8b9e5fbc4a83a0357fcb050fa4fd4b,false,false,,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_2345/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_2345/model_best.pt,COPY_ALREADY_PRESENT,f0d4ab719d8cedd2c45bb6a90b5caed04d8b9e5fbc4a83a0357fcb050fa4fd4b
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/NEUTRAL3_LOWM/model_state.pt,seed_sensitivity,N340,NEUTRAL3_LOWM,2345,model_state,8568512,a01a8fe697302a8f15a82b998a018361eae99a19456a72fef1cbede9c945e479,false,false,,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_2345/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_2345/model_state.pt,COPY_ALREADY_PRESENT,a01a8fe697302a8f15a82b998a018361eae99a19456a72fef1cbede9c945e479
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/ETAEDGE_HM2B/model_best.pt,seed_sensitivity,N340,ETAEDGE_HM2B,3456,model_best,3388450,f2136d9a0c3b924d84f78b52aee42296a91b85467e2e7e5b8a869f854b028b14,false,false,,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_3456/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_3456/model_best.pt,COPY_ALREADY_PRESENT,f2136d9a0c3b924d84f78b52aee42296a91b85467e2e7e5b8a869f854b028b14
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/ETAEDGE_HM2B/model_state.pt,seed_sensitivity,N340,ETAEDGE_HM2B,3456,model_state,3388990,59cb8a856c7ebe60e11112f95e8a4826c1e7f8b16e4a209664fcf138be7d4e25,false,false,,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_3456/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/ETAEDGE_HM2B/seed_3456/model_state.pt,COPY_ALREADY_PRESENT,59cb8a856c7ebe60e11112f95e8a4826c1e7f8b16e4a209664fcf138be7d4e25
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/model_best.pt,seed_sensitivity,N340,HM2_NEUTRAL3,3456,model_best,3396962,fb6038b9022b912a7be0b68b527aef1f989d7cf2ab96a478db706ceaa637a397,false,false,,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_3456/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_3456/model_best.pt,COPY_ALREADY_PRESENT,fb6038b9022b912a7be0b68b527aef1f989d7cf2ab96a478db706ceaa637a397
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/model_state.pt,seed_sensitivity,N340,HM2_NEUTRAL3,3456,model_state,3397502,5a6fbb8bcf3a004da3ac614b619dd22f6c0960e005ec87a887289e30169ecfaf,false,false,,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_3456/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/HM2_NEUTRAL3/seed_3456/model_state.pt,COPY_ALREADY_PRESENT,5a6fbb8bcf3a004da3ac614b619dd22f6c0960e005ec87a887289e30169ecfaf
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/model_best.pt,seed_sensitivity,N340,MID,3456,model_best,3390562,54209130ac95dae3509e0fd252b769e2f6d129b7e863580ac7b904f5e60eeafb,false,false,,models_saved/supporting/seed_sensitivity/N340/MID/seed_3456/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/MID/seed_3456/model_best.pt,COPY_ALREADY_PRESENT,54209130ac95dae3509e0fd252b769e2f6d129b7e863580ac7b904f5e60eeafb
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/model_state.pt,seed_sensitivity,N340,MID,3456,model_state,3391038,44f7ab3a0b21e1b56fd7b317ca73fe915baf853dcedbb39f7be7ef6d97331e16,false,false,,models_saved/supporting/seed_sensitivity/N340/MID/seed_3456/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/MID/seed_3456/model_state.pt,COPY_ALREADY_PRESENT,44f7ab3a0b21e1b56fd7b317ca73fe915baf853dcedbb39f7be7ef6d97331e16
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/model_best.pt,seed_sensitivity,N340,NEUTRAL3_LOWM,3456,model_best,8568034,7dd2756bb1c99696ca09c937f0ad091f020bd971844f728cf2a95fdbc39e79fb,false,false,,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_3456/model_best.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_3456/model_best.pt,COPY_ALREADY_PRESENT,7dd2756bb1c99696ca09c937f0ad091f020bd971844f728cf2a95fdbc39e79fb
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/model_state.pt,seed_sensitivity,N340,NEUTRAL3_LOWM,3456,model_state,8568512,72756b2e0088c64730920a24333f7b11385c58dd92c2127231dbd576fe6e5d93,false,false,,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_3456/model_state.pt,SUPPORTING,models_saved/supporting/seed_sensitivity/N340/NEUTRAL3_LOWM/seed_3456/model_state.pt,COPY_ALREADY_PRESENT,72756b2e0088c64730920a24333f7b11385c58dd92c2127231dbd576fe6e5d93
assets/pinn_subsonic/baselines/baseline_pure_physics_singlecase_a065_m060_stabilized_epoch500_2026-06-21/model_saved/checkpoint_epoch_500.pt,fixed_mach_physics_only,A0,,,periodic_epoch,315734,63635592782c80ac727360de20e81cf220b64e13780fa4a758c93feb947eda77,false,false,pinn_subsonic/checkpoints/experiments/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/checkpoint_epoch_500.pt,,DUPLICATE,models_saved/archive/pinn_subsonic/checkpoints/experiments/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/checkpoint_epoch_500.pt,GIT_RM_EXCLUDED,63635592782c80ac727360de20e81cf220b64e13780fa4a758c93feb947eda77
assets/pinn_subsonic/baselines/baseline_pure_physics_singlecase_a065_m060_stabilized_epoch500_2026-06-21/model_saved/model_best.pt,fixed_mach_physics_only,A0,,,model_best,627743,508ae4c2471fbde2eeb1a910f5c82cf6486953071d8192e1bde38171ff4c1ff3,false,false,pinn_subsonic/checkpoints/experiments/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/model_best.pt,,DUPLICATE,models_saved/archive/pinn_subsonic/checkpoints/experiments/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/model_best.pt,GIT_RM_EXCLUDED,508ae4c2471fbde2eeb1a910f5c82cf6486953071d8192e1bde38171ff4c1ff3
assets/pinn_subsonic/frozen_fixed_mach_alpha_sweep_best/stage_b_pressure_overlap/model_best.pt,overlap_195,,,,model_best,343775,ae8be222f09c2d811ccc192dc6d33ffa5d097ba93fe0f560d8e60b7c90c9ba3b,false,false,,models_saved/supporting/overlap_195/model_best.pt,SUPPORTING,models_saved/supporting/overlap_195/model_best.pt,GIT_MV_ALREADY_APPLIED,ae8be222f09c2d811ccc192dc6d33ffa5d097ba93fe0f560d8e60b7c90c9ba3b
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM1/model_best.pt,atlas_N340,,ETAEDGE_HM1,,model_best,3388834,bcb318caf0f4adc79b59e5a6064f3428c78d24a5fa8116de1a6bee52ffe549f0,false,false,,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM1/model_best.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM1/model_best.pt,COPY,bcb318caf0f4adc79b59e5a6064f3428c78d24a5fa8116de1a6bee52ffe549f0
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM1/model_state.pt,atlas_N340,,ETAEDGE_HM1,,model_state,3389374,af30f45b204cabb8572e177b3962658b70228ef647d541a75de7c4f5db4c19a6,false,false,pinn_subsonic/checkpoints/joint_atlas_v2/ETAEDGE_HM1/model_state.pt,,DUPLICATE,models_saved/production/atlas/N340/ETAEDGE_HM1/model_state.pt,DUPLICATE_NOT_COPIED,af30f45b204cabb8572e177b3962658b70228ef647d541a75de7c4f5db4c19a6
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,atlas_N340,,ETAEDGE_HM2A,,model_best,3388834,dd9f0c3bb14b323aa350ce315ff894f9719f8d00d27e043bffda7044f754dc7e,false,false,,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,COPY,dd9f0c3bb14b323aa350ce315ff894f9719f8d00d27e043bffda7044f754dc7e
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_state.pt,atlas_N340,,ETAEDGE_HM2A,,model_state,3389374,3e5161592cd812e7406b0551fd05f2c7c3e4a4c397b7586cb9926c63d4d60cfb,false,false,pinn_subsonic/checkpoints/joint_atlas_v2/ETAEDGE_HM2A/model_state.pt,,DUPLICATE,models_saved/production/atlas/N340/ETAEDGE_HM2A/model_state.pt,DUPLICATE_NOT_COPIED,3e5161592cd812e7406b0551fd05f2c7c3e4a4c397b7586cb9926c63d4d60cfb
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/model_best.pt,atlas_N340,,ETAEDGE_HM2B,,model_best,3388834,790c9fb4b3a5c10365f18fd0adf6a88f096968a8eac668c201232c58ff05c4ce,false,false,,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/model_best.pt,ARCHIVE,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/model_best.pt,COPY,790c9fb4b3a5c10365f18fd0adf6a88f096968a8eac668c201232c58ff05c4ce
