source_path,destination_path,category,subcategory,experiment,file_type,git_tracked,required_for_article,required_for_reproduction,anchor_budget,action,dependency_reason,notes,layer,scope_group,size_bytes,content_sha256,duplicate_of,refinement_reason,actual_destination,migration_status,sha256_source,sha256_destination,validation_status
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_pin3_xi099_m140_mach_1.400_summary.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_pin3_xi099_m140_mach_1.400_summary.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,1705,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_pin3_xi099_m140_mach_1.400_summary.csv,KEEP_IN_PLACE,583cfd2419845a561170897d32c5cef04f9c021ac80caeb69c45b3f721ab05ec,583cfd2419845a561170897d32c5cef04f9c021ac80caeb69c45b3f721ab05ec,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,198202,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100.png,KEEP_IN_PLACE,56ce17b62edef3004c6715b96625e323d95d7ce314b440b80504e32110631dd5,56ce17b62edef3004c6715b96625e323d95d7ce314b440b80504e32110631dd5,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_attempts.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_attempts.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,1471,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_attempts.csv,KEEP_IN_PLACE,71f6ef947e341d523aff65097c8a191f3fce95836f44be875f307085fe978b73,71f6ef947e341d523aff65097c8a191f3fce95836f44be875f307085fe978b73,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_summary.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_summary.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,1224,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_continuation_sweep_gep_test_mach_1.100_summary.csv,KEEP_IN_PLACE,4024f7b65e3f2f706124508745845b9e1f70877400fec33956c3e969d3c47f2b,4024f7b65e3f2f706124508745845b9e1f70877400fec33956c3e969d3c47f2b,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a018_m110_a_0.180_m_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a018_m110_a_0.180_m_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,463,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a018_m110_a_0.180_m_1.100.csv,KEEP_IN_PLACE,2a15dcdd92d020a4316d56d61ab8e03e0ddd21656889e7c180a05956517bda0e,2a15dcdd92d020a4316d56d61ab8e03e0ddd21656889e7c180a05956517bda0e,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_a_0.220_m_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_a_0.220_m_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,630,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_a_0.220_m_1.100.csv,KEEP_IN_PLACE,4a5308ca65f0ffb6b17ded6842e0863425c8e364c6413d225acbfc8d5bd6c747,4a5308ca65f0ffb6b17ded6842e0863425c8e364c6413d225acbfc8d5bd6c747,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_n401_a_0.220_m_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_n401_a_0.220_m_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,298,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a022_m110_n401_a_0.220_m_1.100.csv,KEEP_IN_PLACE,ae3b32888f15687329766e4db0229c7d74a6c0de9d2be13c5a0b2bf4485c11b7,ae3b32888f15687329766e4db0229c7d74a6c0de9d2be13c5a0b2bf4485c11b7,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_a_0.240_m_1.200.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_a_0.240_m_1.200.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,627,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_a_0.240_m_1.200.csv,KEEP_IN_PLACE,465f06d534cea9e275d9a04e363d859330de4f67ffa176c7d8f01144e4ac0756,465f06d534cea9e275d9a04e363d859330de4f67ffa176c7d8f01144e4ac0756,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_hiN_a_0.240_m_1.200.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_hiN_a_0.240_m_1.200.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,463,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_a024_m120_hiN_a_0.240_m_1.200.csv,KEEP_IN_PLACE,3b6c35d542dce42b69ec0f5acbbb80856b0686937652f2ec55040135cfde1f89,3b6c35d542dce42b69ec0f5acbbb80856b0686937652f2ec55040135cfde1f89,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_a_0.180_m_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_a_0.180_m_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,629,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_a_0.180_m_1.100.csv,KEEP_IN_PLACE,6e79fd5ce202db3fd2204a282b53649571b639828c3b45cbdc6d22c40f194ee1,6e79fd5ce202db3fd2204a282b53649571b639828c3b45cbdc6d22c40f194ee1,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_short_a_0.180_m_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_short_a_0.180_m_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,463,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/adaptive_gep_guided_test_short_a_0.180_m_1.100.csv,KEEP_IN_PLACE,2a15dcdd92d020a4316d56d61ab8e03e0ddd21656889e7c180a05956517bda0e,2a15dcdd92d020a4316d56d61ab8e03e0ddd21656889e7c180a05956517bda0e,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m170_a_0.180_m_1.700.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m170_a_0.180_m_1.700.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,5567,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m170_a_0.180_m_1.700.csv,KEEP_IN_PLACE,432ae9d4ef9f1ee0d4a00845243fd99de9ef9d5bfb9803b6144deaf7613aec14,432ae9d4ef9f1ee0d4a00845243fd99de9ef9d5bfb9803b6144deaf7613aec14,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m180_a_0.180_m_1.800.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m180_a_0.180_m_1.800.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,5573,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a018_m180_a_0.180_m_1.800.csv,KEEP_IN_PLACE,4477f7318d4cb36c352f8f38e43997623485958dff894827914a5c35558cd670,4477f7318d4cb36c352f8f38e43997623485958dff894827914a5c35558cd670,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a_0.240_m_1.200.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a_0.240_m_1.200.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,5528,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/audit_gep_parameter_grid_a_0.240_m_1.200.csv,KEEP_IN_PLACE,c614cca25522f89cc3332b1ab9b59487bf542df3d0c14117a83ed46aa2017c4f,c614cca25522f89cc3332b1ab9b59487bf542df3d0c14117a83ed46aa2017c4f,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,941,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.csv,KEEP_IN_PLACE,f6ed4488cbd2ed32b1d462c5c6104351f6e86b7aa57fb028546a78a6b2a6f0d6,f6ed4488cbd2ed32b1d462c5c6104351f6e86b7aa57fb028546a78a6b2a6f0d6,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,197465,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_from_existing_mach_1.100.png,KEEP_IN_PLACE,29359787415674aae93c37f7db03dc628cd36b8894aae8096d35c81b6544d40f,29359787415674aae93c37f7db03dc628cd36b8894aae8096d35c81b6544d40f,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,1184,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.csv,KEEP_IN_PLACE,a5f36412fa9d15e16e3e46bf7fa2b4fda7f0243cb452187f81e8bb87fc7b8bb3,a5f36412fa9d15e16e3e46bf7fa2b4fda7f0243cb452187f81e8bb87fc7b8bb3,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,185668,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_fast_mach_1.100.png,KEEP_IN_PLACE,9ce03b7d0fbef4b1396eedee6bf192f95cbd9f002752118dfe62881c4e56f3f2,9ce03b7d0fbef4b1396eedee6bf192f95cbd9f002752118dfe62881c4e56f3f2,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,1383,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.csv,KEEP_IN_PLACE,a546f3af5b9369279fd96a1ba9258b860a2b8591450246dcef35abc63a40cbce,a546f3af5b9369279fd96a1ba9258b860a2b8591450246dcef35abc63a40cbce,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,214661,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_local_mach_1.100.png,KEEP_IN_PLACE,db93a1f033beb1e59b4e274e60b8fce63b0d2a462bc6ce7c8a8ea68a9e3a2682,db93a1f033beb1e59b4e274e60b8fce63b0d2a462bc6ce7c8a8ea68a9e3a2682,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,984,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.csv,KEEP_IN_PLACE,333abd20f87082803d93d2146c48f3351537423b5f3d20218ec534c61e7e5ce2,333abd20f87082803d93d2146c48f3351537423b5f3d20218ec534c61e7e5ce2,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,198532,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_n301_mach_1.100.png,KEEP_IN_PLACE,17ccfeb206e219d9b206b3b98e23cbdb74ba759b73db41343aa42a2b8a66d553,17ccfeb206e219d9b206b3b98e23cbdb74ba759b73db41343aa42a2b8a66d553,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,686,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.csv,KEEP_IN_PLACE,8ed854f9b0ccc47c34491a5cd710d9ee763f26af169de3dce563562371bc5459,8ed854f9b0ccc47c34491a5cd710d9ee763f26af169de3dce563562371bc5459,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,161649,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/compare_sweep_gep_vs_shooting_smoke_mach_1.100.png,KEEP_IN_PLACE,e54c5e6e5a432aa322d024bc260a43bbf45f75ed60a9fe5678a2f7e298b68b76,e54c5e6e5a432aa322d024bc260a43bbf45f75ed60a9fe5678a2f7e298b68b76,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,219,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.csv,KEEP_IN_PLACE,d4699d24938772f5416cf17dc1cfe64d7653791d42539cd9b07570fa7451d95b,d4699d24938772f5416cf17dc1cfe64d7653791d42539cd9b07570fa7451d95b,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,108193,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_frontier.png,KEEP_IN_PLACE,1e960e2c1b0f5556ed757e548c6c19e5ae49f32d19f8340bc827a8126a494022,1e960e2c1b0f5556ed757e548c6c19e5ae49f32d19f8340bc827a8126a494022,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,312,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.csv,KEEP_IN_PLACE,d3a1b73dedf5c013ae27c7a0985aa5835fb60b1f12a2790d3b7e47eb5913c554,d3a1b73dedf5c013ae27c7a0985aa5835fb60b1f12a2790d3b7e47eb5913c554,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.png,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.png,pinn_subsonic,scientific_figure,subsonic_general,png,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,102326,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_frontier.png,KEEP_IN_PLACE,55b9d519b52fdff5e2e420bc9c7fbfe3980b0eeb414463f203eb299e020a4fdb,55b9d519b52fdff5e2e420bc9c7fbfe3980b0eeb414463f203eb299e020a4fdb,SHA256_OK
archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_summary.csv,archive/archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_summary.csv,pinn_subsonic,scientific_data,subsonic_general,csv,true,false,false,,ARCHIVE,name/content/dependency audit match,,ARCHIVE,obsolete development outputs,9011,,,second-pass scope classification,archive/old_assets/assets_snapshot_2026-04-08/blumen_gep/scan_gep_validity_frontier_pin3_xi099_m110_160_summary.csv,KEEP_IN_PLACE,42ed414859af2767cf02342e41b05b179c9768f41a2fe0402920a1c6cc118b33,42ed414859af2767cf02342e41b05b179c9768f41a2fe0402920a1c6cc118b33,SHA256_OK
