condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,source_file,status_completed,actual_box_solves
generic,34,C12,1.4,0.21,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,2,0.091875,0.091875,0.283570556640625,0.0453696370442708,0.0263205482874681,4.789774217877413e-21,0.0263205482874681,True,True,True,0.1886241625102699,98.63901711103972,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,3.0
generic,34,C12,1.4,0.21,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3801171874999999,0.0149403320312499,0.0123741299307066,4.7579710126071745e-22,0.0123741299307066,True,True,True,0.1205791894399243,34.23276508401614,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,34,C12,1.4,0.21,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,2.2504267939814816e-05,0.0014238088322528,1.1768210626582868e-19,0.0014238088322528,True,True,True,0.1198991210238024,43.62832897400949,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,34,C12,1.4,0.21,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,1,0.105,0.0525,0.3072998046875,0.03952626953125,0.0157354686681972,3.890418286483746e-21,0.0157354686681972,True,True,True,0.2110157334243739,63.29355650197249,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,34,C12,1.4,0.21,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.3468098958333333,0.0120921875,0.0072242454148602,4.191870232257447e-21,0.0072242454148602,True,True,True,0.1536587796893797,33.99437183700502,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,34,C12,1.4,0.21,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.770572916666667e-05,6.485597991841298e-08,8.660603764178706e-20,6.485597991849959e-08,True,True,True,0.1385416911082177,25.90160976001061,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,34,C12,1.4,0.21,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.0426644856770833,0.0191569036693429,3.893576644354029e-21,0.0191569036693429,True,True,True,0.2039007443398734,30.183410253957845,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,9.413055796682102e-06,0.0149420736856193,4.605163698598787e-13,0.0149420736860798,True,True,True,0.0918068611418538,140.37833195994608,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,3.0
generic,35,C12,1.4,0.255,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.1914862060546874,8.27359159493152e-06,0.0574978036634336,1.3915506368098648e-27,0.0574978036634336,False,True,False,0.0914862520382965,144.29781166708565,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,4.0
generic,35,C12,1.4,0.255,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.470029296875,0.0136449218749999,0.0302229344382574,2.5103632905842204e-20,0.0302229344382574,True,True,True,0.0328893288834955,36.5553180250572,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7951025390625002,7.422184244791666e-05,0.0066784374535958,1.7496579246684194e-20,0.0066784374535958,True,True,True,0.1048974641049425,91.86232759803534,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,35,C12,1.4,0.255,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,2,0.091875,0.0459375,0.283570556640625,0.0180650109863281,0.0477639423477277,7.371670255445442e-21,0.0477639423477277,True,True,True,0.1842721732745879,106.35685083002318,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,3.0
generic,35,C12,1.4,0.255,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375,0.0143781575520833,0.0252262137930336,1.5480233317025177e-20,0.0252262137930336,True,True,True,0.0612061350487982,36.02181105490308,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,9.728027343749998e-06,0.0017399308182009,2.413391554579289e-15,0.0017399308182033,True,True,True,0.1198993324228089,45.50866049109027,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,1,0.105,0.02625,0.3072998046875,0.027469384765625,0.0299052644267745,3.2878653473201626e-21,0.0299052644267745,True,True,True,0.2090987619425914,68.42027551389765,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,35,C12,1.4,0.255,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3801171874999999,0.0137035156249999,0.0081858734126002,1.4120348806506557e-21,0.0081858734126002,True,True,True,0.1206521627252068,35.19216758699622,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1.0110243055555556e-05,7.865863808870768e-08,2.2813907456670783e-20,7.86586380887305e-08,True,True,True,0.1385416958281737,26.94963873294182,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0198001627604166,0.0353041312621742,6.93734198320633e-21,0.0353041312621742,True,True,True,0.2005960092855041,32.76282188796904,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,35,C12,1.4,0.255,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3600911458333333,0.0134851236979166,1.756468297550369e-05,1.8871036700249326e-23,1.756468297550369e-05,True,True,True,0.1403794697973533,34.83007602894213,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0001205719401041,0.0190083042477664,2.6445851872719717e-25,0.0190083042477664,True,True,True,0.0299707101853059,32.98160613293294,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.0225853515624999,0.0158144105820381,7.66258639979437e-21,0.0158144105820381,True,True,True,0.0374677738956572,32.262942902045324,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0007830182291666,0.0328521214335379,3.7621379435243193e-19,0.0328521214335379,True,True,True,0.0524531776128476,78.52335531893186,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,36,C20,1.45,0.105,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.1599414062499999,0.0008011855468749,0.0172599016606768,5.169878828456423e-26,0.0172599016606768,True,True,True,0.0599533930592802,32.391367419972084,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.0254334960937499,0.0148756992475935,6.4389980287394904e-21,0.0148756992475935,True,True,True,0.0643591556998949,32.0870381440036,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0006624442274305,0.0247813970637479,3.839145255020425e-19,0.0247813970637479,True,True,True,0.0599563277617325,39.39732409897261,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2198828124999999,0.003145400390625,0.0136199845207225,7.080828107038287e-24,0.0136199845207225,True,True,True,0.1199214876344075,31.414936972083524,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0126146484375,0.0112559491506357,1.0349210199275736e-20,0.0112559491506357,True,True,True,0.1205342489022284,32.87064172292594,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,5.771668233989199e-06,0.0006627525256233,1.6917592948268976e-13,0.0006627525257924,True,True,True,0.1198828495319018,40.83432702696882,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2992838541666668,0.0149403320312499,0.008798344482844,1.313748820613633e-21,0.008798344482844,True,True,True,0.199703547100697,35.6772054170724,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0029331705729166,0.0038675006412324,8.326396361662805e-20,0.0038675006412324,True,True,True,0.1998068666344843,42.07328896806576,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,36,C20,1.45,0.105,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,1e-06,3.5133478959657903e-08,3.2723811162895725e-19,3.513347895998514e-08,True,True,True,0.1385560875738695,28.216054850025102,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.0127690492221625,1.5929451222887782e-20,0.0127690492221625,True,True,True,0.0322808860913394,38.35741035698448,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0009507841796874,0.0264542922328886,4.544417917060766e-19,0.0264542922328886,True,True,True,0.0524556304080313,92.56117365998216,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,2.0
generic,37,C20,1.5,0.085,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129814453125,4.662943070023149e-05,0.0131870840350743,1.6331392890337997e-25,0.0131870840350743,True,True,True,0.0298783746499676,40.10117634898052,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0149403320312499,0.0119500383536568,1.4438183806882422e-20,0.0119500383536568,True,True,True,0.0613222991766169,38.65643636393361,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0007864140625,0.0199536516465188,4.675115588769493e-19,0.0199536516465188,True,True,True,0.0599536902455158,47.64746347593609,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.1599414062499999,8.001882595486114e-05,0.0122917235098142,1.3325517297083854e-25,0.0122917235098142,True,True,True,0.0599414095803131,39.44053097302094,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.0111078124999999,0.009037643594502,1.925387640695764e-20,0.009037643594502,True,True,True,0.1203871283358203,39.72829672601074,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,6.220540364583332e-06,0.0005592154202458,1.1577067095379457e-15,0.000559215420247,True,True,True,0.1198828491799271,48.04800037899986,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2198828124999999,0.0120962304687499,0.0096092903727697,7.687953130180653e-23,0.0096092903727697,True,True,True,0.120307200958996,36.28781488304958,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.00505966796875,0.0031226399369605,5.911174586081446e-20,0.0031226399369605,True,True,True,0.1998281129247119,41.14422489504796,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,6.355787037037038e-05,3.09650009836878e-08,5.313593788404535e-19,3.0965000984219164e-08,True,True,True,0.1385551991478458,28.349189957021736,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,37,C20,1.5,0.085,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.0450707031249999,0.0028231508229893,2.522700260958537e-21,0.0028231508229893,True,True,True,0.2048030206967896,33.233829788980074,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.8700292968749999,0.0041078124999999,0.0410279855270369,3.1530040568673985e-19,0.0410279855270369,True,True,True,0.0302374867811802,43.8191636109259,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129951171875,2.2113281250000025e-05,0.0051655333173491,7.927184350475426e-26,0.0051655333173491,True,True,True,0.0300164077224107,38.451391278998926,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.470029296875,0.0479188476562499,0.0083616891678656,8.019785248529563e-21,0.0083616891678656,True,True,True,0.0548341464407423,33.48232246004045,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0009325839843749,0.0140152224614617,5.870767193191971e-19,0.0140152224614617,True,True,True,0.0599509095859101,44.82155421492644,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15869140625,0.0001419545898437,0.0069315667694181,1.480613033009317e-26,0.0069315667694181,True,True,True,0.0586914212452736,38.13295359804761,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375,0.0450707031249999,0.00757244389754,7.07681692682894e-21,0.00757244389754,True,True,True,0.0749355477913147,33.24664958298672,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7805859375000003,1e-06,0.0003045160394532,3.0366101866095636e-10,0.0003045163431142,True,True,True,0.1194141035378729,45.84646698506549,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2198828124999999,0.0050372213541666,0.0055192158114233,3.9334884542335745e-24,0.0055192158114233,True,True,True,0.1199212802069105,35.77844969998114,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3801171874999999,0.0479188476562499,0.0043236835770729,3.916943851962077e-21,0.0043236835770729,True,True,True,0.1283761243494602,32.41956053499598,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,1.932132970693198e-08,6.715264276218842e-19,1.9321329707603503e-08,True,True,True,0.1385555553080071,26.82181447197217,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0057669824218749,0.003406892701286,1.4525044201205725e-23,0.003406892701286,True,True,True,0.1998850365503695,35.25734588701744,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,38,C20,1.55,0.06,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3236328125000001,0.0450707031249999,0.0003914894380031,1.4821715981215369e-21,0.0003914894380031,True,True,True,0.1820102990663358,32.16280976391863,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.128095703125,9.526269531249998e-05,0.0264262209639068,2.9689569028898e-26,0.0264262209639068,True,True,True,0.0281601945712028,42.216376316035166,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.470029296875,0.0254334960937499,0.0116536544202025,8.973184256728199e-21,0.0116536544202025,True,True,True,0.0380443397233107,37.78799804102164,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.8700292968749999,1.0410664876302083e-06,0.0413562148939076,5.879702746253823e-05,0.0414150119213701,True,True,True,0.0300372915327724,52.32350113091525,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15509765625,3.611239510995371e-05,0.0238945334026083,4.430952818535901e-26,0.0238945334026083,True,True,True,0.0550976932899121,42.67671557201538,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375,0.0225853515624999,0.0093670414641067,9.476096330358916e-21,0.0093670414641067,True,True,True,0.0640200220096553,37.17657717200928,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0007010380859375,0.0257292209668001,3.4774066904921226e-19,0.0257292209668001,True,True,True,0.059944419506809,49.03735973604489,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2198828124999999,0.000253763671875,0.0201737840246732,4.923280909484335e-27,0.0201737840246732,True,True,True,0.1198955298342011,41.77873607492074,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3826953124999999,0.0254334960937499,0.0030849582487816,5.230685837095966e-21,0.0030849582487816,True,True,True,0.1196223994436179,35.854520029970445,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
generic,39,C20,1.6,0.11,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.62098102334105e-05,0.0007205672939677,1.495972390314911e-15,0.0007205672939692,True,True,True,0.1198992250034466,48.75185245007742,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_32_64.csv,True,1.0
