boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen,eps,Mach_minus,eta_minus,Mach_plus,eta_plus,routed_chart_minus,routed_chart_plus,family_minus,family_plus,ci_minus,ci_plus,samepoint_ci_abs_diff,samepoint_ci_rel_diff_reg,samepoint_p_overlap,samepoint_p_rel,samepoint_q_overlap,samepoint_q_rel,routed_ci_abs_diff,routed_ci_rel_diff_reg,routed_p_overlap,routed_p_rel,routed_q_overlap,routed_q_rel,success,error,source_shard
ROUTE_0033,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9224,0.9224,0.0583999999999999,0.0616,0.9224,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9224,0.0600000004947185,True,,0.001,0.9224,0.0590000004947185,0.9224,0.0610000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.5022814736020793,0.5009799394436674,1.1008071347129444e-05,2.1944994652806196e-05,0.9998827622039256,0.0153121470554563,0.9953134441085844,8.410346928089622,0.0013015341584119,0.0025912446045004,0.9998795188375064,0.0155224936552401,0.9953321483044492,8.579638716971662,True,,shard_00001.csv
ROUTE_0033,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9224,0.9224,0.0583999999999999,0.0616,0.9224,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9224,0.0600000004947185,True,,0.0002,0.9224,0.0598000004947185,0.9224,0.0602000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.5017534896083403,0.5014841777910752,1.1008071347129444e-05,2.1944994652806196e-05,0.9998827622039256,0.0153121470554563,0.9953134441085844,8.410346928089622,0.000269311817265,0.0005367412939674,0.99988211622364,0.0153542715924885,0.9953175191894128,8.4440271199147,True,,shard_00001.csv
ROUTE_0033,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9224,0.9224,0.0583999999999999,0.0616,0.9224,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9224,0.0600000004947185,True,,5e-05,0.9224,0.0599500004947185,0.9224,0.0600500004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.5016541774298695,0.5015785869663789,1.1008071347129444e-05,2.1944994652806196e-05,0.9998827622039256,0.0153121470554563,0.9953134441085844,8.410346928089622,7.559046349059351e-05,0.0001506824160776,0.9998826008350132,0.0153226808166812,0.9953144790889228,8.418758766039527,True,,shard_00001.csv
ROUTE_0034,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9352,0.9352,0.0583999999999999,0.0616,0.9352,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9352,0.0600000004947185,True,,0.001,0.9352,0.0590000004947185,0.9352,0.0610000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4961205724636913,0.4950400679625574,7.964050152731161e-05,0.000160686532424,0.9999007504335752,0.014088622444125,0.9953942775530864,8.15784902491586,0.0010805045011339,0.0021779070675667,0.9998979995989936,0.0142825207134803,0.9953987051176412,8.320223793913538,True,,shard_00001.csv
ROUTE_0034,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9352,0.9352,0.0583999999999999,0.0616,0.9352,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9352,0.0600000004947185,True,,0.0002,0.9352,0.0598000004947185,0.9352,0.0602000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4956610804040789,0.4955093076560714,7.964050152731161e-05,0.000160686532424,0.9999007504335752,0.014088622444125,0.9953942775530864,8.15784902491586,0.0001517727480075,0.0003062026735765,0.999900202534464,0.0141274545314686,0.9953953181926188,8.190153561861232,True,,shard_00001.csv
ROUTE_0034,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9352,0.9352,0.0583999999999999,0.0616,0.9352,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9352,0.0600000004947185,True,,5e-05,0.9352,0.0599500004947185,0.9352,0.0600500004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4955753784178447,0.495597197640398,7.964050152731161e-05,0.000160686532424,0.9999007504335752,0.014088622444125,0.9953942775530864,8.15784902491586,2.1819222553232095e-05,4.402612173175358e-05,0.9999006135650804,0.0140983329573444,0.9953945452775624,8.165917313773832,True,,shard_00001.csv
ROUTE_0035,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9512,0.9512,0.0583999999999999,0.0616,0.9512,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9512,0.0600000004947185,True,,0.001,0.9512,0.0590000004947185,0.9512,0.0610000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.489028048949284,0.4882745327208049,0.0002283206061633,0.0004671112859738,0.9999228714071778,0.0124197921409585,0.995350737658006,7.744355432977237,0.000753516228479,0.0015408446000143,0.9999207311339792,0.0125909272291107,0.9953517717668792,7.897745568751589,True,,shard_00001.csv
ROUTE_0035,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9512,0.9512,0.0583999999999999,0.0616,0.9512,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9512,0.0600000004947185,True,,0.0002,0.9512,0.0598000004947185,0.9512,0.0602000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4886557074532455,0.4886891737126765,0.0002283206061633,0.0004671112859738,0.9999228714071778,0.0124197921409585,0.995350737658006,7.744355432977237,3.346625943101422e-05,6.848168781142392e-05,0.9999224451058432,0.0124540665468085,0.9953509870202584,7.774872835412975,True,,shard_00001.csv
ROUTE_0035,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9512,0.9512,0.0583999999999999,0.0616,0.9512,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9512,0.0600000004947185,True,,5e-05,0.9512,0.0599500004947185,0.9512,0.0600500004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4885871723465513,0.4887668538172141,0.0002283206061633,0.0004671112859738,0.9999228714071778,0.0124197921409585,0.995350737658006,7.744355432977237,0.0001796814706628,0.000367622045684,0.9999227649140744,0.0124283629892769,0.9953508020785528,7.751977393367071,True,,shard_00001.csv
ROUTE_0036,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9672,0.9672,0.0583999999999999,0.0616,0.9672,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9672,0.0600000004947185,True,,0.001,0.9672,0.0590000004947185,0.9672,0.0610000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4828804043261463,0.4824367838822664,0.0003471550739764,0.0007189445351472,0.99994486611003,0.0105007018905524,0.995202164638804,7.166926083001354,0.0004436204438798,0.0009186963063844,0.9999433393954744,0.0106450927016729,0.9952070401352338,7.31098078275683,True,,shard_00001.csv
ROUTE_0036,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9672,0.9672,0.0583999999999999,0.0616,0.9672,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9672,0.0600000004947185,True,,0.0002,0.9672,0.0598000004947185,0.9672,0.0602000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.48259070409745,0.4827815530573739,0.0003471550739764,0.0007189445351472,0.99994486611003,0.0105007018905524,0.995202164638804,7.166926083001354,0.0001908489599239,0.0003953112100396,0.9999445620301016,0.0105296185319753,0.995203156343886,7.195590237323686,True,,shard_00001.csv
ROUTE_0036,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.9672,0.9672,0.0583999999999999,0.0616,0.9672,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.9672,0.0600000004947185,True,,5e-05,0.9672,0.0599500004947185,0.9672,0.0600500004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4825379769049986,0.482846145478247,0.0003471550739764,0.0007189445351472,0.99994486611003,0.0105007018905524,0.995202164638804,7.166926083001354,0.0003081685732483,0.0006382334748537,0.9999447901493372,0.0105079328698932,0.995202413340578,7.174085362069248,True,,shard_00001.csv
ROUTE_0037,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.98,0.98,0.0583999999999999,0.0616,0.98,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.98,0.0600000004947185,True,,0.001,0.98,0.0590000004947185,0.98,0.0610000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4792535454283673,0.4786682712090946,4.07949289711329e-05,8.516377852114445e-05,0.9999628087884438,0.0086244443256663,0.9949817737559216,6.482903997689831,0.0005852742192726,0.0012212204267566,0.999961791113039,0.0087416425231973,0.9949887424113222,6.617883560399393,True,,shard_00001.csv
ROUTE_0037,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.98,0.98,0.0583999999999999,0.0616,0.98,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.98,0.0600000004947185,True,,0.0002,0.98,0.0598000004947185,0.98,0.0602000004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4790303792047626,0.4789476006315483,4.07949289711329e-05,8.516377852114445e-05,0.9999628087884438,0.0086244443256663,0.9949817737559216,6.482903997689831,8.277857321425941e-05,0.0001728044333047,0.9999626061357146,0.0086479090114019,0.9949831815797148,6.509775435431566,True,,shard_00001.csv
ROUTE_0037,eta,ETAEDGE_HM2B__HM2_VLOW_EXTREME,2,21,0.98,0.98,0.0583999999999999,0.0616,0.98,0.06,0,ETAEDGE_HM2B,HM2_VLOW_EXTREME,0.98,0.0600000004947185,True,,5e-05,0.98,0.0599500004947185,0.98,0.0600500004947185,ETAEDGE_HM2B,HM2_VLOW_EXTREME,pQscaled,pQscaled,0.4789899476222637,0.4789999283958536,4.07949289711329e-05,8.516377852114445e-05,0.9999628087884438,0.0086244443256663,0.9949817737559216,6.482903997689831,9.980773589823856e-06,2.0836691193773154e-05,0.9999627581667055,0.0086303116765641,0.9949821263651216,6.489616114359731,True,,shard_00001.csv
ROUTE_0038,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.02,0.02,0.3511999999999999,0.02,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.02,True,,0.001,0.3490000004947186,0.02,0.3510000004947186,0.02,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8659078769297602,0.8657059729902034,0.0007589165244179,0.0008761332275573,0.9999932823864772,0.0036654033774118,0.9937600072763356,0.1245474965750416,0.0002019039395568,0.000233170230848,0.9999932469881344,0.0036750480442609,0.993763547066646,0.124913897872465,True,,shard_00001.csv
ROUTE_0038,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.02,0.02,0.3511999999999999,0.02,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.02,True,,0.0002,0.3498000004947186,0.02,0.3502000004947185,0.02,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8655434046076389,0.8661103622967333,0.0007589165244179,0.0008761332275573,0.9999932823864772,0.0036654033774118,0.9937600072763356,0.1245474965750416,0.0005669576890944,0.000654602131293,0.999993275324854,0.0036673294194881,0.9937607160306072,0.1246204064079629,True,,shard_00001.csv
ROUTE_0038,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.02,0.02,0.3511999999999999,0.02,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.02,True,,5e-05,0.3499500004947186,0.02,0.3500500004947185,0.02,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.865475153294247,0.8661860898083441,0.0007589165244179,0.0008761332275573,0.9999932823864772,0.0036654033774118,0.9937600072763356,0.1245474965750416,0.0007109365140971,0.0008207664870887,0.999993280621918,0.0036658847518965,0.9937601845022778,0.1245657065902476,True,,shard_00001.csv
ROUTE_0039,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0296,0.0296,0.3511999999999999,0.0296,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0296,True,,0.001,0.3490000004947186,0.0296,0.3510000004947186,0.0296,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8520298932447339,0.8525916874599692,0.0015095097040283,0.0017694602171621,0.9999741393910327,0.0071917000189899,0.9948958691214372,0.2079466468710251,0.0005617942152352,0.0006589252786512,0.9999739941783348,0.0072118629374015,0.9948980131515744,0.2086195351137982,True,,shard_00001.csv
ROUTE_0039,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0296,0.0296,0.3511999999999999,0.0296,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0296,True,,0.0002,0.3498000004947186,0.0296,0.3502000004947185,0.0296,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8516706759047795,0.85299084631747,0.0015095097040283,0.0017694602171621,0.9999741393910327,0.0071917000189899,0.9948958691214372,0.2079466468710251,0.0013201704126905,0.0015476958731619,0.9999741103795222,0.0071957328107081,0.9948962985316714,0.2080812449198122,True,,shard_00001.csv
ROUTE_0039,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0296,0.0296,0.3511999999999999,0.0296,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0296,True,,5e-05,0.3499500004947186,0.0296,0.3500500004947185,0.0296,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.851603408257339,0.8530655927749302,0.0015095097040283,0.0017694602171621,0.9999741393910327,0.0071917000189899,0.9948958691214372,0.2079466468710251,0.0014621845175911,0.001714035274632,0.9999741321396112,0.0071927082264815,0.9948959765023676,0.207980297332903,True,,shard_00001.csv
ROUTE_0040,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0392,0.0392,0.3511999999999999,0.0392,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0392,True,,0.001,0.3490000004947186,0.0392,0.3510000004947186,0.0392,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8383696829689794,0.8373165049991493,0.0001381193581059,0.0001648332934794,0.9999275470711598,0.0120374668536781,0.995325420317135,0.2794433451617298,0.00105317796983,0.0012562214393301,0.9999272001339102,0.0120662517941278,0.9953260986954794,0.2801138444060848,True,,shard_00002.csv
ROUTE_0040,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0392,0.0392,0.3511999999999999,0.0392,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0392,True,,0.0002,0.3498000004947186,0.0392,0.3502000004947185,0.0392,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8380207380581305,0.8376997951991002,0.0001381193581059,0.0001648332934794,0.9999275470711598,0.0120374668536781,0.995325420317135,0.2794433451617298,0.0003209428590302,0.0003829772277163,0.9999274777286724,0.0120432256134154,0.9953255563605816,0.2795775082768246,True,,shard_00002.csv
ROUTE_0040,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0392,0.0392,0.3511999999999999,0.0392,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0392,True,,5e-05,0.3499500004947186,0.0392,0.3500500004947185,0.0392,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8379553941831538,0.8377715778526039,0.0001381193581059,0.0001648332934794,0.9999275470711598,0.0120374668536781,0.995325420317135,0.2794433451617298,0.0001838163305498,0.0002193629062189,0.9999275297376484,0.0120389066265988,0.9953254543452834,0.2794768889095425,True,,shard_00002.csv
ROUTE_0041,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0487999999999999,0.0487999999999999,0.3511999999999999,0.0487999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0487999999999999,True,,0.001,0.3490000004947186,0.0487999999999999,0.3510000004947186,0.0487999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8246246170605099,0.8248646071499539,0.0011402498617417,0.0013815551376387,0.9998449010779455,0.0176117514300337,0.9952879389095536,0.332767928299057,0.0002399900894439,0.0002909448258098,0.999844251347312,0.0176485990303347,0.995287256350764,0.3334055130686086,True,,shard_00002.csv
ROUTE_0041,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0487999999999999,0.0487999999999999,0.3511999999999999,0.0487999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0487999999999999,True,,0.0002,0.3498000004947186,0.0487999999999999,0.3502000004947185,0.0487999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.824282964730771,0.8252433612442429,0.0011402498617417,0.0013815551376387,0.9998449010779455,0.0176117514300337,0.9952879389095536,0.332767928299057,0.0009603965134719,0.0011637736921917,0.9998447711879548,0.0176191239312934,0.9952878025108624,0.3328955148581239,True,,shard_00002.csv
ROUTE_0041,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0487999999999999,0.0487999999999999,0.3511999999999999,0.0487999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0487999999999999,True,,5e-05,0.3499500004947186,0.0487999999999999,0.3500500004947185,0.0487999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8242189986076217,0.82531429452467,0.0011402498617417,0.0013815551376387,0.9998449010779455,0.0176117514300337,0.9952879389095536,0.332767928299057,0.0010952959170482,0.0013271258286869,0.999844868608084,0.0176135946951027,0.9952879048152204,0.3327998282070391,True,,shard_00002.csv
ROUTE_0042,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0583999999999999,0.0583999999999999,0.3511999999999999,0.0583999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0583999999999999,True,,0.001,0.3490000004947186,0.0583999999999999,0.3510000004947186,0.0583999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.81110994011113,0.8118163170643936,0.001583349659613,0.0019492653951248,0.9997210166841974,0.0236196697672694,0.9949875823962874,0.3714615822417557,0.0007063769532635,0.0008701191863424,0.9997199657996,0.0236641074551074,0.9949857920890488,0.3720625073007377,True,,shard_00002.csv
ROUTE_0042,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0583999999999999,0.0583999999999999,0.3511999999999999,0.0583999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0583999999999999,True,,0.0002,0.3498000004947186,0.0583999999999999,0.3502000004947185,0.0583999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.8107793365892912,0.8121875094251753,0.001583349659613,0.0019492653951248,0.9997210166841974,0.0236196697672694,0.9949875823962874,0.3714615822417557,0.001408172835884,0.001733802625062,0.9997208065698908,0.0236285613452736,0.9949872242418364,0.3715818342497366,True,,shard_00002.csv
ROUTE_0042,Mach,ETAEDGE_LM__ETAEDGE_MM,3,4,0.3495999999999999,0.3528,0.0583999999999999,0.0583999999999999,0.3511999999999999,0.0583999999999999,0,ETAEDGE_LM,ETAEDGE_MM,0.3500000004947186,0.0583999999999999,True,,5e-05,0.3499500004947186,0.0583999999999999,0.3500500004947185,0.0583999999999999,ETAEDGE_LM,ETAEDGE_MM,pQscaled,pQscaled,0.810717456386681,0.812257022130891,0.001583349659613,0.0019492653951248,0.9997210166841974,0.0236196697672694,0.9949875823962874,0.3714615822417557,0.0015395657442099,0.001895416970568,0.9997209641585622,0.0236218928512313,0.9949874928533424,0.3714916483902027,True,,shard_00002.csv
ROUTE_0043,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.052,0.052,0.1016,0.052,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.052,True,,0.001,0.0990000004947184,0.052,0.1010000004947185,0.052,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.9036676919524445,0.903199231667638,7.626845655239745e-05,8.44189689716947e-05,0.9918490776054188,0.1274182375222615,0.8710436191237312,0.7399573766573967,0.0004684602848065,0.0005183988417184,0.9918462804061596,0.1274400095906546,0.8710327885338144,0.7400082687860745,True,,shard_00002.csv
ROUTE_0043,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.052,0.052,0.1016,0.052,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.052,True,,0.0002,0.0998000004947184,0.052,0.1002000004947185,0.052,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.9034963475490562,0.903340289941073,7.626845655239745e-05,8.44189689716947e-05,0.9918490776054188,0.1274182375222615,0.8710436191237312,0.7399573766573967,0.0001560576079832,0.0001727263296708,0.9918485161001084,0.127422608315846,0.8710414381497531,0.7399675576077067,True,,shard_00002.csv
ROUTE_0043,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.052,0.052,0.1016,0.052,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.052,True,,5e-05,0.0999500004947185,0.052,0.1000500004947184,0.052,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.9034628950386926,0.9033666129825292,7.626845655239745e-05,8.44189689716947e-05,0.9918490776054188,0.1274182375222615,0.8710436191237312,0.7399573766573967,9.628205616341036e-05,0.0001065700170888,0.99184893713301,0.1274193309828573,0.871043073185034,0.7399599220151578,True,,shard_00002.csv
ROUTE_0044,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0552,0.0552,0.1016,0.0552,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0552,True,,0.001,0.0990000004947184,0.0552,0.1010000004947185,0.0552,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8990040253040683,0.898076220780706,0.0005382356416385,0.0005988449596228,0.9910758515204716,0.1332991242768396,0.8671828010651138,0.7384793204931935,0.0009278045233622,0.0010320360056769,0.9910726404206608,0.1333229965520549,0.8671710735612017,0.7385306546715358,True,,shard_00002.csv
ROUTE_0044,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0552,0.0552,0.1016,0.0552,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0552,True,,0.0002,0.0998000004947184,0.0552,0.1002000004947185,0.0552,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8988340526732687,0.8982165030132084,0.0005382356416385,0.0005988449596228,0.9910758515204716,0.1332991242768396,0.8671828010651138,0.7384793204931935,0.0006175496600602,0.0006870563684403,0.9910752069418216,0.1333039166162248,0.8671804393783937,0.7384895910333211,True,,shard_00002.csv
ROUTE_0044,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0552,0.0552,0.1016,0.0552,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0552,True,,5e-05,0.0999500004947185,0.0552,0.1000500004947184,0.0552,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8988008133695155,0.8982426805821029,0.0005382356416385,0.0005988449596228,0.9910758515204716,0.1332991242768396,0.8671828010651138,0.7384793204931935,0.0005581327874125,0.0006209749469631,0.9910756902660454,0.133300323194213,0.8671822098859391,0.7384818883036498,True,,shard_00002.csv
ROUTE_0045,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0583999999999999,0.0583999999999999,0.1016,0.0583999999999999,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0583999999999999,True,,0.001,0.0990000004947184,0.0583999999999999,0.1010000004947185,0.0583999999999999,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8940158221485253,0.8928468637731427,0.0007853907692708,0.0008787052990937,0.99026009519541,0.139229823901264,0.8633099108001447,0.7372904556662493,0.0011689583753825,0.0013075365630255,0.9902564551204298,0.139255711165899,0.8632972897983336,0.7373421611870893,True,,shard_00002.csv
ROUTE_0045,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0583999999999999,0.0583999999999999,0.1016,0.0583999999999999,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0583999999999999,True,,0.0002,0.0998000004947184,0.0583999999999999,0.1002000004947185,0.0583999999999999,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8938483236911562,0.8929848159969318,0.0007853907692708,0.0008787052990937,0.99026009519541,0.139229823901264,0.8633099108001447,0.7372904556662493,0.0008635076942243,0.0009660561768002,0.990259364540014,0.1392350205257548,0.8633073690928769,0.7373008017712274,True,,shard_00002.csv
ROUTE_0045,Mach,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,37,3,0.0999999999999999,0.1032,0.0583999999999999,0.0583999999999999,0.1016,0.0583999999999999,0,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,0.1000000004947185,0.0583999999999999,True,,5e-05,0.0999500004947185,0.0583999999999999,0.1000500004947184,0.0583999999999999,LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,pQscaled,pQscaled,0.8938155472147068,0.8930105584621572,0.0007853907692708,0.0008787052990937,0.99026009519541,0.139229823901264,0.8633099108001447,0.7372904556662493,0.0008049887525496,0.0009006206650333,0.9902599124086549,0.1392311239500833,0.8633092745539582,0.7372930424286177,True,,shard_00002.csv
ROUTE_0046,eta,ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,3,37,0.0616,0.0616,0.0487999999999999,0.052,0.0616,0.0504,0,ETAEDGE_LM,LOWM_EXT_VLOW_EXTREME,0.0616,0.0499999995052814,True,,0.001,0.0616,0.0489999995052814,0.0616,0.0509999995052814,ETAEDGE_LM,LOWM_EXT_VLOW_EXTREME,pQscaled,pQscaled,0.9133733929603036,0.910041294663926,0.0003698053633774,0.0004055715707498,0.9922826295840528,0.1239967057052636,0.8731996982972341,2.30326829448114,0.0033320982963778,0.003648122796284,0.991762558174714,0.1280899223309433,0.8714912447052475,2.4337546623864434,True,,shard_00002.csv
