stage,step,Mach,loss,riccati_kappa,riccati_q,log_amp_compatibility,boundary_kappa,boundary_q,spectral,modal_kappa,modal_q,modal_log_amp,spectral_global,physics
modal_frozen,5655,1.9,0.009948516264557838,0.0009012442897073925,0.0009428414632566273,0.0004217229434289038,0.0004735303809866309,0.00012605110532604158,0.0,0.0,0.0,0.0,,
modal_frozen,5656,1.0,0.03856425732374191,0.0011125624878332019,0.0017323963111266494,0.00139107636641711,0.0023851715959608555,0.0004912199219688773,0.0,0.0,0.0,0.0,,
modal_frozen,5657,1.05,0.03920590132474899,0.0009108409285545349,0.0017673159018158913,0.0011020518140867352,0.0017635265830904245,0.0013382222969084978,0.0,0.0,0.0,0.0,,
modal_frozen,5658,1.1,0.01788819395005703,0.0006747840088792145,0.0014879161026328802,0.0006079368176870048,0.0006249683792702854,0.0006436126423068345,0.0,0.0,0.0,0.0,,
modal_frozen,5659,1.2,0.006731616333127022,0.0005061193369328976,0.0009259964572265744,0.0004674045485444367,0.00016303877055179328,0.00013320904690772295,0.0,0.0,0.0,0.0,,
modal_frozen,5660,1.3,0.022218791767954826,0.0005366471596062183,0.0005677720182575285,0.0007612523622810841,0.0008456183131784201,0.0008851926540955901,0.0,0.0,0.0,0.0,,
modal_frozen,5661,1.35,0.03409987688064575,0.0006976472795940936,0.0006999066099524498,0.0009032214293256402,0.0015030615031719208,0.0013155601918697357,0.0,0.0,0.0,0.0,,
modal_frozen,5662,1.4,0.03413055092096329,0.0005694073624908924,0.0008423845283687115,0.0008454478811472654,0.0016185427084565163,0.0012306091375648975,0.0,0.0,0.0,0.0,,
modal_frozen,5663,1.5,0.024618346244096756,0.0006773444474674761,0.0010483141522854567,0.0006013558013364673,0.001239290926605463,0.0007493000593967736,0.0,0.0,0.0,0.0,,
modal_frozen,5664,1.6,0.012789747677743435,0.0005244644125923514,0.001291094347834587,0.0003937006986234337,0.0006323782145045698,0.00026819025515578687,0.0,0.0,0.0,0.0,,
modal_frozen,5665,1.65,0.00633203936740756,0.0006266504060477018,0.0012230633292347193,0.0003632992447819561,0.00018753454787656665,7.904837548267096e-05,0.0,0.0,0.0,0.0,,
modal_frozen,5666,1.7,0.006312747485935688,0.0005352858570404351,0.0007586088613606989,0.0004045129753649235,0.00014913015183992684,0.00015049864305183291,0.0,0.0,0.0,0.0,,
modal_frozen,5667,1.8,0.010042993351817131,0.0007068476406857371,0.0007822067709639668,0.0004574432678055018,0.0003374434309080243,0.000289228861220181,0.0,0.0,0.0,0.0,,
modal_frozen,5668,1.9,0.011910438537597656,0.0007346040802076459,0.0007260645506903529,0.000447103229817003,0.00048801276716403663,0.0003334126668050885,0.0,0.0,0.0,0.0,,
modal_frozen,5669,1.0,0.028767025098204613,0.0008707100059837103,0.001565147191286087,0.00147184357047081,0.001222938415594399,0.0006742564728483558,0.0,0.0,0.0,0.0,,
modal_frozen,5670,1.05,0.02873322181403637,0.0005895374342799187,0.0011581461876630783,0.0009664003737270832,0.0015595275908708572,0.0006558260065503418,0.0,0.0,0.0,0.0,,
modal_frozen,5671,1.1,0.027358515188097954,0.0005427702562883496,0.0014539780095219612,0.0003937447618227452,0.0011868616566061974,0.0011524425353854895,0.0,0.0,0.0,0.0,,
modal_frozen,5672,1.2,0.011946568265557289,0.0007228625472635031,0.0009244980756193399,0.0003772478667087853,0.00028693725471384823,0.0005543595761992037,0.0,0.0,0.0,0.0,,
modal_frozen,5673,1.3,0.007758383639156818,0.000910415081307292,0.0010179938981309533,0.0007609403692185879,3.306757935206406e-05,0.00016945968673098832,0.0,0.0,0.0,0.0,,
modal_frozen,5674,1.35,0.009857156313955784,0.0007202780107036233,0.0008980397833511233,0.0009199511841870844,0.0002784327371045947,8.547550532966852e-05,0.0,0.0,0.0,0.0,,
modal_frozen,5675,1.4,0.015379494056105614,0.0006632557488046587,0.0008344138041138649,0.001131350640207529,0.0006450104992836714,0.00017749666585586965,0.0,0.0,0.0,0.0,,
modal_frozen,5676,1.5,0.016808193176984787,0.0005928768077865243,0.0007794592529535294,0.0006942054023966193,0.0008511930354870856,0.0003452898235991597,0.0,0.0,0.0,0.0,,
modal_frozen,5677,1.6,0.01543411798775196,0.0005240666214376688,0.0007512004813179374,0.0003628319245763123,0.0007665444281883538,0.0004679247213061899,0.0,0.0,0.0,0.0,,
modal_frozen,5678,1.65,0.011269615963101387,0.000650492962449789,0.0006212125299498439,0.00025479006581008434,0.00043032405665144324,0.000442072021542117,0.0,0.0,0.0,0.0,,
modal_frozen,5679,1.7,0.007452458143234253,0.0006885421462357044,0.0007367579964920878,0.000344728643540293,0.00013159785885363817,0.00029875367181375623,0.0,0.0,0.0,0.0,,
modal_frozen,5680,1.8,0.005482618696987629,0.0006854013190604746,0.0007252543582580984,0.00046691327588632703,2.7789667001343332e-05,0.00014595000538975,0.0,0.0,0.0,0.0,,
modal_frozen,5681,1.9,0.005526190157979727,0.0009036242845468223,0.0009641237556934357,0.0005015423521399498,7.893428846728057e-05,3.6138757423032075e-05,0.0,0.0,0.0,0.0,,
modal_frozen,5682,1.0,0.029644165188074112,0.0012782866833731532,0.002147226594388485,0.001784962136298418,0.00016130170843098313,0.0015680824872106314,0.0,0.0,0.0,0.0,,
modal_frozen,5683,1.05,0.016349514946341515,0.0009792540222406387,0.0015864467713981867,0.0012853782391175628,0.0004727010673377663,0.0002629911759868264,0.0,0.0,0.0,0.0,,
modal_frozen,5684,1.1,0.01916048303246498,0.0006479815929196775,0.0010990874143317342,0.0004567381110973656,0.0008322003995999694,0.0006807718309573829,0.0,0.0,0.0,0.0,,
modal_frozen,5685,1.2,0.017506998032331467,0.0004961579688824713,0.0005582988960668445,0.00030534464167430997,0.0006937081925570965,0.0007988735451363027,0.0,0.0,0.0,0.0,,
modal_frozen,5686,1.3,0.016584809869527817,0.0006074917619116604,0.0007449455442838371,0.0006327692535705864,0.00043919560266658664,0.000767656893003732,0.0,0.0,0.0,0.0,,
modal_frozen,5687,1.35,0.01471367571502924,0.0008482198463752866,0.0012192976428195834,0.0009536674479022622,0.00016594580665696412,0.0006218363414518535,0.0,0.0,0.0,0.0,,
modal_frozen,5688,1.4,0.01238398626446724,0.0009002794977277517,0.001400272361934185,0.0010111939627677202,6.525361823150888e-05,0.000437492853961885,0.0,0.0,0.0,0.0,,
modal_frozen,5689,1.5,0.010897694155573845,0.0008809093851596117,0.001315150293521583,0.0007368082879111171,0.00010980298247886822,0.00039195630233734846,0.0,0.0,0.0,0.0,,
modal_frozen,5690,1.6,0.010022295638918877,0.0010463064536452293,0.0013310830108821392,0.00046593917068094015,0.0002171859669033438,0.0003143350768368691,0.0,0.0,0.0,0.0,,
modal_frozen,5691,1.65,0.008660368621349335,0.0007298745913431048,0.0010305644245818257,0.00025849719531834126,0.00031249760650098324,0.00024824676802381873,0.0,0.0,0.0,0.0,,
modal_frozen,5692,1.7,0.008502611890435219,0.0005012113251723349,0.0005332828150130808,0.00024712318554520607,0.0003053071559406817,0.00031794304959475994,0.0,0.0,0.0,0.0,,
modal_frozen,5693,1.8,0.010397014208137989,0.0008511989144608378,0.0006872171070426702,0.0004043021472170949,0.0002270839613629505,0.00045662480988539755,0.0,0.0,0.0,0.0,,
modal_frozen,5694,1.9,0.010802802629768848,0.0008541225688531995,0.000857527949847281,0.0004548333236016333,0.0001250819186680019,0.0005566166364587843,0.0,0.0,0.0,0.0,,
modal_frozen,5695,1.0,0.07246503978967667,0.0013856668956577778,0.0018423537258058786,0.0017325615044683218,0.001381746493279934,0.004675674252212048,0.0,0.0,0.0,0.0,,
modal_frozen,5696,1.05,0.022396190091967583,0.0011128842597827315,0.0018104718765243888,0.0012690519215539098,0.00025052917771972716,0.0010622283443808556,0.0,0.0,0.0,0.0,,
modal_frozen,5697,1.1,0.010583499446511269,0.0009057741845026612,0.0018204952357336879,0.000603003310970962,0.00016563294047955424,0.00031858839793130755,0.0,0.0,0.0,0.0,,
modal_frozen,5698,1.2,0.011864052154123783,0.0006665958208031952,0.0009542185580357909,0.00027607273659668863,0.0005597448907792568,0.0003265424456913024,0.0,0.0,0.0,0.0,,
modal_frozen,5699,1.3,0.019290635362267494,0.0006140391924418509,0.0008235390996560454,0.0004620003164745867,0.0010530175641179085,0.0005012880428694189,0.0,0.0,0.0,0.0,,
modal_frozen,5700,1.35,0.023705746978521347,0.0005351540166884661,0.0007302836747840047,0.0007609507883898914,0.0010538072092458606,0.0008097483078017831,0.0,0.0,0.0,0.0,,
modal_frozen,5701,1.4,0.022651921957731247,0.0006001767469570041,0.0007160791428759694,0.0009139068424701691,0.0007091048173606396,0.0009675082983449101,0.0,0.0,0.0,0.0,,
modal_frozen,5702,1.5,0.018448468297719955,0.0008565743919461966,0.0009859035490080714,0.000767012475989759,0.0003383643343113363,0.000938728335313499,0.0,0.0,0.0,0.0,,
modal_frozen,5703,1.6,0.012611703015863895,0.000826297327876091,0.001017142552882433,0.0006343871355056763,5.237684672465548e-05,0.0007072559092193842,0.0,0.0,0.0,0.0,,
modal_frozen,5704,1.65,0.00741805974394083,0.0007956440094858408,0.00104416161775589,0.00036453144275583327,4.590872413245961e-05,0.00032965096761472523,0.0,0.0,0.0,0.0,,
modal_frozen,5705,1.7,0.006602308712899685,0.0005906724254600704,0.0007854900904931128,0.0002643514599185437,0.0002793344028759748,0.00011110446939710528,0.0,0.0,0.0,0.0,,
modal_frozen,5706,1.8,0.009743070229887962,0.0006052509415894747,0.0007291257497854531,0.0003206762485206127,0.0005014652851969004,0.00017906594439409673,0.0,0.0,0.0,0.0,,
modal_frozen,5707,1.9,0.012981889769434929,0.0006639428320340812,0.0006684903055429459,0.0003985967196058482,0.0005314552108757198,0.0004341921303421259,0.0,0.0,0.0,0.0,,
modal_frozen,5708,1.0,0.05461593717336655,0.001028223312459886,0.0014673903351649642,0.0011213348479941487,0.0032550846226513386,0.001396280713379383,0.0,0.0,0.0,0.0,,
modal_frozen,5709,1.05,0.020341787487268448,0.0008830915903672576,0.001149224815890193,0.001011768588796258,0.0010735990945249796,0.00025146384723484516,0.0,0.0,0.0,0.0,,
modal_frozen,5710,1.1,0.00935305841267109,0.0006837107939645648,0.0009868914494290948,0.0006611758726648986,0.00020839954959228635,0.00022925813391339034,0.0,0.0,0.0,0.0,,
modal_frozen,5711,1.2,0.010216515511274338,0.0005112328217364848,0.0006917216232977808,0.00042932532960548997,0.00023384566884487867,0.00045284771476872265,0.0,0.0,0.0,0.0,,
modal_frozen,5712,1.3,0.016920126974582672,0.0006252533639781177,0.0007363936165347695,0.0004935598117299378,0.0008608383359387517,0.0004482298390939832,0.0,0.0,0.0,0.0,,
modal_frozen,5713,1.35,0.020297111943364143,0.0007674885564483702,0.0009025728795677423,0.0005308195832185447,0.001350511098280549,0.00024678430054336786,0.0,0.0,0.0,0.0,,
modal_frozen,5714,1.4,0.019226616248488426,0.0006761158583685756,0.0008502842392772436,0.0005981067079119384,0.001343045150861144,0.00012792319466825575,0.0,0.0,0.0,0.0,,
modal_frozen,5715,1.5,0.01614951714873314,0.0006519574671983719,0.0009379072580486536,0.000543807283975184,0.00099315179977566,0.00019090986461378634,0.0,0.0,0.0,0.0,,
modal_frozen,5716,1.6,0.012592104263603687,0.0008109811460599303,0.0010577649809420109,0.0004474409797694534,0.0004309358191676438,0.000417679431848228,0.0,0.0,0.0,0.0,,
modal_frozen,5717,1.65,0.008667251095175743,0.0006569531396962702,0.0008406409760937095,0.00028413679683580995,4.929302667733282e-05,0.000525604235008359,0.0,0.0,0.0,0.0,,
modal_frozen,5718,1.7,0.008454479277133942,0.0005494027864187956,0.0005214860429987311,0.00026531750336289406,0.00013408425729721785,0.0004716160474345088,0.0,0.0,0.0,0.0,,
modal_frozen,5719,1.8,0.010432039387524128,0.0007850900292396545,0.0007605260470882058,0.00030132493702694774,0.0004593642079271376,0.00027861568378284574,0.0,0.0,0.0,0.0,,
modal_frozen,5720,1.9,0.010544221848249435,0.0006367972819134593,0.0006007775664329529,0.0003262652608100325,0.0006842848379164934,8.324719965457916e-05,0.0,0.0,0.0,0.0,,
modal_frozen,5721,1.0,0.031697411090135574,0.0010216900845989585,0.0018788955640047789,0.0011790432035923004,0.00199203472584486,0.00029812619322910905,0.0,0.0,0.0,0.0,,
modal_frozen,5722,1.05,0.02210761420428753,0.0009277903009206057,0.0018575068097561598,0.0008111706702038646,0.0007232899661175907,0.0008033564081415534,0.0,0.0,0.0,0.0,,
modal_frozen,5723,1.1,0.01213064230978489,0.000706734019331634,0.001054515247233212,0.00043834198731929064,0.00025345414178445935,0.000564314192160964,0.0,0.0,0.0,0.0,,
modal_frozen,5724,1.2,0.009121106006205082,0.0006161463097669184,0.000757028697989881,0.0002956037351395935,0.0001742871681926772,0.00045270408736541867,0.0,0.0,0.0,0.0,,
modal_frozen,5725,1.3,0.019128073006868362,0.0005530692869797349,0.0007112921448424459,0.00045789097202941775,0.00016638668603263795,0.0013910389970988035,0.0,0.0,0.0,0.0,,
modal_frozen,5726,1.35,0.024276278913021088,0.0005103867733851075,0.0008599129505455494,0.0006323871202766895,0.00035950526944361627,0.0016148991417139769,0.0,0.0,0.0,0.0,,
modal_frozen,5727,1.4,0.02308497205376625,0.00048342696391046047,0.000916296849027276,0.0007603507256135345,0.0005598358111456037,0.0012285137781873345,0.0,0.0,0.0,0.0,,
modal_frozen,5728,1.5,0.017149388790130615,0.0005680951289832592,0.0009082850301638246,0.000624387408606708,0.0006448265630751848,0.0006102806073613465,0.0,0.0,0.0,0.0,,
modal_frozen,5729,1.6,0.0104146059602499,0.0005995774990878999,0.0009116976289078593,0.00042380281956866384,0.0005236298311501741,0.00015480186266358942,0.0,0.0,0.0,0.0,,
modal_frozen,5730,1.65,0.006079764571040869,0.0005841286620125175,0.0007395923603326082,0.00022029865067452192,0.0002286813105456531,0.00013677371316589415,0.0,0.0,0.0,0.0,,
modal_frozen,5731,1.7,0.007091477047652006,0.0005884738638997078,0.0006844919989816844,0.00018549311789683998,4.884795635007322e-05,0.00044025658280588686,0.0,0.0,0.0,0.0,,
modal_frozen,5732,1.8,0.009822791442275047,0.0005690614925697446,0.0006848475313745439,0.00021410762565210462,6.606908573303372e-05,0.0006837653927505016,0.0,0.0,0.0,0.0,,
modal_frozen,5733,1.9,0.011580342426896095,0.0007735323742963374,0.0008231652900576591,0.00031908784876577556,0.00019722053548321128,0.0006416000542230904,0.0,0.0,0.0,0.0,,
modal_frozen,5734,1.0,0.020407898351550102,0.0010990810114890337,0.0014669331721961498,0.0014024018310010433,0.00020729657262563705,0.0008756909519433975,0.0,0.0,0.0,0.0,,
modal_frozen,5735,1.05,0.02667589858174324,0.000746987818274647,0.0011319289915263653,0.0009311976609751582,3.741392356459983e-05,0.0019766853656619787,0.0,0.0,0.0,0.0,,
modal_frozen,5736,1.1,0.02187989465892315,0.0005796978948637843,0.0009266832494176924,0.0005075538065284491,0.00010566888522589579,0.0016779055586084723,0.0,0.0,0.0,0.0,,
modal_frozen,5737,1.2,0.00986853800714016,0.0004312539240345359,0.0005529339541681111,0.00022729477495886385,0.0003906298370566219,0.00038415781455114484,0.0,0.0,0.0,0.0,,
modal_frozen,5738,1.3,0.012669822201132774,0.0004479127237573266,0.0005377006600610912,0.0003207396948710084,0.0005160641157999635,0.000491986982524395,0.0,0.0,0.0,0.0,,
modal_frozen,5739,1.35,0.018670175224542618,0.0005555265815928578,0.0007283754530362785,0.0005043070996180177,0.0003107352531515062,0.0011757384054362774,0.0,0.0,0.0,0.0,,
modal_frozen,5740,1.4,0.02179172821342945,0.0004912319709546864,0.0008652248070575297,0.0005537412944249809,0.00011397936032153666,0.0016526771942153573,0.0,0.0,0.0,0.0,,
modal_frozen,5741,1.5,0.022260550409555435,0.0006779227987863123,0.0011058556847274303,0.0007465903763659298,5.072295243735425e-05,0.0016236590454354882,0.0,0.0,0.0,0.0,,
modal_frozen,5742,1.6,0.017371131107211113,0.0006150993285700679,0.0009260479127988219,0.0005463552661240101,0.0001533903559902683,0.0011564303422346711,0.0,0.0,0.0,0.0,,
modal_frozen,5743,1.65,0.011395915411412716,0.0006966686341911554,0.0008115581003949046,0.0003480999730527401,0.00026191273354925215,0.000552806188352406,0.0,0.0,0.0,0.0,,
modal_frozen,5744,1.7,0.006362561136484146,0.0005197516875341535,0.0005633249529637396,0.000171249543200247,0.00027942765154875815,0.00016289603081531823,0.0,0.0,0.0,0.0,,
modal_frozen,5745,1.8,0.004892469849437475,0.0004758042632602155,0.00046832734369672835,0.00016304536256939173,0.00020251669047866017,0.00011079442629124969,0.0,0.0,0.0,0.0,,
modal_frozen,5746,1.9,0.0060371654108166695,0.000504160241689533,0.0007829815149307251,0.00022674570209346712,9.49229288380593e-05,0.00026670657098293304,0.0,0.0,0.0,0.0,,
modal_frozen,5747,1.0,0.026477916166186333,0.0008249460370279849,0.0012030432699248195,0.00081583671271801,0.0006793782813474536,0.0013576960191130638,0.0,0.0,0.0,0.0,,
modal_frozen,5748,1.05,0.018331578001379967,0.0006005720933899283,0.0010912648867815733,0.0006581974448636174,0.00038031762233003974,0.0009545577340759337,0.0,0.0,0.0,0.0,,
modal_frozen,5749,1.1,0.02446378767490387,0.0005451134638860822,0.0011511514894664288,0.0005088078323751688,0.00012203061487525702,0.0019003177294507623,0.0,0.0,0.0,0.0,,
modal_frozen,5750,1.2,0.025673728436231613,0.00046813051449134946,0.00093049620045349,0.00040052575059235096,0.00029335811268538237,0.0019338891142979264,0.0,0.0,0.0,0.0,,
modal_frozen,5751,1.3,0.02491144835948944,0.00035699683940038085,0.000793201383203268,0.000280354346614331,0.000878502381965518,0.0013574453769251704,0.0,0.0,0.0,0.0,,
modal_frozen,5752,1.35,0.020414547994732857,0.00038451122236438096,0.0005256833974272013,0.0002512208593543619,0.0010051738936454058,0.0008196510607376695,0.0,0.0,0.0,0.0,,
modal_frozen,5753,1.4,0.015601042658090591,0.00041707148193381727,0.0005035711219534278,0.00030921775032766163,0.0007515977486036718,0.000561833381652832,0.0,0.0,0.0,0.0,,
modal_frozen,5754,1.5,0.012640014290809631,0.0005268325330689549,0.0006781829288229346,0.0003461102896835655,0.0003766648005694151,0.0005937799578532577,0.0,0.0,0.0,0.0,,
modal_frozen,5755,1.6,0.011620000936090946,0.0007697215187363327,0.0009159483015537262,0.0003666557022370398,0.00010287929035257548,0.0007072259904816747,0.0,0.0,0.0,0.0,,
modal_frozen,5756,1.65,0.012556684203445911,0.0004960299702361226,0.0006751930341124535,0.00034136109752580523,8.680256723891944e-05,0.0008810630533844233,0.0,0.0,0.0,0.0,,
modal_frozen,5757,1.7,0.014953447505831718,0.0007187437731772661,0.0008221426978707314,0.00026905600680038333,0.00026243447791785,0.0009442935697734356,0.0,0.0,0.0,0.0,,
modal_frozen,5758,1.8,0.015007924288511276,0.0005578355630859733,0.0007287252810783684,0.00016530667198821902,0.0004159942618571222,0.0008734887815080583,0.0,0.0,0.0,0.0,,
modal_frozen,5759,1.9,0.012524593621492386,0.0005840717349201441,0.0007363712647929788,0.00015741772949695587,0.00041074922773987055,0.0006309570162557065,0.0,0.0,0.0,0.0,,
modal_frozen,5760,1.0,0.06992939859628677,0.0009701484232209623,0.0012796262744814157,0.0005311380955390632,0.001455396879464388,0.005046996288001537,0.0,0.0,0.0,0.0,,
modal_frozen,5761,1.05,0.02088579535484314,0.0007565940031781793,0.0009329089079983532,0.0003914148546755314,0.0010494672460481524,0.0006744543788954616,0.0,0.0,0.0,0.0,,
modal_frozen,5762,1.1,0.011701121926307678,0.0006272026803344488,0.0006901454762555659,0.0003024395555257797,0.00043040834134444594,0.000456749286968261,0.0,0.0,0.0,0.0,,
modal_frozen,5763,1.2,0.01764816977083683,0.0005952541250735521,0.000601121922954917,0.0003907281788997352,0.00011332477879477665,0.0013364905025810003,0.0,0.0,0.0,0.0,,
modal_frozen,5764,1.3,0.02770775929093361,0.0005839506629854441,0.0006062132306396961,0.0004338882281444967,0.000543957925401628,0.001890857587568462,0.0,0.0,0.0,0.0,,
modal_frozen,5765,1.35,0.031295642256736755,0.00044758772128261626,0.000670338689815253,0.00036227531381882727,0.0009402140276506543,0.0018964201444759965,0.0,0.0,0.0,0.0,,
modal_frozen,5766,1.4,0.026588985696434975,0.00044609620817936957,0.0006951435934752226,0.000313522235956043,0.0009759172098711133,0.0014120962005108595,0.0,0.0,0.0,0.0,,
modal_frozen,5767,1.5,0.018829893320798874,0.0005248890956863761,0.0008207111386582255,0.0002869247691705823,0.0007052699220366776,0.0008996971300803125,0.0,0.0,0.0,0.0,,
modal_frozen,5768,1.6,0.010309090837836266,0.0007721154252067208,0.0008699164027348161,0.00025186134735122323,0.00032210355857387185,0.00041867163963615894,0.0,0.0,0.0,0.0,,
modal_frozen,5769,1.65,0.004920154809951782,0.0007054188754409552,0.0007471205899491906,0.00023922868422232568,7.864819781389087e-05,0.00014849903527647257,0.0,0.0,0.0,0.0,,
modal_frozen,5770,1.7,0.0060877325013279915,0.0004920054925605655,0.00048239086754620075,0.00022221068502403796,0.00010000240581575781,0.0003002258890774101,0.0,0.0,0.0,0.0,,
modal_frozen,5771,1.8,0.011354628950357437,0.0005387874552980065,0.0005384375690482557,0.00020509336900431663,0.0002521288115531206,0.0006730649620294571,0.0,0.0,0.0,0.0,,
modal_frozen,5772,1.9,0.015811631456017494,0.0007431484409607947,0.0006604181253351271,0.00020741100888699293,0.0003603616787586361,0.0009767392184585333,0.0,0.0,0.0,0.0,,
modal_frozen,5773,1.0,0.08428636193275452,0.0009086477803066373,0.0016475026495754719,0.0007746017072349787,0.0012383790453895926,0.006547341123223305,0.0,0.0,0.0,0.0,,
modal_frozen,5774,1.05,0.03355659544467926,0.000723963719792664,0.0013236268423497677,0.00044262351002544165,0.0011578344274312258,0.001771754352375865,0.0,0.0,0.0,0.0,,
modal_frozen,5775,1.1,0.014868906699120998,0.0004948244895786047,0.0010531998705118895,0.00034543301444500685,0.00066145951859653,0.0004979121731594205,0.0,0.0,0.0,0.0,,
modal_frozen,5776,1.2,0.00785524770617485,0.0004623908316716552,0.0007771110394969583,0.0003592378634493798,8.438110671704635e-05,0.00039757450576871634,0.0,0.0,0.0,0.0,,
modal_frozen,5777,1.3,0.011376406997442245,0.0005799795035272837,0.0006565849762409925,0.0004741777665913105,0.00014189632202032954,0.0006349990144371986,0.0,0.0,0.0,0.0,,
modal_frozen,5778,1.35,0.019434068351984024,0.0006670032162219286,0.0007242438732646406,0.0004975511110387743,0.0004643624706659466,0.0010911439312621951,0.0,0.0,0.0,0.0,,
modal_frozen,5779,1.4,0.024214141070842743,0.0007449184777215123,0.0009555664728395641,0.00043111282866448164,0.000686709419824183,0.0013490996789187193,0.0,0.0,0.0,0.0,,
modal_frozen,5780,1.5,0.022865161299705505,0.0006557989399880171,0.0009440332069061697,0.0003008719068020582,0.0006517599103972316,0.0013243370922282338,0.0,0.0,0.0,0.0,,
modal_frozen,5781,1.6,0.017297474667429924,0.0006923211039975286,0.0009385451558046043,0.00024841492995619774,0.00040994310984387994,0.001032510306686163,0.0,0.0,0.0,0.0,,
modal_frozen,5782,1.65,0.008995654061436653,0.0005865200073458254,0.0008300346089527011,0.00024898574338294566,0.0001454675366403535,0.00048794952454045415,0.0,0.0,0.0,0.0,,
modal_frozen,5783,1.7,0.004235879983752966,0.0006605118396691978,0.0008089751936495304,0.0002784324751701206,3.16098376060836e-05,0.00010581321112113073,0.0,0.0,0.0,0.0,,
modal_frozen,5784,1.8,0.003887135535478592,0.0005092534120194614,0.0005980472196824849,0.0002835193881765008,7.570156594738364e-05,6.052222306607291e-05,0.0,0.0,0.0,0.0,,
modal_frozen,5785,1.9,0.007498258259147406,0.0008252904517576098,0.0008345340611413121,0.0002328067203052342,0.00017568541807122529,0.0002917546371463686,0.0,0.0,0.0,0.0,,
modal_frozen,5786,1.0,0.03010910376906395,0.0012217601761221886,0.0013012175913900137,0.0008881306275725365,0.00043631892185658216,0.0018782282713800669,0.0,0.0,0.0,0.0,,
modal_frozen,5787,1.05,0.016315873712301254,0.0008520516566932201,0.0009463601745665073,0.00046524638310074806,0.0006178176263347268,0.0006013053935021162,0.0,0.0,0.0,0.0,,
modal_frozen,5788,1.1,0.013682386837899685,0.0006623648223467171,0.001014850102365017,0.0002892489719670266,0.0005583541933447123,0.000497538479976356,0.0,0.0,0.0,0.0,,
modal_frozen,5789,1.2,0.01098192110657692,0.0006323927664197981,0.0007326155318878591,0.0003707408905029297,0.00016669854812789708,0.0006096223369240761,0.0,0.0,0.0,0.0,,
modal_frozen,5790,1.3,0.009960247203707695,0.000555541948415339,0.0005930596962571144,0.0006261512171477079,1.5057971722853836e-05,0.0005530309281311929,0.0,0.0,0.0,0.0,,
modal_frozen,5791,1.35,0.008027445524930954,0.000534487422555685,0.0006031978409737349,0.0006319531821645796,5.6763099564705044e-05,0.0003162364009767771,0.0,0.0,0.0,0.0,,
modal_frozen,5792,1.4,0.0077325268648564816,0.0006190495914779603,0.0007583565311506391,0.0005314049776643515,0.00018287263810634613,0.000186936988029629,0.0,0.0,0.0,0.0,,
modal_frozen,5793,1.5,0.00806614849716425,0.0005515331286005676,0.0008234059205278754,0.00039857515366747975,0.0002516030508559197,0.00021823029965162277,0.0,0.0,0.0,0.0,,
modal_frozen,5794,1.6,0.00901966355741024,0.0006480499287135899,0.0007727871416136622,0.00025097859906964004,0.00023438097559846938,0.0004000123590230942,0.0,0.0,0.0,0.0,,
modal_frozen,5795,1.65,0.009116154164075851,0.0005480998661369085,0.0007956888293847442,0.00022431433899328113,0.00015474863175768405,0.0005103307194076478,0.0,0.0,0.0,0.0,,
modal_frozen,5796,1.7,0.008113224059343338,0.0005077715031802654,0.000598320213612169,0.00032723895856179297,6.64417675579898e-05,0.00047065195394679904,0.0,0.0,0.0,0.0,,
modal_frozen,5797,1.8,0.006653487682342529,0.0007203702116385102,0.000609341892413795,0.00041290040826424956,2.5417752112844028e-05,0.0003005095641128719,0.0,0.0,0.0,0.0,,
modal_frozen,5798,1.9,0.004452253691852093,0.0006507380167022347,0.0006603612564504147,0.00034214742481708527,3.1496489100391045e-05,0.00011154526873724535,0.0,0.0,0.0,0.0,,
modal_frozen,5799,1.0,0.01600782573223114,0.0010650737676769495,0.0015063207829371095,0.0013987618731334805,0.00024259145720861852,0.0004016707534901798,0.0,0.0,0.0,0.0,,
modal_frozen,5800,1.05,0.01673918217420578,0.0006705878768116236,0.001189040718600154,0.0006506425561383367,9.009270434034988e-05,0.0010725414613261819,0.0,0.0,0.0,0.0,,
modal_frozen,5801,1.1,0.012168088927865028,0.0005666408687829971,0.0009343730052933097,0.00041185272857546806,0.0002920118859037757,0.0005687691736966372,0.0,0.0,0.0,0.0,,
modal_frozen,5802,1.2,0.010328328236937523,0.0004980516969226301,0.0006945196073502302,0.00036248276592232287,0.00032699527218937874,0.0004053390584886074,0.0,0.0,0.0,0.0,,
modal_frozen,5803,1.3,0.02384220063686371,0.0005414457991719246,0.0006541239563375711,0.0008163188467733562,0.0003251350426580757,0.0015313684707507491,0.0,0.0,0.0,0.0,,
modal_frozen,5804,1.35,0.026629256084561348,0.0006644319510087371,0.00084697175770998,0.0009277240606024861,0.0002062138228211552,0.0018417094834148884,0.0,0.0,0.0,0.0,,
modal_frozen,5805,1.4,0.020313719287514687,0.0005742162466049194,0.0007641774136573076,0.0007565883570350707,8.21591675048694e-05,0.0014370791614055634,0.0,0.0,0.0,0.0,,
modal_frozen,5806,1.5,0.011279545724391937,0.0006356993690133095,0.0009160118643194437,0.0005015221540816128,2.113323353114538e-05,0.0007008890388533473,0.0,0.0,0.0,0.0,,
modal_frozen,5807,1.6,0.004811543971300125,0.0005997492698952556,0.000879960018210113,0.0002950768102891743,3.4901593608083203e-05,0.00015074349357746542,0.0,0.0,0.0,0.0,,
