point_id,Mach,alpha,cr,ci,omega_i,validation_status,has_exported_modal_fields,reference_tier,spectral_ok,modal_ok,pinning_use,best_status,best_stage1_mismatch,best_stage2_mismatch,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,decision,source_kind,source_short,source,modal_fields_file,modes_pdf,blumen_ci_overlay_pdf,validation_note,reference_role,selected_setting,cr_range,ci_range,max_stage1,max_edge_frac,max_center_jump,max_modal_rel_l2,max_core_rel_l2_amp_ge_5pct,max_tail_rel_l2_amp_0p1pct_to_2pct,note,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,campaign_target_status,source_file,touches_ci_upper_0p12,touches_cr_lower_0,boundary_flag
M1.40_a0.200000,1.4,0.2,0.3240857069010081,0.0232528549709631,0.0046505709941926,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.0333763724194165,7.490435597356613e-19,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M14_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M14_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.4,0.225,0.3503839999999999,0.0255299999999999,0.0057442499999999,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,4.68646910798296e-05,0.0030880445187424,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",3.271005914495394e-05,0.2,0.45,0.015,0.06,rejected,,-56.50017995462203,8.049932462558418e-17,600.0,exact_log_amplitude_match,-95.65904617602976,3.7016487912906087e-16,1055.3841951722125,exact_log_amplitude_match,4.588015217367311e-05,9.077252469152672e-05,0.346555103465517,8.547255603245382,4.588015217367312e-05,9.07725246915966e-05,0.346555103465517,8.547255603245384,7.167517754052939e-06,0.0009443741174015,0.0541397475632628,1.9702783338832104,4.68646910798296e-05,0.0030880445187424,0.3539918046603458,31.02599390625106,1.0,0.3539918046603458,31.02599390625106,0.0075502978691751,0.0075502978691751,0.0028432890486903,0.0100193150772966,0.0100193150772966,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.40_alpha0.22500_candidates.csv,0.0,0.0,0.0
,1.5,0.05,0.28686,0.05787584,0.002893792,validated_visual_smallM_strict,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,0.0023161231578111,0.0029929473772819,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",3.6232254123057583e-06,0.2,0.45,0.05,0.12,strict_auto_validated,,-8.447886818635023,2.315527688483052e-19,600.0,exact_log_amplitude_match,-11.904833492278208,6.866962268704657e-18,1200.0,exact_log_amplitude_match,0.0022782252800025,1.6969273939186683e-05,0.2878127689922455,2.0994881894186133,0.0022782252800025,1.6969273939187702e-05,0.2878127689922454,2.0994881894186124,8.777610975813084e-05,0.0007124725271522,0.0110889319957099,1.013365904491418,0.0023161231578111,0.0029929473772819,0.2926004839210199,7.813597311361375,1.0,0.2926004839210199,7.813597311361375,0.0040118230268012,0.0040118230268012,0.0004150314806418,0.005672628874611,0.005672628874611,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.50_alpha0.05000_candidates.csv,0.0,0.0,0.0
,1.5,0.075,0.313144,0.0581099999999999,0.0043582499999999,validated_visual_smallM_strict,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,0.0001144968616712,0.0029539570344286,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",6.157115338195361e-06,0.2,0.45,0.015,0.06,strict_auto_validated,,-12.064091998454298,2.8434683636589506e-18,600.0,exact_log_amplitude_match,-19.145310271561648,1.898331050721031e-17,1200.0,exact_log_amplitude_match,0.0001119269532612,2.8862663488600547e-05,0.2123730724029663,2.4733127822264893,0.0001119269532612,2.886266348869209e-05,0.2123730724029662,2.4733127822264893,6.347794235865164e-06,0.0002712329272505,0.0120444676244022,1.0068908282485485,0.0001144968616712,0.0029539570344286,0.217249282546639,10.801363027248575,1.0,0.217249282546639,10.801363027248575,0.0030955580239815,0.0030955580239815,0.0004587373374132,0.0044246294576085,0.0044246294576085,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.50_alpha0.07500_candidates.csv,0.0,0.0,0.0
M1.50_a0.100000,1.5,0.1,0.3293676490936765,0.0460323254563964,0.0046032325456396,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.0052546983899283,1.2701143457145361e-18,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M15_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M15_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.125000,1.5,0.125,0.3492641497157056,0.0487962958623987,0.0060995369827998,modal_spectral_validated_with_exported_fields,1.0,A_FINAL23_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,1.940808103109891e-06,8.584788614904849e-21,True,True,True,True,canonical_FINAL23,canonical_FINAL23_source,shooting/supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"strict FINAL23 canonical point: best_status=validated, spectral_ok=True, modal_ok=True",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.137500,1.5,0.1375,0.3561293840907055,0.0454370701278998,0.0062475971425862,modal_spectral_validated_with_exported_fields,1.0,A_FINAL23_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,2.9242691405786992e-06,8.883374749124309e-19,True,True,True,True,canonical_FINAL23,canonical_FINAL23_source,shooting/supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"strict FINAL23 canonical point: best_status=validated, spectral_ok=True, modal_ok=True",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.150000,1.5,0.15,0.3623598528407056,0.0418239381434009,0.0062735907215101,modal_spectral_validated_with_exported_fields,1.0,A_FINAL23_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,1.5826674783649809e-06,1.7707920233320626e-18,True,True,True,True,canonical_FINAL23,canonical_FINAL23_source,shooting/supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"strict FINAL23 canonical point: best_status=validated, spectral_ok=True, modal_ok=True",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.156250,1.5,0.15625,0.3652797747157056,0.0399391725184009,0.0062404957060001,modal_spectral_validated_with_exported_fields,1.0,A_FINAL23_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,1.7671296518669656e-06,2.0131771728764467e-18,True,True,True,True,canonical_FINAL23,canonical_FINAL23_source,shooting/supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"strict FINAL23 canonical point: best_status=validated, spectral_ok=True, modal_ok=True",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.158333,1.5,0.158333,0.2399414062499999,0.0374707031249999,0.0059328488378906,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.0254194812899849,1.3342919540887097e-18,,,,,extension_or_unmatched,candidate_dense,shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.162500,1.5,0.1625,0.3680825090907056,0.0380056534011514,0.0061759186776871,modal_spectral_validated_with_exported_fields,1.0,A_FINAL23_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,1.5637777600864958e-06,2.376309309757678e-18,True,True,True,True,canonical_FINAL23,canonical_FINAL23_source,shooting/supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"strict FINAL23 canonical point: best_status=validated, spectral_ok=True, modal_ok=True",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.50_a0.165625,1.5,0.165625,0.3680825090907056,0.0380056534011514,0.0062946863445657,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,2.1496167389108205e-06,4.5129458631744745e-19,,,,,extension_or_unmatched,candidate_dense,shooting/supersonic_shooting_modal_front_spectral_dense_M140_M150_branch_guided_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M140_M150_branch_guided_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.5,0.175,0.37346,0.03401088,0.005951904,validated_visual_smallM_strict,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,4.6959335984739984e-05,0.0024913443367166,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",2.9661760750263067e-05,0.2,0.45,0.015,0.06,strict_auto_validated,,-37.56763685206415,3.891353470132447e-17,600.0,exact_log_amplitude_match,-58.2008027065252,1.4083525539444483e-16,979.4115583057828,exact_log_amplitude_match,4.592132319106327e-05,8.694599953147087e-05,0.2782388446121279,5.660811574258697,4.592132319106327e-05,8.694599953151272e-05,0.2782388446121279,5.660811574258697,5.488718797404728e-06,0.0022847930497809,0.0332563321452366,1.330237032120396,4.6959335984739984e-05,0.0024913443367166,0.2845281990863083,27.422836973540345,1.0,0.2845281990863083,27.422836973540345,0.0061711579162285,0.0061711579162285,0.0017954403708865,0.0085412343905819,0.0085412343905819,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.50_alpha0.17500_candidates.csv,0.0,0.0,0.0
,1.5,0.2,0.38286,0.0256451999999999,0.00512904,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,4.676566646030857e-05,0.0026666244093586,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",2.7083159276617657e-05,0.2,0.45,0.015,0.06,rejected,,-46.57006161270651,5.306198113732624e-17,600.0,exact_log_amplitude_match,-83.97048852355363,3.0240918452924357e-16,1138.8481056828623,exact_log_amplitude_match,4.603167375209515e-05,0.0001107141871648,0.3899641692940052,7.801690200257783,4.603167375209514e-05,0.0001107141871647,0.3899641692940051,7.801690200257783,6.050751217433211e-06,0.0022852931854509,0.0512598387105929,1.5831166530495488,4.676566646030857e-05,0.0026666244093586,0.3961822977159186,35.5470422971078,1.0,0.3961822977159186,35.5470422971078,0.0039092326751493,0.0039092326751493,0.001235946920596,0.0053103178357056,0.0053103178357056,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.50_alpha0.20000_candidates.csv,0.0,0.0,0.0
,1.6,0.05,0.3386559999999999,0.0421727999999999,0.0021086399999999,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,0.0104328553312403,0.0028570223630033,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",2.649991660759603e-06,0.2,0.45,0.015,0.06,rejected,,-8.247165237246783,3.982292261914382e-20,600.0,exact_log_amplitude_match,-11.50243123232768,4.024937269502658e-18,1200.0,exact_log_amplitude_match,0.0103027034999608,2.3433154927483376e-05,0.4761506720761334,2.386260933421698,0.0103027034999608,2.343315492755405e-05,0.4761506720761334,2.3862609334216978,0.0003599539960764,0.0001969548827714,0.0166356662742886,1.0511169760909,0.0104328553312403,0.0028570223630033,0.482165780822676,11.62070444353091,1.0,0.482165780822676,11.62070444353091,0.0082172486404975,0.0082172486404975,0.0007779318884095,0.0118897291075457,0.0118897291075457,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.60_alpha0.05000_candidates.csv,0.0,0.0,0.0
,1.6,0.075,0.359716,0.0444228,0.00333171,validated_visual_smallM_strict,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,0.0007616306984286,0.002872302073499,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",3.942202145922135e-06,0.2,0.45,0.015,0.06,strict_auto_validated,,-11.831310112490996,1.4733679946191282e-18,600.0,exact_log_amplitude_match,-18.678281913541323,1.7156801076085408e-17,1200.0,exact_log_amplitude_match,0.0007483005325822,3.9548908603650185e-05,0.3430361398869749,2.815915210210408,0.0007483005325822,3.954890860370444e-05,0.3430361398869749,2.815915210210408,3.854856298528382e-05,0.0003864017490987,0.0176714430484626,1.0299581900622126,0.0007616306984286,0.002872302073499,0.349146958209802,15.838836627529965,1.0,0.349146958209802,15.838836627529965,0.0062597200948549,0.006259720094855,0.0008564763140919,0.0091009166765317,0.0091009166765317,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.60_alpha0.07500_candidates.csv,0.0,0.0,0.0
M1.60_a0.100000,1.6,0.1,0.3723024463246057,0.0286170504353144,0.0028617050435314,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.010372068730472,7.9348249071463715e-19,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M16_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.60_a0.125000,1.6,0.125,0.3875635867175142,0.0251098747521818,0.0031387343440227,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.0170167361331252,1.1590165901932192e-18,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M16_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.6,0.15,0.401596,0.0323491199999999,0.0048523679999999,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,4.675050718225496e-05,0.0028097920035029,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",3.828760301367255e-06,0.4,0.65,0.015,0.06,rejected,,-29.408437777502705,2.1643262475133178e-17,600.0,exact_log_amplitude_match,-51.9457793409175,1.241542431277675e-16,1152.9763685737346,exact_log_amplitude_match,4.5945629154439445e-05,9.637287099747128e-05,0.3454415834477797,5.243732931499873,4.594562915443945e-05,9.63728709974196e-05,0.3454415834477798,5.243732931499875,4.396728653024548e-06,0.0013900566182561,0.0330567441526539,1.1544371917514518,4.675050718225496e-05,0.0028097920035029,0.3514930479093471,31.70339557185937,1.0,0.3514930479093471,31.70339557185937,0.004584854502971,0.004584854502971,0.0010921148904289,0.0064814889082674,0.0064814889082674,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.60_alpha0.15000_candidates.csv,0.0,0.0,0.0
,1.6,0.175,0.411284,0.0255760799999999,0.0044758139999999,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,7.070643334746894e-05,0.0028041175197738,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",3.2350310767010235e-06,0.2,0.45,0.015,0.06,rejected,,-37.44990026568276,3.2120479137703964e-17,600.0,exact_log_amplitude_match,-69.95682292441408,2.1886440113158366e-16,1200.0,exact_log_amplitude_match,6.979300271280532e-05,0.0001196162250957,0.4365782385607206,7.026778630108393,6.979300271280531e-05,0.0001196162250958,0.4365782385607206,7.026778630108395,7.556910824928293e-06,0.0015814716109306,0.0472709682729027,1.3166510381070196,7.070643334746894e-05,0.0028041175197738,0.4422920482637488,39.86201446047779,1.0,0.4422920482637488,39.86201446047779,0.0113663238017809,0.0113663238017809,0.0030062250386129,0.0157763496357258,0.0157763496357258,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.60_alpha0.17500_candidates.csv,0.0,0.0,0.0
,1.7,0.075,0.4008320000000001,0.03473088,0.002604816,validated_visual_smallM_tail_sensitive,,,,,,,,,,,,,,,,smallM_low_high_alpha_campaign_mapping5_visual_review,,,,,smallM_low_high_alpha_campaign,mapping_scale_5_y1600,,,,0.0029186434760889,0.0027095724120209,,,,"Small-M campaign point visually accepted. Tail oscillations may be imperfect, consistent with legacy modes. Boundary-flagged points hit ci=0.12 or cr=0 in initial scan and should be rescanned later.",2.368564068276577e-06,0.4,0.65,0.015,0.06,rejected,,-11.655826499926183,8.118020946363082e-19,600.0,exact_log_amplitude_match,-18.32580554096984,1.4980441337077492e-17,1200.0,exact_log_amplitude_match,0.0028795541356887,5.152661788458447e-05,0.4912766084074479,3.191894120393496,0.0028795541356887,5.152661788469544e-05,0.4912766084074479,3.191894120393496,0.0001362565907196,0.0009181685304705,0.023246541862943,1.0691256512619487,0.0029186434760889,0.0027095724120209,0.4979455847427151,22.50966177677825,1.0,0.4979455847427151,22.50966177677825,0.0104819614991085,0.0104819614991085,0.0013246618200977,0.015413347920624,0.015413347920624,adjacent_jump_too_large,near_valid_except_adjacent_jump,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.70_alpha0.07500_candidates.csv,0.0,0.0,0.0
M1.70_a0.100000,1.7,0.1,0.4086724851271471,0.0255832924228237,0.0025583292422823,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,3.966230544132926e-06,2.0468394813472072e-19,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.70_a0.125000,1.7,0.125,0.4192415320846353,0.0221873441527381,0.0027734180190922,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,2.126825320674722e-06,1.0484868630338316e-20,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.70_a0.150000,1.7,0.15,0.4298105790421235,0.0187913958826526,0.0028187093823978,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,6.137244186249679e-07,5.716878123491789e-18,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1.70_a0.175000,1.7,0.175,0.4403796259996116,0.015395447612567,0.0026942033321992,modal_spectral_validated_with_exported_fields,1.0,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.0,1.0,YES,validated,0.0348075333486777,9.819810000294112e-21,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M17_manual_summary.csv,assets/supersonic/supersonic_modal_fields_p_rho_u_v_44pts.csv,assets/supersonic/supersonic_modes_p_rho_u_v_44pts.pdf,assets/supersonic/blumen_ci_isolines_overlay_44pts.pdf,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",base_legacy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
