normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8583999999999999,0.8583999999999999,0.3992,0.8583999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8615999999999999,0.8615999999999999,0.3992,0.8615999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8647999999999999,0.8647999999999999,0.3992,0.8647999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.868,0.868,0.3992,0.868
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8712,0.8712,0.3992,0.8712
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8744,0.8744,0.3992,0.8744
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8775999999999999,0.8775999999999999,0.3992,0.8775999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8807999999999999,0.8807999999999999,0.3992,0.8807999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8839999999999999,0.8839999999999999,0.3992,0.8839999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8872,0.8872,0.3992,0.8872
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8904,0.8904,0.3992,0.8904
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8936,0.8936,0.3992,0.8936
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8967999999999999,0.8967999999999999,0.3992,0.8967999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.8999999999999999,0.8999999999999999,0.3992,0.8999999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9031999999999999,0.9031999999999999,0.3992,0.9031999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9064,0.9064,0.3992,0.9064
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9096,0.9096,0.3992,0.9096
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9128,0.9128,0.3992,0.9128
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9159999999999999,0.9159999999999999,0.3992,0.9159999999999999
Mach,NEUTRAL2_HIM__NEUTRAL2_LOWM,43,42,0.3976,0.4008,0.9191999999999999,0.9191999999999999,0.3992,0.9191999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9223999999999999,0.9223999999999999,0.3992,0.9223999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9256,0.9256,0.3992,0.9256
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9288,0.9288,0.3992,0.9288
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9319999999999999,0.9319999999999999,0.3992,0.9319999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9351999999999999,0.9351999999999999,0.3992,0.9351999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9383999999999999,0.9383999999999999,0.3992,0.9383999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9416,0.9416,0.3992,0.9416
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9448,0.9448,0.3992,0.9448
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.948,0.948,0.3992,0.948
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9511999999999999,0.9511999999999999,0.3992,0.9511999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9543999999999999,0.9543999999999999,0.3992,0.9543999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9575999999999999,0.9575999999999999,0.3992,0.9575999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9608,0.9608,0.3992,0.9608
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.964,0.964,0.3992,0.964
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9672,0.9672,0.3992,0.9672
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9703999999999999,0.9703999999999999,0.3992,0.9703999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9735999999999999,0.9735999999999999,0.3992,0.9735999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.9767999999999999,0.9767999999999999,0.3992,0.9767999999999999
Mach,NEUTRAL3_HIM__NEUTRAL3_LOWM,45,44,0.3976,0.4008,0.98,0.98,0.3992,0.98
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.02,0.02,0.6808,0.02
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0232,0.0232,0.6808,0.0232
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0264,0.0264,0.6808,0.0264
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0296,0.0296,0.6808,0.0296
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.032799999999999996,0.032799999999999996,0.6808,0.032799999999999996
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.036000000000000004,0.036000000000000004,0.6808,0.036000000000000004
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0392,0.0392,0.6808,0.0392
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.04239999999999999,0.04239999999999999,0.6808,0.04239999999999999
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0456,0.0456,0.6808,0.0456
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.048799999999999996,0.048799999999999996,0.6808,0.048799999999999996
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.052000000000000005,0.052000000000000005,0.6808,0.052000000000000005
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.0552,0.0552,0.6808,0.0552
Mach,ETAEDGE_HM1__ETAEDGE_MM,4,0,0.6791999999999999,0.6824,0.058399999999999994,0.058399999999999994,0.6808,0.058399999999999994
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0616,0.0616,0.7,0.0616
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0648,0.0648,0.7,0.0648
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.06799999999999999,0.06799999999999999,0.7,0.06799999999999999
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0712,0.0712,0.7,0.0712
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0744,0.0744,0.7,0.0744
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0776,0.0776,0.7,0.0776
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0808,0.0808,0.7,0.0808
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.084,0.084,0.7,0.084
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0872,0.0872,0.7,0.0872
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0904,0.0904,0.7,0.0904
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0936,0.0936,0.7,0.0936
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0968,0.0968,0.7,0.0968
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.09999999999999999,0.09999999999999999,0.7,0.09999999999999999
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1032,0.1032,0.7,0.1032
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1064,0.1064,0.7,0.1064
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.10959999999999999,0.10959999999999999,0.7,0.10959999999999999
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1128,0.1128,0.7,0.1128
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.11599999999999999,0.11599999999999999,0.7,0.11599999999999999
Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1192,0.1192,0.7,0.1192
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1224,0.1224,0.7,0.1224
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1256,0.1256,0.7,0.1256
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1288,0.1288,0.7,0.1288
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.13199999999999998,0.13199999999999998,0.7,0.13199999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1352,0.1352,0.7,0.1352
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1384,0.1384,0.7,0.1384
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.14159999999999998,0.14159999999999998,0.7,0.14159999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.14479999999999998,0.14479999999999998,0.7,0.14479999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.148,0.148,0.7,0.148
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.15119999999999997,0.15119999999999997,0.7,0.15119999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.15439999999999998,0.15439999999999998,0.7,0.15439999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1576,0.1576,0.7,0.1576
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.16079999999999997,0.16079999999999997,0.7,0.16079999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.16399999999999998,0.16399999999999998,0.7,0.16399999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1672,0.1672,0.7,0.1672
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.17039999999999997,0.17039999999999997,0.7,0.17039999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.17359999999999998,0.17359999999999998,0.7,0.17359999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.17679999999999998,0.17679999999999998,0.7,0.17679999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.17999999999999997,0.17999999999999997,0.7,0.17999999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.18319999999999997,0.18319999999999997,0.7,0.18319999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.18639999999999998,0.18639999999999998,0.7,0.18639999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.18959999999999996,0.18959999999999996,0.7,0.18959999999999996
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.19279999999999997,0.19279999999999997,0.7,0.19279999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.19599999999999998,0.19599999999999998,0.7,0.19599999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.19919999999999996,0.19919999999999996,0.7,0.19919999999999996
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.20239999999999997,0.20239999999999997,0.7,0.20239999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.20559999999999998,0.20559999999999998,0.7,0.20559999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.20879999999999999,0.20879999999999999,0.7,0.20879999999999999
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.21199999999999997,0.21199999999999997,0.7,0.21199999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.21519999999999997,0.21519999999999997,0.7,0.21519999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.21839999999999998,0.21839999999999998,0.7,0.21839999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.22159999999999996,0.22159999999999996,0.7,0.22159999999999996
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.22479999999999997,0.22479999999999997,0.7,0.22479999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.22799999999999998,0.22799999999999998,0.7,0.22799999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.23119999999999996,0.23119999999999996,0.7,0.23119999999999996
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.23439999999999997,0.23439999999999997,0.7,0.23439999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.23759999999999998,0.23759999999999998,0.7,0.23759999999999998
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.24079999999999996,0.24079999999999996,0.7,0.24079999999999996
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.24399999999999997,0.24399999999999997,0.7,0.24399999999999997
Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.24719999999999998,0.24719999999999998,0.7,0.24719999999999998
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2504,0.2504,0.7,0.2504
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2536,0.2536,0.7,0.2536
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2568,0.2568,0.7,0.2568
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.26,0.26,0.7,0.26
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2632,0.2632,0.7,0.2632
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.26639999999999997,0.26639999999999997,0.7,0.26639999999999997
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2696,0.2696,0.7,0.2696
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2728,0.2728,0.7,0.2728
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.276,0.276,0.7,0.276
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2792,0.2792,0.7,0.2792
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2824,0.2824,0.7,0.2824
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2856,0.2856,0.7,0.2856
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2888,0.2888,0.7,0.2888
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.292,0.292,0.7,0.292
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2952,0.2952,0.7,0.2952
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2984,0.2984,0.7,0.2984
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3016,0.3016,0.7,0.3016
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3048,0.3048,0.7,0.3048
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.308,0.308,0.7,0.308
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3112,0.3112,0.7,0.3112
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3144,0.3144,0.7,0.3144
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3176,0.3176,0.7,0.3176
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3208,0.3208,0.7,0.3208
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.324,0.324,0.7,0.324
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3272,0.3272,0.7,0.3272
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.33039999999999997,0.33039999999999997,0.7,0.33039999999999997
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3336,0.3336,0.7,0.3336
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3368,0.3368,0.7,0.3368
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.33999999999999997,0.33999999999999997,0.7,0.33999999999999997
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3432,0.3432,0.7,0.3432
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3464,0.3464,0.7,0.3464
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.34959999999999997,0.34959999999999997,0.7,0.34959999999999997
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3528,0.3528,0.7,0.3528
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.356,0.356,0.7,0.356
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.35919999999999996,0.35919999999999996,0.7,0.35919999999999996
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3624,0.3624,0.7,0.3624
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3656,0.3656,0.7,0.3656
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.36879999999999996,0.36879999999999996,0.7,0.36879999999999996
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.372,0.372,0.7,0.372
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3752,0.3752,0.7,0.3752
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.37839999999999996,0.37839999999999996,0.7,0.37839999999999996
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3816,0.3816,0.7,0.3816
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3848,0.3848,0.7,0.3848
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.388,0.388,0.7,0.388
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3912,0.3912,0.7,0.3912
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3944,0.3944,0.7,0.3944
Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3976,0.3976,0.7,0.3976
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4008,0.4008,0.7,0.4008
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.40399999999999997,0.40399999999999997,0.7,0.40399999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4072,0.4072,0.7,0.4072
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4104,0.4104,0.7,0.4104
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.41359999999999997,0.41359999999999997,0.7,0.41359999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4168,0.4168,0.7,0.4168
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.42,0.42,0.7,0.42
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.42319999999999997,0.42319999999999997,0.7,0.42319999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4264,0.4264,0.7,0.4264
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4296,0.4296,0.7,0.4296
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.43279999999999996,0.43279999999999996,0.7,0.43279999999999996
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.436,0.436,0.7,0.436
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4392,0.4392,0.7,0.4392
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.44239999999999996,0.44239999999999996,0.7,0.44239999999999996
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4456,0.4456,0.7,0.4456
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4488,0.4488,0.7,0.4488
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.45199999999999996,0.45199999999999996,0.7,0.45199999999999996
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4552,0.4552,0.7,0.4552
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4584,0.4584,0.7,0.4584
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.46159999999999995,0.46159999999999995,0.7,0.46159999999999995
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4648,0.4648,0.7,0.4648
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.46799999999999997,0.46799999999999997,0.7,0.46799999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.47119999999999995,0.47119999999999995,0.7,0.47119999999999995
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4744,0.4744,0.7,0.4744
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.47759999999999997,0.47759999999999997,0.7,0.47759999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4808,0.4808,0.7,0.4808
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.484,0.484,0.7,0.484
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.48719999999999997,0.48719999999999997,0.7,0.48719999999999997
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4904,0.4904,0.7,0.4904
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4936,0.4936,0.7,0.4936
Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.49679999999999996,0.49679999999999996,0.7,0.49679999999999996
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5,0.5,0.7,0.5
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5032,0.5032,0.7,0.5032
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5064,0.5064,0.7,0.5064
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5095999999999999,0.5095999999999999,0.7,0.5095999999999999
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5127999999999999,0.5127999999999999,0.7,0.5127999999999999
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5159999999999999,0.5159999999999999,0.7,0.5159999999999999
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5192,0.5192,0.7,0.5192
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5224,0.5224,0.7,0.5224
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5256,0.5256,0.7,0.5256
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5287999999999999,0.5287999999999999,0.7,0.5287999999999999
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.532,0.532,0.7,0.532
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5352,0.5352,0.7,0.5352
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5384,0.5384,0.7,0.5384
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5416,0.5416,0.7,0.5416
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5448,0.5448,0.7,0.5448
Mach,HIGH_HIM__HM1_MID,5,9,0.6983999999999999,0.7016,0.5479999999999999,0.5479999999999999,0.7,0.5479999999999999
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.5512,0.5512,0.7,0.5512
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.5544,0.5544,0.7,0.5544
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.5576,0.5576,0.7,0.5576
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.5608,0.5608,0.7,0.5608
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.564,0.564,0.7,0.564
Mach,HIGH_HIM__HM1_HIGH,5,7,0.6983999999999999,0.7016,0.5671999999999999,0.5671999999999999,0.7,0.5671999999999999
