alpha,ci_reference,ci_historical,error_historical,ci_seed_1234,error_seed_1234,ci_seed_2345,error_seed_2345,ci_seed_3456,error_seed_3456,seed_prediction_std,seed_prediction_range
0.422,0.3334445669463686,0.3336133,0.0001687330536314091,0.33632308,0.002878513053631404,0.3378779,0.004433333053631416,0.34736514,0.013920573053631424,0.0059770711486145205,0.01104206000000002
0.4243333333333333,0.3314013273600806,0.33160216,0.00020083263991937939,0.33434373,0.002942402639919406,0.33591962,0.004518292639919375,0.34553206,0.014130732639919374,0.006056142339732436,0.011188329999999969
0.4266666666666667,0.32935225557886283,0.32959566,0.0002434044211371833,0.332367,0.0030147444211371943,0.33396292,0.004610664421137167,0.34368968,0.014337424421137168,0.006128620061188317,0.011322679999999974
0.429,0.3273239394113548,0.3275938,0.0002698605886451988,0.33039293,0.003068990588645182,0.3320076,0.004683660588645222,0.34183738,0.014513440588645232,0.006194179658623105,0.01144445000000005
0.4313333333333333,0.3253044251383239,0.32559627,0.0002918448616761049,0.3284211,0.0031166748616761053,0.3300534,0.004748974861676081,0.33997458,0.01467015486167611,0.00625269429916417,0.011553480000000005
0.4336666666666666,0.3232663037774905,0.32360327,0.0003369662225095049,0.32645142,0.0031851162225094987,0.32810017,0.004833866222509531,0.33810055,0.014834246222509506,0.006303811102074149,0.011649130000000008
0.436,0.3212652495420172,0.3216145,0.0003492504579828415,0.3244838,0.003218550457982805,0.32614762,0.004882370457982843,0.33621493,0.014949680457982839,0.006347419931297556,0.011731130000000034
0.4383333333333333,0.31923350195412237,0.31962997,0.0003964680458776182,0.32251808,0.0032845780458776175,0.32419568,0.004962178045877619,0.33431706,0.015083558045877632,0.006383215019418775,0.011798980000000014
0.4406666666666666,0.3172264595380428,0.31764954,0.0004230804619572148,0.32055402,0.003327560461957202,0.32224393,0.005017470461957219,0.3324063,0.015179840461957195,0.006411007474432801,0.011852279999999993
0.443,0.3152031394698728,0.31567314,0.00047000053012724585,0.31859148,0.0033883405301272096,0.3202924,0.005089260530127204,0.33048242,0.015279280530127226,0.0064307087547485885,0.011890940000000016
0.4453333333333333,0.3132089916228361,0.31370065,0.0004916583771639171,0.31663027,0.0034212783771638833,0.31834075,0.0051317583771638975,0.32854488,0.015335888377163875,0.0064421521033916325,0.011914609999999992
0.4476666666666666,0.31121658221460025,0.311732,0.0005154177853997632,0.31467023,0.0034536477853997494,0.3163888,0.00517221778539978,0.3265932,0.015376617785399727,0.006445159369969042,0.011922969999999977
0.45,0.3092329543672661,0.30976707,0.000534115632733867,0.31271115,0.0034781956327338825,0.31443623,0.0052032756327338725,0.32462704,0.015394085632733867,0.006439680943889994,0.011915889999999985
0.4523333333333333,0.3072216411288005,0.30780572,0.0005840788711994893,0.31075293,0.003531288871199467,0.31248292,0.005261278871199482,0.32264605,0.015424408871199502,0.0064255788342556,0.011893120000000035
0.4546666666666666,0.30524242952696734,0.30584785,0.0006054204730326362,0.3087952,0.0035527704730326515,0.31052855,0.005286120473032674,0.32064992,0.015407490473032637,0.006402877207133771,0.011854719999999985
0.4570000000000001,0.3032355283525833,0.3038934,0.0006578716474167079,0.30683807,0.003602541647416746,0.30857313,0.005337601647416701,0.3186384,0.015402871647416716,0.0063713928551167864,0.01180032999999997
0.4593333333333333,0.3012648527974744,0.30194223,0.0006773772025255864,0.30488107,0.0036162172025255845,0.30661616,0.005351307202525635,0.31661123,0.01534637720252563,0.006331253367733242,0.011730160000000045
0.4616666666666666,0.2992913342872859,0.2999941,0.000702765712714104,0.3029242,0.003632865712714095,0.30465752,0.005366185712714133,0.3145682,0.015276865712714138,0.006282365694078429,0.011644000000000043
0.4640000000000001,0.2973206642666114,0.2980491,0.0007284357333885993,0.30096713,0.0036464657333886152,0.30269706,0.005376395733388606,0.31250915,0.015188485733388601,0.006224789068091646,0.011542019999999986
0.4663333333333334,0.29534590836985275,0.29610696,0.0007610516301472248,0.29900977,0.003663861630147258,0.30073443,0.005388521630147247,0.31043392,0.015088011630147224,0.006158540974373162,0.011424149999999966
0.4686666666666667,0.2933887028405528,0.2941676,0.0007788971594471783,0.29705197,0.0036632671594472033,0.29876947,0.005380767159447186,0.30834258,0.014953877159447182,0.006083750426261192,0.011290609999999979
0.4710000000000001,0.2914057414505182,0.2922309,0.0008251585494818414,0.29509345,0.003687708549481805,0.296802,0.005396258549481836,0.30623496,0.014829218549481826,0.006000460017701426,0.011141510000000021
0.4733333333333334,0.2894643136482392,0.29029667,0.0008323563517607657,0.29313397,0.0036696563517608083,0.29483166,0.005367346351760782,0.304111,0.014646686351760807,0.005908799790603282,0.010977029999999999
0.4756666666666667,0.2875043746906324,0.28836483,0.0008604553093676248,0.2911735,0.0036691253093675824,0.29285827,0.0053538953093675845,0.3019708,0.014466425309367592,0.005808877405084399,0.01079730000000001
0.4780000000000001,0.2855604791103217,0.28643525,0.0008747708896783002,0.2892117,0.0036512208896783416,0.2908817,0.005321220889678346,0.29981443,0.014253950889678346,0.005700883684508922,0.010602730000000005
0.4803333333333334,0.2836046936596973,0.2845077,0.0009030063403026589,0.28724843,0.0036437363403026835,0.28890157,0.005296876340302681,0.297642,0.014037306340302702,0.005585013962820516,0.010393570000000019
0.4826666666666667,0.28164377232605164,0.2825821,0.0009383276739483581,0.28528354,0.0036397676739483575,0.2869177,0.005273927673948353,0.29545364,0.013809867673948373,0.005461435778852795,0.010170100000000015
0.485,0.2797371675620206,0.28065825,0.0009210824379793925,0.28331673,0.003579562437979411,0.2849298,0.005192632437979405,0.2932495,0.01351233243797939,0.005330405281461554,0.00993276999999998
0.4873333333333334,0.2777815721189293,0.27873605,0.0009544778810707255,0.28134793,0.0035663578810707364,0.28293782,0.005156247881070719,0.2910298,0.013248227881070718,0.00519208527840532,0.009681869999999981
0.4896666666666667,0.2758700059534322,0.27681538,0.000945374046567804,0.27937692,0.0035069140465677773,0.28094134,0.005071334046567788,0.28879485,0.012924844046567796,0.005046821355094057,0.009417930000000019
0.492,0.2739187363286815,0.2748959,0.000977163671318504,0.27740338,0.0034846436713184548,0.27894017,0.005021433671318465,0.28654474,0.012626003671318498,0.004894821601083491,0.009141360000000043
0.4943333333333334,0.2719972802922262,0.27297762,0.0009803397077737808,0.27542728,0.003429999707773801,0.27693415,0.004936869707773794,0.28428006,0.012282779707773805,0.004736467823413706,0.008852780000000005
0.4966666666666667,0.27008378154049856,0.27106032,0.0009765384595014637,0.27344832,0.003364538459501465,0.27492294,0.004839158459501447,0.28200084,0.011917058459501417,0.004571957474736591,0.008552519999999952
0.499,0.2681440889235088,0.2691438,0.000999711076491161,0.27146643,0.003322341076491153,0.2729064,0.004762311076491166,0.27970767,0.011563581076491192,0.00440168195033446,0.008241240000000039
0.5013333333333334,0.2662460630284531,0.2672279,0.0009818369715469122,0.26948133,0.003235266971546913,0.27088422,0.004638156971546903,0.2774008,0.011154736971546897,0.004225949998312009,0.007919469999999984
0.5036666666666667,0.2643364901649592,0.2653125,0.0009760098350408142,0.26749292,0.0031564298350408304,0.26885632,0.0045198298350407895,0.2750808,0.010744309835040822,0.004045139752938089,0.007587879999999991
0.506,0.2624292091983177,0.26339734,0.0009681308016822876,0.26550093,0.0030717208016823316,0.2668223,0.00439309080168232,0.27274802,0.010318810801682288,0.0038596305881823923,0.007247089999999956
0.5083333333333334,0.2605215063398248,0.26148218,0.0009606736601752153,0.26350513,0.002983623660175183,0.264782,0.004260493660175224,0.27040276,0.009881253660175227,0.0036697102426804023,0.0068976300000000434
0.5106666666666667,0.25861645355414814,0.25956696,0.000950506445851873,0.26150554,0.0028890864458518406,0.26273525,0.004118796445851836,0.26804578,0.009429326445851871,0.00347583694531741,0.0065402400000000305
0.513,0.2567402816284589,0.25765148,0.0009111983715410776,0.25950187,0.0027615883715411127,0.2606818,0.003941518371541108,0.26567754,0.00893725837154108,0.003278428304879217,0.0061756699999999665
0.5153333333333334,0.25481975549489566,0.2557355,0.0009157445051043434,0.257494,0.0026742445051043395,0.25862142,0.0038016645051043296,0.26329848,0.00847872450510434,0.003077822665738452,0.005804480000000001
0.5176666666666667,0.2529334050800138,0.25381884,0.0008854349199862166,0.25548175,0.002548344919986234,0.25655395,0.0036205449199862016,0.2609092,0.007975794919986234,0.0028744573083453575,0.00542745
0.52,0.2510544734996249,0.2519012,0.0008467265003750946,0.25346494,0.00241046650037513,0.25447908,0.003424606500375127,0.25851017,0.007455696500375086,0.0026687235488337623,0.005045229999999956
0.5223333333333334,0.24915663627960266,0.2499825,0.0008258637203973351,0.2514434,0.0022867637203973223,0.2523968,0.0032401637203973155,0.25610214,0.006945503720397317,0.0024611099956185064,0.0046587399999999946
0.5246666666666667,0.24728274516346904,0.24806254,0.0007797948365309559,0.24941711,0.0021343648365309553,0.25030676,0.003024014836530975,0.2536856,0.006402854836530969,0.00225196372632865,0.004268490000000014
0.527,0.2453863997958283,0.24614105,0.0007546502041717029,0.24738581,0.0019994102041717143,0.24820882,0.0028224202041716995,0.25126112,0.005874720204171707,0.002041727550637775,0.003875309999999993
0.5293333333333333,0.24352804569596992,0.24421787,0.0006898243040300844,0.24534945,0.0018214043040300776,0.24610278,0.002574734304030074,0.24882935,0.005301304304030086,0.0018308192184465818,0.003479900000000008
0.5316666666666667,0.24166668818947928,0.24229272,0.0006260318105207052,0.2433079,0.0016412118105207096,0.24398857,0.002321881810520704,0.24639103,0.004724341810520727,0.0016197127470326442,0.0030831300000000172
0.534,0.2397797866944885,0.24036555,0.0005857633055115219,0.24126108,0.0014812933055114996,0.24186605,0.00208626330551151,0.2439467,0.004166913305511499,0.0014087611524432832,0.0026856199999999997
0.5363333333333333,0.23792166056027872,0.23843594,0.0005142794397212935,0.23920879,0.0012871294397212851,0.23973495,0.0018132894397212829,0.24149697,0.003575309439721286,0.0011984244197000224,0.0022881800000000008
0.5386666666666667,0.23606289335616695,0.2365038,0.00044090664383303335,0.23715098,0.0010880866438330583,0.23759516,0.0015322666438330468,0.23904255,0.0029796566438330396,0.000989130152322391,0.0018915699999999813
0.541,0.234180915190094,0.23456886,0.0003879448099059768,0.23508757,0.0009066548099059824,0.23544665,0.001265734809905994,0.23658404,0.002403124809905982,0.0007812401380070856,0.0014964699999999997
0.5433333333333333,0.23233980303761712,0.232631,0.00029119696238288917,0.23301847,0.00067866696238289,0.2332892,0.0009493969623828868,0.23412219,0.0017823869623828925,0.0005752339975175339,0.0011037200000000025
0.5456666666666667,0.23048670892724457,0.23068993,0.00020322107275541623,0.23094372,0.00045701107275541997,0.23112284,0.0006361310727554248,0.23165761,0.0011709010727554425,0.00037141662577220316,0.0007138900000000226
0.548,0.2286308395356169,0.22874555,0.00011471046438310539,0.22886321,0.0002323704643831248,0.22894746,0.000316620464383105,0.22919104,0.000560200464383126,0.00017024579671757326,0.0003278300000000012
0.5503333333333333,0.22679988912001905,0.22679748,2.409120019059019e-06,0.22677688,2.300912001906852e-05,0.22676297,3.6919120019046625e-05,0.22672297,7.691912001905887e-05,2.798742634350686e-05,5.3909999999990355e-05
0.5526666666666668,0.22495808913680065,0.22484557,0.0001125191368006595,0.22468467,0.0002734191368006511,0.22456925,0.00038883913680065607,0.2242542,0.0007038891368006672,0.00022281632936869104,0.0004304700000000161
0.555,0.2231150797524453,0.22288969,0.00022538975244529302,0.22258669,0.0005283897524452907,0.22236648,0.0007485997524452892,0.22178541,0.001329669752445306,0.0004139614368915788,0.0008012800000000153
0.5573333333333333,0.2212803674999649,0.22092964,0.00035072749996489794,0.22048284,0.0007975274999648951,0.22015454,0.0011258274999648987,0.21931723,0.0019631374999649065,0.0006010429266699734,0.0011656100000000114
0.5596666666666668,0.21943805530543564,0.21896514,0.0004729153054356394,0.21837321,0.00106484530543563,0.21793345,0.0015046053054356412,0.2168503,0.002587755305435646,0.0007837790556230403,0.0015229100000000162
0.562,0.217609492527687,0.21699618,0.0006133125276869822,0.21625789,0.0013516025276869847,0.21570338,0.0019061125276869928,0.21438542,0.0032240725276869997,0.0009618249843050175,0.001872470000000015
0.5643333333333334,0.2157848781072351,0.21502236,0.0007625181072350995,0.2141368,0.001648078107235107,0.21346423,0.0023206481072350904,0.21192302,0.0038618581072351055,0.0011349376309883006,0.0022137799999999985
0.5666666666666668,0.2139430663414936,0.2130436,0.0008994663414935988,0.2120101,0.0019329663414935916,0.21121623,0.0027268363414935937,0.20946392,0.004479146341493601,0.0013028080253437236,0.002546180000000009
0.5690000000000001,0.2121379708495456,0.21105976,0.0010782108495455967,0.20987783,0.002260140849545622,0.20895946,0.003178510849545596,0.2070087,0.00512927084954562,0.0014651948102214958,0.0028691299999999975
0.5713333333333334,0.2103222177429388,0.20907064,0.0012515777429387975,0.20774014,0.0025820777429388098,0.20669404,0.003628177742938804,0.204558,0.00576421774293881,0.0016218819866233595,0.00318214
0.5736666666666667,0.20850410238809958,0.20707613,0.0014279723880995798,0.2055972,0.0029069023880995692,0.2044203,0.004083802388099578,0.20211251,0.006391592388099582,0.0017726652574677924,0.0034846900000000125
0.5760000000000001,0.2066982159411818,0.20507617,0.0016220459411817878,0.20344914,0.0032490759411817893,0.20213838,0.0045598359411817835,0.19967286,0.007025355941181782,0.001917340662062949,0.003776279999999993
0.5783333333333334,0.20487851039173963,0.20307048,0.001808030391739629,0.20129608,0.0035824303917396383,0.19984853,0.00502998039173963,0.19723961,0.007638900391739617,0.0020557566907670006,0.004056469999999979
0.5806666666666667,0.20307268428488376,0.20105906,0.002013624284883747,0.19913822,0.003934464284883754,0.19755107,0.0055216142848837635,0.19481339,0.008259294284883756,0.002187772513836848,0.004324830000000002
0.5830000000000001,0.2012565245150418,0.19904172,0.0022148045150418016,0.19697578,0.004280744515041818,0.19524625,0.006010274515041797,0.19239475,0.008861774515041804,0.0023133007489948153,0.004581029999999986
0.5853333333333334,0.19945846345025295,0.19701847,0.0024399934502529474,0.19480903,0.004649433450252954,0.19293456,0.006523903450252944,0.18998441,0.009474053450252956,0.0024322137018156953,0.004824620000000002
0.5876666666666667,0.19766841463855156,0.1949893,0.002679114638551555,0.1926382,0.00503021463855155,0.19061635,0.0070520646385515695,0.18758288,0.010085534638551552,0.002544473683816229,0.005055320000000002
0.5900000000000001,0.1958662377691919,0.19295406,0.0029121777691918926,0.19046362,0.005402617769191903,0.18829215,0.007574087769191912,0.18519078,0.010675457769191904,0.002650050927290518,0.005272840000000001
0.5923333333333334,0.19408701247083748,0.19091274,0.003174272470837486,0.18828553,0.005801482470837477,0.18596226,0.008124752470837493,0.18280862,0.011278392470837478,0.0027489262112868726,0.0054769100000000015
0.5946666666666667,0.19227839020760282,0.18886538,0.003413010207602818,0.18610422,0.00617417020760283,0.18362734,0.008651050207602817,0.18043692,0.011841470207602817,0.002841126642748136,0.005667299999999986
0.5970000000000001,0.1904953500998557,0.18681201,0.0036833400998556864,0.18392015,0.0065752000998556825,0.18128799,0.009207360099855677,0.17807634,0.012419010099855687,0.00292668974850997,0.005843810000000005
0.5993333333333334,0.18871346269837286,0.18475266,0.003960802698372845,0.18173365,0.0069798126983728614,0.17894472,0.009768742698372856,0.17572732,0.012986142698372866,0.003005711046596686,0.006006330000000004
0.6016666666666667,0.18693434762505098,0.1826874,0.004246947625050984,0.17954512,0.007389227625050981,0.17659827,0.010336077625050982,0.17339042,0.013543927625050994,0.0030782722057186625,0.006154700000000013
0.604,0.185158942853705,0.1806164,0.004542542853704978,0.17735498,0.007803962853704993,0.17424932,0.010909622853704976,0.17106618,0.014092762853704977,0.00314447954716409,0.006288799999999983
0.6063333333333334,0.1833576813286799,0.17853966,0.004818021328679922,0.17516366,0.008194021328679912,0.17189856,0.011459121328679905,0.16875502,0.014602661328679906,0.003204512141527939,0.006408639999999993
0.6086666666666667,0.18158793521328076,0.17645745,0.005130485213280772,0.17297162,0.008616315213280767,0.1695468,0.012041135213280763,0.16645746,0.015130475213280759,0.003258519453514633,0.006514159999999991
0.611,0.17981963013407698,0.1743699,0.0054497301340769855,0.17077938,0.009040250134076971,0.16719483,0.012624800134076991,0.16417398,0.015645650134076983,0.003306706382111971,0.006605400000000011
0.6133333333333334,0.17808258283383424,0.1722772,0.0058053828338342495,0.16858743,0.00949515283383423,0.1648435,0.013239082833834237,0.16190498,0.016177602833834237,0.0033493046451913006,0.0066824500000000064
0.6156666666666667,0.17630830137100909,0.17017972,0.006128581371009079,0.16639632,0.009911981371009099,0.16249378,0.01381452137100908,0.15965103,0.016657271371009086,0.003386492364236672,0.006745289999999987
0.618,0.17452367613776829,0.16807775,0.0064459261377682875,0.16420671,0.01031696613776828,0.1601466,0.014377076137768285,0.1574125,0.017111176137768275,0.0034186031637254005,0.006794209999999995
0.6203333333333334,0.1727768049610192,0.1659715,0.006805304961019193,0.16201901,0.010757794961019196,0.15780282,0.014973984961019177,0.15518977,0.017587034961019182,0.00344583824819157,0.006829239999999986
0.6226666666666667,0.17102513356484456,0.16386142,0.007163713564844548,0.15983394,0.011191193564844548,0.15546352,0.015561613564844562,0.1529833,0.018041833564844567,0.0034685090609271013,0.006850640000000019
0.625,0.1692719456631302,0.16174786,0.007524085663130203,0.15765202,0.011619925663130193,0.15312962,0.016142325663130203,0.1507934,0.018478545663130203,0.003486896756735618,0.00685862000000001
0.6273333333333334,0.16749788592719364,0.15963136,0.00786652592719364,0.155474,0.01202388592719364,0.15080233,0.016695555927193628,0.14862056,0.018877325927193628,0.003501291684397815,0.006853439999999988
0.6296666666666667,0.16575783675827743,0.15751226,0.008245576758277445,0.1533005,0.012457336758277426,0.14848268,0.017275156758277427,0.14646508,0.019292756758277435,0.003512004790448521,0.006835420000000009
0.632,0.1640212806309172,0.15539117,0.008630110630917204,0.15113214,0.0128891406309172,0.1461717,0.01784958063091721,0.14432731,0.019693970630917212,0.0035193145827608786,0.006804830000000012
0.6343333333333333,0.16227779725839572,0.15326874,0.009009057258395736,0.14896978,0.013308017258395727,0.14387067,0.018407127258395717,0.14220774,0.020070057258395724,0.003523526735592241,0.006762039999999997
0.6366666666666667,0.16053371109096234,0.15114535,0.009388361090962333,0.14681387,0.013719841090962331,0.14158048,0.018953231090962336,0.14010642,0.020427291090962335,0.0035249375710358355,0.006707450000000004
0.639,0.1587707294691059,0.14902179,0.009748939469105905,0.1446653,0.014105429469105896,0.13930248,0.019468249469105886,0.13802387,0.0207468594691059,0.0035238065196933456,0.006641430000000004
0.6413333333333333,0.15703120432050446,0.1468987,0.01013250432050447,0.1425248,0.014506404320504457,0.1370377,0.01999350432050445,0.13596028,0.021070924320504475,0.00352046453129887,0.006564520000000018
0.6436666666666667,0.15531337415050875,0.14477673,0.010536644150508756,0.140393,0.014920374150508758,0.13478732,0.02052605415050876,0.13391598,0.02139739415050876,0.0035150787032061366,0.00647702
0.646,0.1535995646418608,0.14265673,0.010942834641860799,0.13827077,0.015328794641860821,0.13255252,0.0210470446418608,0.13189127,0.021708294641860804,0.003507935168419345,0.006379499999999982
0.6483333333333333,0.1518506195320682,0.14053948,0.011311139532068193,0.13615881,0.015691809532068196,0.13033447,0.02151614953206818,0.12988637,0.021964249532068186,0.003499219760632354,0.00627243999999999
0.6506666666666667,0.15013186363634837,0.13842574,0.011706123636348376,0.13405783,0.016074033636348378,0.1281342,0.021997663636348364,0.12790152,0.022230343636348376,0.003489118445858968,0.006156309999999998
0.653,0.1484005516344375,0.13631634,0.012084211634437486,0.13196866,0.016431891634437507,0.12595293,0.022447621634437503,0.12593694,0.022463611634437497,0.003477808439985346,0.00603171999999999
0.6553333333333333,0.14667266263791165,0.13421223,0.012460432637911661,0.12989198,0.01678068263791166,0.12379163,0.02288103263791165,0.12399279,0.022679872637911644,0.003465428740290772,0.0061003499999999905
0.6576666666666667,0.14495625345267377,0.1321143,0.012841953452673777,0.12782863,0.017127623452673768,0.12165151,0.023304743452673762,0.12206935,0.022886903452673774,0.003452069617837971,0.006177119999999994
0.66,0.1432604146446531,0.1300235,0.013236914644653125,0.12577932,0.01748109464465311,0.11953352,0.023726894644653107,0.12016682,0.023093594644653118,0.0034378104170144893,0.006245799999999996
0.6623333333333333,0.14152498809230127,0.12794077,0.013584218092301259,0.12374488,0.017780108092301267,0.11743875,0.024086238092301274,0.11828534,0.023239648092301265,0.003422732028088091,0.006306130000000007
0.6646666666666667,0.13982190878262685,0.12586707,0.01395483878262685,0.12172591,0.01809599878262684,0.11536807,0.024453838782626844,0.116425045,0.023396863782626842,0.003406819028665158,0.0063578400000000035
0.667,0.1381043667232227,0.12380339,0.01430097672322271,0.119723216,0.018381150723222717,0.113322474,0.024781892723222704,0.114586055,0.023518311723222704,0.003390097300325506,0.006400741999999987
0.6693333333333333,0.1364170473872348,0.12175076,0.014666287387234814,0.11773753,0.018679517387234806,0.11130285,0.02511419738723482,0.11276857,0.023648477387234815,0.0033725362687054045,0.006434680000000012
0.6716666666666667,0.13471353012000586,0.11971021,0.015003320120005867,0.11576952,0.018944010120005864,0.10931008,0.02540345012000586,0.1109727,0.02374083012000587,0.0033540560641905394,0.006459439999999997
0.674,0.1330010396699823,0.117682725,0.015318314669982305,0.11381992,0.019181119669982302,0.107344896,0.025656143669982312,0.1091985,0.023802539669982303,0.0033346490671381543,0.00647502400000001
0.6763333333333333,0.13127961694857607,0.11566941,0.015610206948576066,0.111889414,0.01939020294857606,0.10540811,0.025871506948576067,0.10744614,0.02383347694857607,0.0033142005486590624,0.006481304000000007
0.6786666666666666,0.12959247860936352,0.11367114,0.01592133860936351,0.10997854,0.019613938609363515,0.10350027,0.02609220860936351,0.105715595,0.02387688360936352,0.0032926267913210247,0.006478269999999994
0.681,0.1279186846657406,0.11168902,0.016229664665740606,0.10808805,0.0198306346657406,0.10162214,0.026296544665740607,0.10400696,0.02391172466574061,0.0032698280828559402,0.006465910000000005
0.6833333333333333,0.12620242950710617,0.10972406,0.01647836950710617,0.10621855,0.019983879507106173,0.09977429,0.026428139507106166,0.10232039,0.02388203950710617,0.00324568337804742,0.006444259999999993
0.6856666666666666,0.12452209418654395,0.10777724,0.01674485418654395,0.10437056,0.020151534186543946,0.097957134,0.026564960186543946,0.100655764,0.023866330186543952,0.0032201021271587027,0.006413426
0.6880000000000001,0.1228268603535525,0.105849475,0.016977385353552504,0.102544665,0.02028219535355251,0.09617119,0.0266556703535525,0.0990132,0.023813660353552507,0.0031929466396509515,0.0063734749999999896
0.6903333333333334,0.12116096732421515,0.10394184,0.017219127324215155,0.10074145,0.020419517324215153,0.09441689,0.026744077324215146,0.09739279,0.023768177324215142,0.003164110296202285,0.006324559999999993
0.6926666666666667,0.1194631795937297,0.10205513,0.0174080495937297,0.09896137,0.020501809593729686,0.0926945,0.026768679593729694,0.09579438,0.023668799593729695,0.0031334948878049924,0.006266870000000008
0.6950000000000001,0.1177613043785747,0.1001903,0.0175710043785747,0.0972049,0.0205564043785747,0.091004245,0.0267570593785747,0.09421807,0.023543234378574696,0.003101019913097141,0.006200654999999999
0.6973333333333334,0.1160989725597657,0.09834814,0.0177508325597657,0.09547247,0.020626502559765697,0.089346424,0.026752548559765707,0.09266376,0.023435212559765703,0.0030665401131979393,0.00612604600000001
0.6996666666666667,0.11442005650725842,0.096529506,0.01789055050725842,0.093764484,0.020655572507258427,0.08772112,0.026698936507258422,0.0911315,0.023288556507258418,0.0030300039858376406,0.0060433639999999955
0.7020000000000001,0.1127455395894128,0.09473522,0.018010319589412807,0.092081405,0.020664134589412797,0.08612845,0.026617089589412807,0.08962121,0.023124329589412795,0.002991365493317118,0.00595295500000001
0.7043333333333334,0.1110754802547241,0.09296596,0.018109520254724093,0.09042355,0.020651930254724088,0.08456848,0.026507000254724092,0.08813291,0.0229425702547241,0.0029505377345889583,0.005855070000000004
0.7066666666666667,0.10940605375262563,0.09122242,0.018183633752625633,0.08879118,0.020614873752625634,0.08304113,0.026364923752625627,0.08666641,0.022739643752625632,0.002907472488657456,0.005750049999999993
0.7090000000000001,0.10773507628938,0.08950523,0.01822984628938,0.08718458,0.020550496289380007,0.08154636,0.026188716289380007,0.08522173,0.02251334628938001,0.0028621276912989043,0.005638219999999999
0.7113333333333334,0.10605927883445662,0.08781496,0.018244318834456624,0.085604,0.020455278834456622,0.08008398,0.025975298834456623,0.08379871,0.022260568834456623,0.0028145133314482628,0.0055200200000000005
0.7136666666666667,0.10439637245776262,0.08615218,0.018244192457762626,0.08404969,0.020346682457762624,0.078653894,0.02574247845776262,0.082397364,0.02199900845776262,0.002764608571594175,0.005395795999999994
0.7160000000000001,0.1027421593759443,0.084517375,0.018224784375944297,0.0825218,0.020220359375944297,0.07725581,0.02548634937594431,0.08101754,0.021724619375944304,0.002712442362539715,0.005265990000000012
0.7183333333333334,0.10108211364013663,0.08291096,0.01817115364013662,0.08102052,0.020061593640136627,0.075889535,0.02519257864013663,0.07965914,0.021422973640136622,0.0026580156894022186,0.005130985000000005
0.7206666666666667,0.09943673656870816,0.08133326,0.018103476568708157,0.07954587,0.019890866568708157,0.07455469,0.024882046568708155,0.07832201,0.021114726568708164,0.0026013589741517777,0.004991179999999998
0.723,0.09777191386246939,0.0797846,0.017987313862469392,0.07809797,0.019673943862469387,0.07325095,0.024520963862469394,0.07700606,0.02076585386246939,0.002542528971994882,0.004847020000000007
0.7253333333333334,0.09610243907282609,0.078265265,0.01783717407282609,0.07667687,0.019425569072826096,0.07197793,0.024124509072826095,0.07571113,0.02039130907282609,0.0024815812536633447,0.004698939999999999
0.7276666666666667,0.0944653564361915,0.07677548,0.017689876436191507,0.075282566,0.019182790436191505,0.070735246,0.0237301104361915,0.074437104,0.020028252436191496,0.002418562859358423,0.004547319999999994
0.73,0.09280776603728579,0.07531528,0.017492486037285787,0.07391503,0.01889273603728578,0.06952238,0.02328538603728579,0.07318382,0.01962394603728579,0.0023535853840541575,0.004392650000000012
0.7323333333333334,0.09117775892468195,0.07388487,0.01729288892468195,0.07257425,0.018603508924681947,0.06833893,0.022838828924681948,0.071951106,0.019226652924681953,0.002286702844785915,0.004235320000000001
0.7346666666666667,0.0895215623287963,0.072484285,0.0170372773287963,0.071260154,0.01826140832879629,0.0671844,0.02233716232879629,0.07073888,0.01878268232879629,0.002218025598063587,0.004075754000000001
0.737,0.08786918271574469,0.07111344,0.01675574271574469,0.069972575,0.017896607715744695,0.066058226,0.021810956715744692,0.069546886,0.018322296715744688,0.0021476377648524283,0.0039143489999999975
0.7393333333333334,0.08625442006956734,0.06977229,0.016482130069567336,0.06871139,0.01754303006956734,0.06495988,0.02129454006956734,0.06837494,0.01787948006956734,0.002075638885026326,0.0037515099999999996
0.7416666666666667,0.08461744891142886,0.06846071,0.016156738911428867,0.067476444,0.017141004911428864,0.06388881,0.020728638911428857,0.067222916,0.017394532911428867,0.0020021512173982545,0.0035876339999999923
0.744,0.08296412849216488,0.06717858,0.015785548492164875,0.06626758,0.01669654849216487,0.06284448,0.020119648492164882,0.066090606,0.01687352249216488,0.0019272721402088886,0.0034231000000000122
0.7463333333333334,0.08133783858788003,0.06592572,0.015412118587880039,0.06508457,0.016253268587880038,0.061826292,0.019511546587880034,0.064977795,0.016360043587880027,0.0018511144204198552,0.0032582779999999964
0.7486666666666667,0.07970102864656682,0.06470187,0.014999158646566826,0.063927196,0.015773832646566815,0.06083364,0.01886738864656682,0.06388437,0.015816658646566825,0.0017738318374032336,0.0030935560000000042
0.751,0.07805726974328368,0.06350669,0.014550579743283679,0.06279515,0.01526211974328369,0.059865966,0.018191303743283684,0.06281001,0.015247259743283684,0.0016954711635900294,0.002944044
0.7533333333333334,0.07644573784383345,0.062339928,0.014105809843833444,0.06168816,0.014757577843833448,0.058922622,0.017523115843833446,0.061754547,0.014691190843833447,0.0016161892870183855,0.002831924999999999
0.7556666666666667,0.07482987376550082,0.0612012,0.013628673765500823,0.060606003,0.014223870765500822,0.05800305,0.01682682376550082,0.06071783,0.01411204376550082,0.001536115232577404,0.00271478
