y,p_twosided_real,p_twosided_imag,q_twosided_real,q_twosided_imag
-112.56,0.02485462505695344,0.5523246138998064,0.1008575631698461,-0.0015981856340320357
-112.5,0.0309063979703313,0.5521955952085067,0.10086618716649814,-0.002702511806591464
-112.44,0.03695832581643423,0.5520003048757547,0.10086272625834608,-0.003807218330712741
-112.38,0.043009683274983286,0.5517387240450656,0.10084717315301803,-0.004912173032451404
-112.32,0.04905974463149234,0.551410841793891,0.10081952200293198,-0.006017243623820306
-112.26,0.05510778386400367,0.551016655139989,0.10077976840691835,-0.007122297718573411
-112.2,0.06115307472992268,0.5505561690468443,0.10072790941166977,-0.008227202848012788
-112.14,0.06719489085292027,0.5500293964281424,0.10066394351301863,-0.009331826476812887
-112.08,0.073232505809921,0.5494363581512903,0.10058787065704153,-0.010436036018865573
-112.02,0.07926519321814497,0.548777083039989,0.10049969224099062,-0.011539698853140006
-111.96000000000001,0.08529222682220072,0.5480516078758523,0.10039941111405164,-0.012642682339556812
-111.9,0.09131288058122528,0.5472599773990723,0.10028703157792833,-0.013744853834876024
-111.84,0.0973264287560398,0.5464022443081337,0.10016255938725324,-0.01484608070859286
-111.78,0.10333214599633905,0.5454784692585714,0.10002600174982447,-0.015946230358844755
-111.72,0.10932930742788269,0.5444887208607753,0.09987736732666856,-0.017045170228323785
-111.66,0.11531718873968642,0.5434330756768389,0.09971666623192904,-0.01814276782019418
-111.6,0.12129506627120143,0.5423116182164536,0.09954391003258088,-0.01923889071401274
-111.54,0.1272622170994698,0.5411244409318482,0.09935911174797059,-0.020333406581649945
-111.48,0.13321791912625444,0.5398716442117708,0.09916228584918174,-0.021426183203211494
-111.42,0.1391614511651113,0.5385533363745192,0.09895344825822644,-0.022517088482954428
-111.36,0.14509209302842221,0.5371696336600129,0.09873261634706203,-0.023605990465201093
-111.3,0.15100912561435637,0.5357206602209121,0.09849980893643359,-0.024692757350245183
-111.24,0.15691183099375824,0.5342065481127838,0.09825504629454182,-0.0257772575102495
-111.18,0.16279949249694964,0.5326274372833113,0.09799835013553689,-0.026859359505132952
-111.12,0.16867139480044224,0.5309834755605521,0.09772974361783748,-0.02793893209844653
-111.06,0.17452682401353103,0.5292748186402471,0.09744925134227642,-0.02901584427323235
-111.0,0.1803650677647842,0.5275016300721725,0.09715689935007144,-0.030089965247869156
-110.94,0.18618541528840013,0.5256640812455466,0.09685271512062252,-0.031161164491898367
-110.88,0.19198715751042766,0.5237623513734847,0.09653672756913517,-0.03222931174183039
-110.82,0.19776958713483872,0.5217966274765079,0.09620896704407023,-0.03329427701692905
-110.76,0.20353199872944164,0.5197671043651053,0.09586946532442023,-0.03435593063497187
-110.7,0.20927368881163225,0.517673984621349,0.09551825561681221,-0.03541414322798591
-110.64,0.2149939559339526,0.5155174785795706,0.09515537255243835,-0.03646878575795353
-110.58,0.22069210076947415,0.5132978043060921,0.09478085218381312,-0.037519729532491004
-110.52,0.22636742619697378,0.5110151875780174,0.09439473198135823,-0.03856684622049454
-110.46000000000001,0.23201923738590038,0.5086698618610891,0.09399705082981569,-0.03961000786775297
-110.4,0.2376468418811274,0.5062620682866041,0.09358784902448847,-0.040649086912526375
-110.34,0.24324954968746146,0.503792055627403,0.09316716826731053,-0.04168395620108523
-110.28,0.24882667335392333,0.5012600802729211,0.09273505166274505,-0.04271448900321305
-110.22,0.25437752805777114,0.4986664062033152,0.0922915437135121,-0.043740559027666694
-110.16,0.25990143168826335,0.4960113049626616,0.09183669031614611,-0.044762040437594505
-110.1,0.2653977049301498,0.49329505563123155,0.09137053875638335,-0.045778807865909495
-110.04,0.27086567134688033,0.4905179447968462,0.09089313770438007,-0.046790736430616
-109.98,0.2763046574635273,0.4876802665253094,0.09040453720976108,-0.04779770175008907
-109.92,0.2817139928493931,0.48478232232993246,0.08990478869650093,-0.04879957995830124
-109.86,0.2870930102003185,0.4818244211401404,0.08939394495763599,-0.04979624771999959
-109.8,0.2924410454206625,0.478806879269172,0.0888720601498097,-0.050787582245827745
-109.74,0.2977574377049509,0.47573002038087364,0.08833918978765055,-0.05177346130739221
-109.68,0.3030415296191809,0.47259417545559157,0.08779539073798404,-0.05275376325227095
-109.62,0.30829266718178067,0.46939968275516264,0.08724072121387816,-0.053728367018963545
-109.56,0.31351019994419344,0.4661468877870154,0.08667524076852497,-0.05469715215177784
-109.5,0.3186934810711021,0.4628361432673745,0.08609901028895632,-0.05565999881565576
-109.44,0.32384186742026594,0.4594678090835797,0.08551209198959642,-0.05661678781093295
-109.38,0.32895471962196665,0.45604225225552153,0.08491454940565105,-0.057567400588032044
-109.32,0.3340314021580527,0.4525598468961965,0.0843064473863341,-0.05851171926208723
-109.26,0.33907128344057164,0.4490209741713887,0.08368785208793257,-0.059449626627498364
-109.2,0.3440737358899868,0.44542602225847544,0.0830588309667098,-0.06038100617241396
-109.14,0.3490381360129521,0.4417753863043748,0.0824194527716495,-0.06130574209313812
-109.08,0.3539638644796582,0.4380694683826226,0.0817697875370392,-0.062223719308463946
-109.02,0.35885030620072345,0.43430867744959584,0.08110990657489517,-0.06313482347392838
-108.96000000000001,0.3636968504036244,0.4304934292998832,0.0804398824672298,-0.06403894099598784
-108.9,0.3685028907086653,0.42662414652080327,0.0797597890581606,-0.06493595904611398
-108.84,0.3732678252044562,0.42270125844608797,0.07906970144586488,-0.06582576557480455
-108.78,0.37799105652291615,0.4187252011087192,0.07836969597437701,-0.06670824932551198
-108.72,0.3826719919137732,0.414696417192937,0.0776598502252323,-0.0675832998484848
-108.66,0.3873100433185606,0.41061535598541843,0.07694024300895662,-0.0684508075145212
-108.6,0.3919046274440963,0.4064824733256343,0.0762109543564037,-0.06931066352863328
-108.54,0.3964551658354384,0.40229823155538985,0.07547206550994053,-0.07016275994361951
-108.48,0.40096108494831184,0.3980630994675484,0.07472365891448116,-0.07100698967354553
-108.42,0.4054218162209821,0.3937775522539597,0.07396581820837232,-0.07184324650712809
-108.36,0.4098367961455884,0.38944207145257737,0.07319862821412845,-0.07267142512102477
-108.3,0.41420546633891064,0.3850571448937872,0.07242217492901987,-0.07349142109302476
-108.24,0.4185272736125692,0.38062326664594626,0.07163654551551372,-0.0743031309151402
-108.18,0.4228016700426452,0.37614093696014034,0.0708418282915696,-0.07510645200659606
-108.12,0.42702811303871907,0.3716106622141596,0.07003811272078926,-0.07590128272671828
-108.06,0.43120606541230416,0.36703295485571497,0.06922548940242497,-0.07668752238771527
-108.0,0.4353349954446866,0.3624083333448803,0.06840405006124307,-0.07746507126735556
-107.94,0.4394143769541473,0.35773732209578174,0.06757388753724745,-0.07823383062153653
-107.88,0.44344368936256423,0.3530204514175363,0.06673509577526236,-0.07899370269674436
-107.82,0.44742241776138614,0.34825825745444483,0.0658877698143763,-0.079744590742403
-107.76,0.45135005297696695,0.3434512821254498,0.06503200577724817,-0.08048639902311087
-107.7,0.4552260916352596,0.33860007306285556,0.06416790085927566,-0.0812190328307642
-107.64,0.45905003622584656,0.3337051835503369,0.06329555331763022,-0.08194239849656351
-107.58,0.4628213951653172,0.3287671724602186,0.06241506246015571,-0.08265640340290478
-107.52,0.46653968285997166,0.3237866041900512,0.06152652863413513,-0.08336095599515143
-107.46000000000001,0.47020441976784516,0.31876404859848406,0.06063005321492544,-0.08405596579328624
-107.4,0.47381513246005236,0.313700080940437,0.059725738594460995,-0.08474134340344286
-107.34,0.47737135368142825,0.308595281801595,0.058813688169629855,-0.08541700052931278
-107.28,0.4808726224104771,0.3034502370322115,0.057894006330520054,-0.08608284998342973
-107.22,0.48431848391860793,0.2982655376802434,0.05696679844854052,-0.08673880569832736
-107.16,0.4877084898286539,0.29304177992381913,0.0560321708644164,-0.08738478273757017
-107.1,0.4910421981726684,0.28777956500304996,0.055090230876060665,-0.08802069730665575
-107.04,0.49431917344898846,0.28247949915119047,0.054141086726323465,-0.08864646676378703
-106.98,0.4975389866785635,0.2771421935251521,0.05318484759061921,-0.08926200963051392
-106.92,0.5007012154605305,0.27176826413539346,0.05222162356443632,-0.08986724560224087
-106.86,0.5038054440270437,0.2663583317751724,0.05125152565072637,-0.09046209555860177
-106.8,0.5068512632973406,0.26091302194918536,0.05027466574717764,-0.091046481573699
-106.74,0.5098382709310412,0.2554329648015959,0.04929115663337304,-0.09162032692620581
-106.68,0.5127660713806729,0.24991879504346162,0.04830111195783431,-0.09218355610933064
-106.62,0.5156342759434185,0.24437115187956202,0.047304646224952736,-0.09273609484064291
-106.56,0.5184425028120687,0.23879067893465275,0.046301874781811206,-0.09327787007175709
-106.5,0.5211903771251892,0.23317802417913117,0.04529291380489456,-0.09380880999787605
-106.44,0.5238775310164819,0.22753383985413936,0.04427788028669317,-0.09432884406719122
-106.38,0.5265036036633406,0.2218587823961065,0.04325689202219996,-0.09483790299013824
-106.32,0.5290682413345945,0.21615351236074026,0.04223006759530265,-0.09533591874850748
-106.26,0.5315710974374295,0.21041869434647711,0.041197526365072894,-0.09582282460440786
-106.2,0.5340118325634876,0.20465499691739258,0.04015938845195271,-0.0962985551090833
-106.14,0.5363901145341301,0.19886309252560047,0.0391157747238431,-0.09676304611157935
-106.08,0.5387056184448655,0.19304365743312316,0.0380668067820919,-0.09721623476726084
-106.02,0.540958026708935,0.18719737163326206,0.0370126069473859,-0.09765805954617768
-105.96000000000001,0.5431470291000455,0.1813249187714707,0.03595329824554784,-0.0980884602412787
-105.9,0.5452723227942516,0.17542698606573262,0.034889004393238464,-0.0985073779764724
-105.84,0.5473336124109718,0.1695042642264742,0.033819849783569264,-0.09891475521453241
-105.78,0.5493306100531434,0.16355744737599387,0.032745959471622406,-0.09931053576484856
-105.72,0.551263035346504,0.15758723296743807,0.03166745915988329,-0.09969466479102093
-105.66,0.553130615477996,0.1515943217033244,0.030584475183586046,-0.10006708881829642
-105.6,0.5549330852332905,0.14557941745362402,0.029497134495973812,-0.10042775574084696
-105.54,0.5566701870334221,0.13954322717341314,0.02840556465347573,-0.10077661482888832
-105.48,0.5583416709705358,0.13348646082009494,0.027309893800800997,-0.10111361673563855
-105.42,0.559947294842732,0.1274098312702234,0.026210250655955388,-0.10143871350411474
-105.36,0.5614868241880141,0.12131405423590992,0.025106764495176997,-0.1017518585737679
-105.3,0.5629600323173287,0.11519984818084358,0.023999565137796684,-0.10205300678695459
-105.24,0.564366700346695,0.10906793423592669,0.022888782931023557,-0.10234211439524445
-105.18,0.5657066172284181,0.1029190361145386,0.02177454873465771,-0.1026191390655628
-105.12,0.5669795797813866,0.09675388002742817,0.020656993905730475,-0.10288403988616793
-105.06,0.5681853927204412,0.09057319459726752,0.019536250283077903,-0.1031367773724609
-105.0,0.5693238686848201,0.08437771077284746,0.018412450171843994,-0.103377313472629
-104.94,0.5703948282656705,0.07816816174294665,0.017285726327919516,-0.10360561157312052
-104.88,0.5713981000326249,0.07194528284987602,0.016156211942316593,-0.10382163650395065
-104.82,0.572333520559438,0.06570981150270963,0.015024040625481109,-0.10402535454383789
-104.76,0.5732009344486807,0.05946248709021437,0.013889346391545206,-0.10421673342516992
-104.7,0.5740001943554882,0.053204050893478995,0.012752263642519928,-0.10439574233879859
-104.64,0.5747311610103552,0.046935245998275595,0.01161292715243401,-0.10456235193866285
-104.58,0.5753937032409815,0.040656817207134203,0.010471472051415248,-0.10471653434623956
-104.52,0.5759876979931581,0.03436951095116274,0.009328033809720419,-0.10485826315482108
-104.46000000000001,0.5765130303506948,0.02807407520161552,0.008182748221714206,-0.10498751343361909
-104.4,0.5769695935543855,0.021771259381213492,0.007035751389797729,-0.10510426173169446
-104.34,0.5773572890200057,0.015461814275248575,0.005887179708292575,-0.10520848608171171
-104.28,0.5776760263553443,0.00914649194245334,0.004737169847276913,-0.10530016600351846
-104.22,0.5779257233762622,0.0028260456256684304,0.0035858587363795285,-0.10537928250754883
-104.16,0.5781063061217788,-0.0034987703376901562,0.002433383548532211,-0.10544581809805002
-104.1,0.5782177088681815,-0.009827200605352499,0.001279881683682537,-0.10549975677613249
-104.04,0.578259874142156,-0.016158488920091765,0.00012549075246941758,-0.105541084042642
-103.98,0.5782327527329395,-0.022491878199796412,-0.0010296514401384614,-0.1055697869008542
-103.92,0.5781363037034868,-0.02882661062768303,-0.002185406911235164,-0.10558585385899061
-103.86,0.5779704944006543,-0.03516192774267038,-0.003341637516404529,-0.10558927493255592
-103.8,0.577735300464398,-0.04149707052988031,-0.0044982049661757,-0.10558004164649602
-103.74000000000001,0.5774307058359816,-0.04783127951126311,-0.005654970842506513,-0.10555814703717661
-103.68,0.5770567027651952,-0.05416379483634353,-0.006811796615294175,-0.10552358565418166
-103.62,0.5766132918165843,-0.06049385637305434,-0.007968543658907194,-0.10547635356193197
-103.56,0.5761004818746841,-0.06682070379867647,-0.009125073268741981,-0.10541644834112288
-103.5,0.5755182901482605,-0.07314357669085277,-0.01028124667779819,-0.10534386908998133
-103.44,0.5748667421735573,-0.07946171461867295,-0.011436925073272316,-0.1052586164253418
-103.38,0.5741458718165446,-0.08577435723381789,-0.012591969613167399,-0.10516069248354076
-103.32,0.573355721274173,-0.09208074436175195,-0.013746241442916796,-0.10505010092112978
-103.26,0.5724963410746283,-0.09838011609295132,-0.014899601712019834,-0.10492684691540674
-103.2,0.5715677900765878,-0.10467171287416605,-0.016051911590688882,-0.10479093716476502
-103.14,0.5705701354674788,-0.11095477559968288,-0.017203032286501895,-0.10464237988886081
-103.08,0.5695034527607363,-0.11722854570260739,-0.01835282506106378,-0.10448118482859794
-103.02,0.5683678257920619,-0.12349226524613224,-0.01950115124667056,-0.1043073632459306
-102.96000000000001,0.5671633467146817,-0.12974517701478847,-0.020647872262975746,-0.10412092792348332
-102.9,0.5658901159936047,-0.13598652460567537,-0.021792849633658115,-0.10392189316398862
-102.84,0.5645482423988828,-0.14221555251963697,-0.02293594500308503,-0.10371027478954215
-102.78,0.563137842997868,-0.14843150625240267,-0.0240770201529746,-0.10348609014067509
-102.72,0.5616590431464725,-0.15463363238565936,-0.025215937019050647,-0.10324935807524398
-102.66,0.5601119764794289,-0.16082117867805343,-0.026352557707690107,-0.10300009896713802
-102.6,0.558496784899551,-0.16699339415610892,-0.02748674451256059,-0.10273833470480381
-102.53999999999999,0.5568136185659989,-0.17314952920505272,-0.0286183599312461,-0.10246408868958755
-102.48,0.5550626358815446,-0.17928883565953213,-0.029747266681858665,-0.10217738583389496
-102.42,0.5532440034788418,-0.18541056689422517,-0.030873327719635434,-0.1018782525591686
-102.36,0.5513578962057026,-0.19151397791430824,-0.03199640625351529,-0.10156671679368354
-102.3,0.5494044971093779,-0.1975983254458016,-0.03311636576269829,-0.10124280797016055
-102.24000000000001,0.547383997419845,-0.20366286802575687,-0.03423307001318164,-0.10090655702319769
-102.18,0.5452965965321035,-0.2097068660922939,-0.0353463830742735,-0.10055799638651979
-102.12,0.5431425019874845,-0.21572958207445272,-0.03645616933507825,-0.10019715999004739
-102.06,0.5409219294539667,-0.22173028048187846,-0.03756229352095658,-0.0998240832567835
-102.0,0.5386351027055086,-0.2277082279943071,-0.03866462070995454,-0.09943880309951998
-101.94,0.5362822536003957,-0.2336626935508493,-0.03976301634920093,-0.09904135791736302
-101.88,0.5338636220586039,-0.23959294843906062,-0.04085734627127101,-0.09863178759207833
-101.82,0.5313794560381828,-0.245498266383787,-0.04194747671051438,-0.09821013348425625
-101.76,0.5288300115106611,-0.25137792363577316,-0.043033274319344894,-0.09777643842929729
-101.7,0.5262155524354728,-0.2572311990600319,-0.04411460618449214,-0.09733074673321773
-101.64,0.5235363507334149,-0.26305737422394254,-0.045191339843208604,-0.0968731041682774
-101.58,0.5207926862591287,-0.2688557334850952,-0.04626334329943578,-0.09640355796842782
-101.52,0.5179848467726152,-0.2746255640788502,-0.04733048503992342,-0.09592215682458284
-101.46000000000001,0.5151131279097854,-0.28036615620560784,-0.048392634050300996,-0.09542895087971144
-101.4,0.5121778331520427,-0.28607680311778566,-0.049449659831101195,-0.09492399172375304
-101.34,0.5091792737949146,-0.29175680120647157,-0.050501432413729036,-0.09440733238835698
-101.28,0.506117768915719,-0.2974054500877695,-0.051547822376380385,-0.09387902734144503
-101.22,0.5029936453402821,-0.303022052688807,-0.052588700859903505,-0.09333913248159842
-101.16,0.499807237608704,-0.30860591533340226,-0.05362393958360386,-0.09278770513227019
-101.1,0.49655888794017905,-0.31415634782737767,-0.0546534108609894,-0.09222480403582256
-101.03999999999999,0.49324894619687293,-0.3196726635435123,-0.055676987615454754,-0.09165048934739077
-100.98,0.4898777698468609,-0.3251541795061173,-0.05669454339590213,-0.09106482262857367
-100.92,0.4864457239261276,-0.3306002164752363,-0.05770595239229834,-0.09046786684095096
-100.86,0.4829531809996426,-0.33601009903043727,-0.058711089451162504,-0.08985968633942998
-100.8,0.4794005211215014,-0.3413831556542135,-0.05970983009098737,-0.0892403468654198
-100.74000000000001,0.4757881317941475,-0.3467187188149621,-0.06070205051758846,-0.08860991553983562
-100.68,0.47211640792667114,-0.3520161250495454,-0.06168762763938205,-0.08796846085593238
-100.62,0.4683857517922021,-0.3572747150454044,-0.0626664390825863,-0.08731605267197103
-100.56,0.46459657298438345,-0.36249383372224026,-0.06363836320634843,-0.08665276220371464
-100.5,0.46074928837294543,-0.3676728303132334,-0.06460327911779244,-0.08597866201675823
-100.44,0.45684432205837705,-0.3728110584457994,-0.06556106668698714,-0.0852938260186913
-100.38,0.4528821053257024,-0.37790787622186955,-0.06651160656183212,-0.08459832945109477
