benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error
2,C02,1.1,0.305,0.222933531423503,0.0226586211744938,0.22423282,0.021916078,0.001496502980619461,COMPLETED,,0.222933991875,0.022660869666666666,1.184622518645892e-06,2.931185346917374e-20,1.1846225186459213e-06,True,True,0,0.015,0.008,12,375.38552149699535,2.2951541631252668e-06
11,C02,1.15,0.245,0.2307824625023916,0.048079054596058,0.2353995,0.048105758,0.004617114718750692,COMPLETED,,0.230780359375,0.048079716333333335,8.844879221170139e-07,8.615877326160382e-21,8.844879221170225e-07,True,True,0,0.015,0.008,12,353.669267011981,2.2047768700871023e-06
47,C10,1.35,0.105,0.2622761714474776,0.0784113579145111,0.27109396,0.079712,0.008913196104178353,COMPLETED,,0.26227560062500005,0.078413171875,2.6541136274690636e-07,6.037231649337859e-21,2.654113627469124e-07,True,True,0,0.015,0.015,12,308.7056179770152,1.9016547941680338e-06
8,C02,1.15,0.21,0.2140730510339401,0.0668142840877893,0.21350843,0.06853867,0.001814470635253784,COMPLETED,,0.21407483624999998,0.06681471166666668,6.018798877032489e-07,3.0319411512588894e-21,6.01879887703252e-07,True,True,0,0.03,0.008,12,341.0302395159961,1.8357069692323266e-06
49,C10,1.4,0.055,0.2358953607948584,0.080102566612191,0.22708839,0.07686384,0.0093836072301649,COMPLETED,,0.23589698375000004,0.08010342333333334,9.701941560602292e-08,2.1167031353252277e-21,9.701941560602503e-08,True,True,0,0.015,0.008,12,284.2253336159629,1.8351987651190906e-06
39,C10,1.3,0.08,0.2075007810240294,0.0986490553402817,0.21792896,0.09873712,0.010428550816828116,COMPLETED,,0.20749927250000005,0.098649229375,1.3293848468617025e-07,4.839075815643191e-21,1.329384846861751e-07,True,True,0,0.06,0.015,12,286.676573247998,1.5185298252991765e-06
31,C10,1.25,0.06,0.1415835703820256,0.1205332173435139,0.12970018,0.11880498,0.012008404194027385,COMPLETED,,0.14158494562499999,0.120533495625,6.988572940546005e-08,3.378419387194662e-21,6.988572940546343e-08,True,True,0,0.015,0.015,12,265.79374487203313,1.4031157557783947e-06
5,C02,1.1,0.325,0.2297932172060339,0.0118671046042683,0.22980416,0.0106749805,0.001192174326479681,COMPLETED,,0.22979439437500002,0.011867688833333336,7.340503130265761e-07,3.4025328810032054e-20,7.340503130266101e-07,True,True,0,0.015,0.008,12,390.5986139460001,1.3141728863452127e-06
4,C02,1.1,0.315,0.2264359667445679,0.0172498403916324,0.22662216,0.015737098,0.0015241579550066674,COMPLETED,,0.226436613125,0.017250769875,6.081993426263918e-07,3.1074752513750893e-20,6.081993426264228e-07,True,True,0,0.015,0.015,12,382.1718117960263,1.132142656046641e-06
12,C02,1.15,0.255,0.2349869062470309,0.0427764608549247,0.23646255,0.04293782,0.0014844397122740177,COMPLETED,,0.23498794062499997,0.04277636166666667,4.3814034909540876e-07,1.05104854457539e-20,4.381403490954193e-07,True,True,0,0.015,0.008,12,358.664789619972,1.0391227518713049e-06
34,C10,1.25,0.085,0.1803996647081534,0.1093447708499076,0.1849995,0.11047417,0.004736457236410661,COMPLETED,,0.18039989062499998,0.10934396166666667,7.651918153751225e-08,5.14642888906094e-21,7.65191815375174e-08,True,True,0,0.015,0.008,12,281.9250564830145,8.401285252614785e-07
9,C02,1.15,0.225,0.2216542831076967,0.0587506164605508,0.22697723,0.058174413,0.005354042775906088,COMPLETED,,0.221654964375,0.058750584875,2.4510134207444243e-07,5.2008586680454465e-21,2.451013420744476e-07,True,True,0,0.015,0.015,12,346.00892627896974,6.819991096718873e-07
