alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_previous,distance_to_shooting,peak_y,peak_amp,centroid_y,spread_y,phase_span,overlap_to_previous,overlap_to_reference,blumen_ci_target,blumen_ci_abs_err,cr_floor_term,score,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.25,1,0.7754000581095263,0.005114433620756803,0.0010228867241513608,0.008899522057076222,0.5172128649000604,-7.105263157894739,1.0,0.15402510270351216,1.8680640826056274,3.1354337614655834,0.9996940384399999,0.9984462020491955,0.021778790673641038,0.016664357052884236,0.0,0.293653662468353,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,2,0.7665069010761517,0.00531484561783624,0.001062969123567248,0.0003559179790233083,0.5084129910529785,-7.105263157894739,1.0,0.1517601768701428,1.873072951815513,3.1349194435437786,0.9994231820757202,0.9978899326444854,0.021778790673641038,0.0164639450558048,0.0,0.29540280928512624,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,3,0.7841920640306144,0.004917322330052075,0.000983464466010415,0.01769686485767599,0.5259156421640326,-7.105263157894739,1.0,0.15614891508449125,1.8633976555136724,3.1359152898053693,0.9998730692553571,0.9989010092982324,0.021778790673641038,0.016861468343588964,0.0,0.33398150461219744,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,4,0.7575181660482854,0.005518885534265304,0.001103777106853061,0.009014910980418928,0.4995216379786194,-7.105263157894739,1.0,0.14928650605898008,1.8784704904231682,3.134369911566168,0.9990511231343912,0.9972225731757355,0.021778790673641038,0.016259905139375735,0.0,0.3918458131305299,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,5,0.7928772393250334,0.0047232490141506855,0.0009446498028301371,0.026389561559664272,0.534515582384082,-7.105263157894739,1.0,0.15809045511508776,1.8590927424335293,3.1363661985358857,0.9999689554488252,0.9992632786739765,0.021778790673641038,0.01705554165949035,0.0,0.4050989979423233,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,6,0.8014498051916252,0.004532005775848373,0.0009064011551696747,0.03497008909045188,0.5430068336189219,-7.105263157894739,1.0,0.1599076201527871,1.855108167564325,3.136788413181152,0.9999897309255803,0.999541280399439,0.021778790673641038,0.017246784897792664,0.0,0.47734763316291096,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,7,0.7484393149038551,0.005726957498371597,0.0011453914996743194,0.018099845769396782,0.4905442889992375,-7.105263157894739,1.0,0.1466211893908834,1.8842536166582713,3.133886522032708,0.9985677371317715,0.9964337417632809,0.021778790673641038,0.01605183317526944,0.0,0.489978284032115,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,8,0.809903892698778,0.004343431983786125,0.000868686396757225,0.04343224567767113,0.5513834449627193,-7.105263157894739,1.0,0.16158465004993508,1.8514491942999842,3.1371836636156014,0.9999428272741688,0.9997426748197757,0.021778790673641038,0.017435358689854914,0.0,0.5600032675774207,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,9,0.7392756960708005,0.005939558763976057,0.0011879117527952114,0.027272239549050024,0.48148628295106,-7.105263157894739,1.0,0.1437135472893719,1.8904579593944728,3.133419607971511,0.9979620957000356,0.9955122460033767,0.021778790673641038,0.01583923190966498,0.0,0.5911775282885295,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,10,0.8182335538656118,0.004157408270647378,0.0008314816541294756,0.05176998268895418,0.5596393801277931,-7.105263157894739,1.0,0.16313850741136982,1.848100122123214,3.137553497236214,0.9998351157951703,0.9998745543356443,0.021778790673641038,0.01762138240299366,0.0,0.6425777845172518,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,11,0.7300325455549955,0.0061573011190577944,0.0012314602238115589,0.03652516082578396,0.47235280396578505,-7.105263157894739,1.0,0.14058409301261168,1.8970802235439543,3.1329172672213756,0.9972224058304917,0.9944460224621929,0.021778790673641038,0.015621489554583243,0.0,0.696436902614005,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,12,0.8264327746017085,0.003973851725120785,0.000794770345024157,0.05997724952264349,0.5677685322419865,-7.105263157894739,0.9999999999999999,0.16462124043512483,1.845023012642666,3.137899354738711,0.9996729460481637,0.9999434823897722,0.021778790673641038,0.017804938948520255,0.0,0.7229931810635749,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,13,0.8344954894872385,0.0037927119807201794,0.0007585423961440359,0.06804796664799748,0.5757647400062947,-7.105263157894739,1.0,0.1659785446132627,1.842249867108156,3.138222496667177,0.9994621821137366,0.9999555289608044,0.021778790673641038,0.01798607869292086,0.0,0.8008432459591592,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,14,0.720714992206666,0.006380939550348993,0.0012761879100697988,0.04585320951445637,0.46314887125208765,-7.105263157894739,1.0,0.1371747693006922,1.9041599536447051,3.1323757305779405,0.9963359455077776,0.9932220730441872,0.021778790673641038,0.015397851123292044,0.0,0.8063312370399363,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,15,0.8424155983796339,0.0036139680106994513,0.0007227936021398903,0.07597602847759272,0.5836218053081862,-7.105263157894739,1.0,0.16726200341239295,1.8397425533643887,3.1385241328288362,0.9992082351185584,0.9999163041406822,0.021778790673641038,0.018164822662941588,0.0,0.8764912406970896,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,16,0.7113280688772562,0.00661141123886993,0.0013222822477739862,0.055251336942464986,0.4538793286805675,-7.105263157894739,1.0,0.13347817215806,1.9117099578685317,3.1317905576784044,0.9952889903184352,0.9918263910895166,0.021778790673641038,0.015167379434771108,0.0,0.9211105435130965,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,17,0.8501869848820047,0.003437625430288754,0.0006875250860577508,0.08375531646579862,0.591333512425901,-7.105263157894739,1.0,0.168499972890205,1.837478720865862,3.1388053649007404,0.9989160943250643,0.9998309884579122,0.021778790673641038,0.018341165243352282,0.0,0.9501268396020486,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,18,0.8578035366653287,0.0032637142032413643,0.0006527428406482729,0.09137971707594297,0.5988936488735448,-7.105263157894739,1.0,0.1696357527794838,1.8354946169995463,3.1390672013840697,0.9985903541517966,0.9997043609966159,0.021778790673641038,0.018515076470399672,0.0,1.0213122530146914,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,19,0.701876732275321,0.006849889551929868,0.0013699779103859737,0.06471466474902485,0.44454883416569546,-7.105263157894739,1.0,0.12946354641370708,1.9197558992969848,3.1311564544571153,0.9940667351057656,0.9902438833488199,0.021778790673641038,0.01492890112171117,0.0,1.0412292469567281,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,20,0.8652591676914508,0.003092286615332333,0.0006184573230664666,0.09884314289021319,0.6062960279969718,-7.105263157894739,1.0,0.17073147423649093,1.833744459892889,3.1393106051909476,0.9982352404335763,0.999540825070766,0.021778790673641038,0.018686504058308705,0.0,1.0904808061019988,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,21,0.8725478423368624,0.0029234154516600435,0.0005846830903320087,0.10613955618252609,0.6135345133530592,-7.105263157894739,1.0,0.17181522292362092,1.8322062140312498,3.13953648409429,0.9978546323677033,0.9993444313100486,0.021778790673641038,0.018855375221980993,0.0,1.1578135668735186,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,22,0.6923658963769411,0.007097860289283087,0.0014195720578566175,0.07423841916014634,0.43516184930956625,-7.105263157894739,1.0,0.12511005606834322,1.9283185714223423,3.130467019429348,0.9926532041488507,0.9884582795320134,0.021778790673641038,0.01468093038435795,0.0,1.1671231774183224,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,23,0.8796636014321084,0.0027571922744794907,0.0005514384548958982,0.11326299468502725,0.6206030449300731,-7.105263157894739,1.0,0.17285454178405804,1.8309011627582221,3.1397457084532623,0.9974520844102163,0.9991188990602357,0.021778790673641038,0.019021598399161548,0.0,1.2230428100787103,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,24,0.8866005902157447,0.00259372574657721,0.000518745149315442,0.12020759941585807,0.6274956672313848,-7.105263157894739,1.0,0.17383984383499315,1.8298345556265359,3.139939088895346,0.9970308433291523,0.9988676347191066,0.021778790673641038,0.019185064927063827,0.0,1.286067941842578,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,25,0.6828004881287141,0.007357231799823583,0.0014714463599647166,0.08381787564553152,0.42572263100258007,-7.105263157894739,1.0,0.12037449669188689,1.9374304422807107,3.12971438062019,0.9910311416452708,0.9864520204099497,0.021778790673641038,0.014421558873817455,0.0,1.2994515101858104,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,26,0.8933530881859236,0.0024331399253677464,0.0004866279850735493,0.12696764449018602,0.6342065592338587,-7.105263157894739,1.0,0.174833367842438,1.8289601022207838,3.1401174126247837,0.9965938662268976,0.9985937492767596,0.021778790673641038,0.019345650748273293,0.0,1.3473194240145747,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,27,0.8999155408130799,0.0022755724625798035,0.0004551144925159607,0.1335375688483975,0.6407300662076758,-7.105263157894739,1.0,0.17584285043429457,1.82827103955207,3.1402814418878227,0.9961438335257131,0.998300072472623,0.021778790673641038,0.019503218211061234,0.0,1.406823594191545,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,28,0.6731855417530134,0.0076304980319670335,0.0015260996063934068,0.09344828088837955,0.4162352296910165,-7.105263157894739,1.0,0.11522556892703764,1.9471188909682493,3.1288886581924666,0.9891818822722023,0.9842061254582665,0.021778790673641038,0.014148292641674005,0.0,1.4388819189173092,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,29,0.9062825930609125,0.0021211726395513626,0.0004242345279102725,0.13991200983568608,0.6470607333684281,-7.105263157894739,0.9999999999999999,0.17683339768987366,1.8277926037158685,3.1404319162821484,0.9956831620820434,0.997989166099502,0.021778790673641038,0.019657618034089677,0.0,1.4642889249315816,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,30,0.912449124633767,0.001970099156508931,0.00039401983130178626,0.146085838547795,0.6531933413061608,-7.105263157894739,1.0,0.1778069864536675,1.8275228738331946,3.1405695566461596,0.9952140160390539,0.9976633352317226,0.021778790673641038,0.019808691517132108,0.0,1.5196987350269282,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,31,0.9184102868427683,0.0018225175812757908,0.00036450351625515816,0.15205419683789617,0.6591229431136604,-7.105263157894739,1.0,0.17881629662892856,1.8274223081331045,3.140695072384329,0.9947383144866786,0.997324636954114,0.021778790673641038,0.019956273092365247,0.0,1.5734151197814494,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,32,0.6635263636916141,0.007920986760236608,0.0015841973520473217,0.10312471966696596,0.40670350663054866,-7.105263157894739,1.0,0.10963320200454105,1.9574118378011043,3.1279771370169898,0.9870851762689703,0.9817000110167639,0.021778790673641038,0.01385780391340443,0.0,1.5862013755975788,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,33,0.9241615409508929,0.0016785973330585959,0.0003357194666117192,0.15781253585294241,0.6648449031130786,-7.105263157894739,1.0,0.17986874496753585,1.8274853471078971,3.140809159522748,0.9942577402276593,0.9969748890989891,0.021778790673641038,0.020100193340582443,0.0,1.6254640265818852,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,34,0.9296986978217398,0.001538508030821853,0.0003077016061643706,0.16335665593837656,0.6703549370586475,-7.105263157894739,1.0,0.18096871673718246,1.8277089477151707,3.140912492901547,0.9937737447756991,0.9966156761076825,0.021778790673641038,0.020240282642819185,0.0,1.6758503200850359,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,35,0.6538288347426863,0.00823324885012277,0.001646649770024554,0.11284186734127749,0.39713120220544934,-7.105263157894739,1.0,0.10353675455507894,1.96835167472806,3.126962931687752,0.9847189368497204,0.9789112246615462,0.021778790673641038,0.013545541823518269,0.0,1.742590693932893,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,36,0.6440999975595934,0.00857368685643076,0.001714737371286152,0.12259349597215342,0.3875221417781151,-7.105263157894739,1.0,0.09690324101058376,1.9799717510806787,3.1258227092013757,0.9820588609256339,0.9758150442260571,0.021778790673641038,0.013205103817210278,0.0,1.9093226269032555,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,37,0.6343492866085753,0.008951591488788957,0.0017903182977577915,0.1323714085526572,0.37788082631249564,-7.105263157894739,1.0,0.08966530256363422,1.992321611568002,3.1245225376308934,0.9790778241218518,0.9723838374171372,0.021778790673641038,0.01282719918485208,0.0,2.0883439436847073,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,38,0.6245913434529953,0.009380824258305984,0.001876164851661197,0.14216291454813845,0.36821417607474977,-7.105263157894739,1.0,0.08175438111976174,2.0054555877857663,3.123009716643312,0.9757450278015098,0.968586175308592,0.021778790673641038,0.012397966415335054,0.0,2.282340031239342,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,39,0.6148531481831175,0.009882079640198244,0.0019764159280396486,0.15194417092652027,0.358537067602435,-7.105263157894739,1.0,0.07310461787525946,2.0194271529064287,3.121195469769153,0.9720259920451144,0.9643869670787161,0.021778790673641038,0.011896711033442794,0.0,2.4951950890543175,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,40,0.6051936830597651,0.010481920879369732,0.0020963841758739467,0.16166079875293485,0.3488915466821706,-7.105263157894739,0.9999999999999999,0.06363064095280013,2.0342461102103626,3.1189190648852745,0.9678950849557583,0.9597617307886712,0.021778790673641038,0.011296869794271306,0.0,2.7325711368404484,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.2,1,0.7928978231870625,0.005160877558627954,0.001032175511725591,0.017498011626070696,0.5652112597357142,-7.105263157894739,0.9999999999999999,0.1468599070096863,1.9027017844876872,3.1341254832876397,0.9984135707685463,0.9937289148098791,0.023310350301933562,0.018149472743305608,0.0,0.40427499385795024,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,2,0.7842155046160616,0.005390798733713851,0.0010781597467427702,0.008832757656147076,0.5566225588814687,-7.105263157894739,1.0,0.14317001176331937,1.9087828475876005,3.1335023156155746,0.9977889314214408,0.9925442010643579,0.023310350301933562,0.01791955156821971,0.0,0.4099903772481105,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,3,0.7754269894311167,0.005627666571658156,0.0011255333143316312,0.0010268191387222208,0.5479304585012943,-7.105263157894739,1.0,0.13921141478862845,1.9153080478306548,3.1328311650749163,0.9970289939944867,0.9912042279172448,0.023310350301933562,0.017682683730275407,0.0,0.418454632781912,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,4,0.8014680228247367,0.004937111368475575,0.000987422273695115,0.026070377003757982,0.5736908755493629,-7.105263157894739,1.0,0.15032824919820018,1.8970325182215015,3.1347049930544544,0.9989150633099089,0.9947709940260777,0.023310350301933562,0.018373238933457988,0.0,0.4273675890630536,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,5,0.8099201280652469,0.0047188729725740584,0.0009437745945148117,0.034529134113866954,0.5820555938808845,-7.105263157894739,0.9999999999999999,0.1535623556882804,1.8917743558822187,3.13524454827342,0.9993046617491461,0.9956821549567426,0.023310350301933562,0.018591477329359504,0.0,0.45878781198011254,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,6,0.7665381537722481,0.005872483293575927,0.0011744966587151854,0.008990656578299193,0.5391404994804464,-7.105263157894739,1.0,0.13499450137912997,1.9222811178049148,3.132106932054627,0.9961206418528101,0.9896953955334398,0.023310350301933562,0.017437867008357637,0.0,0.5186794856435535,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,7,0.8182481106849592,0.00450566605986508,0.0009011332119730161,0.04286534732484781,0.5902994935506991,-7.105263157894739,1.0,0.15663130009517254,1.886883090502821,3.1357473255209793,0.9995927821743079,0.9964732672800589,0.023310350301933562,0.018804684242068482,0.0,0.5203535026792054,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,8,0.8264458953910448,0.004297100226920972,0.0008594200453841945,0.05107200445721695,0.5984165633760514,-7.105263157894739,1.0,0.1595060858983076,1.8823683737613,3.1362161409382483,0.9997890609577493,0.9971544119430734,0.023310350301933562,0.01901325007501259,0.0,0.5897210442685104,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,9,0.7575548454443385,0.006126526040807728,0.0012253052081615456,0.017959647528074624,0.5302580611449659,-7.105263157894739,1.0,0.13046127717114128,1.9297400292672269,3.1313234667794463,0.9950497125181779,0.9880030452617432,0.023310350301933562,0.017183824261125833,0.0,0.6235797044727175,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,10,0.8345073695606436,0.004092872113156794,0.0008185744226313588,0.059142612544887035,0.6064007215900072,-7.105263157894739,1.0,0.16223129518464302,1.8781990244220832,3.136653409158763,0.9999024053271461,0.9977349294465845,0.023310350301933562,0.019217478188776768,0.0,0.6577686637851786,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,11,0.8424263963095021,0.0038927509207687737,0.0007785501841537548,0.06707085840344776,0.6142458361731173,-7.105263157894739,1.0,0.16480694298112789,1.8743700120704536,3.137061338005294,0.9999410424519175,0.9982234710808914,0.023310350301933562,0.019417599381164788,0.0,0.7244846616270769,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,12,0.7484829188797051,0.006391438858160277,0.0012782877716320555,0.027038035317363627,0.521288346212931,-7.105263157894739,1.0,0.1255886613964504,1.9377058634223483,3.1304733483489797,0.9938009098072175,0.9861113704115634,0.023310350301933562,0.016918911443773284,0.0,0.7332455344438802,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,13,0.8501968304023532,0.0036965671230914567,0.0007393134246182914,0.07485050786097448,0.6219457462671696,-7.105263157894739,1.0,0.16724233057300938,1.8708706854332513,3.1374418485977715,0.9999125628566414,0.9986280398272316,0.023310350301933562,0.019613783178842104,0.0,0.7898764700467364,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,14,0.7393282986661016,0.006669367388974467,0.0013338734777948935,0.03620556732656555,0.5122363707168505,-7.105263157894739,1.0,0.12036575398885582,1.9461959280410717,3.129605480663767,0.9923576901188629,0.9840032951171356,0.023310350301933562,0.016640982912959096,0.0,0.847164667124232,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,15,0.8578125367284023,0.003504203518628696,0.0007008407037257392,0.08247537811998133,0.6294942848553865,-7.105263157894739,1.0,0.1695952695668207,1.867662101507258,3.137796683323103,0.9998239619180505,0.9989560340237555,0.023310350301933562,0.019806146783304866,0.0,0.8552709347756611,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,16,0.8652674111495989,0.003315588010115973,0.0006631176020231947,0.08993933802598694,0.6368853028524362,-7.105263157894739,0.9999999999999999,0.17181698045835284,1.8647697477803142,3.1381274507411807,0.9996816775099802,0.9992142828988054,0.023310350301933562,0.01999476229181759,0.0,0.926652224179761,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,17,0.7300970936034182,0.006963161617457078,0.0013926323234914157,0.04545360022995779,0.5031069668125442,-7.105263157894739,1.0,0.11473787227352741,1.9552473391880136,3.1287643510085354,0.9907021144570896,0.9816603141511571,0.023310350301933562,0.016347188684476485,0.0,0.9651368202715052,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,18,0.8725554035970159,0.0031306876791849046,0.0006261375358369809,0.09723632113894622,0.6441126947138374,-7.105263157894739,1.0,0.17395255058502324,1.8621620185841072,3.1384355785019613,0.9994916247606441,0.9994090835850142,0.023310350301933562,0.02017966262274866,0.0,0.9959452787696342,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,19,0.8796705433358867,0.0029495037981504355,0.0005899007596300871,0.10436034579229739,0.6511704256725879,-7.105263157894739,1.0,0.17603482149255006,1.8598150704064536,3.1387223909926316,0.999259228528807,0.9995462317413062,0.023310350301933562,0.020360846503783128,0.0,1.0632812087094528,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,20,0.7207958058358349,0.007276690383437702,0.0014553380766875405,0.05477522965355751,0.4939048186571636,-7.105263157894739,1.0,0.10866441444952243,1.9648923450436149,3.127831943825064,0.9888146430258412,0.9790622668335848,0.023310350301933562,0.01603365991849586,0.0,1.0894505726741281,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,21,0.8866069663234154,0.0027720675308407993,0.0005544135061681599,0.11130553961995385,0.6580525606583308,-7.105263157894739,1.0,0.17801094741714052,1.8577595317077045,3.1389891168917563,0.998989451889264,0.9996310526397046,0.023310350301933562,0.020538282771092764,0.0,1.128386959200863,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,22,0.8933589445986829,0.002598436114941469,0.0005196872229882939,0.11806616736202975,0.6647532949438247,-7.105263157894739,1.0,0.17994020911617115,1.8559546395935866,3.139236898288672,0.9986868239966618,0.9996684272991945,0.023310350301933562,0.020711914186992093,0.0,1.1915145282254147,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,23,0.7114317311759489,0.007615345256344387,0.0015230690512688773,0.06416358068809054,0.4846345838562069,-7.105263157894739,1.0,0.10212322825967861,1.9751584504227038,3.126788535679216,0.9866738095721719,0.9761869699119725,0.023310350301933562,0.015695005045589176,0.0,1.2209250235991174,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,24,0.8999209176353756,0.00242868935732712,0.00048573787146542405,0.12463666132422871,0.6712669865326345,-7.105263157894739,1.0,0.18185092864773397,1.8543795612422473,3.139466808632106,0.9983554632416456,0.9996628179414921,0.023310350301933562,0.02088166094460644,0.0,1.2527694452171505,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,25,0.906287525576319,0.0022629263005530405,0.0004525852601106081,0.13101165412229332,0.6775881902745555,-7.105263157894739,1.0,0.18371979858489149,1.8530476410152266,3.139679844226242,0.9979990996505481,0.9996182903799752,0.023310350301933562,0.021047424001380523,0.0,1.3120123597462554,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,26,0.7020137745104236,0.007986872651125847,0.0015973745302251695,0.07361080249814345,0.47530124484137726,-7.105263157894739,1.0,0.09504373228614536,1.9860947962178586,3.1256059432394707,0.9842556959328386,0.9730096227033282,0.023310350301933562,0.015323477650807715,0.0,1.360881185668795,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,27,0.91245364425319,0.0021012619318690868,0.00042025238637381735,0.13718601346108686,0.6837116936704456,-7.105263157894739,1.0,0.1855280066481861,1.8519696783080717,3.139876952934481,0.9976210948298522,0.9995385343249616,0.023310350301933562,0.021209088370064477,0.0,1.3691248516131516,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,28,0.9184144218679295,0.0019438238094757413,0.0003887647618951483,0.1431548787416009,0.6896325542967764,-7.105263157894739,1.0,0.18733828705460798,1.851102265422742,3.140059036701045,0.9972244580868841,0.9994268816634444,0.023310350301933562,0.02136652649245782,0.0,1.4243755061783439,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,29,0.9241653171862604,0.0017907484746594092,0.0003581496949318819,0.14891369930254694,0.695346138753627,-7.105263157894739,1.0,0.18915971194832837,1.8504379976596799,3.140226956410997,0.9968118636397106,0.9992863231311495,0.023310350301933562,0.02151960182727415,0.0,1.4777794923908198,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,30,0.6925542501020727,0.008402770490320148,0.0016805540980640297,0.0831064410372552,0.4659111185835005,-7.105263157894739,1.0,0.08737045248424997,1.9977501515381781,3.1242413518876733,0.9815330436067113,0.9695018055013718,0.023310350301933562,0.014907579811613414,0.0,1.5110534516309586,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,31,0.9297021390703244,0.001642177494744281,0.0003284354989488562,0.15445827410420984,0.7008481630226158,-7.105263157894739,1.0,0.19097379821797,1.849988719078939,3.1403815421704717,0.996385663517728,0.9991195228115421,0.023310350301933562,0.02166817280718928,0.0,1.529221982605121,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,32,0.9350210870982938,0.001498252933308901,0.0002996505866617802,0.1597847926008293,0.7061347340580096,-7.105263157894739,0.9999999999999999,0.19275880837545897,1.8497688440511544,3.1405235872638495,0.9959478981152491,0.9989288304694739,0.023310350301933562,0.02181209736862466,0.0,1.5785744847149772,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,33,0.6830732689194093,0.008880525423872018,0.0017761050847744037,0.09263352412617293,0.45647492843250276,-7.105263157894739,1.0,0.07904952903367543,2.0101798552899575,3.1226243393025346,0.9784740155348001,0.9656301515237715,0.023310350301933562,0.014429824878061544,0.0,1.673982192290798,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,34,0.6736106410336452,0.009445925623019628,0.0018891851246039257,0.10215739190342682,0.44701807152731377,-7.105263157894739,1.0,0.06997517269324516,2.0234515470833667,3.1206275175540235,0.9750435500958682,0.9613584737037639,0.023310350301933562,0.013864424678913934,0.0,1.8537644406149563,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,35,0.6642597736591163,0.01012404970137829,0.002024809940275658,0.11159098458575825,0.4376177262601618,-7.105263157894739,0.9999999999999999,0.060157349457549136,2.0374484730548463,3.118010275204356,0.9712404300554099,0.9566940452510839,0.023310350301933562,0.013186300600555272,0.0,2.055094120159257,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,36,0.6552265310381029,0.010838822046014763,0.0021677644092029527,0.12071765032570439,0.4285093621361416,-7.105263157894739,1.0,0.05028479404909151,2.0506243633063903,3.114600373771028,0.9674267994664669,0.9520852069737625,0.023310350301933562,0.012471528255918799,0.0,2.2683879800757287,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,37,0.6465898458932108,0.011143298846931337,0.0022286597693862674,0.12937333432695372,0.41999061163038365,-7.105263157894739,1.0,0.04268920486300781,2.0594386473687107,3.1124723537304018,0.964653888495786,0.948772273047976,0.023310350301933562,0.012167051455002225,0.0,2.4140271227702756,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,38,0.6377451425588571,0.010791715888028755,0.002158343177605751,0.1381224163958588,0.41161040558943307,-7.105263157894739,1.0,0.033863089523438604,2.071064469946616,3.113520974537544,0.9611953440091806,0.9446420277824469,0.023310350301933562,0.012518634413904807,0.0,2.4788291064099237,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,39,0.6283986476560927,0.010287583870267859,0.002057516774053572,0.14736505898385455,0.40284764032460946,-7.105263157894739,0.9999999999999999,0.02162704064727924,2.0875899301265384,3.114539281336711,0.9561974340432176,0.93873224404422,0.023310350301933562,0.013022766431665703,0.0,2.561152075603331,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
