curve_stem,curve_label,curve_family,curve_level,point_index,alpha,Mach,ref_cr,ref_ci,ref_source,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,selection_source,n_finite_modes,success,accepted,ci_abs_err,cr_abs_err
0.07,$c_i = 0.07$,ci_level,0.07,5,0.2300804282166126,0.2866106627587773,,0.07,curve_ci_level,1.440010026143869e-14,0.5896128121522975,curve_continuation,0.5096874999999998,0.06061621093749999,0.013946603769368513,False,3.092912245027821e-14,0.5794680469486216,0.13332425637978304,0.02028953040735182,1.156118617869579,target_then_overlap,142,True,False,0.5094680469486217,
0.07,$c_i = 0.07$,ci_level,0.07,6,0.2232571019697688,0.316566561401336,,0.07,curve_ci_level,3.092912245027821e-14,0.5794680469486216,curve_continuation,0.5096874999999998,0.06061621093749999,0.013532999586294451,False,-3.77593879132965e-15,0.5724204071235276,0.127796921202754,0.014095279650188086,1.1434839258121459,target_then_overlap,5,True,False,0.5024204071235276,
0.07,$c_i = 0.07$,ci_level,0.07,7,0.2192098908130197,0.3514761226581904,,0.07,curve_ci_level,-3.77593879132965e-15,0.5724204071235276,curve_continuation,0.5096874999999998,0.06061621093749999,0.013287672981108344,False,-8.029852550765522e-14,0.5593076551316228,0.12260577001228912,0.026225503983809517,1.1200687361523896,target_then_overlap,4,True,False,0.48930765513162283,
0.07,$c_i = 0.07$,ci_level,0.07,8,0.2151351593084136,0.3764233179907394,,0.07,curve_ci_level,-8.029852550765522e-14,0.5593076551316228,curve_continuation,0.5096874999999998,0.06061621093749999,0.013040678196711463,False,-9.366371449840261e-15,0.5498016972875951,0.11828167573400296,0.019011915688055492,1.103173199401878,target_then_overlap,144,True,False,0.4798016972875951,
0.07,$c_i = 0.07$,ci_level,0.07,9,0.2110741879777359,0.4063516962854409,,0.07,curve_ci_level,-9.366371449840261e-15,0.5498016972875951,curve_continuation,0.5096874999999998,0.06061621093749999,0.012794517501919964,False,-1.1154470300745197e-13,0.5366441835339202,0.11327173527239727,0.02631502750734982,1.0799036394203867,target_then_overlap,7,True,False,0.4666441835339202,
0.07,$c_i = 0.07$,ci_level,0.07,10,0.2056595595368325,0.4462562006783765,,0.07,curve_ci_level,-1.1154470300745197e-13,0.5366441835339202,curve_continuation,0.5096874999999998,0.06061621093749999,0.012466303242197977,False,5.073687234275606e-14,0.5172311931635618,0.10637353936472844,0.03882598074071675,1.0458347458510953,target_then_overlap,4,True,False,0.4472311931635618,
0.07,$c_i = 0.07$,ci_level,0.07,11,0.2002105306611075,0.4737077476659304,,0.07,curve_ci_level,5.073687234275606e-14,0.5172311931635618,curve_continuation,0.5096874999999998,0.06061621093749999,0.012136003758462502,False,2.402956134109446e-13,0.5036211845086112,0.10083026460264458,0.027220017309901312,1.0221521286437594,target_then_overlap,6,True,False,0.43362118450861115,
0.07,$c_i = 0.07$,ci_level,0.07,12,0.1920197871301092,0.5086585894445705,,0.07,curve_ci_level,2.402956134109446e-13,0.5036211845086112,curve_continuation,0.5096874999999998,0.02094954427083333,0.004022727031358215,False,-1.3010741117382363e-13,0.4852115218120515,0.09317021313142647,0.03681932539311927,1.0592157867112408,target_then_overlap,6,True,False,0.4152115218120515,
0.07,$c_i = 0.07$,ci_level,0.07,13,0.1851964608832654,0.5386144880871293,,0.07,curve_ci_level,-1.3010741117382363e-13,0.4852115218120515,curve_continuation,0.5096874999999998,0.02094954427083333,0.0038797814560756214,False,-2.0497726811767787e-13,0.4676685699381591,0.08661056401888495,0.03508590374778486,1.028597539968436,target_then_overlap,3,True,False,0.3976685699381591,
0.07,$c_i = 0.07$,ci_level,0.07,14,0.179781832442362,0.5785189924800649,,0.07,curve_ci_level,-2.0497726811767787e-13,0.4676685699381591,curve_continuation,0.5096874999999998,0.02094954427083333,0.0037663474578428025,True,6.043423818324387e-13,0.440548028349229,0.07920253181549404,0.05424108317786014,0.9818517703906148,target_then_overlap,6,True,False,0.370548028349229,
0.07,$c_i = 0.07$,ci_level,0.07,15,0.1743190433927084,0.600989356505466,,0.07,curve_ci_level,6.043423818324387e-13,0.440548028349229,curve_continuation,0.5096874999999998,0.02094954427083333,0.0036519045168048607,True,5.629947671587126e-13,0.42501684233116294,0.07408852938095789,0.031062372036132158,0.9554385763107835,target_then_overlap,49,True,False,0.35501684233116293,
0.07,$c_i = 0.07$,ci_level,0.07,16,0.166100779513853,0.6259778323598011,,0.07,curve_ci_level,5.629947671587126e-13,0.42501684233116294,curve_continuation,0.5096874999999998,0.02094954427083333,0.003479735633845389,True,9.807202231413613e-14,0.4071466522142902,0.0676273763092492,0.03574038023374548,0.9254048694445638,target_then_overlap,62,True,False,0.3371466522142902,
0.07,$c_i = 0.07$,ci_level,0.07,17,0.1593118537018307,0.6683866884077414,,0.07,curve_ci_level,9.807202231413613e-14,0.4071466522142902,curve_continuation,0.5096874999999998,0.02094954427083333,0.003337510731995025,True,7.279406499163099e-14,0.3720588349501267,0.05927338268204816,0.07017563452832698,0.8676936577280265,target_then_overlap,145,True,False,0.3020588349501267,
0.07,$c_i = 0.07$,ci_level,0.07,18,0.1552646425450817,0.7032962496645956,,0.07,curve_ci_level,7.279406499163099e-14,0.3720588349501267,curve_continuation,0.5121580777515402,0.0019319418402777774,0.00029996225924861647,True,1.6034406316145247e-13,0.34026206180684243,0.05283066739809189,0.06359354628656855,0.8486312372947089,target_then_overlap,144,True,False,0.2702620618068424,
0.07,$c_i = 0.07$,ci_level,0.07,19,0.1442909038370244,0.7308028373478641,,0.07,curve_ci_level,1.6034406316145247e-13,0.34026206180684243,curve_continuation,0.5327745875629744,0.005506192057291665,0.0007944934286468592,True,-6.006573982489667e-13,0.31414491141357237,0.04532825320366632,0.05223430078654012,0.8154018625788619,target_then_overlap,146,True,False,0.24414491141357236,
0.07,$c_i = 0.07$,ci_level,0.07,20,0.1361001603060262,0.765753679126504,,0.07,curve_ci_level,-6.006573982489667e-13,0.31414491141357237,curve_continuation,0.558970653056242,0.005986645182291664,0.0008147833690051949,True,2.819630324905389e-13,0.27700738871040176,0.03770075000943939,0.07427504540634122,0.7786251759787407,target_then_overlap,142,True,False,0.20700738871040175,
0.07,$c_i = 0.07$,ci_level,0.07,21,0.1237796445747073,0.8057269843890826,,0.07,curve_ci_level,2.819630324905389e-13,0.27700738871040176,curve_continuation,0.5889311137877158,0.0048703315972222225,0.0006028479140651333,True,8.94161848481711e-14,0.22936150120337986,0.02839028509807566,0.09529177501404379,0.7405572210921292,target_then_overlap,145,True,False,0.15936150120337986,
0.07,$c_i = 0.07$,ci_level,0.07,22,0.1114591288433884,0.845700289651661,,0.07,curve_ci_level,8.94161848481711e-14,0.22936150120337986,curve_continuation,0.6188915745191892,0.003392741319444444,0.00037815199185624586,True,1.3854949011749188e-12,0.17389308778533585,0.0193819720764404,0.11093682683608802,0.7066174733114673,target_then_overlap,146,True,False,0.10389308778533585,
0.07,$c_i = 0.07$,ci_level,0.07,23,0.1032821454863188,0.8856323143924536,,0.07,curve_ci_level,1.3854949011749188e-12,0.17389308778533585,curve_continuation,0.6488210950158286,0.0020998498263888887,0.00021687699526851847,True,1.1378158827484481e-12,0.10508074741295935,0.010852965042116384,0.137624680744753,0.6807268721058434,target_then_overlap,146,True,False,0.03508074741295934,
0.07,$c_i = 0.07$,ci_level,0.07,24,0.0964656993264393,0.9180788045160888,,0.07,curve_ci_level,1.1378158827484481e-12,0.10508074741295935,curve_continuation,0.6731401195957987,0.0012043405671296294,0.00011617755503536021,True,7.154186663089957e-14,0.025462048290620605,0.002456214294638285,0.15923739824467747,0.674886187549681,target_then_overlap,143,True,False,0.0445379517093794,
0.07,$c_i = 0.07$,ci_level,0.07,25,0.0882336752736554,0.9380860974082712,,0.07,curve_ci_level,7.154186663089957e-14,0.025462048290620605,curve_continuation,0.6881358200789534,0.0008125552662037035,7.169473750011619e-05,True,0.006374651960841909,0.0028711571107014576,0.0002533327441652791,0.045629263031882826,0.681773600046224,target_then_overlap,144,True,False,0.06712884288929855,
0.07,$c_i = 0.07$,ci_level,0.07,26,0.070360929362147,0.9681520774422588,,0.07,curve_ci_level,0.006374651960841909,0.0028711571107014576,curve_continuation,0.034104452170119176,2.0308333534272113e-05,1.4289132212678411e-06,True,0.006808619945868701,0.0007653855525669617,5.385323879897184e-05,0.004233842655581445,0.027336477773548598,target_then_overlap,144,True,False,0.06923461444743305,
0.07,$c_i = 0.07$,ci_level,0.07,27,0.0524125024940315,0.9708215511844068,,0.07,curve_ci_level,0.006808619945868701,0.0007653855525669617,curve_continuation,0.03099950630224924,4.270600043402777e-05,2.2383283542585907e-06,True,0.01649486587391748,0.002441641322195483,0.00012797253188910114,0.010250009453629454,0.01527757037840687,target_then_overlap,142,True,True,0.06755835867780452,
0.07,$c_i = 0.07$,ci_level,0.07,28,0.0316397999270711,0.9511032219447252,,0.07,curve_ci_level,0.01649486587391748,0.002441641322195483,curve_continuation,0.6978923074634535,0.0006772960551697531,2.1429511676965495e-05,True,0.02588911924175236,0.004018831376812884,0.00012715502070299533,0.00990969778613925,0.6720364189635516,target_then_overlap,142,True,False,0.06598116862318712,
0.07,$c_i = 0.07$,ci_level,0.07,29,0.0191610421955733,0.9337929231425484,,0.07,curve_ci_level,0.02588911924175236,0.004018831376812884,curve_continuation,0.6849180356561584,0.0009244939236111109,1.7714267079863613e-05,True,0.03451530475354122,0.0056985085765993634,0.00010918936328805674,0.0092572316847817,0.6504728105226305,target_then_overlap,141,True,False,0.06430149142340064,
0.07,$c_i = 0.07$,ci_level,0.07,30,0.0149899894734668,0.9238718377400288,,0.07,curve_ci_level,0.03451530475354122,0.0056985085765993634,curve_continuation,0.67748206588425,0.0011483712384259255,1.7214072775636654e-05,True,0.04265798732782168,0.005923228242489678,8.878912900386151e-05,0.008155076653130987,0.6348959030838484,target_then_overlap,141,True,False,0.06407677175751032,
0.07,$c_i = 0.07$,ci_level,0.07,31,0.0066547641162183,0.9065202584160664,,0.07,curve_ci_level,0.04265798732782168,0.005923228242489678,curve_continuation,0.6644768538421204,0.0015961258680555555,1.0621841151703897e-05,True,0.051298095911655815,0.0049030899421153695,3.2628907005380226e-05,0.008877736476602952,0.6132144267894354,target_then_overlap,143,True,False,0.06509691005788464,
0.07,$c_i = 0.07$,ci_level,0.07,32,0.0010956538490646,0.894122341706399,,0.07,curve_ci_level,0.051298095911655815,0.0049030899421153695,curve_continuation,0.6551844699801381,2.0433794688786e-05,2.238836580176416e-08,True,0.06079753212932877,0.004484953920970435,4.913957026388627e-06,0.009536175301574124,0.5944540012881516,target_then_overlap,137,True,False,0.06551504607902957,
0.1,$c_i = 0.10$,ci_level,0.1,0,0.1704696347361829,0.2075034228432647,,0.1,curve_ci_level,0.5096874999999998,0.1,shooting_cr_plus_curve_ci,0.5096874999999998,0.02094954427083333,0.003571261159738451,False,0.5122451918970012,4.933369862690595e-12,8.409897585113585e-13,0.200016353791117,0.0419770819333073,nearest_to_target,140,True,False,0.09999999999506663,
0.1,$c_i = 0.10$,ci_level,0.1,1,0.1719196130639091,0.2323955774800992,,0.1,curve_ci_level,0.5122451918970012,4.933369862690595e-12,curve_continuation,0.5096874999999998,0.02094954427083333,0.0036016375449068995,False,0.5163208660757801,2.8246391667433367e-12,4.856108725916771e-13,0.004075674178778854,0.042420928392060624,target_then_overlap,143,True,False,0.09999999999717536,
0.1,$c_i = 0.10$,ci_level,0.1,2,0.1720021741074807,0.2622826752530151,,0.1,curve_ci_level,0.5163208660757801,2.8246391667433367e-12,curve_continuation,0.5096874999999998,0.02094954427083333,0.003603367161144249,False,-5.04656486537213e-14,0.6378253543302125,0.10970734764567078,1.376180208852288,1.334887413904994,target_then_overlap,2,True,False,0.5378253543302125,
0.1,$c_i = 0.10$,ci_level,0.1,3,0.1679549629507317,0.2971922365098694,,0.1,curve_ci_level,-5.04656486537213e-14,0.6378253543302125,curve_continuation,0.5096874999999998,0.02094954427083333,0.0035185799318425254,True,3.1830577407911535e-13,0.6243344193865343,0.10486006427693197,0.02698186988735629,1.3099902968073793,target_then_overlap,4,True,False,0.5243344193865344,
0.1,$c_i = 0.10$,ci_level,0.1,4,0.1597986198545549,0.3445960356938911,,0.1,curve_ci_level,3.1830577407911535e-13,0.6243344193865343,curve_continuation,0.5096874999999998,0.02094954427083333,0.0033477082610610634,True,8.003834443257006e-13,0.6046822195651849,0.09662738413710548,0.03930439964269894,1.2738746769131717,target_then_overlap,5,True,False,0.5046822195651849,
0.1,$c_i = 0.10$,ci_level,0.1,5,0.1543908715006157,0.3869911315679029,,0.1,curve_ci_level,8.003834443257006e-13,0.6046822195651849,curve_continuation,0.5096874999999998,0.02094954427083333,0.0032344183975146885,True,3.218262644148795e-14,0.5829071424856256,0.08999554173228931,0.04355015415911856,1.2340853764718098,target_then_overlap,4,True,False,0.4829071424856256,
0.1,$c_i = 0.10$,ci_level,0.1,6,0.1516973174540926,0.4119245667265234,,0.1,curve_ci_level,3.218262644148795e-14,0.5829071424856256,curve_continuation,0.5096874999999998,0.02094954427083333,0.0031779896677711704,True,-1.870163803592222e-13,0.5686754232845544,0.08626653621433754,0.02846343840214227,1.2082201379805977,target_then_overlap,2,True,False,0.46867542328455447,
0.1,$c_i = 0.10$,ci_level,0.1,7,0.1421597968998327,0.4593421260844736,,0.1,curve_ci_level,-1.870163803592222e-13,0.5686754232845544,curve_continuation,0.5096874999999998,0.02094954427083333,0.00297818295868572,True,5.778165073769868e-13,0.5412411412199044,0.07694273070965528,0.05486856412930008,1.1587039013824538,target_then_overlap,142,True,False,0.44124114121990443,
0.1,$c_i = 0.10$,ci_level,0.1,8,0.1367382883719649,0.4967560389963328,,0.1,curve_ci_level,5.778165073769868e-13,0.5412411412199044,curve_continuation,0.5096874999999998,0.02094954427083333,0.0028646048257664524,True,-3.4229466192093143e-13,0.5163994555389904,0.07061157766661612,0.0496833713618281,1.1142996930624622,target_then_overlap,144,True,False,0.4163994555389904,
0.1,$c_i = 0.10$,ci_level,0.1,9,0.1299012019511926,0.5217307546767389,,0.1,curve_ci_level,-3.4229466192093143e-13,0.5163994555389904,curve_continuation,0.5096874999999998,0.02094954427083333,0.00272137098111097,True,-3.4634712719351026e-13,0.4996910832474948,0.06491047231814301,0.033416744582991154,1.0846912889037008,target_then_overlap,142,True,False,0.3996910832474948,
0.1,$c_i = 0.10$,ci_level,0.1,10,0.12170357833323,0.5541910049743028,,0.1,curve_ci_level,-3.4634712719351026e-13,0.4996910832474948,curve_continuation,0.5096874999999998,0.02094954427083333,0.002549634502210834,True,6.17931492823983e-14,0.4761512981727662,0.057949316815638405,0.047079570149457184,1.043367574097341,target_then_overlap,144,True,False,0.37615129817276616,
0.1,$c_i = 0.10$,ci_level,0.1,11,0.1134990746283032,0.5841606637907903,,0.1,curve_ci_level,6.17931492823983e-14,0.4761512981727662,curve_continuation,0.5096874999999998,0.005541963541666666,0.0006290077336029605,True,-5.197724014650318e-13,0.4529453744104024,0.051408880852751,0.0464118475247276,1.0297866749403466,target_then_overlap,141,True,False,0.3529453744104024,
0.1,$c_i = 0.10$,ci_level,0.1,12,0.1080569258395426,0.6141028022594206,,0.1,curve_ci_level,-5.197724014650318e-13,0.4529453744104024,curve_continuation,0.5096874999999998,0.0050718211805555555,0.0005480454051787131,True,-2.562539579844725e-13,0.4279087868998322,0.0462385080521238,0.05007317502114039,0.9873934099290161,target_then_overlap,142,True,False,0.32790878689983216,
0.1,$c_i = 0.10$,ci_level,0.1,13,0.1012404796796631,0.6465492923830558,,0.1,curve_ci_level,-2.562539579844725e-13,0.4279087868998322,curve_continuation,0.5096874999999998,0.004601678819444445,0.00046587617101230143,True,-6.360646698737677e-14,0.3993522322285561,0.04043061155196323,0.057113109342552204,0.9397304641882769,target_then_overlap,147,True,False,0.2993522322285561,
0.1,$c_i = 0.10$,ci_level,0.1,14,0.0943896330849621,0.6665428251013092,,0.1,curve_ci_level,-6.360646698737677e-14,0.3993522322285561,curve_continuation,0.5096874999999998,0.00017590415219907406,1.660352838419193e-05,True,9.20942533823331e-13,0.38104303165529135,0.035966511947524545,0.03661840114652948,0.9165262805316267,target_then_overlap,145,True,False,0.2810430316552913,
0.1,$c_i = 0.10$,ci_level,0.1,15,0.0875663068381183,0.696498723743868,,0.1,curve_ci_level,9.20942533823331e-13,0.38104303165529135,curve_continuation,0.5090624999999998,2.0433794688786e-05,1.789311935585347e-06,True,1.1954329229639587e-13,0.3520827242200461,0.03083058386145314,0.057920614870490494,0.8688705624339695,target_then_overlap,145,True,False,0.2520827242200461,
0.1,$c_i = 0.10$,ci_level,0.1,16,0.0793411628722986,0.7189966081171264,,0.1,curve_ci_level,1.1954329229639587e-13,0.3520827242200461,curve_continuation,0.523925680400288,0.004355106445312498,0.0003455392098037363,True,3.263097061286931e-13,0.32926584928189545,0.02612433537616059,0.04563374987630131,0.8347251534637274,target_then_overlap,141,True,False,0.22926584928189545,
0.1,$c_i = 0.10$,ci_level,0.1,17,0.0724903162775976,0.7389901408353801,,0.1,curve_ci_level,3.263097061286931e-13,0.32926584928189545,curve_continuation,0.5389110674718304,0.0057864563802083315,0.00041946205312782446,True,1.9642080068812588e-13,0.3080717670216351,0.02233221982759669,0.042388164520520744,0.8098955332397825,target_then_overlap,145,True,False,0.20807176702163507,
0.1,$c_i = 0.10$,ci_level,0.1,18,0.0628771147667306,0.7590111939014907,,0.1,curve_ci_level,1.9642080068812588e-13,0.3080717670216351,curve_continuation,0.49566614854147173,0.009740185221354166,0.0006124347440122992,True,-5.515904877609355e-13,0.285899359686367,0.017976526850734486,0.04434481467053619,0.7421189186210474,target_then_overlap,143,True,False,0.18589935968636698,
0.1,$c_i = 0.10$,ci_level,0.1,19,0.0532501530819349,0.774051064005449,,0.1,curve_ci_level,-5.515904877609355e-13,0.285899359686367,curve_continuation,0.5651896402579903,0.005906569661458331,0.00031452573866176854,True,-1.172179325154865e-12,0.2685375918281571,0.014299667873103517,0.03472353571641973,0.7715824937578494,target_then_overlap,143,True,False,0.1685375918281571,
0.1,$c_i = 0.10$,ci_level,0.1,20,0.0381397620865927,0.8040895236915795,,0.1,curve_ci_level,-1.172179325154865e-12,0.2685375918281571,curve_continuation,0.5877038178059444,0.0050718211805555555,0.0001934380531721306,True,3.461979314903458e-13,0.23188339264582333,0.008843977427343662,0.07330839836466757,0.7424080638472704,target_then_overlap,144,True,False,0.13188339264582333,
0.1,$c_i = 0.10$,ci_level,0.1,21,0.0188307980212869,0.8142445320508849,,0.1,curve_ci_level,3.461979314903458e-13,0.23188339264582333,curve_continuation,0.5953151155752483,0.004668842013888889,8.791802095684002e-05,True,5.294707354402823e-12,0.21871299513643258,0.0041185402360448655,0.026340795018781504,0.7332528109525766,target_then_overlap,142,True,False,0.11871299513643258,
0.1,$c_i = 0.10$,ci_level,0.1,22,0.0050259035274206,0.8168727252712471,,0.1,curve_ci_level,5.294707354402823e-12,0.21871299513643258,curve_continuation,0.597284977193049,0.004534515625,2.2790038074831327e-05,True,-4.9009512924227494e-11,0.2152336903527454,0.0010817437635636162,0.006958609567374374,0.7309760002646175,target_then_overlap,147,True,False,0.11523369035274539,
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,0,0.4268113548955258,0.0032061205253634,0.0,0.01,curve_ci_special,0.0,0.01,curve_ci_special,0.5096874999999998,0.06061621093749999,0.02587168711886736,False,5.952279054964708e-14,0.4416477331717691,0.1885002673815804,0.8632954663435382,0.9167995590099541,nearest_to_target,1,True,False,0.4316477331717691,5.952279054964708e-14
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,1,0.4185518104948846,0.0132510474932403,0.0,0.01,curve_ci_special,5.952279054964708e-14,0.4416477331717691,curve_continuation,0.5096874999999998,0.06061621093749999,0.02537102483323045,False,1.4396299284319072e-13,0.4494481440286356,0.18811733440675107,0.015600821713733004,0.9298077416442931,target_then_overlap,1,True,False,0.4394481440286356,1.4396299284319072e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,2,0.4103060262681719,0.0282771574232698,0.0,0.01,curve_ci_special,1.4396299284319072e-13,0.4494481440286356,curve_continuation,0.5096874999999998,0.06061621093749999,0.02487119663719892,False,8.773436849556384e-14,0.45704911640556906,0.1875300067617482,0.015201944753866936,0.942559038897607,target_then_overlap,1,True,False,0.44704911640556905,8.773436849556384e-14
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,3,0.3965148919482342,0.0358865336057847,0.0,0.01,curve_ci_special,8.773436849556384e-14,0.45704911640556906,curve_continuation,0.5096874999999998,0.06061621093749999,0.024035230330194182,False,5.3928470245187147e-14,0.4701464574335212,0.18642007176909775,0.02619468205590425,0.964697589318312,target_then_overlap,1,True,False,0.46014645743352117,5.3928470245187147e-14
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,4,0.3882553475475929,0.0459314605736616,0.0,0.01,curve_ci_special,5.3928470245187147e-14,0.4701464574335212,curve_continuation,0.5096874999999998,0.06061621093749999,0.02353456804455726,False,2.889125979849178e-13,0.47776923055158643,0.18549645865535222,0.015245546236130503,0.9776747489572168,target_then_overlap,142,True,False,0.4677692305515864,2.889125979849178e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,5,0.3758453906857382,0.0535270765822479,0.0,0.01,curve_ci_special,2.889125979849178e-13,0.47776923055158643,curve_continuation,0.5096874999999998,0.06061621093749999,0.0227823234816938,False,4.4848656408023594e-14,0.48955050089280133,0.18399529926845373,0.0235625406824298,0.997857629150591,target_then_overlap,1,True,False,0.4795505008928013,4.4848656408023594e-14
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,6,0.3523997743331475,0.0662139569444157,0.0,0.01,curve_ci_special,4.4848656408023594e-14,0.48955050089280133,curve_continuation,0.5096874999999998,0.06061621093749999,0.021361139055305466,False,-1.7931213430962829e-13,0.5119891734134383,0.1804248691719104,0.04487734504127394,1.0366926027871772,target_then_overlap,1,True,False,0.5019891734134383,1.7931213430962829e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,7,0.3372343426420909,0.0763276847819356,0.0,0.01,curve_ci_special,-1.7931213430962829e-13,0.5119891734134383,curve_continuation,0.5096874999999998,0.06061621093749999,0.02044186804896213,False,-1.1058032312712078e-13,0.5263753985192143,0.17751186150259587,0.02877245021155206,1.061841716511212,target_then_overlap,1,True,False,0.5163753985192143,1.1058032312712078e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,8,0.3206739733190227,0.0814739898312314,0.0,0.01,curve_ci_special,-1.1058032312712078e-13,0.5263753985192143,curve_continuation,0.5096874999999998,0.06061621093749999,0.019438041208872124,False,-2.1757904343504734e-13,0.5426346497424593,0.17400880919349063,0.032518502446490016,1.090480833874834,target_then_overlap,1,True,False,0.5326346497424593,2.1757904343504734e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,9,0.3096589540891796,0.0940370286280418,0.0,0.01,curve_ci_special,-2.1757904343504734e-13,0.5426346497424593,curve_continuation,0.5096874999999998,0.06061621093749999,0.018770352479755337,False,-3.1680844899026516e-13,0.5524618523160029,0.17107475936234426,0.01965440514708705,1.1078943484956931,target_then_overlap,1,True,False,0.5424618523160029,3.1680844899026516e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,10,0.2944728821372301,0.0966789820223327,0.0,0.01,curve_ci_special,-3.1680844899026516e-13,0.5524618523160029,curve_continuation,0.5096874999999998,0.06061621093749999,0.017849830339003912,False,-3.541822183387653e-13,0.5676179134087301,0.16714808291418948,0.030312122185454538,1.1348939390495985,target_then_overlap,1,True,False,0.5576179134087301,3.541822183387653e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,11,0.279293690272245,0.1018115268976999,0.0,0.01,curve_ci_special,-3.541822183387653e-13,0.5676179134087301,curve_continuation,0.5096874999999998,0.06061621093749999,0.01692972524305519,False,-3.52654398437707e-13,0.5824649820637235,0.16267879429493434,0.029694137309986823,1.1615015744115063,target_then_overlap,1,True,False,0.5724649820637235,3.52654398437707e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,12,0.2627608412970339,0.1169201978713011,0.0,0.01,curve_ci_special,-3.52654398437707e-13,0.5824649820637235,curve_continuation,0.5096874999999998,0.06061621093749999,0.015927566582175968,False,-3.5553363265825614e-13,0.5970663454657246,0.15688565524471929,0.029202726804002044,1.187811573860944,target_then_overlap,1,True,False,0.5870663454657246,3.5553363265825614e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,13,0.2448468148637397,0.1320426290188308,0.0,0.01,curve_ci_special,-3.5553363265825614e-13,0.5970663454657246,curve_continuation,0.5096874999999998,0.06061621093749999,0.014841686177155453,False,-3.777561041109513e-13,0.6124998014332376,0.14996862548560125,0.030866911935025998,1.2157645074151913,target_then_overlap,2,True,False,0.6024998014332376,3.777561041109513e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,14,0.2241497932533867,0.1397208060709887,0.0,0.01,curve_ci_special,-3.777561041109513e-13,0.6124998014332376,curve_continuation,0.5096874999999998,0.06061621093749999,0.0135871111494443,False,3.483319585266935e-13,0.6316237959077359,0.14157834326663832,0.038247988948996614,1.2505918582935278,target_then_overlap,141,True,False,0.6216237959077359,3.483319585266935e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,15,0.2006904167268673,0.1474265034710039,0.0,0.01,curve_ci_special,3.483319585266935e-13,0.6316237959077359,curve_continuation,0.5096874999999998,0.06061621093749999,0.012165092633450565,False,-4.695505452075993e-13,0.6528241950041028,0.13101555974475507,0.0424007981927339,1.2894272112940874,target_then_overlap,2,True,False,0.6428241950041028,4.695505452075993e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,16,0.1827626301196446,0.1575677516563808,0.0,0.01,curve_ci_special,-4.695505452075993e-13,0.6528241950041028,curve_continuation,0.5096874999999998,0.02094954427083333,0.0038287938107454313,False,-3.300098033781832e-13,0.667158491991547,0.12193164070303097,0.0286685939748883,1.3892895177441722,target_then_overlap,2,True,False,0.657158491991547,3.300098033781832e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,17,0.1510024286706983,0.160374827137815,0.0,0.01,curve_ci_special,-3.300098033781832e-13,0.667158491991547,curve_continuation,0.5096874999999998,0.02094954427083333,0.003163432064440146,True,-5.529107411364734e-13,0.6949127849057845,0.10493351823509202,0.055508585828474954,1.4410715272204477,target_then_overlap,1,True,False,0.6849127849057844,5.529107411364734e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,18,0.1275292919702504,0.1630993415756775,0.0,0.01,curve_ci_special,-5.529107411364734e-13,0.6949127849057845,curve_continuation,0.5096874999999998,0.02094954427083333,0.00267168054795879,True,-5.846156031827605e-13,0.7134170314640271,0.09098156890212523,0.03700849311648535,1.4757459913330173,target_then_overlap,2,True,False,0.7034170314640271,5.846156031827605e-13
ci01,"$c_r = 0,\; c_i = 0.01$",ci_special,0.01,19,0.1013213207014936,0.1758137422857025,0.0,0.01,curve_ci_special,-5.846156031827605e-13,0.7134170314640271,curve_continuation,0.5096874999999998,0.006683737847222223,0.0006772051459031133,True,-7.273320670294397e-13,0.7276674867671722,0.07372823079078651,0.02850091060629012,1.5293958325049972,target_then_overlap,142,True,False,0.7176674867671722,7.273320670294397e-13
