alpha,Mach,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.275,-3.855148395071869,0.6299079763800821,-0.7045736671191197,0.9450968792165881,1.023994154102871,-1.1453725676105189,1.5363731142764658
0.2,1.275,-3.8490915922206015,0.6288683583419663,-0.705628984646655,0.9451918726360214,1.022304125029659,-1.1470881181662185,1.5365275379539325
0.2,1.275,-3.843045811740992,0.6278289002755175,-0.7066808466448093,0.945286700972668,1.0206143560103882,-1.148798051326968,1.5366816932686933
0.2,1.275,-3.837011018905916,0.6267896081430635,-0.7077292645226294,0.9453813647083789,1.0189248567375675,-1.1505023856395993,1.5368355810040581
0.2,1.275,-3.830987179127705,0.6257504878549258,-0.7087742496499277,0.9454758643230909,1.0172356368191637,-1.1522011395871636,1.5369892019402245
0.2,1.275,-3.824974257957443,0.624711545269959,-0.7098158133572526,0.9455702002948265,1.015546705779477,-1.1538943315888837,1.537142556854277
0.2,1.275,-3.818972221084251,0.6236727861960575,-0.7108539669358795,0.9456643730996901,1.0138580730599658,-1.155581980000139,1.5372956465201835
0.2,1.275,-3.812981034334596,0.6226342163906874,-0.7118887216377828,0.9457583832118654,1.012169748020111,-1.1572641031124207,1.5374484717087888
0.2,1.275,-3.8070006636715967,0.6215958415613959,-0.7129200886756312,0.9458522311036168,1.0104817399382442,-1.1589407191533228,1.5376010331878172
0.2,1.275,-3.801031075194326,0.6205576673663329,-0.7139480792227659,0.9459459172452838,1.0087940580123949,-1.1606118462865087,1.5377533317218641
0.2,1.275,-3.795072235137128,0.6195196994147582,-0.7149727044131958,0.946039442105281,1.007106711361116,-1.1622775026117014,1.5379053680723973
0.2,1.275,-3.789124109868931,0.6184819432675521,-0.7159939753415844,0.9461328061500949,1.0054197090243144,-1.163937706164663,1.5380571429977477
0.2,1.275,-3.78318666589257,0.6174444044377265,-0.7170119030632451,0.9462260098442841,1.003733059964079,-1.1655924749171878,1.5382086572531142
0.2,1.275,-3.777259869844117,0.6164070883909256,-0.7180264985941345,0.9463190536504752,1.0020467730654983,-1.1672418267770899,1.5383599115905537
0.2,1.275,-3.7713436884922005,0.6153700005459272,-0.7190377729108526,0.9464119380293621,1.0003608571374727,-1.1688857795882046,1.5385109067589817
0.2,1.275,-3.7654380887373504,0.6143331462751411,-0.7200457369506411,0.9465046634397033,0.9986753209135262,-1.1705243511303858,1.5386616435041673
0.2,1.275,-3.759543037611322,0.6132965309051169,-0.7210504016113763,0.9465972303383199,0.9969901730526306,-1.1721575591194935,1.538812122568731
0.2,1.275,-3.7536585022764455,0.6122601597170234,-0.722051777751586,0.9466896391800962,0.9953054221399861,-1.173785421207422,1.5389623446921437
0.2,1.275,-3.747784450024971,0.6112240379471435,-0.7230498761904472,0.9467818904179739,0.9936210766878251,-1.1754079549820957,1.5391123106107185
0.2,1.275,-3.7419208482784185,0.6101881707873783,-0.7240447077077844,0.9468739845029526,0.9919371451362318,-1.177025177967467,1.5392620210576122
0.2,1.275,-3.736067664586921,0.609152563385707,-0.7250362830440994,0.9469659218840883,0.9902536358538899,-1.178637107623564,1.539411476762821
0.2,1.275,-3.730224866628595,0.6081172208466995,-0.7260246129005571,0.94705770300849,0.9885705571389158,-1.180243761346468,1.5395606784531766
0.2,1.275,-3.724392422208892,0.607082148231978,-0.7270097079390155,0.9471493283213192,0.9868879172196092,-1.181845156468362,1.5397096268523442
0.2,1.275,-3.718570299259966,0.6060473505607026,-0.7279915787820331,0.9472407982657864,0.9852057242552421,-1.1834413102575425,1.539858322680819
