alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.15,1.35,561,26,0.8725994245708444,0.004812274560947404,0.0007218411841421106,0.11151146865941797,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,27,0.6485006161942928,0.008303412777898013,0.0012455119166847018,0.11421674043305871,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,28,0.8797066083922753,0.0045334520384113265,0.000680017805761699,0.11854978397136565,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,29,0.6387021395253676,0.008309008112648257,0.0012463512168972384,0.12392080497596177,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,30,0.8866366359507013,0.004266360385227711,0.0006399540577841567,0.12542317664296443,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,31,0.8933834205616457,0.0040098009624144225,0.0006014701443621634,0.132123004188145,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,32,0.6288657307000509,0.00831570585250495,0.0012473558778757425,0.1336765609479606,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,33,0.8999411423857994,0.003762874414905933,0.00056443116223589,0.13864153470505575,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,34,0.6189947736191249,0.008322639469136826,0.001248395920370524,0.1434777042505961,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,35,0.9063042498223701,0.0035249076301658746,0.0005287361445248811,0.1449717600038718,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,36,0.9124674740329136,0.0032954016139794687,0.0004943102420969203,0.15110728349660424,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,37,0.609092494188991,0.008329019883627747,0.0012493529825441621,0.15331882528626112,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,38,0.9184258520529509,0.0030739933468145104,0.00046109900202217656,0.1570422561829221,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,39,0.9241747557788907,0.0028604271820324503,0.00042906407730486753,0.16277134447343122,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,40,0.5991619750236542,0.008334117784007472,0.0012501176676011207,0.16319517775445494,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,41,0.9297099251132785,0.002654532872914315,0.0003981799309371472,0.16828971961669012,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,42,0.58920616856335,0.00833725265244226,0.0012505878978663388,0.17310252119792785,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,43,0.9350275040959538,0.0024562082662665397,0.0003684312399399809,0.17359306207313496,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,44,0.9401240791592509,0.00226540532056053,0.00033981079808407947,0.1786775763657931,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,45,0.5792279088662249,0.008337787220504291,0.0012506680830756437,0.18303701075708662,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,46,0.9449967188077631,0.0020821185096705974,0.0003123177764505896,0.18354001328692224,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,47,0.9496430141069002,0.001906374942376396,0.0002859562413564594,0.18817769719038038,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,48,0.9540611193919184,0.0017382257177064348,0.0002607338576559652,0.19258855663242103,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,49,0.5692299220025574,0.008335126403829031,0.0012502689605743546,0.19299511825444135,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,50,0.9582497926145966,0.0015777381649425995,0.00023666072474138992,0.19677115696756456,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,51,0.962208434695553,0.0014249887080106166,0.00021374830620159247,0.20072473368749041,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,52,0.55921483475015,0.008328719929722051,0.0012493079894583077,0.20297357494310184,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,53,0.9659371272552796,0.0012800561652382724,0.00019200842478574087,0.20444922545534094,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,54,0.9694366679886323,0.0011430153302782627,0.0001714522995417394,0.20794530579052076,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,55,0.9727086029425991,0.0010139307316858288,0.0001520896097528743,0.21121441243362526,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,56,0.5491851811637722,0.008318067850625445,0.0012477101775938168,0.2129693299345443,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,57,0.9757552548566426,0.0008928504542070251,0.00013392756813105375,0.21425877337625124,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,58,0.9785797466949838,0.0007797999398791524,0.00011696999098187287,0.21708142855224052,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,59,0.9811860194031266,0.0006747756062718018,0.00010121634094077027,0.21968624611862606,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,60,0.9835788429044684,0.0005777380801464976,8.666071202197464e-05,0.22207793226103878,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,61,0.5391434065834122,0.008302728058843056,0.0012454092088264584,0.22297952051035205,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,62,0.9857638192590924,0.0004886046020092706,7.329069030139058e-05,0.22426203338023426,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,63,0.9877473769197811,0.0004072397586908711,6.108596380363066e-05,0.2262449295424635,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,64,0.9895367549622316,0.0003334426529072274,5.0016397936084106e-05,0.2280338180276895,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,65,0.9911399762033618,0.00026692608941371315,4.0038913412056974e-05,0.22963668585477673,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,66,0.9925658081575579,0.00020727610942594395,3.109141641389159e-05,0.2310622702053955,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,67,0.993823710871069,0.00015385571070279295,2.3078356605418943e-05,0.23232000576498976,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,68,0.5290918687421208,0.008282324787555055,0.0012423487181332583,0.23300145179700435,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,69,0.9949237708232331,0.00010550806259517086,1.582620938927563e-05,0.23341995815509672,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,70,0.9958766203198339,5.911122084542435e-05,8.866683126813652e-06,0.23437274288644594,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,71,0.996720327348708,8.322779211463245e-11,1.2484168817194866e-11,0.2352164211072094,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,72,0.9974372432105685,4.774804935023474e-11,7.1622074025352106e-12,0.23593333696904467,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,73,0.9980214458613724,4.06556728019931e-11,6.0983509202989644e-12,0.2365175396198278,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,74,0.9984972924536011,3.3930933431237754e-11,5.089640014685663e-12,0.2369933862120396,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,75,0.998880002116675,2.6302681590860762e-11,3.945402238629114e-12,0.23737609587510008,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,76,0.999182817314278,1.8560853359988052e-11,2.7841280039982076e-12,0.23767891107269248,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,77,0.9994178795189445,1.176047807121449e-11,1.7640717106821732e-12,0.23791397327735067,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,78,0.9995963942207349,6.761822759546206e-12,1.0142734139319309e-12,0.23809248797913488,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,79,0.9997286191843336,3.4571581125074288e-12,5.185737168761143e-13,0.23822471294272907,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,561,80,0.9998238024267365,1.163552361608485e-12,1.7453285424127276e-13,0.2383198961851286,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,1,0.7593919481858553,0.006293385780927751,0.0009440078671391625,0.012760753979635867,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,2,0.7655293728975443,0.006542892605241073,0.0009814338907861609,0.013689040038093361,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,3,0.7531372477810774,0.006108777897750287,0.0009163166846625429,0.014806106082578964,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,4,0.7714497722522137,0.006849870376176349,0.0010274805564264523,0.016927739135887406,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,5,0.7468061010121688,0.005970976639329995,0.0008956464958994992,0.018936418962037155,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,6,0.7770243446644349,0.007030757863292442,0.0010546136794938664,0.020941680711976197,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,7,0.740416217790309,0.005865923099298651,0.0008798884648947977,0.024130476506188863,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,8,0.7824854173126933,0.00678444890983033,0.0010176673364745495,0.02498568636085538,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,9,0.788187747583144,0.0063138817228139636,0.0009470822584220945,0.02952011671517173,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,10,0.7339766528828299,0.005784375211548526,0.0008676562817322789,0.029858656923756527,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,11,0.7940533396349492,0.005881004851650759,0.0008821507277476139,0.0346087191601046,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,12,0.7274928469766658,0.005720237271086998,0.0008580355906630497,0.03588301621583965,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,13,0.7999578938620305,0.005521065562163758,0.0008281598343245636,0.04000742004314381,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,14,0.7209685475495607,0.005669358149818313,0.000850403722472747,0.04209081184096739,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,15,0.8058471823346339,0.00521672073414945,0.0007825081101224175,0.04555371669825213,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,16,0.714406624470036,0.005628810182927176,0.0008443215274390763,0.04842357835684556,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,17,0.8116982490198151,0.004951863014108433,0.0007427794521162649,0.05116166752981731,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,18,0.7078094507315773,0.005596460569421674,0.000839469085413251,0.05484825675767354,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,19,0.817499686362743,0.004715676961508359,0.0007073515442262538,0.0567841536508221,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,20,0.7011790947480901,0.005570710106769326,0.0008356065160153988,0.06134467837909614,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,21,0.8232447491871578,0.004501040096230778,0.0006751560144346167,0.06239337408781108,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,22,0.6945174240325317,0.005550328652753668,0.0008325492979130502,0.0678996980395074,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,23,0.8289287961996313,0.0043031347877180845,0.0006454702181577127,0.06797167968828398,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,24,0.8345482309866101,0.004118592687351331,0.0006177889031026997,0.07350708574268928,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,25,0.6878261642581558,0.005534348091085281,0.0008301522136627922,0.0745042376607212,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,26,0.8401000187972913,0.0039449851639657045,0.0005917477745948557,0.0789909424139301,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,27,0.6811069345199107,0.005521990613251786,0.0008282985919877679,0.0811516999992929,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,28,0.8455814477958391,0.0037805138774970057,0.0005670770816245508,0.08441665649025124,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,29,0.6743612693110872,0.005512619300497642,0.0008268928950746463,0.08783707054496773,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,30,0.8509900035032951,0.0036238168830722696,0.0005435725324608404,0.08977895527516062,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,31,0.667590632717726,0.005505703341123629,0.0008258555011685444,0.09455638519445855,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,32,0.8563232996399939,0.003473843123225399,0.0005210764684838098,0.0950734448743736,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,33,0.8615790388746768,0.0033297686628492463,0.0004994652994273869,0.10029633579094366,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,34,0.660796427995205,0.005500792900073508,0.0008251189350110262,0.1013064018915626,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,35,0.8667549903117318,0.003190939235178688,0.00047864088527680316,0.1054442674850855,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,36,0.6539800042171021,0.005497500758517248,0.0008246251137775871,0.10808439105964256,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,37,0.8718489768059786,0.0030568298293511334,0.00045852447440267,0.11051419356710573,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,38,0.6471426611394282,0.005495488554511021,0.0008243232831766531,0.11488799763745074,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,39,0.8768588683009291,0.0029270156370523764,0.00043905234555785647,0.11550330531982361,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,40,0.8817825790088558,0.002801150738738609,0.00042017261081079134,0.12040898013549722,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,41,0.6402856528537221,0.005494456450299014,0.0008241684675448521,0.12171514783103032,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,42,0.8866180671419763,0.0026789521909160955,0.0004018428286374143,0.12522874656982985,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,43,0.6334101907141944,0.005494135216137831,0.0008241202824206746,0.12856398445046335,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,44,0.8913633363963623,0.0025601879358985074,0.0003840281903847761,0.1299602607318982,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,45,0.8960164386849288,0.002444667488922271,0.00036670012333834065,0.1346012905779266,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,46,0.6265174457212521,0.005494280142071879,0.0008241420213107818,0.13543282110683633,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,47,0.9005754777996856,0.0023322346565515383,0.00034983519848273074,0.1391497058329444,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,48,0.6196085506176819,0.005494666403034135,0.0008241999604551202,0.1423201090226301,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,49,0.905038613773821,0.002222761763552252,0.0003334142645328378,0.14360347198199902,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,50,0.9094040678024162,0.0021161450242868016,0.00031742175364302025,0.1479606472719212,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,51,0.6126846017230196,0.005495085439740599,0.0008242628159610899,0.1492244125442308,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,52,0.9136701276072088,0.0020123007813859554,0.0003018451172078933,0.15221938196387438,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,53,0.605746660627073,0.005495342280967417,0.0008243013421451125,0.15614439071719002,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,54,0.9178351531696093,0.0019111624121494267,0.000286674361822414,0.15637791930193665,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,55,0.921897582767578,0.0018126777526172632,0.00027190166289258946,0.16043459780216607,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,56,0.5987957557746213,0.0054952535126251,0.0008242880268937649,0.1630787831625023,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,57,0.9258559392721333,0.0017168069276441208,0.0002575210391466181,0.16438785457618274,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,58,0.9297088366437256,0.0016235204956487883,0.00024352807434731825,0.168236229450714,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,59,0.5918328839405809,0.005494645893962661,0.0008241968840943992,0.1700263991042462,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,60,0.933454986618279,0.0015327978494333219,0.00022991967741499826,0.17197836973998926,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,61,0.9370932055184013,0.0014446258131707752,0.00021669387197561629,0.17561303550568788,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,62,0.5848590116144001,0.005493355408245079,0.0008240033112367619,0.17698610869936682,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,63,0.9406224211658907,0.0013589973876920165,0.00020384960815380247,0.179139105204012,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,64,0.9440416798650904,0.0012759106361742685,0.00019138659542614026,0.18255558163166336,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,65,0.5778750763000272,0.005491226802957513,0.0008236840204436269,0.18395683610615743,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,66,0.947350153407787,0.0011953676505261643,0.00017930514757892463,0.18586159807494332,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,67,0.9505471460651862,0.0011173736000294956,0.00016760604000442433,0.18905642459298067,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,68,0.570881987686487,0.00548811341781515,0.0008232170126722724,0.19093755390565376,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,69,0.9536321015308132,0.0010419358341461884,0.00015629037512192827,0.19213947437084747,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,70,0.9566046097587037,0.0009690630238669735,0.00014535945358004602,0.19511031006500865,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,71,0.5638806286808488,0.005483877378484379,0.0008225816067726568,0.19792727860141907,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,72,0.9594644136608328,0.000898764328885743,0.00013481464933286143,0.19796865008762188,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,73,0.9622114156010134,0.0008310485748166428,0.0001246572862224964,0.2007143747528646,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,74,0.9648456836445409,0.0007659234227951342,0.00011488851341927013,0.20334753223322383,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,75,0.5568718563033104,0.005478390001470971,0.0008217585002206457,0.20492506696423773,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,76,0.9673674574946296,0.0007033945217711858,0.00010550917826567786,0.20586834424774272,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,77,0.9697771540528933,0.0006434646068367554,9.65196910255133e-05,0.20827721141173744,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,78,0.9720753725547406,0.0005861325363388071,8.791988045082107e-05,0.2105747181930178,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,79,0.5498565023707866,0.005471532403146339,0.0008207298604719508,0.2119300131361916,0.76150390625,1e-06,1.5e-07,True
0.15,1.35,801,80,0.9742628991844657,0.0005313921941888735,7.970882912833103e-05,0.21276163737386183,0.76150390625,1e-06,1.5e-07,True
0.15,1.4,561,1,0.7667155001745151,0.008119027232432987,0.001217854084864948,0.01700786775796188,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,2,0.7578134767011243,0.008602768767142594,0.0012904153150713892,0.017549606761097163,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,3,0.7755535444868842,0.007691631788726363,0.0011537447683089544,0.02079788969340031,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,4,0.748883423325305,0.009165487996091333,0.0013748231994136998,0.0222155658955052,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,5,0.784308217215427,0.007305169118494262,0.0010957753677741393,0.027057131984892846,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,6,0.7400051967042556,0.009830843364055642,0.0014746265046083464,0.029101166333851174,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,7,0.792966874605534,0.006949418180157777,0.0010424127270236665,0.03437665817317173,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,8,0.7313553085385869,0.010549995453758641,0.0015824993180637962,0.036771047712518136,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,9,0.8015199096180754,0.00661745093181045,0.0009926176397715674,0.04213271815732063,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,10,0.7230570231669681,0.010961704195900968,0.0016442556293851452,0.04423439200356697,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,11,0.8099591988561612,0.006304432147678996,0.0009456648221518493,0.05005678927089587,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,12,0.7146302514855714,0.010747330396695957,0.0016120995595043934,0.05154691248297245,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,13,0.8182773917609206,0.006006894650408737,0.0009010341975613105,0.05802069143002023,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,14,0.7057043050396474,0.010314556692947145,0.0015471835039420716,0.059474059289542774,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,15,0.8264675620584491,0.005722295263794648,0.0008583442895691972,0.06595567528329344,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,16,0.696450041550163,0.009954122572633896,0.0014931183858950844,0.0680178002051269,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,17,0.8345230290418947,0.005448734900168394,0.000817310235025259,0.0738207010987562,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,18,0.6870213276037895,0.009687812131751673,0.0014531718197627508,0.07694932383570716,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,19,0.8424372647014265,0.005184776599913325,0.0007777164899869987,0.08158882247056541,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,20,0.677484192115638,0.009490535482474265,0.0014235803223711398,0.08612642257166345,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,21,0.8502038472888702,0.004929323738377236,0.0007393985607565854,0.08924080721888435,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,22,0.667868144326915,0.009341319982689226,0.001401197997403384,0.09547194900125566,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,23,0.8578164416302742,0.004681536282394378,0.0007022304423591567,0.09676191768521922,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,24,0.8652687958170324,0.00444077177293934,0.000666115765940901,0.10414018336709834,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,25,0.6581887606729033,0.009226084083015316,0.0013839126124522974,0.10494150845477533,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,26,0.8725547485705561,0.004206542791498465,0.0006309814187247697,0.11136542797818924,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,27,0.6484557231411614,0.009135426193496178,0.0013703139290244266,0.11450743059682189,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,28,0.8796682439861926,0.003978485650150652,0.0005967728475225979,0.11842870075142047,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,29,0.638675902416116,0.009062868276819446,0.001359430241522917,0.12415116105762626,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,30,0.8866033517085851,0.0037563368797062856,0.0005634505319559428,0.12532193556002175,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,31,0.8933542913159936,0.003539915219795417,0.0005309872829693125,0.13203774422431683,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,32,0.6288546714897363,0.009003774502280756,0.0013505661753421133,0.13385945118121365,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,33,0.8999154601258176,0.003329107545102064,0.0004993661317653096,0.13856929203477988,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,34,0.618996521939244,0.008954702203426954,0.001343205330514043,0.1436223248830836,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,35,0.9062814638786422,0.003123857633587057,0.0004685786450380585,0.14491022547291862,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,36,0.9124471498934804,0.0029241569979818302,0.00043862354969727453,0.1510546341558689,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,37,0.6091053784336692,0.00891300504099313,0.0013369507561489696,0.15343192899169233,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,38,0.9184076423813424,0.0027300372286944066,0.000409505584304161,0.1569970359013381,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,39,0.9241583796199535,0.0025415634128604014,0.0003812345119290602,0.16273237780365823,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,40,0.5991847717797931,0.008876583640839035,0.0013314875461258552,0.16328184934099085,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,41,0.9296951527116021,0.0023588283430710307,0.0003538242514606546,0.16825604864199803,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,42,0.5892379410241021,0.00884372484382325,0.0013265587265734874,0.17316668549627562,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,43,0.9350141456455244,0.0021819472666328044,0.00032729208999492066,0.17356389943193162,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,44,0.9401119763504835,0.0020110529998832696,0.00030165794998249045,0.1786522698463032,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,45,0.5792678978320493,0.008812996070876813,0.0013219494106315218,0.18308177576948195,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,46,0.9449857383974652,0.0018462912618220826,0.0002769436892733124,0.18351801882038254,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,47,0.9496330429723354,0.001687816120297444,0.0002531724180446166,0.18815855802365816,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,48,0.9540520606883864,0.001535785454671423,0.00023036781820071344,0.1925718871038996,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,49,0.5692774696601993,0.008783175249629583,0.0013174762874444375,0.1930230131767916,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,50,0.9582415627561043,0.001390356361595824,0.0002085534542393736,0.19675662974398025,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,51,0.9622009609715947,0.0012516804305073039,0.00018775206457609557,0.20071206964542138,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.15,1.4,561,52,0.5592693302189082,0.0087532045046397,0.001312980675695955,0.20298671857043088,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
