alpha,Mach,rank_cr,candidate_cr,candidate_ci,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.9005723003930965,0.6183816937245548,-0.0006876454128589791,0.6183820760580492,0.8904696389633586,-0.000990209394516884,0.8904701895235907
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.833509443771829,0.6137638423745593,-0.0007286164073907512,0.6137642748549739,0.8838199330193652,-0.0010492076266426867,0.8838205557911623
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.768101124639835,0.6091731369529894,-0.000769072763995077,0.6091736224247253,0.8772093172123046,-0.001107464780152929,0.8772100162916043
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.704286451125707,0.6045443085938318,-0.0008099424853764811,0.6045448511566563,0.8705438043751178,-0.0011663171789420672,0.8705445856655852
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.642007481588632,0.5999532973203716,-0.0008501959383734178,0.5999538997279039,0.8639327481413351,-0.0012242821512577233,0.8639336156081817
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.5812090480748004,0.5953336505990489,-0.0008907848913404455,0.5953343170297787,0.8572804568626302,-0.0012827302435302892,0.8572814165228811
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.52183859230119,0.5907604964721059,-0.0009306758608300982,0.5907612295585476,0.8506951149198326,-0.0013401732395953545,0.8506961705643086
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.463846013141786,0.5861664306192111,-0.0009708408490806155,0.5861672345984725,0.844079660091664,-0.0013980108226761142,0.8440808178218004
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.407183524686007,0.5816258753592461,-0.0010102426432794433,0.5816267527182769,0.8375412605173146,-0.001454749406322387,0.8375425239143188
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.351805524024062,0.5770706687511075,-0.0010498704426200123,0.5770716237702186,0.8309817630015949,-0.0015118134373728147,0.830983138229115
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.297668467990431,0.5725746128034076,-0.0010886835159949354,0.5725756478045239,0.824507442436907,-0.0015677042630327348,0.8245089328385143
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.244730758165186,0.5680689508645816,-0.0011276856422041805,0.5680700701597419,0.8180192892449974,-0.001623867324773964,0.8180209010300282
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.192952633494862,0.563626933341991,-0.0011658328457969617,0.5636281390728478,0.811622784012467,-0.0016787992979475886,0.811624520264901
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.142296069950316,0.5591793458087534,-0.0012041412243705713,0.559180642310867,0.8052182579646048,-0.0017339633630936162,0.8052201249276483
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.092724686689338,0.5547989423862066,-0.0012415638737261485,0.554800331609225,0.7989104770361378,-0.0017878519781656917,0.7989124775172842
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-4.044203658237364,0.5504161661606419,-0.0012791272530855362,0.550417652458121,0.7925992792713243,-0.001841943244443208,0.7926014195396943
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.9966996322406976,0.5461033195381544,-0.0013157818703918617,0.5461049046589144,0.7863887801349423,-0.0018947258933642416,0.7863910627088366
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.9501806523841037,0.5417906003182857,-0.0013525628485552973,0.5417922886305302,0.7801784644583313,-0.0019476905019196135,0.7801808956279632
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.904616086098282,0.5375498951413915,-0.0013884184613231817,0.5375516881866754,0.7740718490036038,-0.001999322584305395,0.7740744309888127
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.8599765567136255,0.5333112385645017,-0.0014243910192281814,0.5333131407240764,0.7679681835328823,-0.0020511230676885715,0.76797092264267
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.816233879744375,0.5291461304937051,-0.0014594269188263995,0.5291481430973679,0.7619704279109352,-0.0021015747631099872,0.7619733260602096
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.7733610030128037,0.5249845115561982,-0.0014945743725862431,0.5249866389980369,0.7559776966409253,-0.0021521870965241687,0.7559807601571731
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.731331950346102,0.520897518405399,-0.001528778253208818,0.5208997618005315,0.7500924265037745,-0.0022014406846207306,0.7500956569927654
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.6901217685996834,0.5168150563292103,-0.0015630915531714888,0.5168174200854383,0.7442136811140628,-0.002250851836566927,0.7442170849230312
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.649706477779909,0.51280791775969,-0.0015964579658713349,0.5128104027757879,0.7384434015739537,-0.0022988994708547173,0.7384469799971347
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.6100630240566742,0.5088060221843365,-0.0016299342831008617,0.5088086328835377,0.7326806719454444,-0.002347105367665236,0.7326844313522942
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.571169235472408,0.5048798332799067,-0.0016624633510786608,0.5048825703439761,0.7270269599230658,-0.002393947225553283,0.7270309012953258
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.5330037801686554,0.5009593266129285,-0.0016951049023450052,0.5009621944828859,0.7213814303226171,-0.0024409510593768288,0.7213855600553557
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.495546126964879,0.49711464971814856,-0.0017268012531309112,0.49711764885886456,0.7158450955941339,-0.0024865938045084955,0.7158494143567649
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.4587765081363604,0.4932758696249945,-0.0017586143240135817,0.49327900449809864,0.710317252259992,-0.002532404626579584,0.710321766477262
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.422675884249407,0.4895128280606623,-0.0017894862019100393,0.48951609891485115,0.7048984724073536,-0.0025768601307504598,0.7049031824373855
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.38722591092243,0.48575571338101625,-0.001820480334700377,0.4857591247016869,0.6994882272686633,-0.0026214916819685317,0.699493139570429
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.3524089073909256,0.48207407002396413,-0.0018505388631996165,0.48207762184481673,0.6941866608345083,-0.0026647759630074016,0.6941917754565361
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.3182078267632016,0.4783982328344846,-0.0018807261819780857,0.4784019296680662,0.6888934552816579,-0.0027082457020484235,0.6888987787220154
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.2846062278616546,0.4747974560359854,-0.0019099847510908477,0.47480129770251567,0.683708336691819,-0.002750378041570811,0.6837138686916225
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.251588248551908,0.4712022421148144,-0.0019393794011331347,0.4712062331575101,0.6785312286453326,-0.0027927063376317466,0.6785369757468144
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.2191385804688406,0.4676815610113973,-0.0019678531588543545,0.46768570103875545,0.673461447856412,-0.0028337085487502786,0.6734674094958079
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.1872424450549457,0.46416610057826974,-0.00199647084141111,0.46417039416776357,0.6683991848327084,-0.0028749180116320063,0.6684053676015795
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.1558855708321523,0.4607245515031028,-0.002024176272074968,0.460728998053428,0.663443354164468,-0.0029148138317880113,0.6634497571969362
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.1250541718336904,0.4572878017955287,-0.0020520338587476017,0.4572924059220141,0.6584944345855613,-0.0029549287565965297,0.6585010645277003
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.094734927127503,0.45392426721380263,-0.0020789884339135725,0.45392902810736396,0.6536509447878759,-0.002993743344835554,0.6536578004746042
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.064914961367284,0.4505650482003698,-0.0021061036475578977,0.45056997051776077,0.6488136694085325,-0.003032789252483356,0.6488207575455754
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.0355818263114775,0.44727828935698993,-0.0021323255375212914,0.44728337208341773,0.6440807366740655,-0.0030705487740306644,0.6440880558001215
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-3.006723483254516,0.4439953136756761,-0.002158716688730108,0.44400056151282535,0.6393532516929734,-0.0031085520317713877,0.6393608085784684
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.978328286318154,0.4407839979493448,-0.002184224524702935,0.44078940967879693,0.6347289570470565,-0.0031452833155722463,0.6347367499374675
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.950384966554211,0.4375758959808856,-0.0022099102947770247,0.43758147635267397,0.6301092902124753,-0.003182270824478943,0.6301173259478505
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.9228826168130784,0.43443861977714376,-0.002234722973433018,0.43444436737128683,0.6255916124790869,-0.003218001081743544,0.6255998890146529
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.895810677335356,0.4313039606169626,-0.002259722236248851,0.4313098802351546,0.621077703288426,-0.0032540000201983174,0.6210862275386225
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.8691589220265508,0.42823926849891686,-0.002283858759712194,0.4282453585216327,0.6166645466384403,-0.0032887566139855624,0.6166733162711511
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.84291744537741,0.42517657746860305,-0.0023081904361169593,0.4251828427523909,0.6122542715547884,-0.0033237942280084443,0.6122632935634429
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.8170766499947084,0.42218297811267674,-0.00233166978159511,0.4221894168404264,0.6079434884822544,-0.003357604485496974,0.6079527602502139
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.791627234709495,0.4191907513501713,-0.002355352721026755,0.41919736843635075,0.6036346819442466,-0.0033917079182785386,0.603644210548345
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.7665601832318725,0.4162667308209531,-0.002378193735228929,0.4162735242527516,0.5994240923821724,-0.003424598978729673,0.5994338749239623
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.7418667533231966,0.4133434474034892,-0.0024012466200987286,0.4133504221562276,0.5952145642610246,-0.0034577951329421938,0.5952246079049679
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.717538466458376,0.4104874801642774,-0.002423467934384232,0.4104946340312465,0.5911019714365594,-0.003489793825513329,0.5911122730049949
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.6935670979526063,0.4076316121471501,-0.0024459092034921763,0.4076389501673219,0.586989521491896,-0.0035221092530287263,0.5870000882409433
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.6699446675283522,0.40484217015754087,-0.0024675291663372816,0.40484968993202153,0.5829727250268587,-0.0035532419995257026,0.5829835535021108
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.6466634302998617,0.4020521908518409,-0.002489376954185209,0.4020598974859158,0.5789551548266508,-0.0035847028140266785,0.5789662523797187
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.62371586815379,0.39932775104932694,-0.002510413578094776,0.3993356419535405,0.5750319615110308,-0.003614995552456471,0.5750433244130982
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.601094681505797,0.3966021418121152,-0.0025316856674765394,0.3966102221605944,0.571107084209446,-0.0036456273611661883,0.5711187199112561
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.5787927814141125,0.39394119222879304,-0.0025521565879603144,0.393949459243051,0.567275316809462,-0.003675105486662864,0.5672872213099934
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.556803282032156,0.3912784479968228,-0.002572870373603213,0.39128690692222473,0.5634409651154249,-0.0037049333379886346,0.5634531459680036
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.5351194933833496,0.3886794927236732,-0.002592792818176958,0.38868814059414,0.5596984695220895,-0.003733621658174783,0.5597109224555616
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.5137349144421615,0.38607812648657774,-0.002612965279593525,0.3860869686209809,0.5559525021406719,-0.003762670002614656,0.5559652348142125
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.492643226506363,0.38353968966534674,-0.002632356045116374,0.38354872291136466,0.5522971531180991,-0.0037905927049675997,0.552310160992365
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.4718382868463014,0.3809982360442886,-0.0026520037270957677,0.38100746579644346,0.5486374599037755,-0.0038188853670178685,0.5486507507468785
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.45131412261775,0.3785188650397739,-0.002670879164028028,0.37852828796076443,0.5450671656572743,-0.0038460659962003484,0.5450807346635007
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.4310649250256944,0.376035883112338,-0.00269001816345049,0.376045504674362,0.5414916716817667,-0.0038736261553687056,0.5415055267310813
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.4110850437270344,0.37361415099445117,-0.0027083941658064617,0.37362396767640854,0.5380043774320097,-0.003900087598761318,0.5380185134540283
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.3913689814608996,0.37118822648519795,-0.0027270401236936647,0.37119824383887223,0.534511046138685,-0.003926937778118859,0.534525471127976
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.3719113888958203,0.3688227339308285,-0.002744932123706564,0.36883294825242285,0.5311047368603931,-0.00395270225813746,0.531119445483489
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.352707059683641,0.36645248086911014,-0.0027631002215525594,0.3664628977917954,0.5276915724515185,-0.003978864319035701,0.5277065728201853
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.3337509257105307,0.36414185757708867,-0.0027805231881869743,0.36415247321540023,0.5243642749110077,-0.004003953390989232,0.5243795614301763
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.3150380525359995,0.3618259195080569,-0.0027982281478094815,0.3618367395782497,0.521029324091602,-0.004029448532845637,0.5210449049926795
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.296563635011306,0.35956882520655914,-0.002815196588416073,0.35957984564246154,0.5177791082974451,-0.004053883087319134,0.5177949777251446
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.278322993069062,0.35730587602881775,-0.002832452674665844,0.35731710263136734,0.5145204614814977,-0.00407873185151882,0.5145366277891691
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.2603115676762795,0.35510100114250226,-0.0028489806391759328,0.35511242966571843,0.5113454416452032,-0.004102532120413352,0.5113618987186345
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.2425249169435215,0.3528897456343676,-0.002865801664943301,0.3529013819653749,0.5081612337134892,-0.004126754397518339,0.5081779900301397
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.224958712383163,0.3507358116685514,-0.0028819027520961935,0.35074765138240066,0.5050595688027141,-0.004149939963018516,0.5050766179906571
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.2076087353101372,0.3485749857558525,-0.0028983020851679397,0.34858703482727194,0.5019479794884276,-0.0041735550026418215,0.5019653301512715
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.1904708733788905,0.34647074544621337,-0.0029139894503695416,0.34648299927207343,0.4989178734425473,-0.004196144808532145,0.4989355189517858
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.173541117250549,0.34435911625653703,-0.0029299800217260697,0.34437158090050185,0.49587712740941325,-0.004219171231285529,0.4958950764967226
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.1568155573846415,0.3423033535256366,-0.002945266386152095,0.3423160242071387,0.4929168290769167,-0.0042411835960590024,0.49293507485827964
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.1402903809499594,0.3402397192668785,-0.0029608606994107815,0.34025260213977143,0.489945195744305,-0.004263639407151529,0.48996374708127083
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.123961868849449,0.3382312490226084,-0.002975758360091437,0.33824433912958757,0.4870529985925562,-0.0042850920385316725,0.4870718483466061
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.1078263928542293,0.33621443871839246,-0.0029909685017897843,0.33622774230468006,0.48414879175448516,-0.0043069946425772915,0.4841679489187393
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.0918804128421202,0.33425210652379067,-0.003005489342412081,0.33426561845601,0.4813230333942586,-0.004327904653073407,0.4813424905766544
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.0761204741362316,0.3322809796328767,-0.0030203269929318572,0.33229470624872803,0.47848461067134235,-0.004349270869821848,0.4785043769981683
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.060543204939434,0.33036366127274003,-0.003034482495152025,0.3303775972634087,0.47572367223274564,-0.004369654793018886,0.47574374005930853
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.045145313860697,0.32843710721583347,-0.0030489589400812733,0.3284512590125408,0.4729494343908001,-0.0043905008737170565,0.4729698129780587
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.0299235875294737,0.3265637081810607,-0.0030627601951993128,0.326578070300163,0.4702517397807273,-0.004410374681087013,0.47027242123223467
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-2.014874888294502,0.3246806457943679,-0.0030768863369789973,0.3246952247615885,0.4675401299438898,-0.004430716325249776,0.4675611236566875
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9999961520035563,0.3228501007023025,-0.003090344057802298,0.32286489085975645,0.46490414501131566,-0.004450095443235319,0.4649254428380493
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9852843858608535,0.32100947763459725,-0.0031041304275343626,0.321024485603432,0.46225364779382005,-0.004469947815649507,0.4622752592689421
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9707366663589514,0.3192207496002546,-0.0031172549603435654,0.3192359695489157,0.45967787942436655,-0.004488847142894728,0.45969979615043854
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9563501372821388,0.31742154166710357,-0.003130711729643249,0.31743698031302986,0.4570870200006291,-0.004508224890686299,0.457109251650763
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9421220077784558,0.3156736216381721,-0.0031435130661444377,0.3156892729766991,0.4545700151589678,-0.004526658815247986,0.45459255308644664
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9280495504976098,0.3139148321452962,-0.003156650058968112,0.3139307029909694,0.45203735828922653,-0.004545576084914077,0.45206021230699595
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.9141300997921527,0.31220673821147527,-0.0031691378481720897,0.31222282238707244,0.44957770302452443,-0.004563558501367817,0.4496008642373843
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.900361049979458,0.3104873972567589,-0.0031819645525246174,0.31050370167469815,0.4471018520497328,-0.004582028955635424,0.4471253304115653
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8867398536620923,0.30881817394237115,-0.0031941481124751012,0.30883469225342064,0.44469817047701443,-0.004599573281964159,0.4447219568449257
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8732640201043014,0.30713733770494156,-0.0032066736919684528,0.30715407692011204,0.44227776629511584,-0.00461761011643458,0.4423018707649613
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8599311136624574,0.30550605525230723,-0.003218562021279125,0.3055230088509057,0.4399287195633224,-0.0046347293106419754,0.4399531327453043
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8467387522673668,0.30386280527516835,-0.0032307953264776334,0.3038799803674741,0.43756243959624236,-0.004652345270127784,0.43758717172916267
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8336846059564538,0.30226855892477894,-0.003242397115639573,0.3022859488191902,0.4352667248516816,-0.004669051846520946,0.4352917662996338
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8207663954539282,0.3006620013969,-0.0032543466951615,0.30067961330359905,0.43295328201153604,-0.0046862592410325775,0.4329786431571826
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.8079818907970997,0.2991039106694865,-0.0032656703375846747,0.29912173772652156,0.43070963136406054,-0.0047025652861219435,0.430735302326191
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.795328910007117,0.29753317571172216,-0.0032773444489417286,0.29755122522977373,0.42844777302487996,-0.004719376006476094,0.4284737643308742
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.78280531780245,0.2960103836964026,-0.0032883980517086553,0.2960286486437385,0.4262549525228197,-0.004735293194460469,0.4262812540469834
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.77040902435353,0.294474624655054,-0.003299804671851175,0.29449311244341064,0.4240434595032778,-0.004751718727465676,0.4240700819185114
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.7581379840770086,0.2929862973067869,-0.003310596066174667,0.29300500073523367,0.42190026812177317,-0.004767258335291518,0.4219272010587365
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.7459901944681833,0.2914846900578287,-0.00332174290173463,0.2915036166396803,0.41973795368327327,-0.00478330977849788,0.4197652079611396
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.733963694970186,0.29003001550699187,-0.003332279653100438,0.2900491578727172,0.4176432223300682,-0.004798482700464644,0.41767078733671265
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.722056565878581,0.2885617577733181,-0.0033431741503184708,0.28858112353829807,0.41552893119357814,-0.00481417077645863,0.4155568178951493
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.7102669272800992,0.2871399456493816,-0.0033534635682993075,0.2871595272761009,0.4134815217351095,-0.004828987538351011,0.41350971927758523
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6985929380242635,0.2857042563329637,-0.0033641129226439216,0.2857240615393253,0.4114141291194678,-0.0048443226086072695,0.41144264861662844
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6870327947267238,0.28431453710394367,-0.0033741620704006627,0.28433455818508435,0.4094129334296788,-0.00485879338137697,0.40944176378652136
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6755847308031775,0.28291065563436946,-0.0033845732358535763,0.2829309004111386,0.4073913441134919,-0.004873785459629152,0.4074204965920395
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6642470155327667,0.28155227996333365,-0.0033943889393016954,0.2815727405641794,0.4054352831472004,-0.004887920072594457,0.40546474641241825
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6530179531499214,0.28017946566369223,-0.00340456863732578,0.2802001500128049,0.4034584305557168,-0.004902578837749106,0.40348821601843904
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.641895881963647,0.2788517037831108,-0.0034141574939873885,0.2788726038429331,0.40154645344767953,-0.0049163867913418705,0.40157654953382366
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6308791735032833,0.2775092352540411,-0.0034241122221805335,0.27753035905246976,0.39961329876581914,-0.004930721599939948,0.39964371703555646
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6199662316898182,0.2762113763586401,-0.003433480609705323,0.2762327156928222,0.3977443819564418,-0.004944212077975667,0.397775110597664
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.6091554920318687,0.27489855088097287,-0.003443216650136166,0.27492011388284887,0.3958539132686009,-0.00495823197619608,0.39588496399130235
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5984454208454726,0.2736299025394865,-0.003452370734517839,0.2736516808416448,0.3940270596568605,-0.004971413857705686,0.39405842041196854
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5878345144968762,0.2723460354958139,-0.0034618941617498406,0.272368037334549,0.3921782911139719,-0.004985127592919771,0.3922099737617505
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5773212986675273,0.2711059230816456,-0.0034708399052284767,0.2711281399257533,0.39039252923756956,-0.004998009463529002,0.3904245214930846
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5669043276405241,0.26985034739683683,-0.003480156594045674,0.26987278758724936,0.38858450025144503,-0.005011425495425777,0.3886168141256391
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5565821836077811,0.26863811353781847,-0.0034888997627068492,0.2686607683803351,0.3868388834944586,-0.005024015658297841,0.38687150646768254
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.546353475997224,0.26741017913843723,-0.003498015395542126,0.2674330570788857,0.38507065795934964,-0.005037142169580652,0.38510360219359546
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5362168408193395,0.2662251831854282,-0.003506561566629193,0.2662482753674385,0.38336426378701666,-0.005049448655946027,0.38339751652911147
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.526170940032428,0.2650242564778607,-0.003515481640706788,0.2650475714523886,0.3816349293281193,-0.00506229356261777,0.3816685028914395
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5162144609259407,0.2638658739919552,-0.0035238362096387033,0.2638894027413203,0.3799668585484155,-0.005074324141879732,0.3800007399475012
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.5063461155213071,0.2626913373589912,-0.003532566043835599,0.2627150885394849,0.3782755257969472,-0.005086895103123269,0.37830972749685815
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4965646399896677,0.26155895961709247,-0.0035407342309579475,0.2615829240506155,0.37664490184861316,-0.00509865729257944,0.3766794106328863
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4868687940859655,0.2604102109325068,-0.0035492789723955247,0.26043439738086943,0.37499070374280985,-0.005110961720249553,0.375025532228452
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4772573605988588,0.2593032444506875,-0.003557265829457408,0.25932764357629595,0.3733966720089899,-0.005122462794418669,0.3734318067498661
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4677291448159429,0.25817969661154105,-0.0035656304598354017,0.25820431728188337,0.37177876312061914,-0.005134507862162978,0.37181421688591204
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4582829740037844,0.25709756268596595,-0.003573440876212159,0.25712239540491216,0.370220490267791,-0.0051457548617455,0.37025624938307355
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.448917696902295,0.2559986431620048,-0.0035816302178852586,0.25602369690285537,0.3686380461532869,-0.0051575475137547655,0.3686741235401117
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4396321832329795,0.25494077742665794,-0.003589268926548364,0.2549660425357381,0.3671147194943875,-0.005168547254229655,0.36715110125146294
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4304253232206214,0.2538659278264194,-0.003597287648368015,0.25389141338295373,0.36556693607004404,-0.005180094213649936,0.36560363527145345
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4212960271279762,0.25283177982739,-0.003604759231620651,0.25285747602118425,0.3640777629514415,-0.005190853293533729,0.3641147654705052
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4122432248030623,0.2517804554803506,-0.003612611854531134,0.25180637149664087,0.3625638558917048,-0.005202161070524821,0.3626011749551628
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.4032658652386558,0.2507694882658659,-0.003619920749511614,0.25079561413899765,0.3611080631028469,-0.005212685879296699,0.36114568436015654
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.394362916143599,0.2497411578202172,-0.0036276116519318646,0.2497675028415023,0.35962726726111277,-0.005223760778781877,0.35966520409176334
0.2,1.2,6,0.22107279584568973,0.003004570154196764,-1.385533363525569,0.24875284754604182,-0.0036347621558894443,0.2487794015954581,0.35820410046630025,-0.005234057504480804,0.3582423382974597
