point_id,Mach,eta,alpha,canonical_chart_id,selected_chart,selected_source,seed_chart_path,ci_ref,seed_method,gep_regime,N,mapping_kind,mapping_scale,xi_max,n_candidates,ci_seed_runtime,ci_seed_release,ci_gep_seeded,cr_gep_seeded,ci_gep_central,cr_gep_central,central_fallback,t_seed_provider_s,t_gep_init_s,t_gep_solve_s,t_candidate_filter_s,t_selector_seeded_s,t_selector_central_s,t_gep_common_s,t_total_gep_seeded_s,t_total_gep_central_s,t_classical_s,ci_classical_runtime,classical_success,classical_source,classical_primary_success,classical_secondary_used,execution_order,success,error,seed_vs_release_abs,gep_seeded_abs_err,gep_central_abs_err,classical_abs_err,speedup_seeded_vs_classical,speedup_central_vs_classical,seeded_overhead_fraction
OFFGRID_0182,0.4357301392174907,0.0909032784638929,0.0818199824806896,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.7293899218535114,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.7374525721369793,0.7374525721369793,0.7294333158090702,2.403368020675823e-14,0.7294333158090702,2.403368020675823e-14,False,0.000451467,0.000553387,9.226318663,0.004413366,1.6781e-05,6.9690000000000005e-06,9.231285416,9.231753664,9.231292385,2.165651485,0.7293673313495908,True,primary,True,False,gep_then_classical,True,,0.0,4.339395555885695e-05,4.339395555885695e-05,2.2590503920616456e-05,0.2345872262000599,0.2345989483031633,4.99690596680838e-05
OFFGRID_0183,0.1075777799662227,0.5431852123312204,0.5400329300082451,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3344543316939825,CiGridIDW,standard_N301,301,pin,5.0,0.98,141,0.3289933398762295,0.3289933398762295,0.3345148348018071,-1.2169386185900632e-14,0.3345148348018071,-1.2169386185900632e-14,False,0.000503852,0.000530143,6.769134227,0.004752026,8.735700000000001e-05,2.1280000000000003e-05,6.774416396,6.775007605,6.774437676000001,1.843824529,0.3344527792490619,True,primary,True,False,gep_then_classical,True,,0.0,6.050310782462765e-05,6.050310782462765e-05,1.5524449205051027e-06,0.2721509165007055,0.2721738123788741,8.412934434666011e-05
OFFGRID_0184,0.6741134268638395,0.4087053830906754,0.3018811747786441,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3480610461088019,CiGridIDW,standard_N301,301,pin,5.0,0.98,126,0.3459857909347053,0.3459857909347053,0.3481172597048874,-5.786299719791807e-15,0.3481172597048874,-5.786299719791807e-15,False,0.000541077,0.000593263,8.424322283,0.004066329,7.2928e-05,1.439e-05,8.428981875000002,8.42959588,8.428996265000002,1.856937844,0.3480662362522136,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,5.621359608554144e-05,5.621359608554144e-05,5.190143411715198e-06,0.2202878845480312,0.2203035552062852,7.113717709052999e-05
OFFGRID_0185,0.3026084043317245,0.2214405397914901,0.2110582943218214,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.6259182586472718,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.6385950125823772,0.6385950125823772,0.6259801118148525,-7.606166776137055e-15,0.6259801118148525,-7.606166776137055e-15,False,0.000515128,0.000500387,7.259425220000001,0.004123081,2.6371e-05,7.619e-06,7.264048688000001,7.264590187,7.264056307000001,1.932855009,0.6259146632238496,True,primary,True,False,classical_then_gep,True,,0.0,6.185316758067216e-05,6.185316758067216e-05,3.5954234222090875e-06,0.2660652506536223,0.266084805418896,7.349612632894966e-05
OFFGRID_0186,0.1331603765111241,0.5797526765662877,0.57458969091768,HIGH_LOWM_COMPACTY,HIGH_LOWM_COMPACTY,core,assets/pinn_subsonic/seedGEP_pq2d_REPAIR_HIGH_LOWM_compactY_M010_040_eta055_065_ciIDW,0.3023442449925754,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.3036936077188492,0.3036936077188492,0.3024091822816119,4.1572247687147117e-14,0.3024091822816119,4.1572247687147117e-14,False,0.000492919,0.000537148,6.896709832000001,0.004037858,1.2559e-05,6.5290000000000005e-06,6.901284838000001,6.901790316000001,6.901291367000002,1.828806229,0.3023478791717577,True,primary,True,False,gep_then_classical,True,,0.0,6.49372890365596e-05,6.49372890365596e-05,3.6341791823657488e-06,0.2649756288249426,0.2649947860113293,7.229791838461356e-05
OFFGRID_0187,0.6893342686636784,0.0894738253025277,0.0648187238337261,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.6010774466717576,CiGridIDW,standard_N301,301,pin,5.0,0.98,129,0.5985662492703466,0.5985662492703466,0.6011535745589948,2.330491966218031e-13,0.6011535745589948,2.330491966218031e-13,False,0.000522422,0.000607328,11.878081694,0.00423693,8.8842e-05,1.6794000000000002e-05,11.882925952,11.883537216,11.882942746,2.196071162,0.601091539328296,True,primary,True,False,classical_then_gep,True,,0.0,7.612788723720953e-05,7.612788723720953e-05,1.4092656538400306e-05,0.184799451719073,0.184808696712709,5.002717026465992e-05
OFFGRID_0188,0.7883056985103906,0.1736396554402788,0.106837662959605,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.48028883436519,CiGridIDW,standard_N301,301,pin,5.0,0.98,134,0.4723251189097913,0.4723251189097913,0.4803559341827456,-9.66194343150304e-14,0.4803559341827456,-9.66194343150304e-14,False,0.000504492,0.000583223,10.501130267,0.004480604,8.947100000000001e-05,2.1632e-05,10.506194094,10.506788057,10.506215726,2.091870487,0.480279581943851,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,6.70998175556492e-05,6.70998175556492e-05,9.252421338978856e-06,0.1990970480846733,0.1991078939891929,5.447546623132786e-05
OFFGRID_0189,0.4670245613010852,0.4876037009806632,0.4311608144976003,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3396322583996961,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.3316109247611905,0.3316109247611905,0.3396780872283897,2.88497470487545e-16,0.3396780872283897,2.88497470487545e-16,False,0.000537404,0.000534712,7.279502602000001,0.003885685,1.3488e-05,5.444000000000001e-06,7.283922999000001,7.284473891000001,7.2839284430000015,1.876996439,0.3396048620411646,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,4.5828828693639245e-05,4.5828828693639245e-05,2.7396358531495132e-05,0.2576708307403005,0.2576901261027393,7.48837669491037e-05
OFFGRID_0190,0.327295852293057,0.3809733242642818,0.359990043052023,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.4571554694029664,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.4533153376718481,0.4533153376718481,0.4572081652577275,6.619394064444432e-15,0.4572081652577275,6.619394064444432e-15,False,0.000492343,0.000526664,6.871689739000001,0.004101351,1.2871e-05,5.108e-06,6.876317754,6.876822968000001,6.876322862,1.821128143,0.4571430869187853,True,primary,True,False,gep_then_classical,True,,0.0,5.269585476114225e-05,5.269585476114225e-05,1.2382484181061582e-05,0.2648211465489626,0.2648404066458158,7.272869672309748e-05
OFFGRID_0191,0.5157987752280276,0.8442987990107084,0.7233190266890202,NEUTRAL2_HIM,NEUTRAL2_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL2_HIM_M0.35_0.70_eta0.80_0.92_ciIDW,0.0912086019154154,CiGridIDW,standard_N301,301,pin,5.0,0.98,163,0.0919983321860428,0.0919983321860428,0.0912481583269891,2.100009681036873e-15,0.0912481583269891,2.100009681036873e-15,False,0.000496395,0.000518797,8.393462862,0.004245078,9.7597e-05,2.4493e-05,8.398226737,8.398820729,8.39825123,1.933987379,0.0912142899888515,True,primary,True,False,gep_then_classical,True,,2.775557561562892e-17,3.955641157372958e-05,3.955641157372958e-05,5.688073436163621e-06,0.2302689200547168,0.2302845349626436,6.78116174908615e-05
OFFGRID_0192,0.7426142407661219,0.1555389726362686,0.1041674691346754,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.5153339689600539,CiGridIDW,standard_N301,301,pin,5.0,0.98,136,0.5161832683085575,0.5161832683085575,0.5154286978871412,1.023453433062058e-13,0.5154286978871412,1.023453433062058e-13,False,0.0004746,0.000489836,5.896365648000001,0.004207185,7.5494e-05,1.4765e-05,5.901062669000001,5.901612763000001,5.901077434000001,1.938717445,0.5153409891990411,True,primary,True,False,gep_then_classical,True,,0.0,9.47289270872842e-05,9.47289270872842e-05,7.0202389872431326e-06,0.3285063800110261,0.3285361811776557,9.07171624143548e-05
OFFGRID_0193,0.7380339203164299,0.0462256364905224,0.0311913774584654,ETAEDGE_HM1,ETAEDGE_HM1,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_ETAEDGE_HM1_ciIDW_EVALFIX,0.6154304124967671,CiGridIDW,longwave_map10_N301,301,pin,10.0,0.99,179,0.6226669531480951,0.6226669531480951,0.6157006068864553,-1.3371266529739214e-13,0.6157006068864553,-1.3371266529739214e-13,False,0.000492087,0.000548914,6.660884095,0.004546872,0.000100949,1.7682e-05,6.665979881,6.666572917,6.665997563,1.914048816,0.6154213527482485,True,primary,True,False,classical_then_gep,True,,0.0,0.0002701943896882,0.0002701943896882,9.059748518613908e-06,0.2871113598891429,0.287136140976714,8.631176272746685e-05
OFFGRID_0194,0.8476306834419397,0.1633767135684394,0.0866855079637366,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.463336148584583,CiGridIDW,standard_N301,301,pin,5.0,0.98,150,0.4658117546281493,0.4658117546281493,0.4634174334928534,-6.32455392826976e-14,0.4634174334928534,-6.32455392826976e-14,False,0.000524685,0.000578695,8.28175187,0.004050958,8.389500000000001e-05,1.6459e-05,8.286381523000001,8.286990103,8.286397982,2.003419842,0.4633407330051797,True,primary,True,False,classical_then_gep,True,,0.0,8.128490827041812e-05,8.128490827041812e-05,4.58442059669828e-06,0.2417548249846147,0.2417721000550417,7.145698303250884e-05
OFFGRID_0195,0.6571357533067532,0.4682283549554557,0.3529375396520473,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3115513073515026,CiGridIDW,standard_N301,301,pin,5.0,0.98,136,0.3116451826165723,0.3116451826165723,0.3115935034398303,-1.707781017041278e-15,0.3115935034398303,-1.707781017041278e-15,False,0.000487804,0.000510597,6.158162696000001,0.00447951,7.9984e-05,1.4625e-05,6.163152803000001,6.163720591000001,6.163167428000001,1.870068343,0.31152247763373,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,4.2196088327728365e-05,4.2196088327728365e-05,2.8829717772627102e-05,0.3033992724671188,0.3034265034735317,8.9753037940559e-05
OFFGRID_0196,0.8333584776389916,0.2006751813604019,0.1109197729554047,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.4421903451441277,CiGridIDW,standard_N301,301,pin,5.0,0.98,139,0.4382479599836573,0.4382479599836573,0.4422828371296881,8.764132418210265e-14,0.4422828371296881,8.764132418210265e-14,False,0.000562756,0.000573544,9.949451461,0.004188978,8.0723e-05,1.5947e-05,9.954213983,9.954857462,9.95422993,2.17525658,0.4421887469053746,True,primary,True,False,classical_then_gep,True,,0.0,9.249198556043892e-05,9.249198556043892e-05,1.5982387530644182e-06,0.2185120769738249,0.2185258523559139,6.304174249680973e-05
OFFGRID_0197,0.7509744837545277,0.3622083593987839,0.2391774891293802,HM1_LOW,HM1_LOW,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_LOW_M0.70_0.85_eta0.25_0.40_ciIDW,0.3572675997565291,CiGridIDW,standard_N301,301,pin,5.0,0.98,135,0.3655665875262323,0.3655665875262323,0.3573537347788029,-9.439118532888912e-15,0.3573537347788029,-9.439118532888912e-15,False,0.000508701,0.000537012,6.433693049,0.004098926,8.1468e-05,1.5157e-05,6.438328987,6.438919156000001,6.438344144,1.872511929,0.3572895287174318,True,primary,True,False,classical_then_gep,True,,0.0,8.613502227378111e-05,8.613502227378111e-05,2.1928960902695135e-05,0.2908115296423827,0.2908375021774853,8.931054121056952e-05
OFFGRID_0198,0.9005847212139483,0.5858837796575146,0.2546722696729886,HM2_HIGH,HM2_HIGH,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_HIGH_M0.85_0.98_eta0.55_0.65_ciIDW,0.2043263543110813,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.2067647832821683,0.2067647832821683,0.2044351343251639,-5.892923014629741e-16,0.2044351343251639,-5.892923014629741e-16,False,0.000509799,0.000515631,10.02647358,0.004183061,7.8739e-05,1.5165e-05,10.031172272000004,10.031760810000002,10.031187437000003,1.962586731,0.2043393489721003,True,primary,True,False,gep_then_classical,True,,0.0,0.0001087800140826,0.0001087800140826,1.2994661019088973e-05,0.1956373131468233,0.1956484955869736,5.715903561758519e-05
OFFGRID_0199,0.2577331739761848,0.0517534688830325,0.0500050364493053,ETAEDGE_LM,ETAEDGE_LM,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_ETAEDGE_LM_ciIDW_EVALFIX,0.8592376440045202,CiGridIDW,longwave_map10_N301,301,pin,10.0,0.99,1,0.85736673235462,0.85736673235462,0.8594389340859276,1.159770251512658e-13,0.8594389340859276,1.159770251512658e-13,False,0.000524646,0.000514174,7.808763396000001,0.003972675,1.7267000000000003e-05,7.141000000000001e-06,7.813250245000001,7.813792158,7.813257386000001,1.995066417,0.8591903078001047,True,primary,True,False,gep_then_classical,True,,0.0,0.0002012900814074,0.0002012900814074,4.733620441543796e-05,0.2553262713748266,0.2553437469722695,6.84441806508629e-05
OFFGRID_0200,0.2178643515825357,0.2039377128326742,0.1990389371384936,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.6674755905521716,CiGridIDW,standard_N301,301,pin,5.0,0.98,154,0.6645993417089715,0.6645993417089715,0.6675468617831595,3.973400823600035e-15,0.6675468617831595,3.973400823600035e-15,False,0.000472139,0.00049021,5.798339504,0.004118959,8.552000000000001e-05,2.2359e-05,5.802948673,5.803506332,5.802971032,1.864132805,0.6674885033608509,True,primary,True,False,gep_then_classical,True,,0.0,7.127123098782384e-05,7.127123098782384e-05,1.291280867921074e-05,0.3212080246593931,0.3212376547669108,9.2245850797507e-05
OFFGRID_0201,0.835217903725721,0.3680436854871136,0.2023942645819723,HM1_LOW,HM1_LOW,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_LOW_M0.70_0.85_eta0.25_0.40_ciIDW,0.330751075359553,CiGridIDW,standard_N301,301,pin,5.0,0.98,169,0.3360022833325302,0.3360022833325302,0.3308272320278266,-5.0078772439239147e-14,0.3308272320278266,-5.0078772439239147e-14,False,0.000502185,0.000526256,9.220971321,0.004330144,9.8531e-05,1.7122e-05,9.225827721000002,9.226428437000004,9.225844843,1.986632842,0.3307184198335933,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,7.615666827365253e-05,7.615666827365253e-05,3.265552595965726e-05,0.2153198125975991,0.2153334329600539,6.325642907864935e-05
OFFGRID_0202,0.7162164954614172,0.2183853812289621,0.1524063888716233,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.4756136104576803,CiGridIDW,standard_N301,301,pin,5.0,0.98,133,0.4831319050966984,0.4831319050966984,0.475673969676426,-5.6098765854641255e-14,0.475673969676426,-5.6098765854641255e-14,False,0.000483516,0.000593568,5.918422443000001,0.004068647,7.4274e-05,1.8261e-05,5.923084658000001,5.923642448000002,5.9231029190000015,1.9180577,0.4755953065844179,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,6.035921874569805e-05,6.035921874569805e-05,1.8303873262404124e-05,0.3237970078102188,0.3238265021273387,9.108891190619104e-05
OFFGRID_0203,0.6279806296623855,0.8989437952847493,0.6995841033272434,NEUTRAL2_HIM,NEUTRAL2_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL2_HIM_M0.35_0.70_eta0.80_0.92_ciIDW,0.0546774398957679,CiGridIDW,standard_N301,301,pin,5.0,0.98,182,0.0577321113921395,0.0577321113921395,0.0546770908553414,-2.4743086605191775e-14,0.0546770908553414,-2.4743086605191775e-14,False,0.000495413,0.000510796,7.300597667000001,0.004521638,9.9794e-05,1.794e-05,7.305630101000001,7.306225308000001,7.305648041000001,7.003946504000001,0.0546694401146709,True,secondary_neutral,True,True,classical_then_gep,True,,8.326672684688674e-17,3.490404264921976e-07,3.490404264921976e-07,7.999781096980352e-06,0.9586272266105704,0.958702974013144,7.901653580353677e-05
OFFGRID_0204,0.3847481500058375,0.8136966283265673,0.7510595580627012,NEUTRAL2_LOWM,NEUTRAL2_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL2_LOWM_M0.10_0.40_eta0.80_0.92_ciIDW,0.1166497714361766,CiGridIDW,standard_N301,301,pin,5.0,0.98,159,0.1174076306538874,0.1174076306538874,0.1166624836384303,3.085434957945784e-15,0.1166624836384303,3.085434957945784e-15,False,0.000491587,0.000500301,6.726392116,0.004213687,8.685600000000001e-05,1.8257e-05,6.731106104,6.731684547,6.731124361,1.873011163,0.1166362223071967,True,primary,True,False,classical_then_gep,True,,2.775557561562892e-17,1.2712202253711837e-05,1.2712202253711837e-05,1.3549128979883918e-05,0.278238106661536,0.2782612625391664,8.322324324389445e-05
OFFGRID_0205,0.0495158514260709,0.5668332847251824,0.5661379718057723,LMEDGE_HIGH,LMEDGE_HIGH,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.3158179565548666,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.3104659616564655,0.3104659616564655,0.3158592431016891,-6.985372606789681e-15,0.3158592431016891,-6.985372606789681e-15,False,0.000500331,0.000516976,5.762623164000001,0.00405383,1.5432e-05,5.198e-06,5.767193970000001,5.767709733,5.767199168000001,1.761575188,0.3158052865237249,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,4.128654682250543e-05,4.128654682250543e-05,1.2670031141637228e-05,0.3054202221587422,0.3054472607386809,8.852910834637903e-05
OFFGRID_0206,0.1062219016933978,0.2971627189740904,0.2954815059928095,LOW,LOW,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_LOW_M010_070_eta0.25_0.40_ciIDW,0.5754997876941929,CiGridIDW,standard_N301,301,pin,5.0,0.98,131,0.5728322134626438,0.5728322134626438,0.5755557426662335,-1.6056152863063745e-14,0.5755557426662335,-1.6056152863063745e-14,False,0.000472912,0.000558107,6.418502634,0.004270769,7.907300000000001e-05,2.1253e-05,6.42333151,6.423883495,6.423352763,1.831177478,0.5754812042135027,True,primary,True,False,classical_then_gep,True,,0.0,5.595497204069488e-05,5.595497204069488e-05,1.8583480690170795e-05,0.2850577037122931,0.28508125671503,8.262538577324798e-05
OFFGRID_0207,0.831027957666907,0.7797440680601945,0.4337175481121246,HM1_NEUTRAL1,HM1_NEUTRAL1,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL1_M0.70_0.85_eta0.65_0.80_ciIDW,0.1025858772300797,CiGridIDW,standard_N301,301,pin,5.0,0.98,166,0.1025815865879859,0.1025815865879859,0.1026089338433721,-2.0313308801255253e-14,0.1026089338433721,-2.0313308801255253e-14,False,0.000550079,0.000526356,10.773053778,0.004561452,9.2905e-05,2.3668e-05,10.778141586000002,10.778784570000004,10.778165254000005,1.944502461,0.1025706088115703,True,primary,True,False,classical_then_gep,True,,4.163336342344337e-17,2.305661329246589e-05,2.305661329246589e-05,1.5268418509309378e-05,0.1804009021955988,0.1804112680753669,5.746024350202171e-05
OFFGRID_0208,0.5698787570866205,0.4436596364257331,0.3645678956468187,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3506461411842494,CiGridIDW,standard_N301,301,pin,5.0,0.98,127,0.3414681035629293,0.3414681035629293,0.3506976975730033,4.746974089905694e-15,0.3506976975730033,4.746974089905694e-15,False,0.000406188,0.000560481,12.990924437,0.00423508,8.0789e-05,1.9499e-05,12.995719998000002,12.996206975000002,12.995739497000002,1.894681101,0.3506337226385117,True,primary,True,False,gep_then_classical,True,,0.0,5.15563887539261e-05,5.15563887539261e-05,1.24185457376913e-05,0.1457872365871581,0.1457924807924456,3.597163517374658e-05
OFFGRID_0209,0.5259737012989031,0.8591437876301095,0.7307025063432308,NEUTRAL2_HIM,NEUTRAL2_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL2_HIM_M0.35_0.70_eta0.80_0.92_ciIDW,0.0818073035740188,CiGridIDW,standard_N301,301,pin,5.0,0.98,112,0.081245744939687,0.081245744939687,0.0818343321931672,-4.152777698768784e-15,0.0818343321931672,-4.152777698768784e-15,False,0.000506005,0.000561961,8.860881172000001,0.004191717,6.5908e-05,1.3982e-05,8.865634850000001,8.866206763000001,8.865648832000002,7.333341771000001,0.0818207977380572,True,secondary_neutral,True,True,gep_then_classical,True,,8.326672684688674e-17,2.7028619148466992e-05,2.7028619148466992e-05,1.3494164038452272e-05,0.827111522100198,0.8271635736947718,6.293177302327152e-05
OFFGRID_0210,0.1291440918249685,0.204817371990372,0.2031021982357949,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.6823188881696902,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.6806941037274779,0.6806941037274779,0.6823895257646103,-2.4030219455516475e-14,0.6823895257646103,-2.4030219455516475e-14,False,0.000476848,0.000503709,6.191511889,0.004149205,1.5109e-05,5.688e-06,6.196164803,6.19665676,6.196170491,1.874750656,0.6823083078796319,True,primary,True,False,classical_then_gep,True,,0.0,7.063759492009769e-05,7.063759492009769e-05,1.0580290058292974e-05,0.3025422786205767,0.3025660218231719,7.847895739891368e-05
OFFGRID_0211,0.1147293992995251,0.0823992268896248,0.0818551267670915,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.8530734811467329,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.859025093397176,0.859025093397176,0.8531530218264654,7.827693524165124e-15,0.8531530218264654,7.827693524165124e-15,False,0.000602398,0.000682289,11.500840398,0.004050329,1.8222000000000003e-05,6.424000000000001e-06,11.505573016,11.506193636,11.505579440000002,2.025495383,0.8531046728142835,True,primary,True,False,classical_then_gep,True,,0.0,7.954067973248158e-05,7.954067973248158e-05,3.119166755061187e-05,0.1760352247734413,0.1760446219647325,5.338244833317252e-05
OFFGRID_0212,0.5500085316868177,0.4889129984501573,0.4083201083737665,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.321859433883739,CiGridIDW,standard_N301,301,pin,5.0,0.98,117,0.3214643765326723,0.3214643765326723,0.3219174135930044,3.4674412302076704e-15,0.3219174135930044,3.4674412302076704e-15,False,0.00032852,0.000614497,9.435587078,0.004064817,7.6246e-05,1.9697e-05,9.440266392000002,9.440671158000002,9.440286089000002,1.84044785,0.3218717973863665,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,5.797970926546547e-05,5.797970926546547e-05,1.2363502627510403e-05,0.1949488356492969,0.1949567876067362,4.078997144469014e-05
OFFGRID_0213,0.7597886371227893,0.4345172620839183,0.282510154451808,HM1_MID,HM1_MID,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_MID_M0.70_0.85_eta0.35_0.55_ciIDW,0.3072256205408803,CiGridIDW,standard_N301,301,pin,5.0,0.98,134,0.3017880928873629,0.3017880928873629,0.3072960661459166,-4.536982484859429e-14,0.3072960661459166,-4.536982484859429e-14,False,0.000479259,0.000524323,6.526057498,0.004140474,7.6964e-05,1.7937e-05,6.530722295,6.531278517999999,6.530740231999999,1.955584086,0.3072327388087267,True,primary,True,False,classical_then_gep,True,,0.0,7.04456050362734e-05,7.04456050362734e-05,7.118267846439874e-06,0.2994182655984539,0.2994429446784342,8.242342841349571e-05
OFFGRID_0214,0.4039885633718959,0.6542272286447715,0.598463539816391,NEUTRAL1_HIM,NEUTRAL1_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_HIM_M0.35_0.70_eta0.65_0.80_ciIDW,0.2244197413319157,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.2278333173578931,0.2278333173578931,0.2244802938364354,1.4004882063367296e-13,0.2244802938364354,1.4004882063367296e-13,False,0.00051106,0.000566583,12.084441864,0.004274014,1.6404e-05,6.274e-06,12.089282461,12.089809925,12.089288735,2.068824434,0.2244340518196222,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,6.055250451977856e-05,6.055250451977856e-05,1.4310487706503672e-05,0.1711213366325939,0.1711287139673068,4.311171744040895e-05
OFFGRID_0215,0.915487899044563,0.9668522214211726,0.3890086468611838,HM2_NEUTRAL3,HM2_NEUTRAL3,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,0.0132403910919918,CiGridIDW,near_neutral_N401,401,pin,5.0,0.98,212,0.0152043304594564,0.0152043304594564,0.0120823325040816,-3.359533010908207e-13,0.0120823325040816,-3.359533010908207e-13,False,0.000492657,0.000735413,24.789636959000003,0.006265445,0.000119053,2.0584e-05,24.796637817000004,24.797249527,24.79665840100001,6.223142287000001,0.0132468534191552,True,secondary_neutral,True,True,classical_then_gep,True,,2.6020852139652106e-17,0.0011580585879101,0.0011580585879101,6.462327163444387e-06,0.2509609898559134,0.2509669724993684,2.3838937909971914e-05
