chart_id,field_family,sample_region,Mach,eta,alpha,y,ci,compat_real,compat_imag,compat_abs,compat_scale,compat_rel,compat_term_1_abs,compat_term_2_abs,ode_real,ode_imag,ode_abs,ode_scale,ode_rel,ode_term_1_abs,ode_term_2_abs,ode_term_3_abs,p_abs,qraw_abs,qphysical_abs
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4914003133773803,0.09542538881301879,0.08310919912665493,-103.28933238983154,0.6973556983934535,-0.0001968445684433261,-0.00017443359940756114,0.000263011149436515,0.013115362727882269,0.020053669493819544,0.0064580079792841095,0.006657354748598159,-0.0033268407386535556,0.0013446045879731716,0.0035882907906639116,0.00409613903826527,0.8760178199867384,0.00026244791849803356,0.0,0.003833691119767236,0.04915277923839821,0.006657354748598159,0.0005532874214580263
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.3441262602806091,0.054141601696610454,0.05083481576377568,-138.61583292484283,0.8199205710275175,0.00017683566000705614,-0.00039442908546746315,0.000432255889621912,0.047578218714845244,0.009085163364618325,0.0238775997375779,0.02370061897726734,-0.0021159357539774592,0.00040304150264874796,0.0021539792403404263,0.0024975602000755874,0.8624333620767362,0.0001725085682720243,0.0,0.0023250516318035633,0.0466417618416689,0.02370061897726734,0.0012048165991968307
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6129679322242736,0.10359441339969636,0.08185075265036562,162.27506160736084,0.6262530710378689,0.0001344142003724515,0.00013107542286810785,0.0001877443574167246,0.0104267866598242,0.018005965168552327,0.005148431059831822,0.005278355599992376,-0.001043206226511227,-0.0004918617292061846,0.00115334608495867,0.0011891562756434753,0.9698860516330009,0.00025946399080402436,0.0,0.000929692284839451,0.01256717611321425,0.005278355599992376,0.00043203737861564835
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.32599252462387085,0.06821702450513839,0.06449048854074728,148.16198825836182,0.8083192000090339,0.00019534495671463207,-7.540779930144582e-06,0.00019549044855387784,0.015335706406029156,0.012747404219802938,0.007570160095978937,0.007765546310050218,-0.001224724378458556,-0.00029825432438098905,0.00126051792736266,0.0019169768914540377,0.657555097811536,0.0003335066440179464,0.0,0.0015834702474360914,0.025096466737748804,0.007765546310050218,0.0005008038753209359
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5935856461524963,0.08766033709049226,0.07054648179522145,-152.91581273078918,0.6544425029068517,0.00010892690367415858,-7.061347925384133e-06,0.0001091555448823501,0.015940070613800417,0.006847870848692797,0.008024379867496722,0.007915690746303695,-0.0007188818596070726,0.0005796725037134801,0.000923477850104472,0.0014682947787090367,0.6289458108107409,0.00030097915181407313,0.0,0.0011673156268949636,0.01794338450373292,0.007915690746303695,0.0005584241331307166
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.16634792238473894,0.058954381346702577,0.05813297713274048,-89.84721302986145,0.8784953031082137,-0.00016425335413914124,-2.5609137129190956e-05,0.0001662377581972876,0.029240104765892543,0.005685265477953974,0.014538068799959527,0.014702035965933016,-0.005806540255411706,0.00024225744119065284,0.005811591727360834,0.0058119556975366575,0.9999373756107262,0.0005138201974779876,0.0,0.00529813550005867,0.09160790650036565,0.014702035965933016,0.0008546731206123123
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5095168113708496,0.11442308664321899,0.09845656940777495,100.61582326889038,0.6662878914185614,-5.54652831620114e-05,-0.0002612611798225246,0.00026708388517186814,0.008575526126967471,0.03114489784270636,0.004311447561252345,0.004264078565715125,-0.00258181690133506,-0.0011702876488546518,0.0028346695915187578,0.00333633548962754,0.8496356557460666,0.0002612843290139393,0.0,0.0030750511606136006,0.03384059569382115,0.004264078565715125,0.00041982654726553664
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.21373814344406128,0.09637442588806153,0.0941473083013713,11.34845495223999,0.8092557713634762,0.0015645321177738536,0.0008194596546325754,0.0017661469002086094,0.7604283794004262,0.0023225683681100382,0.3794117962280147,0.3810165831724115,-0.02487723538711511,-0.00628945921745367,0.02565997150727072,0.07701815507564098,0.3331678288329486,0.025899311339221593,3.292349076720834e-10,0.051118843407184485,0.5501138570344966,0.3810165831724115,0.035871685723868105
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.40574847459793095,0.07699866950511933,0.07037561189376892,-14.32984471321106,0.7607800741179007,0.0003400385521841742,0.00044190173826900644,0.0005575870902887538,0.7603069168976262,0.0007333710609446312,0.38031316290269424,0.379993753994932,-0.019826170016519953,0.011927938713858695,0.023137690884907334,0.05334763689918052,0.4337153851563134,0.015918876889354273,8.64909901894954e-13,0.03742876000896134,0.5518314242499489,0.379993753994932,0.026742292953203645
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.27964146733283995,0.105705526471138,0.10148835157527406,-173.43318104743958,0.7752651497705992,-0.00032003504036443725,0.0001402301005945104,0.00034940937047224914,0.004500380141837058,0.0776399680604765,0.00209267904686306,0.002407701094973998,-0.00018764959165848934,8.339761112899733e-05,0.00020534734181776315,0.00033829980489051494,0.606998108923195,7.0381016765276e-05,0.0,0.0002679187881252389,0.0027038169069308103,0.002407701094973998,0.00024435361521489346
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6960585832595825,0.05016766253858805,0.03601962878410088,182.4293565750122,0.635860706257274,-0.0025313017894706587,0.0006777337177575385,0.0026204602156038952,0.03841519050513974,0.0682141668737339,0.02048426651659325,0.017930923988546486,0.0003799176019202145,-0.0004276377810993071,0.000572023999559761,0.0014028103535453237,0.4077700154650226,0.0008233648744171259,0.0,0.0005794454791281977,0.017093296576601393,0.017930923988546486,0.0006458652258233739
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.11853324621915817,0.10706589639186859,0.10631109082797927,217.75360822677612,0.8161339555926462,6.066695041094655e-05,0.00040008355643431716,0.00040465705356671557,0.0005534084219440614,0.7312087014235139,0.0004774310553426613,7.597736660140014e-05,-2.7204752126962347e-05,1.5186031753701712e-05,3.115628505958146e-05,4.375399325440968e-05,0.7120786639579075,2.6110523759609386e-05,0.0,1.7643469494800296e-05,0.00016669882229884786,7.597736660140014e-05,8.077236721632128e-06
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.524480140209198,0.057544480711221695,0.04899467607110167,-193.3424247801304,0.7238956617424789,0.0004149277297673757,0.000729587758032954,0.0008393231306245887,0.01926308770506209,0.04357157811226784,0.00985030368195567,0.009412784023106422,3.5117615594664094e-05,0.00016407293606935107,0.0001677890797265184,0.0005825135640586149,0.2880432149208646,0.0002972434583242564,0.0,0.00028527010573435856,0.006090604207922359,0.009412784023106422,0.0004611763041393402
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.390137928724289,0.09882853746414184,0.09099701097183019,-49.43550229072571,0.7402667769601655,5.6217425331052395e-05,0.0002604727610538687,0.0002664703701387421,0.04220740370207102,0.0063133561121094415,0.02113293549754409,0.02107446820452693,-0.0024663219100480014,0.00142939350318596,0.002850598104070978,0.01004807368107551,0.28369597940346686,0.0037067591816339045,0.0,0.006341314499441604,0.07273613723607142,0.02107446820452693,0.0019177136144328236
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5716620206832885,0.08328173220157623,0.06833176217337084,31.03909969329834,0.6706352551969893,8.169632923893388e-05,-0.0002951577156455349,0.0003062553955707666,0.35836434979791787,0.000854592248764321,0.17914910310701085,0.17921524669090702,-0.00649717606701797,-0.007166314341736159,0.009673125559528546,0.0236259757398362,0.4094275582962873,0.007555414742858404,0.0,0.016070560996977797,0.252897600239633,0.17921524669090702,0.012246093614725045
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.30393396615982055,0.06632612153887749,0.06318843838951489,79.27173137664795,0.8202617880710332,0.00012288801608440966,4.003318251525516e-05,0.0001292444203803857,0.039925830477522566,0.0032371128874362923,0.01990127293481673,0.020024557542705837,-0.0062699417071055965,-0.0008721364367368785,0.006330307336519005,0.006338916639473531,0.9986418337005512,0.0006860222548243067,0.0,0.005652894384649225,0.09114278342784773,0.020024557542705837,0.0012653205205645636
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6389878630638122,0.1157799768447876,0.08905990520831561,-56.41813397407532,0.600514546908942,-5.568297987253255e-05,4.503554166659484e-05,7.161560067952e-05,0.012122836085223089,0.005907495587341416,0.006033839019544313,0.006088997065678775,-0.003987847584926202,0.0030101356689691415,0.004996383202497787,0.00607882500686769,0.8219323959569206,0.0005952586528485479,0.0,0.005483566354019142,0.0694272043092964,0.006088997065678775,0.0005422855014830636
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.20108887255191804,0.07449501782655715,0.07297330821174526,-131.3597947359085,0.8445452899607379,0.0003682803606628298,-0.00014812127883382335,0.00039695130342815504,0.028852542602955007,0.013757931454800008,0.014609024630735898,0.014243517972219108,-0.002053579649737121,0.00012539933296921055,0.0020574047658454475,0.002876645321933295,0.7152097445445855,0.00040981212483954757,0.0,0.0024668331970937474,0.03411979024858911,0.014243517972219108,0.001039396627006278
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4605463981628418,0.09011098563671112,0.07998572168290156,114.52097654342651,0.7187283389185267,-7.960661405458959e-05,-0.00025522697790073885,0.00026735374179087266,0.021365217553534877,0.012513504303008429,0.010721443847674284,0.010643773705860591,-0.0029366999430262444,-0.000962101973527122,0.003090282634781992,0.0030976783067344924,0.9976125113002717,0.00013311644488330678,0.0,0.0029645618618511856,0.03910333772288437,0.010643773705860591,0.0008513499212927511
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.30877265334129333,0.1117181348800659,0.10625912572800579,118.0230188369751,0.7566958945393064,0.0003070768977946805,-0.00026700470407600664,0.00040692472664845584,0.011353227672086406,0.03584220614626911,0.005520395405246889,0.005832832266839517,-0.0020895564648774284,-0.0003578221606453052,0.002119972386272975,0.002273987256541157,0.932271005554071,7.821605208135336e-05,0.0,0.0021957712044598037,0.021302501681881934,0.005832832266839517,0.0006197916571924692
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.652899158000946,0.06164210140705109,0.04669049179374087,-127.87856936454773,0.6476091548763653,0.00010525426489240569,-0.0003273951958283018,0.00034389834912295345,0.0642843134674761,0.005349646446748532,0.032195854835296744,0.03208845863217936,-0.002261968625775781,0.001645038405547254,0.0027969006810609895,0.0029733590818070365,0.9406535181620195,9.123575286091092e-05,0.0,0.0028821233289461254,0.0661379032732085,0.03208845863217936,0.0014982259144395637
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.18716814517974856,0.08598091781139373,0.08446145365962474,-66.76706194877625,0.8313109095207761,1.7269572558381227e-05,-0.00013097616002574584,0.00013210977492766755,0.026155611688841906,0.00505091513436197,0.013086299155436675,0.013069312533405231,-0.005181216143403359,0.0002759534044267276,0.0051885596273029645,0.005675741535998649,0.9141641835510103,0.00024360099689531346,0.0,0.005432140539103335,0.06490624546501914,0.013069312533405231,0.0011038531349033586
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.45571713447570805,0.06987949162721634,0.06220145805855536,68.88907670974731,0.745279286415686,0.00039622938304028493,0.00025832105409661135,0.0004729984048324786,0.03160208204144395,0.014967317792928026,0.015601550147470182,0.016000531893973765,-0.005763504108786441,-0.0020301875107892383,0.006110617067118736,0.006451216041064649,0.9472039113590259,0.00017427100866802727,0.0,0.006276945032396622,0.10522645598241022,0.016000531893973765,0.0009952564135175864
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.12337224632501603,0.05292241126298905,0.05251810855231289,34.406864643096924,0.8976198263191864,-0.00042177213794070134,-7.519453229140258e-05,0.00042842263482406335,0.4359660711982219,0.0009826971939503775,0.21819561178170907,0.21777045941651282,-0.0025698333120023186,0.0003299276612981533,0.002590925609346296,0.025429244664304906,0.10188763541935487,0.011442940631832977,0.0,0.01398630403247193,0.2670035226069655,0.21777045941651282,0.011436892627123472
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5383911490440368,0.10293355882167815,0.08674160192316839,-46.034849882125854,0.6650715670541356,0.00010069135603012896,0.0002611288931791931,0.0002798696983100826,0.07927885324065706,0.003530193574578025,0.039689246106399484,0.03958960713425758,-0.001975537185436349,0.002864842412765927,0.0034799524739605667,0.011775534914657942,0.29552394003169474,0.004579640611406527,0.0,0.007195894303251415,0.08990186033488275,0.03958960713425758,0.003434065942334399
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.3762168884277344,0.07859143793582916,0.0728174527330114,-203.61078143119812,0.7722843257900045,-0.0006230511963590613,0.00014192949110615225,0.0006390123423926246,0.0026615813231686994,0.24008747612934336,0.0010118645161343923,0.001649716807034307,0.00012553511188835256,3.342420719674928e-05,0.0001299085907226786,0.0001862397954257448,0.6975340067655907,0.0001406815465280119,0.0,4.555824889773288e-05,0.000646405767185037,0.001649716807034307,0.00012012817561907516
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5668330430984497,0.09476469278335571,0.07807025178073665,207.5052309036255,0.6603076282482364,0.00012147833067865032,-0.00042738613789399893,0.0004443150860463999,0.001347146860357145,0.32981933827803556,0.0007263355683025359,0.000620811292054609,8.459217574940081e-05,-1.936557288492981e-05,8.678053705283831e-05,0.00012593736637175792,0.68907695589342,9.592063864443745e-05,0.0,3.0016727727320457e-05,0.00041691887593861185,0.000620811292054609,4.846689387902776e-05
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.2467012584209442,0.0816116589307785,0.07908917144350447,185.94461679458618,0.8196242886465737,1.753940186600359e-05,-1.5052188866499308e-05,2.3112745563648123e-05,0.004694514894168727,0.004923351205543396,0.0023386673650680856,0.0023558475291006417,-0.0001655989117076458,-6.4278918651846e-05,0.00017763664864494405,0.00037197784178340373,0.4775463177945765,0.00010096175788274525,0.0,0.00027101608390065846,0.003478583296496591,0.0023558475291006417,0.00018632202912379704
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4290353417396545,0.10051584243774414,0.09079472449453553,-169.9651736021042,0.7206702983602782,-0.00023194743643463944,0.00022241548136429554,0.0003213537919787355,0.006570458927617208,0.0489088807218622,0.003175064234989175,0.003395394692628034,-0.00046415834562274423,0.00014781923675641391,0.00048712780311381494,0.000488599967563127,0.9969869739106292,5.238375490408566e-05,0.0,0.0004362162126590414,0.0050607246476834485,0.003395394692628034,0.00030828392566737046
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.256346321105957,0.05484887704253197,0.05301610185674098,-24.691990613937378,0.8557198102905924,8.878357465741393e-05,-0.0006819221329518489,0.0006876774814828152,0.6525594667737606,0.0010538158075963208,0.32634486191170026,0.3262146048620604,-0.006810883245830471,0.0024437924375781623,0.007236038423495167,0.03552609198901272,0.20368236466124776,0.014250262336041285,0.0,0.021275829652971437,0.4058453271382139,0.3262146048620604,0.017294626718523505
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6631037473678588,0.10977845013141632,0.08217218897523626,0.9790182113647461,0.5935736623708501,-0.0009345372705804322,9.84298695319713e-05,0.0009397065229740639,0.4643287054900834,0.002023795883957324,0.23260569840409298,0.23172300708599042,-0.05915570599104142,-0.00876649185645844,0.05980174688725978,0.4816781150392808,0.12415292499303798,0.1916419733245506,0.2096093026615398,0.08042683905319042,0.9912788741718811,0.23172300708599042,0.01904118672818002
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.3589559614658355,0.09173125803470611,0.08561778223449558,103.99680614471436,0.7628246738744549,0.00010790555286732673,-0.00022824277775086095,0.00025246459936995594,0.010876849047193455,0.023211189037793446,0.00538251844928355,0.005494330597909906,-0.003469035950285031,-0.0007149610862437587,0.0035419457617548045,0.0035444936000476163,0.9992811841180925,0.00010506704909627036,0.0,0.003439426550951346,0.0415714017446421,0.005494330597909906,0.0004704124006561763
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.616872227191925,0.07289196461439132,0.057370591005297095,-86.45977854728699,0.656919787162049,-0.0004499439939796776,9.393219472454101e-05,0.00045964426997859253,0.025450469971348946,0.018060345074021676,0.012499953725780603,0.012950516245568342,-0.0046078082802547575,0.00282659905282419,0.005405696934994683,0.005427351083344615,0.9960101810224504,0.00015875634865411827,0.0,0.0052685947346904965,0.09879132248629093,0.012950516245568342,0.0007429787708319571
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.14305245876312256,0.11856223344802856,0.11734283362413811,-163.19738566875458,0.7949022996355936,0.00019412068632656447,0.00013874641440239047,0.00023860722614668713,0.0018336181342183764,0.13012918104039709,0.0010212136888767397,0.0008124044453416367,-0.0004041173236457951,3.8527166397011105e-05,0.0004059496937075126,0.0004059870737170578,0.9999079280790273,7.545878210044998e-05,0.0,0.00033052829161660783,0.0028366317578527762,0.0008124044453416367,9.532983966523386e-05
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4765622615814209,0.06356082752346992,0.05587891186344135,137.92682886123657,0.7422204486720313,0.00012951393754021163,-7.002376989716705e-05,0.0001472317505424059,0.028547579803149058,0.005157416199819634,0.014208787773185783,0.014338792029963276,-0.0017372051445962197,-0.0007193564893615891,0.0018802540980405289,0.002244305221180311,0.8377889425625857,0.00018873391298915044,0.0,0.0020555713081911605,0.038350838276339325,0.014338792029963276,0.0008012360960705332
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.16118511706590652,0.10004745721817015,0.09873925573891083,151.90620183944702,0.8177080201670175,1.562251904340447e-05,-0.000129653427793754,0.0001305912494768762,0.0026990757906022343,0.04838369116256907,0.001341060912087806,0.0013580148785144284,-0.0009187449602684442,-5.7759410904508885e-05,0.0009205587713811111,0.0011038047212608478,0.833986984880256,9.175499489321115e-05,0.0,0.0010120497263676367,0.010329241693634568,0.0013580148785144284,0.00013408937838688207
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4959457635879516,0.08394280374050139,0.07289202736102673,-148.9785623550415,0.7086820073300605,0.00010910146452411569,-1.4352362434358215e-05,0.00011004144614077939,0.01784770202045708,0.006165580645320514,0.008978159703423359,0.008869542317033722,-0.0007457542849392281,0.0004780340273773784,0.0008858137416160666,0.0017808344109524715,0.49741499612093776,0.0004752315618551578,0.0,0.0013056028490973136,0.018968440880287464,0.008869542317033722,0.0006465189212530065
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.33958966135978697,0.10828470766544342,0.10184974680487467,-99.82106924057007,0.7492857123890777,0.00032378019403201926,-0.00024216901082730374,0.0004043259129124509,0.007336108414283988,0.05511449532632095,0.003825008734482856,0.003511099679801132,-0.0029316957399037175,0.0005737054483937708,0.0029873027722154824,0.003766569390023367,0.7931097141414336,0.0003928372804682925,0.0,0.0033737321095550746,0.03432516818224043,0.003511099679801132,0.00035760461339442176
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5987545132637023,0.05820544637739659,0.046618639613980904,90.87864398956299,0.681908210380981,-0.0002980170667383347,0.0005213373876842344,0.0006005054902869271,0.06761532536525044,0.008881203884519693,0.03395543556961198,0.033659889795638456,-0.0024523248364605654,-0.0023684412299502327,0.0034093123886275822,0.006121644696095285,0.5569275183190723,0.0015013026215137488,0.0,0.004620342074581536,0.10492345025172403,0.033659889795638456,0.0015691782718291825
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.27563812732696535,0.07515795439481734,0.07224644607782879,15.146431922912598,0.8186128271942121,-0.0005378326311905601,0.0007882093322246382,0.0009542210910367529,0.7228474440599775,0.0013200864150217251,0.3616719995974489,0.36117544446252864,-0.0210036866890378,-0.006469111244865187,0.021977357776350296,0.05222004653720746,0.4208605551642136,0.015356526273903026,1.5613286705643486e-13,0.0368635202631483,0.5191551278421074,0.36117544446252864,0.026093642272997923
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6812911987304687,0.091328027844429,0.06685325813069787,-10.338857173919678,0.6041481329946435,0.00030547682265874565,-0.002137121572392363,0.002158843371893035,0.9222363216041263,0.0023408787111507054,0.461293332759399,0.4609429888447273,-0.01012268769732946,0.030128126014405662,0.031783215434527265,0.06298308609926041,0.5046309636913834,0.021528025130296086,3.3033488949731095e-09,0.041455057665615434,0.6881699937799514,0.4609429888447273,0.03081554061677194
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.22849202752113343,0.06698896005749702,0.06521681963215945,-183.46077114343643,0.8474782914610804,-4.269249394568599e-05,0.0003544232767450016,0.0003569853052129267,0.010663452454411613,0.03347746020710485,0.005316868932782169,0.005346583521629443,-0.00028591397327432534,5.635846659552572e-05,0.00029141564280338593,0.0005168757564196107,0.5638021114046667,0.00011440570481807325,0.0,0.00040247005160153754,0.006238295366139467,0.005346583521629443,0.0003486871731783833
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4097240090370178,0.11699692726135254,0.10672571265671159,172.6384139060974,0.7092776692804653,0.00036791491665656576,3.6600413219623146e-05,0.0003697309510255463,0.006466966256683219,0.05717224063809503,0.0030502991364639268,0.003416667120219292,-0.0002071115331166956,-0.00015724424685854653,0.00026004026672817347,0.000520722638193337,0.4993834484136895,0.00014130426499683817,0.0,0.00037941837319649884,0.0037540050640703752,0.003416667120219292,0.0003646462333161583
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.39442622661590576,0.06016224443912506,0.055284747472985056,194.03647899627686,0.7880175912371166,-0.00017845264117462723,0.001114706303841331,0.0011289001235564651,0.015197578273409982,0.07428157981798963,0.007723283394653275,0.007474294878756707,-0.00012291912611991012,-9.95784187413677e-05,0.000158192834999293,0.00034906832660539774,0.45318587491903994,0.00010295058492460911,0.0,0.00024611774168078863,0.004577936749510304,0.007474294878756707,0.00041321450491069004
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5861444473266602,0.11509499788284301,0.09325072351542206,-216.83633022010326,0.6278877861920549,0.0001684199763896445,0.0003450555483045175,0.000383964347124599,0.0005159595966668321,0.744175221480315,0.0003599709119950418,0.0001559886846717903,-2.196519463382674e-05,-2.6033944939604496e-05,3.40622381005748e-05,3.9151246587631395e-05,0.8700166934439965,2.3460746065150403e-05,0.0,1.5690500522480996e-05,0.00018658666480233824,0.0001559886846717903,1.4546057705863469e-05
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.10408033952116967,0.06942499190568924,0.06904793734624205,-31.947989463806152,0.8750834929488946,-0.0005632119658752766,2.920152674454682e-06,0.0005632195360574204,0.32834386639891744,0.001715334421301914,0.16389061596728888,0.16445325043162856,-0.008588418855116365,-4.515280786256939e-05,0.008588537547625683,0.023169588968582615,0.3706814807665101,0.007298304411759411,0.0,0.015871284556823205,0.2304020206389439,0.16445325043162856,0.011355157732188943
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5202036261558532,0.08833235681056976,0.07543956592441943,48.73305082321167,0.6914537109548827,-0.000437635441003191,0.0003602660590951556,0.0005668477860572551,0.07700004073249467,0.007361655664917576,0.03871736562190246,0.038282675110592204,-0.0014292779871664229,-0.002839109957153512,0.003178581588288512,0.012606229007427886,0.2521437288197415,0.005282226346857473,0.0,0.007324002660570413,0.10363755695980618,0.038282675110592204,0.002888028392768651
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.20653433799743653,0.10637557685375212,0.10408205057705017,55.50083875656128,0.797410513988059,0.0007961559167366248,-6.673632585378655e-05,0.0007989480464605931,0.00186541081116275,0.42829603092227003,0.0005357205928626372,0.001329690218300113,-0.004363660560173634,-0.000378812846633505,0.004380072220544937,0.005979251076007681,0.7325452911854187,0.000800752689067263,0.0,0.005178498386940417,0.050418774696585636,0.001329690218300113,0.00013839688455292125
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.47383477687835696,0.051377399787306786,0.04524364549508289,-79.96577739715576,0.7589542955624031,0.0005068150755497131,-0.0004657927762340447,0.0006883490620290553,0.049489214443957215,0.013909072305210166,0.02499901512025462,0.024490199323702593,-0.005043034253091004,0.0020270106172857816,0.005435160211110472,0.006200746847920118,0.876533157120156,0.0003936213917336574,0.0,0.005807125456186461,0.13275161411303507,0.024490199323702593,0.001108025896305519
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.2906400978565216,0.09704456806182861,0.09285539162229631,-113.81854474544525,0.7829315289125163,0.00011047281998656424,-0.00029975197861096777,0.00031946125373349103,0.012996033305719617,0.024581443138722115,0.006550748062678114,0.006445285243041504,-0.0036771423949198555,0.00039693528683454625,0.0036985042671938825,0.00370246007529673,0.9989315730561248,0.0004791758463469713,0.0,0.0032232842289497588,0.03555526812297541,0.006445285243041504,0.000598479485360026
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.633515727519989,0.07820850193500518,0.060512249549880236,132.26869106292725,0.6427971000673989,-0.00010639514710578113,-8.271295933915662e-05,0.00013476409377242063,0.027739121937409558,0.004858268191635651,0.013922372943889013,0.013816748993520544,-0.0014239438319600234,-0.0012292861433563199,0.0018811593390313458,0.0025970050019131097,0.7243572259758492,0.00039896201265308544,0.0,0.0021980429892600245,0.03938356666714634,0.013816748993520544,0.0008360825630639717
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.38103569149971006,0.09520863234996796,0.08802612444102981,134.15158987045288,0.7488674738911109,0.0001587881985818081,-0.00019961147126082733,0.0002550655434741585,0.011240304801091172,0.022692048657736802,0.005538762168268073,0.0057015426328231,-0.001604355901520249,-0.00040854838388263223,0.0016555571994697016,0.0018084726827418292,0.9154449582061172,7.799145121576791e-05,0.0,0.0017304812315260612,0.020453222266550376,0.0057015426328231,0.0005018847013027229
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.561977744102478,0.08019827961921691,0.0663361956964985,-111.2979793548584,0.6789869262412128,-5.09583090945228e-05,-0.0003171470951365571,0.00032121492683144303,0.030993912574264273,0.010363806959246599,0.01547241743160955,0.015521495142654723,-0.0038636575514877014,0.0017193355886595749,0.004228943667347593,0.004274955798652609,0.9892368170637605,0.00045250639843378556,0.0,0.0038224494002188237,0.06169019338182223,0.015521495142654723,0.0010296369392853945
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.12763093262910843,0.10453960776329041,0.10368465467463772,-76.47842168807983,0.8181706473360293,0.000275014987868974,-0.0001349706305980663,0.00030634998723129,0.002278485879708709,0.13445331830207577,0.0012665702777741351,0.001011915601934574,-0.003099408131849957,8.20529586576565e-05,0.003100494066403307,0.004672109120173531,0.6636176481871214,0.0007860330670292771,0.0,0.0038860760531442538,0.037669168591847796,0.001011915601934574,0.00010492011974646446
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5341690659523011,0.05336714409291744,0.04511539205550208,59.639596939086914,0.7237443990192692,-0.0005613461026602595,0.0004177492006805259,0.0006997312638728393,0.06973870962973186,0.010033613578283345,0.0351493550632605,0.03458935456647135,-0.00580633569269692,-0.0030281598092463183,0.006548533118693142,0.0074206067169315494,0.8824794748590032,0.00046485892069799133,0.0,0.006955747796233558,0.1609770335468217,0.03458935456647135,0.0015605122922131263
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.19144066274166108,0.0714177069067955,0.07009677848413215,52.656965255737305,0.8520720629225221,-0.0009086000349020698,0.0003384118856427104,0.0009695754884320754,0.045671906695179565,0.02122914409733641,0.02328909177506478,0.02238281492011478,-0.0026468354884307396,-0.00041000712713287757,0.002678403245800779,0.011672256060715534,0.22946748528035085,0.004505479739651603,0.0,0.007166776321063931,0.10307325324380179,0.02238281492011478,0.001568963219306614
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4514811038970947,0.08649348378181457,0.07717646456912264,-28.245790004730225,0.7274482755403047,0.0005927350580436086,-0.0001065015434958301,0.0006022270566829045,0.33065753693998406,0.0018213014657283047,0.16562751735128237,0.1650300195887017,-0.009594043457536651,0.00549978521594255,0.011058630443531517,0.026543383909755934,0.41662474088192125,0.007963990422025561,0.0,0.018579393487730373,0.2530287939640388,0.1650300195887017,0.012736433459629052
