alpha,Mach,y,p_real,p_imag,point_id,cr_ref,ci_ref,omega_i_ref,q_real,q_imag,gamma_real,gamma_imag,Q_real,Q_imag
0.07,1.8,-1.578650059646043,0.3047936493241667,0.0447714631875531,nan,0.434396576,0.027510992,0.00192576944,0.007431287954567267,-0.04512625750028221,0.0025777806409300456,-0.1484337636682053,0.10616125649381809,-0.644660821432603
0.07,1.8,-1.5758703532924196,0.3048142720772495,0.0446460603463835,nan,0.434396576,0.027510992,0.00192576944,0.007406795841546909,-0.04510106795579283,0.0025721727253911484,-0.1483392002164939,0.10581136916495584,-0.6443009707970404
0.07,1.8,-1.573094736025981,0.3048347965721167,0.0445209120562094,nan,0.434396576,0.027510992,0.00192576944,0.007382346738630474,-0.04507576262280821,0.002566551813279118,-0.1482443223626015,0.10546209626614962,-0.6439394660401173
0.07,1.8,-1.570323195610471,0.3048552232182593,0.0443960178800787,nan,0.434396576,0.027510992,0.00192576944,0.007357940627976234,-0.04505034147119247,0.0025609179494180496,-0.14814912978522043,0.10511343754251762,-0.6435763067313209
0.07,1.8,-1.567555719852595,0.3048755524233731,0.0442713773826203,nan,0.434396576,0.027510992,0.00192576944,0.007333577492033783,-0.04502480447385793,0.00255527117778443,-0.1480536221736882,0.10476539274333975,-0.6432114924836846
0.07,1.8,-1.5647922966018168,0.3048957845933847,0.0441469901299259,nan,0.434396576,0.027510992,0.00192576944,0.007309257314091155,-0.04499915160667012,0.0025496115433892527,-0.14795779922793348,0.10441796162987364,-0.6428450229524302
0.07,1.8,-1.5620329137501678,0.3049159201324481,0.0440228556896411,nan,0.434396576,0.027510992,0.00192576944,0.00728498007516265,-0.044973382829684994,0.0025439390909609374,-0.14786166059674946,0.10407114393089499,-0.6424768975669284
0.07,1.8,-1.559277559232046,0.3049359594429536,0.0438989736309514,nan,0.434396576,0.027510992,0.00192576944,0.007260745788208567,-0.04494749828797939,0.002538253881902077,-0.14776520653884753,0.10372493983155094,-0.6421071183997056
0.07,1.8,-1.556526221024023,0.3049559029257127,0.0437753435235679,nan,0.434396576,0.027510992,0.00192576944,0.0072365545169006396,-0.04492149844207294,0.0025325559961635546,-0.1476684383504705,0.1033793502414377,-0.6417356920296133
0.07,1.8,-1.5537788871446525,0.3049757509800683,0.043651964937002,nan,0.434396576,0.027510992,0.00192576944,0.007212406219153422,-0.044895383160236335,0.0025268454493900935,-0.14757135537682695,0.10303437455933459,-0.6413626165748048
0.07,1.8,-1.5510355456542737,0.3049955040032207,0.043528837444541,nan,0.434396576,0.027510992,0.00192576944,0.007188300809083614,-0.04486915203410824,0.0025211222413815803,-0.14747395605495936,0.10269001155833733,-0.6409878862015462
0.07,1.8,-1.548296184654821,0.305015162390678,0.0434059606207848,nan,0.434396576,0.027510992,0.00192576944,0.007164238281347934,-0.044842805099680305,0.0025153864253113964,-0.14737624028744764,0.10234626116211334,-0.6406115014240044
0.07,1.8,-1.5455607922896353,0.305034726536267,0.0432833340416507,nan,0.434396576,0.027510992,0.00192576944,0.007140218632706308,-0.04481634240273191,0.002509638056783031,-0.14727820800995245,0.10200312332437582,-0.6402334628961701
0.07,1.8,-1.542829356743271,0.3050541968321505,0.043160957284307,nan,0.434396576,0.027510992,0.00192576944,0.00711624186217108,-0.044789764005399135,0.002503877191420108,-0.14717985921238524,0.10166059803101542,-0.6398537715057019
0.07,1.8,-1.5401018662413104,0.3050735736688396,0.0430388299271423,nan,0.434396576,0.027510992,0.00192576944,0.007092307966189537,-0.04476306995126489,0.002498103885334119,-0.1470811938245218,0.1013186852312791,-0.6394724278752126
0.07,1.8,-1.5373783090501745,0.3050928574351836,0.0429169515498899,nan,0.434396576,0.027510992,0.00192576944,0.007068416941159228,-0.044736260284437,0.0024923181944009865,-0.1469822117784579,0.10097738487370325,-0.6390894326348142
0.07,1.8,-1.534658673476936,0.3051120485183968,0.0427953217334931,nan,0.434396576,0.027510992,0.00192576944,0.007044568783953764,-0.044709335052634636,0.002486520174627981,-0.14688291301876427,0.10063669691362519,-0.638704786466209
0.07,1.8,-1.5319429478691349,0.3051311473040509,0.0426739400602122,nan,0.434396576,0.027510992,0.00192576944,0.0070207634902814675,-0.04468229429460724,0.002480709882505503,-0.14678329746130592,0.10029662128973524,-0.6383184899229605
0.07,1.8,-1.5292311206145932,0.3051501541760923,0.0425528061135589,nan,0.434396576,0.027510992,0.00192576944,0.006997001055843555,-0.04465513804953414,0.002474887374489719,-0.146683365023974,0.0999571579406222,-0.6379305435647733
0.07,1.8,-1.5265231801412322,0.3051690695168416,0.0424319194783516,nan,0.434396576,0.027510992,0.00192576944,0.006973281474998316,-0.04462786634753879,0.002469052706924535,-0.14658311559559323,0.09961830678569022,-0.6375409478219827
0.07,1.8,-1.5238191149168885,0.3051878937070031,0.0423112797407014,nan,0.434396576,0.027510992,0.00192576944,0.006949604743603288,-0.04460047922883703,0.002463205936592305,-0.1464825490987466,0.09928006776576125,-0.6371497032691004
0.07,1.8,-1.521118913449132,0.3052066271256791,0.0421908864879635,nan,0.434396576,0.027510992,0.00192576944,0.006925970855249375,-0.04457297671809446,0.0024573471200921102,-0.14638166540565542,0.09894244078927678,-0.6367568102584922
0.07,1.8,-1.5184225642850866,0.3052252701503604,0.0420707393088619,nan,0.434396576,0.027510992,0.00192576944,0.006902379804223813,-0.04454535884377098,0.002451476314633088,-0.14628046440168915,0.09860542577462589,-0.6363622691967282
0.07,1.8,-1.5157300560112523,0.3052438231569546,0.0419508377933366,nan,0.434396576,0.027510992,0.00192576944,0.0068788315841885606,-0.04451762563149497,0.0024455935768114235,-0.14617894596347247,0.09826902263126515,-0.6359660804499281
0.07,1.8,-1.5130413772533216,0.3052622865197714,0.0418311815327032,nan,0.434396576,0.027510992,0.00192576944,0.0068553261878463445,-0.04448977709775992,0.002439698964219521,-0.14607710993846987,0.09793323125494777,-0.635568244253713
0.07,1.8,-1.510356516676004,0.3052806606115471,0.0417117701195346,nan,0.434396576,0.027510992,0.00192576944,0.006831863609122024,-0.04446181326929288,0.0024337925339494664,-0.14597495620822182,0.09759805155888605,-0.6351687609898983
0.07,1.8,-1.5076754629828508,0.3052989458034434,0.0415926031477161,nan,0.434396576,0.027510992,0.00192576944,0.006808443839823042,-0.044433734157141025,0.0024278743432463836,-0.14587248460354788,0.09726348342604345,-0.6347676308163003
0.07,1.8,-1.5049982049160764,0.3053171424650524,0.0414736802124664,nan,0.434396576,0.027510992,0.00192576944,0.006785066872410539,-0.044405539776049,0.0024219444498455125,-0.1457696949680726,0.09692952674872198,-0.634364853943557
0.07,1.8,-1.502324731256386,0.3053352509644109,0.0413550009102886,nan,0.434396576,0.027510992,0.00192576944,0.006761732698912226,-0.04437723013809691,0.0024160029112952554,-0.1456665871372871,0.09659618141303179,-0.6339604305442416
0.07,1.8,-1.4996550308227992,0.3053532716679994,0.0412365648390251,nan,0.434396576,0.027510992,0.00192576944,0.006738441310638166,-0.04434880524934215,0.0024100497854592723,-0.1455631609276241,0.09626344729483094,-0.6335543607048878
0.07,1.8,-1.4969890924724771,0.3053712049407548,0.0411183715978267,nan,0.434396576,0.027510992,0.00192576944,0.0067151926993958,-0.04432026511956,0.002404085130183504,-0.1454594161683105,0.09593132427708286,-0.6331466445651428
0.07,1.8,-1.4943269051005517,0.3053890511460758,0.0410004207871553,nan,0.434396576,0.027510992,0.00192576944,0.006691986855322796,-0.044291609746052174,0.0023981090033408604,-0.14535535264834926,0.09559981221889707,-0.6327372820864596
0.07,1.8,-1.4916684576399528,0.305406810645824,0.0408827120088393,nan,0.434396576,0.027510992,0.00192576944,0.0066688237687699825,-0.044262839126639975,0.0023921214631891486,-0.1452509701591236,0.09526891098242832,-0.6323262732377138
0.07,1.8,-1.4890137390612397,0.305424483800339,0.0407652448660071,nan,0.434396576,0.027510992,0.00192576944,0.00664570343058557,-0.044233953262827086,0.0023861225679637104,-0.14514626850469028,0.09493862043693671,-0.6319136180403869
0.07,1.8,-1.4863627383724278,0.3054420709684414,0.0406480189631253,nan,0.434396576,0.027510992,0.00192576944,0.006622625831305129,-0.044204952153469534,0.002380112375988038,-0.1450412474810661,0.09460894044721613,-0.6314993164781362
0.07,1.8,-1.4837154446188248,0.3054595725074432,0.0405310339059664,nan,0.434396576,0.027510992,0.00192576944,0.006599590983171311,-0.04417583593889596,0.0023740909549923553,-0.14493590734927717,0.09427987118816157,-0.6310833705556564
0.07,1.8,-1.481071846882859,0.3054769887732672,0.0404142893008852,nan,0.434396576,0.027510992,0.00192576944,0.006576598936483435,-0.04414660503327461,0.002368058379608105,-0.14483024926812818,0.09395141337833479,-0.6306657861896372
0.07,1.8,-1.4784319342839152,0.3054943201205427,0.0402977847540913,nan,0.434396576,0.027510992,0.00192576944,0.0065536496684686085,-0.0441172593868524,0.0023620146889880038,-0.14472427287332149,0.09362356669240869,-0.63024656266932
0.07,1.8,-1.4757956959781666,0.3055115669021385,0.0401815198748229,nan,0.434396576,0.027510992,0.00192576944,0.006530743122659999,-0.044087798701172076,0.0023559599180100893,-0.14461797698675816,0.09329633032371426,-0.6298256957310296
0.07,1.8,-1.4731631211584113,0.3055287294694663,0.0400654942734806,nan,0.434396576,0.027510992,0.00192576944,0.006507879299675778,-0.04405822303468465,0.002349894133178426,-0.1445113616035027,0.09296970428108255,-0.6294031862097806
0.07,1.8,-1.4705341990539065,0.3055458081724943,0.0399497075615962,nan,0.434396576,0.027510992,0.00192576944,0.006485058201434413,-0.04402853245332583,0.002343817402378674,-0.14440442674382786,0.09264368859192018,-0.6289790350475118
0.07,1.8,-1.4679089189302064,0.3055628033597546,0.0398341593518181,nan,0.434396576,0.027510992,0.00192576944,0.0064622798311404495,-0.0439987270340465,0.002337729793404142,-0.14429717246456494,0.09231828330200642,-0.6285532433435215
0.07,1.8,-1.4652872700889998,0.3055797153783569,0.039718849257862,nan,0.434396576,0.027510992,0.00192576944,0.0064395441904210315,-0.043968806841555796,0.002331631374559326,-0.1441895987830596,0.09199348843458616,-0.6281258120222256
0.07,1.8,-1.4626692418679472,0.3055965445739804,0.0396037768946182,nan,0.434396576,0.027510992,0.00192576944,0.006416851280008018,-0.04393877193506501,0.002325522213915001,-0.1440817056991597,0.09166930400011454,-0.6276967419295001
0.07,1.8,-1.4600548236405204,0.3056132912908916,0.0394889418780671,nan,0.434396576,0.027510992,0.00192576944,0.006394201102601471,-0.04390862238808335,0.002319402380297031,-0.14397349326011502,0.09134573003716387,-0.6272660341154764
0.07,1.8,-1.457444004815843,0.3056299558719506,0.0393743438252826,nan,0.434396576,0.027510992,0.00192576944,0.006371593658236918,-0.04387835825524178,0.0023132719422176914,-0.14386496145187375,0.09102276654624168,-0.6268336893605968
0.07,1.8,-1.4548367748385305,0.3056465386586048,0.0392599823545212,nan,0.434396576,0.027510992,0.00192576944,0.006349028947440161,-0.04384797959559883,0.0023071309682355526,-0.14375611027540203,0.09070041353485943,-0.6263997085085546
0.07,1.8,-1.4522331231885333,0.3056630399909116,0.0391458570851037,nan,0.434396576,0.027510992,0.00192576944,0.0063265069705735755,-0.04381748646591266,0.0023009795277070494,-0.1436469397247556,0.09037867100819393,-0.6259640923701808
0.07,1.8,-1.449633039380977,0.3056794602075288,0.0390319676375389,nan,0.434396576,0.027510992,0.00192576944,0.0063040277271042555,-0.043786878917353,0.0022948176897093606,-0.14353744977619248,0.09005753895863222,-0.6255268416764714
0.07,1.8,-1.4470365129660088,0.3056957996457329,0.0389183136334229,nan,0.434396576,0.027510992,0.00192576944,0.006281591216918514,-0.043756157005422125,0.0022886455232186465,-0.14342764042064748,0.0897370173845502,-0.6250879572203161
0.07,1.8,-1.4444435335286367,0.3057120586414171,0.0388048946955107,nan,0.434396576,0.027510992,0.00192576944,0.006259197438879482,-0.04372532077678137,0.0022824630978418754,-0.14331751162073303,0.08941710626970689,-0.6246474396683053
0.07,1.8,-1.441854090688581,0.3057282375291013,0.0386917104476843,nan,0.434396576,0.027510992,0.00192576944,0.006236846391956874,-0.04369437027908063,0.0022762704834100207,-0.14320706334284164,0.0890978055993839,-0.6242052897011519
0.07,1.8,-1.439268174100114,0.3057443366419361,0.0385787605149729,nan,0.434396576,0.027510992,0.00192576944,0.00621453807467276,-0.04366330555764897,0.0022700677495343935,-0.14309629554626432,0.08877911535246799,-0.6237615079664138
0.07,1.8,-1.4366857734519105,0.3057603563117103,0.0384660445235383,nan,0.434396576,0.027510992,0.00192576944,0.00619227248520815,-0.04363212665562255,0.0022638549658903673,-0.14298520818364485,0.08846103550297357,-0.623316095080322
0.07,1.8,-1.4341068784668922,0.3057762968688546,0.0383535621006943,nan,0.434396576,0.027510992,0.00192576944,0.0061700496207564015,-0.043600833607009726,0.0022576322029136766,-0.14287380117838874,0.08814356601080572,-0.6228690515287103
0.07,1.8,-1.4315314789020783,0.3057921586424464,0.0382413128749278,nan,0.434396576,0.027510992,0.00192576944,0.006147869479796952,-0.043569426457079174,0.0022513995308471794,-0.14276207449122283,0.08782670685424217,-0.6224203779582739
0.07,1.8,-1.4289595645484343,0.305807941960225,0.0381292964758133,nan,0.434396576,0.027510992,0.00192576944,0.006125732059565792,-0.04353790524202594,0.0022451570198669833,-0.14265002805370278,0.08751045799379702,-0.6219700748860848
0.07,1.8,-1.426391125230719,0.3058236471485828,0.0380175125341382,nan,0.434396576,0.027510992,0.00192576944,0.0061036373566949464,-0.043506269992345636,0.0022389047406778818,-0.14253766177933405,0.08719481938135637,-0.6215181427477947
0.07,1.8,-1.4238261508073378,0.3058392745325844,0.0379059606818005,nan,0.434396576,0.027510992,0.00192576944,0.006081585367482489,-0.043474520736269895,0.002232642764025543,-0.14242497557474004,0.08687979096403556,-0.6210645819467128
0.07,1.8,-1.4212646311701918,0.305854824435959,0.0377946405519157,nan,0.434396576,0.027510992,0.00192576944,0.006059576087885432,-0.043442657499642934,0.0022263711606595868,-0.14231196933926085,0.0865653726840776,-0.6206093928520419
0.07,1.8,-1.4187065562445311,0.305870297181119,0.0376835517787156,nan,0.434396576,0.027510992,0.00192576944,0.006037609520184617,-0.043410680353606956,0.0022200900039109697,-0.14219864312116537,0.08625156457406595,-0.6201525764800994
0.07,1.8,-1.41615191598881,0.3058856930891868,0.0375726939974113,nan,0.434396576,0.027510992,0.00192576944,0.006015685701960649,-0.0433785896258474,0.0022137993797779498,-0.14208499780943776,0.0859383671708664,-0.6196941375121057
0.07,1.8,-1.4136007003945334,0.3059010124801606,0.037462066843016,nan,0.434396576,0.027510992,0.00192576944,0.005993804636375444,-0.0433463854284728,0.002207499350665856,-0.14197103358564392,0.0856257805196492,-0.6192340775496114
0.07,1.8,-1.411052899486118,0.3059162556725857,0.0373516699526183,nan,0.434396576,0.027510992,0.00192576944,0.005971966285457597,-0.04331406757618517,0.0022011899635945797,-0.14185674965783543,0.08531380407796567,-0.6187723939455023
0.07,1.8,-1.4085085033207438,0.3059314229836856,0.0372415029646232,nan,0.434396576,0.027510992,0.00192576944,0.005950170644872799,-0.043281636091073494,0.0021948712917020407,-0.14174214591582776,0.08500243778389711,-0.6183090870153356
0.07,1.8,-1.4059675019882127,0.3059465147294154,0.0371315655184433,nan,0.434396576,0.027510992,0.00192576944,0.0059284177212930445,-0.04324909107134456,0.0021885434140405326,-0.14162722249944604,0.08469168173275778,-0.6178441581620651
0.07,1.8,-1.4034298856108007,0.3059615312244773,0.0370218572544139,nan,0.434396576,0.027510992,0.00192576944,0.00590670752087874,-0.043216432613372824,0.002182206409345272,-0.14151197954292183,0.08438153601255342,-0.6173776087624688
0.07,1.8,-1.4008956443431186,0.3059764727823148,0.0369123778138823,nan,0.434396576,0.027510992,0.00192576944,0.005885040047914458,-0.04318366079795677,0.0021758603569265946,-0.14139641713009024,0.08407200068449225,-0.6169094399708109
0.07,1.8,-1.3983647683719684,0.3059913397151208,0.0368031268391928,nan,0.434396576,0.027510992,0.00192576944,0.005863415307985065,-0.04315077571763659,0.0021695053362313526,-0.14128053538362262,0.08376307582835807,-0.6164396531090941
0.07,1.8,-1.3958372479162031,0.3060061323338488,0.0366941039736373,nan,0.434396576,0.027510992,0.00192576944,0.005841833305488819,-0.04311777745620038,0.002163141426837995,-0.14116433439804044,0.08345476150698312,-0.6159682493742911
0.07,1.8,-1.393313073226585,0.3060208509482072,0.0365853088615439,nan,0.434396576,0.027510992,0.00192576944,0.005820294045285834,-0.043084666102489066,0.0021567687083567004,-0.14104781428482618,0.08314705778979763,-0.6154952300355581
0.07,1.8,-1.3907922345856465,0.3060354958666799,0.0364767411481581,nan,0.434396576,0.027510992,0.00192576944,0.005798797531205935,-0.04305144173643605,0.002150387261065622,-0.1409309751268695,0.08283996473151335,-0.6150205962348007
0.07,1.8,-1.38827472230755,0.306050067396512,0.0363684004798012,nan,0.434396576,0.027510992,0.00192576944,0.00577734376614103,-0.043018104432688276,0.002143997164695897,-0.14081381699016954,0.08253348237344328,-0.6145443490384039
0.07,1.8,-1.3857605267379511,0.3060645658437319,0.0362602865037339,nan,0.434396576,0.027510992,0.00192576944,0.005755932754453852,-0.042984654277698375,0.0021375984996991255,-0.14069633997982559,0.08222761077791216,-0.6140664896814053
0.07,1.8,-1.3832496382538586,0.306078991513148,0.0361523988682279,nan,0.434396576,0.027510992,0.00192576944,0.00573456449895815,-0.04295109134574915,0.002131191346675746,-0.14057854416163143,0.08192234998511642,-0.6135870192249878
0.07,1.8,-1.3807420472635,0.3060933447083561,0.0360447372225506,nan,0.434396576,0.027510992,0.00192576944,0.00571323900214793,-0.042917415709129436,0.0021247757864102912,-0.140460429595331,0.0816177000306847,-0.613105938701849
0.07,1.8,-1.3782377442061833,0.3061076257317424,0.0359373012169853,nan,0.434396576,0.027510992,0.00192576944,0.005691956266126397,-0.042883627438155436,0.0021183518996124905,-0.1403419963346591,0.0813136609446628,-0.6126232491165062
0.07,1.8,-1.3757367195521613,0.3061218348844901,0.0358300905028156,nan,0.434396576,0.027510992,0.00192576944,0.00567071629394178,-0.042849726611744465,0.0021119197672284542,-0.14022324446191864,0.08101023277059685,-0.6121389515963495
0.07,1.8,-1.3732389638024969,0.3061359724665891,0.0357231047322928,nan,0.434396576,0.027510992,0.00192576944,0.005649519087207011,-0.04281571329638023,0.0021054794707429745,-0.14010417401929556,0.08070741553152873,-0.6116530470911461
0.07,1.8,-1.3707444674889306,0.3061500387768308,0.0356163435587256,nan,0.434396576,0.027510992,0.00192576944,0.0056283646463555215,-0.042781587549626465,0.0020990310915733673,-0.13998478502027784,0.0804052092336503,-0.6111655364232351
0.07,1.8,-1.368253221173744,0.3061640341128191,0.0355098066364297,nan,0.434396576,0.027510992,0.00192576944,0.005607252973902632,-0.04274734944812231,0.0020925747110872544,-0.13986507754109956,0.08010361391289474,-0.6106764206874615
0.07,1.8,-1.365765215449629,0.3061779587709811,0.0354034936206777,nan,0.434396576,0.027510992,0.00192576944,0.0055861840701325605,-0.04271299904899273,0.0020861104112136976,-0.1397450515947571,0.07980262957332229,-0.6101857006998961
0.07,1.8,-1.3632804409395527,0.3061918130465568,0.035297404167841,nan,0.434396576,0.027510992,0.00192576944,0.00556515793586243,-0.0426785364144564,0.0020796382740322734,-0.13962470721134973,0.07950225622660614,-0.6096933773493771
0.07,1.8,-1.360798888296629,0.3062055972336233,0.0351915379352176,nan,0.434396576,0.027510992,0.00192576944,0.0055441745715612,-0.04264396160485262,0.002073158381623009,-0.1395040444152751,0.07920249387944571,-0.6091994514978946
0.07,1.8,-1.3583205482039886,0.3062193116250805,0.035085894581208,nan,0.434396576,0.027510992,0.00192576944,0.005523233982238196,-0.04260927471362308,0.002066670818812574,-0.13938306333979167,0.07890334260340279,-0.6087039244803296
0.07,1.8,-1.3558454113746423,0.3062329565126988,0.0349804737649705,nan,0.434396576,0.027510992,0.00192576944,0.005502336199320723,-0.04257447605055198,0.0020601756765681613,-0.13926176482572328,0.0786048028474389,-0.608206800722171
0.07,1.8,-1.3533734685513583,0.3062465321872134,0.0348752751456917,nan,0.434396576,0.027510992,0.00192576944,0.005481481223569062,-0.04253956571347839,0.002053673026750451,-0.13914014901986446,0.07830687462241517,-0.6077080816211198
0.07,1.8,-1.3509047105065293,0.306260038938089,0.0347702983843611,nan,0.434396576,0.027510992,0.00192576944,0.005460669030263432,-0.04250454359475153,0.002047162934464254,-0.1390182153977686,0.07800955757519187,-0.6072077656393076
0.07,1.8,-1.3484391280420451,0.3062734770536403,0.0346655431430093,nan,0.434396576,0.027510992,0.00192576944,0.005439899622317057,-0.04246940977384028,0.00204064548522282,-0.1388959640488146,0.07771285174738653,-0.606705853912004
0.07,1.8,-1.3459767119891666,0.3062868468210592,0.0345610090845375,nan,0.434396576,0.027510992,0.00192576944,0.0054191730080574985,-0.04243416437067005,0.0020341207677991927,-0.1387733951952472,0.07741675725796426,-0.6062023481524292
0.07,1.8,-1.3435174532083956,0.3063001485264253,0.0344566958726839,nan,0.434396576,0.027510992,0.00192576944,0.005398489195265199,-0.04239880750004854,0.0020275888717749043,-0.13865050904307427,0.07712127421807427,-0.6056972500006934
0.07,1.8,-1.3410613425893505,0.3063133824547036,0.0343526031720786,nan,0.434396576,0.027510992,0.00192576944,0.005377848190725842,-0.04236333927165781,0.0020210498860439015,-0.1385273057818779,0.07682640272465488,-0.605190561023683
0.07,1.8,-1.3386083710506398,0.3063265488897522,0.0342487306482102,nan,0.434396576,0.027510992,0.00192576944,0.0053572500014453794,-0.04232775979711256,0.00201450390016983,-0.13840378560801128,0.07653214287779113,-0.6046822828158938
0.07,1.8,-1.3361585295397371,0.3063396481143267,0.0341450779674457,nan,0.434396576,0.027510992,0.00192576944,0.005336694634223704,-0.04229206918638795,0.002007951004294894,-0.13827994871292443,0.07623849477462434,-0.6041724169483992
0.07,1.8,-1.333711809032858,0.3063526804100853,0.0340416447970149,nan,0.434396576,0.027510992,0.00192576944,0.005316182095235433,-0.042256267547908344,0.0020013912877520842,-0.13815579528329958,0.07594545850336333,-0.6036609649701191
0.07,1.8,-1.3312682005348322,0.306365646057591,0.0339384308050295,nan,0.434396576,0.027510992,0.00192576944,0.005295712390541496,-0.042220354988423026,0.001994824840739667,-0.13803132550083394,0.0756530341505928,-0.6031479284060431
0.07,1.8,-1.3288276950789844,0.3063785453363196,0.0338354356604683,nan,0.434396576,0.027510992,0.00192576944,0.005275285525947027,-0.042184331613059456,0.00198825175383953,-0.1379065395423581,0.07536122179924323,-0.6026333087579921
0.07,1.8,-1.326390283727009,0.3063913785246607,0.033732659033196,nan,0.434396576,0.027510992,0.00192576944,0.005254901506830834,-0.042148197525454734,0.0019816721174011043,-0.13778143758019887,0.07507002152615476,-0.6021171075064962
0.07,1.8,-1.3239559575688504,0.3064041458999251,0.0336301005939477,nan,0.434396576,0.027510992,0.00192576944,0.005234560337910921,-0.042111952823902676,0.001975086022145732,-0.13765601976967062,0.07477943339872743,-0.6015993260557525
0.07,1.8,-1.321524707722579,0.3064168477383445,0.0335277600143663,nan,0.434396576,0.027510992,0.00192576944,0.005214262023557126,-0.04207559760510193,0.001968493558804381,-0.13753028626127278,0.07448945747938751,-0.6010799657871704
0.07,1.8,-1.319096525334271,0.3064294843150805,0.0334256369669688,nan,0.434396576,0.027510992,0.00192576944,0.005194006569574583,-0.04203913197851872,0.0019618948188213567,-0.1374042372476358,0.07420009385106546,-0.6005590282645531
0.07,1.8,-1.3166714015778893,0.3064420559042327,0.0333237311251139,nan,0.434396576,0.027510992,0.00192576944,0.0051737939797078525,-0.04200255603756453,0.0019552898932702323,-0.13727787286933701,0.07391134256725503,-0.6000365148223504
0.07,1.8,-1.3142493276551617,0.3064545627788309,0.0332220421631082,nan,0.434396576,0.027510992,0.00192576944,0.0051536242575167535,-0.04196586987414275,0.0019486788736809064,-0.1371511932624744,0.07362320367881076,-0.5995124267734677
0.07,1.8,-1.311830294795466,0.3064670052108521,0.0331205697561035,nan,0.434396576,0.027510992,0.00192576944,0.005133497406283993,-0.04192907357839104,0.001942061851867783,-0.13702419855780124,0.07333567723262847,-0.5989867654055863
0.07,1.8,-1.3094142942557054,0.3064793834712124,0.0330193135802034,nan,0.434396576,0.027510992,0.00192576944,0.005113413429697289,-0.041892167246074585,0.0019354389195018937,-0.13689688890480908,0.07304876328138983,-0.5984595320867797
0.07,1.8,-1.307001317320196,0.3064916978297871,0.0329182733123256,nan,0.434396576,0.027510992,0.00192576944,0.0050933723308901335,-0.04185515096765702,0.00192881016889335,-0.1367692644361419,0.07276246186985905,-0.597930728109386
0.07,1.8,-1.3045913553005462,0.3065039485553978,0.0328174486303608,nan,0.434396576,0.027510992,0.00192576944,0.005073374112619433,-0.041818024832051215,0.0019221756921678384,-0.13664132527975517,0.07247677303742046,-0.5974003547435888
0.07,1.8,-1.3021843995355402,0.3065161359158337,0.0327168392130173,nan,0.434396576,0.027510992,0.00192576944,0.005053418784463304,-0.041780788984373984,0.001915535584658855,-0.13651307174769384,0.07219169692090434,-0.5968684140624855
0.07,1.8,-1.299780441391025,0.3065282601778729,0.0326164447397019,nan,0.434396576,0.027510992,0.00192576944,0.005033506370388352,-0.041743443706328875,0.0019088899420800088,-0.13638450459797669,0.07190723386269074,-0.5963349100904125
0.07,1.8,-1.2973794722597904,0.3065403216073398,0.0325162648899803,nan,0.434396576,0.027510992,0.00192576944,0.005013636869684035,-0.04170598909739631,0.0019022388445613964,-0.13625562399276214,0.07162338385262906,-0.5957998442485187
0.07,1.8,-1.2949814835614573,0.3065523204689391,0.0324162993449891,nan,0.434396576,0.027510992,0.00192576944,0.004993810265943921,-0.041668425106949236,0.001895582373058907,-0.1361264296050749,0.07134014665634172,-0.5952632158135605
0.07,1.8,-1.29258646674236,0.3065642570263561,0.032316547786742,nan,0.434396576,0.027510992,0.00192576944,0.004974026567410306,-0.04163075187072707,0.001888920624592696,-0.1359969217180225,0.07105752239157578,-0.5947250267246723
0.07,1.8,-1.2901944132754368,0.3065761315422844,0.0322170098979233,nan,0.434396576,0.027510992,0.00192576944,0.004954285783313139,-0.04159296953380487,0.0018822536970147354,-0.13586710064559263,0.0707755111901877,-0.5941852790543553
0.07,1.8,-1.287805314660112,0.3065879442784128,0.0321176853620463,nan,0.434396576,0.027510992,0.00192576944,0.0049345879206299514,-0.04155507822186966,0.0018755816882397378,-0.13573696663888532,0.07049411315185644,-0.5936439745981379
0.07,1.8,-1.2854191624221856,0.306599695495437,0.0320185738633849,nan,0.434396576,0.027510992,0.00192576944,0.0049149329884699,-0.04151707808104543,0.001868904696896289,-0.13560652001608203,0.07021332840671285,-0.5931011154435062
0.07,1.8,-1.2830359481137206,0.3066113854530676,0.0319196750869412,nan,0.434396576,0.027510992,0.00192576944,0.004895320994009467,-0.04147896924145389,0.001862222821572557,-0.1354757610435056,0.0699331570572781,-0.5925567034493412
0.07,1.8,-1.280655663312931,0.3066230144100221,0.0318209887185512,nan,0.434396576,0.027510992,0.00192576944,0.004875751944723561,-0.04144075183932916,0.0018555361604759865,-0.13534469000772464,0.06965359921033658,-0.5920107405618451
0.07,1.8,-1.2782782996240718,0.306634582624044,0.0317225144447472,nan,0.434396576,0.027510992,0.00192576944,0.004856225848101303,-0.041402426009372384,0.0018488448131585276,-0.1352133071907879,0.06937465497287576,-0.5914632287053198
0.07,1.8,-1.2759038486773269,0.3066460903518929,0.0316242519528993,nan,0.434396576,0.027510992,0.00192576944,0.004836742710040198,-0.04136399187404116,0.0018421488788260528,-0.13508161283512748,0.06909632442914569,-0.5909141696291594
0.07,1.8,-1.2735323021286988,0.3066575378493561,0.0315262009311292,nan,0.434396576,0.027510992,0.00192576944,0.004817302537887258,-0.04132544957277062,0.0018354484564291386,-0.13494960723886096,0.06881860768410368,-0.5903635653252945
