blumen_row_id,source_row_id,digitization_order,curve_id,curve_key,curve_label,Mach,alpha_blumen,target_ci,alpha_classical,delta_alpha,abs_delta_alpha,classical_cr,classical_ci,delta_ci,residual_norm,status,n_solver_calls,bracket_alpha_left,bracket_alpha_right,message,converged
117,129,11,6,6__ci=0.10__ci_0.1,ci=0.10,1.3333333333333337,0.0534891451365168,0.1,0.0465746880701966,-0.006914457066320198,0.006914457066320198,0.17900358157716,0.1000000010217319,1.0217318935357156e-09,1.1501685050892707e-10,converged_root,14,0.0465746880701966,0.0466233549739047,Classical alpha root validated with the production solver.,True
118,130,12,6,6__ci=0.10__ci_0.1,ci=0.10,1.3416320885200554,0.0397228399165539,0.1,0.029437217894421,-0.010285622022132897,0.010285622022132897,0.1457882671560597,0.1000000151857974,1.5185797397343492e-08,2.8026362740267336e-10,converged_root,16,0.029437217894421,0.0294947239966111,Classical alpha root validated with the production solver.,True
119,131,14,6,6__ci=0.10__ci_0.1,ci=0.10,1.351313969571231,0.0038647287621406,0.1,,,,,,,,no_alpha_bracket,235,1e-06,0.2038647287621406,"No sign bracket found. Best sampled value: alpha=0.0263647287621, ci=0.0965718009449, ci-target=-3.428199e-03.",False
120,132,13,6,6__ci=0.10__ci_0.1,ci=0.10,1.351313969571231,0.0190580989278864,0.1,,,,,,,,no_alpha_bracket,219,1e-06,0.2190580989278864,"No sign bracket found. Best sampled value: alpha=0.0265580989279, ci=0.096572291129, ci-target=-3.427709e-03.",False
121,135,2,7,7__ci=0.03__ci_0.03,ci=0.03,1.0290456431535269,0.2990455667377334,0.03,0.3055083606261974,0.006462793888463991,0.006462793888463991,0.1729297375904614,0.0299997042476218,-2.957523781987881e-07,2.318947760253128e-11,converged_root,8,0.3040455667377334,0.3055083606261974,Classical alpha root validated with the production solver.,True
122,136,3,7,7__ci=0.03__ci_0.03,ci=0.03,1.062240663900415,0.2950853182335725,0.03,0.2997750054648151,0.004689687231242634,0.004689687231242634,0.1955214487440384,0.0299999513073635,-4.8692636499259034e-08,1.5283303572207044e-13,converged_root,7,0.2988353182335724,0.2997750054648151,Classical alpha root validated with the production solver.,True
123,137,4,7,7__ci=0.03__ci_0.03,ci=0.03,1.0982019363762103,0.2883779219489085,0.03,0.2919250843346242,0.0035471623857157297,0.0035471623857157297,0.2169431167543618,0.0299997871146428,-2.128853572001821e-07,7.907695628214918e-15,converged_root,6,0.2908779219489085,0.2919250843346242,Classical alpha root validated with the production solver.,True
124,138,5,7,7__ci=0.03__ci_0.03,ci=0.03,1.1313969571230982,0.2830364579751344,0.03,0.2839253075920162,0.0008888496168817928,0.0008888496168817928,0.2348828154104822,0.0299998329045682,-1.6709543180018493e-07,7.796084306830569e-15,converged_root,4,0.2830364579751344,0.2839253075920162,Classical alpha root validated with the production solver.,True
125,139,6,7,7__ci=0.03__ci_0.03,ci=0.03,1.164591977869986,0.2735513475925205,0.03,0.275546257060843,0.0019949094683225366,0.0019949094683225366,0.2515272591387783,0.02999990638934,-9.361065999788365e-08,8.711088852929196e-13,converged_root,4,0.2735513475925205,0.275546257060843,Classical alpha root validated with the production solver.,True
126,140,7,7,7__ci=0.03__ci_0.03,ci=0.03,1.197786998616874,0.2654474526795199,0.03,0.2669652803280935,0.0015178276485736109,0.0015178276485736109,0.2671350081064521,0.0299999001475212,-9.985247879928938e-08,1.1761960681326752e-11,converged_root,4,0.2654474526795199,0.2669652803280935,Classical alpha root validated with the production solver.,True
127,141,8,7,7__ci=0.03__ci_0.03,ci=0.03,1.2337482710926695,0.2559776254556292,0.03,0.2575564985301304,0.0015788730745012192,0.0015788730745012192,0.2830627787113692,0.0299999482772056,-5.172279439816241e-08,8.481020127990655e-12,converged_root,4,0.2559776254556292,0.2575564985301304,Classical alpha root validated with the production solver.,True
128,142,9,7,7__ci=0.03__ci_0.03,ci=0.03,1.272475795297372,0.2437606504512353,0.03,0.2473711129150767,0.0036104624638414184,0.0036104624638414184,0.2992301371717309,0.0300000045125501,4.5125501009490865e-09,7.805375316467162e-15,converged_root,6,0.2473711129150767,0.2487606504512353,Classical alpha root validated with the production solver.,True
129,143,10,7,7__ci=0.03__ci_0.03,ci=0.03,1.309820193637621,0.2342984648067063,0.03,0.2375375689887168,0.0032391041820105104,0.0032391041820105104,0.3139621074430918,0.0300000593320614,5.933206139938085e-08,7.113722955495977e-11,converged_root,6,0.2375375689887168,0.2392984648067063,Classical alpha root validated with the production solver.,True
130,144,11,7,7__ci=0.03__ci_0.03,ci=0.03,1.351313969571231,0.2262404193698754,0.03,0.2266136952252489,0.0003732758553735005,0.0003732758553735005,0.3294377693684764,0.0300000328833535,3.2883353501961254e-08,3.8701922351507895e-12,converged_root,5,0.2266136952252489,0.2274904193698754,Classical alpha root validated with the production solver.,True
131,145,12,7,7__ci=0.03__ci_0.03,ci=0.03,1.3914246196403872,0.2140310859448431,0.03,0.2160478894894756,0.0020168035446324895,0.0020168035446324895,0.343573040798436,0.0300001591174269,1.5911742690111197e-07,4.684479079597327e-13,converged_root,4,0.2160478894894756,0.2165310859448431,Classical alpha root validated with the production solver.,True
132,146,31,7,7__ci=0.03__ci_0.03,ci=0.03,1.4273858921161826,0.0029038001574166,0.03,,,,,,,,no_alpha_bracket,201,1e-06,0.2029038001574166,"No sign bracket found. Best sampled value: alpha=0.202903800157, ci=0.0313791247608, ci-target=1.379125e-03.",False
133,147,13,7,7__ci=0.03__ci_0.03,ci=0.03,1.428769017980636,0.2059501157699274,0.03,0.2061825040299017,0.0002323882599743199,0.0002323882599743199,0.356049514606654,0.0300000534712902,5.347129020116803e-08,4.0174746139240383e-13,converged_root,5,0.2061825040299017,0.2072001157699274,Classical alpha root validated with the production solver.,True
134,148,14,7,7__ci=0.03__ci_0.03,ci=0.03,1.460580912863071,0.1923137173991121,0.03,0.1977283671994786,0.005414649800366489,0.005414649800366489,0.3661785315519776,0.030000248183312,2.4818331200229804e-07,3.37857469214593e-12,converged_root,8,0.1977283671994786,0.1998137173991121,Classical alpha root validated with the production solver.,True
135,149,30,7,7__ci=0.03__ci_0.03,ci=0.03,1.4979253112033195,0.0074371671136991,0.03,0.0097401882372429,0.002303021123543799,0.002303021123543799,0.2156252925710292,0.0299999876591358,-1.2340864198601142e-08,4.5960505386745326e-11,converged_root,11,0.0097401882372429,0.0097482185349692,Classical alpha root validated with the production solver.,True
136,150,15,7,7__ci=0.03__ci_0.03,ci=0.03,1.4979253112033195,0.1814703162849698,0.03,0.1876998364306295,0.006229520145659723,0.006229520145659723,0.3774980410759443,0.0300005814152694,5.814152694016972e-07,1.718787971200692e-15,converged_root,8,0.1876998364306295,0.1889703162849698,Classical alpha root validated with the production solver.,True
137,151,29,7,7__ci=0.03__ci_0.03,ci=0.03,1.5283540802213,0.0103677127988812,0.03,0.0134106436240783,0.003042930825197099,0.003042930825197099,0.2482157198718342,0.0300001030898342,1.0308983420040385e-07,6.63483302069128e-10,converged_root,11,0.0132989613309993,0.0134106436240783,Classical alpha root validated with the production solver.,True
138,152,16,7,7__ci=0.03__ci_0.03,ci=0.03,1.536652835408022,0.1720157722198024,0.03,0.177110346571749,0.005094574351946601,0.005094574351946601,0.388590567832509,0.0300000235819799,2.3581979900072492e-08,5.5745799773097705e-15,converged_root,10,0.177110346571749,0.1776407722198024,Classical alpha root validated with the production solver.,True
139,153,28,7,7__ci=0.03__ci_0.03,ci=0.03,1.5684647302904566,0.0147329650092081,0.03,0.0186993312498763,0.0039663662406682,0.0039663662406682,0.2848053201118034,0.0300001553510434,1.55351043400892e-07,7.367144222550871e-10,converged_root,10,0.0185473236804169,0.0186993312498763,Classical alpha root validated with the production solver.,True
140,154,17,7,7__ci=0.03__ci_0.03,ci=0.03,1.5864453665283542,0.1557162834414617,0.03,0.1630132720231776,0.007296988581715902,0.007296988581715902,0.4018566416247583,0.0300001330862693,1.3308626930011447e-07,1.1009439179570161e-14,converged_root,9,0.1630132720231776,0.1632162834414617,Classical alpha root validated with the production solver.,True
141,155,27,7,7__ci=0.03__ci_0.03,ci=0.03,1.6141078838174274,0.0218912144762079,0.03,0.0255561902621211,0.0036649757859132,0.0036649757859132,0.3206973890937828,0.0300000717743686,7.177436860128505e-08,5.295620648125175e-10,converged_root,10,0.0254386573478133,0.0255561902621211,Classical alpha root validated with the production solver.,True
142,156,18,7,7__ci=0.03__ci_0.03,ci=0.03,1.6293222683264177,0.1421410177055394,0.03,0.1501442249856983,0.00800320728015888,0.00800320728015888,0.4123008207696743,0.0300007858629641,7.858629641026293e-07,2.6631418965313063e-12,converged_root,10,0.1501442249856983,0.1521410177055394,Classical alpha root validated with the production solver.,True
143,157,26,7,7__ci=0.03__ci_0.03,ci=0.03,1.6514522821576765,0.0290036144670381,0.03,0.0321381948013176,0.003134580334279498,0.003134580334279498,0.3470169776080096,0.030000009060548,9.060548002842728e-09,2.6627710167324306e-10,converged_root,10,0.0320796032387048,0.0321381948013176,Classical alpha root validated with the production solver.,True
144,158,25,7,7__ci=0.03__ci_0.03,ci=0.03,1.6804979253112031,0.0360701649816984,0.03,0.0381936745896761,0.0021235096079777055,0.0021235096079777055,0.3662177498291492,0.030000000569208,5.692080001784561e-10,1.9280366815582573e-11,converged_root,11,0.0381727152467418,0.0381936745896761,Classical alpha root validated with the production solver.,True
145,159,19,7,7__ci=0.03__ci_0.03,ci=0.03,1.6832641770401109,0.123102022726057,0.03,0.1321282301694806,0.009026207443423612,0.009026207443423612,0.4238236002242394,0.0300000003323464,3.3234640040014085e-10,4.099043731547752e-11,converged_root,16,0.1321282301694806,0.132150699301153,Classical alpha root validated with the production solver.,True
146,160,24,7,7__ci=0.03__ci_0.03,ci=0.03,1.7081604426002766,0.0403666429777707,0.03,0.0452129989998395,0.004846356022068801,0.004846356022068801,0.3839254401791367,0.0300004351386286,4.351386286016723e-07,2.7704716270707027e-14,converged_root,8,0.0447416429777706,0.0452129989998395,Classical alpha root validated with the production solver.,True
147,161,20,7,7__ci=0.03__ci_0.03,ci=0.03,1.7150760719225449,0.1149904862336948,0.03,0.1195411309019398,0.004550644668244994,0.004550644668244994,0.4293275414603447,0.0300000003477168,3.47716799797837e-10,3.281527641966756e-11,converged_root,11,0.1195411309019398,0.1195617803169881,Classical alpha root validated with the production solver.,True
148,162,23,7,7__ci=0.03__ci_0.03,ci=0.03,1.7372060857538036,0.0515768399012708,0.03,0.0551782865281584,0.0036014466268875986,0.0036014466268875986,0.4026936471190762,0.0300000240030386,2.4003038601866367e-08,6.931356673543258e-10,converged_root,10,0.0550760642734406,0.0551782865281584,Classical alpha root validated with the production solver.,True
149,163,21,7,7__ci=0.03__ci_0.03,ci=0.03,1.7413554633471646,0.0999423060758198,0.03,0.1064185856896208,0.006476279613800998,0.006476279613800998,0.4323695503842397,0.0300000048520832,4.852083200501678e-09,2.2338977026696923e-10,converged_root,12,0.1064185856896208,0.1065271099182413,Classical alpha root validated with the production solver.,True
150,164,22,7,7__ci=0.03__ci_0.03,ci=0.03,1.752420470262794,0.0751415602576741,0.03,0.0630628041796664,-0.012078756078007694,0.012078756078007694,0.4134449568295433,0.0300000123329445,1.2332944502452259e-08,4.3236156267726256e-10,converged_root,15,0.0629814593118639,0.0630628041796664,Classical alpha root validated with the production solver.,True
