Mach,alpha,setting,mapping_scale,search_y_limit,final_y_limit,cr,ci,omega_i,stage1_mismatch,stage2_mismatch_exact,ln_p_start_right_exact,actual_y_limit,amplitude_status,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,fields_file,p_rel_l2_to_ref,rho_rel_l2_to_ref,u_rel_l2_to_ref,v_rel_l2_to_ref,max_rel_l2_to_ref
1.8,0.075,ms3_y2000,3.0,1200.0,2000.0,0.4369730559999999,0.02773224,0.0020799179999999,8.059273400596951e-07,4.6696084805847e-17,-26.781722170990445,2000.0,exact_log_amplitude_match,0.0002995089253963,4.348128104467248e-05,0.8458416824074267,3.608209261839725,0.0002995089253963,4.348128104466228e-05,0.8458416824074266,3.6082092618397255,1.3133757927367533e-05,0.0004460346788804,0.0370909811349156,1.1069939136053375,0.0003024892229974,0.0018181285177408,0.8542583261973066,31.153550907666204,True,0.0003024892229974,0.0018181285177408,0.8542583261973066,31.153550907666204,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07500_ms3_y2000_fields.csv,0.0131199013963962,0.0131199013963962,0.001076623033283,0.0226274784101123,0.0226274784101123
1.8,0.075,ms5_y1600,5.0,900.0,1600.0,0.4369730559999999,0.02773224,0.0020799179999999,8.059275451195422e-07,2.6612441362853708e-17,-22.42285452824478,1600.0,exact_log_amplitude_match,0.0015191223625613,7.101701290687003e-05,0.6421054933578664,3.599103679138306,0.0015191223625613,7.101701290688644e-05,0.6421054933578663,3.5991036791383064,6.661502093145382e-05,0.0007778229272238,0.0281569621607802,1.1078699663496976,0.0015342385440891,0.0029714039435515,0.648494829356574,31.074595653676987,True,0.0015342385440891,0.0029714039435515,0.648494829356574,31.074595653676987,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07500_ms5_y1600_fields.csv,0.0058520209613731,0.0058520209613731,0.000480256950356,0.01009246335654,0.01009246335654
1.8,0.0775,ms1p5_y1200,1.5,900.0,1200.0,0.4382428639999999,0.0277911519999999,0.0021538142799999,2.387755619463333e-07,1.707068660391413e-17,-18.90753142434827,1200.0,exact_log_amplitude_match,0.0064878578463377,2.0865539002116626e-05,1.1096611056408754,3.7330243543158863,0.0064878578463377,2.0865539002047684e-05,1.1096611056408754,3.733024354315884,0.0002933641693707,0.0002263925868443,0.0501760082063384,1.0987296381901344,0.0065532133038914,0.0008411550081614,1.1208392804724452,32.457340194315066,True,0.0065532133038914,0.0008411550081614,1.1208392804724452,32.457340194315066,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07750_ms1p5_y1200_fields.csv,0.023570553187971,0.023570553187971,0.0019930450168945,0.0406306648652019,0.0406306648652019
1.8,0.0775,ms2_y1600,2.0,900.0,1600.0,0.4382428639999999,0.0277911519999999,0.0021538142799999,2.387756703934469e-07,3.3628251018510966e-17,-23.547813538510503,1600.0,exact_log_amplitude_match,0.0012077512696323,2.8697163133617092e-05,0.9960008181239576,3.6983430343504575,0.0012077512696323,2.869716313353057e-05,0.9960008181239578,3.6983430343504566,5.461139270509881e-05,0.0003201957715216,0.0450365842544083,1.101615537932773,0.0012199175580869,0.0011568018653977,1.0060340373462635,32.15416295925105,True,0.0012199175580869,0.0011568018653977,1.0060340373462635,32.15416295925105,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07750_ms2_y1600_fields.csv,7.814419291784904e-17,7.310509962660056e-17,4.9415042325186515e-17,7.207815294574453e-17,7.814419291784904e-17
1.8,0.0775,ms3_y2000,3.0,1200.0,2000.0,0.4382428639999999,0.0277911519999999,0.0021538142799999,2.38775538566338e-07,5.178320559276176e-17,-28.188095651767416,2000.0,exact_log_amplitude_match,0.0002248296992825,4.521581162497874e-05,0.834637698527033,3.676619337073352,0.0002248296992825,4.521581162486212e-05,0.834637698527033,3.676619337073352,1.0166218091955664e-05,0.0005179149053736,0.0377401602104604,1.1035963878450494,0.0002270945230184,0.0018219777865607,0.8430454279175584,31.9643251058485,True,0.0002270945230184,0.0018219777865607,0.8430454279175584,31.9643251058485,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07750_ms3_y2000_fields.csv,0.0131561257256838,0.0131561257256839,0.0011124046412749,0.0226785903170081,0.0226785903170081
1.8,0.0775,ms5_y1600,5.0,900.0,1600.0,0.4382428639999999,0.0277911519999999,0.0021538142799999,2.387756868276131e-07,2.958263555942697e-17,-23.547813539750518,1600.0,exact_log_amplitude_match,0.0012077512715484,7.384162313709031e-05,0.631288798165486,3.667978732997379,0.0012077512715484,7.384162313710988e-05,0.631288798165486,3.66797873299738,5.461141167097595e-05,0.0008607209188203,0.0285452586571821,1.1044315480039073,0.0012199175231823,0.0029752864681562,0.6376480697746747,31.88887995070997,True,0.0012199175231823,0.0029752864681562,0.6376480697746747,31.88887995070997,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07750_ms5_y1600_fields.csv,0.0058681549756387,0.0058681549756387,0.0004962181869828,0.0101152410829312,0.0101152410829312
1.8,0.08,ms1p5_y1200,1.5,900.0,1200.0,0.439484,0.027816272,0.00222530176,9.187813887672068e-07,1.932861771422587e-17,-19.772194633088773,1200.0,exact_log_amplitude_match,0.005494074282044,2.1654262896282438e-05,1.103220327409968,3.801269969565277,0.005494074282044,2.1654262896276437e-05,1.103220327409968,3.801269969565277,0.0002558826138245,0.0001756882850367,0.0513817044528537,1.0954149030218223,0.005549941108775,0.0008364332694439,1.1144384898664568,33.25273217150961,True,0.005549941108775,0.0008364332694439,1.1144384898664568,33.25273217150961,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08000_ms1p5_y1200_fields.csv,0.0235365423382978,0.0235365423382978,0.0020483545126044,0.0405490637117354,0.0405490637117354
1.8,0.08,ms2_y1600,2.0,900.0,1600.0,0.439484,0.027816272,0.00222530176,9.187814942176534e-07,3.7134421688157467e-17,-24.700933086054956,1600.0,exact_log_amplitude_match,0.0009675000859552,2.9785539535856076e-05,0.989340016093481,3.767677481185743,0.0009675000859552,2.978553953593138e-05,0.9893400160934808,3.767677481185744,4.506063044405757e-05,0.0002712662704986,0.0460778097034372,1.098211499771231,0.0009773381466365,0.0011519593558992,0.9994001571057476,32.95722153900947,True,0.0009773381466365,0.0011519593558992,0.9994001571057476,32.95722153900947,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08000_ms2_y1600_fields.csv,1.0592819799751644e-16,1.0430660480554422e-16,4.015076055175213e-17,8.494876709427273e-17,1.0592819799751644e-16
1.8,0.08,ms3_y2000,3.0,1200.0,2000.0,0.439484,0.027816272,0.00222530176,9.187801365845106e-07,5.725374154280526e-17,-29.629671538411383,2000.0,exact_log_amplitude_match,0.000170375639065,4.69371981692589e-05,0.825075404812664,3.7469785759629977,0.000170375639065,4.693719816928871e-05,0.8250754048126641,3.746978575962999,7.935124565698635e-06,0.0004742328107728,0.0384273018678577,1.1001056376180305,0.0001721081047066,0.0018170227781658,0.8334651888255216,32.77520831421336,True,0.0001721081047066,0.0018170227781658,0.8334651888255216,32.77520831421336,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08000_ms3_y2000_fields.csv,0.0131735043480165,0.0131735043480165,0.0011464601670393,0.0226956641840717,0.0226956641840717
1.8,0.08,ms5_y1600,5.0,900.0,1600.0,0.439484,0.027816272,0.00222530176,9.187815366991816e-07,3.274911589979191e-17,-24.700933087357427,1600.0,exact_log_amplitude_match,0.000967500089279,7.666102046165188e-05,0.6203424954789973,3.738738174854936,0.000967500089279,7.666102046169644e-05,0.6203424954789973,3.738738174854936,4.5060630592665134e-05,0.0008271237265872,0.0288920118348932,1.1009047717812772,0.0009773381101086,0.0029702685655906,0.626650445778594,32.70281693890996,True,0.0009773381101086,0.0029702685655906,0.626650445778594,32.70281693890996,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08000_ms5_y1600_fields.csv,0.0058913947348429,0.0058913947348429,0.0005127519552684,0.0101495587169598,0.0101495587169598
1.8,0.0825,ms1p5_y1200,1.5,900.0,1200.0,0.440713576,0.0278117599999999,0.0022944701999999,6.025643075825798e-07,2.1581437040922677e-17,-20.66398177304809,1200.0,exact_log_amplitude_match,0.0046780723341342,2.2469688166815936e-05,1.0953911847945852,3.872609836960167,0.0046780723341342,2.246968816670344e-05,1.0953911847945854,3.872609836960167,0.0002241861883994,0.0002191648944431,0.0524941807191809,1.0918726079968777,0.0047259605797106,0.0008343550926838,1.1066044277111444,34.05610174055042,True,0.0047259605797106,0.0008343550926838,1.1066044277111444,34.05610174055042,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08250_ms1p5_y1200_fields.csv,0.0234802413111359,0.0234802413111359,0.0021009663577293,0.0404263366628338,0.0404263366628338
1.8,0.0825,ms2_y1600,2.0,900.0,1600.0,0.440713576,0.0278117599999999,0.0022944701999999,6.025638934831533e-07,4.087405918088733e-17,-25.890222673343207,1600.0,exact_log_amplitude_match,0.0007807202318794,3.090494908269257e-05,0.981649136450785,3.840049025056879,0.0007807202318794,3.090494908270199e-05,0.9816491364507848,3.840049025056879,3.74142746243868e-05,0.0003180106492454,0.0470433439230143,1.0945821491817105,0.0007887122827223,0.0011499752286014,0.9916980494881692,33.76809821326355,True,0.0007887122827223,0.0011499752286014,0.9916980494881692,33.76809821326355,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08250_ms2_y1600_fields.csv,4.213607777114344e-17,9.44436930530408e-17,8.691775029669262e-17,6.343834303511941e-17,9.44436930530408e-17
1.8,0.0825,ms3_y2000,3.0,1200.0,2000.0,0.440713576,0.0278117599999999,0.0022944701999999,6.025638713760695e-07,6.315685509674196e-17,-31.116463573010897,2000.0,exact_log_amplitude_match,0.000130293855292,4.869696362297755e-05,0.8149114821031792,3.8202401824215015,0.000130293855292,4.869696362300774e-05,0.8149114821031794,3.8202401824215015,6.244042594749668e-06,0.0005272743948864,0.0390528163726316,1.0963991488724754,0.000131627639276,0.001815138561925,0.8232535171166385,33.59296718069082,True,0.000131627639276,0.001815138561925,0.8232535171166385,33.59296718069082,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08250_ms3_y2000_fields.csv,0.0131605788283569,0.0131605788283569,0.0011775721426178,0.0226589514213373,0.0226589514213373
1.8,0.0825,ms5_y1600,5.0,900.0,1600.0,0.440713576,0.0278117599999999,0.0022944701999999,6.025640756320542e-07,3.6149427962069856e-17,-25.890222674738897,1600.0,exact_log_amplitude_match,0.0007807202357471,7.952983889971694e-05,0.6112374215188747,3.8123442872078255,0.0007807202357471,7.952983889972522e-05,0.6112374215188748,3.8123442872078255,3.7414282818210594e-05,0.0008907885437045,0.0292921954762635,1.0971661217314297,0.0007887122707629,0.0029684689179675,0.6174945039722327,33.523235657207785,True,0.0007887122707629,0.0029684689179675,0.6174945039722327,33.523235657207785,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08250_ms5_y1600_fields.csv,0.0059220867612878,0.0059220867612878,0.000529928258894,0.0101959523878548,0.0101959523878548
1.8,0.085,ms1p5_y1200,1.5,900.0,1200.0,0.441930864,0.0277765279999999,0.0023610048799999,7.137136607301683e-07,2.392569682433282e-17,-21.58231278308453,1200.0,exact_log_amplitude_match,0.0040080836949446,2.3314900616018737e-05,1.0863218685754916,3.9472896833638575,0.0040080836949446,2.331490061619601e-05,1.0863218685754918,3.9472896833638575,0.0001974533468121,0.0003393913441014,0.0535163197654718,1.0880650948887036,0.0040492733117907,0.0008432887443534,1.0974856030622313,34.87002229082125,True,0.0040492733117907,0.0008432887443534,1.0974856030622313,34.87002229082125,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08500_ms1p5_y1200_fields.csv,0.0234736372293985,0.0234736372293985,0.0021573555259452,0.0403866092433184,0.0403866092433184
1.8,0.085,ms2_y1600,2.0,900.0,1600.0,0.441930864,0.0277765279999999,0.0023610048799999,7.137125989072174e-07,4.49015527147245e-17,-27.114908449698163,1600.0,exact_log_amplitude_match,0.0006352359929697,3.2055743354469746e-05,0.9730770300566688,3.915680610676558,0.0006352359929697,3.205574335441728e-05,0.9730770300566683,3.915680610676557,3.129412655564657e-05,0.000441759374184,0.0479374532677593,1.0906919413506777,0.0006417640570791,0.0011588887457068,0.9830769500815268,34.58912276281587,True,0.0006417640570791,0.0011588887457068,0.9830769500815268,34.58912276281587,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08500_ms2_y1600_fields.csv,1.6850327547103324e-17,7.777287501869468e-17,8.570320603732546e-17,8.657710572650507e-17,8.657710572650507e-17
1.8,0.085,ms3_y2000,3.0,1200.0,2000.0,0.441930864,0.0277765279999999,0.0023610048799999,7.137130054767719e-07,6.950368045748349e-17,-32.64750411557143,2000.0,exact_log_amplitude_match,0.0001006777296136,5.0492644795808113e-05,0.8042947974095884,3.896637497281297,0.0001006777296136,5.049264479580719e-05,0.8042947974095884,3.8966374972812967,4.959766975779126e-06,0.000657598273104,0.0396226135639883,1.0924406780232652,0.0001017123551367,0.0018240415031235,0.812560219415082,34.419979099426726,True,0.0001017123551367,0.0018240415031235,0.812560219415082,34.419979099426726,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08500_ms3_y2000_fields.csv,0.0131126766883365,0.0131126766883365,0.0012051178633615,0.0225606098990104,0.0225606098990104
1.8,0.085,ms5_y1600,5.0,900.0,1600.0,0.441930864,0.0277765279999999,0.0023610048799999,7.137139471362719e-07,3.977911489436067e-17,-27.11490845117776,1600.0,exact_log_amplitude_match,0.0006352359944768,8.244335879607698e-05,0.6029992440372326,3.8890364383021874,0.0006352359944768,8.244335879604142e-05,0.6029992440372326,3.8890364383021874,3.1294153899250815e-05,0.0010319207902589,0.0297060483160634,1.093178930259121,0.0006417640616243,0.0029773778517973,0.6091960270590718,34.352549079541525,True,0.0006417640616243,0.0029773778517973,0.6091960270590718,34.352549079541525,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08500_ms5_y1600_fields.csv,0.0059615396203203,0.0059615396203203,0.0005479314730395,0.0102566802284563,0.0102566802284563
1.8,0.0875,ms1p5_y1200,1.5,900.0,1200.0,0.4431235759999999,0.027708528,0.0024244962,1.260200930095553e-06,2.6351689948693094e-17,-22.521721423192275,1200.0,exact_log_amplitude_match,0.0034587183156671,2.414165060213924e-05,1.0761767801708324,4.024902409671157,0.0034587183156671,2.414165060221181e-05,1.0761767801708324,4.024902409671158,0.0001750032194246,0.0003737857937699,0.0544520784901181,1.084019269423593,0.0034942941432702,0.000862984215249,1.0872461636893112,35.69290947180263,True,0.0034942941432702,0.000862984215249,1.0872461636893112,35.69290947180263,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08750_ms1p5_y1200_fields.csv,0.0235134146637191,0.0235134146637191,0.0022163544328478,0.0404243807651227,0.0404243807651227
1.8,0.0875,ms2_y1600,2.0,900.0,1600.0,0.4431235759999999,0.027708528,0.0024244962,1.2602012008901905e-06,4.9180928895949496e-17,-28.367699624663747,1600.0,exact_log_amplitude_match,0.0005218169180562,3.319015385894094e-05,0.9637882537455746,3.994152495197888,0.0005218169180562,3.319015385887652e-05,0.9637882537455746,3.9941524951978886,2.640273997926736e-05,0.0004771235815032,0.0487654765075541,1.0865696220319592,0.0005271842090318,0.0011785170081096,0.973701561980182,35.4185458772583,True,0.0005271842090318,0.0011785170081096,0.973701561980182,35.4185458772583,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08750_ms2_y1600_fields.csv,6.956257085264642e-17,4.87846037547221e-17,6.010642464259436e-17,6.351383868447526e-17,6.956257085264642e-17
1.8,0.0875,ms3_y2000,3.0,1200.0,2000.0,0.4431235759999999,0.027708528,0.0024244962,1.260201720784174e-06,7.628747585650568e-17,-34.21367782544285,2000.0,exact_log_amplitude_match,7.872653122466731e-05,5.22764488836632e-05,0.7985114704541598,3.975762174455437,7.872653122466727e-05,5.2276448883661184e-05,0.7985114704541596,3.9757621744554377,3.983382016777289e-06,0.0006968325104657,0.040402849993737,1.0882585232328077,7.953629600063357e-05,0.0018436156867664,0.8067247937187197,35.25455192420097,True,7.953629600063357e-05,0.0018436156867664,0.8067247937187197,35.25455192420097,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.08750_ms3_y2000_fields.csv,0.0130329743111861,0.0130329743111861,0.0012290327374704,0.0224064569963235,0.0224064569963235
