grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds,_source_file,cr0,ci0,_cr_key,_ci_key,target_error,failure_branch_error,technical_success_norm,target_recovery_recomputed,worker_class,distance_to_pinn_seed
62,12,2,1.15,0.06,0.06,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.087984375,0.0010568438178118,1.644861422086334e-21,0.0010568438178118,0.1158233824343556,0.0331666172782661,,21.9704184809234,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.06,0.072,0.06,0.072,0.11582338243435568,0.033166617278266176,True,False,UNAVAILABLE,0.05522010034398707
87,12,3,1.15,0.06,0.06,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.093984375,0.0009407181768106,1.8242818017706498e-21,0.0009407181768106,0.1100395461855945,0.0310975275815133,,22.15278912894428,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.06,0.078,0.06,0.078,0.11003954618559458,0.03109752758151337,True,False,UNAVAILABLE,0.05061904268158378
112,12,4,1.15,0.06,0.06,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.099984375,0.0008619245154866,2.001686528246156e-21,0.0008619245154866,0.1042801396763937,0.0301012946844979,,21.415321224951185,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.06,0.0839999999999999,0.06,0.084,0.10428013967639374,0.030101294684497952,True,False,UNAVAILABLE,0.046339135533585506
137,12,5,1.15,0.06,0.06,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.105984375,0.00081826208517,2.180431639051298e-21,0.00081826208517,0.0985494461533131,0.0302839835834552,,21.370232533896345,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.06,0.09,0.06,0.09,0.09854944615331318,0.03028398358345521,True,False,UNAVAILABLE,0.04247756445466242
162,12,6,1.15,0.06,0.06,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.111984375,0.0008036339244248,2.3550382745154785e-21,0.0008036339244248,0.0928527820979067,0.0316251700656768,,21.179651172016747,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.06,0.096,0.06,0.096,0.09285278209790682,0.031625170065676875,True,False,UNAVAILABLE,0.039158287526397266
187,12,7,1.15,0.06,0.06,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.114015625,0.0008037567130394,2.4127566503335686e-21,0.0008037567130394,0.0909330649096172,0.0323198786371558,,21.245460567995902,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.06,0.102,0.06,0.102,0.09093306490961726,0.03231987863715587,True,False,UNAVAILABLE,0.03652943309168649
212,12,8,1.15,0.06,0.06,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1160156249999999,0.0008058048348724,2.4670252242115866e-21,0.0008058048348724,0.089047716960752,0.0331115809818933,,21.460842658998445,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.06,0.108,0.06,0.108,0.08904771696075207,0.03311158098189336,True,False,UNAVAILABLE,0.034748057240657354
237,12,9,1.15,0.06,0.06,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1166822916666666,0.0008068530038014,2.4849241773978316e-21,0.0008068530038014,0.0884203872101252,0.0333979338617166,,25.693492172053084,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.06,0.1139999999999999,0.06,0.114,0.08842038721012532,0.03339793386171657,True,False,UNAVAILABLE,0.03394783471740135
262,12,10,1.15,0.06,0.06,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1200156249999999,0.0008142875618533,2.5722352087104604e-21,0.0008142875618533,0.0852926907774239,0.0349854437605196,,21.41929746000096,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.06,0.12,0.06,0.12,0.085292690777424,0.034985443760519624,True,False,UNAVAILABLE,0.03419771164858841
287,12,11,1.15,0.06,0.06,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1260156249999999,0.0008334111596024,2.7193279091489164e-21,0.0008334111596024,0.0797048549728926,0.0384107796734261,,21.30170919408556,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.06,0.126,0.06,0.126,0.07970485497289269,0.03841077967342606,True,False,UNAVAILABLE,0.035475505380473435
312,12,12,1.15,0.06,0.06,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1320156249999999,0.0008542013529565,2.8576763625543144e-21,0.0008542013529565,0.0741814310487903,0.042412200074041,,21.58458223193884,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.06,0.132,0.06,0.132,0.07418143104879041,0.04241220007404094,True,False,UNAVAILABLE,0.03767677642792706
337,12,13,1.15,0.06,0.06,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1380156249999999,0.0008717327342407,2.9912422897266097e-21,0.0008717327342407,0.0687379481701557,0.0468423039049157,,21.79994506202638,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.06,0.138,0.06,0.138,0.06873794817015584,0.046842303904915665,True,False,UNAVAILABLE,0.0406517832573185
362,12,14,1.15,0.06,0.06,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.159984375,0.0008714351079994,3.409465165891816e-21,0.0008714351079994,0.0499079712360065,0.0652411307511066,,21.56552183395252,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.06,0.144,0.06,0.144,0.04990797123600662,0.06524113075110659,True,False,UNAVAILABLE,0.04424472264575741
387,12,15,1.15,0.06,0.06,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.165984375,0.0008525535113336,3.4861274299119665e-21,0.0008525535113336,0.0452598210236259,0.0706217874432741,,21.2581734029809,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.06,0.15,0.06,0.15,0.04525982102362595,0.07062178744327408,True,False,UNAVAILABLE,0.04831794161592564
412,12,16,1.15,0.06,0.06,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.171984375,0.0008285684694033,3.542940989765947e-21,0.0008285684694033,0.0409645847688859,0.0760951285016523,,20.81164410396013,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.06,0.156,0.06,0.156,0.040964584768885925,0.07609512850165236,True,False,UNAVAILABLE,0.05276032109454983
437,12,17,1.15,0.06,0.06,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.177984375,0.0008032357567015,3.5914259035023776e-21,0.0008032357567015,0.0371448921318103,0.0816425152826821,,20.710908103035763,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.06,0.162,0.06,0.162,0.037144892131810374,0.08164251528268213,True,False,UNAVAILABLE,0.05748634169957243
462,12,18,1.15,0.06,0.06,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.183984375,0.0007820254448595,3.639650881851296e-21,0.0007820254448595,0.0339615785510687,0.0872498253389827,,20.6283834381029,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.06,0.1679999999999999,0.06,0.168,0.033961578551068794,0.08724982533898269,True,False,UNAVAILABLE,0.06243162245208744
487,12,19,1.15,0.06,0.06,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1846510416666666,0.0007802228670494,3.644850325017113e-21,0.0007802228670494,0.0336553531573612,0.087876061659556,,21.686561405076645,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.06,0.174,0.06,0.174,0.03365535315736125,0.08787606165955598,True,False,UNAVAILABLE,0.06754802352400845
512,12,20,1.15,0.06,0.06,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1853177083333333,0.0007785706125772,3.6509657546146724e-21,0.0007785706125772,0.0333596412376074,0.0885028886127119,,21.620176446973343,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.06,0.18,0.06,0.18,0.03335964123760747,0.08850288861271191,True,False,UNAVAILABLE,0.0727994744623888
537,12,21,1.15,0.06,0.06,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.185984375,0.0007770801024432,3.657032598860725e-21,0.0007770801024432,0.0330747247871534,0.0891302937372192,,21.67036205995828,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.06,0.186,0.06,0.186,0.03307472478715349,0.08913029373721926,True,False,UNAVAILABLE,0.07815875819126095
562,12,22,1.15,0.06,0.06,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1893177083333333,0.0007724637615311,3.686309839760795e-21,0.0007724637615311,0.0318218405234456,0.0922755787814997,,21.661859191954136,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.06,0.192,0.06,0.192,0.03182184052344562,0.0922755787814997,True,False,UNAVAILABLE,0.08360514028455428
587,12,23,1.15,0.06,0.06,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.189984375,0.0007721911105045,3.69240596691808e-21,0.0007721911105045,0.0316075089793074,0.0929062093817361,,20.432571370038204,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.06,0.198,0.06,0.198,0.03160750897930749,0.09290620938173609,True,False,UNAVAILABLE,0.08912265414584554
612,12,24,1.15,0.06,0.06,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.189984375,0.0007721911105045,3.69240596691808e-21,0.0007721911105045,0.0316075089793074,0.0929062093817361,,20.30936471396126,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.06,0.204,0.06,0.204,0.03160750897930749,0.09290620938173609,True,False,UNAVAILABLE,0.0946988673744306
637,12,25,1.15,0.06,0.06,0.21,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.1940156249999999,0.0007761831917902,3.726919302053269e-21,0.0007761831917902,0.0305902987314252,0.0967298514168221,,20.183819624013267,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.06,0.21,0.06,0.21,0.03059029873142525,0.09672985141682204,True,False,UNAVAILABLE,0.10032399255412434
662,12,26,1.15,0.06,0.06,0.216,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.2000156249999999,0.0008040482166779,3.761048471393946e-21,0.0008040482166779,0.0300297716054322,0.10245033369941,,20.21106001001317,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.06,0.216,0.06,0.216,0.03002977160543223,0.10245033369940999,True,False,UNAVAILABLE,0.10599024239051441
687,12,27,1.15,0.06,0.06,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.2060156249999999,0.0008636825381278,3.7627917025331904e-21,0.0008636825381278,0.0306562879173426,0.1082010979386091,,20.56090133299585,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.06,0.222,0.06,0.222,0.03065628791734267,0.10820109793860903,True,False,UNAVAILABLE,0.11169135813481722
712,12,28,1.15,0.06,0.06,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.2120156249999999,0.0009579878622764,3.744779673630361e-21,0.0009579878622764,0.0324010616348847,0.1139775605771613,,20.44256434496492,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.06,0.228,0.06,0.228,0.032401061634884695,0.11397756057716125,True,False,UNAVAILABLE,0.1174222614413468
737,12,29,1.15,0.06,0.06,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.218015625,0.0010864336457403,3.697588934526676e-21,0.0010864336457403,0.0350977150433498,0.1197760035863631,,20.30370331997983,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.06,0.234,0.06,0.234,0.03509771504334985,0.11977600358636317,True,False,UNAVAILABLE,0.12317879477410064
762,12,30,1.15,0.06,0.06,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875,0.2240156249999999,0.0012464690933198,3.6253047016051575e-21,0.0012464690933198,0.0385469896030905,0.1255933826088001,,24.846764113986865,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.06,0.24,0.06,0.24,0.038546989603090547,0.12559338260880015,True,False,UNAVAILABLE,0.1289575258835249
13,13,0,1.15,0.06,0.065,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.075984375,0.0015308273588691,1.3328759712619538e-21,0.0015308273588691,0.1287208502939178,0.0436721196008733,,22.246425261022523,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.065,0.06,0.065,0.06,0.12872085029391783,0.043672119600873326,True,False,UNAVAILABLE,0.06784772274734062
38,13,1,1.15,0.06,0.065,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.081984375,0.00135190540016,1.5081349511101868e-21,0.00135190540016,0.1229581355851892,0.0403767971789861,,22.052093136007898,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.065,0.066,0.065,0.066,0.1229581355851893,0.04037679717898616,True,False,UNAVAILABLE,0.06302651411905945
63,13,2,1.15,0.06,0.065,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.087984375,0.0012044384270488,1.6931923044201326e-21,0.0012044384270488,0.1172192343976976,0.0377533769407848,,22.065894623985518,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.065,0.072,0.065,0.072,0.11721923439769763,0.03775337694078484,True,False,UNAVAILABLE,0.05842404883265111
88,13,3,1.15,0.06,0.065,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.093984375,0.0010899590056039,1.876777540729018e-21,0.0010899590056039,0.1115078235774466,0.0359492585519226,,21.906091772951186,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.065,0.078,0.065,0.078,0.11150782357744667,0.035949258551922665,True,False,UNAVAILABLE,0.054096187314819154
113,13,4,1.15,0.06,0.065,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.099984375,0.0010083972283843,2.0567384423835648e-21,0.0010083972283843,0.1058283540700485,0.0350910374658969,,21.524426463991404,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.065,0.0839999999999999,0.065,0.084,0.10582835407004854,0.035091037465896965,True,False,UNAVAILABLE,0.050114124575812026
138,13,5,1.15,0.06,0.065,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.105984375,0.0009572947337324,2.238418923746912e-21,0.0009572947337324,0.1001862581962823,0.0352478741264347,,21.38212875998579,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.065,0.09,0.065,0.09,0.10018625819628231,0.0352478741264347,True,False,UNAVAILABLE,0.04656665633261637
163,13,6,1.15,0.06,0.065,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.111984375,0.0009316729322767,2.415113092242295e-21,0.0009316729322767,0.094588224095649,0.036406652557369,,21.244484964059662,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.065,0.096,0.065,0.096,0.0945882240956491,0.036406652557369024,True,False,UNAVAILABLE,0.043560090472816976
188,13,7,1.15,0.06,0.065,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1179114583333333,0.0009248468266847,2.5764261859001087e-21,0.0009248468266847,0.089109604380347,0.0384468440997645,,21.235934732016176,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.065,0.102,0.065,0.102,0.08910960438034704,0.03844684409976448,True,False,UNAVAILABLE,0.04121297710673181
213,13,8,1.15,0.06,0.065,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1200156249999999,0.0009255373587663,2.6304904282375958e-21,0.0009255373587663,0.0871787594216654,0.0393608211788128,,21.509205022011884,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.065,0.108,0.065,0.108,0.08717875942166554,0.03936082117881284,True,False,UNAVAILABLE,0.03964262203739809
238,13,9,1.15,0.06,0.065,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1220156249999999,0.0009272712336766,2.680055820104004e-21,0.0009272712336766,0.0853510966324754,0.0403122373959878,,25.661795828025788,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.065,0.1139999999999999,0.065,0.114,0.08535109663247548,0.04031223739598785,True,False,UNAVAILABLE,0.03894310570563165
263,13,10,1.15,0.06,0.065,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1280156249999999,0.000936485563136,2.8220832551224428e-21,0.000936485563136,0.0799176482547049,0.0435945318115756,,21.368882772978395,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.065,0.12,0.065,0.12,0.079917648254705,0.04359453181157564,True,False,UNAVAILABLE,0.03916112207279051
288,13,11,1.15,0.06,0.065,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1286822916666666,0.0009377175377443,2.837154686277495e-21,0.0009377175377443,0.079318973020514,0.0439946405256549,,21.365324401063845,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.065,0.126,0.065,0.126,0.07931897302051408,0.04399464052565485,True,False,UNAVAILABLE,0.040281776053198055
313,13,12,1.15,0.06,0.065,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1320156249999999,0.0009440120944456,2.912682481541239e-21,0.0009440120944456,0.0763425026226793,0.0460878257663613,,21.58861246495508,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.065,0.132,0.065,0.132,0.07634250262267943,0.046087825766361314,True,False,UNAVAILABLE,0.04223327458296361
338,13,13,1.15,0.06,0.065,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.153984375,0.0009588758673517,3.3662469573490704e-21,0.0009588758673517,0.0577100752117413,0.0626311934297359,,21.55346696206834,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.065,0.138,0.065,0.138,0.057710075211741374,0.06263119342973583,True,False,UNAVAILABLE,0.04490743236926378
363,13,14,1.15,0.06,0.065,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.159984375,0.0009497385901063,3.4588591457776975e-21,0.0009497385901063,0.0530669255482304,0.0676882420397589,,21.676649258006364,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.065,0.144,0.065,0.144,0.05306692554823045,0.06768824203975891,True,False,UNAVAILABLE,0.048184079134087426
388,13,15,1.15,0.06,0.065,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.165984375,0.000935737298737,3.530369886973797e-21,0.000935737298737,0.0487210877684193,0.0728884752922777,,20.917161268065684,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.065,0.15,0.065,0.15,0.048721087768419366,0.07288847529227775,True,False,UNAVAILABLE,0.05194933572241323
413,13,16,1.15,0.06,0.065,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.171984375,0.0009191095068431,3.587860565980204e-21,0.0009191095068431,0.0447592470840899,0.0782033346503394,,20.819859258946963,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.065,0.156,0.065,0.156,0.0447592470840899,0.07820333465033946,True,False,UNAVAILABLE,0.05610491495403945
438,13,17,1.15,0.06,0.065,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.177984375,0.0009033275288222,3.641633736787465e-21,0.0009033275288222,0.0412920816347541,0.0836109638171513,,20.753782470012084,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.065,0.162,0.065,0.162,0.041292081634754105,0.08361096381715132,True,False,UNAVAILABLE,0.06057053311635948
463,13,18,1.15,0.06,0.065,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1786510416666666,0.0009018216209852,3.6481219786961725e-21,0.0009018216209852,0.040943008978304,0.0842167647297383,,20.68915769190062,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.065,0.1679999999999999,0.065,0.168,0.04094300897830407,0.08421676472973826,True,False,UNAVAILABLE,0.06528259708375571
488,13,19,1.15,0.06,0.065,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.173984375,0.0009135455719793,3.606078299633185e-21,0.0009135455719793,0.0435423793745833,0.0799964923633092,,21.79063033894636,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.065,0.174,0.065,0.174,0.04354237937458332,0.07999649236330919,True,False,UNAVAILABLE,0.07019149152140876
513,13,20,1.15,0.06,0.065,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.179984375,0.0008990451761114,3.660578395312201e-21,0.0008990451761114,0.0402689037322439,0.0854310863236152,,21.669494469999336,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.065,0.18,0.065,0.18,0.0402689037322439,0.08543108632361517,True,False,UNAVAILABLE,0.0752587103397341
538,13,21,1.15,0.06,0.065,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1833177083333333,0.000893851477893,3.6936473884499405e-21,0.000893851477893,0.0387334057675075,0.0884818833898259,,21.68743143195752,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.065,0.186,0.065,0.186,0.038733405767507556,0.08848188338982596,True,False,UNAVAILABLE,0.08045434408408286
563,13,22,1.15,0.06,0.065,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.183984375,0.0008931793938063,3.699749577214422e-21,0.0008931793938063,0.0384536319731671,0.0890944722776502,,21.728688202914785,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.065,0.192,0.065,0.192,0.03845363197316718,0.08909447227765023,True,False,UNAVAILABLE,0.08575505513962428
588,13,23,1.15,0.06,0.065,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.185984375,0.0008920541952006,3.720252984655968e-21,0.0008920541952006,0.0376726746328597,0.0909368034979952,,20.40084818995092,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.065,0.198,0.065,0.198,0.03767267463285975,0.09093680349799517,True,False,UNAVAILABLE,0.0911425119359786
613,13,24,1.15,0.06,0.065,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.035029296875,0.1880156249999999,0.0008924755818596,3.7404871179773905e-21,0.0008924755818596,0.0369734846143641,0.0928146023202732,,20.35287181299645,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.065,0.204,0.065,0.204,0.03697348461436411,0.09281460232027323,True,False,UNAVAILABLE,0.09660220226268135
