t401_row,test_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,status,technical_success,target_error,target_recovery,best_candidate_index,best_center_index,best_cr_center,best_ci_center,best_cr,best_ci,best_stage1_mismatch,best_stage2_mismatch,best_total_mismatch,best_retry_index,n_boxes,n_completed_boxes,n_technical_boxes,total_box_solves,total_seconds
329,329,C30,1.85,0.065,0.4486243105314618,0.0244076340678053,0.45858264,0.022717653,COMPLETED,True,0.31378229426676557,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,1.9465163560135478e-08,6.566455457159364e-19,1.9465163560792124e-08,0,12,12,12,12,393.9546166184591
330,330,C30,1.85,0.075,0.4534301112971537,0.0249820528631137,0.46531847,0.023511376,COMPLETED,True,0.30903954208631557,False,11,5,0.9,0.002,0.7614583333333332,1e-06,2.6134970140264496e-08,5.366165201211819e-19,2.613497014080111e-08,0,12,12,12,13,440.51787971833255
331,331,C30,1.85,0.09,0.4601609208281758,0.0249013621796004,0.46543017,0.023708137,COMPLETED,True,0.3023194457940253,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,3.0940278692975674e-08,5.243630998078847e-19,3.094027869350004e-08,0,12,12,12,13,453.5661799451336
332,332,C30,1.85,0.1,0.4643370477731309,0.0243321927216004,0.46702483,0.02334398,COMPLETED,True,0.29811282175047693,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,3.037013111494334e-08,4.779281027531741e-19,3.037013111542127e-08,0,12,12,12,13,461.30949701578356
333,333,C30,1.85,0.11,0.4682780135578279,0.023423336656071,0.47160047,0.022178164,COMPLETED,True,0.2941057085082398,False,11,2,0.9,0.0001,0.7614583333333332,0.00011093923611111115,5.143587808475509e-08,4.2550628718898327e-19,5.14358780851806e-08,0,12,12,12,13,469.2294649090618
334,334,C30,1.9,0.05,0.4575013033096492,0.0201545403695674,0.44829667,0.021230703,COMPLETED,True,0.30462074758717556,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,1.6632337455164263e-08,7.414375178829104e-19,1.66323374559057e-08,0,12,12,12,12,380.7295234740013
335,335,C30,1.9,0.065,0.4644930709807444,0.0220661663779487,0.47737855,0.021225195,COMPLETED,True,0.2977816304051573,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,1.9311517941102136e-08,6.591871851230569e-19,1.9311517941761323e-08,0,12,12,12,12,395.92252201994415
336,336,C30,1.9,0.08,0.4710375349773399,0.0226924045559811,0.48217064,0.021990558,COMPLETED,True,0.29130319397225446,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,2.4032662406239297e-08,5.795227875226311e-19,2.403266240681882e-08,0,12,12,12,13,450.04073805501685
337,337,C30,1.9,0.09,0.4751322369239946,0.0225351864585413,0.4787419,0.022212872,COMPLETED,True,0.2872065590762415,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,3.064989550319121e-08,5.273683590570138e-19,3.064989550371858e-08,0,12,12,12,13,454.53529635595623
338,338,C30,1.9,0.1,0.4790142335247862,0.0219970508320953,0.4762601,0.022358904,COMPLETED,True,0.28329641527580124,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,3.0060701176905724e-08,4.813432129161958e-19,3.006070117738707e-08,0,12,12,12,13,463.62628568010405
339,339,C30,1.9,0.11,0.482691544513499,0.021133384910942,0.47729522,0.021754008,COMPLETED,True,0.2795583405500063,False,11,2,0.9,0.0001,0.7614583333333332,0.00011093923611111115,5.091215090432922e-08,4.2819995504066513e-19,5.091215090475742e-08,0,12,12,12,13,471.37653007614426
340,340,C30,1.9,0.125,0.487847941407231,0.0193271425190721,0.48593664,0.019210864,COMPLETED,True,0.2742881642971652,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,4.05840778296901e-08,3.711871661254956e-19,4.058407783006129e-08,0,12,12,12,13,482.58115982904565
341,341,C31,1.65,0.125,0.4089027908363268,0.0338739918486313,0.40956026,0.033588663,COMPLETED,True,0.35417746888073665,False,9,2,0.9,0.0001,0.7614583333333332,1.73984375e-05,3.681594813774502e-08,3.553956384786851e-19,3.681594813810042e-08,0,12,12,12,13,470.1065528950421
342,342,C31,1.65,0.135,0.41336994152482,0.0318742835335322,0.4137885,0.03133508,COMPLETED,True,0.34954461047918617,False,11,5,0.9,0.002,0.7614583333333332,1e-06,3.632453612765013e-08,3.1487364027369732e-19,3.6324536127965e-08,0,12,12,12,13,477.98150767199695
343,343,C31,1.65,0.145,0.4175501567121178,0.0296714980138063,0.41752797,0.029217586,COMPLETED,True,0.34518409447370124,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,4.300145844644283e-08,2.788729677060485e-19,4.3001458446721705e-08,0,12,12,12,13,488.7922417927766
344,344,C31,1.65,0.155,0.4214726453671246,0.0272955794891602,0.42124158,0.026884349,COMPLETED,True,0.34107955390399214,False,9,5,0.9,0.002,0.7614583333333332,1e-06,3.836567029121032e-08,2.8876190358297156e-19,3.836567029149908e-08,0,12,12,12,16,605.1711204270832
345,345,C31,1.65,0.17,0.4269285841775148,0.0234601973409518,0.42664534,0.022794416,COMPLETED,True,0.3353512889644776,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,3.079061554069454e-08,1.5724302132867883e-19,3.0790615540851786e-08,0,12,12,12,16,612.4197434431408
346,346,C31,1.65,0.175,0.4286443256450629,0.0221195036513732,0.42840904,0.021344684,COMPLETED,True,0.3335481853005708,False,10,2,0.9,0.0001,0.7614583333333332,1e-06,4.362392256247216e-08,1.8229998060932073e-19,4.3623922562654456e-08,0,12,12,12,17,651.175151823787
347,347,C31,1.65,0.185,0.4319362517220256,0.0193576634963331,0.4320732,0.01848906,COMPLETED,True,0.33008957888176005,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,5.364374062652159e-08,1.5650146597594145e-19,5.364374062667809e-08,0,12,12,11,20,774.7914079308975
348,348,C31,1.65,0.195,0.4350566490039674,0.0165007718675845,0.43589014,0.015887825,COMPLETED,True,0.32681668686966825,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777778e-05,6.037944689568611e-08,1.3154233703670252e-19,6.037944689581766e-08,0,12,12,12,19,738.4734117961489
349,349,C31,1.65,0.205,0.4380212353029507,0.0135616824161808,0.4388569,0.013765155,COMPLETED,True,0.32372125121762985,False,10,5,0.9,0.002,0.7614583333333332,1e-06,1.6797085393569907e-08,1.554918688671091e-19,1.67970853937254e-08,0,12,12,11,20,776.6115872740047
350,350,C31,1.7,0.125,0.4265471598376808,0.0301376975396052,0.4280647,0.029760147,COMPLETED,True,0.3362643523640718,False,9,5,0.9,0.002,0.7614583333333332,1e-06,2.0033470439776445e-08,3.5881478559400194e-19,2.003347044013526e-08,0,12,12,12,13,463.7903378600022
