script,line,literal,suffix,exists,status
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,587,assets/classic_supersonic/dense_kappa_q_campaign_v1_CONVERGENCE_AUDIT/convergence_tables/convergence_summary.json,.json,no,LIKELY_OUTPUT_OR_RUNTIME_PATH
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,83,article/tables/table_blumen_ci_digitized_points.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,84,assets/classic_supersonic/supersonic_sparse_PINN_reference_v2_FINAL_FREEZE/ci/blumen_ci_digitized_points.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,89,**/blumen_ci_digitized_points.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,104,article/tables/table_blumen_ci_curve_levels.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,109,**/blumen_ci_curve_levels.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,359,modes/modes_compact_with_analytic_tails.npz,.npz,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,504,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,614,asset_build_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,589,convergence_summary.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_dense_supersonic_requested_assets.py,492,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,100,Could not locate blumen_ci_digitized_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,212,classical_supersonic_maps/classical_supersonic_dense_reference.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,741,.tar.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,800,classical_supersonic_extended_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,808,classical_supersonic_extended_modes_long.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,810,classical_supersonic_extended_modes_index.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,811,blumen_overlay_points_with_neutral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,87,article/tables/table_blumen_ci_digitized_points.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,89,assets/classic_supersonic/supersonic_sparse_PINN_reference_v2_FINAL_FREEZE/ci/blumen_ci_digitized_points.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,97,**/blumen_ci_digitized_points.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,110,article/tables/table_blumen_ci_curve_levels.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,115,**/blumen_ci_curve_levels.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,224,lowM_lowalpha_dense_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,225,lowM_lowalpha_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,226,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,231,*retained*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,392,M*/modes/modes_compact_with_analytic_tails.npz,.npz,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,737,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,859,asset_build_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_extended_supersonic_assets.py,720,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,100,Could not locate blumen_ci_digitized_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,212,classical_supersonic_maps/classical_supersonic_dense_reference.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,769,.tar.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,828,classical_supersonic_final_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,836,classical_supersonic_final_modes_long.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,838,classical_supersonic_final_modes_index.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,839,blumen_overlay_points_with_neutral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,87,article/tables/table_blumen_ci_digitized_points.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,89,assets/classic_supersonic/supersonic_sparse_PINN_reference_v2_FINAL_FREEZE/ci/blumen_ci_digitized_points.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,97,**/blumen_ci_digitized_points.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,110,article/tables/table_blumen_ci_curve_levels.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,115,**/blumen_ci_curve_levels.csv,.csv,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,224,lowM_lowalpha_dense_reference.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,225,lowM_lowalpha_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,226,dense_spectral_retained.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,231,*retained*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,420,M*/modes/modes_compact_with_analytic_tails.npz,.npz,,DYNAMIC_OR_GLOB
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,765,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,887,asset_build_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_full_branch_assets.py,748,manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,19,supersonic_sparse_PINN_reference_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,20,supersonic_sparse_PINN_reference_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,22,campaign_near_valid_best_per_target.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,23,campaign_smallM_modal_fields_reconstructed.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,25,assets/classic_supersonic/csv/blumen_validation/supersonic/table_ci_datasets.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,406,supersonic_sparse_PINN_reference_v2_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,407,supersonic_sparse_PINN_reference_v2_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,408,coverage_by_Mach_v2.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,409,suggested_remaining_targets_v2.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_reference_v2_with_smallM_campaign.py,444,summary.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,30,convergence_audit_by_point.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,31,core_vs_tail_phase_convergence.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,34,assets/classic_supersonic/csv/blumen_validation/supersonic/table_ci_datasets.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,329,supersonic_sparse_PINN_reference_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,330,supersonic_sparse_PINN_reference_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,388,coverage_by_Mach.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,389,suggested_next_targets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,511,summary.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,20,assets/classic_supersonic/supersonic_modal_spectral_validated.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,21,assets/classic_supersonic/final_44pts_validated_only/supersonic_modal_spectral_validated_44pts.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,25,assets/classic_supersonic/final_44pts_validated_only/supersonic_modal_fields_p_rho_u_v_44pts_validated_only.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,26,assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/supersonic_reference_core_local_modal_fields_REBUILT.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_final_sparse_supersonic_reference_with_M18_M19.py,237,_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_local_supersonic_pilot.py,125,spectral_full_audit.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_local_supersonic_pilot.py,130,spectral_anchors_4_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_local_supersonic_pilot.py,135,modal_anchor_manifest_2_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_local_supersonic_pilot.py,140,modal_anchor_manifest_4_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_local_supersonic_pilot.py,467,pilot_data_report.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,54,assets/classic_supersonic/csv/pinn_direct/shooting_T401/table_N76_T401_shooting_401.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,58,assets/classic_supersonic/data/modal_reconstruction/modes/modes_compact_with_analytic_tails_bf31f70f37.npz,.npz,yes,EXISTS
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,50,/best_joint_checkpoint_33647c0c65.pt,.pt,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,1232,Fig_supersonic_modal_overlay_M140_a018_data.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,1237,Tab_supersonic_modal_overlay_M140_a018_metrics.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76.py,1571,Fig_supersonic_modal_overlay_M140_a018_meta.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76_d40d981e08.py,66,assets/classic_supersonic/csv/pinn_direct/shooting_T401/table_N76_T401_shooting_401.csv,.csv,yes,EXISTS
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76_d40d981e08.py,62,/best_joint_checkpoint_33647c0c65.pt,.pt,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76_d40d981e08.py,1561,Fig_supersonic_modal_overlay_M140_a018_dense_data.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76_d40d981e08.py,1566,Tab_supersonic_modal_overlay_M140_a018_metrics.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_modal_overlay_M140_a018_N76_d40d981e08.py,1693,Fig_supersonic_modal_overlay_M140_a018_meta.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_primary133_assets.py,22,data/spectral/supersonic_primary_modal_spectral_133pts.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_primary133_assets.py,24,data/blumen/blumen_ci_digitized_points.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_primary133_assets.py,25,data/blumen/blumen_ci_curve_levels.csv,.csv,no,MISSING_STATIC_LITERAL_REVIEW
code/scripts/data_preparation/prepare_build_primary133_assets.py,217,/tmp/supersonic_primary133_build_report.json,.json,no,ABSOLUTE_MISSING
code/scripts/data_preparation/prepare_build_release_manifest.py,16,supersonic_reference_v2_spectral.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_release_manifest.py,17,reference_v2.yaml,.yaml,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_release_manifest.py,18,plotting_ci.yaml,.yaml,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_release_manifest.py,19,manifest.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_release_manifest.py,116,blumen_ci_digitized_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1546,spectral_full_audit.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1549,neutral_boundary_used.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1552,spectral_anchors_4_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1555,spectral_anchors_4_per_mach_train_machsplit.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1562,modal_anchor_manifest_2_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1565,modal_anchor_manifest_4_per_mach_all.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1568,modal_anchor_manifest_2_per_mach_train_machsplit.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1571,modal_anchor_manifest_4_per_mach_train_machsplit.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1574,split_alpha_interpolation.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1577,split_mach_interpolation.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1646,modal_anchors_2_per_mach_all.npz,.npz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1649,modal_anchors_4_per_mach_all.npz,.npz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1652,modal_anchors_2_per_mach_train_machsplit.npz,.npz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1655,modal_anchors_4_per_mach_train_machsplit.npz,.npz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_sparse_supersonic_dataset.py,1771,dataset_report.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,299,convergence_audit_by_point.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,300,*convergence*by*point*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,301,*convergence*point*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,318,convergence_audit_by_setting.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,319,*convergence*by*setting*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,320,*convergence*setting*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,335,core_vs_tail_phase_convergence.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,336,*core*tail*phase*convergence*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,362,*branch_guided*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,363,*bigbox*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,364,*match05*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,365,*reconfirm*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,366,*boxrobust*.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,925,Tab_supersonic_convergence_robustness_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,283,classical_supersonic_final_modes_long.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,291,classical_supersonic_final_modes_index.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets.py,352,supersonic_shooting_core_band_M140_boxrobust_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,558,Tab_supersonic_modal_reconstruction_residuals_M140_a018.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,606,Tab_supersonic_asymptotic_decay_M140_a018.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,185,classical_supersonic_final_modes_index.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,188,classical_supersonic_final_modes_long.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,687,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/errors/convergence_errors_spectral.csv,.csv,no,LIKELY_OUTPUT_OR_RUNTIME_PATH
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,1519,Tab_supersonic_eigenvalue_convergence.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,1526,Tab_supersonic_box_and_matching_robustness.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_assets_final.py,1535,Tab_supersonic_core_tail_phase_convergence.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_png_assets.py,61,_validation_predictions_64.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_article_png_assets.py,131,Tab_supersonic_V64_budget_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,18,split_mach_interpolation.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,655,atlas2d_point_manifest.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,665,validation_reference_64.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,681,test_coordinates_128.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,692,test_reference_128_SEALED.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas2d_v1_manifest.py,642,charts.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,327,neutral_boundary_pchip_dense.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,333,neutral_boundary_knots.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,363,atlas_training_plan.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,369,atlas_holdout_plan.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,375,neutral_boundary_pchip.npz,.npz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_atlas_sampling_plan.py,437,atlas_plan_report.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_blumen_validation_figures.py,86,result.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_blumen_validation_figures.py,473,supersonic_blumen_validation_points.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_blumen_validation_figures.py,481,Tab_supersonic_blumen_missing_roots.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_blumen_validation_figures.py,514,Tab_supersonic_blumen_reconstruction_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_blumen_validation_figures.py,525,supersonic_blumen_validation_metadata.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_convergence_assets.py,965,supersonic_high_mach_convergence_by_point.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_convergence_assets.py,973,supersonic_high_mach_convergence_by_setting.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_convergence_assets.py,981,supersonic_high_mach_core_tail_phase_convergence.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_convergence_assets.py,1020,Tab_supersonic_convergence_robustness_summary.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_convergence_assets.py,993,convergence_runs.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_anchors.py,130,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_anchors_45523d471e.py,130,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final.py,177,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final.py,182,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors_exact_amplitude.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final.py,187,supersonic_neutral_M180_M190_fixed_ci_shooting_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final_6f151a02f3.py,177,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final_6f151a02f3.py,182,supersonic_neutral_M180_M190_fixed_ci_shooting_anchors_exact_amplitude.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_fixed_ci_shooting_extension_final_6f151a02f3.py,187,supersonic_neutral_M180_M190_fixed_ci_shooting_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_modal_assets.py,455,classical_supersonic_final_modes_long.csv.gz,.gz,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_modal_assets.py,456,classical_supersonic_final_modes_index.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,45,blumen_ci_datasets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,46,blumen_cr_datasets.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,499,candidates_preview.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,505,supersonic_neutral_M180_M190_gep_candidates.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,506,supersonic_neutral_M180_M190_shooting_validated.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,507,supersonic_neutral_M180_M190_modal_fields.csv,.csv,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_neutral_M180_M190_gep_shooting_extension.py,508,supersonic_neutral_M180_M190_audit_summary.json,.json,,BASENAME_FRAGMENT
code/scripts/data_preparation/prepare_build_supersonic_reference_tables.py,201,_spectral.csv,.csv,,BASENAME_FRAGMENT
