alpha,y_window,n,p_rel_l2,q_rel_l2,p_max_abs_err,q_max_abs_err,p_rmse,q_rmse,p_error_energy_fraction,q_error_energy_fraction,qdef_reference_rel_l2,qdef_prediction_rel_l2,dp_pred_vs_q_ref_rel_l2
0.11,2000.0,4418,0.003147941225931376,0.0027938481856497987,0.03788462818669098,0.00467737885269304,0.0009148208230106537,0.000121836410812906,0.003844713917592238,0.012491791135809728,0.0,0.004017629880939783,0.0030775026677483043
0.1125,5.0,3289,9.948547384326327e-05,0.0005752208440716946,7.684592363745646e-05,5.879552461052414e-05,3.0265422950207354e-05,2.450556615584165e-05,3.1327346005216556e-06,0.00037621678168795256,0.0,0.0026105332261780346,0.002524487422839218
0.1125,10.0,3807,0.00011177557405362837,0.0005329385301165889,0.00016684050226189215,5.879552461052414e-05,3.3625216575009416e-05,2.3639514612838144e-05,4.47588884644372e-06,0.000405232992038125,0.0,0.0023949494440338283,0.002312724209873558
0.1125,20.0,4102,0.0001395060821339826,0.0005498381116318088,0.000171965451387915,7.36548112686621e-05,4.148928712780495e-05,2.471386676629287e-05,7.342328938676692e-06,0.00047722355051642496,0.0,0.002311846356451979,0.002223038231116007
0.1125,50.0,4290,0.0003018121548179475,0.0006705838151632009,0.0013614502530729798,0.0003663861688572625,8.868650452413587e-05,3.0202815025672846e-05,3.508638331659656e-05,0.0007454129738245178,0.0,0.0026229847180395584,0.002562929677594076
0.1125,100.0,4355,0.0004328542205169513,0.0008587738562092329,0.002988543627032068,0.0005010644488177752,0.00012647607203662318,3.858514583938824e-05,7.24387809927355e-05,0.001235017924862335,0.0,0.002760634147882014,0.0026459961437330284
0.1125,500.0,4407,0.003747466651875343,0.002412875147902592,0.05234257425116243,0.00465936789866742,0.0010889761155960403,0.00010782246867033914,0.00543432984479187,0.009759024360473179,0.0,0.0035317605976288315,0.002701819352716706
0.1125,2000.0,4418,0.0038669534332078383,0.002428164152056857,0.05234257425116243,0.00465936789866742,0.0011222986104100889,0.00010837051446047369,0.005786404600767297,0.009883090929065967,0.0,0.0035420979928280877,0.002703413261436847
0.115,5.0,3289,0.00030487173182564974,0.000590437146591292,0.0001604739084033736,6.760203812850905e-05,9.269383013945989e-05,2.5739779562511466e-05,2.9385410664133207e-05,0.00041506711787909703,0.0,0.002458096183817279,0.0024245205967630044
0.115,10.0,3807,0.0003121586995690217,0.0005579762623898847,0.00025241252801062224,7.541580401600298e-05,9.382315011075533e-05,2.5323963833126258e-05,3.48472998920642e-05,0.0004650407982700192,0.0,0.002275723203445512,0.00223911344042711
0.115,20.0,4102,0.00033318330250754264,0.0005802268364798505,0.0003141185015542915,8.858140548141263e-05,9.897733501260363e-05,2.6682263644030116e-05,4.178625053640943e-05,0.0005562702161877598,0.0,0.002206130779542969,0.002169401168536994
0.115,50.0,4290,0.00044316528697884165,0.0006843490963529604,0.0013488240299567445,0.0003440618098744611,0.00013005687276372227,3.15322862424697e-05,7.545536806738519e-05,0.0008124806418116469,0.0,0.0025554763224537314,0.0025443146651105055
0.115,100.0,4355,0.0005582033907268627,0.0008727990394947043,0.0034003775358487005,0.0005935964967525921,0.00016289099539612155,4.011589899402177e-05,0.00012015685408496853,0.0013349531579997036,0.0,0.0026951362511305915,0.002620481887098656
0.115,500.0,4407,0.0037014645635538813,0.0027385384468814515,0.05097162938415948,0.0057389369389321265,0.0010742112096281515,0.0001251828902304884,0.005287965901685901,0.013154604902895963,0.0,0.003698673860519138,0.0026947124577394953
0.115,2000.0,4418,0.003873386936300099,0.0027529993885025547,0.05097162938415948,0.0057389369389321265,0.0011227055354957,0.00012568716149954738,0.005790601451835827,0.013293898468741383,0.0,0.003707837723536688,0.0026963775252138757
0.1175,5.0,3289,0.00017373325719824745,0.00048650810326182804,0.00010789240562137375,0.00011328349264410438,5.27905236623016e-05,2.1693136290731922e-05,9.53107855667566e-06,0.000294817576944739,0.0,0.0028189609145068675,0.00277076458300346
0.1175,10.0,3807,0.0001976979085361835,0.00047124274392774945,0.00019788473607207374,0.00011328349264410438,5.9367062880428155e-05,2.1873460644484822e-05,1.3952121151108903e-05,0.00034694663877775405,0.0,0.0025947360712839833,0.002545175269841881
0.1175,20.0,4102,0.0002212608328357413,0.0004935313146934495,0.00021781921748547048,0.00011328349264410438,6.565394631337083e-05,2.3209372934314893e-05,1.8385843661033725e-05,0.0004208887129365553,0.0,0.0025101869174566334,0.0024512609987876388
0.1175,50.0,4290,0.0003804214826944425,0.0006194119988449606,0.001307111529107221,0.0003310962202056848,0.0001115004678984566,2.918426072809616e-05,5.545962227718884e-05,0.0006959843831270162,0.0,0.0028195268662632774,0.0027934076366184497
0.1175,100.0,4355,0.0004909026985435638,0.0008303658272185784,0.002046700705465527,0.0005542712589980664,0.00014306598573970354,3.902492861270139e-05,9.268878256877839e-05,0.0012633311460975452,0.0,0.002929816304935881,0.002856334247288016
0.1175,500.0,4407,0.003594641235519227,0.0025623102737122607,0.048925604456860144,0.005328097796028381,0.0010418518476709997,0.00011976213653150422,0.004974176810683079,0.012040012288557585,0.0,0.003781510651961948,0.002897728789719971
0.1175,2000.0,4418,0.0037061022015920904,0.002576202963336415,0.048925604456860144,0.005328097796028381,0.0010728195885400507,0.00012026148556360989,0.005287438589720386,0.01217092677438686,0.0,0.0037898230255214737,0.0028993495280619386
0.12,5.0,3289,0.00018902923693065,0.0004471077936099753,0.0001280085764641096,4.311326605911812e-05,5.7403306694615084e-05,2.0381584911881672e-05,1.1269481369320549e-05,0.00026024631456884455,0.0,0.0031517001090713708,0.0030914477618689275
0.12,10.0,3807,0.00021041038075815055,0.00044367474858428237,0.00020217365487477053,8.136051082951097e-05,6.312744448353943e-05,2.1051860685208293e-05,1.5775587054947478e-05,0.0003213724627462743,0.0,0.002880209540259529,0.0028254697765831317
0.12,20.0,4102,0.00023304808858620477,0.00046769663031579075,0.00031519352657659186,8.703798493468721e-05,6.907301861394698e-05,2.2482093317924357e-05,2.035067240268212e-05,0.00039492439155860027,0.0,0.0027801131051569273,0.00271581033384962
0.12,50.0,4290,0.00037563574920562346,0.0005967018157658884,0.0013244818146839336,0.00035876467571438584,0.0001099588740282457,2.873573295551117e-05,5.393666574672236e-05,0.0006747558519026737,0.0,0.0030545279913818603,0.0030135337331131246
0.12,100.0,4355,0.0005148724240976174,0.0007884054796313146,0.003628301597084881,0.0005991344863317384,0.0001498600911413724,3.787035037734725e-05,0.00010170127078958799,0.0011896839847282343,0.0,0.0031372229655491413,0.003080045594009965
0.12,500.0,4407,0.003657530252326396,0.0027464177395449874,0.04528113341073695,0.005807815265954173,0.0010587225069581202,0.00013119682939163443,0.00513657433325954,0.014448891811798693,0.0,0.004034539852824428,0.0031471749533059277
0.12,2000.0,4418,0.0038298207175829937,0.0027584006678012954,0.04528113341073695,0.005807815265954173,0.0011072139420488186,0.0001316051137201521,0.0056319013450318485,0.014575251270602883,0.0,0.0040417583327469475,0.0031487498197899665
0.1225,5.0,3289,0.0002452045150473086,0.0004918882290252529,0.00016399056006581543,9.722036539724636e-05,7.441553071584586e-05,2.2914179673634336e-05,1.893901010477845e-05,0.0003289404719409414,0.0,0.003263088624388479,0.0032138673779196956
0.1225,10.0,3807,0.0002511387937160572,0.00048799056287658914,0.00016399056006581543,9.747786716147964e-05,7.527740632302708e-05,2.3659825507094097e-05,2.2432537709782117e-05,0.00040592963750138954,0.0,0.0029687026866505673,0.0029235404069196226
0.1225,20.0,4102,0.0002747558349351632,0.0005041470125981122,0.0003955248690373394,9.81965744883369e-05,8.13411636727001e-05,2.4761552774684427e-05,2.8221666396612252e-05,0.0004790669561990206,0.0,0.002863931159709347,0.00281022515316306
0.1225,50.0,4290,0.00037990573962485435,0.000605731896395739,0.0013262552654531086,0.00028916453590176547,0.00011106780852970517,2.980363152713598e-05,5.5030053307059376e-05,0.0007258392889882902,0.0,0.003119634188852109,0.0030838076265511253
0.1225,100.0,4355,0.0005039472764075433,0.0008001256318050789,0.0031967179438192337,0.0007805539977894297,0.0001464924550054195,3.926581440155552e-05,9.718179339266761e-05,0.0012789753894474635,0.0,0.003197403232681613,0.003140195040926427
0.1225,500.0,4407,0.003918572350663034,0.0024752691263626968,0.04399513078880277,0.004413933498120738,0.0011328298276364974,0.00012080315439924854,0.005880830160892083,0.012250234698566372,0.0,0.003876694647996226,0.003182194798181995
0.1225,2000.0,4418,0.004012849478722511,0.002488181659380254,0.04399513078880277,0.004413933498120738,0.0011586400962793997,0.00012128207126738209,0.006167214511137596,0.012378377739031755,0.0,0.00388363539093416,0.0031832028454819466
0.125,5.0,3289,0.00023382413232117755,0.000504566751772038,0.00014672652646159482,4.89199509036746e-05,7.091638419874267e-05,2.400927216561015e-05,1.7199795263921437e-05,0.0003611325814970314,0.0,0.0033150113064691024,0.0033097923804084996
0.125,10.0,3807,0.0002560715975289097,0.0005203624780550593,0.00022712888501746518,9.791858415462514e-05,7.668478206885214e-05,2.5768765418909777e-05,2.327916977673337e-05,0.0004815206429952252,0.0,0.003008334607919934,0.00300935515715214
0.125,20.0,4102,0.0002869543295973604,0.000526860936679488,0.00033518244914743377,9.793497135395872e-05,8.485498377715974e-05,2.6429016891400703e-05,3.071260123724167e-05,0.0005457609807129403,0.0,0.0029015134242546506,0.0028917818429909383
0.125,50.0,4290,0.0003571952644946708,0.0005986035792839629,0.0012562357073524445,0.0002602915427577376,0.00010429693699398062,3.00795594886367e-05,4.8525122012373485e-05,0.0007393414334032498,0.0,0.0031447811985156017,0.0031357078270218977
0.125,100.0,4355,0.0004612679509515061,0.0008118840749783957,0.0019416581965213933,0.0007106027065669188,0.00013391611394851028,4.068912426435712e-05,8.121197482002396e-05,0.0013733766344577662,0.0,0.0032114882935292163,0.0031830801723858175
0.125,500.0,4407,0.004326048401518166,0.0024444652452198646,0.050743497484548414,0.004824473371755887,0.001249041034440867,0.00012183173168025853,0.007149286457987865,0.012459731806195064,0.0,0.003914899580813521,0.0032520261795864155
0.125,2000.0,4418,0.004461960209120492,0.0024550381382151066,0.050743497484548414,0.004824473371755887,0.0012866780727315223,0.00012220626304733356,0.007605569630974709,0.012567747565464063,0.0,0.003921223740439628,0.003252899868356569
0.1275,5.0,3289,0.00016048568187384645,0.0004484460824575898,0.00010949249005722843,8.555189159305014e-05,4.864173084872811e-05,2.1788104252194312e-05,8.091856074031145e-06,0.0002974045250983942,0.0,0.0034859774235655775,0.0035124940259589946
0.1275,10.0,3808,0.00016263924166440863,0.0004603902915115527,0.00010949249005722843,9.426477954544846e-05,4.865638845419525e-05,2.3274244097216616e-05,9.37438779657382e-06,0.00039290985213319727,0.0,0.0031562242321862303,0.003176315473268549
0.1275,20.0,4102,0.00023146658984684245,0.0004893844954334209,0.000405437855946611,9.426477954544846e-05,6.836776756465485e-05,2.5062959249346044e-05,1.9937224052554954e-05,0.0004908006863654043,0.0,0.0030399078758578313,0.003057673481343807
0.1275,50.0,4290,0.00031642976806452774,0.0005785957371947417,0.0012212534947933376,0.00028641890017761136,9.227792027875618e-05,2.968161826161634e-05,3.7985611634001296e-05,0.0007199084184824152,0.0,0.0032669463727873177,0.003283532300517309
0.1275,100.0,4355,0.0004713450213399691,0.0007540565765229356,0.003479858694863694,0.0006627859495415834,0.00013666902341152702,3.857933109914322e-05,8.458523827702549e-05,0.0012346457211467828,0.0,0.0033231587025562407,0.00333210034861024
0.1275,500.0,4407,0.004464883903340477,0.0025438919560622896,0.058422859459368676,0.0049186369101334535,0.0012874981610063354,0.00012942998253528073,0.007596307220595296,0.0140623416497435,0.0,0.004027326950042899,0.0033884387469616207
0.1275,2000.0,4418,0.004559292975953866,0.0025541779132132944,0.058422859459368676,0.0049186369101334535,0.0013130849369769194,0.00012979143854725055,0.007920955724595845,0.01417629078474995,0.0,0.004032955071559073,0.003389019544988066
0.13,5.0,3289,0.0002428349434733341,0.0004969061100665087,0.00015849107240045287,9.267546438273184e-05,7.355168709930534e-05,2.464139648661277e-05,1.8501859840509507e-05,0.00038039895594184516,0.0,0.003760193778020259,0.00379471833697746
0.13,10.0,3808,0.0002500749164181629,0.0004965983739766471,0.00015849107240045287,9.267546438273184e-05,7.474290817488493e-05,2.5621665395996204e-05,2.2120918660576224e-05,0.0004761638923637375,0.0,0.003395744222081147,0.0034294406238192967
0.13,20.0,4102,0.0002899781433209003,0.0005085770776059189,0.00035444734555081114,9.267546438273184e-05,8.555074608514971e-05,2.6581208192892337e-05,3.121831757351867e-05,0.0005520645995509879,0.0,0.003264202551376941,0.0032930062485533973
0.13,50.0,4290,0.00035646130466617133,0.0006039593032224918,0.0010971269921236455,0.00028109599964538446,0.00010382163073463025,3.161858153428048e-05,4.8083848469356514e-05,0.0008169338041348572,0.0,0.0034590515089055634,0.003483943069896413
0.13,100.0,4355,0.0004830180570152083,0.0008209096825059204,0.002736551300597658,0.0008215381620654472,0.00013987739291237283,4.2860408913913756e-05,8.86032093801165e-05,0.0015238618235969442,0.0,0.0035143868255364695,0.003517555173714824
0.13,500.0,4407,0.004651772759427775,0.0024497248865463085,0.05733175809896587,0.004993494852428585,0.001339700672997846,0.00012719127836312183,0.008224790359023392,0.013580086134489128,0.0,0.004217096035961992,0.0035691711922848823
0.13,2000.0,4418,0.004765837499155429,0.0024586982243417405,0.05733175809896587,0.004993494852428585,0.0013708419479757832,0.00012749815963179612,0.008633098934130091,0.013679756057851222,0.0,0.004221986200953558,0.0035696727538688912
0.1325,5.0,3289,0.0004460156880744497,0.000615030932539765,0.0002204249861772607,0.00010910447825517768,0.0001349999970799618,3.111769069266475e-05,6.233007179937041e-05,0.0006066293271022884,0.0,0.004004499574439678,0.004031025776005426
0.1325,10.0,3808,0.0004481334449376451,0.0005967085171914285,0.0002204249861772607,0.00010910447825517768,0.0001338097574587275,3.1409277435966206e-05,7.089877675737523e-05,0.0007155790882233023,0.0,0.0036102356777411907,0.003643967847436441
0.1325,20.0,4102,0.00046027416437184344,0.0005898486234325203,0.00029881827487230917,0.00010910447825517768,0.00013563412427659301,3.1451323741303155e-05,7.846930876379307e-05,0.0007728911304585245,0.0,0.0034668204272498898,0.003492961790386389
0.1325,50.0,4290,0.000506638106310147,0.0006920531267000585,0.0010261268787338537,0.0003513802585937165,0.0001473772491078428,3.6961141529171406e-05,9.689121890211347e-05,0.0011163306608226963,0.0,0.003636313640120639,0.0036629431732563347
0.1325,100.0,4355,0.0006315626006273066,0.00088087094790577,0.002456293293331015,0.0007673553644737606,0.0001826656197441238,4.6917418370712116e-05,0.00015110123854404276,0.0018260017225430315,0.0,0.0036877328003132063,0.0037040962978718943
0.1325,500.0,4407,0.004943339225136879,0.0025382046251374523,0.058503931402813035,0.0051079211303927,0.0014218906091075035,0.00013443784389833126,0.009264919662472521,0.015171584395016022,0.0,0.0042646632633457525,0.003752689191184309
0.1325,2000.0,4418,0.005032565972856535,0.002546272997433062,0.058503931402813035,0.0051079211303927,0.0014457530582055777,0.00013469719203648334,0.00960240869394909,0.015268191751186716,0.0,0.004269033358404984,0.0037532022555164164
0.135,5.0,3289,0.0001876537030592418,0.00042053452936680394,9.919371086646465e-05,5.122994634127066e-05,5.675912190301619e-05,2.1700926514098172e-05,1.1017966436170487e-05,0.00029502935887695987,0.0,0.004119997473777616,0.004100127470167326
0.135,10.0,3808,0.00019092912449608662,0.0004324357646509841,0.00012553515094750896,8.200736996404032e-05,5.6954357773749344e-05,2.321456838500968e-05,1.2844496753092366e-05,0.0003908975749047331,0.0,0.0037138900054382072,0.0037007180141331174
0.135,20.0,4102,0.00025942661573547123,0.000485227551491748,0.00038920475464375204,0.00011734105420816019,7.635844472973346e-05,2.638620850111328e-05,2.4870014569988493e-05,0.0005439944202740166,0.0,0.003566662414848762,0.003558910357485316
0.135,50.0,4290,0.00033512763577722715,0.0006070480322700315,0.0010295107978492675,0.0003427662873794908,9.736427878805345e-05,3.306409680534795e-05,4.2288553496274474e-05,0.0008933372208347875,0.0,0.003729148063567972,0.0037208165947165256
0.135,100.0,4355,0.0005297598349536604,0.0008324806459838335,0.0024585894244159912,0.0008846494042876556,0.00015302991393043974,4.5218365262803015e-05,0.00010604911846801478,0.0016961438580331376,0.0,0.0037885332683849087,0.0037665785627781783
0.135,500.0,4407,0.004867985490400697,0.002504420629130672,0.051214255386577826,0.004604333177400752,0.001398468005208243,0.00013527433304824497,0.008962194310133655,0.015360970767849126,0.0,0.004406205478334874,0.0038340029450208636
0.135,2000.0,4418,0.004975526007524868,0.002511970970761057,0.051214255386577826,0.004604333177400752,0.0014275822259402827,0.00013551314213052474,0.009362551321178065,0.015453731118923437,0.0,0.0044100006889863826,0.003834406382838132
0.1375,5.0,3289,0.00014466568686915724,0.0004410886409637974,9.613807814732607e-05,7.092943173546533e-05,4.372533551256824e-05,2.3206702842272078e-05,6.538775250483414e-06,0.0003373926095826761,0.0,0.004087751473821549,0.004035811140137395
0.1375,10.0,3808,0.00014790163798240755,0.000436243446730657,9.613807814732607e-05,7.19430960099913e-05,4.407560818978976e-05,2.3875839189152025e-05,7.692363574416892e-06,0.0004134843146111096,0.0,0.00368982684274174,0.003648149525734571
0.1375,20.0,4102,0.0002106071268910535,0.00047042301599212156,0.00035306877054875843,0.00010480862092326241,6.191632329442484e-05,2.6079756647605376e-05,1.635205013441259e-05,0.0005314317956145015,0.0,0.003544662976767001,0.0035077563691724954
0.1375,50.0,4290,0.0003057071844083387,0.0005877404851222904,0.0013078617574369597,0.0003395887852846155,8.870633752653638e-05,3.263626144428749e-05,3.51020778382591e-05,0.0008703679866366792,0.0,0.0037115880523659675,0.0036774027483745786
0.1375,100.0,4355,0.0005004000085104449,0.0008173376947192739,0.003324604118066786,0.0007833239900602714,0.00014436940234664966,4.526015088322919e-05,9.438537638944535e-05,0.0016992800691734305,0.0,0.0037571048429477843,0.003716640453025679
0.1375,500.0,4407,0.005495272162307773,0.0019834438258067594,0.058726637768515375,0.004005514898610759,0.001576717580788275,0.00010921855030813578,0.011392449346135697,0.010013379486636087,0.0,0.004094362104888728,0.0037877040969298784
0.1375,2000.0,4418,0.00557282362950145,0.001991081809883598,0.058726637768515375,0.004005514898610759,0.0015969777888066273,0.00010950256122872442,0.011716278833095542,0.010090648440287377,0.0,0.004097999772539488,0.003787974536707337
0.14,5.0,3289,0.00013384459164201922,0.0004617802093458123,8.825362412488453e-05,9.620189896814996e-05,4.042495234909895e-05,2.476248103006008e-05,5.588936074875621e-06,0.0003841466007926353,0.0,0.003954096700411374,0.003884061733994967
0.14,10.0,3807,0.00013689431739692136,0.0004449752571137642,9.221401627716447e-05,9.620189896814996e-05,4.07569960298235e-05,2.4824202711334922e-05,6.57587344540867e-06,0.00044686702048545615,0.0,0.0035771672672791355,0.003518380386564898
0.14,20.0,4102,0.0001833746490395704,0.00046029711837939334,0.00031497394115352867,9.701369367008389e-05,5.384640932077596e-05,2.6007824100164588e-05,1.236731401458481e-05,0.0005285042741163605,0.0,0.003436421422001632,0.0033821271354156214
0.14,50.0,4290,0.00029386241134425476,0.0005640818261859942,0.0014606721955807793,0.0003143894253807699,8.516317834433025e-05,3.1923450990522846e-05,3.235394553776111e-05,0.0008327636658239482,0.0,0.0036143609940329892,0.003567066800217566
0.14,100.0,4355,0.000522885047998925,0.0007821394524133066,0.002834855151623045,0.0007846429232315574,0.0001506693479877802,4.4141389752549357e-05,0.00010280262698192558,0.0016163111675218961,0.0,0.003667360712462978,0.0036238809746201527
0.14,500.0,4407,0.005808625571515155,0.0024734743999171444,0.06683912131651576,0.0057479211911098445,0.0016645630445613856,0.00013881173651593084,0.012697253285534811,0.016174848975902895,0.0,0.004219483908884922,0.003713624066435522
0.14,2000.0,4418,0.005912966773458386,0.0024796632541576854,0.06683912131651576,0.0057479211911098445,0.0016923538802104644,0.00013898570792254065,0.013157528215045802,0.01625589210001081,0.0,0.004222609519092301,0.0037138240867527145
0.1425,5.0,3289,0.0001257946245562004,0.0004754976369812284,7.317325736753666e-05,0.00016731512637252743,3.796516734564803e-05,2.597979453629073e-05,4.9294758809507e-06,0.0004228439363139247,0.0,0.003795552753113031,0.003717748700075515
0.1425,10.0,3807,0.00013651439392790764,0.00045293367807113346,0.00010446163160986978,0.00016731512637252743,4.060272135229768e-05,2.574476940304044e-05,6.526185253807634e-06,0.0004806242712086685,0.0,0.003441866554526453,0.003374896406883897
0.1425,20.0,4102,0.00017276971509168603,0.0004583252159121515,0.0002968641301148176,0.00016731512637252743,5.0672172888208265e-05,2.6384835637793923e-05,1.0952189438168878e-05,0.000543937814145336,0.0,0.003305325159380196,0.003243497062434599
0.1425,50.0,4290,0.0002880348360785519,0.0005442783500340976,0.0016120042768947762,0.00025919817748262493,8.337086489252435e-05,3.138411775695658e-05,3.100645683782614e-05,0.000804862977408212,0.0,0.0035029689208228346,0.0034536817732372907
0.1425,100.0,4355,0.0005193406974869421,0.0008726311975270825,0.0038186963245531794,0.0009270037242158426,0.00014946362798071166,5.017758801556824e-05,0.00010116386991800455,0.002088586812728024,0.0,0.0035764938527134407,0.0035134796061065234
0.1425,500.0,4407,0.0056470548841415094,0.0023002756148965773,0.06656523324899669,0.004325792319397361,0.0016162743487305898,0.0001315258371851544,0.011971248525080807,0.014521450861971536,0.0,0.004121947322827451,0.0036230688380342775
0.1425,2000.0,4418,0.00572114102283731,0.002305099170261032,0.06656523324899669,0.004325792319397361,0.0016354399640614923,0.0001316374569794806,0.012287432898952495,0.014582416175449996,0.0,0.004124768819379081,0.003623473299418371
0.145,5.0,3289,0.0001459387462880587,0.0004862081450900169,0.00010446826581420046,0.00015052054997975083,4.401105702545245e-05,2.7058286373086446e-05,6.6245091985459775e-06,0.0004586794262656136,0.0,0.0036735125228173097,0.0035902193707361167
0.145,10.0,3807,0.00016371712430568604,0.0004603035354627348,0.00011462136632308576,0.00015052054997975083,4.864365795707645e-05,2.6648875378411078e-05,9.367022519908886e-06,0.0005149741838691596,0.0,0.003337076107558554,0.0032640750693787145
0.145,20.0,4102,0.00019035831092581118,0.0004626232922560353,0.00029555445496646317,0.00015052054997975083,5.576438405426645e-05,2.7126358866945635e-05,1.3264036571330005e-05,0.000574941253263148,0.0,0.0032030962638899697,0.0031364317125444014
0.145,50.0,4290,0.00031000325503719085,0.0005397667195776062,0.0016996170311749266,0.00023831001124659856,8.961878271693519e-05,3.170212677144723e-05,3.5827921083346e-05,0.000821256648122799,0.0,0.0034242027244871594,0.00337503842180725
0.145,100.0,4355,0.0005158580848367683,0.0008230820819455896,0.002515951768083981,0.0008038057470836035,0.0001482794046448313,4.820734799148371e-05,9.956714678534107e-05,0.0019277887865314855,0.0,0.0035022530989744535,0.0034342323245933892
0.145,500.0,4407,0.006692403490266618,0.002129581323935875,0.0722200269883505,0.004298357244235671,0.001913131086516042,0.00012402576278702733,0.016772536407032745,0.012912539807083278,0.0,0.0038564653518474547,0.003571367729951427
0.145,2000.0,4418,0.006776810077784469,0.0021367745391954024,0.0722200269883505,0.004298357244235671,0.0019348478234210596,0.00012428967374989545,0.01719830210676682,0.012999918123202647,0.0,0.003859122475905916,0.00357206606016838
0.1475,5.0,3289,0.00022852139673543747,0.0005125750616420701,0.00016354466924724506,7.682095847420433e-05,6.886194051275454e-05,2.9046491686297887e-05,1.6217676109223628e-05,0.0005285621400333645,0.0,0.0036018753370283584,0.003513213227847613
0.1475,10.0,3807,0.00024226613692436807,0.00048252417768988073,0.00016354466924724506,7.682095847420433e-05,7.190769653197202e-05,2.8444879681383744e-05,2.046915271397217e-05,0.0005867267492260316,0.0,0.0032749090647963687,0.003196098569985362
0.1475,20.0,4102,0.00025917014455406124,0.0004854440499992812,0.0003093816412527023,0.00013944133668388723,7.583180208434772e-05,2.898410393221767e-05,2.452814162236943e-05,0.0006563873794045338,0.0,0.003142341410324509,0.0030709092478212866
0.1475,50.0,4290,0.00037075580244369993,0.0005781535717977852,0.001721017771094124,0.00048244647477102684,0.00010704972885551382,3.457767859052659e-05,5.112045032321904e-05,0.0009769982094504012,0.0,0.0034021187774115136,0.0033456379423612197
0.1475,100.0,4355,0.0006188693561798177,0.0009532832767188632,0.003611319437904786,0.0012826326923471468,0.00017767208877338751,5.685405113508643e-05,0.0001429528476449972,0.0026813641609676397,0.0,0.00348570041069881,0.003420167372255873
0.1475,500.0,4407,0.006402769108997714,0.0022169356483972436,0.06364453363751915,0.004202686188162025,0.001828111054690565,0.0001314727514165888,0.015314909532841163,0.014509731083919727,0.0,0.003943172733560618,0.003540235516383889
0.1475,2000.0,4418,0.006486333195702096,0.002221416853958159,0.06364453363751915,0.004202686188162025,0.0018496641629833408,0.00013157439994901707,0.015717291631360708,0.014568448971179317,0.0,0.003945470194459114,0.0035409867628034435
0.15,5.0,3289,0.00036015430688700816,0.0005704270728501156,0.0002207900590432269,0.00010541544254129734,0.00010844125252697396,3.2905607131214665e-05,4.021787864153699e-05,0.0006783416748916156,0.0,0.003551410132699751,0.0034615626893456128
0.15,10.0,3807,0.0003639521082216292,0.0005346414596634567,0.0002207900590432269,0.00010541544254129734,0.00010791238844908363,3.208311411201016e-05,4.6099023105553014e-05,0.0007464156182838887,0.0,0.003229995517871097,0.00314938786448013
0.15,20.0,4102,0.0003748706119674443,0.0005386529019469793,0.00033351227505526264,0.00016813927828223204,0.00010955340192138891,3.27392035322649e-05,5.119335916779346e-05,0.000837484321025649,0.0,0.0030989901276692825,0.0030268000398252456
0.15,50.0,4290,0.0004694018941929334,0.0006443587201004572,0.0016697612306374949,0.0005178446468530226,0.00013536523395485948,3.9231625804176164e-05,8.174059676893491e-05,0.0012576932032760005,0.0,0.003401259774282088,0.0033406105299242845
0.15,100.0,4355,0.0006071105296080696,0.0009637958663875388,0.0027016674273681266,0.0009009911804191957,0.00017408383099156078,5.8516864949743414e-05,0.00013723701578072342,0.002840501808517802,0.0,0.0034753378317203014,0.0033908983875688826
0.15,500.0,4407,0.006991708954697952,0.0022242502998532612,0.07677341737597324,0.0042552611384953625,0.0019938451653905213,0.00013428228309990043,0.018217641236040964,0.015136494003037073,0.0,0.003902762712564094,0.0035609182404872522
0.15,2000.0,4418,0.007066489822607715,0.002229309699526018,0.07677341737597324,0.0042552611384953625,0.002012661452107176,0.00013442007548302446,0.018609444290058223,0.015205432962235,0.0,0.0039048324624877608,0.003561575494116354
0.1525,5.0,3289,0.00041503250201515386,0.0006201099218432125,0.0001879330767174591,8.357539704990176e-05,0.00012486340624907012,3.640359122288024e-05,5.332126761447478e-05,0.0008302275503138123,0.0,0.0034838164911437726,0.003424361642921423
0.1525,10.0,3807,0.0004483456517739056,0.0006226999832108123,0.00028772509990232205,9.104427690577938e-05,0.00013279475535036466,3.8027456365724684e-05,6.980892634267397e-05,0.0010486299068251472,0.0,0.003169120435549043,0.00313392789940515
0.1525,20.0,4102,0.0004576507610345354,0.000624096726888539,0.0003045421183437089,0.00011409110020580846,0.00013358477449072,3.860369167665767e-05,7.611597500050684e-05,0.0011643891288405977,0.0,0.0030403634274684243,0.0030123370714148826
0.1525,50.0,4290,0.000526355150511907,0.0006985584815602823,0.0015691521357232275,0.0005212848811035838,0.0001516036065356867,4.328636432375891e-05,0.00010252802546082823,0.0015311027002442832,0.0,0.0033831692150442885,0.0033488888749929236
0.1525,100.0,4355,0.00074842942464206,0.0010178021312584667,0.0034843046744262,0.0012110205124621503,0.00021434662229954704,6.289286409741623e-05,0.00020805956363022197,0.003281222750269454,0.0,0.003469524099836434,0.0034275265124149266
0.1525,500.0,4407,0.007547526188888343,0.0023564773055514453,0.07694376689712625,0.003990737480152812,0.002149766188444091,0.00014478927620279052,0.021178331503587715,0.017597892245135572,0.0,0.0039520064583129155,0.003585407803507764
0.1525,2000.0,4418,0.007625921616621324,0.0023603679244147465,0.07694376689712625,0.003990737480152812,0.002169391078958373,0.0001448476688950575,0.021620595260566262,0.017656049653836412,0.0,0.0039538540832581934,0.0035860460902927952
