Mach,alpha,cr,ci,omega_i,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,campaign_target_status,source_file
1.1,0.075,0.0,0.0726408,0.00544806,1.5689163174522732e-06,0.0,0.25,0.05,0.12,strict_auto_validated,,-5.000000621094344,9.653269167796978e-19,600.0,exact_log_amplitude_match,-5.000000622784252,9.897750818838442e-19,737.4151494686765,exact_log_amplitude_match,4.587468842032677e-05,1.791870064898171e-06,0.0223827800015968,1.0000653915142643,4.5874688420326775e-05,1.7918700649210458e-06,0.0223827800015968,1.000065391514264,6.56242248127233e-06,0.0004073317278934,0.0032018802466845,1.0009524517201496,4.748466363453637e-05,0.0028130176773029,0.0231683051412446,1.0000340589121182,True,4.748466363453637e-05,0.0028130176773029,0.0231683051412446,1.0009524517201496,6.400004549708375e-05,6.400004549708187e-05,2.162789463052183e-05,7.184224440432707e-05,7.184224440432707e-05,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.075,0.7615399999999999,0.005,0.000375,3.178636483045782e-05,0.6,0.85,0.005,0.02,rejected,,-48.00947231307942,2.912191654537735e-17,600.0,exact_log_amplitude_match,-91.14559139203212,2.2953995025177776e-16,1200.0,exact_log_amplitude_match,0.4687791522700315,0.1646560554142287,1.4044882258259463,81.65175758327366,0.4687791522700313,0.1646560554142286,1.404488225825946,81.65175758327368,0.0013936058763944,0.9903313756377125,0.9903312317924045,132.53002569721795,0.0407739088859724,0.993331625606225,0.9959579879038212,3.984805521065002,True,0.4687791522700315,0.993331625606225,1.4044882258259463,132.53002569721795,0.0488185134046407,0.0488185134046407,0.000412411671684,0.014312811823112,0.0488185134046407,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.075,0.7606439999999999,0.015,0.001125,0.0002832565356288,0.6,0.85,0.015,0.06,rejected,,-47.42564736688357,2.889048178829036e-17,600.0,exact_log_amplitude_match,-89.97770035171075,2.408373305556932e-16,1200.0,exact_log_amplitude_match,0.1485348096239119,0.1592124115699706,1.0073183207010212,38.57045565128226,0.1485348096239118,0.1592124115699709,1.0073183207010212,38.57045565128225,0.0004436170455792,0.9881013134533664,0.9881012185460666,239.08050217437253,0.0129834770307681,0.9910590058249652,0.9936885306527112,1.9059662961789088,True,0.1485348096239119,0.9910590058249652,1.0073183207010212,239.08050217437253,0.0321466007611408,0.0321466007611408,0.0002733252272898,0.009456375155407,0.0321466007611408,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.075,0.00042,0.06,0.0045,0.0010563887482198,0.0,0.25,0.015,0.06,rejected,,-5.02275033125355,9.88358694712084e-19,600.0,exact_log_amplitude_match,-5.0331785393953385,1.0760926852836294e-18,879.7044507713147,exact_log_amplitude_match,4.57885900056554e-05,0.0004266001226229,0.0307008128121177,1.0041084986980957,4.57885900056554e-05,0.0004266001226229,0.0307008128121177,1.0041084986980957,6.738041651602337e-06,0.0464990057403748,0.0468561652295547,1.0041335584691924,4.719065431896314e-05,0.0062160595537914,0.0316408835596139,1.009399845835311,True,4.719065431896314e-05,0.0464990057403748,0.0468561652295547,1.009399845835311,0.0001078101826564,0.0001078101826564,3.806606415943459e-05,0.0001208747134641,0.0001208747134641,stage1_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.075,0.8,2.479764e-05,1.859823e-06,0.002711429693226,0.8,1.05,1e-05,0.002,rejected,,-48.76156331740756,8.867451833420997e-16,600.0,exact_log_amplitude_match,-92.65763539657549,4.7633642043140754e-17,1200.0,exact_log_amplitude_match,0.746258073255072,0.251150753313861,1.4938073047382932,135.80624521109587,0.746258073255072,0.2511507533138613,1.4938073047382936,135.8062452110959,0.0016818151769437,0.9942389204148168,0.9942420423588348,180.11814641937443,0.0481445737178734,0.9954929150895332,0.997991017431904,3.947726594235745,True,0.746258073255072,0.9954929150895332,1.4938073047382936,180.11814641937443,0.0609180856859075,0.0609180856859074,0.0014750093170023,0.0128715274137686,0.0609180856859075,stage1_too_large;edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.075,0.8,0.001,7.5e-05,0.0027145203618086,0.8,1.05,0.001,0.008,rejected,,-48.70565926730354,3.470240184346136e-17,600.0,exact_log_amplitude_match,-92.54583076019232,3.1880258430777683e-16,1200.0,exact_log_amplitude_match,0.6675430796214189,0.2508762095776577,1.4461435946898724,121.70912184505713,0.667543079621419,0.2508762095776576,1.4461435946898724,121.70912184505713,0.0015041872218523,0.994091611943528,0.9940947397740324,198.93013137415005,0.0430594866796713,0.9953422852481486,0.997840445287058,3.538281738327452,True,0.667543079621419,0.9953422852481486,1.4461435946898724,198.93013137415005,0.0584700078605064,0.0584700078605064,0.0003398802962739,0.0123433560470105,0.0584700078605064,stage1_too_large;edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.07500_candidates.csv
1.1,0.1,0.7615399999999999,1.739882e-05,1.7398820000000002e-06,5.488486191021421e-09,0.6,0.85,1e-05,0.002,rejected,,-62.73015078005072,8.207595311590738e-17,600.0,exact_log_amplitude_match,-120.62789499893324,6.484113504159566e-16,1200.0,exact_log_amplitude_match,0.7890907559121907,0.209361926272228,1.5801223320164632,170.92236240235653,0.7890907559121906,0.2093619262722279,1.580122332016463,170.9223624023565,0.0032823354425656,0.9887267780406016,0.9887281457581822,49.278055151328296,0.0722254967854729,0.9935656303966668,0.9961937865875083,8.135647962743086,True,0.7890907559121907,0.9935656303966668,1.5801223320164632,170.92236240235653,0.070673245010656,0.070673245010656,0.0008299844272893,0.0209275679148556,0.070673245010656,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.7615399999999999,0.001,0.0001,1.7047731384560996e-06,0.6,0.85,0.001,0.008,rejected,,-62.654478673806274,6.560179528569524e-17,600.0,exact_log_amplitude_match,-120.47654990816623,5.116188800304773e-16,1200.0,exact_log_amplitude_match,0.6786033618758083,0.2089304469056104,1.520367203236209,147.50613382429276,0.6786033618758084,0.2089304469056106,1.5203672032362092,147.5061338242927,0.0028237115447675,0.988497607997352,0.9884989811522134,56.552878806082575,0.0621333345524588,0.993331727920453,0.9959599756272556,7.024515936305384,True,0.6786033618758084,0.993331727920453,1.5203672032362092,147.50613382429276,0.0671649504254949,0.0671649504254948,0.00074431426716,0.0198786933992444,0.0671649504254949,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.7615399999999999,0.005,0.0005,4.244177263009295e-05,0.6,0.85,0.005,0.02,rejected,,-62.34724386618031,5.733109382586602e-17,600.0,exact_log_amplitude_match,-119.8620693025996,4.38157293188596e-16,1200.0,exact_log_amplitude_match,0.3670029506621649,0.2076469395604798,1.2987835746673773,87.51756388926356,0.3670029506621648,0.2076469395604798,1.298783574667377,87.51756388926353,0.0015248327955627,0.9877282285124928,0.9877296752683464,91.6643208623798,0.0335503368444298,0.9925186654992838,0.9951471705280058,4.166235916477089,True,0.3670029506621649,0.9925186654992838,1.2987835746673773,91.6643208623798,0.0546897601411934,0.0546897601411934,0.0006044868666228,0.0161382316397439,0.0546897601411934,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.7606439999999999,0.015,0.0015,0.0003782614549397,0.6,0.85,0.015,0.06,rejected,,-61.56880142317055,5.726183332127336e-17,600.0,exact_log_amplitude_match,-118.30487206752132,4.4006676751631725e-16,1200.0,exact_log_amplitude_match,0.0792850067005819,0.2006725679540769,0.8915470848277511,36.84706899444125,0.0792850067005819,0.2006725679540769,0.8915470848277514,36.84706899444127,0.0003301302836841,0.985675743866658,0.9856773083074196,189.00099433838983,0.007265688567398,0.9904075697722096,0.9930391593252018,1.7754550363212906,True,0.0792850067005819,0.9904075697722096,0.9930391593252018,189.00099433838983,0.0331755885131026,0.0331755885131026,0.0003684815478181,0.0098064882386897,0.0331755885131026,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.041884,0.12,0.012,0.0010351417638045,0.0,0.25,0.05,0.12,rejected,,-7.532535573287602,1.7737160901049436e-18,396.4384474153764,exact_log_amplitude_match,-7.532535573287602,1.7737160901049436e-18,396.4384474153764,exact_log_amplitude_match,9.34559069528842e-05,0.0002847805182912,0.0110461442817184,1.2349277308882678,9.345590695288422e-05,0.0002847805182911,0.0110461442817184,1.234927730888268,1.476092546781926e-05,0.031602535561713,0.0317206887945178,1.1150991027005803,9.896133955106216e-05,0.0060828184687206,0.0116968661546912,1.526480673629922,True,9.896133955106216e-05,0.031602535561713,0.0317206887945178,1.526480673629922,7.856804831000262e-17,1.0217984810493104e-16,4.94976553323483e-17,7.51865749856276e-17,1.0217984810493104e-16,stage1_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.8,0.0001238279999999,1.23828e-05,0.0036288436596228,0.8,1.05,1e-05,0.002,rejected,,-63.34252765527369,7.720504003193667e-17,600.0,exact_log_amplitude_match,-121.86305152932306,8.879152766447417e-16,1200.0,exact_log_amplitude_match,0.6779361216815739,0.309030719390766,1.3750198133656713,164.9253582720324,0.6779361216815739,0.3090307193907659,1.375019813365671,164.9253582720324,0.0021944749322334,0.9924995759887104,0.99250535929602,107.98216937223144,0.0472190862901637,0.9949537311692532,0.9974531050808952,4.55100179591938,True,0.6779361216815739,0.9949537311692532,1.3750198133656713,164.9253582720324,0.0708710732398621,0.0708710732398621,0.0007375252999884,0.0150103475504782,0.0708710732398621,stage1_too_large;edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.8,0.001,0.0001,0.0036305932337989,0.8,1.05,0.001,0.008,rejected,,-63.275560519493055,6.801459802764425e-17,600.0,exact_log_amplitude_match,-121.72912250824206,5.472437717464922e-16,1200.0,exact_log_amplitude_match,0.5931771477799785,0.3087465763625089,1.3288045770583916,144.81457842141407,0.5931771477799784,0.3087465763625091,1.3288045770583916,144.81457842141404,0.0019192495549404,0.9923872598872548,0.99239305582234,122.10391932043692,0.0412966261899783,0.994836287040622,0.9973357085318088,3.995449454569339,True,0.5931771477799785,0.994836287040622,1.3288045770583916,144.81457842141407,0.0677676426499452,0.0677676426499451,0.000516369649883,0.0143421573875497,0.0677676426499452,stage1_too_large;edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.1,0.8,0.005,0.0005,0.003684770596698,0.8,1.05,0.005,0.02,rejected,,-62.97060221607097,5.889173617377547e-17,600.0,exact_log_amplitude_match,-121.11922557837885,4.554768009321835e-16,1200.0,exact_log_amplitude_match,0.3225675751444785,0.3070613501769785,1.1374332266423013,86.21459751392716,0.3225675751444786,0.3070613501769785,1.1374332266423015,86.21459751392713,0.0010414379845761,0.9918728891534953,0.9918787489261388,197.1947797848776,0.0224075035274433,0.9942983668018122,0.9967979198850266,2.3780038153865526,True,0.3225675751444786,0.9942983668018122,1.1374332266423015,197.1947797848776,0.0553462960596373,0.0553462960596373,0.0004195222509693,0.011678513748309,0.0553462960596373,stage1_too_large;edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.10000_candidates.csv
1.1,0.225,0.7615399999999999,1.031044e-05,2.319849e-06,1.1791292621260405e-08,0.6,0.85,1e-05,0.002,rejected,,-134.906531916045,6.19902492543331e-16,600.0,exact_log_amplitude_match,-265.17768529392515,2.909736031861206e-15,1200.0,exact_log_amplitude_match,0.6301182524793877,0.3725484959184736,1.2638306235738146,285.9546453301972,0.6301182524793877,0.3725484959184734,1.2638306235738144,285.95464533019725,0.0071154937988137,0.9774182439179594,0.9774498431725286,10.897206000640072,0.0707275533910768,0.990463358889555,0.993104665064205,12.446034234510185,True,0.6301182524793877,0.990463358889555,1.2638306235738146,285.95464533019725,0.0986830320368643,0.0986830320368644,0.0026020088539127,0.029718709390152,0.0986830320368644,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.22500_candidates.csv
1.1,0.225,0.7615399999999999,0.001,0.000225,3.902249989678255e-06,0.6,0.85,0.001,0.008,rejected,,-134.7350263387532,3.6190295076153327e-16,600.0,exact_log_amplitude_match,-264.8346866192164,2.3355784404122345e-15,1200.0,exact_log_amplitude_match,0.4476021067691834,0.3718594973113709,1.1916061417331656,207.1107130441396,0.4476021067691834,0.3718594973113709,1.1916061417331656,207.11071304413957,0.0050470192673929,0.9772828474580456,0.9773145666273588,14.9795835713207,0.0501631873292117,0.9902934163605058,0.9929347360220117,9.00518930060102,True,0.4476021067691834,0.9902934163605058,1.1916061417331656,207.1107130441396,0.0904800491948682,0.0904800491948682,0.0021021523388139,0.027162964438446,0.0904800491948682,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.22500_candidates.csv
1.1,0.225,0.187756,0.06694448,0.015062508,1.0723359593224543e-05,0.0,0.25,0.05,0.12,strict_auto_validated,,-36.69574384210054,3.460346975860578e-17,390.4886453805335,exact_log_amplitude_match,-36.69574384210054,3.460346975860578e-17,390.4886453805335,exact_log_amplitude_match,9.147262895068746e-05,3.1769110984842024e-05,0.0312038808701426,3.528031137884642,9.147262895068746e-05,3.176911098451283e-05,0.0312038808701426,3.528031137884642,2.4816176002498773e-05,0.0012745845386384,0.008465494088422,1.9763060856766248,9.797432990405294e-05,0.0025461231108251,0.0334217935324263,5.390906085443946,True,9.797432990405294e-05,0.0025461231108251,0.0334217935324263,5.390906085443946,6.52868245718381e-17,8.060807873127324e-17,5.447750815941349e-17,5.678661135081628e-17,8.060807873127324e-17,,strict_auto_validated,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.22500_candidates.csv
1.1,0.225,0.7615399999999999,0.005,0.001125,9.72024872608716e-05,0.6,0.85,0.005,0.02,rejected,,-134.04369006251218,4.505499978017572e-16,600.0,exact_log_amplitude_match,-263.4520472982269,3.346772574547804e-15,1200.0,exact_log_amplitude_match,0.1123658850137342,0.368995443425653,0.9454235347485572,80.50518549019057,0.1123658850137342,0.368995443425653,0.9454235347485572,80.50518549019058,0.0012607816737988,0.9768531591962788,0.9768852679049608,37.547045258922886,0.0125277464417656,0.989761759135729,0.9924030571527548,3.4894189807790905,True,0.1123658850137342,0.989761759135729,0.9924030571527548,80.50518549019058,0.0645440666799801,0.0645440666799802,0.0014901750014243,0.0192342438894094,0.0645440666799802,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.22500_candidates.csv
1.1,0.225,0.76064,0.015,0.003375,0.0008673524986704,0.6,0.85,0.015,0.06,rejected,,-132.29187907682342,3.3207704914131643e-16,600.0,exact_log_amplitude_match,-259.9478738286935,1.6558568055038169e-15,1200.0,exact_log_amplitude_match,0.0035737235973429,0.3566159626753104,0.5495398853059594,27.81065246538855,0.0035737235973429,0.3566159626753104,0.5495398853059593,27.810652465388547,3.971486371813002e-05,0.975509700532104,0.9755426480098576,98.92823308082744,0.000394536204963,0.9882981388928436,0.9909418619075392,1.2124304358350215,True,0.0035737235973429,0.9882981388928436,0.9909418619075392,98.92823308082744,0.0297532102126379,0.0297532102126379,0.0006818832792833,0.0088077245424758,0.0297532102126379,center_jump_too_large;adjacent_jump_too_large,rejected,assets/classic_supersonic/campaign_smallM_low_high_alpha_scan/point_results/M1.10_alpha0.22500_candidates.csv
