y,classic_p_real,classic_p_imag,classic_rho_real,classic_rho_imag,classic_u_real,classic_u_imag,classic_v_real,classic_v_imag,direct_p_real,direct_p_imag,direct_rho_real,direct_rho_imag,direct_u_real,direct_u_imag,direct_v_real,direct_v_imag,gep_p_real,gep_p_imag,gep_rho_real,gep_rho_imag,gep_u_real,gep_u_imag,gep_v_real,gep_v_imag
-11.715,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.032626668945565276,0.0023413427667887585,0.008156667236391319,0.0005853356916971896,0.031035309575699353,-0.005953849787088501,-0.0030566964333598027,-0.02370142449302249,0.030495944490245758,0.010455216402980902,0.007623986122561439,0.0026138041007452255,0.03107016473165922,0.0021475481931508937,-0.0004723516235961003,-0.027491699107480005
-11.7,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03280383366663267,0.002368169795401247,0.008200958416658168,0.0005920424488503117,0.03120735386435779,-0.00597300717174202,-0.0030732846853781335,-0.023883833027198337,0.030717069979662788,0.01050912861801123,0.007679267494915697,0.0026272821545028076,0.03128998929539986,0.002142682813841038,-0.0004933373615257763,-0.02768468117797144
-11.685,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.032982353076345096,0.0023952976258715727,0.008245588269086274,0.0005988244064678932,0.031380737554033915,-0.005992221752877766,-0.003089999893267814,-0.02406792357298596,0.03093819546907978,0.01056304083304155,0.007734548867269945,0.0026407602082603875,0.031509813859140486,0.002137817434531184,-0.0005143230994554479,-0.027877663248462855
-11.67,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.033162243430420756,0.0024227288097600284,0.008290560857605189,0.0006056822024400071,0.031555476453085284,-0.006011495204231413,-0.0031068432247775713,-0.024253708399126182,0.03115932095849681,0.010616953048071878,0.007789830239624203,0.0026542382620179696,0.03172963842288113,0.0021329520552213254,-0.000535308837385123,-0.028070645318954292
-11.655,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03334352112396939,0.0024504659073486174,0.008335880280992348,0.0006126164768371544,0.03173158650214256,-0.006030829226171191,-0.0031238158837610308,-0.024441199819497706,0.03138044644791383,0.010670865263102205,0.007845111611978458,0.002667716315775551,0.031949462986621775,0.0021280866759114713,-0.0005562945753147981,-0.028263627389445725
-11.64,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.033526202690134996,0.0024785114872496474,0.008381550672533749,0.0006196278718124118,0.031909083772745074,-0.0060502255457246246,-0.003140919110987294,-0.02463041019172642,0.03160157193733083,0.010724777478132526,0.007900392984332708,0.0026811943695331316,0.0321692875503624,0.0021232212966016146,-0.0005772803132444689,-0.028456609459937138
-11.625,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.033710304798670425,0.002506868126001488,0.008427576199667606,0.000626717031500372,0.03208798446590964,-0.006069685916600214,-0.003158154184952088,-0.02482135191573383,0.031822697426747856,0.010778689693162853,0.007955674356686964,0.002694672423290713,0.032389112114103044,0.0021183559172917605,-0.0005982660511741457,-0.028649591530428575
-11.61,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.0338958442544734,0.002535538407650364,0.00847396106361835,0.000633884601912591,0.03226830491065984,-0.006089212119212582,-0.003175522422694275,-0.025014037432230553,0.03204382291616489,0.010832601908193181,0.008010955729041222,0.0027081504770482953,0.03260893667784369,0.002113490537981902,-0.00061925178910382,-0.02884257360092001
-11.595,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.0340828379960248,0.002564524923317724,0.0085207094990062,0.000641131230829431,0.03245006156246053,-0.00610880596069663,-0.0031930251806112876,-0.025208479221150264,0.03226494840558189,0.010886514123223502,0.008066237101395472,0.0027216285308058756,0.032828761241584306,0.0021086251586720462,-0.0006402375270334933,-0.029035555671411424
-11.58,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03427130309379983,0.002593830270754586,0.008567825773449958,0.0006484575676886465,0.03263327100162376,-0.006128469274927158,-0.003210663855280442,-0.02540468980002852,0.03248607389499891,0.010940426338253829,0.008121518473749728,0.0027351065845634573,0.03304858580532495,0.0021037597793621913,-0.0006612232649631684,-0.02922853774190286
-11.565,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.034461256748586744,0.0026234570538827004,0.008615314187146686,0.0006558642634706751,0.032817949931625116,-0.006148203922527684,-0.0032284398842785745,-0.025602681722315425,0.032707199384415936,0.010994338553284156,0.008176799846103984,0.002748584638321039,0.033268410369065596,0.0020988944000523363,-0.0006822090028928427,-0.029421519812394294
-11.55,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.034652716289759945,0.002653407882320481,0.008663179072439986,0.0006633519705801202,0.03300411517737379,-0.006168011790882117,-0.003246354747003824,-0.025802467575640378,0.032928324873832925,0.011048250768314479,0.008232081218458231,0.0027620626920786197,0.03348823493280622,0.0020940290207424788,-0.000703194740822516,-0.02961450188288571
-11.535,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03484569917347562,0.0026836853708949488,0.008711424793368904,0.0006709213427237372,0.033191783683406646,-0.006187894794140143,-0.003264409965501545,-0.026004059980004626,0.033149450363249955,0.011102162983344807,0.008287362590812489,0.0027755407458362018,0.033708059496546865,0.002089163641432624,-0.0007241804787521903,-0.029807483953377147
-11.52,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03504022298079875,0.0027142921391410664,0.008760055745199688,0.0006785730347852666,0.0333809725120153,-0.006207854873217263,-0.003282607105284929,-0.026207471585924694,0.03337057585266698,0.011156075198375134,0.008342643963166745,0.0027890187995937834,0.033927884060287516,0.002084298262122769,-0.0007451662166818654,-0.03000046602386858
-11.505,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03523630541579522,0.0027452308107843576,0.008809076353948805,0.0006863077026960894,0.03357169884133636,-0.006227893995801755,-0.003300947776158685,-0.026412715072505404,0.03359170134208398,0.011209987413405453,0.008397925335520995,0.0028024968533513633,0.03414770862402813,0.002079432882812913,-0.000766151954611537,-0.030193448094359997
-11.49,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03543396430350602,0.0027765040132114657,0.008858491075876504,0.0006941260033028664,0.03376397996332857,-0.006248014156343435,-0.00331943363304685,-0.026619803145462823,0.033812826831501004,0.011263899628435782,0.008453206707875251,0.0028159749071089454,0.03436753318776878,0.0020745675035030563,-0.0007871376925412121,-0.03038643016485143
-11.475,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03563321758790303,0.002808114376925221,0.008908304396975757,0.0007020285942313053,0.03395783328172909,-0.006268217376052312,-0.0033380663768112977,-0.026828748535076056,0.03403395232091803,0.011317811843466108,0.008508488080229507,0.002829452960866527,0.03458735775150942,0.0020697021241931996,-0.0008081234304708872,-0.030579412235342867
-11.46,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.035834083329754345,0.0028400645349858605,0.008958520832438586,0.0007100161337464651,0.034153276309921606,-0.006288505702887597,-0.0033568477550732856,-0.027039563994084723,0.03425507781033503,0.01137172405849643,0.008563769452583758,0.0028429310146241074,0.03480718231525004,0.002064836744883344,-0.0008291091684005589,-0.03077239430583428
-11.445,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.036036579704425135,0.0028723571224360768,0.009009144926106284,0.0007180892806090192,0.03435032666874046,-0.0063088812115456964,-0.0033757795630373244,-0.02725226229552356,0.03447620329975206,0.011425636273526758,0.008619050824938015,0.0028564090683816895,0.03502700687899069,0.002059971365573489,-0.0008500949063302357,-0.030965376376325716
-11.43,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03624072499961014,0.002904994775715097,0.009060181249902535,0.0007262486939287742,0.03454900208420819,-0.006329346003441448,-0.0033948636443045985,-0.02746685623049486,0.034697328789169084,0.011479548488557085,0.008674332197292271,0.002869887122139271,0.03524683144273133,0.0020551059862636313,-0.0008710806442599091,-0.031158358446817157
-11.415,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.036446537613008784,0.0029379801320544357,0.009111634403252196,0.0007344950330136089,0.03474932038521489,-0.006349902206692073,-0.003414101891692907,-0.02768335860588242,0.03491845427858611,0.011533460703587413,0.008729613569646527,0.0028833651758968532,0.035466656006471975,0.0020502406069537763,-0.0008920663821895825,-0.03135134051730859
-11.4,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.036654036049921394,0.002971315828861889,0.009163509012480349,0.0007428289572154722,0.03495129950112101,-0.006370551976092484,-0.003433496248044453,-0.02790178224199814,0.035139579768003096,0.011587372918617733,0.008784894942000774,0.002896843229654433,0.0356864805702126,0.0020453752276439214,-0.0009130521201192576,-0.0315443225878
-11.385,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03686323892078612,0.003005004503089259,0.00921580973019653,0.0007512511257723147,0.03515495745930088,-0.006391297493090951,-0.0034530487070391774,-0.02812213997017976,0.035360705257420126,0.01164128513364806,0.008840176314355032,0.002910321283412015,0.03590630513395325,0.0020405098483340656,-0.0009340378580489309,-0.03173730465829144
-11.37,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03707416493863976,0.003039048790587176,0.00926854123465994,0.000759762197646794,0.035360312382611725,-0.006412140965757831,-0.0034727613139973797,-0.028344444630312958,0.03558183074683715,0.011695197348678387,0.008895457686709287,0.002923799337169597,0.03612612969769389,0.002035644469024209,-0.000955023595978606,-0.031930286728782876
-11.355,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.037286832916528484,0.0030734513254440377,0.009321708229132121,0.0007683628313610094,0.0355673824868123,-0.006433084628756635,-0.003492636166679093,-0.028568709068305213,0.03580295623625415,0.011749109563708709,0.008950739059063538,0.002937277390927177,0.03634595426143451,0.002030779089714354,-0.0009760093339082777,-0.032123268799274296
-11.34,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03750126176482478,0.0031082147393115193,0.009375315441206195,0.0007770536848278798,0.03577618607789032,-0.006454130743304225,-0.00351267541608321,-0.028794946133496355,0.03603348546468385,0.011804393363385715,0.009008371366170963,0.002951098340846429,0.036574897379612614,0.002024847138547995,-0.0009986261941793521,-0.03232419024990583
-11.325,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03771747048851115,0.003143341660715627,0.009429367622127788,0.0007858354151789068,0.035986741549355536,-0.006475281597136219,-0.0035328812672340915,-0.029023168676004903,0.03630151113748466,0.011865146216099512,0.009075377784371164,0.002966286554024878,0.03684019979793168,0.0020146623415475285,-0.0010277469874130762,-0.03255676916416572
-11.31,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03793547818435982,0.003178834714353364,0.009483869546089955,0.000794708678588341,0.03619906737943192,-0.00649653950445985,-0.0035532559799681456,-0.029253389544023182,0.03656953681028544,0.011925899068813304,0.00914238420257136,0.002981474767203326,0.03710550221625072,0.002004477544547063,-0.0010568677806467985,-0.03278934807842559
-11.295,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03815530403809027,0.003214696520375042,0.009538826009522567,0.0008036741300937605,0.03641318212822573,-0.006517906805914748,-0.003573801869709796,-0.029485621581049087,0.03683756248308624,0.0119866519215271,0.00920939062077156,0.002996662980381775,0.037370804634569786,0.0019942927475465957,-0.0010859885738805225,-0.03302192699268549
-11.28,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.038376967321408606,0.003250929693652979,0.009594241830352152,0.0008127324234132447,0.036629104434779916,-0.006539385868516909,-0.0035945213082415536,-0.02971987762306296,0.037105588155887055,0.012047404774240898,0.009276397038971764,0.0030118511935602246,0.037636107052888855,0.0019841079505461268,-0.0011151093671142483,-0.03325450590694539
-11.265,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.038600487389044244,0.003287536843036278,0.009650121847261061,0.0008218842107590695,0.03684685301412237,-0.006560979085614984,-0.0036154167244672676,-0.029956170495647232,0.03737361382868783,0.012108157626954687,0.009343403457171957,0.003027039406738672,0.037901409471207896,0.0019739231535456613,-0.0011442301603479706,-0.03348708482120526
-11.25,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.038825883675664016,0.003324520570591851,0.009706470918916004,0.0008311301426479628,0.037066446654196526,-0.00658268887682884,-0.003636490605167281,-0.030194513011049032,0.03764163950148864,0.012168910479668485,0.00941040987537216,0.0030422276199171213,0.03816671188952696,0.001963738356545194,-0.0011733509535816946,-0.03371966373546515
-11.235,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03905317569276188,0.0033618834708310195,0.00976329392319047,0.0008404708677077549,0.03728790421276549,-0.006604517687995517,-0.003657745495741999,-0.030434917965191623,0.037909665174289446,0.012229663332382281,0.009477416293572362,0.0030574158330955704,0.03843201430784603,0.0019535535595447268,-0.0012024717468154204,-0.03395224264972505
-11.22,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.039282383025469846,0.0033996281299244454,0.009820595756367461,0.0008499070324811113,0.03751124461423978,-0.0066264679911063815,-0.00367918400095018,-0.03067739813462971,0.03817769084709022,0.012290416185096072,0.009544422711772554,0.003072604046274018,0.03869731672616506,0.001943368762544263,-0.0012315925400491427,-0.03418482156398492
-11.205,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03951352532930609,0.003437757124901364,0.009878381332326523,0.000859439281225341,0.037736486846442485,-0.006648542284243283,-0.003700808785633848,-0.030921966273453942,0.03844571651989103,0.01235116903780987,0.009611429129972758,0.0030877922594524676,0.03896261914448413,0.001933183965543794,-0.0012607133332828667,-0.03441740047824482
-11.19,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03974662232687385,0.0034762730228387103,0.009936655581718462,0.0008690682557096776,0.03796364995732595,-0.006670743091511864,-0.003722622575435209,-0.031168635110143315,0.03871374219269184,0.012411921890523668,0.00967843554817296,0.003102980472630917,0.0392279215628032,0.0019229991685433268,-0.0012898341265165925,-0.034649979392504714
-11.175,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.03998169380450283,0.0035151783800354015,0.009995423451125708,0.0008787945950088504,0.03819275305163119,-0.006693072962974384,-0.0037446281575004353,-0.03141741734436845,0.038981767865492616,0.012472674743237457,0.009745441966373154,0.0031181686858093643,0.03949322398112223,0.0019128143715428595,-0.001318954919750313,-0.03488255830676459
-11.16,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.04021875960880515,0.0035544757411744327,0.010054689902201288,0.0008886189352936082,0.03842381528746447,-0.006715534474572614,-0.003766828381172251,-0.03166832564375218,0.03924979353829342,0.012533427595951255,0.009812448384573355,0.0031333568989878138,0.03975852639944131,0.001902629574542394,-0.0013480757129840388,-0.03511513722102449
-11.145,0.06594397399093449,0.017969057562371726,0.016485993497733623,0.004492264390592931,0.06602893291895828,0.00031781286338271184,-0.004737486083315502,-0.0581010558382605,0.04045783964321271,0.0035941676384732136,0.010114459910803177,0.0008985419096183034,0.03865685587285348,-0.006738130228057027,-0.00378922615867339,-0.031921372640574604,0.03951781921109423,0.012594180448665051,0.009879454802773557,0.003148545112166263,0.04002382881776037,0.001892444777541925,-0.0013771965062177646,-0.03534771613528438
