point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P4,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.0579999999999999,0.77,0.7687037689513432,0.05,0.06,0.65,0.8
SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2_P0,SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,LMEDGE_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL2/model_state.pt,LOWM_EXT_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL2/model_state.pt,0.055,0.8600000000000001,0.8586982648171593,0.05,0.06,0.8,0.92
SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2_P1,SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,LMEDGE_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL2/model_state.pt,LOWM_EXT_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL2/model_state.pt,0.052,0.8240000000000001,0.8228851978836417,0.05,0.06,0.8,0.92
SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2_P2,SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,LMEDGE_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL2/model_state.pt,LOWM_EXT_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL2/model_state.pt,0.052,0.896,0.8947877879899793,0.05,0.06,0.8,0.92
SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2_P3,SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,LMEDGE_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL2/model_state.pt,LOWM_EXT_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL2/model_state.pt,0.0579999999999999,0.8240000000000001,0.8226128644362426,0.05,0.06,0.8,0.92
SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2_P4,SEAM_0028_LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,LMEDGE_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL2/model_state.pt,LOWM_EXT_NEUTRAL2,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL2/model_state.pt,0.0579999999999999,0.896,0.8944916584161084,0.05,0.06,0.8,0.92
SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3_P0,SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,LMEDGE_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL3/model_state.pt,LOWM_EXT_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL3/model_state.pt,0.055,0.95,0.9485620367166292,0.05,0.06,0.92,0.98
SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3_P1,SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,LMEDGE_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL3/model_state.pt,LOWM_EXT_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL3/model_state.pt,0.052,0.932,0.930739083043148,0.05,0.06,0.92,0.98
SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3_P2,SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,LMEDGE_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL3/model_state.pt,LOWM_EXT_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL3/model_state.pt,0.052,0.968,0.9666903780963167,0.05,0.06,0.92,0.98
SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3_P3,SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,LMEDGE_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL3/model_state.pt,LOWM_EXT_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL3/model_state.pt,0.0579999999999999,0.932,0.9304310554060414,0.05,0.06,0.92,0.98
SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3_P4,SEAM_0029_LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,LMEDGE_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL3/model_state.pt,LOWM_EXT_NEUTRAL3,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL3/model_state.pt,0.0579999999999999,0.968,0.9663704523959742,0.05,0.06,0.92,0.98
SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME_P0,SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.055,0.0849999999999999,0.0848713401272773,0.05,0.06,0.05,0.12
SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME_P1,SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.052,0.064,0.0639134134278556,0.05,0.06,0.05,0.12
SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME_P2,SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.052,0.106,0.1058565909898859,0.05,0.06,0.05,0.12
SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME_P3,SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.0579999999999999,0.064,0.0638922613154363,0.05,0.06,0.05,0.12
SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME_P4,SEAM_0030_LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.0579999999999999,0.106,0.1058215578036913,0.05,0.06,0.05,0.12
SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD_P0,SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_MOD/model_state.pt,0.055,0.125,0.1248107943048196,0.05,0.06,0.12,0.13
SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD_P1,SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_MOD/model_state.pt,0.052,0.122,0.1218349443468498,0.05,0.06,0.12,0.13
SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD_P2,SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_MOD/model_state.pt,0.052,0.128,0.1278268268557113,0.05,0.06,0.12,0.13
SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD_P3,SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_MOD/model_state.pt,0.0579999999999999,0.122,0.1217946231325504,0.05,0.06,0.12,0.13
SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD_P4,SEAM_0031_LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,LOWM_EXT_VLOW_MOD,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_MOD/model_state.pt,0.0579999999999999,0.128,0.1277845226308726,0.05,0.06,0.12,0.13
SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006_P0,SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.04,0.055,0.0549559823859059,0.02,0.06,0.05,0.06
SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006_P1,SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0279999999999999,0.052,0.051979612003169,0.02,0.06,0.05,0.06
SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006_P2,SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0279999999999999,0.0579999999999999,0.0579772595419962,0.02,0.06,0.05,0.06
SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006_P3,SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0519999999999999,0.052,0.0519296484101327,0.02,0.06,0.05,0.06
SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006_P4,SEAM_0032_LMEDGE_VLOW__ULTRALOW_M002_006_eta002_006,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0519999999999999,0.0579999999999999,0.0579215309189941,0.02,0.06,0.05,0.06
SEAM_0033_LOW__MID_P0,SEAM_0033_LOW__MID,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,0.3999999999999999,0.375,0.343693177121688,0.1,0.7,0.35,0.4
SEAM_0033_LOW__MID_P1,SEAM_0033_LOW__MID,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,0.22,0.36,0.3511799538698072,0.1,0.7,0.35,0.4
SEAM_0033_LOW__MID_P2,SEAM_0033_LOW__MID,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,0.22,0.39,0.3804449500256246,0.1,0.7,0.35,0.4
SEAM_0033_LOW__MID_P3,SEAM_0033_LOW__MID,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,0.58,0.36,0.2932619307035947,0.1,0.7,0.35,0.4
SEAM_0033_LOW__MID_P4,SEAM_0033_LOW__MID,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,0.58,0.39,0.3177004249288943,0.1,0.7,0.35,0.4
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P0,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.075,0.375,0.3739438251596086,0.05,0.1,0.35,0.4
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P1,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.06,0.36,0.359351415747872,0.05,0.1,0.35,0.4
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P2,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.06,0.39,0.3892973670601947,0.05,0.1,0.35,0.4
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P3,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.09,0.36,0.3585390355316977,0.05,0.1,0.35,0.4
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P4,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.09,0.39,0.3884172884926725,0.05,0.1,0.35,0.4
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P0,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.055,0.055,0.0549167494941206,0.05,0.06,0.05,0.06
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P1,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.052,0.0519296484101327,0.05,0.06,0.05,0.06
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P2,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.0579999999999999,0.0579215309189941,0.05,0.06,0.05,0.06
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P3,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.052,0.051912462318792,0.05,0.06,0.05,0.06
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P4,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.0579999999999999,0.0579023618171141,0.05,0.06,0.05,0.06
SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM_P0,SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,NEUTRAL1_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_LOWM/model_state.pt,0.375,0.7250000000000001,0.6720929878930445,0.35,0.4,0.65,0.8
SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM_P1,SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,NEUTRAL1_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_LOWM/model_state.pt,0.36,0.68,0.6344075661591688,0.35,0.4,0.65,0.8
SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM_P2,SEAM_0036_NEUTRAL1_HIM__NEUTRAL1_LOWM,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,NEUTRAL1_LOWM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_LOWM/model_state.pt,0.36,0.77,0.7183732734449411,0.35,0.4,0.65,0.8
