Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,_id_key,alpha_neutral_used,alpha_neutral_uncertainty_used,alpha_neutral_source,s,mach_split,is_spectral_anchor,anchor_rank,usable_as_training_anchor
1.55,0.1,0.3555551063603823,0.0480504120008845,0.0048050412000884,2.2398749521812533e-14,5.708801487092074e-14,6.132491681236402e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004814867970178,0.2,0.355687160543581,0.0481486797017892,2026-07-23T11:45:47.658006+00:00,continuation,,,,,,,,low,True,converged,0.1,0.105,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:47.668834+00:00,0.1,-0.0049999999999999,M1p550000,converged,2.992783770105845e-11,40.0,1e-06,-1632.4720942057793,494.594497694385,0.0084664349648465,0.0279964306839507,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.10000000,M1.550000_a0.10000000,0.26,,max_available_alpha_proxy,0.3846153846153846,test,False,,False
1.55,0.105,0.3587590101697521,0.0472092578262992,0.0049569720717614,1.4927295510780425e-14,4.4377695962438685e-14,4.6820978740312686e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004730354423229,0.2,0.3588823899947106,0.0473035442322996,2026-07-23T11:45:47.063075+00:00,continuation,,,,,,,,low,True,converged,0.105,0.11,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:47.073704+00:00,0.105,-0.005,M1p550000,converged,3.711604061845735e-11,40.0,1e-06,-1583.5591108524477,460.6424842058859,0.0087282136529061,0.0300651604390191,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.10500000,M1.550000_a0.10500000,0.26,,max_available_alpha_proxy,0.4038461538461538,test,False,,False
1.55,0.11,0.3618308597959231,0.0462881648741694,0.0050916981361586,1.0547118733938987e-14,3.5714486923410504e-14,3.7239311081037294e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004637949377243,0.2,0.3619463143662021,0.0463794937724328,2026-07-23T11:45:46.493273+00:00,continuation,,,,,,,,low,True,converged,0.11,0.115,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:46.504177+00:00,0.11,-0.005,M1p550000,converged,3.46302078005508e-11,40.0,1e-06,-1542.7002145652186,430.48533408184426,0.008959665431443,0.0321770639009358,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.11000000,M1.550000_a0.11000000,0.26,,max_available_alpha_proxy,0.4230769230769231,test,False,,False
1.55,0.115,0.3647793295971357,0.0452945808224513,0.0052088767945819,7.764622278472189e-15,2.930815312662816e-14,3.0319254588812544e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004538383511816,0.2,0.3648875259546704,0.045383835118169,2026-07-23T11:45:45.912328+00:00,continuation,,,,,,,,low,True,converged,0.115,0.12,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:45.922635+00:00,0.115,-0.0049999999999999,M1p550000,converged,2.5957324803000924e-11,40.0,1e-06,-1508.968780851244,403.54607568447096,0.0091602458169567,0.0343313221305494,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.11500000,M1.550000_a0.11500000,0.26,,max_available_alpha_proxy,0.4423076923076923,test,False,,False
1.55,0.12,0.3676123448280693,0.0442350462458262,0.0053082055494991,1.3149203947904198e-14,6.786238238021269e-15,1.4797114377025047e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0004311533635876,0.2,0.3703371637014682,0.0431153363587604,2026-07-23T11:45:45.319508+00:00,continuation,,,,,,,,low,True,converged,0.12,0.125,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:45.330281+00:00,0.12,-0.005,M1p550000,converged,2.5457855673107397e-11,40.0,1e-06,-1481.646300865867,379.35674656858913,0.0093294766031733,0.0365271957311462,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.12000000,M1.550000_a0.12000000,0.26,,max_available_alpha_proxy,0.4615384615384615,test,False,,False
1.55,0.125,0.3703371637014682,0.0431153363587604,0.005389417044845,4.0526609845770174e-14,7.41446834484627e-13,7.425535768366247e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,5,26,0,False,False,0.0004879629586239,0.2,0.3492641497157056,0.0487962958623987,2026-07-23T11:45:44.561461+00:00,anchor,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,0.3492641497157056,0.0487962958623987,0.05,54.28959371217046,anchor,True,anchor_converged,0.125,0.125,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:44.569853+00:00,,,M1p550000,converged,2.6846477658822657e-11,40.0,1e-06,-1460.1824734848549,357.5340936745092,0.0094669374883907,0.038764012415281,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.12500000,M1.550000_a0.12500000,0.26,,max_available_alpha_proxy,0.4807692307692307,test,False,,False
1.55,0.13,0.3729604487835904,0.0419405759783575,0.0054522748771864,1.1896733598248943e-14,2.0287591051548762e-14,2.3518474036012343e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0004311533635876,0.2,0.3703371637014682,0.0431153363587604,2026-07-23T11:45:54.414583+00:00,continuation,,,,,,,,high,True,converged,0.13,0.125,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:54.426104+00:00,0.13,0.005,M1p550000,converged,6.073114435203642e-11,40.0,1e-06,-1444.1668832063704,337.7614919433258,0.0095722590339051,0.0410411565540007,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.13000000,M1.550000_a0.13000000,0.26,,max_available_alpha_proxy,0.5,test,False,,False
1.55,0.135,0.3754883296112497,0.0407153347923692,0.0054965701969698,4.947431353485854e-15,1.841929386792173e-14,1.9072164627810723e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004079782420713,0.2,0.3755837338657127,0.0407978242071391,2026-07-23T11:45:55.022125+00:00,continuation,,,,,,,,high,True,converged,0.135,0.13,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:55.033296+00:00,0.135,0.005,M1p550000,converged,3.74209790967644e-11,40.0,1e-06,-1433.3092054055016,319.77528378904344,0.0096451169859181,0.0433580609427858,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.13500000,M1.550000_a0.13500000,0.26,,max_available_alpha_proxy,0.5192307692307693,test,True,2.0,False
1.55,0.14,0.3779264562753834,0.0394437041921252,0.0055221185868975,4.791306240647941e-15,1.7970000487643745e-14,1.8597783013509656e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003952588748686,0.2,0.378016210438909,0.0395258874868612,2026-07-23T11:45:55.671643+00:00,continuation,,,,,,,,high,True,converged,0.14,0.135,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:55.682959+00:00,0.14,0.005,M1p550000,converged,3.0197696144755073e-11,40.0,1e-06,-1427.4257595714091,303.3542584294228,0.0096852270638719,0.0457141988676154,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.14000000,M1.550000_a0.14000000,0.26,,max_available_alpha_proxy,0.5384615384615385,test,False,,False
1.55,0.145,0.3802800476378144,0.0381293633372997,0.0055287576839084,5.703770789011742e-15,2.0223406282937617e-14,2.1012357385556347e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003821178944812,0.2,0.3803645829395171,0.0382117894481236,2026-07-23T11:45:56.306308+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:56.317129+00:00,0.145,0.0049999999999999,M1p550000,converged,3.040117338739139e-11,40.0,1e-06,-1426.4316391158968,288.3115437993422,0.0096923410298092,0.0481090786510592,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.550000_a0.14500000,M1.550000_a0.14500000,0.26,,max_available_alpha_proxy,0.5576923076923076,test,False,,False
