chart_id,field_family,metric,n,mean,median,p90,p95,p99,max
HM1_NEUTRAL3,pq_etaaware,parity_p_im_odd_abs,1024,0.0002095280668876252,0.00011640347487109639,0.000523850504335421,0.0008363186355302699,0.0015525339355060529,0.0025990154718643303
HM1_NEUTRAL3,pq_etaaware,parity_q_re_odd_abs,1024,0.00012903361929807977,8.133721494131205e-05,0.00028483123262497466,0.00039089574680488246,0.0007104775156924982,0.0010402626261328818
HM1_NEUTRAL3,pq_etaaware,parity_q_im_even_abs,1024,0.00011435297526692876,5.8770073696458314e-05,0.0002780916576085907,0.0003745428231085294,0.0007092450646220155,0.0014848494891284494
HM1_VLOW_EXTREME,pQscaled,compat_abs,4096,0.0006353968597308489,0.0005099965526569625,0.001236482171059451,0.0015228348589841254,0.0024896157918865296,0.00791568741373747
HM1_VLOW_EXTREME,pQscaled,compat_rel,4096,0.014547937621225172,0.0020036728374417992,0.014700332780788937,0.030235281245603263,0.40838596314337894,0.9603416377838432
HM1_VLOW_EXTREME,pQscaled,ode_abs,4096,0.018081423422646195,0.01065363291095697,0.041482967267430684,0.06636019341234944,0.0998982920826263,0.11914949693828904
HM1_VLOW_EXTREME,pQscaled,ode_rel,4096,0.7103223981024569,0.7149828047559224,0.9752890458310471,0.9896976328794327,0.9987991379112225,0.9999957963728
HM1_VLOW_EXTREME,pQscaled,bc_left_abs,1024,2.1799642567654422e-05,1.5519338478791997e-05,4.589709310859623e-05,5.9040371406627306e-05,9.004403503779507e-05,0.00012457363147122777
HM1_VLOW_EXTREME,pQscaled,bc_right_abs,1024,2.796757313146206e-05,2.1884643795050035e-05,5.360289873270219e-05,7.259450394570379e-05,0.00010251388964602795,0.0001374285426533152
HM1_VLOW_EXTREME,pQscaled,gauge_abs,1024,5.218490784911054e-05,4.241540794493263e-05,9.490678369832871e-05,0.00011286050564752952,0.00017771841140535355,0.0003187355604146396
HM1_VLOW_EXTREME,pQscaled,q_center_abs,1024,0.00013742958599126173,0.00012856555870696153,0.0002662274821073755,0.0002951889187597246,0.00037577230630376015,0.0004231907487125767
HM1_VLOW_EXTREME,pQscaled,parity_p_re_even_abs,1024,0.0003183215258448996,0.00024530755627844014,0.0006876217521530559,0.000927632815082996,0.0013602131747925802,0.0018010066259047663
HM1_VLOW_EXTREME,pQscaled,parity_p_im_odd_abs,1024,0.00012975328679329753,9.655546316698124e-05,0.00029287807029636855,0.0003425834581803278,0.0005136434353976652,0.0006893653988441981
HM1_VLOW_EXTREME,pQscaled,parity_q_re_odd_abs,1024,0.0009351734320492708,0.000703642824631201,0.0019515445708344853,0.002614101625300552,0.0037501001252628107,0.0058816560665074236
HM1_VLOW_EXTREME,pQscaled,parity_q_im_even_abs,1024,0.00039462732412908375,0.00031499363469957974,0.0008023483768860646,0.0010485606258025344,0.0017667028409543166,0.0023590030345857563
HM1_VLOW_MOD,pQscaled,compat_abs,4096,0.0006977771476695976,0.0005250633195643616,0.001343337118051892,0.0017937002504911786,0.0035950494344428865,0.009601834329389653
HM1_VLOW_MOD,pQscaled,compat_rel,4096,0.06226447474841104,0.0026669442615926764,0.19953685796455453,0.31948777781884885,0.7375379025358973,0.9999531667746475
HM1_VLOW_MOD,pQscaled,ode_abs,4096,0.0044476128317889555,0.003641638461741078,0.007834433205290172,0.010774538818740872,0.03371912472811676,0.08378364334943597
HM1_VLOW_MOD,pQscaled,ode_rel,4096,0.3664965464731047,0.3001613865018298,0.8955676617130846,0.9827083866438303,0.9991787255729386,0.9999937779920505
HM1_VLOW_MOD,pQscaled,bc_left_abs,1024,2.7106545667647214e-05,2.1049673788397128e-05,5.993908047822874e-05,6.915036288812637e-05,7.712298922576601e-05,8.813318687248357e-05
HM1_VLOW_MOD,pQscaled,bc_right_abs,1024,5.551028273823879e-05,5.7503026169258636e-05,7.753960885247055e-05,8.287227705832182e-05,9.666549513602265e-05,0.00010995004672768456
HM1_VLOW_MOD,pQscaled,gauge_abs,1024,8.357597470408514e-05,8.037874804449002e-05,0.00014106629150520772,0.00015231328894291124,0.00018832969376654757,0.00037412656220194316
HM1_VLOW_MOD,pQscaled,q_center_abs,1024,0.00018936866187863462,0.00016278481124325228,0.00036041826941642227,0.000461460289645139,0.0007714939589681386,0.001416537899033751
HM1_VLOW_MOD,pQscaled,parity_p_re_even_abs,1024,0.0007953714773185174,0.0005551758624838254,0.0017707705433414823,0.0023577451866627435,0.003958097068414084,0.0048679833933205074
HM1_VLOW_MOD,pQscaled,parity_p_im_odd_abs,1024,0.0006562184600081981,0.0005135476742718498,0.0011527989628415268,0.0015504990644745848,0.004037094124966854,0.007033585106151541
HM1_VLOW_MOD,pQscaled,parity_q_re_odd_abs,1024,0.0015472867631577045,0.0012770882696095803,0.003142712051808812,0.0041838497343834645,0.00705613612736381,0.009989104439973695
HM1_VLOW_MOD,pQscaled,parity_q_im_even_abs,1024,0.0013197809619839925,0.0009339501189241546,0.0027023926924054312,0.004074409006119429,0.007653968522437962,0.013154406151773296
HM2_HIGH,pq_etaaware,compat_abs,4096,0.00011956189516223835,9.894496412025305e-05,0.00021864201288230244,0.0002772632326132575,0.0004529037890180204,0.0010750440522219041
HM2_HIGH,pq_etaaware,compat_rel,4096,0.05499008788857017,0.002639387962153477,0.173296775498102,0.2722261354012653,0.6124034758257826,0.99999692601304
HM2_HIGH,pq_etaaware,ode_abs,4096,0.0016238191229168224,0.0010324937609830554,0.0037258084490697577,0.0045621976593951015,0.00865258183407954,0.01688826445126109
HM2_HIGH,pq_etaaware,ode_rel,4096,0.4310422955241233,0.3160504844859175,0.9703893621313096,0.9925357372731999,0.9996104601859261,0.9999996705800732
HM2_HIGH,pq_etaaware,bc_left_abs,1024,2.248153075370797e-05,2.0013436455516944e-05,3.703588984480061e-05,4.448676624219523e-05,8.559312310185775e-05,0.00013343259444424134
HM2_HIGH,pq_etaaware,bc_right_abs,1024,2.738251009748317e-05,2.3620527303049207e-05,4.4337430762207336e-05,5.5665860223603426e-05,0.00010478581532680528,0.00015531502442369982
HM2_HIGH,pq_etaaware,gauge_abs,1024,1.2507092896244493e-05,1.134651612623793e-05,2.2226234974070173e-05,2.4642094638048458e-05,3.70940735506542e-05,5.861836523880235e-05
HM2_HIGH,pq_etaaware,q_center_abs,1024,3.1524139028761165e-05,3.0426880082967504e-05,5.639252111755795e-05,7.04959373207059e-05,9.920369811000434e-05,0.0001343537163657994
HM2_HIGH,pq_etaaware,parity_p_re_even_abs,1024,0.00023703136293865614,0.00018177996713486522,0.0004951570996058809,0.0006038024581558442,0.0009509496828274851,0.0017152801185313926
HM2_HIGH,pq_etaaware,parity_p_im_odd_abs,1024,0.0002261295241335212,0.0001795080977116002,0.0004595247532917125,0.0005906991586917917,0.0008635516933301543,0.001722705347608544
HM2_HIGH,pq_etaaware,parity_q_re_odd_abs,1024,0.00013238838982565656,9.663937880234619e-05,0.000290832285761105,0.0003823181872344544,0.0005677756391207849,0.0008337795709736084
HM2_HIGH,pq_etaaware,parity_q_im_even_abs,1024,0.00014586740126037572,0.0001282419513598573,0.0002936427173478159,0.00034676281196479653,0.0004359550237469881,0.0006823623087532683
HM2_LOW,pq_etaaware,compat_abs,4096,0.000166653199997124,0.00013792460377325336,0.00031549000747294303,0.00040516456162147216,0.0005740829065666907,0.0015029787647779745
HM2_LOW,pq_etaaware,compat_rel,4096,0.03474768024417745,0.006722164147475042,0.0807248407914812,0.16294326979480905,0.4824813720526922,0.9964823673917597
HM2_LOW,pq_etaaware,ode_abs,4096,0.003008299408899748,0.0018439612590636268,0.006683805310772569,0.00941399777293429,0.015619661027617368,0.021825393820644887
HM2_LOW,pq_etaaware,ode_rel,4096,0.6458396943811457,0.5843268838582512,0.9517786343558146,0.9761598650745081,0.9965605441385862,0.9999999307049021
HM2_LOW,pq_etaaware,bc_left_abs,1024,4.736505222084437e-05,4.068481362297844e-05,8.56686493645555e-05,0.00010282491797717296,0.00017672644085019819,0.0003879812595145456
HM2_LOW,pq_etaaware,bc_right_abs,1024,3.257915959049493e-05,3.0472806972015248e-05,5.253671588343517e-05,6.722213882085077e-05,0.00011697948924350987,0.00023625234215571945
HM2_LOW,pq_etaaware,gauge_abs,1024,2.455032027845965e-05,1.911494368700506e-05,5.0280325793840066e-05,5.6222811484641166e-05,8.93089597761536e-05,0.00015865260368509094
HM2_LOW,pq_etaaware,q_center_abs,1024,6.077204697361123e-05,4.797527004586112e-05,0.00011768766612344255,0.0001689023146966382,0.00030778375783712026,0.0003815327513944566
HM2_LOW,pq_etaaware,parity_p_re_even_abs,1024,0.0003514759901159978,0.00028635529942228066,0.0007176075875857115,0.0009111037637855521,0.0014665477051761819,0.0023907060909108546
HM2_LOW,pq_etaaware,parity_p_im_odd_abs,1024,0.0003778644064621821,0.0002998301201779562,0.0007347674941866334,0.0010074318544394968,0.0015319846588872032,0.0021116019968762667
HM2_LOW,pq_etaaware,parity_q_re_odd_abs,1024,0.0001609641234039486,0.00013089652214932652,0.0003364037277814855,0.00039830818303433454,0.000555314488362052,0.0008366490885654554
HM2_LOW,pq_etaaware,parity_q_im_even_abs,1024,0.00021593814759782813,0.00019067358781987538,0.00042221888455945403,0.0004877833472854105,0.0006271616306258639,0.000796044701610597
HM2_MID,pq_etaaware,compat_abs,4096,0.00013269342519022024,0.00010223096509066188,0.00025625131615749166,0.0003322738709090544,0.0005900153941763162,0.0014411175000617325
HM2_MID,pq_etaaware,compat_rel,4096,0.06493981370526997,0.007255969201053397,0.19693958335507253,0.3040270481342929,0.6958327750269651,0.9979131814376614
HM2_MID,pq_etaaware,ode_abs,4096,0.0016275864510191334,0.001083966616850368,0.00384585681686088,0.005699523016282825,0.010374805869809673,0.021444957117803535
HM2_MID,pq_etaaware,ode_rel,4096,0.531200937359537,0.5862395877291393,0.8919512012830095,0.9424055118614627,0.9959740898537934,0.9999996219186903
HM2_MID,pq_etaaware,bc_left_abs,1024,2.1195892482890627e-05,1.9999782571407717e-05,3.189587807971903e-05,3.772539484340276e-05,7.050596424847348e-05,0.00015729289666983534
HM2_MID,pq_etaaware,bc_right_abs,1024,1.4867805702772244e-05,1.2389412940472528e-05,2.740053537594465e-05,3.150101123252374e-05,4.918664002056194e-05,0.00011254820933295938
HM2_MID,pq_etaaware,gauge_abs,1024,1.1083930988573284e-05,8.762505919275186e-06,1.948962278346816e-05,2.589335000430602e-05,4.9038039061388605e-05,0.00011020546643741662
HM2_MID,pq_etaaware,q_center_abs,1024,2.414463788709514e-05,2.2407560519636677e-05,4.720731116206892e-05,5.1663591698408026e-05,5.4311900696530836e-05,6.931508724472698e-05
HM2_MID,pq_etaaware,parity_p_re_even_abs,1024,0.00017884946446727532,0.0001410021171396325,0.00038357763935937823,0.0004350254850077282,0.000608594434749089,0.0020830655455500446
HM2_MID,pq_etaaware,parity_p_im_odd_abs,1024,0.00019523500133680695,0.00016275136314707755,0.0003812947004828468,0.00047797905375548657,0.000673242213301668,0.001064956219215393
HM2_MID,pq_etaaware,parity_q_re_odd_abs,1024,9.396658042241956e-05,6.008610555862347e-05,0.00021655080357778445,0.00034903253304377496,0.0005489463874325502,0.0006643994898196254
HM2_MID,pq_etaaware,parity_q_im_even_abs,1024,0.00014534366180797705,0.00010982759510722723,0.00031275947647629903,0.00043906756454401924,0.0007163375525642641,0.0008968173257868674
HM2_NEUTRAL1,pq_etaaware,compat_abs,4096,0.0001518888736883823,0.00012208236653701865,0.0002853166855461821,0.00035979168796721844,0.0006390907891593045,0.0018295313543312836
HM2_NEUTRAL1,pq_etaaware,compat_rel,4096,0.08022703408867005,0.004157741235402216,0.2586014801190031,0.4248735848231834,0.863499658035254,0.9999487527268731
HM2_NEUTRAL1,pq_etaaware,ode_abs,4096,0.0019342268112230194,0.0010990949042297567,0.004636641105523318,0.0054569818231885265,0.009992459374662142,0.028678244400324227
HM2_NEUTRAL1,pq_etaaware,ode_rel,4096,0.45027720972043395,0.4023776101760672,0.9206533160984147,0.969596880625762,0.9977181504241042,0.9999984129276948
HM2_NEUTRAL1,pq_etaaware,bc_left_abs,1024,1.5589209012700098e-05,1.3061322431837917e-05,3.0290499595830864e-05,3.575736444720475e-05,5.992812403210794e-05,8.497271714862722e-05
HM2_NEUTRAL1,pq_etaaware,bc_right_abs,1024,1.7147922306248197e-05,1.5026391729860902e-05,2.9109185240676285e-05,4.126823589314406e-05,6.692640817003797e-05,9.63456328375817e-05
HM2_NEUTRAL1,pq_etaaware,gauge_abs,1024,9.026808782905953e-06,7.396735623611374e-06,1.6988335167401365e-05,2.164049523247626e-05,3.460025153067451e-05,4.888383624800581e-05
HM2_NEUTRAL1,pq_etaaware,q_center_abs,1024,1.9415815351269807e-05,1.6224883829882774e-05,4.0050431208934436e-05,4.8649029697205674e-05,6.403470783370662e-05,7.345490376997306e-05
HM2_NEUTRAL1,pq_etaaware,parity_p_re_even_abs,1024,0.00022111081238702847,0.0001718930645180916,0.000471358688905843,0.0006165907338399932,0.0008377171860511055,0.0013856249722090652
HM2_NEUTRAL1,pq_etaaware,parity_p_im_odd_abs,1024,0.00037472270602115367,0.0002926616803465634,0.0008007846050975383,0.0010409065356309377,0.0014848290449308893,0.0022852396880018
HM2_NEUTRAL1,pq_etaaware,parity_q_re_odd_abs,1024,0.0001065963963675286,8.392755097483533e-05,0.00022438710054756297,0.00028346416003346845,0.0004409585908409669,0.0010408754302715373
HM2_NEUTRAL1,pq_etaaware,parity_q_im_even_abs,1024,0.0001817796406240217,0.00015625040284634236,0.00037101943469951786,0.000445727050169964,0.0005723149577841094,0.0008062622189916047
HM2_NEUTRAL2,pq_etaaware,compat_abs,4096,0.00018066091648990705,0.000145450269989643,0.0003415601777668831,0.00043245489814862825,0.0007434138520679508,0.002323336191359823
HM2_NEUTRAL2,pq_etaaware,compat_rel,4096,0.06616517913898678,0.0034291495338501744,0.20396503252800408,0.34098518875089545,0.7933733550412947,0.9999849725478778
HM2_NEUTRAL2,pq_etaaware,ode_abs,4096,0.0023505009221631693,0.0016318339418338694,0.005427016241053408,0.006322344246967427,0.010289313111656586,0.024319929763158714
HM2_NEUTRAL2,pq_etaaware,ode_rel,4096,0.45669350674692233,0.4215829307808733,0.9432445743793527,0.9819559300608807,0.9994226822148479,0.9999977229942533
HM2_NEUTRAL2,pq_etaaware,bc_left_abs,1024,3.7281198709439525e-05,3.370749835006131e-05,6.980851554772794e-05,8.330094677830776e-05,0.00010248284797215896,0.00012886504219739866
HM2_NEUTRAL2,pq_etaaware,bc_right_abs,1024,2.7386324053942722e-05,2.413136586480851e-05,4.8949249172463155e-05,5.8643020030223344e-05,7.621666997707214e-05,8.861639945156104e-05
HM2_NEUTRAL2,pq_etaaware,gauge_abs,1024,8.024936312330528e-06,7.353813736708713e-06,1.1922868905244231e-05,1.4731059966846044e-05,2.7425570490560387e-05,5.5937990173357834e-05
HM2_NEUTRAL2,pq_etaaware,q_center_abs,1024,1.741241867144815e-05,1.2846415414383585e-05,3.672623624017861e-05,4.313379853850904e-05,7.287744361735884e-05,0.00012622005607536044
HM2_NEUTRAL2,pq_etaaware,parity_p_re_even_abs,1024,0.0002953990140234476,0.00021955999574879703,0.0006403541285739501,0.000815729022286754,0.001212069735471608,0.0025965834698350454
HM2_NEUTRAL2,pq_etaaware,parity_p_im_odd_abs,1024,0.00035310198465958876,0.0002786831994206814,0.0007423993574540704,0.0009135679496431897,0.0012814084554873277,0.0018710009983437734
HM2_NEUTRAL2,pq_etaaware,parity_q_re_odd_abs,1024,0.00020234252308620951,0.00016230377010050846,0.00041541699145207506,0.000542282159321532,0.0008068635507516615,0.0011285413230023955
HM2_NEUTRAL2,pq_etaaware,parity_q_im_even_abs,1024,0.0001861240994958138,0.00013823692150558616,0.00039948540141687493,0.0005568582523587753,0.0008284029501071593,0.0011000621382701112
HM2_NEUTRAL3,pq_etaaware,compat_abs,4096,0.00018744922318415368,0.00013354073083962149,0.0003704218261653244,0.0005422510496544754,0.0010838870707694985,0.0018484030003917613
HM2_NEUTRAL3,pq_etaaware,compat_rel,4096,0.04259672778815897,0.0026496100453280024,0.09812948020343522,0.21048336927044023,0.748309447850837,0.9997031131489372
HM2_NEUTRAL3,pq_etaaware,ode_abs,4096,0.0020780154757959702,0.001578749128503113,0.0041227658002286165,0.005591896404845429,0.008811174261676515,0.08098993463684909
HM2_NEUTRAL3,pq_etaaware,ode_rel,4096,0.3970548570824778,0.22324079691402265,0.9956363473175672,0.9982866467403626,0.9998551430982654,0.9999999991663967
HM2_NEUTRAL3,pq_etaaware,bc_left_abs,1024,2.662973474533289e-05,2.525016755358353e-05,4.511899609758622e-05,5.227878076221199e-05,7.506535128700243e-05,9.883616597034685e-05
HM2_NEUTRAL3,pq_etaaware,bc_right_abs,1024,2.0120200615327343e-05,1.8403967015155417e-05,3.102239215364548e-05,4.026237652390127e-05,5.893360636442537e-05,8.841917465841678e-05
HM2_NEUTRAL3,pq_etaaware,gauge_abs,1024,9.998845293204252e-06,9.364486101510417e-06,1.603722305655419e-05,1.944012244925537e-05,2.4855884612449124e-05,3.0008638045438523e-05
HM2_NEUTRAL3,pq_etaaware,q_center_abs,1024,1.871994269016368e-05,1.5436965038318753e-05,3.924923709307448e-05,5.299072553579941e-05,7.478196763894822e-05,0.00013227652567935093
HM2_NEUTRAL3,pq_etaaware,parity_p_re_even_abs,1024,0.0002590377771697934,0.00018083959396464344,0.0005792065396524771,0.0007435678871494154,0.001380490809987927,0.002581100244092416
HM2_NEUTRAL3,pq_etaaware,parity_p_im_odd_abs,1024,0.0002619630170983555,0.00020812948485308513,0.0005507505643296484,0.0007005638430880006,0.0009900492949949315,0.0013451235845130622
HM2_NEUTRAL3,pq_etaaware,parity_q_re_odd_abs,1024,0.00020466997028615181,0.00013790021447766462,0.0004919434462969496,0.0006617423278914165,0.0009503311507622319,0.0017119866571875253
HM2_NEUTRAL3,pq_etaaware,parity_q_im_even_abs,1024,9.779913522690578e-05,5.9205180077108064e-05,0.0002440137208636136,0.0003082665990580235,0.0005009728009020817,0.0007642922227045082
HM2_VLOW_EXTREME,pQscaled,compat_abs,4096,0.00045355394028150043,0.00037795566482769796,0.0008038502502048671,0.001022740419177068,0.0015629639555333008,0.0070704916510683676
HM2_VLOW_EXTREME,pQscaled,compat_rel,4096,0.004234650024073418,0.0010534600163454597,0.007711030068300267,0.01624764720355691,0.05516531553426919,0.5821894834773987
HM2_VLOW_EXTREME,pQscaled,ode_abs,4096,0.015844578508884186,0.013418816610779555,0.0355884446274759,0.044172218877808395,0.056021770003286404,0.06974791306690883
HM2_VLOW_EXTREME,pQscaled,ode_rel,4096,0.7425004618318038,0.7496604013855476,0.9314440319962201,0.9657174807754556,0.9952563620781724,0.9999999536045674
HM2_VLOW_EXTREME,pQscaled,bc_left_abs,1024,5.992970607618179e-05,5.0761503377197764e-05,0.00010297330910900923,0.0001411824596151814,0.0002085210739306793,0.0009636018518741201
HM2_VLOW_EXTREME,pQscaled,bc_right_abs,1024,8.742500662944834e-05,7.016853562441682e-05,0.00016033573950092152,0.00019850047539355858,0.00029489239989440074,0.0012411052321083884
HM2_VLOW_EXTREME,pQscaled,gauge_abs,1024,4.6521140472386934e-05,4.21830992058702e-05,8.451633087400865e-05,9.88788369971452e-05,0.00013388573772796458,0.00034863896699997284
HM2_VLOW_EXTREME,pQscaled,q_center_abs,1024,0.0001082186534440296,9.018195185619797e-05,0.00022173691479053525,0.00025794086547045964,0.00034895722043726143,0.0005366707615966177
HM2_VLOW_EXTREME,pQscaled,parity_p_re_even_abs,1024,0.00014555335104328307,9.271516813330605e-05,0.00033921675155610407,0.0004960646498793292,0.0008853293200247045,0.001524366796799681
HM2_VLOW_EXTREME,pQscaled,parity_p_im_odd_abs,1024,0.00013933764993592201,8.99554948406117e-05,0.00033522885511801765,0.00044284797340171173,0.000696601599490317,0.0009889690641493444
HM2_VLOW_EXTREME,pQscaled,parity_q_re_odd_abs,1024,0.0005077370853532515,0.00031793513359114345,0.0012830223671724597,0.0016522823075478695,0.002652754283521539,0.0035916275044616253
HM2_VLOW_EXTREME,pQscaled,parity_q_im_even_abs,1024,0.0006303712867779467,0.0005599245368918472,0.0011103899736324718,0.0014428310295761483,0.0025770144855182943,0.0036535678175912186
HM2_VLOW_MOD,pQscaled,compat_abs,4096,0.0008669241769489382,0.000646744106631729,0.001731570538290754,0.0022071204278295152,0.003940286894846462,0.01884197855758221
HM2_VLOW_MOD,pQscaled,compat_rel,4096,0.015021713396742686,0.002303786881410885,0.02823706336270477,0.06620235282474522,0.199194576055713,0.9998986850393404
HM2_VLOW_MOD,pQscaled,ode_abs,4096,0.01922560359311371,0.014053338675494725,0.04388642648942418,0.060487559825755294,0.0957982062294588,0.14325140676293066
HM2_VLOW_MOD,pQscaled,ode_rel,4096,0.7001617449834028,0.6740345070435716,0.9299322382190531,0.9645804473203435,0.9926597391031613,0.9999975334151296
HM2_VLOW_MOD,pQscaled,bc_left_abs,1024,3.426425281882032e-05,2.7936065437935478e-05,6.300411285327223e-05,7.65482532403926e-05,0.00016609558897210186,0.0002546217654537925
HM2_VLOW_MOD,pQscaled,bc_right_abs,1024,4.6216581057851587e-05,3.963191741443802e-05,7.780368868191178e-05,0.0001108202505261393,0.00021089106922609645,0.0003071083076262186
HM2_VLOW_MOD,pQscaled,gauge_abs,1024,9.982351745585615e-05,8.546237568571828e-05,0.00017513429313443545,0.00020728644824595058,0.00042611309158623186,0.0007405179673425624
HM2_VLOW_MOD,pQscaled,q_center_abs,1024,0.000405308478800526,0.00030792728210472017,0.0008248675737103511,0.0010098308465381796,0.0018270523566647546,0.002575656370051877
HM2_VLOW_MOD,pQscaled,parity_p_re_even_abs,1024,0.0006767458430396075,0.0005632045776315375,0.001463716422927808,0.0017458919513243516,0.0022804198793265683,0.0032910376113511886
HM2_VLOW_MOD,pQscaled,parity_p_im_odd_abs,1024,0.00036348031818183354,0.0003145312790926247,0.0006611122621921788,0.0008019581710393956,0.001369361670556414,0.002162684348614812
HM2_VLOW_MOD,pQscaled,parity_q_re_odd_abs,1024,0.0023772319585999755,0.0017351912392616353,0.0051623281263365696,0.0064549779649222885,0.009166633298795029,0.01579795085119373
HM2_VLOW_MOD,pQscaled,parity_q_im_even_abs,1024,0.0012039756125676654,0.0007291063793500542,0.0027406437887040635,0.004474525845499269,0.007919324714219182,0.015490568934739884
LMEDGE_HIGH,pq_etaaware,compat_abs,4096,8.959702958752453e-05,7.473195474118574e-05,0.00016737807227527803,0.000219419310261147,0.00034943942109718815,0.0005593981167534063
LMEDGE_HIGH,pq_etaaware,compat_rel,4096,0.17447946427617925,0.0038746209560923074,0.7216406916210831,0.9496163297983582,0.996600045453502,0.9999999999152918
LMEDGE_HIGH,pq_etaaware,ode_abs,4096,0.0004516217787934004,0.0002895553732931599,0.0010328817780626714,0.0014081918279140297,0.002395342897739969,0.0032642466166985643
LMEDGE_HIGH,pq_etaaware,ode_rel,4096,0.2895067825480366,0.01834067744485443,0.9797374828486992,0.994927282502346,0.9997966518806303,0.9999999653890098
LMEDGE_HIGH,pq_etaaware,bc_left_abs,1024,1.708080034165019e-05,1.7157700305025265e-05,2.1332395639120222e-05,2.199194542478212e-05,2.2658336300571103e-05,3.439066933595661e-05
LMEDGE_HIGH,pq_etaaware,bc_right_abs,1024,1.6290890469252407e-05,1.7507202415245874e-05,2.3128100685131676e-05,2.4180652017885693e-05,2.5753802388963424e-05,3.452993854383509e-05
LMEDGE_HIGH,pq_etaaware,gauge_abs,1024,6.119331361775655e-06,5.695544932509996e-06,1.0437445317341804e-05,1.3199986855633553e-05,1.7847298645689186e-05,2.916628353496447e-05
LMEDGE_HIGH,pq_etaaware,q_center_abs,1024,2.012613178613849e-05,1.7537280113862855e-05,3.695893611655168e-05,4.078084295005175e-05,7.270801365265822e-05,0.00012841369180023252
LMEDGE_HIGH,pq_etaaware,parity_p_re_even_abs,1024,0.00011987506953700823,9.526669052895009e-05,0.00024170781931593955,0.0003110336556413018,0.0005293604988284703,0.0008134281027359913
LMEDGE_HIGH,pq_etaaware,parity_p_im_odd_abs,1024,4.537709109511954e-05,4.0950245218508686e-05,7.969834143229938e-05,0.0001087763634348402,0.00020638790954254592,0.0003158083040424378
LMEDGE_HIGH,pq_etaaware,parity_q_re_odd_abs,1024,7.76796356617461e-05,5.381472607666679e-05,0.00017716039323971956,0.0002315740354131014,0.00036322145253665523,0.0005199810081824296
LMEDGE_HIGH,pq_etaaware,parity_q_im_even_abs,1024,3.490392815960332e-05,2.1931316500412024e-05,8.349657335733896e-05,0.00010358963911667527,0.00015765492821824428,0.00044996800257784964
LMEDGE_LOW,pq_etaaware,compat_abs,4096,5.4452312062009906e-05,4.006867765122184e-05,0.00010958008849976312,0.00014566425977879602,0.0002435325245975595,0.000805023943645743
LMEDGE_LOW,pq_etaaware,compat_rel,4096,0.11123598812283915,0.007838952273340489,0.3789516481645373,0.6280268778532746,0.959364113497108,0.999963753529454
LMEDGE_LOW,pq_etaaware,ode_abs,4096,0.0003272441277232954,0.00021459909792728002,0.0007554212060009638,0.0011044479498428534,0.0016646383296183742,0.004138117604671853
LMEDGE_LOW,pq_etaaware,ode_rel,4096,0.355510534020261,0.11481363716424574,0.9992776515463211,0.9998839827700683,0.9999952506508574,0.9999999999356247
LMEDGE_LOW,pq_etaaware,bc_left_abs,1024,7.494350407357779e-06,7.044794551035642e-06,1.1319262537414754e-05,1.309411162495994e-05,1.480624837701072e-05,2.0850082067898493e-05
LMEDGE_LOW,pq_etaaware,bc_right_abs,1024,1.1706892439757945e-05,1.1830103470383274e-05,1.559304385637562e-05,1.805495996511567e-05,2.71830656092062e-05,3.88161858135678e-05
LMEDGE_LOW,pq_etaaware,gauge_abs,1024,3.4364869606964514e-06,3.1519948148087688e-06,5.631419187922904e-06,6.347063127230598e-06,9.21931675302306e-06,1.3009414224473409e-05
LMEDGE_LOW,pq_etaaware,q_center_abs,1024,1.4190069503419765e-05,1.205762012080106e-05,3.2037934816974086e-05,3.447390427616151e-05,3.624476062089395e-05,3.670871545342685e-05
LMEDGE_LOW,pq_etaaware,parity_p_re_even_abs,1024,0.0001575460713583204,0.00012644302495101734,0.00032283916042057386,0.00039534416456170037,0.000636966384823402,0.0008870424313111025
LMEDGE_LOW,pq_etaaware,parity_p_im_odd_abs,1024,8.806143568993947e-05,6.634933714342022e-05,0.00018074721643580543,0.00027115241568962365,0.00044562940802570514,0.0006113993215416114
LMEDGE_LOW,pq_etaaware,parity_q_re_odd_abs,1024,9.940347475261592e-05,7.774089404652884e-05,0.0002166588531111513,0.000284085741321555,0.00037073418948842913,0.0006902982943203517
LMEDGE_LOW,pq_etaaware,parity_q_im_even_abs,1024,6.22747836325644e-05,2.9956715199192657e-05,0.00015490580754680416,0.0002297750907110594,0.00043798650535278194,0.0007190929995797221
LMEDGE_MID,pq_etaaware,compat_abs,4096,7.84704564959918e-05,5.808225645949232e-05,0.00016220030147520926,0.0002081626166592513,0.0003356426216924051,0.0008551507788290895
LMEDGE_MID,pq_etaaware,compat_rel,4096,0.2215175466056289,0.029170166949071742,0.8430809613140589,0.9689871049011985,0.9988385046652843,0.9999993335037436
LMEDGE_MID,pq_etaaware,ode_abs,4096,0.0004097801934010386,0.00019354999993150847,0.001098962734343705,0.0014979970911368785,0.0029244498402352863,0.004964488192924035
LMEDGE_MID,pq_etaaware,ode_rel,4096,0.4113826553299017,0.2357416974550266,0.99838349998008,0.9996977685130981,0.9999878665536104,0.9999999993972793
LMEDGE_MID,pq_etaaware,bc_left_abs,1024,1.0728819291848954e-05,9.750128597924706e-06,1.7227490113241166e-05,1.8929721820812812e-05,2.426817898501276e-05,2.8257734073988127e-05
