median_delta_e,fraction_physics_better
-1.6893757202735005e-06,0.6194968553459119
-4.576497486530329e-06,0.7086956521739131
-1.4718941651614692e-06,0.6016260162601627
-1.1626013393436357e-06,0.5697674418604651
8.116345671937977e-08,0.49855907780979825
-1.121774032830647e-06,0.5790960451977402
-6.068972504547077e-07,0.5827586206896552
-1.6762395751990231e-06,0.5862068965517241
-1.366444067368855e-06,0.568075117370892
-6.716085757859508e-06,0.6936708860759494
-3.290655259877151e-07,0.5191256830601093
-4.590584326003011e-06,0.6485849056603774
-3.574960826025625e-06,0.6626506024096386
-5.305419422674262e-07,0.5413105413105413
-3.62023712185966e-06,0.6440281030444965
-8.405577587855539e-07,0.5563218390804597
-1.4718941651614692e-06,0.5743707093821511
-4.159695759065052e-06,0.6741854636591479
-8.828023568829835e-07,0.5558823529411765
-2.672241923129537e-06,0.6412213740458015
-1.905853242112343e-06,0.6130536130536131
-3.229457198189456e-07,0.5224274406332454
-1.143611609065974e-05,0.765625
-3.241448724690399e-06,0.6624203821656051
-2.4702184122371573e-06,0.600375234521576
-2.527033036332782e-06,0.6532663316582915
-2.810424472365902e-06,0.6584022038567493
-8.405577587855539e-07,0.5652173913043478
-4.770597271552823e-06,0.6642066420664207
-1.905853242112343e-06,0.6356877323420075
-3.562558353743805e-06,0.6232741617357002
-5.38757746304519e-07,0.5362776025236593
-5.346498442859726e-07,0.5261437908496732
-4.576497486530329e-06,0.6666666666666666
-2.4603580781878964e-06,0.6403061224489796
-4.245596716523359e-06,0.7109375
-4.590584326003011e-06,0.6540404040404041
-7.426343641148136e-07,0.5636856368563685
-7.281524304486586e-07,0.5610561056105611
-2.0589430420742127e-06,0.5810526315789474
-4.105402788834311e-06,0.6742081447963801
-3.3839839521099258e-06,0.6304347826086957
-1.4642563861966271e-06,0.6
-5.925744957668844e-06,0.6992840095465394
-2.6506887873447432e-06,0.6297376093294461
-2.436293191295652e-06,0.6374269005847953
-7.943040195579343e-07,0.54375
-7.588727433949227e-07,0.5382585751978892
-1.037324118102756e-06,0.5705882352941176
-9.973272352414853e-07,0.5615550755939525
-1.4718941651614692e-06,0.6071428571428571
-2.7305566298553227e-06,0.6225961538461539
-2.6239727179203087e-06,0.6601941747572816
-1.7720755353112239e-06,0.6230769230769231
-3.3788218926217306e-06,0.6175
-4.023918038081886e-06,0.6485714285714286
-9.387092155255239e-07,0.5711111111111111
-1.4680752756790483e-06,0.6071428571428571
-3.6524703720952623e-06,0.6317907444668008
-2.671658475901506e-06,0.6086956521739131
-7.621137884106233e-07,0.5710227272727273
-7.588727433949227e-07,0.5634674922600619
-2.0589430420742127e-06,0.6246246246246246
-2.0025572762087662e-06,0.5887573964497042
-2.436293191295652e-06,0.6043689320388349
-1.4895875823095484e-06,0.6354166666666666
-4.3220929143439335e-06,0.6778947368421052
-3.4614734801541314e-06,0.6280788177339901
-1.865558006464152e-06,0.5979166666666667
-1.8252627708159608e-06,0.6178707224334601
-1.4718941651614692e-06,0.6146788990825688
-3.3839839521099258e-06,0.6162528216704289
-1.5072809994576275e-06,0.6171617161716172
-6.665308829312266e-07,0.5568181818181818
-1.6762395751990231e-06,0.6135593220338983
-7.426343641148136e-07,0.5615384615384615
-3.562558353743805e-06,0.6114942528735632
-1.94617151034332e-06,0.6163069544364509
-2.0589430420742127e-06,0.6361256544502618
-1.037324118102756e-06,0.5693950177935944
-2.0589430420742127e-06,0.6153846153846154
-2.0589430420742127e-06,0.5981873111782477
-7.281524304486586e-07,0.546485260770975
-3.62023712185966e-06,0.6817155756207675
-1.6594530048430478e-06,0.5804066543438078
-1.865558006464152e-06,0.6198979591836735
-8.405577587855539e-07,0.5915032679738562
-3.623328935220549e-06,0.7046153846153846
-3.72870090781241e-06,0.6470588235294118
-4.105402788834311e-06,0.5909090909090909
-1.6594530048430478e-06,0.6191780821917808
-1.0108976510742052e-06,0.5714285714285714
-4.3220929143439335e-06,0.7091988130563798
-1.5072809994576275e-06,0.6261127596439169
-3.589156772842994e-06,0.6950904392764858
-3.3839839521099258e-06,0.6793002915451894
-2.9572500145624847e-06,0.6923076923076923
-2.810424472365902e-06,0.636144578313253
-8.405577587855539e-07,0.5899053627760252
-2.164745315447192e-06,0.6115879828326181
-5.347634399743839e-07,0.5551181102362205
-3.562558353743805e-06,0.6778523489932886
-2.521173593228454e-06,0.5703324808184144
-5.6807324854690755e-06,0.68
6.004052112758979e-07,0.47904191616766467
-3.4003540245464148e-06,0.6137440758293838
-3.72870090781241e-06,0.672782874617737
-9.973272352414853e-07,0.5741239892183289
-4.61219124477108e-06,0.6528117359413202
-1.6893757202735005e-06,0.5734767025089605
-1.94617151034332e-06,0.6016260162601627
-3.690585639953836e-06,0.6402214022140221
-2.0025572762087662e-06,0.6244239631336406
-9.973272352414853e-07,0.5465116279069767
-3.506222863325359e-06,0.6541554959785523
-4.770597271552823e-06,0.628968253968254
-2.637330752632526e-06,0.6292372881355932
-2.167698859485006e-06,0.6347607052896725
-1.7041320100399937e-06,0.6012396694214877
-3.455941007778074e-07,0.547486033519553
-4.159695759065052e-06,0.6920415224913494
-3.229457198189456e-07,0.5225464190981433
-2.521173593228454e-06,0.6137787056367432
-2.4504977441386355e-06,0.6556603773584906
-6.370299591837783e-06,0.7094339622641509
-6.046045652713383e-06,0.7243243243243244
-3.4003540245464148e-06,0.5954356846473029
-1.905853242112343e-06,0.6055045871559633
-2.164745315447192e-06,0.6325459317585301
-9.523714760706348e-07,0.5639344262295082
