path,size_MiB,categories,n_columns,columns
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.500_amplitude_phase_point_max_wint_8/history.csv,0.538081169128418,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_0.5/config.csv,0.0024394989013671875,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_0.5/history.csv,0.5415029525756836,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_1/config.csv,0.002437591552734375,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_1/history.csv,0.5400142669677734,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_2/config.csv,0.002437591552734375,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_2/history.csv,0.539515495300293,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_4/config.csv,0.002437591552734375,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_4/history.csv,0.537297248840332,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_8/config.csv,0.002437591552734375,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_max_wint_8/history.csv,0.5412578582763672,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_point_max_wint_0.5/config.csv,0.0024509429931640625,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_point_max_wint_0.5/history.csv,0.5505161285400391,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_point_max_wint_1/config.csv,0.00244903564453125,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_point_max_wint_1/history.csv,0.5540637969970703,anchor_ablation;training_history,52,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_supervision|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
results/subsonic_pinn_integral_norm_ablation_ampphase/alpha_0.800_amplitude_phase_point_max_wint_2/config.csv,0.00244903564453125,anchor_ablation,113,mach|alpha_min|alpha_max|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|riccati_shooting_steps|riccati_shooting_xi_boundary|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|output_dir|device
