normal_axis,chart_minus_grid,chart_plus_grid,Mach_minus_grid,Mach_plus_grid,alpha_minus_grid,alpha_plus_grid,Mach_mid,alpha_mid,pair_id
Mach,C00,C10,1.2489999999999999,1.252,0.08616666666666667,0.08616666666666667,1.2505,0.08616666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.0872,0.0872,1.2505,0.0872,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.08823333333333333,0.08823333333333333,1.2505,0.08823333333333333,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.08926666666666666,0.08926666666666666,1.2505,0.08926666666666666,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.0903,0.0903,1.2505,0.0903,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09133333333333334,0.09133333333333334,1.2505,0.09133333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09236666666666668,0.09236666666666668,1.2505,0.09236666666666668,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09340000000000001,0.09340000000000001,1.2505,0.09340000000000001,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09443333333333334,0.09443333333333334,1.2505,0.09443333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09546666666666667,0.09546666666666667,1.2505,0.09546666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.0965,0.0965,1.2505,0.0965,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09753333333333333,0.09753333333333333,1.2505,0.09753333333333333,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09856666666666666,0.09856666666666666,1.2505,0.09856666666666666,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.09960000000000001,0.09960000000000001,1.2505,0.09960000000000001,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10063333333333334,0.10063333333333334,1.2505,0.10063333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10166666666666667,0.10166666666666667,1.2505,0.10166666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10270000000000001,0.10270000000000001,1.2505,0.10270000000000001,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10373333333333334,0.10373333333333334,1.2505,0.10373333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10476666666666667,0.10476666666666667,1.2505,0.10476666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.1058,0.1058,1.2505,0.1058,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10683333333333334,0.10683333333333334,1.2505,0.10683333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10786666666666667,0.10786666666666667,1.2505,0.10786666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.1089,0.1089,1.2505,0.1089,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.10993333333333334,0.10993333333333334,1.2505,0.10993333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11096666666666667,0.11096666666666667,1.2505,0.11096666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.112,0.112,1.2505,0.112,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11303333333333333,0.11303333333333333,1.2505,0.11303333333333333,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11406666666666668,0.11406666666666668,1.2505,0.11406666666666668,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11510000000000001,0.11510000000000001,1.2505,0.11510000000000001,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11613333333333334,0.11613333333333334,1.2505,0.11613333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11716666666666667,0.11716666666666667,1.2505,0.11716666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.1182,0.1182,1.2505,0.1182,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.11923333333333334,0.11923333333333334,1.2505,0.11923333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12026666666666667,0.12026666666666667,1.2505,0.12026666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.1213,0.1213,1.2505,0.1213,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12233333333333334,0.12233333333333334,1.2505,0.12233333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12336666666666667,0.12336666666666667,1.2505,0.12336666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12440000000000001,0.12440000000000001,1.2505,0.12440000000000001,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12543333333333334,0.12543333333333334,1.2505,0.12543333333333334,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12646666666666667,0.12646666666666667,1.2505,0.12646666666666667,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.1275,0.1275,1.2505,0.1275,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12853333333333333,0.12853333333333333,1.2505,0.12853333333333333,C00--C10
Mach,C00,C10,1.2489999999999999,1.252,0.12956666666666666,0.12956666666666666,1.2505,0.12956666666666666,C00--C10
Mach,C01,C11,1.2489999999999999,1.252,0.1306,0.1306,1.2505,0.1306,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13163333333333332,0.13163333333333332,1.2505,0.13163333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13266666666666665,0.13266666666666665,1.2505,0.13266666666666665,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13369999999999999,0.13369999999999999,1.2505,0.13369999999999999,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13473333333333334,0.13473333333333334,1.2505,0.13473333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13576666666666667,0.13576666666666667,1.2505,0.13576666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1368,0.1368,1.2505,0.1368,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13783333333333334,0.13783333333333334,1.2505,0.13783333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13886666666666667,0.13886666666666667,1.2505,0.13886666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.13990000000000002,0.13990000000000002,1.2505,0.13990000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14093333333333335,0.14093333333333335,1.2505,0.14093333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14196666666666669,0.14196666666666669,1.2505,0.14196666666666669,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14300000000000002,0.14300000000000002,1.2505,0.14300000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14403333333333335,0.14403333333333335,1.2505,0.14403333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14506666666666668,0.14506666666666668,1.2505,0.14506666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1461,0.1461,1.2505,0.1461,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14713333333333334,0.14713333333333334,1.2505,0.14713333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.14816666666666667,0.14816666666666667,1.2505,0.14816666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1492,0.1492,1.2505,0.1492,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15023333333333333,0.15023333333333333,1.2505,0.15023333333333333,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15126666666666666,0.15126666666666666,1.2505,0.15126666666666666,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1523,0.1523,1.2505,0.1523,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15333333333333332,0.15333333333333332,1.2505,0.15333333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15436666666666668,0.15436666666666668,1.2505,0.15436666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1554,0.1554,1.2505,0.1554,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15643333333333334,0.15643333333333334,1.2505,0.15643333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15746666666666667,0.15746666666666667,1.2505,0.15746666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1585,0.1585,1.2505,0.1585,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.15953333333333336,0.15953333333333336,1.2505,0.15953333333333336,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1605666666666667,0.1605666666666667,1.2505,0.1605666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16160000000000002,0.16160000000000002,1.2505,0.16160000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16263333333333335,0.16263333333333335,1.2505,0.16263333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16366666666666668,0.16366666666666668,1.2505,0.16366666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1647,0.1647,1.2505,0.1647,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16573333333333334,0.16573333333333334,1.2505,0.16573333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16676666666666667,0.16676666666666667,1.2505,0.16676666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1678,0.1678,1.2505,0.1678,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16883333333333334,0.16883333333333334,1.2505,0.16883333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.16986666666666667,0.16986666666666667,1.2505,0.16986666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1709,0.1709,1.2505,0.1709,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17193333333333333,0.17193333333333333,1.2505,0.17193333333333333,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17296666666666666,0.17296666666666666,1.2505,0.17296666666666666,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.174,0.174,1.2505,0.174,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17503333333333332,0.17503333333333332,1.2505,0.17503333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17606666666666665,0.17606666666666665,1.2505,0.17606666666666665,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17709999999999998,0.17709999999999998,1.2505,0.17709999999999998,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.17813333333333337,0.17813333333333337,1.2505,0.17813333333333337,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1791666666666667,0.1791666666666667,1.2505,0.1791666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18020000000000003,0.18020000000000003,1.2505,0.18020000000000003,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18123333333333336,0.18123333333333336,1.2505,0.18123333333333336,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1822666666666667,0.1822666666666667,1.2505,0.1822666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18330000000000002,0.18330000000000002,1.2505,0.18330000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18433333333333335,0.18433333333333335,1.2505,0.18433333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18536666666666668,0.18536666666666668,1.2505,0.18536666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1864,0.1864,1.2505,0.1864,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18743333333333334,0.18743333333333334,1.2505,0.18743333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.18846666666666667,0.18846666666666667,1.2505,0.18846666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1895,0.1895,1.2505,0.1895,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19053333333333333,0.19053333333333333,1.2505,0.19053333333333333,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19156666666666666,0.19156666666666666,1.2505,0.19156666666666666,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1926,0.1926,1.2505,0.1926,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19363333333333332,0.19363333333333332,1.2505,0.19363333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19466666666666665,0.19466666666666665,1.2505,0.19466666666666665,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19569999999999999,0.19569999999999999,1.2505,0.19569999999999999,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19673333333333332,0.19673333333333332,1.2505,0.19673333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.1977666666666667,0.1977666666666667,1.2505,0.1977666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19880000000000003,0.19880000000000003,1.2505,0.19880000000000003,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.19983333333333336,0.19983333333333336,1.2505,0.19983333333333336,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.2008666666666667,0.2008666666666667,1.2505,0.2008666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20190000000000002,0.20190000000000002,1.2505,0.20190000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20293333333333335,0.20293333333333335,1.2505,0.20293333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20396666666666668,0.20396666666666668,1.2505,0.20396666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20500000000000002,0.20500000000000002,1.2505,0.20500000000000002,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20603333333333335,0.20603333333333335,1.2505,0.20603333333333335,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20706666666666668,0.20706666666666668,1.2505,0.20706666666666668,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.2081,0.2081,1.2505,0.2081,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.20913333333333334,0.20913333333333334,1.2505,0.20913333333333334,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21016666666666667,0.21016666666666667,1.2505,0.21016666666666667,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.2112,0.2112,1.2505,0.2112,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21223333333333333,0.21223333333333333,1.2505,0.21223333333333333,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21326666666666666,0.21326666666666666,1.2505,0.21326666666666666,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.2143,0.2143,1.2505,0.2143,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21533333333333332,0.21533333333333332,1.2505,0.21533333333333332,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21636666666666665,0.21636666666666665,1.2505,0.21636666666666665,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21739999999999998,0.21739999999999998,1.2505,0.21739999999999998,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.21843333333333337,0.21843333333333337,1.2505,0.21843333333333337,C01--C11
Mach,C01,C11,1.2489999999999999,1.252,0.2194666666666667,0.2194666666666667,1.2505,0.2194666666666667,C01--C11
Mach,C02,C12,1.2489999999999999,1.252,0.22050000000000003,0.22050000000000003,1.2505,0.22050000000000003,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22153333333333336,0.22153333333333336,1.2505,0.22153333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2225666666666667,0.2225666666666667,1.2505,0.2225666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22360000000000002,0.22360000000000002,1.2505,0.22360000000000002,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22463333333333335,0.22463333333333335,1.2505,0.22463333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22566666666666668,0.22566666666666668,1.2505,0.22566666666666668,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2267,0.2267,1.2505,0.2267,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22773333333333334,0.22773333333333334,1.2505,0.22773333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.22876666666666667,0.22876666666666667,1.2505,0.22876666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2298,0.2298,1.2505,0.2298,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23083333333333333,0.23083333333333333,1.2505,0.23083333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23186666666666667,0.23186666666666667,1.2505,0.23186666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2329,0.2329,1.2505,0.2329,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23393333333333333,0.23393333333333333,1.2505,0.23393333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23496666666666666,0.23496666666666666,1.2505,0.23496666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.236,0.236,1.2505,0.236,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23703333333333332,0.23703333333333332,1.2505,0.23703333333333332,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23806666666666665,0.23806666666666665,1.2505,0.23806666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.23910000000000003,0.23910000000000003,1.2505,0.23910000000000003,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24013333333333337,0.24013333333333337,1.2505,0.24013333333333337,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2411666666666667,0.2411666666666667,1.2505,0.2411666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24220000000000003,0.24220000000000003,1.2505,0.24220000000000003,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24323333333333336,0.24323333333333336,1.2505,0.24323333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2442666666666667,0.2442666666666667,1.2505,0.2442666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24530000000000002,0.24530000000000002,1.2505,0.24530000000000002,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24633333333333335,0.24633333333333335,1.2505,0.24633333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24736666666666668,0.24736666666666668,1.2505,0.24736666666666668,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2484,0.2484,1.2505,0.2484,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.24943333333333334,0.24943333333333334,1.2505,0.24943333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.25046666666666667,0.25046666666666667,1.2505,0.25046666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2515,0.2515,1.2505,0.2515,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.25253333333333333,0.25253333333333333,1.2505,0.25253333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.25356666666666666,0.25356666666666666,1.2505,0.25356666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2546,0.2546,1.2505,0.2546,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2556333333333333,0.2556333333333333,1.2505,0.2556333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.25666666666666665,0.25666666666666665,1.2505,0.25666666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2577,0.2577,1.2505,0.2577,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.25873333333333337,0.25873333333333337,1.2505,0.25873333333333337,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2597666666666667,0.2597666666666667,1.2505,0.2597666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.26080000000000003,0.26080000000000003,1.2505,0.26080000000000003,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.26183333333333336,0.26183333333333336,1.2505,0.26183333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2628666666666667,0.2628666666666667,1.2505,0.2628666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2639,0.2639,1.2505,0.2639,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.26493333333333335,0.26493333333333335,1.2505,0.26493333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2659666666666667,0.2659666666666667,1.2505,0.2659666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.267,0.267,1.2505,0.267,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.26803333333333335,0.26803333333333335,1.2505,0.26803333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2690666666666667,0.2690666666666667,1.2505,0.2690666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2701,0.2701,1.2505,0.2701,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27113333333333334,0.27113333333333334,1.2505,0.27113333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27216666666666667,0.27216666666666667,1.2505,0.27216666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2732,0.2732,1.2505,0.2732,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27423333333333333,0.27423333333333333,1.2505,0.27423333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27526666666666666,0.27526666666666666,1.2505,0.27526666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2763,0.2763,1.2505,0.2763,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2773333333333333,0.2773333333333333,1.2505,0.2773333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27836666666666665,0.27836666666666665,1.2505,0.27836666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.27940000000000004,0.27940000000000004,1.2505,0.27940000000000004,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.28043333333333337,0.28043333333333337,1.2505,0.28043333333333337,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2814666666666667,0.2814666666666667,1.2505,0.2814666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.28250000000000003,0.28250000000000003,1.2505,0.28250000000000003,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.28353333333333336,0.28353333333333336,1.2505,0.28353333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2845666666666667,0.2845666666666667,1.2505,0.2845666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2856,0.2856,1.2505,0.2856,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.28663333333333335,0.28663333333333335,1.2505,0.28663333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2876666666666667,0.2876666666666667,1.2505,0.2876666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2887,0.2887,1.2505,0.2887,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.28973333333333334,0.28973333333333334,1.2505,0.28973333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2907666666666667,0.2907666666666667,1.2505,0.2907666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2918,0.2918,1.2505,0.2918,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.29283333333333333,0.29283333333333333,1.2505,0.29283333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.29386666666666666,0.29386666666666666,1.2505,0.29386666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2949,0.2949,1.2505,0.2949,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2959333333333333,0.2959333333333333,1.2505,0.2959333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.29696666666666666,0.29696666666666666,1.2505,0.29696666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.298,0.298,1.2505,0.298,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.2990333333333333,0.2990333333333333,1.2505,0.2990333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.30006666666666665,0.30006666666666665,1.2505,0.30006666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3011,0.3011,1.2505,0.3011,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3021333333333333,0.3021333333333333,1.2505,0.3021333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.30316666666666664,0.30316666666666664,1.2505,0.30316666666666664,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.30419999999999997,0.30419999999999997,1.2505,0.30419999999999997,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.30523333333333336,0.30523333333333336,1.2505,0.30523333333333336,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3062666666666667,0.3062666666666667,1.2505,0.3062666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3073,0.3073,1.2505,0.3073,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.30833333333333335,0.30833333333333335,1.2505,0.30833333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3093666666666667,0.3093666666666667,1.2505,0.3093666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3104,0.3104,1.2505,0.3104,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.31143333333333334,0.31143333333333334,1.2505,0.31143333333333334,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.31246666666666667,0.31246666666666667,1.2505,0.31246666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3135,0.3135,1.2505,0.3135,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.31453333333333333,0.31453333333333333,1.2505,0.31453333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.31556666666666666,0.31556666666666666,1.2505,0.31556666666666666,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3166,0.3166,1.2505,0.3166,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3176333333333333,0.3176333333333333,1.2505,0.3176333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.31866666666666665,0.31866666666666665,1.2505,0.31866666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3197,0.3197,1.2505,0.3197,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3207333333333333,0.3207333333333333,1.2505,0.3207333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.32176666666666665,0.32176666666666665,1.2505,0.32176666666666665,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3228,0.3228,1.2505,0.3228,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3238333333333333,0.3238333333333333,1.2505,0.3238333333333333,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3248666666666667,0.3248666666666667,1.2505,0.3248666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3259,0.3259,1.2505,0.3259,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.32693333333333335,0.32693333333333335,1.2505,0.32693333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3279666666666667,0.3279666666666667,1.2505,0.3279666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.329,0.329,1.2505,0.329,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.33003333333333335,0.33003333333333335,1.2505,0.33003333333333335,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3310666666666667,0.3310666666666667,1.2505,0.3310666666666667,C02--C12
Mach,C02,C12,1.2489999999999999,1.252,0.3321,0.3321,1.2505,0.3321,C02--C12
