cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status,_source_file,_technical_success,mach_index,alpha_index,primary_chart
181,1.342,0.07325,True,0.2252393338156118,0.0905387043846577,0.0066319600961761,3.4917135973529642e-12,-9.432003789111576e-13,3.361909708954336e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3199,0,264.19754895207006,COMPLETED,classical_COST500_chunk_036.csv,True,9,1,C10
182,1.342,0.08875,True,0.2426274595705036,0.085626898290756,0.0075993872233045,2.017310359021453e-11,-1.8213482805284894e-11,8.67312818786381e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3077,0,255.94116431800649,COMPLETED,classical_COST500_chunk_036.csv,True,9,2,C10
183,1.342,0.10425,True,0.2572383694045952,0.0802765814663551,0.0083688336178675,1.8231601736250396e-14,-1.754846268298138e-14,4.9439619065339e-15,log_ci,nominal,3,0.1,0.002,6,2,36,3114,0,258.60733118106145,COMPLETED,classical_COST500_chunk_036.csv,True,9,3,C10
184,1.342,0.11975,True,0.2697696606738309,0.074603218712027,0.0089337354407652,4.012379753658429e-10,-3.842544997467723e-10,1.1550061601584004e-10,log_ci,nominal,3,0.1,0.002,6,1,36,3130,0,258.7705129230162,COMPLETED,classical_COST500_chunk_036.csv,True,9,4,C11
185,1.342,0.13525,True,0.2806843708421391,0.0686849563865217,0.009289640351277,7.017365925888848e-13,-6.869713131685273e-13,1.4319448404798154e-13,log_ci,nominal,3,0.1,0.002,6,1,36,3547,0,301.7175112279365,COMPLETED,classical_COST500_chunk_037.csv,True,9,5,C11
186,1.342,0.15075,True,0.2903082939160574,0.0625772794648646,0.0094335248793283,1.0381277678986141e-12,-1.0310780007571909e-12,1.2077838729140924e-13,log_ci,strict_L30,3,0.1,0.002,6,1,38,3871,0,306.74230907601304,COMPLETED,classical_COST500_chunk_037.csv,True,9,6,C11
187,1.342,0.16625,True,0.2988807352271683,0.0563211674354492,0.0093633940861434,4.294365381210552e-11,-4.292285277207597e-11,1.336455252021196e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3286,0,279.2283842599718,COMPLETED,classical_COST500_chunk_037.csv,True,9,7,C11
188,1.342,0.18175,True,0.3065833085996909,0.0499479131123437,0.0090780332081684,4.2670666639366475e-13,4.241260120885215e-13,4.6858350533085513e-14,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,4334,0,375.044614493032,COMPLETED,classical_COST500_chunk_037.csv,True,9,8,C11
189,1.342,0.19725,True,0.3135574072483633,0.0434820982738089,0.0085768438845088,1.3803444952341054e-13,1.3464229731141586e-13,-3.041317198082538e-14,linear_ci,nominal,4,0.5,0.002,6,1,37,3149,0,264.4924393169349,COMPLETED,classical_COST500_chunk_037.csv,True,9,9,C11
190,1.342,0.21275,True,0.319915371453654,0.0369435052664098,0.0078597307454287,8.84048851270302e-16,5.967448757360216e-16,-6.522560269672796e-16,log_ci,nominal,4,0.5,0.002,6,2,28,1869,0,149.47050065395888,COMPLETED,classical_COST500_chunk_038.csv,True,9,10,C12
191,1.342,0.2282499999999999,True,0.3257479320219143,0.0303483781695332,0.0069270173171959,2.1649140200461444e-12,2.1053159215966843e-12,5.044775361340292e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3188,0,280.6740804479923,COMPLETED,classical_COST500_chunk_038.csv,True,9,11,C12
192,1.342,0.24375,True,0.331129357577722,0.0237102809391965,0.0057793809789291,3.901926532824074e-15,3.802513859341161e-15,-8.751679936302993e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3048,0,268.3797475809697,COMPLETED,classical_COST500_chunk_038.csv,True,9,12,C12
193,1.342,0.25925,True,0.3361211207590841,0.0170406943114572,0.0044178000002452,3.0857548505978663e-10,2.914253699470848e-10,1.0144004993634104e-10,log_ci,nominal,4,0.5,0.002,6,1,36,2568,0,216.8839106849628,COMPLETED,classical_COST500_chunk_038.csv,True,9,13,C12
194,1.342,0.27475,True,0.3407745741305036,0.0103494382813892,0.0028435081678116,2.6486902171093794e-11,2.396551013195136e-11,1.1278754839805227e-11,log_ci,nominal,4,0.5,0.002,6,1,36,2763,0,239.79012327594685,COMPLETED,classical_COST500_chunk_038.csv,True,9,14,C12
195,1.342,0.29025,True,0.3451329581506527,0.0036449815381951,0.0010579558914611,6.053017275565305e-13,5.992289997536204e-13,-8.552652943499829e-14,linear_ci,nominal,1,0.5,0.0001,6,2,32,2678,0,229.09027821791824,COMPLETED,classical_COST500_chunk_039.csv,True,9,15,C12
196,1.342,0.3057499999999999,False,0.3536025409274806,3.59816985273527e-05,1.1001404324738084e-05,1.1571228598965764e-08,8.034237358733876e-09,8.327326182698029e-09,linear_ci,nominal,4,0.5,0.002,6,0,45,3415,0,298.6118449399946,COMPLETED,classical_COST500_chunk_039.csv,False,9,16,C12
197,1.342,0.32125,False,0.9051206970083226,6.1382639621577485e-06,1.9719172978431765e-06,3.1115552696246255e-08,3.109837531022427e-08,1.033766248873903e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3387,0,281.0107732301112,COMPLETED,classical_COST500_chunk_039.csv,False,9,17,C12
198,1.342,0.33675,True,0.9051406515962714,4.933215786717264e-06,1.6612604161770386e-06,3.385039769074275e-09,2.677661324473077e-09,-2.0708993383637717e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2909,0,255.2173398860032,COMPLETED,classical_COST500_chunk_039.csv,True,9,18,C12
199,1.342,0.3522499999999999,True,0.9051406398988828,4.9691545092149006e-06,1.7503846758709485e-06,3.588666721849799e-09,2.8735090293911384e-09,-2.149761544571811e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3651,0,302.3014157350408,COMPLETED,classical_COST500_chunk_039.csv,True,9,19,C12
200,1.378,0.05775,True,0.2265076999905168,0.0852797364149298,0.0049249047779622,3.74818244102442e-13,-3.112631680179945e-13,2.0881560369723218e-13,log_ci,nominal,3,0.1,0.002,6,1,36,3039,0,246.4367386320373,COMPLETED,classical_COST500_chunk_040.csv,True,10,0,C10
201,1.378,0.07325,True,0.246443899099589,0.0820406632806694,0.006009478585309,1.70395876707424e-11,-1.4921758273445107e-11,8.227312928155149e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3237,0,266.99333086505067,COMPLETED,classical_COST500_chunk_040.csv,True,10,1,C10
202,1.378,0.08875,True,0.2628226939316668,0.0779507094557024,0.0069181254641935,2.5522619715499674e-11,-2.301678639349269e-11,1.1028674501423195e-11,log_ci,nominal,3,0.1,0.002,6,1,36,3352,0,265.6094171489822,COMPLETED,classical_COST500_chunk_040.csv,True,10,2,C10
203,1.378,0.10425,True,0.2766460832492604,0.0732713686150941,0.0076385401781235,2.3181773870754605e-15,2.255140518769849e-16,-2.3071822230491534e-15,linear_ci,nominal,3,0.1,0.002,6,2,37,3444,0,299.05941486998927,COMPLETED,classical_COST500_chunk_040.csv,True,10,3,C10
204,1.378,0.11975,True,0.2885387796645109,0.0681637523825358,0.0081626093478086,7.036014572489125e-14,-1.6882328868206287e-14,-6.830473686658679e-14,linear_ci,nominal,3,0.1,0.002,6,1,37,3499,0,355.588434516103,COMPLETED,classical_COST500_chunk_040.csv,True,10,4,C11
205,1.378,0.13525,True,0.2989214572665881,0.0627343252960328,0.0084848174962884,4.769055474568118e-10,-4.692903704528462e-10,8.488491853864133e-11,linear_ci,strict_L30,3,0.1,0.002,6,1,39,3918,0,310.3524134119507,COMPLETED,classical_COST500_chunk_041.csv,True,10,5,C11
206,1.378,0.15075,True,0.3080932837540236,0.0570573052058254,0.0086013887597781,2.0337434309616296e-14,2.0282386881120832e-14,1.4953316362920077e-15,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3596,0,305.22334320796654,COMPLETED,classical_COST500_chunk_041.csv,True,10,6,C11
207,1.378,0.16625,True,0.3162757622672541,0.0511866979266336,0.0085097885303028,2.9181513981744564e-15,2.914335439641036e-15,1.491862189340054e-16,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,4000,0,335.8639110750519,COMPLETED,classical_COST500_chunk_041.csv,True,10,7,C11
208,1.378,0.18175,True,0.3236380426979546,0.0451632176953095,0.0082084148161225,1.2234720717253449e-15,9.992007221626409e-16,7.060324547225605e-16,log_ci,nominal,4,0.5,0.002,6,1,36,4131,0,339.1988218779443,COMPLETED,classical_COST500_chunk_041.csv,True,10,8,C11
209,1.378,0.19725,True,0.3303124349291403,0.039018482737225,0.0076963957199176,7.221155142737167e-13,7.149003611317539e-13,1.0182479859288662e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3190,0,278.13260874908883,COMPLETED,classical_COST500_chunk_041.csv,True,10,9,C11
210,1.378,0.21275,True,0.3364044317338186,0.0327776644868361,0.0069734481195744,1.942352957892031e-15,-1.2490009027033013e-15,-1.4875253806501119e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3238,0,278.5224070249824,COMPLETED,classical_COST500_chunk_042.csv,True,10,10,C12
211,1.378,0.2282499999999999,True,0.3419994527109471,0.0264612215242522,0.0060397738129105,4.292588751371958e-11,4.152636567944512e-11,1.087164993446299e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3568,0,314.99499753210694,COMPLETED,classical_COST500_chunk_042.csv,True,10,11,C12
212,1.378,0.24375,True,0.3471675402872795,0.0200860669364356,0.0048959788157561,8.417461792437863e-13,8.041622923116165e-13,2.487159783681747e-13,log_ci,nominal,4,0.5,0.002,6,1,36,2621,0,223.1637849920662,COMPLETED,classical_COST500_chunk_042.csv,True,10,12,C12
213,1.378,0.25925,True,0.3519667292728728,0.0136663750223304,0.0035430077245391,3.7149624605768494e-14,3.7012060083441156e-14,-3.194059600142296e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2822,0,235.6258159179706,COMPLETED,classical_COST500_chunk_042.csv,True,10,13,C12
214,1.378,0.27475,True,0.3564455255991686,0.0072141533025101,0.0019820886198646,1.1320627400369933e-13,-9.438283488094613e-14,6.251032677595525e-14,log_ci,nominal,4,0.5,0.002,6,2,33,2762,0,232.25475332001224,COMPLETED,classical_COST500_chunk_042.csv,True,10,14,C12
215,1.378,0.29025,True,0.3606449620413099,0.0007400170267263,0.0002147899420073,2.9900661631497864e-11,-1.900682389255337e-11,2.3082248840154e-11,linear_ci,nominal,1,0.5,0.0001,6,3,24,2403,0,189.0810916130431,COMPLETED,classical_COST500_chunk_043.csv,True,10,15,C12
216,1.378,0.3057499999999999,False,0.9051206799206208,6.215835839556125e-06,1.9004918079442847e-06,2.9460105787424325e-08,2.9459427200317985e-08,1.9995508344879657e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3588,0,312.7651672649663,COMPLETED,classical_COST500_chunk_043.csv,False,10,16,C12
217,1.378,0.32125,False,0.9051207155219702,6.130934677719462e-06,1.969562765217377e-06,3.104046576863246e-08,3.1022860189012564e-08,1.045304178994246e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3101,0,270.811636166065,COMPLETED,classical_COST500_chunk_043.csv,False,10,17,C12
218,1.378,0.33675,True,0.90514065288057,4.973352212505835e-06,1.67477635756134e-06,3.397172367419356e-09,2.6720265438061113e-09,-2.0978689766411052e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3282,0,291.9457391699543,COMPLETED,classical_COST500_chunk_043.csv,True,10,18,C12
219,1.378,0.3522499999999999,True,0.905140659539514,4.9625831962634105e-06,1.7480699308837855e-06,3.569155794687008e-09,2.856029254392854e-09,-2.1405536631441972e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3243,0,287.04658576706424,COMPLETED,classical_COST500_chunk_043.csv,True,10,19,C12
220,1.414,0.05775,True,0.2479929851546382,0.0764250834289599,0.0044135485680224,3.1946863710111445e-10,-2.6608707251463137e-10,1.7679898170475106e-10,log_ci,nominal,3,0.1,0.002,6,1,36,3141,0,252.67805359791964,COMPLETED,classical_COST500_chunk_044.csv,True,11,0,C10
221,1.414,0.07325,True,0.2666567735429434,0.0741900449525736,0.005434420792776,1.3246754763943627e-09,-1.1408997756950923e-09,6.73136553441811e-10,log_ci,strict_L30,3,0.1,0.002,6,1,38,3516,0,266.91820439405274,COMPLETED,classical_COST500_chunk_044.csv,True,11,1,C20
222,1.414,0.08875,True,0.2820870993290019,0.0708746524362048,0.0062901254037131,1.3209111915941835e-11,-1.1961270515725708e-11,5.604341643539179e-12,linear_ci,nominal,3,0.1,0.002,6,1,37,3206,0,259.87529007706326,COMPLETED,classical_COST500_chunk_044.csv,True,11,2,C20
223,1.414,0.10425,True,0.2951658615992635,0.0668231677660867,0.0069663152396145,7.871129084396202e-10,-7.384989356151728e-10,2.72334450129863e-10,linear_ci,nominal,3,0.1,0.002,6,2,37,3734,0,303.03358117700554,COMPLETED,classical_COST500_chunk_044.csv,True,11,3,C20
224,1.414,0.11975,True,0.306453075324025,0.062242608908231,0.0074535524167606,9.584077173943041e-13,9.455214389220146e-13,-1.5663512153984985e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3740,0,311.14810767408926,COMPLETED,classical_COST500_chunk_044.csv,True,11,4,C21
225,1.414,0.13525,True,0.3163308808255911,0.0572674273377818,0.0077454195474349,2.0499940085644562e-15,2.019218126037004e-15,-3.538835890992686e-16,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3830,0,313.84092483494896,COMPLETED,classical_COST500_chunk_045.csv,True,11,5,C21
226,1.414,0.15075,True,0.3250738079759065,0.0519901230208495,0.007837511045393,4.815504071142166e-12,4.809812270689662e-12,-2.340627691665987e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3335,0,274.6854329169728,COMPLETED,classical_COST500_chunk_045.csv,True,11,6,C21
227,1.414,0.16625,True,0.3328867048908024,0.0464772898504422,0.007726849437636,4.770656606741096e-12,4.7678805348283496e-12,1.6272573566400441e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3447,0,279.88285611302126,COMPLETED,classical_COST500_chunk_045.csv,True,11,7,C21
228,1.414,0.18175,True,0.3399269298993405,0.0407786752820188,0.0074115242325069,9.592565956206732e-16,6.730727086790013e-16,-6.83481049534862e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3320,0,273.0715567920124,COMPLETED,classical_COST500_chunk_045.csv,True,11,8,C21
229,1.414,0.19725,True,0.3463181284224849,0.0349325937118733,0.006890454109667,6.175406457033807e-11,6.078897107908432e-11,1.0874993613962936e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3042,0,252.5611629509367,COMPLETED,classical_COST500_chunk_045.csv,True,11,9,C21
230,1.414,0.21275,True,0.3521592173040674,0.0289693118155165,0.0061632210887511,5.521629707696887e-13,5.356062815486952e-13,1.3420081018677976e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3594,0,309.1470833530184,COMPLETED,classical_COST500_chunk_046.csv,True,11,10,C22
231,1.414,0.2282499999999999,True,0.3575304851670718,0.0229132445037788,0.0052299480579875,6.881904056853545e-15,6.196432256189155e-15,2.994132719535969e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3288,0,291.52599300502334,COMPLETED,classical_COST500_chunk_046.csv,True,11,11,C22
232,1.414,0.24375,True,0.3624978710493147,0.0167844227503057,0.004091203045387,1.539909564322269e-14,-1.4079015731027766e-14,6.2380656196125975e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2588,0,214.7190161079634,COMPLETED,classical_COST500_chunk_046.csv,True,11,12,C22
233,1.414,0.25925,True,0.3671160611908569,0.0105995084071317,0.0027479225545489,4.293473091983744e-12,-1.0365666658351813e-12,4.166466217175868e-12,log_ci,nominal,4,0.5,0.002,6,1,36,2407,0,201.00942587899044,COMPLETED,classical_COST500_chunk_046.csv,True,11,13,C22
234,1.414,0.27475,True,0.3714307800585145,0.0043725056110564,0.0012013459166377,2.6872729159490002e-14,-1.1837753000065732e-14,-2.4124907800626705e-14,log_ci,nominal,4,0.5,0.002,6,2,32,2204,0,185.9741428339621,COMPLETED,classical_COST500_chunk_046.csv,True,11,14,C22
235,1.414,0.29025,False,0.761639912887526,3.077779238388468e-06,8.933254239422528e-07,1.5769371346967072e-08,1.0949204446935613e-08,1.1348479839068821e-08,linear_ci,nominal,2,0.9,0.0001,6,0,45,3311,0,288.38373740704264,COMPLETED,classical_COST500_chunk_047.csv,False,11,15,C22
236,1.414,0.3057499999999999,False,0.7616675007269185,1.3620128598785395e-05,4.164354319078634e-06,2.848514413363013e-08,1.9204618895755324e-08,2.103772918787768e-08,linear_ci,strict_L40,2,0.9,0.0001,6,0,45,2957,0,255.71593237889465,COMPLETED,classical_COST500_chunk_047.csv,False,11,16,C22
237,1.414,0.32125,False,0.9051207093810624,6.172468460203281e-06,1.982905492840304e-06,3.104097855356929e-08,3.1025916367244464e-08,9.668832069596994e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3087,0,271.3242980070645,COMPLETED,classical_COST500_chunk_047.csv,False,11,17,C22
238,1.414,0.33675,True,0.9051406723197498,4.963887962138239e-06,1.6715892712500517e-06,3.377509126115963e-09,2.655856003977615e-09,-2.086623296892056e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,2,39,2520,0,216.77078155707568,COMPLETED,classical_COST500_chunk_047.csv,True,11,18,C22
239,1.414,0.3522499999999999,True,0.905140674501755,4.976121644260369e-06,1.7528388491907143e-06,3.56127619838495e-09,2.8411485471468347e-09,-2.147222180918545e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3423,0,293.01749594998546,COMPLETED,classical_COST500_chunk_047.csv,True,11,19,C12
240,1.45,0.05775,True,0.2685901511701271,0.0683600245058713,0.003947791415214,2.2501215309386636e-11,-1.814703595726108e-11,1.3303750462378972e-11,log_ci,nominal,3,0.1,0.002,6,1,36,2972,0,239.06026640394705,COMPLETED,classical_COST500_chunk_048.csv,True,12,0,C20
241,1.45,0.07325,True,0.2860155207547926,0.0670307413247374,0.004910001802037,2.3180520334103048e-11,-1.9745143020610808e-11,1.2143551789134399e-11,log_ci,nominal,3,0.1,0.002,6,1,36,3099,0,255.0446428490104,COMPLETED,classical_COST500_chunk_048.csv,True,12,1,C20
242,1.45,0.08875,True,0.3005256356233362,0.0644160389454851,0.0057169234564118,2.8486244841723544e-10,2.6631162552970267e-10,-1.0111741999274669e-10,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3611,0,295.24260213098023,COMPLETED,classical_COST500_chunk_048.csv,True,12,2,C20
243,1.45,0.10425,True,0.3128842783522401,0.0609338989577648,0.0063523589663469,1.5884123633810092e-12,1.5419575338793125e-12,-3.8134079227702965e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,2,44,3783,0,312.1853740819497,COMPLETED,classical_COST500_chunk_048.csv,True,12,3,C20
244,1.45,0.11975,True,0.3235877332818294,0.0568324136796786,0.0068056815381415,5.1136743322143636e-12,5.07504108182566e-12,-6.2739397010958e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3659,0,306.5481114499271,COMPLETED,classical_COST500_chunk_048.csv,True,12,4,C21
245,1.45,0.13525,True,0.3329802617021977,0.0522711599141889,0.007069674378394,9.863149978057242e-10,9.817450637161771e-10,-9.483619965722223e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3211,0,280.7787482559215,COMPLETED,classical_COST500_chunk_049.csv,True,12,5,C21
246,1.45,0.15075,True,0.3413121383870319,0.0473590911391411,0.0071393829892255,4.0417194613747176e-14,4.0394770861595936e-14,-1.3461454173580025e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2823,0,235.88350325403732,COMPLETED,classical_COST500_chunk_049.csv,True,12,6,C21
247,1.45,0.16625,True,0.34877183182473,0.0421741540420583,0.0070114531094922,3.070402700315578e-10,3.059970610230778e-10,2.528885260921765e-11,log_ci,nominal,4,0.5,0.002,6,1,36,2885,0,251.1512446779525,COMPLETED,classical_COST500_chunk_049.csv,True,12,7,C21
248,1.45,0.18175,True,0.3555050852241136,0.0367742486295087,0.0066837196884132,3.3098544819502747e-12,3.274838733524632e-12,4.801749275973323e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3585,0,326.34272717300337,COMPLETED,classical_COST500_chunk_049.csv,True,12,8,C21
249,1.45,0.19725,True,0.3616270118211789,0.0312037353691675,0.0061549368015683,1.8850180584356023e-14,1.85268467234323e-14,3.4763858458575214e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3848,0,337.6914665700169,COMPLETED,classical_COST500_chunk_049.csv,True,12,9,C21
250,1.45,0.21275,True,0.3672300435183872,0.0254974738642231,0.0054245875646134,4.389025320113507e-15,-4.073130721593543e-15,1.6349768761081409e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3286,0,287.09109038999304,COMPLETED,classical_COST500_chunk_050.csv,True,12,10,C22
251,1.45,0.2282499999999999,True,0.3723894044957853,0.0196834350705309,0.0044927440548486,4.6880133769657565e-11,4.477751502918181e-11,1.3882402172260555e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3404,0,301.015758797992,COMPLETED,classical_COST500_chunk_050.csv,True,12,11,C22
252,1.45,0.24375,True,0.3771669841833728,0.013784441869293,0.0033599577056401,2.3633747953925102e-14,-8.673617379884035e-16,2.3617826444555234e-14,log_ci,nominal,4,0.5,0.002,6,2,33,2565,0,216.1484391760314,COMPLETED,classical_COST500_chunk_050.csv,True,12,12,C22
253,1.45,0.25925,True,0.3816141656483115,0.0078193698022974,0.0020271716212456,3.4078721243805163e-10,-8.877704127385755e-11,3.2902060893499896e-10,log_ci,nominal,4,0.5,0.002,6,2,32,2647,0,218.99043630505912,COMPLETED,classical_COST500_chunk_050.csv,True,12,13,C22
254,1.45,0.27475,True,0.3857739386274479,0.0018039985740004,0.0004956486082066,1.2740742944322005e-12,-1.2554818296095505e-12,-2.1686558798750255e-13,log_ci,nominal,4,0.5,0.002,6,2,32,2438,0,195.48620118689723,COMPLETED,classical_COST500_chunk_050.csv,True,12,14,C22
255,1.45,0.29025,False,0.9051207138057792,6.177069132065449e-06,1.7928943155819968e-06,2.764919597825528e-08,2.7647068600825478e-08,-3.4298108580250764e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3145,0,271.6020455729449,COMPLETED,classical_COST500_chunk_051.csv,False,12,15,C22
256,1.45,0.3057499999999999,False,0.7614990446729869,1.3348644058583238e-06,4.081347920911824e-07,2.6502653585805784e-08,2.1697568020808008e-08,1.5218613244038822e-08,linear_ci,nominal,2,0.9,0.0001,6,0,45,3094,0,265.1856505239848,COMPLETED,classical_COST500_chunk_051.csv,False,12,16,C22
257,1.45,0.32125,False,0.9051207287728896,6.161746500953623e-06,1.9794610634313517e-06,3.096095399033468e-08,3.094526025374932e-08,9.85667195022417e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3112,0,257.8357232110575,COMPLETED,classical_COST500_chunk_051.csv,False,12,17,C22
258,1.45,0.33675,True,0.9051406863707636,4.982437055782328e-06,1.6778356785346987e-06,3.3727340480017358e-09,2.641967764799671e-09,-2.096506925414177e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3512,0,288.2626995460596,COMPLETED,classical_COST500_chunk_051.csv,True,12,18,C22
259,1.45,0.3522499999999999,True,0.90514069755584,4.968574385812165e-06,1.7501803274023346e-06,3.5391123989906156e-09,2.821088124872612e-09,-2.1370021910124103e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2974,0,262.88257880695164,COMPLETED,classical_COST500_chunk_051.csv,True,12,19,C22
260,1.486,0.05775,True,0.2883780179149909,0.0611324171348964,0.0035303970895402,1.163041795604965e-11,-9.256470590024436e-12,7.041617289260671e-12,linear_ci,strict_L30,3,0.1,0.002,6,1,39,3779,0,283.6791518810205,COMPLETED,classical_COST500_chunk_052.csv,True,13,0,C20
261,1.486,0.07325,True,0.3045853209781475,0.0605751967351161,0.0044371331608472,7.801249943622034e-10,6.933581677553978e-10,-3.5756042571222224e-10,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3832,0,304.09947220399044,COMPLETED,classical_COST500_chunk_052.csv,True,13,1,C20
262,1.486,0.08875,True,0.3181963197681284,0.0585696979831311,0.0051980606960028,8.970057176205272e-10,8.465618241138007e-10,-2.9656758993024113e-10,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3524,0,290.54130722000264,COMPLETED,classical_COST500_chunk_052.csv,True,13,2,C20
263,1.486,0.10425,True,0.329855034937577,0.0555890071670601,0.005795153997166,1.553749285331239e-13,1.5507040096451877e-13,9.723125082850004e-15,linear_ci,nominal,4,0.5,0.002,6,2,37,3403,0,280.3771176659502,COMPLETED,classical_COST500_chunk_052.csv,True,13,3,C20
264,1.486,0.11975,True,0.33999362376473,0.0519134832063921,0.0062166396139654,2.261145183900694e-11,2.237393256776521e-11,-3.268775874976093e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3317,0,278.1534577719867,COMPLETED,classical_COST500_chunk_052.csv,True,13,4,C21
265,1.486,0.13525,True,0.3489183863564959,0.047723079294241,0.0064545464745461,5.868623616918925e-16,3.8163916471489756e-16,4.458239333260394e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3623,0,291.16449417499825,COMPLETED,classical_COST500_chunk_053.csv,True,13,5,C21
266,1.486,0.15075,True,0.3568554334204726,0.0431403933381742,0.0065034142957297,3.6492804005502455e-11,3.641386497887922e-11,2.398995932462178e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3232,0,278.71478042704985,COMPLETED,classical_COST500_chunk_053.csv,True,13,6,C21
267,1.486,0.16625,True,0.3639769081432293,0.0382529328016607,0.006359550078276,3.0568415583119063e-13,3.0333721645625644e-13,3.780656343543853e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3191,0,271.1888288229238,COMPLETED,classical_COST500_chunk_053.csv,True,13,7,C21
268,1.486,0.18175,True,0.3704170369486704,0.0331255454164748,0.0060205678794443,2.395681540226825e-15,2.0469737016526324e-15,1.2446640940133589e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3768,0,327.03551641793456,COMPLETED,classical_COST500_chunk_053.csv,True,13,8,C21
269,1.486,0.19725,True,0.3762824645735573,0.027807780434429,0.0054850846906911,1.7170643131127037e-15,1.7139067942650854e-15,-1.0408340855860844e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3706,0,324.7608470610576,COMPLETED,classical_COST500_chunk_053.csv,True,13,9,C21
270,1.486,0.21275,True,0.381659201246065,0.022338459035982,0.0047525071599051,1.2924292295946351e-11,4.363946704000199e-12,1.2165249710371915e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3761,0,345.20909648097586,COMPLETED,classical_COST500_chunk_054.csv,True,13,10,C22
271,1.486,0.2282499999999999,True,0.3866174590868444,0.016748622808916,0.003822873156135,1.573435416962247e-13,7.993605777301127e-14,1.3552570524155705e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3617,0,333.18181729502976,COMPLETED,classical_COST500_chunk_054.csv,True,13,11,C22
272,1.486,0.24375,True,0.3912151255873727,0.0110635027679737,0.0026967287996935,2.104494358352615e-13,-7.127631818093505e-14,1.9801174588884865e-13,log_ci,nominal,4,0.5,0.002,6,1,36,2302,0,201.73659553693145,COMPLETED,classical_COST500_chunk_054.csv,True,13,12,C22
