benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error,cost_id,cost_chunk
44,C12,1.306,0.25925,0.0,0.0,0.31982228,0.018797662,0.3203742231844888,COMPLETED,,0.31952931125,0.0207403703333333,1.6999776707485653e-06,1.319356308196347e-21,1.6999776707485666e-06,True,True,0,0.03,0.008,12,410.1293720829999,0.3202017234642299,194,3
45,C12,1.306,0.27475,0.0,0.0,0.32446164,0.009858295,0.3246113704290048,COMPLETED,,0.3243639837499999,0.0137928200537109,1.9979166614885637e-06,2.4270875771652435e-21,1.997916661488566e-06,True,True,0,0.03,0.015,12,426.5827096609864,0.3246571050188248,195,3
46,C12,1.306,0.29025,0.0,0.0,0.32884467,0.0050755125,0.3288838363534251,COMPLETED,,0.3288934981249999,0.0068514579793294,1.7092558461834163e-06,3.457866740417914e-21,1.7092558461834197e-06,True,True,0,0.015,0.03,12,433.3183309320011,0.328964854635479,196,3
47,C12,1.306,0.3057499999999999,0.0,0.0,0.33353364,0.0027838051,0.3335452571728226,COMPLETED,,0.3333090306249999,3.4812881774902327e-05,5.842340899477809e-06,1.7433872662483714e-19,5.842340899477983e-06,True,True,0,0.015,0.008,12,470.4190347610274,0.3333090324430376,197,3
48,C12,1.306,0.32125,0.0,0.0,0.33851117,0.0017323646,0.3385156027450968,COMPLETED,,0.3374271856249999,1.1860312432183162e-05,0.0006001860032054,1.4942323094857307e-19,0.0006001860032054,True,True,0,0.015,0.03,12,481.71270594204543,0.3374271858334405,198,3
49,C12,1.306,0.33675,0.0,0.0,0.34263146,0.0012912827,0.34263389323408,COMPLETED,,0.3408736475,1.5061213768853083e-05,0.0061586365977893,1.1918042613145888e-19,0.0061586365977893,True,True,0,0.1,0.015,12,485.0491498540505,0.3408736478327335,199,3
0,C12,1.306,0.3522499999999999,0.0,0.0,0.34714365,0.0011348295,0.3471455049014988,COMPLETED,,0.3447608375,8.994613223605687e-06,0.0042064082512586,9.170532637626656e-20,0.0042064082512586,True,True,0,0.06,0.008,12,488.50660962896654,0.3447608376173321,200,4
1,C12,1.342,0.21275,0.0,0.0,0.32251224,0.033884145,0.324287342078285,COMPLETED,,0.31991458375,0.0369414366666666,8.016650245216038e-07,2.6559826575192144e-22,8.016650245216041e-07,True,True,0,0.03,0.008,12,386.63047732197447,0.3220403866581536,201,4
2,C12,1.342,0.2282499999999999,0.0,0.0,0.3242306,0.030873325,0.3256971663569021,COMPLETED,,0.3257442718749999,0.0303472833333333,1.4984322839509506e-06,7.199492508706156e-24,1.4984322839509506e-06,True,True,0,0.015,0.008,12,396.2249113540165,0.327154838364172,202,4
3,C12,1.342,0.24375,0.0,0.0,0.32913867,0.023851886,0.3300017826544667,COMPLETED,,0.3311308575,0.0237112609999999,7.551199972661466e-07,1.348808385916563e-22,7.551199972661467e-07,True,True,0,0.06,0.008,12,405.738246865978,0.3319787172197871,203,4
4,C12,1.342,0.25925,0.0,0.0,0.33515292,0.013294319,0.335416485435943,COMPLETED,,0.336119716875,0.0170391106666666,9.5256177078468e-07,6.317908103824561e-22,9.525617707846808e-07,True,True,0,0.015,0.008,12,416.8147298319964,0.3365513264933613,204,4
5,C12,1.342,0.27475,0.0,0.0,0.34020707,0.0060655344,0.3402611367546145,COMPLETED,,0.34077347625,0.0103513932526041,1.0725251675880906e-06,1.2901618795475245e-21,1.0725251675880918e-06,True,True,0,0.03,0.008,12,427.278942688019,0.3409306578437606,205,4
6,C12,1.342,0.29025,0.0,0.0,0.34522963,0.003228208,0.3452447229963525,COMPLETED,,0.34513197375,0.0036463918072916,8.702339767954952e-07,1.8314966723338423e-21,8.70233976795497e-07,True,True,0,0.03,0.008,12,439.9876345419907,0.345151235660229,206,4
7,C12,1.342,0.3057499999999999,0.0,0.0,0.3500942,0.0020466903,0.3501001825404039,COMPLETED,,0.3474249291666667,1.6197185815881793e-05,0.0001121033599724,1.949153416024215e-19,0.0001121033599724,True,True,0,0.1,0.008,12,471.79747241997393,0.3474249295442286,207,4
8,C12,1.342,0.32125,0.0,0.0,0.35405305,0.0014711549,0.3540561064450693,COMPLETED,,0.3526272687499999,1.3143589036729602e-05,0.0035352681108833,1.5625841531833554e-19,0.0035352681108833,True,True,0,0.03,0.008,12,480.2938749369932,0.3526272689949525,208,4
9,C12,1.342,0.33675,0.0,0.0,0.35629165,0.0011962313,0.3562936581375616,COMPLETED,,0.3575286291666667,1.0320425132468892e-05,0.0051137002582909,1.2119416632101932e-19,0.0051137002582909,True,True,0,0.1,0.015,12,486.9890150540159,0.3575286293156214,209,4
10,C12,1.342,0.3522499999999999,0.0,0.0,0.3585589,0.0010902466,0.35856055751694,COMPLETED,,0.3623479625,8.956819831000432e-06,0.0064887870227647,9.073692899233524e-20,0.0064887870227647,True,True,0,0.06,0.008,12,492.9581135850167,0.3623479626107012,210,4
11,C12,1.378,0.21275,0.0,0.0,0.337631,0.031389724,0.3390870197070306,COMPLETED,,0.3364005312499999,0.03277644275,1.495059789172541e-06,6.058096322927914e-22,1.4950597891725417e-06,True,True,0,0.03,0.03,12,392.3774054770474,0.3379935097374301,211,4
12,C12,1.378,0.2282499999999999,0.0,0.0,0.340054,0.027829343,0.3411908487163916,COMPLETED,,0.3419973593749999,0.0264595513333333,1.0583483068075127e-06,1.6549217581108692e-22,1.058348306807513e-06,True,True,0,0.015,0.008,12,403.0676656510332,0.3430193896505475,212,4
13,C12,1.378,0.24375,0.0,0.0,0.34570557,0.019810233,0.3462727053357501,COMPLETED,,0.3471704137499999,0.0200862746666666,1.2207787615639365e-06,3.0273965076094774e-24,1.2207787615639365e-06,True,True,0,0.03,0.008,12,413.10920510604046,0.3477509951291742,213,4
14,C12,1.378,0.25925,0.0,0.0,0.35148692,0.009379369,0.3516120411674272,COMPLETED,,0.351965435625,0.0136662143583984,5.888645375357436e-07,1.8886413098127798e-22,5.888645375357438e-07,True,True,0,0.015,0.03,12,423.3922609130386,0.3522306535348474,214,4
15,C12,1.378,0.27475,0.0,0.0,0.35626954,0.003789844,0.3562896968049398,COMPLETED,,0.35644532125,0.0072121183710937,9.79189558757427e-07,6.163483091155648e-22,9.791895587574276e-07,True,True,0,0.03,0.015,12,434.4440837269649,0.356518276799962,215,4
16,C12,1.378,0.29025,0.0,0.0,0.36128142,0.002096126,0.3612875007268094,COMPLETED,,0.360646654375,0.000739825665039,9.711732038483308e-07,1.4575863606796194e-21,9.711732038483323e-07,True,True,0,0.015,0.015,12,457.1144310180098,0.3606474132083792,216,4
17,C12,1.378,0.3057499999999999,0.0,0.0,0.3655711,0.0014968786,0.3655741645695892,COMPLETED,,0.365073053125,1.178046284993491e-05,0.0012996325593427,1.965909432923648e-19,0.0012996325593427,True,True,0,0.015,0.03,12,478.6836580330273,0.3650730533150707,217,4
18,C12,1.378,0.32125,0.0,0.0,0.36815807,0.0012127198,0.3681600673558149,COMPLETED,,0.3683533825,9.060641649034288e-06,0.0007217288742697,1.6108116116872941e-19,0.0007217288742697,True,True,0,0.1,0.008,12,486.51461533398833,0.3683533826114354,218,4
19,C12,1.378,0.33675,0.0,0.0,0.3685423,0.0010685,0.3685438489264744,COMPLETED,,0.3748574041666667,8.93838500976562e-06,0.0048596263586097,1.223732212117999e-19,0.0048596263586097,True,True,0,0.1,0.008,12,493.2458475399762,0.3748574042732335,219,4
20,C12,1.378,0.3522499999999999,0.0,0.0,0.36846155,0.0010134107,0.3684629436315806,COMPLETED,,0.378432253125,5.915058575539923e-06,0.0048321612145439,9.55677058798289e-20,0.0048321612145439,True,True,0,0.015,0.03,12,499.0356845009956,0.3784322531712275,220,4
21,C12,1.414,0.3522499999999999,0.0,0.0,0.37676626,0.0009384581,0.3767674287647395,COMPLETED,,0.3929967287500001,5.9032922595616725e-06,0.0061536047350781,9.729757772906338e-20,0.0061536047350781,True,True,0,0.03,0.03,12,503.82559954503085,0.3929967287943374,221,4
22,C20,1.414,0.07325,0.0,0.0,0.2659756,0.07070088,0.2752119805316156,COMPLETED,,0.2666591937499999,0.0741872081249999,3.131433414512818e-07,3.697426911765859e-21,3.131433414512855e-07,True,True,0,0.03,0.015,12,306.1562015879899,0.2767866822316097,222,4
23,C20,1.414,0.08875,0.0,0.0,0.27016562,0.07986328,0.2817225687131629,COMPLETED,,0.282089448125,0.0708789049999999,5.511909508112185e-07,5.0681660347443495e-21,5.511909508112236e-07,True,True,0,0.015,0.008,12,313.9774134120089,0.2908578276709535,223,4
24,C20,1.414,0.10425,0.0,0.0,0.2841394,0.07780079,0.2945983054211006,COMPLETED,,0.295164790625,0.0668268316666666,5.530646852300755e-07,6.041096891068599e-21,5.530646852300815e-07,True,True,0,0.015,0.008,12,322.8426635109936,0.3026352244126666,224,4
25,C20,1.45,0.05775,0.0,0.0,0.27593532,0.063174255,0.2830747027169814,COMPLETED,,0.2685818043749999,0.068359801875,5.006829841477739e-07,2.027919052408581e-21,5.006829841477759e-07,True,True,0,0.015,0.015,12,301.36367462796625,0.2771448144088574,225,4
26,C20,1.45,0.07325,0.0,0.0,0.29225147,0.06199303,0.2987541756791724,COMPLETED,,0.286011235625,0.0670294883333333,3.8835443334354893e-07,3.4656008210851216e-21,3.883544333435524e-07,True,True,0,0.015,0.008,12,310.9436066940543,0.2937607516499911,226,4
27,C20,1.45,0.08875,0.0,0.0,0.29123497,0.071298674,0.2998354693245266,COMPLETED,,0.3005220793749999,0.064413908375,4.844855916285533e-07,4.888691949409606e-21,4.844855916285582e-07,True,True,0,0.015,0.015,12,319.01643952698214,0.3073478026341113,227,4
28,C20,1.45,0.10425,0.0,0.0,0.303204,0.06853939,0.3108541677339586,COMPLETED,,0.3128817343749999,0.060931968125,4.754125139263919e-07,6.092982737995314e-21,4.75412513926398e-07,True,True,0,0.015,0.015,12,326.7796752899885,0.3187596029064756,228,4
29,C20,1.486,0.05775,0.0,0.0,0.29784325,0.05664884,0.3031826061038266,COMPLETED,,0.288380359375,0.061133215,1.5405031264710953e-07,1.8630278789556067e-21,1.540503126471114e-07,True,True,0,0.015,0.008,12,306.3636241249624,0.2947889103231164,229,4
30,C20,1.486,0.07325,0.0,0.0,0.31412476,0.05567005,0.3190196221426828,COMPLETED,,0.3045837443750001,0.06057239375,2.891704479254336e-07,3.209702553895728e-21,2.891704479254368e-07,True,True,0,0.015,0.03,12,316.90679140703287,0.3105483412000464,230,4
31,C20,1.486,0.08875,0.0,0.0,0.31136668,0.062932014,0.3176627894486834,COMPLETED,,0.318192851875,0.0585667796249999,5.460198471316342e-07,4.713184859396045e-21,5.460198471316389e-07,True,True,0,0.015,0.015,12,323.267211857019,0.3235378782461012,231,4
32,C20,1.486,0.10425,0.0,0.0,0.31880552,0.059628487,0.3243339575875144,COMPLETED,,0.329850441875,0.0555920286666666,8.414191428273387e-07,5.9590895114473654e-21,8.414191428273446e-07,True,True,0,0.015,0.008,12,331.5292344899499,0.3345022984321756,232,4
33,C20,1.522,0.05775,0.0,0.0,0.31507203,0.051108766,0.3191903664748729,COMPLETED,,0.3073767175,0.0547389743333333,3.3127648655105745e-07,1.7090909084963437e-21,3.312764865510592e-07,True,True,0,0.06,0.008,12,310.1240382969845,0.3122127508160743,233,4
34,C20,1.522,0.07325,0.0,0.0,0.33091962,0.050811574,0.3347978658135411,COMPLETED,,0.3223942293749999,0.0548063656666666,1.2221093798208925e-08,3.0438369123994478e-21,1.2221093798211969e-08,True,True,0,0.015,0.008,12,319.2667876339983,0.3270195358872133,234,4
35,C20,1.522,0.08875,0.0,0.0,0.33046144,0.055789124,0.3351375682963057,COMPLETED,,0.3351294087499999,0.05330865525,5.395479137883523e-07,4.511129202297879e-21,5.395479137883569e-07,True,True,0,0.03,0.03,12,328.0953174059978,0.339342796201257,235,4
36,C20,1.522,0.10425,0.0,0.0,0.33477518,0.05250591,0.3388676610846194,COMPLETED,,0.346113070625,0.0507611183333333,2.158365237097845e-07,5.866480633276312e-21,2.158365237097904e-07,True,True,0,0.015,0.008,12,335.9728767389897,0.3498155925511567,236,4
37,C20,1.558,0.05775,0.0,0.0,0.3300841,0.045979034,0.3332710378061423,COMPLETED,,0.325562615625,0.0491404923333333,2.362129145236405e-07,1.5325847111579637e-21,2.3621291452364202e-07,True,True,0,0.015,0.008,12,314.0590416630148,0.3292503677740602,237,4
38,C20,1.558,0.07325,0.0,0.0,0.344464,0.046119537,0.3475377087297066,COMPLETED,,0.3394542343749999,0.049683990125,9.962805369840985e-08,2.8673228414403718e-21,9.962805369841272e-08,True,True,0,0.015,0.015,12,323.10703821497736,0.3430709490905029,238,4
39,C20,1.558,0.08875,0.0,0.0,0.3489856,0.049256276,0.3524445058909958,COMPLETED,,0.351358646875,0.048601979125,2.190788054881234e-07,4.363343008715617e-21,2.1907880548812773e-07,True,True,0,0.015,0.015,12,330.54274686798453,0.3547041740784817,239,4
40,C20,1.558,0.10425,0.0,0.0,0.35432816,0.046586093,0.3573775441042571,COMPLETED,,0.36169144125,0.046414218,1.1153890199692689e-07,5.784320142064263e-21,1.1153890199693269e-07,True,True,0,0.03,0.008,12,338.5292800999596,0.3646573436886384,240,4
41,C20,1.594,0.05775,0.0,0.0,0.34445435,0.04141631,0.3469353109268911,COMPLETED,,0.34295044375,0.0442652683333333,2.7782553812103773e-07,1.4006436542374785e-21,2.778255381210391e-07,True,True,0,0.03,0.008,12,317.4869346320047,0.3457953453257344,241,4
42,C20,1.594,0.07325,0.0,0.0,0.3557314,0.04156793,0.3581518138310134,COMPLETED,,0.3557802281249999,0.0451564716666666,1.7907221519390365e-07,2.6521726794391895e-21,1.790722151939063e-07,True,True,0,0.015,0.008,12,325.9404139450053,0.3586344624517553,242,4
43,C20,1.594,0.08875,0.0,0.0,0.36569443,0.04332975,0.368252472317685,COMPLETED,,0.3668956018750001,0.0443974583333333,5.367226923327125e-07,4.199464302735753e-21,5.367226923327167e-07,True,True,0,0.015,0.008,12,334.0439126319834,0.3695720727837516,243,4
44,C20,1.594,0.10425,0.0,0.0,0.3746045,0.04150663,0.3768969776400533,COMPLETED,,0.376606453125,0.0425118383333333,8.482125495789998e-07,5.666845055496096e-21,8.482125495790055e-07,True,True,0,0.015,0.008,12,341.82558067899663,0.3789982545261552,244,4
45,C21,1.414,0.11975,0.0,0.0,0.30644014,0.062293995,0.3127076929278837,COMPLETED,,0.306449905625,0.0622451668749999,7.23108720363477e-07,6.534280141948172e-21,7.231087203634835e-07,True,True,0,0.015,0.015,12,331.4037756940233,0.3127075398145494,245,4
46,C21,1.414,0.13525,0.0,0.0,0.313115,0.057559304,0.3183615502882915,COMPLETED,,0.316327890625,0.05726633525,6.710785882103418e-07,6.2690146392225315e-21,6.710785882103481e-07,True,True,0,0.015,0.03,12,340.0839903290034,0.3214696992567533,246,4
47,C21,1.414,0.15075,0.0,0.0,0.3187698,0.05322658,0.3231830042105191,COMPLETED,,0.3250783937499999,0.051992205,1.2288770902302578e-06,5.5980548573261105e-21,1.2288770902302633e-06,True,True,0,0.03,0.008,12,348.3201495760004,0.3292098896811,247,4
48,C21,1.414,0.16625,0.0,0.0,0.32707286,0.048493754,0.3306483024689408,COMPLETED,,0.332883406875,0.046478129,9.415924428925096e-07,4.478676104620496e-21,9.415924428925142e-07,True,True,0,0.015,0.008,12,363.6397824530141,0.3361124500045296,248,4
49,C21,1.414,0.18175,0.0,0.0,0.33594278,0.04170108,0.3385210946267526,COMPLETED,,0.3399173893749999,0.040779205,2.947580207076423e-06,3.311231772575408e-21,2.9475802070764263e-06,True,True,0,0.015,0.008,12,380.0235719640041,0.3423547504562297,249,4
0,C21,1.414,0.19725,0.0,0.0,0.34359485,0.034387317,0.3453113211537973,COMPLETED,,0.3463194593749999,0.0349341919999999,7.055501676491814e-07,2.137101816945656e-21,7.055501676491836e-07,True,True,0,0.015,0.008,12,379.43691742402734,0.3480769537221404,250,5
1,C21,1.45,0.11975,0.0,0.0,0.32365376,0.056327533,0.3285187168731847,COMPLETED,,0.3235886558333333,0.0568327413333333,1.781639618302289e-07,6.578437117845097e-21,1.781639618302355e-07,True,True,0,0.1,0.008,12,326.3741340370034,0.3285415935182104,251,5
2,C21,1.45,0.13525,0.0,0.0,0.33350247,0.05155144,0.3374632549807082,COMPLETED,,0.3329848918749999,0.0522740962499999,1.182232290798509e-06,6.7518803868029735e-21,1.182232290798516e-06,True,True,0,0.015,0.03,12,333.28894221701194,0.3370630791940281,252,5
3,C21,1.45,0.15075,0.0,0.0,0.338449,0.047765985,0.3418030352761956,COMPLETED,,0.341310328125,0.04735582875,9.278415059241136e-07,6.075662803783121e-21,9.278415059241197e-07,True,True,0,0.015,0.03,12,343.0812724570278,0.3445799103276256,253,5
4,C21,1.45,0.16625,0.0,0.0,0.34161782,0.043805998,0.34441501187133,COMPLETED,,0.3487760231249999,0.042175138625,1.2104992977701814e-06,5.11315900440786e-21,1.2104992977701865e-06,True,True,0,0.015,0.015,12,356.8773498329683,0.3513167468609039,254,5
5,C21,1.45,0.18175,0.0,0.0,0.3470087,0.037921082,0.3490745569871008,COMPLETED,,0.35550479375,0.0367700403333333,1.3181434706615826e-06,3.9510370129578736e-21,1.3181434706615866e-06,True,True,0,0.03,0.008,12,375.5323128440068,0.3574013070000514,255,5
6,C21,1.45,0.19725,0.0,0.0,0.35816395,0.03152902,0.3595490149920632,COMPLETED,,0.361630746875,0.031200895,1.607736170504188e-06,2.7839475919978437e-21,1.6077361705041906e-06,True,True,0,0.015,0.008,12,385.25882063503377,0.3629742317770937,256,5
7,C21,1.486,0.11975,0.0,0.0,0.3367166,0.051813796,0.340679817675614,COMPLETED,,0.339988084375,0.0519127543333333,1.0421415968685625e-06,6.806287763715495e-21,1.0421415968685692e-06,True,True,0,0.015,0.008,12,328.0881775339949,0.343928526847447,257,5
8,C21,1.486,0.13525,0.0,0.0,0.3512563,0.046770863,0.3543564616533114,COMPLETED,,0.348922315625,0.0477239879999999,8.877829153058691e-07,6.915905236365277e-21,8.877829153058759e-07,True,True,0,0.015,0.008,12,334.7205727139953,0.3521709263578359,258,5
9,C21,1.486,0.15075,0.0,0.0,0.35805336,0.042860616,0.3606095409320017,COMPLETED,,0.3568521881249999,0.0431438191249999,1.194849063963169e-06,6.4849779762025414e-21,1.1948490639631755e-06,True,True,0,0.015,0.015,12,345.9673189580208,0.3594507939875652,259,5
10,C21,1.486,0.16625,0.0,0.0,0.35995242,0.039083634,0.3620680531481648,COMPLETED,,0.3639758575,0.038253555875,3.484830028739343e-07,5.6950953896130455e-21,3.4848300287394e-07,True,True,0,0.06,0.015,12,361.54893868404906,0.3659805450839457,260,5
11,C21,1.486,0.18175,0.0,0.0,0.3646002,0.03391549,0.3661742294345413,COMPLETED,,0.3704205124999999,0.033124474375,1.1495944907733664e-06,4.535501047342908e-21,1.1495944907733708e-06,True,True,0,0.06,0.015,12,379.84902245999547,0.3718986244709472,261,5
12,C21,1.486,0.19725,0.0,0.0,0.3754294,0.028179165,0.3764854575205492,COMPLETED,,0.376279009375,0.0278093733333333,1.3149087123696822e-06,3.3244309498542162e-21,1.3149087123696856e-06,True,True,0,0.015,0.008,12,390.852359239012,0.3773052532650772,262,5
13,C21,1.522,0.11975,0.0,0.0,0.34870553,0.048285577,0.3520327308629182,COMPLETED,,0.3557074831249999,0.047457452,1.8432900587745326e-07,6.830636775970483e-21,1.843290058774601e-07,True,True,0,0.015,0.008,12,332.4551076000207,0.3588593363721424,263,5
14,C21,1.522,0.13525,0.0,0.0,0.36787248,0.0429014,0.370365618900176,COMPLETED,,0.3641810737499999,0.043594759375,5.6476477286246e-07,7.093114596704441e-21,5.647647728624671e-07,True,True,0,0.03,0.015,12,338.6741454870207,0.3667810757422839,264,5
15,C21,1.522,0.15075,0.0,0.0,0.37743324,0.03857868,0.3793997432885794,COMPLETED,,0.371739880625,0.0393026383333333,9.993573649814277e-07,7.00958268343044e-21,9.993573649814345e-07,True,True,0,0.015,0.008,12,351.11627697298536,0.3738117657686152,265,5
16,C21,1.522,0.16625,0.0,0.0,0.3798879,0.034745023,0.3814735026049392,COMPLETED,,0.37854024375,0.0346864292499999,9.184313853882916e-08,6.23060674808815e-21,9.184313853883541e-08,True,True,0,0.015,0.015,12,362.6343217109679,0.3801261165881984,266,5
17,C21,1.522,0.18175,0.0,0.0,0.3832438,0.030049391,0.3844200516855369,COMPLETED,,0.384698878125,0.029805250375,6.627289708560146e-07,5.143179850840741e-21,6.627289708560198e-07,True,True,0,0.015,0.015,12,385.7936988440342,0.3858517588148977,267,5
18,C21,1.522,0.19725,0.0,0.0,0.3911845,0.02473263,0.3919655801559199,COMPLETED,,0.390315359375,0.0247170049999999,2.450596940210795e-06,3.9353090663167326e-21,2.4505969402107988e-06,True,True,0,0.015,0.008,12,394.6943763529998,0.3910971875380919,268,5
19,C21,1.558,0.11975,0.0,0.0,0.3630026,0.044690024,0.3657431965900126,COMPLETED,,0.370766271875,0.043430258375,5.957069367846977e-07,6.785347267181812e-21,5.957069367847045e-07,True,True,0,0.015,0.015,12,335.2126127319643,0.3733012398889209,269,5
20,C21,1.558,0.13525,0.0,0.0,0.3844257,0.0391191,0.3864109506798429,COMPLETED,,0.3788104656249999,0.0398534749999999,4.436263483936807e-07,7.43816364485797e-21,4.436263483936882e-07,True,True,0,0.015,0.008,12,342.84232946601696,0.3809011267200517,270,5
21,C21,1.558,0.15075,0.0,0.0,0.39459598,0.034691043,0.3961179822938972,COMPLETED,,0.3860119956249999,0.0358212513333333,1.8411178600859813e-06,7.243962908507056e-21,1.8411178600859885e-06,True,True,0,0.015,0.008,12,355.4800787710119,0.3876705080522386,271,5
22,C21,1.558,0.16625,0.0,0.0,0.39665452,0.030978333,0.3978623698616009,COMPLETED,,0.3924943637499999,0.0314418746666666,1.0008594769902323e-06,6.559288966930618e-21,1.0008594769902389e-06,True,True,0,0.03,0.008,12,368.9177852959838,0.3937517200699848,272,5
23,C21,1.558,0.18175,0.0,0.0,0.3989815,0.026662521,0.3998713885342704,COMPLETED,,0.3983857968749999,0.0267894741249999,1.550566922738923e-06,5.619606540412193e-21,1.5505669227389288e-06,True,True,0,0.015,0.015,12,388.2565304369782,0.3992855107258748,273,5
24,C21,1.558,0.19725,0.0,0.0,0.40446132,0.02160056,0.4050377063539344,COMPLETED,,0.40377772625,0.0219106212760416,7.944952320033149e-07,4.532989149348755e-21,7.944952320033195e-07,True,True,0,0.03,0.03,12,399.3998517959844,0.4043717689704884,274,5
25,C21,1.594,0.11975,0.0,0.0,0.37978745,0.040744685,0.3819668003023976,COMPLETED,,0.3851878406250001,0.03979156,5.505491700321711e-07,6.856647169523772e-21,5.50549170032178e-07,True,True,0,0.015,0.008,12,337.474070613971,0.3872377058249676,275,5
26,C21,1.594,0.13525,0.0,0.0,0.39995766,0.035404988,0.4015216594007797,COMPLETED,,0.392818988125,0.0364622796666666,1.2660279864277846e-06,7.450118162922547e-21,1.266027986427792e-06,True,True,0,0.015,0.008,12,347.86029638600303,0.3945076111687062,276,5
27,C21,1.594,0.15075,0.0,0.0,0.40800014,0.031498324,0.4092141965460492,COMPLETED,,0.3996798275,0.032670199,1.1559017672409196e-06,7.447511872987919e-21,1.155901767240927e-06,True,True,0,0.06,0.008,12,359.8056535219657,0.4010128506832784,277,5
28,C21,1.594,0.16625,0.0,0.0,0.40812856,0.028252168,0.409105251108286,COMPLETED,,0.4058727006249999,0.0284969596666666,1.2849716551173852e-06,7.053226060390968e-21,1.2849716551173922e-06,True,True,0,0.015,0.008,12,372.5532463730197,0.4068718788794262,278,5
29,C21,1.594,0.18175,0.0,0.0,0.41018432,0.024300171,0.4109034858509862,COMPLETED,,0.411522210625,0.0240449626666666,1.6605739808881895e-06,6.1613934688263374e-21,1.660573980888196e-06,True,True,0,0.015,0.008,12,393.1780849230127,0.4122240774958787,279,5
30,C21,1.594,0.19725,0.0,0.0,0.4156768,0.01936172,0.4161274783760361,COMPLETED,,0.416682659375,0.0193588950911458,1.4728833712061217e-06,5.011921473358773e-21,1.4728833712061268e-06,True,True,0,0.015,0.03,12,403.9874855050002,0.4171321198888575,280,5
31,C22,1.414,0.21275,0.0,0.0,0.3522689,0.030281551,0.3535680277374859,COMPLETED,,0.3521614781249999,0.02897295725,1.582390827698463e-06,1.0836898556689597e-21,1.582390827698464e-06,True,True,0,0.015,0.03,12,388.0141198739875,0.3533512967671056,281,5
32,C22,1.414,0.2282499999999999,0.0,0.0,0.35209018,0.0245852,0.3529474846368399,COMPLETED,,0.357529633125,0.022913325,3.4036507819814373e-07,4.5745614832320125e-22,3.403650781981442e-07,True,True,0,0.015,0.008,12,395.7450401679962,0.3582631142401527,282,5
33,C22,1.414,0.24375,0.0,0.0,0.3592677,0.015338822,0.3595949940191572,COMPLETED,,0.3625001218750001,0.0167847608483072,9.682411861345118e-07,5.654015072220679e-23,9.682411861345118e-07,True,True,0,0.015,0.03,12,405.0286006969982,0.3628885043041799,283,5
34,C22,1.414,0.25925,0.0,0.0,0.36735463,0.0077380077,0.3674361181832866,COMPLETED,,0.3671104893749999,0.0105999259762044,2.528781173014568e-06,5.8663869986423064e-24,2.528781173014568e-06,True,True,0,0.015,0.03,12,416.7146471980377,0.3672634883021357,284,5
35,C22,1.414,0.27475,0.0,0.0,0.3696491,0.0041749673,0.3696726761376421,COMPLETED,,0.3714264437499999,0.004372620265332,2.0782077888439224e-06,1.339951947085564e-22,2.0782077888439224e-06,True,True,0,0.03,0.008,12,427.708026309032,0.371452181208775,285,5
36,C22,1.414,0.29025,0.0,0.0,0.36959177,0.00271301,0.3696017273701423,COMPLETED,,0.3747870825,1.7176252577039937e-05,0.0002499285575027,2.4117358826947827e-19,0.0002499285575027,True,True,0,0.06,0.008,12,460.6161578189931,0.3747870828935883,286,5
37,C22,1.414,0.3057499999999999,0.0,0.0,0.37017637,0.002047662,0.370182033364726,COMPLETED,,0.3794862658333333,9.768430921766496e-06,0.0017118567909867,2.0169109068221808e-19,0.0017118567909867,True,True,0,0.1,0.008,12,468.1943723949953,0.3794862659590589,287,5
38,C22,1.414,0.32125,0.0,0.0,0.36985183,0.0017484586,0.3698559628582792,COMPLETED,,0.383904564375,9.51479305691189e-06,0.0021509823008061,1.6389663499042557e-19,0.0021509823008061,True,True,0,0.015,0.008,12,473.78762725397246,0.3839045644929085,288,5
39,C22,1.414,0.33675,0.0,0.0,0.36144623,0.0017418311,0.3614504269699979,COMPLETED,,0.387295839375,6.672783237033417e-06,0.0041008734545502,1.3115349015420094e-19,0.0041008734545502,True,True,0,0.015,0.008,12,479.7613862639992,0.3872958394324832,289,5
40,C22,1.45,0.21275,0.0,0.0,0.36309886,0.026715323,0.364080335388076,COMPLETED,,0.367229719375,0.025494619875,1.067499494844965e-06,1.6772952425669914e-21,1.0674994948449666e-06,True,True,0,0.015,0.015,12,392.8293314129696,0.3681136270702457,290,5
41,C22,1.45,0.2282499999999999,0.0,0.0,0.3641488,0.021343498,0.364773756523569,COMPLETED,,0.3723909875,0.0196820396666666,8.431025224582386e-07,8.221445947427173e-22,8.431025224582395e-07,True,True,0,0.06,0.008,12,400.8883274309919,0.3729107537423202,291,5
42,C22,1.45,0.24375,0.0,0.0,0.37337816,0.013115405,0.3736084370210336,COMPLETED,,0.3771672224999999,0.01378728,1.214767119136216e-06,2.7103942990137884e-22,1.214767119136216e-06,True,True,0,0.06,0.008,12,411.28113140998175,0.3774191341442069,292,5
