t401_row,test_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,status,technical_success,target_error,target_recovery,best_candidate_index,best_center_index,best_cr_center,best_ci_center,best_cr,best_ci,best_stage1_mismatch,best_stage2_mismatch,best_total_mismatch,best_retry_index,n_boxes,n_completed_boxes,n_technical_boxes,total_box_solves,total_seconds
187,187,C11,1.4,0.195,0.3392727143507565,0.0373503591752265,0.33833414,0.03565119,COMPLETED,True,0.42383283256597,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,6.035238370241677e-08,1.1802848640553038e-19,6.03523837025348e-08,0,12,12,12,17,636.4610422730912
188,188,C11,1.4,0.205,0.3432124396512809,0.0334556201732537,0.34253463,0.031653296,COMPLETED,True,0.41958085253735855,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,6.26043391344658e-08,9.645387161019479e-20,6.260433913456226e-08,0,12,12,12,19,702.9196655882988
189,189,C12,1.25,0.21,0.2727260864318847,0.0506097964643259,0.27169138,0.05034788,COMPLETED,True,0.4916022350834983,False,11,2,0.9,0.0001,0.7617187499999999,2.3904007523148158e-05,5.7134215679479063e-08,8.0257157041288e-20,5.713421567955932e-08,0,12,12,12,14,528.0814857699443
190,190,C12,1.25,0.22,0.2770736728867821,0.0458466775087439,0.27545696,0.047311086,COMPLETED,True,0.4865494069692783,False,10,2,0.9,0.0001,0.7614583333333332,1e-06,2.1571834853952435e-08,6.638164099859201e-20,2.1571834854018818e-08,0,12,12,12,17,629.3323505271692
191,191,C12,1.25,0.23,0.2811853643047579,0.0410836573707542,0.2803468,0.04373632,COMPLETED,True,0.48202428910279604,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,7.564313198415871e-08,4.742059210178043e-20,7.564313198420613e-08,0,12,12,12,18,674.1590186578687
192,192,C12,1.25,0.24,0.2850832400495695,0.036322018907998,0.2854401,0.039288204,COMPLETED,True,0.47775506435775233,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,8.035838953679949e-08,3.444174798019216e-20,8.035838953683392e-08,0,12,12,12,18,680.2896346311318
193,193,C12,1.25,0.25,0.2887867792820066,0.0315629485870253,0.28996918,0.033972252,COMPLETED,True,0.4737241334446729,False,10,5,0.9,0.002,0.7614583333333332,1e-06,3.591934373397104e-08,2.239889915635106e-21,3.591934373397328e-08,0,12,12,12,19,710.4640408500563
194,194,C12,1.25,0.26,0.2923132509359473,0.026807548410821,0.293522,0.027849346,COMPLETED,True,0.46991030992664096,False,9,5,0.9,0.002,0.7614583333333332,1e-06,5.0219479682716204e-08,9.941290666948057e-21,5.021947968272614e-08,0,12,12,12,19,726.8629099010723
195,195,C12,1.25,0.27,0.2956780307175911,0.0220568452413984,0.29621077,0.021166207,COMPLETED,True,0.4663022095316779,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,9.505428512233942e-08,1.0320858067392132e-20,9.505428512234974e-08,0,12,12,12,19,711.1611612290144
196,196,C12,1.25,0.28,0.2988948614100279,0.0173117979143134,0.29860616,0.0146661885,COMPLETED,True,0.4628872749192536,False,10,2,0.9,0.0001,0.7614583333333332,1e-06,3.7716053009527075e-08,4.8320966549435416e-21,3.7716053009531905e-08,0,12,12,12,19,705.664063014905
197,197,C12,1.25,0.295,0.3034693255859127,0.0102067782825361,0.30278036,0.0072139287,COMPLETED,True,0.4581020303409834,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,9.843065702968133e-08,2.268021929293743e-22,9.843065702968156e-08,0,12,12,12,21,803.1739978048718
198,198,C12,1.25,0.305,0.3063675554095615,0.0054796730125314,0.3061978,0.0042845644,COMPLETED,True,0.4551237546088338,False,11,5,0.9,0.002,0.7614583333333332,1e-06,6.521636193384066e-08,1.2734358219128871e-21,6.521636193384193e-08,0,12,12,12,21,813.1883143789601
199,199,C12,1.3,0.21,0.2985209082313058,0.0435048963481715,0.30169225,0.03950087,COMPLETED,True,0.4649752853680683,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,6.619556193601855e-08,8.229750219044372e-20,6.619556193610085e-08,0,12,12,12,17,620.8103673710721
200,200,C12,1.3,0.22,0.3025977768737177,0.0390324736865274,0.30321145,0.03774661,COMPLETED,True,0.4605166600980802,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,6.860099042255738e-08,6.459878631324488e-20,6.860099042262198e-08,0,12,12,12,18,657.5875046810834
