boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen
ROUTE_0226,eta,HM2_HIGH__HM2_MID,17,15,0.852,0.852,0.5479999999999999,0.5512,0.852,0.5496,0,HM2_MID,HM2_HIGH,0.852,0.5499999995052814,True,
ROUTE_0227,eta,HM2_HIGH__HM2_MID,17,15,0.8839999999999999,0.8839999999999999,0.5479999999999999,0.5512,0.8839999999999999,0.5496,0,HM2_MID,HM2_HIGH,0.8839999999999999,0.5499999995052814,True,
ROUTE_0228,eta,HM2_HIGH__HM2_MID,17,15,0.9159999999999999,0.9159999999999999,0.5479999999999999,0.5512,0.9159999999999999,0.5496,0,HM2_MID,HM2_HIGH,0.9159999999999999,0.5499999995052814,True,
ROUTE_0229,eta,HM2_HIGH__HM2_MID,17,15,0.948,0.948,0.5479999999999999,0.5512,0.948,0.5496,0,HM2_MID,HM2_HIGH,0.948,0.5499999995052814,True,
ROUTE_0230,eta,HM2_HIGH__HM2_MID,17,15,0.98,0.98,0.5479999999999999,0.5512,0.98,0.5496,0,HM2_MID,HM2_HIGH,0.98,0.5499999995052814,True,
ROUTE_0231,eta,HM2_HIGH__HM2_NEUTRAL1,15,18,0.852,0.852,0.6472,0.6504,0.852,0.6488,0,HM2_HIGH,HM2_NEUTRAL1,0.852,0.6500000004947185,True,
ROUTE_0232,eta,HM2_HIGH__HM2_NEUTRAL1,15,18,0.8839999999999999,0.8839999999999999,0.6472,0.6504,0.8839999999999999,0.6488,0,HM2_HIGH,HM2_NEUTRAL1,0.8839999999999999,0.6500000004947185,True,
ROUTE_0233,eta,HM2_HIGH__HM2_NEUTRAL1,15,18,0.9159999999999999,0.9159999999999999,0.6472,0.6504,0.9159999999999999,0.6488,0,HM2_HIGH,HM2_NEUTRAL1,0.9159999999999999,0.6500000004947185,True,
ROUTE_0234,eta,HM2_HIGH__HM2_NEUTRAL1,15,18,0.948,0.948,0.6472,0.6504,0.948,0.6488,0,HM2_HIGH,HM2_NEUTRAL1,0.948,0.6500000004947185,True,
ROUTE_0235,eta,HM2_HIGH__HM2_NEUTRAL1,15,18,0.98,0.98,0.6472,0.6504,0.98,0.6488,0,HM2_HIGH,HM2_NEUTRAL1,0.98,0.6500000004947185,True,
ROUTE_0236,eta,HM2_LOW__HM2_MID,16,17,0.852,0.852,0.3976,0.4008,0.852,0.3992,0,HM2_LOW,HM2_MID,0.852,0.4000000004947186,True,
ROUTE_0237,eta,HM2_LOW__HM2_MID,16,17,0.8839999999999999,0.8839999999999999,0.3976,0.4008,0.8839999999999999,0.3992,0,HM2_LOW,HM2_MID,0.8839999999999999,0.4000000004947186,True,
ROUTE_0238,eta,HM2_LOW__HM2_MID,16,17,0.9159999999999999,0.9159999999999999,0.3976,0.4008,0.9159999999999999,0.3992,0,HM2_LOW,HM2_MID,0.9159999999999999,0.4000000004947186,True,
ROUTE_0239,eta,HM2_LOW__HM2_MID,16,17,0.948,0.948,0.3976,0.4008,0.948,0.3992,0,HM2_LOW,HM2_MID,0.948,0.4000000004947186,True,
ROUTE_0240,eta,HM2_LOW__HM2_MID,16,17,0.98,0.98,0.3976,0.4008,0.98,0.3992,0,HM2_LOW,HM2_MID,0.98,0.4000000004947186,True,
ROUTE_0241,eta,HM2_LOW__HM2_VLOW_MOD,22,16,0.852,0.852,0.24719999999999998,0.2504,0.852,0.2488,0,HM2_VLOW_MOD,HM2_LOW,0.852,0.2500000004947186,True,
ROUTE_0242,eta,HM2_LOW__HM2_VLOW_MOD,22,16,0.8839999999999999,0.8839999999999999,0.24719999999999998,0.2504,0.8839999999999999,0.2488,0,HM2_VLOW_MOD,HM2_LOW,0.8839999999999999,0.2500000004947186,True,
ROUTE_0243,eta,HM2_LOW__HM2_VLOW_MOD,22,16,0.9159999999999999,0.9159999999999999,0.24719999999999998,0.2504,0.9159999999999999,0.2488,0,HM2_VLOW_MOD,HM2_LOW,0.9159999999999999,0.2500000004947186,True,
ROUTE_0244,eta,HM2_LOW__HM2_VLOW_MOD,22,16,0.948,0.948,0.24719999999999998,0.2504,0.948,0.2488,0,HM2_VLOW_MOD,HM2_LOW,0.948,0.2500000004947186,True,
ROUTE_0245,eta,HM2_LOW__HM2_VLOW_MOD,22,16,0.98,0.98,0.24719999999999998,0.2504,0.98,0.2488,0,HM2_VLOW_MOD,HM2_LOW,0.98,0.2500000004947186,True,
ROUTE_0246,eta,HM2_NEUTRAL1__HM2_NEUTRAL2,18,19,0.852,0.852,0.7976,0.8008,0.852,0.7991999999999999,0,HM2_NEUTRAL1,HM2_NEUTRAL2,0.852,0.7999999995052814,True,
ROUTE_0247,eta,HM2_NEUTRAL1__HM2_NEUTRAL2,18,19,0.8839999999999999,0.8839999999999999,0.7976,0.8008,0.8839999999999999,0.7991999999999999,0,HM2_NEUTRAL1,HM2_NEUTRAL2,0.8839999999999999,0.7999999995052814,True,
ROUTE_0248,eta,HM2_NEUTRAL1__HM2_NEUTRAL2,18,19,0.9159999999999999,0.9159999999999999,0.7976,0.8008,0.9159999999999999,0.7991999999999999,0,HM2_NEUTRAL1,HM2_NEUTRAL2,0.9159999999999999,0.7999999995052814,True,
ROUTE_0249,eta,HM2_NEUTRAL1__HM2_NEUTRAL2,18,19,0.948,0.948,0.7976,0.8008,0.948,0.7991999999999999,0,HM2_NEUTRAL1,HM2_NEUTRAL2,0.948,0.7999999995052814,True,
ROUTE_0250,eta,HM2_NEUTRAL1__HM2_NEUTRAL2,18,19,0.98,0.98,0.7976,0.8008,0.98,0.7991999999999999,0,HM2_NEUTRAL1,HM2_NEUTRAL2,0.98,0.7999999995052814,True,
ROUTE_0251,eta,HM2_NEUTRAL2__HM2_NEUTRAL3,19,20,0.852,0.852,0.9191999999999999,0.9223999999999999,0.852,0.9207999999999998,0,HM2_NEUTRAL2,HM2_NEUTRAL3,0.852,0.9199999995052813,True,
ROUTE_0252,eta,HM2_NEUTRAL2__HM2_NEUTRAL3,19,20,0.8839999999999999,0.8839999999999999,0.9191999999999999,0.9223999999999999,0.8839999999999999,0.9207999999999998,0,HM2_NEUTRAL2,HM2_NEUTRAL3,0.8839999999999999,0.9199999995052813,True,
ROUTE_0253,eta,HM2_NEUTRAL2__HM2_NEUTRAL3,19,20,0.9159999999999999,0.9159999999999999,0.9191999999999999,0.9223999999999999,0.9159999999999999,0.9207999999999998,0,HM2_NEUTRAL2,HM2_NEUTRAL3,0.9159999999999999,0.9199999995052813,True,
ROUTE_0254,eta,HM2_NEUTRAL2__HM2_NEUTRAL3,19,20,0.948,0.948,0.9191999999999999,0.9223999999999999,0.948,0.9207999999999998,0,HM2_NEUTRAL2,HM2_NEUTRAL3,0.948,0.9199999995052813,True,
ROUTE_0255,eta,HM2_NEUTRAL2__HM2_NEUTRAL3,19,20,0.98,0.98,0.9191999999999999,0.9223999999999999,0.98,0.9207999999999998,0,HM2_NEUTRAL2,HM2_NEUTRAL3,0.98,0.9199999995052813,True,
ROUTE_0256,eta,HM2_VLOW_EXTREME__HM2_VLOW_MOD,21,22,0.852,0.852,0.1192,0.1224,0.852,0.12079999999999999,0,HM2_VLOW_EXTREME,HM2_VLOW_MOD,0.852,0.12000000049471854,True,
ROUTE_0257,eta,HM2_VLOW_EXTREME__HM2_VLOW_MOD,21,22,0.8839999999999999,0.8839999999999999,0.1192,0.1224,0.8839999999999999,0.12079999999999999,0,HM2_VLOW_EXTREME,HM2_VLOW_MOD,0.8839999999999999,0.12000000049471854,True,
ROUTE_0258,eta,HM2_VLOW_EXTREME__HM2_VLOW_MOD,21,22,0.9159999999999999,0.9159999999999999,0.1192,0.1224,0.9159999999999999,0.12079999999999999,0,HM2_VLOW_EXTREME,HM2_VLOW_MOD,0.9159999999999999,0.12000000049471854,True,
ROUTE_0259,eta,HM2_VLOW_EXTREME__HM2_VLOW_MOD,21,22,0.948,0.948,0.1192,0.1224,0.948,0.12079999999999999,0,HM2_VLOW_EXTREME,HM2_VLOW_MOD,0.948,0.12000000049471854,True,
ROUTE_0260,eta,HM2_VLOW_EXTREME__HM2_VLOW_MOD,21,22,0.98,0.98,0.1192,0.1224,0.98,0.12079999999999999,0,HM2_VLOW_EXTREME,HM2_VLOW_MOD,0.98,0.12000000049471854,True,
ROUTE_0261,eta,LMEDGE_HIGH__LMEDGE_MID,25,23,0.02,0.02,0.5479999999999999,0.5512,0.02,0.5496,0,LMEDGE_MID,LMEDGE_HIGH,0.02,0.5499999995052814,True,
ROUTE_0262,eta,LMEDGE_HIGH__LMEDGE_MID,25,23,0.0296,0.0296,0.5479999999999999,0.5512,0.0296,0.5496,0,LMEDGE_MID,LMEDGE_HIGH,0.0296,0.5499999995052814,True,
ROUTE_0263,eta,LMEDGE_HIGH__LMEDGE_MID,25,23,0.0392,0.0392,0.5479999999999999,0.5512,0.0392,0.5496,0,LMEDGE_MID,LMEDGE_HIGH,0.0392,0.5499999995052814,True,
ROUTE_0264,eta,LMEDGE_HIGH__LMEDGE_MID,25,23,0.048799999999999996,0.048799999999999996,0.5479999999999999,0.5512,0.048799999999999996,0.5496,0,LMEDGE_MID,LMEDGE_HIGH,0.048799999999999996,0.5499999995052814,True,
ROUTE_0265,eta,LMEDGE_HIGH__LMEDGE_MID,25,23,0.058399999999999994,0.058399999999999994,0.5479999999999999,0.5512,0.058399999999999994,0.5496,0,LMEDGE_MID,LMEDGE_HIGH,0.058399999999999994,0.5499999995052814,True,
ROUTE_0266,eta,LMEDGE_HIGH__LMEDGE_NEUTRAL1,23,26,0.02,0.02,0.6472,0.6504,0.02,0.6488,0,LMEDGE_HIGH,LMEDGE_NEUTRAL1,0.02,0.6500000004947185,True,
ROUTE_0267,eta,LMEDGE_HIGH__LMEDGE_NEUTRAL1,23,26,0.0296,0.0296,0.6472,0.6504,0.0296,0.6488,0,LMEDGE_HIGH,LMEDGE_NEUTRAL1,0.0296,0.6500000004947185,True,
ROUTE_0268,eta,LMEDGE_HIGH__LMEDGE_NEUTRAL1,23,26,0.0392,0.0392,0.6472,0.6504,0.0392,0.6488,0,LMEDGE_HIGH,LMEDGE_NEUTRAL1,0.0392,0.6500000004947185,True,
ROUTE_0269,eta,LMEDGE_HIGH__LMEDGE_NEUTRAL1,23,26,0.048799999999999996,0.048799999999999996,0.6472,0.6504,0.048799999999999996,0.6488,0,LMEDGE_HIGH,LMEDGE_NEUTRAL1,0.048799999999999996,0.6500000004947185,True,
ROUTE_0270,eta,LMEDGE_HIGH__LMEDGE_NEUTRAL1,23,26,0.058399999999999994,0.058399999999999994,0.6472,0.6504,0.058399999999999994,0.6488,0,LMEDGE_HIGH,LMEDGE_NEUTRAL1,0.058399999999999994,0.6500000004947185,True,
ROUTE_0271,Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5512,0.5512,0.06,0.5512,0,LMEDGE_HIGH,LOWM_EXT_HIGH,0.06000000049471855,0.5512,True,
ROUTE_0272,Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5768,0.5768,0.06,0.5768,0,LMEDGE_HIGH,LOWM_EXT_HIGH,0.06000000049471855,0.5768,True,
ROUTE_0273,Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5992,0.5992,0.06,0.5992,0,LMEDGE_HIGH,LOWM_EXT_HIGH,0.06000000049471855,0.5992,True,
ROUTE_0274,Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6215999999999999,0.6215999999999999,0.06,0.6215999999999999,0,LMEDGE_HIGH,LOWM_EXT_HIGH,0.06000000049471855,0.6215999999999999,True,
ROUTE_0275,Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6472,0.6472,0.06,0.6472,0,LMEDGE_HIGH,LOWM_EXT_HIGH,0.06000000049471855,0.6472,True,
ROUTE_0276,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.02,0.02,0.34959999999999997,0.3528,0.02,0.35119999999999996,0,LMEDGE_LOW,LMEDGE_MID,0.02,0.3499999995052814,True,
ROUTE_0277,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.0264,0.0264,0.34959999999999997,0.3528,0.0264,0.35119999999999996,0,LMEDGE_LOW,LMEDGE_MID,0.0264,0.3499999995052814,True,
ROUTE_0278,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.032799999999999996,0.032799999999999996,0.34959999999999997,0.3528,0.032799999999999996,0.35119999999999996,0,LMEDGE_LOW,LMEDGE_MID,0.032799999999999996,0.3499999995052814,True,
ROUTE_0279,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.04239999999999999,0.04239999999999999,0.34959999999999997,0.3528,0.04239999999999999,0.35119999999999996,0,LMEDGE_LOW,LMEDGE_MID,0.04239999999999999,0.3499999995052814,True,
ROUTE_0280,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.048799999999999996,0.048799999999999996,0.34959999999999997,0.3528,0.048799999999999996,0.35119999999999996,0,LMEDGE_LOW,LMEDGE_MID,0.048799999999999996,0.3499999995052814,True,
ROUTE_0281,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.02,0.02,0.1288,0.13199999999999998,0.02,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.02,0.1300000004947186,True,
ROUTE_0282,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.0264,0.0264,0.1288,0.13199999999999998,0.0264,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.0264,0.1300000004947186,True,
ROUTE_0283,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.032799999999999996,0.032799999999999996,0.1288,0.13199999999999998,0.032799999999999996,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.032799999999999996,0.1300000004947186,True,
ROUTE_0284,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.04239999999999999,0.04239999999999999,0.1288,0.13199999999999998,0.04239999999999999,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.04239999999999999,0.1300000004947186,True,
ROUTE_0285,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.048799999999999996,0.048799999999999996,0.1288,0.13199999999999998,0.048799999999999996,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.048799999999999996,0.1300000004947186,True,
ROUTE_0286,Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2504,0.2504,0.0504,0.2504,0,LMEDGE_LOW,LOWM_EXT_LOW,0.04999999950528145,0.2504,True,
ROUTE_0287,Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.276,0.276,0.0504,0.276,0,LMEDGE_LOW,LOWM_EXT_LOW,0.04999999950528145,0.276,True,
ROUTE_0288,Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3016,0.3016,0.0504,0.3016,0,LMEDGE_LOW,LOWM_EXT_LOW,0.04999999950528145,0.3016,True,
ROUTE_0289,Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.324,0.324,0.0504,0.324,0,LMEDGE_LOW,LOWM_EXT_LOW,0.04999999950528145,0.324,True,
ROUTE_0290,Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.34959999999999997,0.34959999999999997,0.0504,0.34959999999999997,0,LMEDGE_LOW,LOWM_EXT_LOW,0.04999999950528145,0.34959999999999997,True,
ROUTE_0291,Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.13199999999999998,0.13199999999999998,0.0504,0.13199999999999998,0,LMEDGE_LOW,LOWM_EXT_VLOW_MOD,0.04999999950528145,0.13199999999999998,True,
ROUTE_0292,Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.16079999999999997,0.16079999999999997,0.0504,0.16079999999999997,0,LMEDGE_LOW,LOWM_EXT_VLOW_MOD,0.04999999950528145,0.16079999999999997,True,
ROUTE_0293,Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.18959999999999996,0.18959999999999996,0.0504,0.18959999999999996,0,LMEDGE_LOW,LOWM_EXT_VLOW_MOD,0.04999999950528145,0.18959999999999996,True,
ROUTE_0294,Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.21839999999999998,0.21839999999999998,0.0504,0.21839999999999998,0,LMEDGE_LOW,LOWM_EXT_VLOW_MOD,0.04999999950528145,0.21839999999999998,True,
ROUTE_0295,Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.24719999999999998,0.24719999999999998,0.0504,0.24719999999999998,0,LMEDGE_LOW,LOWM_EXT_VLOW_MOD,0.04999999950528145,0.24719999999999998,True,
ROUTE_0296,Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3528,0.3528,0.0504,0.3528,0,LMEDGE_MID,LOWM_EXT_LOW,0.04999999950528145,0.3528,True,
ROUTE_0297,Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3656,0.3656,0.0504,0.3656,0,LMEDGE_MID,LOWM_EXT_LOW,0.04999999950528145,0.3656,True,
ROUTE_0298,Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3752,0.3752,0.0504,0.3752,0,LMEDGE_MID,LOWM_EXT_LOW,0.04999999950528145,0.3752,True,
ROUTE_0299,Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3848,0.3848,0.0504,0.3848,0,LMEDGE_MID,LOWM_EXT_LOW,0.04999999950528145,0.3848,True,
ROUTE_0300,Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3976,0.3976,0.0504,0.3976,0,LMEDGE_MID,LOWM_EXT_LOW,0.04999999950528145,0.3976,True,
ROUTE_0301,eta,LMEDGE_MID__LOWM_EXT_LOW,32,25,0.052000000000000005,0.052000000000000005,0.3976,0.4008,0.052000000000000005,0.3992,0,LOWM_EXT_LOW,LMEDGE_MID,0.052000000000000005,0.4000000004947186,True,
ROUTE_0302,eta,LMEDGE_MID__LOWM_EXT_LOW,32,25,0.0552,0.0552,0.3976,0.4008,0.0552,0.3992,0,LOWM_EXT_LOW,LMEDGE_MID,0.0552,0.4000000004947186,True,
ROUTE_0303,eta,LMEDGE_MID__LOWM_EXT_LOW,32,25,0.058399999999999994,0.058399999999999994,0.3976,0.4008,0.058399999999999994,0.3992,0,LOWM_EXT_LOW,LMEDGE_MID,0.058399999999999994,0.4000000004947186,True,
ROUTE_0304,Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4008,0.4008,0.06,0.4008,0,LMEDGE_MID,LOWM_EXT_MID,0.06000000049471855,0.4008,True,
ROUTE_0305,Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4392,0.4392,0.06,0.4392,0,LMEDGE_MID,LOWM_EXT_MID,0.06000000049471855,0.4392,True,
ROUTE_0306,Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4744,0.4744,0.06,0.4744,0,LMEDGE_MID,LOWM_EXT_MID,0.06000000049471855,0.4744,True,
ROUTE_0307,Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5095999999999999,0.5095999999999999,0.06,0.5095999999999999,0,LMEDGE_MID,LOWM_EXT_MID,0.06000000049471855,0.5095999999999999,True,
ROUTE_0308,Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5479999999999999,0.5479999999999999,0.06,0.5479999999999999,0,LMEDGE_MID,LOWM_EXT_MID,0.06000000049471855,0.5479999999999999,True,
ROUTE_0309,eta,LMEDGE_NEUTRAL1__LMEDGE_NEUTRAL2,26,27,0.02,0.02,0.7976,0.8008,0.02,0.7991999999999999,0,LMEDGE_NEUTRAL1,LMEDGE_NEUTRAL2,0.02,0.7999999995052814,True,
ROUTE_0310,eta,LMEDGE_NEUTRAL1__LMEDGE_NEUTRAL2,26,27,0.0296,0.0296,0.7976,0.8008,0.0296,0.7991999999999999,0,LMEDGE_NEUTRAL1,LMEDGE_NEUTRAL2,0.0296,0.7999999995052814,True,
ROUTE_0311,eta,LMEDGE_NEUTRAL1__LMEDGE_NEUTRAL2,26,27,0.0392,0.0392,0.7976,0.8008,0.0392,0.7991999999999999,0,LMEDGE_NEUTRAL1,LMEDGE_NEUTRAL2,0.0392,0.7999999995052814,True,
ROUTE_0312,eta,LMEDGE_NEUTRAL1__LMEDGE_NEUTRAL2,26,27,0.048799999999999996,0.048799999999999996,0.7976,0.8008,0.048799999999999996,0.7991999999999999,0,LMEDGE_NEUTRAL1,LMEDGE_NEUTRAL2,0.048799999999999996,0.7999999995052814,True,
ROUTE_0313,eta,LMEDGE_NEUTRAL1__LMEDGE_NEUTRAL2,26,27,0.058399999999999994,0.058399999999999994,0.7976,0.8008,0.058399999999999994,0.7991999999999999,0,LMEDGE_NEUTRAL1,LMEDGE_NEUTRAL2,0.058399999999999994,0.7999999995052814,True,
ROUTE_0314,Mach,LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,26,34,0.058399999999999994,0.0616,0.6504,0.6504,0.06,0.6504,0,LMEDGE_NEUTRAL1,LOWM_EXT_NEUTRAL1,0.06000000049471855,0.6504,True,
ROUTE_0315,Mach,LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,26,34,0.058399999999999994,0.0616,0.6888,0.6888,0.06,0.6888,0,LMEDGE_NEUTRAL1,LOWM_EXT_NEUTRAL1,0.06000000049471855,0.6888,True,
ROUTE_0316,Mach,LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,26,34,0.058399999999999994,0.0616,0.724,0.724,0.06,0.724,0,LMEDGE_NEUTRAL1,LOWM_EXT_NEUTRAL1,0.06000000049471855,0.724,True,
ROUTE_0317,Mach,LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,26,34,0.058399999999999994,0.0616,0.7592,0.7592,0.06,0.7592,0,LMEDGE_NEUTRAL1,LOWM_EXT_NEUTRAL1,0.06000000049471855,0.7592,True,
ROUTE_0318,Mach,LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,26,34,0.058399999999999994,0.0616,0.7976,0.7976,0.06,0.7976,0,LMEDGE_NEUTRAL1,LOWM_EXT_NEUTRAL1,0.06000000049471855,0.7976,True,
ROUTE_0319,eta,LMEDGE_NEUTRAL2__LMEDGE_NEUTRAL3,27,28,0.02,0.02,0.9191999999999999,0.9223999999999999,0.02,0.9207999999999998,0,LMEDGE_NEUTRAL2,LMEDGE_NEUTRAL3,0.02,0.9199999995052813,True,
ROUTE_0320,eta,LMEDGE_NEUTRAL2__LMEDGE_NEUTRAL3,27,28,0.0296,0.0296,0.9191999999999999,0.9223999999999999,0.0296,0.9207999999999998,0,LMEDGE_NEUTRAL2,LMEDGE_NEUTRAL3,0.0296,0.9199999995052813,True,
ROUTE_0321,eta,LMEDGE_NEUTRAL2__LMEDGE_NEUTRAL3,27,28,0.0392,0.0392,0.9191999999999999,0.9223999999999999,0.0392,0.9207999999999998,0,LMEDGE_NEUTRAL2,LMEDGE_NEUTRAL3,0.0392,0.9199999995052813,True,
ROUTE_0322,eta,LMEDGE_NEUTRAL2__LMEDGE_NEUTRAL3,27,28,0.048799999999999996,0.048799999999999996,0.9191999999999999,0.9223999999999999,0.048799999999999996,0.9207999999999998,0,LMEDGE_NEUTRAL2,LMEDGE_NEUTRAL3,0.048799999999999996,0.9199999995052813,True,
ROUTE_0323,eta,LMEDGE_NEUTRAL2__LMEDGE_NEUTRAL3,27,28,0.058399999999999994,0.058399999999999994,0.9191999999999999,0.9223999999999999,0.058399999999999994,0.9207999999999998,0,LMEDGE_NEUTRAL2,LMEDGE_NEUTRAL3,0.058399999999999994,0.9199999995052813,True,
ROUTE_0324,Mach,LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,27,35,0.058399999999999994,0.0616,0.8008,0.8008,0.06,0.8008,0,LMEDGE_NEUTRAL2,LOWM_EXT_NEUTRAL2,0.06000000049471855,0.8008,True,
ROUTE_0325,Mach,LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,27,35,0.058399999999999994,0.0616,0.8295999999999999,0.8295999999999999,0.06,0.8295999999999999,0,LMEDGE_NEUTRAL2,LOWM_EXT_NEUTRAL2,0.06000000049471855,0.8295999999999999,True,
ROUTE_0326,Mach,LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,27,35,0.058399999999999994,0.0616,0.8583999999999999,0.8583999999999999,0.06,0.8583999999999999,0,LMEDGE_NEUTRAL2,LOWM_EXT_NEUTRAL2,0.06000000049471855,0.8583999999999999,True,
ROUTE_0327,Mach,LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,27,35,0.058399999999999994,0.0616,0.8904,0.8904,0.06,0.8904,0,LMEDGE_NEUTRAL2,LOWM_EXT_NEUTRAL2,0.06000000049471855,0.8904,True,
ROUTE_0328,Mach,LMEDGE_NEUTRAL2__LOWM_EXT_NEUTRAL2,27,35,0.058399999999999994,0.0616,0.9191999999999999,0.9191999999999999,0.06,0.9191999999999999,0,LMEDGE_NEUTRAL2,LOWM_EXT_NEUTRAL2,0.06000000049471855,0.9191999999999999,True,
ROUTE_0329,Mach,LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,28,36,0.058399999999999994,0.0616,0.9223999999999999,0.9223999999999999,0.06,0.9223999999999999,0,LMEDGE_NEUTRAL3,LOWM_EXT_NEUTRAL3,0.06000000049471855,0.9223999999999999,True,
ROUTE_0330,Mach,LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,28,36,0.058399999999999994,0.0616,0.9351999999999999,0.9351999999999999,0.06,0.9351999999999999,0,LMEDGE_NEUTRAL3,LOWM_EXT_NEUTRAL3,0.06000000049471855,0.9351999999999999,True,
ROUTE_0331,Mach,LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,28,36,0.058399999999999994,0.0616,0.9511999999999999,0.9511999999999999,0.06,0.9511999999999999,0,LMEDGE_NEUTRAL3,LOWM_EXT_NEUTRAL3,0.06000000049471855,0.9511999999999999,True,
ROUTE_0332,Mach,LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,28,36,0.058399999999999994,0.0616,0.9672,0.9672,0.06,0.9672,0,LMEDGE_NEUTRAL3,LOWM_EXT_NEUTRAL3,0.06000000049471855,0.9672,True,
ROUTE_0333,Mach,LMEDGE_NEUTRAL3__LOWM_EXT_NEUTRAL3,28,36,0.058399999999999994,0.0616,0.98,0.98,0.06,0.98,0,LMEDGE_NEUTRAL3,LOWM_EXT_NEUTRAL3,0.06000000049471855,0.98,True,
ROUTE_0334,Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0616,0.0616,0.06,0.0616,0,LMEDGE_VLOW,LOWM_EXT_VLOW_EXTREME,0.06000000049471855,0.0616,True,
