status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit,p_rel_l2_core40,u_rel_l2_core40,v_rel_l2_core40,oracle_p_rel_l2_core40,oracle_u_rel_l2_core40,oracle_v_rel_l2_core40,retry_required
COMPLETED,,1.15,0.29,0.2481648590786716,0.0243847919214007,0.252418041229248,0.0201952289789915,0.0059700917961443,0.2124180412292479,0.2924180412292479,1e-06,0.0501952289789915,False,Maximum number of function evaluations has been exceeded.,0.2481648719355792,0.0243847939352137,1.3013666502698896e-08,0.0059700840499119,0.0029157714786775,6.3310766361533185e-09,460549.0734430876,0.2928386321291327,20.453698754310608,80,81,2,0.0002200813886829,0.000180020170087,0.0002305802801297,0.0002200785585844,0.0001800140297301,0.0002305815551155,False
COMPLETED,,1.15,0.295,0.2498796478668118,0.0217781061290199,0.2530007362365722,0.0187487490475177,0.0043495053671769,0.2130007362365722,0.2930007362365722,1e-06,0.0487487490475177,False,Maximum number of function evaluations has been exceeded.,0.2498796545673766,0.0217781241633438,1.923887755215476e-08,0.0043495131196693,0.0021738673072571,9.6497433247574e-09,225277.21557939128,0.3062842478975653,21.222645877860487,80,81,2,0.0002321988163537,0.0001916420629625,0.0002427250615006,0.0002321063828619,0.0001915623448312,0.0002426316205603,False
COMPLETED,,1.15,0.3,0.2515577466091791,0.0191764832750002,0.2532436549663543,0.0175574738532304,0.0023374085001498,0.2132436549663543,0.2932436549663543,1e-06,0.0475574738532304,False,Maximum number of function evaluations has been exceeded.,0.2515577586682218,0.0191764745737147,1.4870537238417376e-08,0.0023373937753373,0.0011960560494359,7.496230544824847e-09,159554.3309779422,0.2462920984253287,21.93480156175792,80,81,2,0.0002491484713786,0.0002075125030954,0.0002598604424476,0.0002492023873292,0.0002075545303287,0.0002599202217193,False
COMPLETED,,1.15,0.305,0.2532006740129504,0.0165798894695289,0.2532097101211548,0.0165797583758831,9.037059091636684e-06,0.2132097101211547,0.2932097101211547,1e-06,0.0465797583758831,False,Maximum number of function evaluations has been exceeded.,0.2532006791330779,0.0165798729770879,1.726894070929967e-08,9.03171517933408e-06,4.7360635958407645e-06,9.033954170243878e-09,524.2514525301063,0.3235818659886718,23.909272149205208,80,81,1,0.0002625300865651,0.0002207213881662,0.0002732194088848,0.0002626262330107,0.0002208016343226,0.0002733204497536,False
COMPLETED,,1.15,0.31,0.2548098695477486,0.0139882940338707,0.2529642581939697,0.0157790947705507,0.0025716237181382,0.2129642581939697,0.2929642581939697,1e-06,0.0457790947705507,False,Maximum number of function evaluations has been exceeded.,0.2548098800081284,0.0139883058090415,1.5750371288782732e-08,0.0025716230255543,0.0013805546213994,8.299041876185395e-09,166351.08510068027,0.253787063062191,23.859401177614927,80,81,2,0.000279131522625,0.0002369087035117,0.0002898683115976,0.0002790666782624,0.0002368499162758,0.0002898049923774,False
COMPLETED,,1.15,0.315,0.2563867015239384,0.0114016668043197,0.2525701522827148,0.015124368481338,0.0053314684550093,0.2125701522827147,0.2925701522827147,1e-06,0.0451243684813379,False,Maximum number of function evaluations has been exceeded.,0.2563867118332993,0.0114016636160696,1.0791101069825488e-08,0.0053314780611994,0.0029320551143702,5.876412724567056e-09,498953.2307886544,0.3345106448978185,24.26238966826349,80,81,2,0.0002964071479045,0.0002539493195635,0.000307160516343,0.0002964300837525,0.0002539658156386,0.0003071877336077,False
COMPLETED,,1.15,0.32,0.2579324673927366,0.0088199783947876,0.2520840167999267,0.0145895648747682,0.0082153820657662,0.2120840167999267,0.2920840167999267,1e-06,0.0445895648747682,False,Maximum number of function evaluations has been exceeded.,0.2579324693503099,0.0088199851413532,7.024830369100752e-09,0.0082153787212955,0.0046280233062646,4.162171253171219e-09,1111925.2488081737,0.3069050619378686,25.00900505948812,80,81,2,0.0003147970280223,0.000272315696222,0.0003255486942552,0.0003147554035153,0.0002722785742311,0.0003255065065613,False
COMPLETED,,1.15,0.325,0.2594484009759462,0.0062432011009221,0.2515542805194855,0.0141532914713025,0.011175270352376,0.2115542805194854,0.2915542805194854,1e-06,0.0441532914713025,False,Maximum number of function evaluations has been exceeded.,0.2594484159280747,0.0062432009246227,1.4953167865392994e-08,0.0111752810392318,0.006447347970845,8.578516059111809e-09,751569.1439426638,0.3359309211373329,25.493309353478253,80,81,2,0.0003340763988719,0.0002926339195659,0.0003447887010534,0.0003340810098049,0.0002926314883298,0.0003447987661128,False
COMPLETED,,1.15,0.33,0.2609356792914735,0.0036713066046515,0.2510204315185547,0.0137980952858924,0.0141726492722031,0.2110204315185546,0.2910204315185546,1e-06,0.0437980952858924,False,Maximum number of function evaluations has been exceeded.,0.2609356633280522,0.0036713018425251,1.6658591394992953e-08,0.014172641506815,0.0083714567871405,9.260009892065663e-09,904044.043658482,0.3440248686820268,26.661695738323036,80,81,2,0.0003544159729335,0.0003188127354529,0.0003650776829451,0.0003544448772783,0.000318849531466,0.0003651016697875,False
COMPLETED,,1.15,0.335,0.2623955037838868,0.0011041412933339,0.2505126595497131,0.0135098854079842,0.0171786051276527,0.210512659549713,0.290512659549713,1e-06,0.0435098854079842,False,Maximum number of function evaluations has been exceeded.,0.2623954166208345,0.00110427072869,1.560477782345046e-07,0.0171784513615869,0.0103848917582844,1.2078104164720281e-08,859811.4088648395,0.3466679323464632,27.95736393518746,80,81,2,0.0003767822307142,0.0003681997974825,0.0003874056832171,0.00037588452596,0.0003675502046355,0.0003864521914072,False
