dataset,source_id,chart,Mach,alpha,r_kappa_normalized_rms_stage2,r_q_normalized_rms_stage2,r_logamp_normalized_rms_stage2,bc_kappa_rmse_stage2,bc_q_rmse_stage2,r_kappa_normalized_rms_stage3,r_q_normalized_rms_stage3,r_logamp_normalized_rms_stage3,bc_kappa_rmse_stage3,bc_q_rmse_stage3,r_kappa_normalized_rms_delta,r_kappa_normalized_rms_ratio,r_q_normalized_rms_delta,r_q_normalized_rms_ratio,r_logamp_normalized_rms_delta,r_logamp_normalized_rms_ratio,bc_kappa_rmse_delta,bc_kappa_rmse_ratio,bc_q_rmse_delta,bc_q_rmse_ratio
T401,196,C12,1.25,0.28,0.019474145737618,0.0139821394148688,0.0092545322216912,0.0009656584095016,0.00166985220637,0.0116998176827385,0.0085374791224636,0.0058958614449497,0.0008859661667374,0.0003429485308079,-0.007774328054879499,0.6007872098922464,-0.0054446602924051995,0.6105989125945009,-0.0033586707767414995,0.6370782772932281,-7.969224276420004e-05,0.9174736718698167,-0.0013269036755621,0.20537657733998926
T401,197,C12,1.25,0.295,0.0191288845453281,0.0144098198534219,0.0086948963890276,0.0011489923909705,0.0015330900474733,0.012473597503392,0.0082310038566558,0.0057217858573317,0.0008940747260904,0.0004658114849095,-0.0066552870419361015,0.6520818019385485,-0.006178815996766099,0.5712079637623773,-0.002973110531695901,0.6580625692736517,-0.0002549176648801001,0.7781380739477456,-0.0010672785625638,0.303838307265257
T401,198,C12,1.25,0.305,0.0160521101129958,0.0143260873279794,0.008706592535445,0.0010951891276279,0.0015952548466129,0.0102177803826493,0.0080721166469713,0.0059989095228701,0.0007057141210413,0.000267809711622,-0.005834329730346501,0.6365381442516381,-0.0062539706810081,0.56345577561894,-0.0027076830125749,0.6890077258638464,-0.0003894750065866001,0.6443764855206565,-0.0013274451349909,0.16787895187444365
T401,199,C12,1.3,0.21,0.0202547838067848,0.0169475369566347,0.0103396857449858,0.000517250851951,0.0017511832137911,0.0107170041433844,0.0104804071001769,0.008801749133033,0.0010862006122533,0.0006357155009172,-0.0095377796634004,0.5291097770095426,-0.006467129856457801,0.6184029648080502,-0.0015379366119527994,0.8512588631914063,0.0005689497603023,2.0999493923621366,-0.0011154677128738999,0.36302055428052715
T401,200,C12,1.3,0.22,0.0181356726046262,0.0153838771554079,0.0090536204167316,0.000834053074105,0.0019389307649001,0.0106121209888157,0.0098168738277675,0.0075987622911159,0.0007947568808926,8.853185054206459e-05,-0.007523551615810498,0.5851517735332669,-0.0055670033276404,0.6381274192843234,-0.0014548581256157008,0.8393064808717802,-3.9296193212399935e-05,0.9528852606237707,-0.0018503989143580355,0.045660140188979896
T401,201,C12,1.3,0.23,0.0203114651166484,0.0155140881668037,0.0107347594122321,0.000964023612068,0.0018081871893661,0.0112120052871285,0.0100948689146633,0.009649264480212,0.0002971897152006,0.0005765403453725,-0.0090994598295199,0.5520037684498948,-0.0054192192521404,0.6506904438163382,-0.001085494932020101,0.8988803670082074,-0.0006668338968673999,0.3082805353315733,-0.0012316468439936001,0.3188499225982344
T401,202,C12,1.3,0.24,0.0178219275899731,0.0138444019886886,0.0080433251423311,0.0008773644331852,0.0014448929127592,0.0103262840353381,0.009182081709266,0.0074955035010693,0.0002803062022688,0.0009559724060257,-0.007495643554634999,0.5794145433038249,-0.004662320279422601,0.6632342600834696,-0.0005478216412618002,0.9318911480553388,-0.0005970582309164001,0.3194866257014445,-0.0004889205067335,0.6616216313222505
T401,203,C12,1.3,0.255,0.0169881819725754,0.0138710423563327,0.0105623666665439,0.0008654782921075,0.0010938572696294,0.0102407901613954,0.0088607666228381,0.0096961744426609,0.0006052040899689,0.0004974356686769,-0.00674739181118,0.6028184874595442,-0.0050102757334946,0.6387960180074569,-0.0008661922238830007,0.9179926004058685,-0.00026027420213860003,0.6992712532340769,-0.0005964216009524999,0.45475372563500155
T401,204,C12,1.3,0.26,0.0171537125442446,0.0151706822124845,0.0083257710105376,0.0008964361660814,0.0010777264543977,0.010315914785291,0.009256940053747,0.0071120035635996,0.0006703941052756,0.0003048421155113,-0.006837797758953599,0.6013808823415423,-0.0059137421587375,0.6101861421979514,-0.0012137674469379998,0.8542156101336702,-0.00022604206080579993,0.7478436620937553,-0.0007728843388864,0.2828566694891651
T401,205,C12,1.3,0.27,0.0166727897716854,0.0153590664802282,0.0099321201828993,0.0008722432522145,0.0011739938069427,0.0109811128052476,0.0091728859608578,0.0083074201303435,0.0007648527473351,0.0005223171312081,-0.005691676966437799,0.6586247985862749,-0.0061861805193704,0.5972293936396526,-0.0016247000525558015,0.8364196140766459,-0.00010739050487940007,0.8768800966854704,-0.0006516766757346001,0.4449062065909118
T401,206,C12,1.3,0.28,0.0175834132889042,0.0162241491949576,0.0089707377487561,0.0007076466658982,0.001395854593022,0.0121304781904077,0.0091522505856089,0.0069819475643077,0.0006715525160295,0.0004643617741145,-0.005452935098496498,0.689881878512319,-0.007071898609348698,0.5641128219194005,-0.0019887901844484,0.7783024941595055,-3.6094149868699994e-05,0.9489941073588095,-0.0009314928189075,0.33267202503461707
T401,207,C12,1.3,0.29,0.0186892215429575,0.0155869725279257,0.0079204911252019,0.0004649871686464,0.0016224008544617,0.012679779426188,0.0084595055462526,0.0066670110295257,0.0003894537386151,5.548131959988603e-05,-0.006009442116769501,0.678454123786981,-0.007127466981673101,0.5427292266728837,-0.0012534800956761991,0.8417421248427639,-7.553343003129998e-05,0.8375580335879345,-0.0015669195348618139,0.034197047817935415
T401,208,C12,1.3,0.305,0.0167698378503798,0.0155723792125435,0.0117564841810039,0.0006528540685084,0.00182860223874,0.0107982962361869,0.0093695639549593,0.0094337513511388,8.045972470750909e-05,0.0006328391731315,-0.0059715416141929,0.6439117857029454,-0.006202815257584199,0.601678383699528,-0.002322732829865101,0.8024296384782988,-0.0005723943438008909,0.1232430470891273,-0.0011957630656084998,0.34607809162891456
T401,209,C12,1.35,0.21,0.0208966901752817,0.0162661214239942,0.0099036237816459,0.0006204536042853,0.0021184655175221,0.0117104210163122,0.0110082050898003,0.0086247841868598,0.0009989073829118,0.0003140606572717,-0.009186269158969501,0.5603959726676828,-0.0052579163341939,0.6767566036708705,-0.0012788395947860992,0.8708715493457924,0.0003784537786264999,1.609963059304717,-0.0018044048602504001,0.14824912403532842
T401,210,C12,1.35,0.225,0.0172880623887908,0.0144792722980044,0.0096926000292097,0.0013292982924358,0.0021251899808471,0.010940949114895,0.0092773759050815,0.0085084648335429,0.0005748193572992,0.0013475324865964,-0.006347113273895802,0.6328615011239703,-0.0052018963929229,0.6407349564356318,-0.0011841351956667998,0.8778310059119039,-0.0007544789351366,0.4324231518013189,-0.0007776574942507002,0.6340762467077291
T401,211,C12,1.35,0.235,0.01724997751991,0.0165480002100828,0.0082807197666741,0.0016207613640379,0.0015302201444566,0.0108322320479331,0.0100243316335536,0.0080602255886429,0.0006609453464175,0.0017432059804859,-0.006417745471976899,0.627956299388245,-0.006523668576529199,0.6057729940954263,-0.00022049417803119906,0.9733725830309363,-0.0009598160176204,0.407799297961328,0.0002129858360293,1.1391864019048932
T401,212,C12,1.35,0.245,0.0152363287608236,0.0153006465911174,0.0091702315206623,0.0017344682730723,0.0008595417993489,0.0103112808904717,0.0097604682092204,0.0083687189946301,0.0006002005775103,0.0012556466520705,-0.0049250478703519,0.6767562614548311,-0.005540178381897,0.6379121399279112,-0.0008015125260322012,0.9125962606040819,-0.0011342676955620001,0.3460429843707386,0.0003961048527216,1.4608325657014565
T401,213,C12,1.35,0.255,0.0152141872859361,0.0156602945159894,0.0085098132878431,0.0016473878460627,0.000546756678175,0.0099951074143135,0.0090261573635048,0.007344086344003,0.0006680032069872,0.0001518606690411,-0.0052190798716226,0.6569596670834278,-0.006634137152484598,0.5763721336331802,-0.0011657269438400996,0.8630138048380653,-0.0009793846390755002,0.4054923730217781,-0.0003948960091339,0.2777481741018517
T401,214,C12,1.35,0.27,0.0160316890454032,0.0149641724693639,0.0095479849360722,0.001113809795266,0.0008266420836328,0.0107962527259006,0.0090738967484237,0.0077107219497128,0.0010518942328527,0.0008966461885876,-0.005235436319502601,0.6734320192541553,-0.0058902757209402,0.6063747772889319,-0.0018372629863593996,0.8075758394403999,-6.191556241330002e-05,0.9444110092437162,7.000410495480009e-05,1.0846849033467505
T401,215,C12,1.35,0.28,0.0163116285575585,0.0154803780358867,0.014285177961069,0.0007197784642693,0.0012765474881417,0.0105264896615202,0.0091071657012178,0.0131031047427125,0.0008134116918068,0.0005376410060928,-0.005785138896038301,0.6453365232279289,-0.0063732123346689,0.5883038308305855,-0.0011820732183565,0.9172517681209172,9.36332275375e-05,1.1300861753797455,-0.0007389064820489,0.42116804199384433
T401,216,C12,1.35,0.295,0.0214387398168727,0.0175481340080528,0.0109267340407631,0.0004101547669215,0.001796469296001,0.0123537791548201,0.0098884337202494,0.009674424998354,0.000195287412342,0.000492590353921,-0.0090849606620526,0.5762362555049733,-0.007659700287803401,0.5635034309466533,-0.0012523090424091006,0.885390361132864,-0.00021486735457950003,0.4761310317268025,-0.00130387894208,0.27419914997574546
T401,217,C12,1.4,0.22,0.0192806392995895,0.0157036441271172,0.0108243737228384,0.0004804047845245,0.0025083711306092,0.010779148557622,0.0100012418025504,0.0089823043584186,0.0003365294923987,0.0016050949300394,-0.008501490741967502,0.5590659308610941,-0.005702402324566801,0.6368739460467117,-0.0018420693644197999,0.8298220837910273,-0.00014387529212579996,0.700512366319985,-0.0009032762005697999,0.639895313118827
T401,218,C12,1.4,0.235,0.0188644297173255,0.0175722893988963,0.010226344990662,0.0006753883071174,0.0017921070583721,0.0117509178142161,0.0099681714760626,0.007810611282345,0.0002063491711406,0.0018113406203476,-0.007113511903109399,0.622914023392067,-0.007604117922833699,0.5672665211562412,-0.0024157337083170003,0.7637734977137107,-0.00046903913597680006,0.3055267154702623,1.92335619755e-05,1.010732373317569
T401,219,C12,1.4,0.25,0.0174862959808306,0.0176221400780378,0.0092583244897411,0.001188038846658,0.0008762689151118,0.0101986207849296,0.0088430364161281,0.0083268751200435,0.000677365058091,0.0003414768878391,-0.007287675195900999,0.5832350542453283,-0.0087791036619097,0.5018139895022761,-0.0009314493696975998,0.8993933113135413,-0.000510673788567,0.5701539642381682,-0.0005347920272727,0.38969417030562153
T401,220,C12,1.4,0.26,0.0161121929769321,0.0183315101467068,0.0096252363999552,0.0010284149413169,0.0008017615541642,0.0101425436756146,0.0093071382272972,0.0087177860089631,0.0011773327187725,0.0009601649306741,-0.005969649301317499,0.6294949228907404,-0.009024371919409602,0.5077125753858963,-0.0009074503909921004,0.905721755468123,0.00014891777745560004,1.1448032029415176,0.00015840337650989997,1.1975691846125351
T401,221,C12,1.4,0.27,0.0175041839029135,0.0178600826175911,0.0104239323293463,0.0007319121865967,0.0011921533569262,0.0101704761903472,0.0106459534913276,0.0088172322913529,0.001269390266799,0.0009933615608754,-0.007333707712566301,0.5810311549945705,-0.007214129126263499,0.5960752656788934,-0.001606700037993401,0.845864306556357,0.0005374780802023,1.734347767457604,-0.00019879179605079996,0.8332498122864355
T401,222,C12,1.4,0.285,0.0190949304196979,0.0156008582322739,0.0100409962595122,0.0010192108429141,0.0019255792076746,0.0097035532673661,0.0099323557008548,0.0094098924466848,0.0007982816585191,9.263157250069468e-05,-0.009391377152331801,0.5081743192609978,-0.0056685025314191,0.6366544425298012,-0.0006311038128274,0.9371472913128981,-0.00022092918439500005,0.7832350529520219,-0.0018329476351739051,0.04810582298121092
V64,36,C20,1.45,0.105,0.0149001513634876,0.0149486114933949,0.0081992314491871,0.0004180646840008,0.0001836060107705,0.0078103709393195,0.007520756683571,0.0046927629916209,0.0001911193169346,0.0006641303051077,-0.0070897804241680995,0.5241806441281257,-0.0074278548098239,0.5031073746811919,-0.0035064684575662006,0.5723418128520029,-0.00022694536706620002,0.4571525035447248,0.00048052429433720004,3.6171490373364503
V64,37,C20,1.5,0.085,0.0162299432207517,0.0130060227796372,0.0073945185877175,0.0003390279709718,0.0003329371937684,0.0079832623299536,0.0066361020090989,0.0037311746815002,0.0004092791550688,0.0004407181461189,-0.008246680890798098,0.4918847972151964,-0.006369920770538299,0.5102329990909037,-0.0036633439062173,0.5045865578994939,7.025118409699998e-05,1.2072135343158557,0.00010778095235050003,1.3237275809607363
V64,38,C20,1.55,0.06,0.0154330445927563,0.0146427853925355,0.0093713972158866,0.0002370982116828,7.564786664156613e-05,0.0087749878457469,0.0072623265385853,0.0042472553526305,0.0002936880229022,0.0005445380917708,-0.006658056747009401,0.568584364090126,-0.007380458853950201,0.4959661938559476,-0.005124141863256101,0.45321473999954437,5.6589811219400014e-05,1.2386766682791697,0.00046889022512923385,7.198327143195249
V64,39,C20,1.6,0.11,0.0215148208833406,0.0174363131364902,0.0100129808518943,0.0004796845092161,0.0005469991741505,0.0086700407227587,0.0078320101297122,0.004821533448956,0.0007059136489526,0.0003034524623521,-0.012844780160581899,0.4029799164850173,-0.009604303006778,0.4491781071149497,-0.005191447402938299,0.4815282801668238,0.00022622913973649998,1.4716206910792333,-0.00024354671179839998,0.554758538389692
T401,223,C20,1.45,0.055,0.0203213015845071,0.0193080049509308,0.0104952031403624,0.0003536448807856,0.000676724394481,0.0103300924309613,0.009121433342099,0.0059803732451355,0.0002420667617245,0.0008589475942404,-0.009991209153545798,0.5083381292287367,-0.0101865716088318,0.47241718475213434,-0.0045148298952269,0.5698196752510878,-0.00011157811906110002,0.6844910668203759,0.00018222319975940001,1.2692723969248254
T401,224,C20,1.45,0.065,0.0175623848100932,0.0175771075523816,0.0088449142338112,0.0001977509741287,0.0004760732492183,0.0085396810195377,0.0081061060278633,0.0050501902440358,0.0002011875123075,0.0005485135886794,-0.009022703790555501,0.48624837184013286,-0.0094710015245183,0.4611740585705734,-0.0037947239897754004,0.5709710812944441,3.436538178799999e-06,1.0173781099887955,7.244033946109997e-05,1.1521621716406985
T401,225,C20,1.45,0.075,0.0166017711149459,0.0157901291651493,0.0085798295584164,0.0001195749025706,0.0009284457540242,0.0082870705003183,0.0080413374999125,0.0046774974940464,0.0001271365605995,0.0007788807666791,-0.008314700614627602,0.4991678564257392,-0.007748791665236801,0.5092635668656018,-0.0039023320643700003,0.5451737079622986,7.5616580289000095e-06,1.0632378355854015,-0.00014956498734510003,0.838908211172452
T401,226,C20,1.45,0.085,0.016552872115662,0.0114342080987083,0.0073901068884061,0.0004080396938836,0.0003690920398915,0.0085466936522519,0.0068028748889575,0.0042251922541339,0.0001461236282842,0.0005593221357775,-0.008006178463410101,0.5163269306095337,-0.0046313332097508,0.5949581143031678,-0.0031649146342722003,0.5717362844592346,-0.0002619160655994,0.3581113074893252,0.00019023009588600004,1.5154001585672803
T401,227,C20,1.45,0.1,0.0167315039941213,0.0122812447059537,0.0078434897625756,0.0005791751159599,0.0007253737064154,0.0078703371103158,0.0067691053255755,0.0044637202908376,0.0003241302994253,0.0011759681197155,-0.008861166883805501,0.4703902956411499,-0.0055121393803782,0.5511742081235441,-0.0033797694717380006,0.56909875909264,-0.00025504481653460003,0.5596412734136554,0.0004505944133001,1.6211893391157164
T401,228,C20,1.45,0.11,0.0166117797994234,0.0142535569914474,0.0073697606438405,0.0005212399705947,0.0010995237269692,0.008106749125403,0.0078877756431827,0.0049251601306539,0.0002521406107246,0.000798866127053,-0.008505030674020399,0.4880120747618138,-0.006365781348264701,0.5533899817368831,-0.0024446005131866008,0.6682930923638952,-0.00026909935987010005,0.48373230172069187,-0.0003006575999161999,0.7265565148421559
T401,229,C20,1.5,0.05,0.0248108543592256,0.026075236964972,0.0146159885540206,0.000616486942365,0.0003512122150153,0.0135033580376607,0.0125160095205482,0.0080184673377856,0.0002757172868667,0.0006174633848533,-0.011307496321564902,0.5442520375216199,-0.0135592274444238,0.4799960030032134,-0.006597521216235001,0.5486093060451844,-0.0003407696554983,0.44723945945874977,0.000266251169838,1.758091998099785
T401,230,C20,1.5,0.065,0.0148964489924779,0.0144504226835671,0.00866144970185,0.000209392457475,0.0006017882119815,0.0093657903150741,0.007313202232075,0.0043146633381217,0.0002273809001068,0.0005176577988734,-0.0055306586774038005,0.6287263709494418,-0.0071372204514920995,0.506089156851551,-0.0043467863637283,0.49814563227217384,1.7988442631800005e-05,1.0859077869791356,-8.41304131081e-05,0.8601993002968853
T401,231,C20,1.5,0.075,0.015322037742098,0.0139570697240195,0.0080859439766035,0.0003124746655984,0.0010696864705189,0.00824153580479,0.0073075980110125,0.0039628125159565,0.0004108414607324,0.0008025916609312,-0.007080501937308,0.5378877107283193,-0.0066494717130069995,0.5235768077045891,-0.004123131460646999,0.4900865659498521,9.8366795134e-05,1.3147992652320282,-0.0002670948095876999,0.7503055175988779
T401,232,C20,1.5,0.09,0.0143322176721344,0.0140297647360609,0.0081249442938238,0.0002709381562929,0.0003966668286186,0.0076253355673157,0.0071008010046883,0.0044860302587782,0.0002237939475059,0.0007896446375421,-0.0067068821048187,0.5320415682871854,-0.006928963731372599,0.5061240254754246,-0.003638914035045601,0.5521305865676234,-4.714420878699997e-05,0.825996421352944,0.0003929778089235,1.9906999541455304
T401,233,C20,1.5,0.1,0.0145738226237776,0.013422243664618,0.0082452605479693,0.0002781026385029,0.0011750495892109,0.0075258176476624,0.0065401988941088,0.0040478629686128,0.0003893314076096,0.0015035695629077,-0.007048004976115199,0.5163928395412072,-0.0068820447705092,0.487265695477518,-0.004197397579356499,0.49093208699265867,0.00011122876910670004,1.399955821007215,0.00032851997369680004,1.2795796677120805
T401,234,C20,1.5,0.115,0.0157969593829722,0.0150017450293625,0.0078002584185006,0.0003845529085755,0.00128495029088,0.0076484204526264,0.0078517243004788,0.0045132024159328,0.0004215157880772,0.0006717209591894,-0.008148538930345797,0.48417041958535123,-0.0071500207288837,0.5233873982733901,-0.0032870560025677993,0.5785965251136318,3.696287950169996e-05,1.096119100070317,-0.0006132293316906,0.5227602685932473
T401,235,C20,1.55,0.055,0.0211934363364039,0.019913456344134,0.0117329322906492,0.0004181573699103,0.000248755027388,0.0105109409363591,0.008226878220311,0.006044341171725,0.0003557860710991,0.0005206959969273,-0.010682495400044801,0.4959526510717136,-0.011686578123822998,0.4131316069967146,-0.005688591118924201,0.5151603215627657,-6.237129881119999e-05,0.8508425217410865,0.0002719409695393,2.093207933904931
T401,236,C20,1.55,0.065,0.0147501878628571,0.0141465320897749,0.0091422847164088,0.0001464935635186,0.0003028320722859,0.0080136575824239,0.0062950645267168,0.0044175087881851,0.0002952777164868,0.0004108470296253,-0.0067365302804332,0.5432918995291807,-0.0078514675630581,0.4449899443035136,-0.004724775928223701,0.48319527614978397,0.0001487841529682,2.0156361098370654,0.0001080149573394,1.3566826872862543
T401,237,C20,1.55,0.075,0.0154704049367862,0.0141511222368531,0.0089654739378884,0.0002514921062432,0.0006907592749441,0.0080056518672393,0.0072248787646183,0.0043540255496005,0.0006044736689156,0.0002222494399828,-0.0074647530695469005,0.5174817272043807,-0.0069262434722348,0.5105516469784205,-0.004611448388287901,0.48564365696276673,0.0003529815626724,2.4035492721630667,-0.00046850983496130006,0.3217465882029389
T401,238,C20,1.55,0.09,0.015560085149668,0.012213715868789,0.009106266065347,0.0003498902107944,1.741453005025828e-05,0.0065109973824807,0.0066352089145869,0.0040304262443611,0.0006422589408812,0.0004598525809603,-0.0090490877671873,0.4184422719961544,-0.005578506954202101,0.5432588235937722,-0.0050758398209859,0.44259921854232775,0.00029236873008680003,1.8356013431270293,0.0004424380509100417,26.406258430929054
T401,239,C20,1.55,0.1,0.0139149270133816,0.0132441454680501,0.0090262234632099,0.0004424133146948,0.0007636474140972,0.0058287354027124,0.0064985422471969,0.0038840080456123,0.0003115523322149,0.0011258035430807,-0.0080861916106692,0.41888364898407776,-0.0067456032208532,0.4906728231635516,-0.005142215417597599,0.4303026688230331,-0.0001308609824799,0.7042110213835341,0.0003621561289835001,1.4742452109415556
T401,240,C20,1.55,0.115,0.0197402220470548,0.0151571781572299,0.0096448840058051,0.0006994929695194,0.000594058584342,0.0077302682349047,0.0076289911163485,0.0045985550561721,0.0005555448094493,0.0003294380260566,-0.0120099538121501,0.3915998622750062,-0.007528187040881399,0.5033252916348093,-0.005046328949633001,0.4767869736333069,-0.00014394816007010005,0.7942107121262385,-0.0002646205582854,0.554554777491343
T401,241,C20,1.6,0.05,0.0308144983245475,0.0292848979786676,0.0180101760013483,0.0004581240139726,0.0004204868376415,0.0133288415660147,0.0136615254193514,0.0080197457625346,0.0006738526925042,0.0005162296311586,-0.0174856567585328,0.43255098381389695,-0.0156233725593162,0.4665041151689534,-0.0099904302388137,0.44528969411149655,0.00021572867853159999,1.4708958097632108,9.574279351709996e-05,1.2276951023107379
T401,242,C20,1.6,0.06,0.0176983075943977,0.0157115280118877,0.0127248294812017,0.0001986476252283,0.0001863462078238,0.0074935171659231,0.007581526796039,0.0050561324583235,0.0005011754186388,0.0002811118841859,-0.010204790428474601,0.42340303590921485,-0.008130001215848701,0.4825454780911598,-0.0076686970228782,0.39734382812696145,0.00030252779341050003,2.522936874089552,9.476567636210003e-05,1.5085463099507015
T401,243,C20,1.6,0.07,0.0172746189105717,0.0159928288260136,0.0105911598650175,0.0003081001160945,0.0002450089361658,0.0076267395168203,0.0075285812203566,0.0049041115870077,0.0003377646020452,0.0005732630337978,-0.009647879393751401,0.4414997260606946,-0.008464247605656998,0.47074731445326096,-0.005687048278009799,0.46303819879123287,2.9664485950699974e-05,1.0962819694024437,0.000328254097632,2.339763776656159
T401,244,C20,1.6,0.08,0.0161109077266044,0.0145050912810741,0.0100089954597475,0.0002189646131021,0.0003116854140991,0.007100679068249,0.0075530076262022,0.004701231540468,0.0007010856323232,8.143298768883885e-05,-0.0090102286583554,0.44073736804559105,-0.006952083654871899,0.5207142430090864,-0.0053077639192795,0.4697006367296923,0.00048212101922110004,3.2018216203560437,-0.00023025242641026112,0.26126659768219807
T401,245,C20,1.6,0.095,0.0183147902340215,0.0152228236726379,0.0104286891955291,0.0004513999962791,0.0003342740182703,0.0074330812713939,0.0068353023084932,0.0049566079227899,0.0007859758025016,0.0001810842767357,-0.010881708962627601,0.40585129157451283,-0.008387521364144699,0.44901671696948314,-0.0054720812727391994,0.47528580340805016,0.00033457580622249994,1.7411958550740265,-0.0001531897415346,0.5417240552308555
T401,246,C20,1.6,0.105,0.0191013300794764,0.0176317271902977,0.0101294823578607,0.0004846160399443,0.0004033916947149,0.0082629468793549,0.007426162884156,0.0047255773942584,0.0006359209913998,0.0002197229652371,-0.010838383200121501,0.4325848956577688,-0.0102055643061417,0.4211818163930322,-0.0054039049636023,0.46651716517293196,0.00015130495145550005,1.3122161442961948,-0.0001836687294778,0.544688867212278
T401,247,C20,1.6,0.115,0.0240614847566646,0.0174611991024262,0.0112070384715709,0.0004370213855632,0.000626601198297,0.0096319632943853,0.0073997059608498,0.0048350633244343,0.0007655777613295,0.000246928368242,-0.0144295214622793,0.40030627335735874,-0.0100614931415764,0.4237799430293207,-0.006371975147136599,0.43143095624231986,0.0003285563757663,1.751808462057026,-0.000379672830055,0.394075799588496
V64,40,C21,1.45,0.12,0.0179112349666858,0.0174542714588619,0.0128258671381996,0.0043694797042918,0.0050386685545003,0.0095718059663909,0.0101785448467814,0.0066656565423834,0.0006550188484117,0.0003947600459044,-0.008339429000294898,0.5344023449077681,-0.007275726612080501,0.5831549526871567,-0.0061602105958162,0.5197041627330529,-0.0037144608558801,0.1499077447981566,-0.0046439085085959,0.07834610306959346
V64,41,C21,1.5,0.205,0.018179661739761,0.0188643988615247,0.0102602571449661,0.0036055612189467,0.0026339082728929,0.0093251267535361,0.010516375590379,0.0057216090989287,0.0006267615428651,0.000389484205904,-0.0088545349862249,0.512942808673991,-0.0083480232711457,0.5574720757112439,-0.0045386480460374,0.5576477293004146,-0.0029787996760816,0.17383189600874316,-0.0022444240669889,0.14787310929253353
V64,42,C21,1.55,0.12,0.017532991873924,0.0170976552821632,0.0101506474377621,0.0011202784937095,0.0030659375973443,0.0092189975156985,0.0094155213825294,0.0061708164123045,0.0006460921567012,0.001147281499222,-0.008313994358225501,0.5258085774516033,-0.007682133899633799,0.5506907951496696,-0.003979831025457599,0.6079234305141991,-0.0004741863370083001,0.576724591544947,-0.0019186560981222997,0.37420249525488375
V64,43,C21,1.55,0.2,0.0180837115002896,0.0165670769508925,0.0114679279049801,0.0015944112661314,0.0022628159507957,0.0096871685258093,0.0101323802640919,0.0069898438563423,0.00021959638972,0.0004132070493607,-0.0083965429744803,0.5356847528591775,-0.006434696686800601,0.6115973441860574,-0.004478084048637801,0.6095123647670359,-0.0013748148764113999,0.13772882466693662,-0.001849608901435,0.18260744945491447
V64,44,C21,1.6,0.12,0.0180876122524716,0.01706357196798,0.0107984404297244,0.0005764785975733,0.003389601492129,0.0101844676577303,0.0094823717867091,0.006172880951056,0.0005449758770047,0.0001891168120619,-0.007903144594741299,0.5630631348998889,-0.007581200181270901,0.555708488498357,-0.0046255594786684,0.5716455993093389,-3.15027205686e-05,0.9453531827526443,-0.0032004846800671003,0.05579322893887335
T401,248,C21,1.45,0.125,0.0178044618881639,0.0164973206684276,0.0117910718953627,0.0046695832946578,0.0049670758768223,0.008802006217135,0.0101508363121178,0.0066220474628824,0.0007582077056508,0.0004054558020553,-0.0090024556710289,0.49437080842001874,-0.006346484356309801,0.6153021157880725,-0.005169024432480301,0.5616153918531172,-0.003911375589006999,0.16237159887868832,-0.0045616200747670005,0.08162867089413005
T401,249,C21,1.45,0.13,0.0155613775533727,0.0167652676911777,0.0116456016300828,0.005007320194345,0.0048559215775946,0.0077285319418333,0.0092645528732514,0.0058678153956995,0.0008679093215517,0.0004890065027086,-0.0078328456115394,0.4966483150560314,-0.007500714817926298,0.5526039335552416,-0.0057777862343833,0.503865371844922,-0.0041394108727933,0.17332810522719727,-0.004366915074886,0.10070313016686552
T401,250,C21,1.45,0.135,0.01766363429288,0.0169860746292488,0.0113304349839887,0.0052946625576315,0.0046974604829166,0.0077012287585877,0.0084439248131019,0.005536109224382,0.0009064517917817,0.0005498343913022,-0.009962405534292298,0.43599344454793054,-0.008542149816146899,0.4971086609122786,-0.0057943257596067,0.488605179960452,-0.0043882107658498,0.17120105047585688,-0.0041476260916144,0.11704928509815032
T401,251,C21,1.45,0.145,0.0161401351492481,0.0161448029492496,0.0113393690513424,0.0054446527082615,0.0043012447702766,0.0090690277758788,0.0084704337042027,0.0061747883778075,0.0005920916966063,0.0003904986827764,-0.007071107373369299,0.561892926671143,-0.007674369245046898,0.5246538920808818,-0.005164580673534899,0.5445442643104119,-0.0048525610116552,0.10874737624823774,-0.0039107460875002,0.09078736589810214
T401,252,C21,1.45,0.15,0.0155653158237311,0.0173176920578218,0.0108245770562193,0.0052672488381409,0.004151728007879,0.0094625201573501,0.0092389971414633,0.0056396302980486,0.000276951620589,0.0002293996940899,-0.006102795666381,0.6079234282495835,-0.008078694916358499,0.5335004867054652,-0.0051849467581707,0.5210023697700346,-0.0049902972175518995,0.052579938616826645,-0.0039223283137891,0.05525402763730031
T401,253,C21,1.45,0.155,0.01492286947192,0.0152385610971506,0.0113915911274668,0.0049471886186704,0.0040990133609326,0.0086596480503235,0.0084185010275424,0.0064676080015091,0.0001060400176482,0.000301383293441,-0.0062632214215965,0.5802937609699093,-0.006820060069608199,0.5524472405151524,-0.004923983125957701,0.5677528212818969,-0.004841148601022201,0.021434399579593786,-0.0037976300674916,0.07352581387351952
T401,254,C21,1.45,0.17,0.016966800867653,0.0153690455494726,0.0115450393173941,0.0036837171320292,0.0045917309903773,0.0102752459236623,0.0087195418530857,0.0054273111833477,0.0011900827148683,0.0010662413128678,-0.006691554943990699,0.6056089184881006,-0.006649503696386901,0.5673443952662967,-0.006117728134046401,0.4700989779368487,-0.0024936344171609002,0.3230657165613406,-0.0035254896775094996,0.23220901117732673
