condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds
seeded,40,C21,1.45,0.12,3,PINN,0,0.3238221,0.056237806,0.03,0.008,COMPLETED,,0,0.03,0.008,0.32376350625,0.056763847666666666,2.692746871247384e-06,6.58549873482251e-21,2.6927468712473907e-06,True,True,True,0.0005292948730230671,35.0573467919603
seeded,40,C21,1.45,0.12,4,PINN,0,0.3238221,0.056237806,0.03,0.015,COMPLETED,,0,0.03,0.015,0.32376350625,0.056755384125000016,2.9459119859000515e-06,6.586219520975915e-21,2.9459119859000583e-06,True,True,True,0.0005208841934802724,35.03811526193749
seeded,40,C21,1.45,0.12,5,PINN,0,0.3238221,0.056237806,0.03,0.03,COMPLETED,,0,0.03,0.03,0.32376350625,0.056765149750000014,2.730361249088844e-06,6.58549873482251e-21,2.730361249088851e-06,True,True,True,0.0005305889729377524,34.947753118001856
seeded,40,C21,1.45,0.12,6,PINN,0,0.3238221,0.056237806,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3237830375,0.056763847666666666,6.247201495532628e-06,6.5865078464813295e-21,6.247201495532635e-06,True,True,True,0.0005274900131525652,35.09436961996835
seeded,40,C21,1.45,0.12,7,PINN,0,0.3238221,0.056237806,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3237830375,0.056755384125000016,6.360560884765786e-06,6.5867961782976314e-21,6.360560884765793e-06,True,True,True,0.0005190500885124505,35.01265740999952
seeded,40,C21,1.45,0.12,8,PINN,0,0.3238221,0.056237806,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3237830375,0.056765149750000014,6.263484475277892e-06,6.585642888897747e-21,6.263484475277899e-06,True,True,True,0.0005287885301047365,32.998914837953635
seeded,40,C21,1.45,0.12,9,PINN,0,0.3238221,0.056237806,0.1,0.008,COMPLETED,,0,0.1,0.008,0.3237569958333333,0.056763847666666666,1.5186063624985161e-06,6.585642888897747e-21,1.5186063624985227e-06,True,True,True,0.0005300550797670085,28.766886514960788
seeded,40,C21,1.45,0.12,10,PINN,0,0.3238221,0.056237806,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3237569958333333,0.056755384125000016,1.9322064419605907e-06,6.586363682939761e-21,1.9322064419605975e-06,True,True,True,0.0005216566571950357,28.794328919961117
seeded,40,C21,1.45,0.12,11,PINN,0,0.3238221,0.056237806,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3237569958333333,0.056765149750000014,1.5843598890912596e-06,6.585354582324994e-21,1.5843598890912662e-06,True,True,True,0.0005313473281963918,28.666825806954876
seeded,41,C21,1.5,0.205,0,PINN,0,0.38782793,0.02448477,0.015,0.008,COMPLETED,,0,0.015,0.008,0.384517383125,0.02389622833333333,1.1706942599862594e-06,2.9839602555459466e-21,1.1706942599862624e-06,True,True,True,0.0033624547439296422,34.98497395392042
seeded,41,C21,1.5,0.205,1,PINN,0,0.38782793,0.02448477,0.015,0.015,COMPLETED,,0,0.015,0.015,0.384517383125,0.023889066875000007,3.307245988051085e-06,2.985901263580461e-21,3.3072459880510878e-06,True,True,True,0.0033637156278001463,35.035129237920046
seeded,41,C21,1.5,0.205,2,PINN,0,0.38782793,0.02448477,0.015,0.03,COMPLETED,,0,0.015,0.03,0.384517383125,0.023911040250651036,4.891558538309976e-06,2.9816318789416452e-21,4.891558538309979e-06,True,True,True,0.0033598938133310406,35.04346711898688
seeded,41,C21,1.5,0.205,3,PINN,0,0.38782793,0.02448477,0.03,0.008,COMPLETED,,0,0.03,0.008,0.38452714875,0.02389622833333333,4.584570749761118e-06,2.9820198786001564e-21,4.5845707497611216e-06,True,True,True,0.003352840311400815,39.52368489000946
seeded,41,C21,1.5,0.205,4,PINN,0,0.38782793,0.02448477,0.03,0.015,COMPLETED,,0,0.03,0.015,0.38452714875,0.023889066875000007,5.530394938303784e-06,2.984542491691985e-21,5.530394938303787e-06,True,True,True,0.00335410480955594,34.843485114048235
seeded,41,C21,1.5,0.205,5,PINN,0,0.38782793,0.02448477,0.03,0.03,COMPLETED,,0,0.03,0.03,0.38452714875,0.023911040250651036,6.600894281829973e-06,2.981243904526683e-21,6.600894281829977e-06,True,True,True,0.0033502720315878166,34.88460227800533
seeded,41,C21,1.5,0.205,6,PINN,0,0.38782793,0.02448477,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3845076175,0.02389622833333333,2.5568059349261534e-06,2.985707134378017e-21,2.5568059349261564e-06,True,True,True,0.003372070045396282,34.68150768696796
seeded,41,C21,1.5,0.205,7,PINN,0,0.38782793,0.02448477,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3845076175,0.023889066875000007,4.013187279330972e-06,2.9864836890531165e-21,4.013187279330976e-06,True,True,True,0.0033733273352568173,34.6857648860896
seeded,41,C21,1.5,0.205,8,PINN,0,0.38782793,0.02448477,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3845076175,0.023911040250651036,5.394065952625364e-06,2.982989988186961e-21,5.394065952625368e-06,True,True,True,0.0033695164227147086,34.93631472799461
seeded,41,C21,1.5,0.205,9,PINN,0,0.38782793,0.02448477,0.1,0.008,COMPLETED,,0,0.1,0.008,0.38450761749999995,0.02389622833333333,2.5568059349033064e-06,2.9853188949057906e-21,2.5568059349033093e-06,True,True,True,0.0033720700453963364,34.77100459206849
seeded,41,C21,1.5,0.205,10,PINN,0,0.38782793,0.02448477,0.1,0.015,COMPLETED,,0,0.1,0.015,0.38450761749999995,0.023889066875000007,4.013187279203211e-06,2.987454524391954e-21,4.013187279203214e-06,True,True,True,0.003373327335256872,34.7920251369942
seeded,41,C21,1.5,0.205,11,PINN,0,0.38782793,0.02448477,0.1,0.03,COMPLETED,,0,0.1,0.03,0.38450761749999995,0.023911040250651036,5.394065952633316e-06,2.9830870078231114e-21,5.39406595263332e-06,True,True,True,0.0033695164227147633,41.813834634958766
seeded,42,C21,1.55,0.12,0,PINN,0,0.35996458,0.045422435,0.015,0.008,COMPLETED,,0,0.015,0.008,0.36761106437499996,0.044240143333333336,1.0259141922208456e-06,6.795008102744699e-21,1.0259141922208524e-06,True,True,True,0.007737346889095017,36.12214509397745
seeded,42,C21,1.55,0.12,1,PINN,0,0.35996458,0.045422435,0.015,0.015,COMPLETED,,0,0.015,0.015,0.36761106437499996,0.044240794375,1.149589971179022e-06,6.794129560976329e-21,1.1495899711790288e-06,True,True,True,0.007737247434570597,36.08776611601934
seeded,42,C21,1.55,0.12,2,PINN,0,0.35996458,0.045422435,0.015,0.03,COMPLETED,,0,0.015,0.03,0.36761106437499996,0.04423102875000002,8.231997885184844e-07,6.794568824760766e-21,8.231997885184912e-07,True,True,True,0.007738744869141114,36.171481507015415
seeded,42,C21,1.55,0.12,3,PINN,0,0.35996458,0.045422435,0.03,0.008,COMPLETED,,0,0.03,0.008,0.36760129874999997,0.044240143333333336,2.374874661787512e-06,6.794861675172333e-21,2.374874661787519e-06,True,True,True,0.007727696089499825,36.11306524602696
seeded,42,C21,1.55,0.12,4,PINN,0,0.35996458,0.045422435,0.03,0.015,COMPLETED,,0,0.03,0.015,0.36760129874999997,0.044240794375,2.4308574560194662e-06,6.794422401921565e-21,2.430857456019473e-06,True,True,True,0.007727596510769169,36.12371400697157
seeded,42,C21,1.55,0.12,5,PINN,0,0.35996458,0.045422435,0.03,0.03,COMPLETED,,0,0.03,0.03,0.36760129874999997,0.04423102875000002,2.2946793957284125e-06,6.794422401921565e-21,2.2946793957284193e-06,True,True,True,0.007729095815109324,36.16039664193522
seeded,42,C21,1.55,0.12,6,PINN,0,0.35996458,0.045422435,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3675817675,0.044240143333333336,6.0517488463699556e-06,6.792665450913457e-21,6.051748846369962e-06,True,True,True,0.007708395357999345,36.275976113043725
seeded,42,C21,1.55,0.12,7,PINN,0,0.35996458,0.045422435,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3675817675,0.044240794375,6.073922670412312e-06,6.79310466736624e-21,6.0739226704123185e-06,True,True,True,0.007708295529934409,36.141899467096664
seeded,42,C21,1.55,0.12,8,PINN,0,0.35996458,0.045422435,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3675817675,0.04423102875000002,6.02093955253611e-06,6.793690311391388e-21,6.0209395525361165e-06,True,True,True,0.007709798587686674,36.19095763401128
seeded,42,C21,1.55,0.12,9,PINN,0,0.35996458,0.045422435,0.1,0.008,COMPLETED,,0,0.1,0.008,0.36758176750000005,0.04424014333333333,6.051748846358859e-06,6.793543898018518e-21,6.051748846358865e-06,True,True,True,0.007708395357999401,36.36090118798893
seeded,42,C21,1.55,0.12,10,PINN,0,0.35996458,0.045422435,0.1,0.015,COMPLETED,,0,0.1,0.015,0.36758176750000005,0.044240794375,6.073922670469624e-06,6.793543898018518e-21,6.0739226704696305e-06,True,True,True,0.007708295529934464,30.923612847924232
seeded,42,C21,1.55,0.12,11,PINN,0,0.35996458,0.045422435,0.1,0.03,COMPLETED,,0,0.1,0.03,0.36758176750000005,0.044231028750000005,6.020939552620106e-06,6.793690311391388e-21,6.0209395526201125e-06,True,True,True,0.007709798587686731,29.53941897000186
seeded,43,C21,1.55,0.2,0,PINN,0,0.40326327,0.021394387,0.015,0.008,COMPLETED,,0,0.015,0.008,0.40174959812500005,0.021618345333333337,2.1155704901970885e-06,4.184053226531882e-21,2.1155704901970927e-06,True,True,True,0.0015301502802781584,35.213288419065066
seeded,43,C21,1.55,0.2,1,PINN,0,0.40326327,0.021394387,0.015,0.015,COMPLETED,,0,0.015,0.015,0.40174959812500005,0.021618996375,2.0550183072140455e-06,4.1845128484497e-21,2.0550183072140497e-06,True,True,True,0.0015302457046186314,35.16203042899724
seeded,43,C21,1.55,0.2,2,PINN,0,0.40326327,0.021394387,0.015,0.03,COMPLETED,,0,0.015,0.03,0.40174959812500005,0.021622937774414062,2.228971116661402e-06,4.1837085266595975e-21,2.228971116661406e-06,True,True,True,0.0015308291876140684,35.304108793032356
seeded,43,C21,1.55,0.2,3,PINN,0,0.40326327,0.021394387,0.03,0.008,COMPLETED,,0,0.03,0.008,0.40175936375000004,0.021618345333333337,1.5961941012348352e-06,4.1837085266595975e-21,1.5961941012348394e-06,True,True,True,0.001520490494497878,35.18930452107452
seeded,43,C21,1.55,0.2,4,PINN,0,0.40326327,0.021394387,0.03,0.015,COMPLETED,,0,0.03,0.015,0.40175936375000004,0.021618996375,1.5150344849937853e-06,4.183134058426893e-21,1.5150344849937895e-06,True,True,True,0.0015205865250379033,35.12021134106908
seeded,43,C21,1.55,0.2,5,PINN,0,0.40326327,0.021394387,0.03,0.03,COMPLETED,,0,0.03,0.03,0.40175936375000004,0.021622937774414062,1.743701733895062e-06,4.1825596296372336e-21,1.7437017338950662e-06,True,True,True,0.001521173713049967,35.22423099097796
seeded,43,C21,1.55,0.2,6,PINN,0,0.40326327,0.021394387,0.06,0.008,COMPLETED,,0,0.06,0.008,0.40173983250000006,0.021618345333333337,5.510855476101988e-06,4.1856620136847715e-21,5.510855476101992e-06,True,True,True,0.0015398114012681987,35.18665064696688
seeded,43,C21,1.55,0.2,7,PINN,0,0.40326327,0.021394387,0.06,0.015,COMPLETED,,0,0.06,0.015,0.40173983250000006,0.021618996375,5.487885736865871e-06,4.186006794020868e-21,5.4878857368658756e-06,True,True,True,0.0015399062269320098,35.12298470805399
seeded,43,C21,1.55,0.2,8,PINN,0,0.40326327,0.021394387,0.06,0.03,COMPLETED,,0,0.06,0.03,0.40173983250000006,0.021622937774414062,5.555334104200837e-06,4.186006794020868e-21,5.555334104200841e-06,True,True,True,0.0015404860508590641,35.26895847299602
seeded,43,C21,1.55,0.2,9,PINN,0,0.40326327,0.021394387,0.1,0.008,COMPLETED,,0,0.1,0.008,0.40176587416666665,0.021618345333333337,3.817508971033175e-06,4.1823298691654225e-21,3.817508971033179e-06,True,True,True,0.0015140513917148094,35.094314766000025
seeded,43,C21,1.55,0.2,10,PINN,0,0.40326327,0.021394387,0.1,0.015,COMPLETED,,0,0.1,0.015,0.40176587416666665,0.021618996375,3.7842902115038665e-06,4.1817554955960266e-21,3.7842902115038708e-06,True,True,True,0.0015141478306367566,35.05835313000716
seeded,43,C21,1.55,0.2,11,PINN,0,0.40326327,0.021394387,0.1,0.03,COMPLETED,,0,0.1,0.03,0.40176587416666665,0.021622937774414062,3.881463674544393e-06,4.1819852402906195e-21,3.8814636745443976e-06,True,True,True,0.0015147375146108229,35.20653692795895
seeded,44,C21,1.6,0.12,0,PINN,0,0.38314873,0.039974157,0.015,0.008,COMPLETED,,0,0.015,0.008,0.387650683125,0.03917728200000001,1.9219518000098383e-06,6.882117523100844e-21,1.921951800009845e-06,True,True,True,0.0045719352254075495,29.708998654037714
seeded,44,C21,1.6,0.12,1,PINN,0,0.38314873,0.039974157,0.015,0.015,COMPLETED,,0,0.015,0.015,0.387650683125,0.03918314137500001,2.4944992832551747e-06,6.882559622051374e-21,2.4944992832551814e-06,True,True,True,0.004570917594826177,29.76709436508827
seeded,44,C21,1.6,0.12,2,PINN,0,0.38314873,0.039974157,0.015,0.03,COMPLETED,,0,0.015,0.03,0.387650683125,0.03917337575000001,1.885734427099055e-06,6.882706991523661e-21,1.885734427099062e-06,True,True,True,0.004572617691218995,29.787474618060514
seeded,44,C21,1.6,0.12,3,PINN,0,0.38314873,0.039974157,0.03,0.008,COMPLETED,,0,0.03,0.008,0.38766044875,0.03917728200000001,4.927855789580634e-07,6.883443862550924e-21,4.927855789580702e-07,True,True,True,0.0045815516852619476,29.760955324978568
seeded,44,C21,1.6,0.12,4,PINN,0,0.38314873,0.039974157,0.03,0.015,COMPLETED,,0,0.03,0.015,0.38766044875,0.03918314137500001,1.6648052901874419e-06,6.883591241489541e-21,1.6648052901874489e-06,True,True,True,0.004580536191112972,36.41439867194276
seeded,44,C21,1.6,0.12,5,PINN,0,0.38314873,0.039974157,0.03,0.03,COMPLETED,,0,0.03,0.03,0.38766044875,0.03917337575000001,3.237262911694746e-07,6.883886004099943e-21,3.237262911694815e-07,True,True,True,0.004582232718823124,36.78666433796752
seeded,44,C21,1.6,0.12,6,PINN,0,0.38314873,0.039974157,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3876409175,0.03917728200000001,3.858148487030318e-06,6.881970159939444e-21,3.858148487030324e-06,True,True,True,0.004562319399250938,36.750116420094855
seeded,44,C21,1.6,0.12,7,PINN,0,0.38314873,0.039974157,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3876409175,0.03918314137500001,4.1729313271715844e-06,6.882117523100844e-21,4.172931327171591e-06,True,True,True,0.004561299623369482,36.75627228303347
seeded,44,C21,1.6,0.12,8,PINN,0,0.38314873,0.039974157,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3876409175,0.03917337575000001,3.840293444621687e-06,6.881380723071063e-21,3.840293444621694e-06,True,True,True,0.004563003303254119,37.21342723595444
seeded,44,C21,1.6,0.12,9,PINN,0,0.38314873,0.039974157,0.1,0.008,COMPLETED,,0,0.1,0.008,0.38764091750000007,0.03917728200000001,3.858148487024141e-06,6.881822798355766e-21,3.858148487024148e-06,True,True,True,0.004562319399250993,37.0884384510573
seeded,44,C21,1.6,0.12,10,PINN,0,0.38314873,0.039974157,0.1,0.015,COMPLETED,,0,0.1,0.015,0.38764091750000007,0.03918314137500001,4.1729313271789104e-06,6.882412254156809e-21,4.172931327178917e-06,True,True,True,0.004561299623369537,36.83409063599538
seeded,44,C21,1.6,0.12,11,PINN,0,0.38314873,0.039974157,0.1,0.03,COMPLETED,,0,0.1,0.03,0.38764091750000007,0.03917337575000001,3.84029344461756e-06,6.881822798355766e-21,3.8402934446175665e-06,True,True,True,0.004563003303254174,36.829247376997955
seeded,45,C22,1.45,0.235,0,PINN,0,0.3672943,0.017903352,0.015,0.008,COMPLETED,,0,0.015,0.008,0.374511096875,0.017127310333333336,1.7963739222719494e-06,5.282771797523952e-22,1.7963739222719498e-06,True,True,True,0.0072584018766814196,44.05244512401987
seeded,45,C22,1.45,0.235,1,PINN,0,0.3672943,0.017903352,0.015,0.015,COMPLETED,,0,0.015,0.015,0.374511096875,0.017131867625,3.493085574059829e-06,5.268083838557461e-22,3.4930855740598294e-06,True,True,True,0.00725791604221754,35.97152089106385
seeded,45,C22,1.45,0.235,2,PINN,0,0.3672943,0.017903352,0.015,0.03,COMPLETED,,0,0.015,0.03,0.374511096875,0.0171392807421875,6.466692350041685e-06,5.251380789628846e-22,6.466692350041686e-06,True,True,True,0.007257131804096212,35.845884675043635
seeded,45,C22,1.45,0.235,3,PINN,0,0.3672943,0.017903352,0.03,0.008,COMPLETED,,0,0.03,0.008,0.37450133125,0.017127310333333336,5.274820530665782e-06,5.2770573837898395e-22,5.274820530665783e-06,True,True,True,0.0072486923032281676,35.86191267205868
seeded,45,C22,1.45,0.235,4,PINN,0,0.3672943,0.017903352,0.03,0.015,COMPLETED,,0,0.03,0.015,0.37450133125,0.017131867625,6.066216617285927e-06,5.269714824256223e-22,6.066216617285928e-06,True,True,True,0.007248205817948717,35.95090354594868
seeded,45,C22,1.45,0.235,5,PINN,0,0.3672943,0.017903352,0.03,0.03,COMPLETED,,0,0.03,0.03,0.37450133125,0.0171392807421875,8.149708588754083e-06,5.262784878419083e-22,8.149708588754083e-06,True,True,True,0.007247420529091138,35.87896808295045
seeded,45,C22,1.45,0.235,6,PINN,0,0.3672943,0.017903352,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3745208625,0.017127310333333336,3.3034814617991453e-06,5.263192396074111e-22,3.3034814617991457e-06,True,True,True,0.007268111600327055,38.21193647501059
seeded,45,C22,1.45,0.235,7,PINN,0,0.3672943,0.017903352,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3745208625,0.017131867625,4.459458276682412e-06,5.255452258532873e-22,4.459458276682413e-06,True,True,True,0.00726762641494973,35.87234764103778
seeded,45,C22,1.45,0.235,8,PINN,0,0.3672943,0.017903352,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3745208625,0.0171392807421875,7.035649815254279e-06,5.250566685174658e-22,7.03564981525428e-06,True,True,True,0.00726684322477244,35.83585645398125
seeded,45,C22,1.45,0.235,9,PINN,0,0.3672943,0.017903352,0.1,0.008,COMPLETED,,0,0.1,0.008,0.37452086250000005,0.017127310333333336,3.303481461570642e-06,5.264415043702504e-22,3.3034814615706425e-06,True,True,True,0.00726811160032711,35.88345719501376
seeded,45,C22,1.45,0.235,10,PINN,0,0.3672943,0.017903352,0.1,0.015,COMPLETED,,0,0.1,0.015,0.37452086250000005,0.017131867625,4.4594582762857306e-06,5.255859492197975e-22,4.459458276285731e-06,True,True,True,0.007267626414949786,35.859030534978956
seeded,45,C22,1.45,0.235,11,PINN,0,0.3672943,0.017903352,0.1,0.03,COMPLETED,,0,0.1,0.03,0.37452086250000005,0.0171392807421875,7.035649815573506e-06,5.249752643829342e-22,7.0356498155735065e-06,True,True,True,0.007266843224772495,35.86777489806991
seeded,46,C22,1.55,0.26,0,PINN,0,0.42387515,0.003822559,0.015,0.008,COMPLETED,,0,0.015,0.008,0.41896304062500006,0.0011509218582356768,3.8323412679668115e-06,4.547591800896955e-21,3.832341267966816e-06,True,True,True,0.005591642292673659,39.62985335092526
seeded,46,C22,1.55,0.26,1,PINN,0,0.42387515,0.003822559,0.015,0.015,COMPLETED,,0,0.015,0.015,0.41896304062500006,0.0011492337680664066,4.02229135148583e-06,4.55945875303447e-21,4.0222913514858345e-06,True,True,True,0.005592449043813889,39.462371172965504
seeded,46,C22,1.55,0.26,2,PINN,0,0.42387515,0.003822559,0.015,0.03,COMPLETED,,0,0.015,0.03,0.41896304062500006,0.0011532788073730467,3.8138168852932813e-06,4.53047794712992e-21,3.813816885293286e-06,True,True,True,0.005590516546680876,39.440913836006075
seeded,46,C22,1.55,0.26,3,PINN,0,0.42387515,0.003822559,0.03,0.008,COMPLETED,,0,0.03,0.008,0.41897280625000005,0.0011509218582356768,8.62754632535944e-07,4.5472324376781645e-21,8.627546325359485e-07,True,True,True,0.0055830653999767894,39.539138549007475
seeded,46,C22,1.55,0.26,4,PINN,0,0.42387515,0.003822559,0.03,0.015,COMPLETED,,0,0.03,0.015,0.41897280625000005,0.0011492337680664066,1.4954104168592065e-06,4.55753981417264e-21,1.4954104168592112e-06,True,True,True,0.005583873390296036,39.545162047958
seeded,46,C22,1.55,0.26,5,PINN,0,0.42387515,0.003822559,0.03,0.03,COMPLETED,,0,0.03,0.03,0.41897280625000005,0.0011532788073730467,7.762735268580356e-07,4.5302388213014425e-21,7.762735268580401e-07,True,True,True,0.005581937924226132,39.55018530704547
seeded,46,C22,1.55,0.26,6,PINN,0,0.42387515,0.003822559,0.06,0.008,COMPLETED,,0,0.06,0.008,0.41899233750000003,0.0011509218582356768,9.452669635937326e-06,4.542562007988048e-21,9.452669635937331e-06,True,True,True,0.005565923367008421,39.44422239204869
seeded,46,C22,1.55,0.26,7,PINN,0,0.42387515,0.003822559,0.06,0.015,COMPLETED,,0,0.06,0.015,0.41899233750000003,0.0011492337680664066,9.531263072528699e-06,4.553343543529103e-21,9.531263072528704e-06,True,True,True,0.0055667338454293384,39.317197859985754
seeded,46,C22,1.55,0.26,8,PINN,0,0.42387515,0.003822559,0.06,0.03,COMPLETED,,0,0.06,0.03,0.41899233750000003,0.0011532788073730467,9.445139003382835e-06,4.52593563555056e-21,9.44513900338284e-06,True,True,True,0.00556479241813262,39.51156278105918
seeded,46,C22,1.55,0.26,9,PINN,0,0.42387515,0.003822559,0.1,0.008,COMPLETED,,0,0.1,0.008,0.4189923375,0.0011509218582356768,9.452669544421606e-06,4.5434001135352774e-21,9.452669544421611e-06,True,True,True,0.005565923367008469,39.74665416008793
seeded,46,C22,1.55,0.26,10,PINN,0,0.42387515,0.003822559,0.1,0.015,COMPLETED,,0,0.1,0.015,0.4189923375,0.0011492337680664066,9.531262950952822e-06,4.552624376907136e-21,9.531262950952827e-06,True,True,True,0.005566733845429387,39.69703134801239
seeded,46,C22,1.55,0.26,11,PINN,0,0.42387515,0.003822559,0.1,0.03,COMPLETED,,0,0.1,0.03,0.4189923375,0.0011532788073730467,9.445139344907376e-06,4.525816131800889e-21,9.445139344907381e-06,True,True,True,0.005564792418132669,39.66537923703436
seeded,47,C22,1.6,0.22,0,PINN,0,0.43525052,0.009498814,0.015,0.008,COMPLETED,,0,0.015,0.008,0.425611848125,0.011806105666666662,8.940193036843466e-07,3.538660081249813e-21,8.940193036843501e-07,True,True,True,0.00991098331897418,37.09963246108964
seeded,47,C22,1.6,0.22,1,PINN,0,0.43525052,0.009498814,0.015,0.015,COMPLETED,,0,0.015,0.015,0.425611848125,0.011799040697265622,1.9277754523212363e-06,3.540773786713698e-21,1.9277754523212397e-06,True,True,True,0.009909340965610606,37.11344696092419
seeded,47,C22,1.6,0.22,2,PINN,0,0.43525052,0.009498814,0.015,0.03,COMPLETED,,0,0.015,0.03,0.425611848125,0.011809348041015624,2.121445533591894e-06,3.537075216303874e-21,2.1214455335918973e-06,True,True,True,0.009911738650136363,43.35319105302915
seeded,47,C22,1.6,0.22,3,PINN,0,0.43525052,0.009498814,0.03,0.008,COMPLETED,,0,0.03,0.008,0.42562161375,0.011806105666666662,4.182860190424367e-06,3.538343079861632e-21,4.18286019042437e-06,True,True,True,0.009901486272593508,45.87640156503767
seeded,47,C22,1.6,0.22,4,PINN,0,0.43525052,0.009498814,0.03,0.015,COMPLETED,,0,0.03,0.015,0.42562161375,0.011799040697265622,4.518116244919986e-06,3.53950548770472e-21,4.51811624491999e-06,True,True,True,0.009899842343699306,46.01976281206589
seeded,47,C22,1.6,0.22,5,PINN,0,0.43525052,0.009498814,0.03,0.03,COMPLETED,,0,0.03,0.03,0.42562161375,0.011809348041015624,4.604017094855362e-06,3.536969571262586e-21,4.604017094855365e-06,True,True,True,0.009902242328179019,45.56420567398891
seeded,47,C22,1.6,0.22,6,PINN,0,0.43525052,0.009498814,0.06,0.008,COMPLETED,,0,0.06,0.008,0.42560208250000003,0.011806105666666662,3.5868944700356694e-06,3.541725160065143e-21,3.5868944700356728e-06,True,True,True,0.009920480886855964,45.82572816393804
seeded,47,C22,1.6,0.22,7,PINN,0,0.43525052,0.009498814,0.06,0.015,COMPLETED,,0,0.06,0.015,0.42560208250000003,0.011799040697265622,3.972841057962758e-06,3.54257093255151e-21,3.972841057962761e-06,True,True,True,0.009918840106091972,45.45557921996806
seeded,47,C22,1.6,0.22,8,PINN,0,0.43525052,0.009498814,0.06,0.03,COMPLETED,,0,0.06,0.03,0.42560208250000003,0.011809348041015624,4.070306814340858e-06,3.5409851919699664e-21,4.0703068143408615e-06,True,True,True,0.009921235494942003,45.27858700195793
seeded,47,C22,1.6,0.22,9,PINN,0,0.43525052,0.009498814,0.1,0.008,COMPLETED,,0,0.1,0.008,0.4255499991666666,0.011806105666666662,2.373673130317753e-05,3.5478592982879306e-21,2.3736731303177535e-05,True,True,True,0.009971143328275077,45.19417298503686
seeded,47,C22,1.6,0.22,10,PINN,0,0.43525052,0.009498814,0.1,0.015,COMPLETED,,0,0.1,0.015,0.4255499991666666,0.011799040697265626,2.3798396922730366e-05,3.548705802837218e-21,2.379839692273037e-05,True,True,True,0.009969510885532384,45.224662825930864
seeded,47,C22,1.6,0.22,11,PINN,0,0.43525052,0.009498814,0.1,0.03,COMPLETED,,0,0.1,0.03,0.4255499991666666,0.011809348041015624,2.3814511597820808e-05,3.54976407551879e-21,2.381451159782081e-05,True,True,True,0.009971894102557806,45.29225509602111
seeded,48,C30,1.7,0.06,0,PINN,0,0.39153728,0.03392075,0.015,0.008,COMPLETED,,0,0.015,0.008,0.3910978268749999,0.03363429166666668,5.690349800069307e-07,1.2878021875318685e-21,5.690349800069319e-07,True,True,True,0.0005245735656783121,34.32493197405711
seeded,48,C30,1.7,0.06,1,PINN,0,0.39153728,0.03392075,0.015,0.015,COMPLETED,,0,0.015,0.015,0.3910978268749999,0.03363754687499999,7.166483467918751e-07,1.2883122081951993e-21,7.166483467918764e-07,True,True,True,0.0005228030786846253,34.32344309298787
seeded,48,C30,1.7,0.06,2,PINN,0,0.39153728,0.03392075,0.015,0.03,COMPLETED,,0,0.015,0.03,0.3910978268749999,0.033627781249999995,6.296138002013813e-07,1.2879296832313704e-21,6.296138002013826e-07,True,True,True,0.0005281569251168808,34.29057832399849
seeded,48,C30,1.7,0.06,3,PINN,0,0.39153728,0.03392075,0.03,0.008,COMPLETED,,0,0.03,0.008,0.3910880612499999,0.03363429166666666,3.6044025323677036e-07,1.2877384420487003e-21,3.6044025323677163e-07,True,True,True,0.0005327812516293692,34.371188802993856
seeded,48,C30,1.7,0.06,4,PINN,0,0.39153728,0.03392075,0.03,0.015,COMPLETED,,0,0.03,0.015,0.3910880612499999,0.03363754687499999,5.65414131946194e-07,1.2880571852417594e-21,5.654141319461952e-07,True,True,True,0.0005310381298564288,33.474895305000246
seeded,48,C30,1.7,0.06,5,PINN,0,0.39153728,0.03392075,0.03,0.03,COMPLETED,,0,0.03,0.03,0.3910880612499999,0.033627781249999995,4.5001500843937536e-07,1.2874834758932457e-21,4.5001500843937664e-07,True,True,True,0.000536309774130781,27.883915874990635
seeded,48,C30,1.7,0.06,6,PINN,0,0.39153728,0.03392075,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3911075924999999,0.03363429166666666,1.369077329436523e-06,1.2885034919763582e-21,1.3690773294365243e-06,True,True,True,0.0005164201045587366,27.99262216105126
