condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds
generic,40,C21,1.45,0.12,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.004408765999897956,3.206228088534999e-20,0.004408765999897956,True,True,True,0.19984487911379564,42.60729390499182
generic,40,C21,1.45,0.12,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,4.230202979730319e-08,3.6338983019931814e-19,4.230202979766658e-08,True,True,True,0.13854167343763701,29.01852772408165
generic,40,C21,1.45,0.12,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.04791884765624998,0.004801262348514995,5.593802631989706e-21,0.004801262348514995,True,True,True,0.2050133013173795,34.041749252937734
generic,41,C21,1.5,0.205,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,8.571750217013888e-06,0.01170571360323867,5.935736959075629e-12,0.011705713609174407,True,True,True,0.09180687938717466,167.97231120301876
generic,41,C21,1.5,0.205,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.2606242370605468,0.016792100280761717,0.04905232123172228,1.1572930299057735e-21,0.04905232123172228,True,True,True,0.1614892310436388,177.01045202591922
generic,41,C21,1.5,0.205,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.025422265625000003,0.020387421225855053,2.110333307552065e-21,0.020387421225855053,True,True,True,0.039235955222091105,42.37925139500294
generic,41,C21,1.5,0.205,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,7.976564308449072e-05,0.04913685237166964,9.321609399524234e-20,0.04913685237166964,True,True,True,0.05994140966524532,49.35146464500576
generic,41,C21,1.5,0.205,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,2,0.091875,0.0459375,0.283570556640625,0.018065010986328123,0.042618633064419334,1.81852015735642e-21,0.042618633064419334,True,True,True,0.18427217327458795,106.62207220890559
generic,41,C21,1.5,0.205,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.02563453776041667,0.015329655007279487,2.243743070439056e-22,0.015329655007279487,True,True,True,0.06443262805734447,34.15668377594557
generic,41,C21,1.5,0.205,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7983203125000001,1e-06,0.0016463716600355097,2.030604727330556e-08,0.001646391966082783,True,True,True,0.10169933554894857,44.83090281998739
generic,41,C21,1.5,0.205,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,1,0.105,0.02625,0.30729980468750007,0.009980239257812499,0.037066929268484795,1.0859131086690313e-21,0.037066929268484795,True,True,True,0.2075351251023963,70.8312743928982
generic,41,C21,1.5,0.205,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3844921874999999,0.023898828124999997,8.069993520857977e-06,2.9860953990937923e-21,8.069993520857981e-06,True,True,True,0.11793404499404939,33.632406898075715
generic,41,C21,1.5,0.205,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,6.437326187293047e-08,1.0123295521486415e-19,6.437326187303171e-08,True,True,True,0.13854168366668945,26.235866273054853
generic,41,C21,1.5,0.205,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0064785546875000015,0.03992073535197948,3.473577466225494e-22,0.03992073535197948,True,True,True,0.19985487384365103,34.29835704702418
generic,41,C21,1.5,0.205,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.38457031250000007,0.023890006510416662,2.030919926573255e-05,2.9794013707878283e-21,2.0309199265732554e-05,True,True,True,0.1174869573245206,37.43725335597992
generic,42,C21,1.55,0.12,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.128095703125,7.596970847800925e-05,0.0291694814453645,1.1937122103894873e-25,0.0291694814453645,True,True,True,0.02809571340156794,42.66061587200966
generic,42,C21,1.55,0.12,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.022585351562499995,0.014071795052614177,7.710709839320227e-21,0.014071795052614177,True,True,True,0.03746777389565735,39.45914984389674
generic,42,C21,1.55,0.12,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0007112734374999998,0.037410673216949714,3.104971512324732e-19,0.037410673216949714,True,True,True,0.05245229244750856,99.78624751104508
generic,42,C21,1.55,0.12,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.00010852929687500001,0.026679134404329303,2.2530656314017318e-26,0.026679134404329303,True,True,True,0.05997124181345852,42.20607635797933
generic,42,C21,1.55,0.12,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.025433496093749994,0.011676067259417899,8.5216574843692e-21,0.011676067259417899,True,True,True,0.064359155699895,38.1594085409306
generic,42,C21,1.55,0.12,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0006186399739583335,0.02819866961800084,3.169603517378214e-19,0.02819866961800084,True,True,True,0.05995732097708428,49.68395285506267
generic,42,C21,1.55,0.12,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.0002139519314236111,0.021831951628372256,1.8175355256292112e-27,0.021831951628372256,True,True,True,0.11988286665722013,42.13450789300259
generic,42,C21,1.55,0.12,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.022585351562499995,0.0052807601073162945,7.722725210903893e-21,0.0052807601073162945,True,True,True,0.12197327480968691,36.58815817104187
generic,42,C21,1.55,0.12,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,5.771668233989199e-06,0.0007814048363206914,4.849722980209694e-15,0.0007814048363255411,True,True,True,0.1198828495319018,49.296381306950934
generic,42,C21,1.55,0.12,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.0038569726562500007,0.014647798842300632,2.4298888033070216e-23,0.014647798842300632,True,True,True,0.19981331660932614,39.406389048090205
generic,42,C21,1.55,0.12,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3685546875000001,0.025433496093749994,0.004076263533404346,6.442134309351264e-21,0.004076263533404346,True,True,True,0.1335177850228142,35.99700388300698
generic,42,C21,1.55,0.12,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777778e-05,3.798684355923654e-08,3.695698889864867e-19,3.798684355960611e-08,True,True,True,0.13855558642037347,29.12733264104463
generic,43,C21,1.55,0.2,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0120921875,0.01717880258391835,5.052497035734351e-23,0.01717880258391835,True,True,True,0.03228088609133953,43.31864520593081
generic,43,C21,1.55,0.2,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,0.00010050273301866319,0.011380925743868975,1.0644494800121274e-19,0.011380925743868975,True,True,True,0.09178527832168916,165.40299273002893
generic,43,C21,1.55,0.2,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,3,0.08039062500000001,0.16078125000000001,0.2606242370605468,0.00984385159640842,0.051702812798366166,3.0985885300672054e-22,0.051702812798366166,False,True,False,0.16081564457212869,176.44577900902368
generic,43,C21,1.55,0.2,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.014940332031249998,0.011338161275145186,1.0873770175723725e-21,0.011338161275145186,True,True,True,0.06132229917661704,42.670743374037556
generic,43,C21,1.55,0.2,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,8.115227141203706e-05,0.047692003118592154,1.054210348434654e-19,0.047692003118592154,True,True,True,0.059972111517213336,54.93541835795622
generic,43,C21,1.55,0.2,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,2,0.091875,0.091875,0.283570556640625,0.019179070800781253,0.045653851754080106,1.4730217803421646e-21,0.045653851754080106,True,True,True,0.18455936770581477,131.25552774604876
generic,43,C21,1.55,0.2,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.4023046875,0.0120921875,0.003439512970978236,6.1171331276961415e-21,0.003439512970978236,True,True,True,0.09842858652600786,42.45867303397972
generic,43,C21,1.55,0.2,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1e-06,0.0011303879321689868,1.6229364968348122e-10,0.0011303880944626365,True,True,True,0.11988285337741215,54.2327028750442
generic,43,C21,1.55,0.2,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,1,0.105,0.0525,0.30729980468750007,0.020522744140625,0.038899912699663634,2.3391604243836076e-21,0.038899912699663634,True,True,True,0.20812568576217289,85.74047859408893
generic,43,C21,1.55,0.2,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.40201822916666674,0.014940332031249998,0.002399598085620465,5.604968169242204e-21,0.002399598085620465,True,True,True,0.09883258373995304,42.20321890700143
generic,43,C21,1.55,0.2,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1e-06,2.001906472956645e-08,1.1108626189160235e-19,2.0019064729677538e-08,True,True,True,0.13855608757386956,31.61275961296633
generic,43,C21,1.55,0.2,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.008851658203124996,0.04209948057076332,3.940185102346604e-22,0.04209948057076332,True,True,True,0.19999626163575426,41.96828992594965
generic,44,C21,1.6,0.12,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0007390761718749999,0.03729460027867698,3.0400355701690785e-19,0.03729460027867698,True,True,True,0.05245262382509601,100.92001346999314
generic,44,C21,1.6,0.12,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129736328125,1.5662000868055563e-05,0.02341558798695076,1.4164786414148488e-26,0.02341558798695076,True,True,True,0.02980246311385125,43.06472348503303
generic,44,C21,1.6,0.12,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.04654814453124998,0.011689746198252894,5.416014381063604e-21,0.011689746198252894,True,True,True,0.05369152844708389,38.05841627204791
generic,44,C21,1.6,0.12,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0006394726562499999,0.02810193792655919,3.118388223772617e-19,0.02810193792655919,True,True,True,0.05995684462912184,50.20822082506493
generic,44,C21,1.6,0.12,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15958984374999996,1.9793945312500006e-05,0.026219190774982363,4.701484777372395e-25,0.026219190774982363,True,True,True,0.059589897727388465,42.63084781204816
generic,44,C21,1.6,0.12,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.044973046874999985,0.008592960860627054,6.842386764490441e-21,0.008592960860627054,True,True,True,0.07487698257190575,36.71148480998818
generic,44,C21,1.6,0.12,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,5.744918258101849e-06,0.0007794769865024815,1.0704001857513728e-14,0.0007794769865131855,True,True,True,0.11988284955293035,50.23882255796343
generic,44,C21,1.6,0.12,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,1.2729600694444469e-05,0.014359430457172858,4.319486772628172e-26,0.014359430457172858,True,True,True,0.11989928263567762,42.46683100005612
generic,44,C21,1.6,0.12,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.38769531249999994,0.03917542317708333,7.129695920377904e-06,6.88506511765042e-21,7.129695920377911e-06,True,True,True,0.11829773845204267,32.20362040703185
generic,44,C21,1.6,0.12,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,3.7982696272131283e-08,3.7252494527749118e-19,3.7982696272503806e-08,True,True,True,0.1385555553080071,24.048531239037402
generic,44,C21,1.6,0.12,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.005766982421874999,0.01639872034573822,4.783444979956052e-23,0.01639872034573822,True,True,True,0.19988503655036957,32.387031068094075
generic,44,C21,1.6,0.12,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3876953125,0.039172265624999994,7.1486373280851e-06,6.88653915158348e-21,7.148637328085107e-06,True,True,True,0.11890746307756805,29.03014806401916
generic,45,C22,1.45,0.235,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,3,0.08039062500000001,0.042875,0.2606242370605468,0.016918068847656245,0.05871014820334823,1.9831326712166514e-21,0.05871014820334823,False,True,False,0.161315511682622,146.7385430720169
generic,45,C22,1.45,0.235,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.01783069661458334,0.025251789105857934,1.1297205158441644e-20,0.025251789105857934,True,True,True,0.03389474887220529,35.80395050207153
generic,45,C22,1.45,0.235,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,3.056657252684542e-05,0.013627632492433178,1.356160905223643e-16,0.013627632492433314,True,True,True,0.0918064049201495,138.2608466889942
generic,45,C22,1.45,0.235,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,3,0.16078125,0.042875,0.3746183776855468,0.021579370117187514,0.0018229052782903635,2.112673831036585e-22,0.0018229052782903635,True,True,True,0.27545710501505083,142.58975566294976
generic,45,C22,1.45,0.235,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.018327539062500002,0.01997102597928657,5.2269608035582154e-21,0.01997102597928657,True,True,True,0.062651539194999,35.292140490957536
generic,45,C22,1.45,0.235,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,7.57341579861111e-05,0.006085963579566765,1.742569117391097e-20,0.006085963579566765,True,True,True,0.1048974637441983,90.07230018998962
generic,45,C22,1.45,0.235,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,1,0.105,0.014,0.30729980468750007,0.006104042968750003,0.04362488951747189,2.786947636331286e-21,0.04362488951747189,True,True,True,0.20734042585121942,70.69452205102425
generic,45,C22,1.45,0.235,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.017159537760416673,0.0022454307872719578,2.398248349705076e-22,0.0022454307872719578,True,True,True,0.12083749549713317,34.65401033509988
generic,45,C22,1.45,0.235,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,6.0699367444701655e-06,0.0015665834683422373,3.330251257496427e-14,0.0015665834683755398,True,True,True,0.11989939320116368,44.32830453396309
generic,45,C22,1.45,0.235,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.003145400390625,0.049020764589224435,3.3281378948114102e-22,0.049020764589224435,True,True,True,0.19982789497593162,34.914068575017154
generic,45,C22,1.45,0.235,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3745442708333334,0.017126367187499998,1.263878612210861e-05,5.237549596714297e-22,1.263878612210861e-05,True,True,True,0.1266058338321879,34.462391729000956
generic,45,C22,1.45,0.235,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.398177083333332e-05,7.537937896364438e-08,4.7516960251630246e-20,7.53793789636919e-08,True,True,True,0.13854168239625356,26.084651026059873
generic,46,C22,1.55,0.26,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0019788085937500004,0.01750787597501897,1.5767793299195635e-21,0.01750787597501897,True,True,True,0.029970710616910305,38.559464222053066
generic,46,C22,1.55,0.26,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,8.550195877640333e-05,0.014984984166309563,1.9149508872263003e-20,0.014984984166309563,True,True,True,0.09180524287363467,143.17855676205363
generic,46,C22,1.55,0.26,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,3,0.08039062500000001,0.16078125000000001,0.2606242370605468,2.6302156989957092e-05,0.08826551704564718,4.468423711533899e-26,0.08826551704564718,False,True,False,0.16062425396762098,154.58682235097513
generic,46,C22,1.55,0.26,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.0013682291666666658,0.00848384428377835,5.930236011915701e-22,0.00848384428377835,True,True,True,0.05995482122771042,38.4357934059808
generic,46,C22,1.55,0.26,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400976562499999,1e-06,0.037164534914124345,1.639844503755576e-07,0.03716469889857472,True,True,True,0.059902425558095565,48.23652538401075
generic,46,C22,1.55,0.26,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,3,0.16078125,0.16078125,0.39091720581054673,0.02046528381347657,0.017603529110491054,1.307510873817744e-21,0.017603529110491054,True,True,True,0.2915026369399224,148.95650221395772
generic,46,C22,1.55,0.26,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.41894531249999994,0.0011522617187499997,1.1786538501662214e-05,4.541484557309009e-21,1.178653850166222e-05,True,True,True,0.0810591205597258,38.22698448400479
generic,46,C22,1.55,0.26,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.2403778452932106e-05,0.001735372817894984,2.7936429687828874e-18,0.0017353728178949868,True,True,True,0.11989928803646004,46.048902178998105
generic,46,C22,1.55,0.26,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,2,0.18375,0.091875,0.4188822428385416,0.001146752929687501,4.034095248489036e-05,4.591901762166951e-21,4.034095248489037e-05,True,True,True,0.3188839608532145,111.33138310408685
generic,46,C22,1.55,0.26,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.4189453125,0.0011528216145833333,1.1789380028992294e-05,4.539928465275727e-21,1.17893800289923e-05,True,True,True,0.08106152477639926,38.02227330498863
generic,46,C22,1.55,0.26,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.770572916666667e-05,7.849282137658173e-08,2.262140340156596e-20,7.849282137660435e-08,True,True,True,0.13854169110821776,27.24978898302652
generic,46,C22,1.55,0.26,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,1,0.17500000000000002,0.0525,0.4122314453124998,0.01828645833333334,0.008493618409061392,1.5376654258271637e-23,0.008493618409061392,True,True,True,0.3126559197696023,71.35912235500291
generic,47,C22,1.6,0.22,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,1.1135762532552082e-06,0.007716932277092522,5.078317649304136e-11,0.007716932327875698,True,True,True,0.09180704146889955,163.49185572296847
generic,47,C22,1.6,0.22,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,3,0.08039062500000001,0.08039062500000001,0.2606242370605468,6.948367055257161e-05,0.06822107950604009,7.099748146989106e-30,0.06822107950604009,False,True,False,0.16062423995938194,187.769480986055
generic,47,C22,1.6,0.22,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.012922265624999998,0.013332560216709576,1.806193677964396e-23,0.013332560216709576,True,True,True,0.032598367161024155,38.83293139899615
generic,47,C22,1.6,0.22,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7952392578125002,1.0366109212239583e-06,0.001823491576028159,7.22310875221025e-11,0.0018234916482592464,True,True,True,0.10476078893091724,92.09078758896794
generic,47,C22,1.6,0.22,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,3,0.16078125,0.080390625,0.39091720581054673,0.02588094464111328,0.01717790384277528,6.0535292600487916e-21,0.01717790384277528,True,True,True,0.2918957350725904,173.21085631800815
generic,47,C22,1.6,0.22,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.01203134765625,0.005146753134754642,1.4762278191349268e-21,0.005146753134754642,True,True,True,0.060774995837334984,35.68777041591238
generic,47,C22,1.6,0.22,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7919921875,1e-06,0.0011737961667690382,2.990451814202307e-11,0.0011737961966735563,True,True,True,0.10802630958259733,46.03855525702238
generic,47,C22,1.6,0.22,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,2,0.18375,0.0459375,0.4253479003906249,0.015457360839843746,0.0014166096894554913,2.7662615300845973e-21,0.0014166096894554913,True,True,True,0.32571015461688196,112.42450945195742
generic,47,C22,1.6,0.22,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.4255859375,0.011808984374999998,9.952699205340506e-06,3.542359479963587e-21,9.95269920534051e-06,True,True,True,0.07532962905024754,35.61115511599928
generic,47,C22,1.6,0.22,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,6.65088912978075e-08,7.261300489222155e-20,6.65088912978801e-08,True,True,True,0.13854170203869234,27.247144320979714
generic,47,C22,1.6,0.22,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,1,0.17500000000000002,0.02625,0.4122314453124998,0.010691811523437497,0.005689996649820155,6.295131765459083e-21,0.005689996649820155,True,True,True,0.3123524019909108,85.98857969301753
generic,47,C22,1.6,0.22,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.42558593749999996,0.011802897135416669,9.766640976066374e-06,3.543628290154432e-21,9.766640976066377e-06,True,True,True,0.07505697495903678,43.299365838989615
generic,48,C30,1.7,0.06,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.00011601681857638893,0.009644228842399976,5.793473374033633e-26,0.009644228842399976,True,True,True,0.029970707404820492,39.13200083607808
generic,48,C30,1.7,0.06,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.022585351562499995,0.006214729312354799,6.315725743007234e-21,0.006214729312354799,True,True,True,0.03746777389565735,34.61943209392484
generic,48,C30,1.7,0.06,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.8700292968749999,0.015129296874999998,0.04097790894464625,5.329705623681797e-20,0.04097790894464625,True,True,True,0.03352794074147381,34.163818026077934
generic,48,C30,1.7,0.06,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.000158802734375,0.009218104059888996,1.5272347125078789e-27,0.009218104059888996,True,True,True,0.059969677259415696,31.901319095981307
generic,48,C30,1.7,0.06,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.025433496093749994,0.004474900130989191,3.8775764387403146e-21,0.004474900130989191,True,True,True,0.064359155699895,27.889508646912873
generic,48,C30,1.7,0.06,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0010303999565972226,0.013892482742486792,5.519584225330125e-19,0.013892482742486792,True,True,True,0.059949247764018956,36.535403299028985
generic,48,C30,1.7,0.06,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21011718750000002,1.5234754774305556e-05,0.002209821498794145,5.1757163991550585e-27,0.002209821498794145,True,True,True,0.11011722012499661,32.50694444193505
generic,48,C30,1.7,0.06,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3904296875,0.022585351562499995,0.0009791848933614052,6.889751867294944e-22,0.0009791848933614052,True,True,True,0.11185367412935918,27.527086551999673
generic,48,C30,1.7,0.06,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.674650517216435e-05,0.0003880627777614644,1.0147868299226907e-15,0.0003880627777624792,True,True,True,0.11988284140799509,36.8184607810108
generic,48,C30,1.7,0.06,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.00214097265625,0.005710759740538878,5.847991551193457e-25,0.005710759740538878,True,True,True,0.19980473723178477,30.68431645806413
generic,48,C30,1.7,0.06,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3906901041666667,0.025433496093749994,0.0007175504718589299,8.374956701861371e-22,0.0007175504718589299,True,True,True,0.11179347953378126,27.559247534023598
generic,48,C30,1.7,0.06,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,0.00011781134259259261,3.0662291911950456e-08,6.73146103781569e-19,3.06622919126236e-08,True,True,True,0.1385544515232906,21.410205988911912
generic,49,C30,1.7,0.075,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0120921875,0.007586404564853324,8.973352526281309e-21,0.007586404564853324,True,True,True,0.03228088609133953,29.838468407047912
generic,49,C30,1.7,0.075,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0011589560546875,0.023061323554423516,4.531243192190212e-19,0.023061323554423516,True,True,True,0.05245941970427552,80.42115786892828
generic,49,C30,1.7,0.075,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129658203125,2.8377658420138895e-05,0.012797994613524577,2.9689569028898e-26,0.012797994613524577,True,True,True,0.029723665777652272,32.90640463598538
generic,49,C30,1.7,0.075,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.014940332031249998,0.005525632405713364,5.2872372109422715e-21,0.005525632405713364,True,True,True,0.06132229917661704,29.05700483499095
generic,49,C30,1.7,0.075,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0009496901041666668,0.01737605668927358,4.773682818562548e-19,0.01737605668927358,True,True,True,0.05995060745401043,38.3816666030325
generic,49,C30,1.7,0.075,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15982421874999997,2.1041006582754636e-05,0.011278569923748281,1.2523955731288783e-26,0.011278569923748281,True,True,True,0.05982427085698988,33.31480643898249
generic,49,C30,1.7,0.075,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3962890624999999,0.0120921875,0.0030136251108261827,4.465795613539546e-22,0.0030136251108261827,True,True,True,0.10440196893815788,28.949532811995596
