condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds
generic,17,C02,1.1,0.215,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,7.2065931053477e-08,6.598680139853984e-20,7.206593105354298e-08,True,True,True,0.13854168366668945,25.919250298058614
generic,17,C02,1.1,0.215,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.1875651041666667,0.025433496093749994,0.01603811285261756,1.8394098496700846e-22,0.01603811285261756,True,True,True,0.09064643515822883,30.767092479974963
generic,17,C02,1.1,0.215,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6914713541666662,0.0005169621853298612,0.010303642246435691,5.207874291947174e-20,0.010303642246435691,True,True,True,0.1914770975014418,39.59054203296546
generic,18,C02,1.1,0.265,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0120921875,0.04580396899741593,4.853729883370257e-21,0.04580396899741593,True,True,True,0.032280886091339576,31.09121397905983
generic,18,C02,1.1,0.265,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.011227929687499999,0.04790975101012817,9.36771135355595e-20,0.04790975101012817,True,True,True,0.03196988997379907,37.47976677399129
generic,18,C02,1.1,0.265,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1.6643819173177075e-05,0.01606594499511445,2.478734204033225e-16,0.016065944995114698,True,True,True,0.09178531617088914,139.80823025200516
generic,18,C02,1.1,0.265,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.014940332031249998,0.027753727078940384,1.8635805478060564e-22,0.027753727078940384,True,True,True,0.061322299176617065,31.17586969200056
generic,18,C02,1.1,0.265,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.007246191406250001,0.04376511319474622,8.977367186550538e-20,0.04376511319474622,True,True,True,0.060170546843937994,38.10521114803851
generic,18,C02,1.1,0.265,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,9.602063842271089e-06,0.007208225458727592,1.422185680183338e-15,0.007208225458729014,True,True,True,0.10491634284075368,91.94413853494916
generic,18,C02,1.1,0.265,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2099609375,0.0120921875,0.014235981416292927,2.5982018226528777e-21,0.014235981416292927,True,True,True,0.11061293024287017,32.096875190967694
generic,18,C02,1.1,0.265,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.002370507812500001,0.03168158098703049,4.212903698809823e-20,0.03168158098703049,True,True,True,0.1199043115931898,39.614874577964656
generic,18,C02,1.1,0.265,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.53150047019676e-05,0.001892585164461726,4.74356407590418e-18,0.0018925851644617307,True,True,True,0.11988284241065746,44.99484807800036
generic,18,C02,1.1,0.265,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.20944010416666667,0.014940332031249998,0.012973827007800717,3.5751037385096936e-21,0.012973827007800717,True,True,True,0.11020248905124531,31.88639914605301
generic,18,C02,1.1,0.265,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6817057291666664,1.0736456976996526e-06,0.008407862719518017,1.0814228347726002e-20,0.008407862719518017,True,True,True,0.18171672382738976,43.06747219408862
generic,18,C02,1.1,0.265,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,1e-06,8.051772347218047e-08,6.449407714971346e-21,8.051772347218692e-08,True,True,True,0.13855608757386956,26.41755048406776
generic,19,C02,1.15,0.23,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.04039294577109939,4.177284611900646e-20,0.04039294577109939,True,True,True,0.032280886091339424,36.740541504113935
generic,19,C02,1.15,0.23,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,9.002876112196182e-05,0.013738871610660116,4.367428770595955e-20,0.013738871610660116,True,True,True,0.09178527886193301,136.53455900400877
generic,19,C02,1.15,0.23,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.04791884765624998,0.04170527854915169,3.256467120558913e-21,0.04170527854915169,True,True,True,0.054834146440742366,28.250253039062954
generic,19,C02,1.15,0.23,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.010834667968750001,0.037023911206912404,4.432560820693304e-20,0.037023911206912404,True,True,True,0.0605889721099936,37.00196026801132
generic,19,C02,1.15,0.23,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.7951025390625002,8.259623209635417e-06,0.006140347520511944,3.98164383703417e-15,0.006140347520515926,True,True,True,0.10491636831716415,90.8623914840864
generic,19,C02,1.15,0.23,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.045070703124999986,0.02804415497389158,1.2077154824636724e-21,0.02804415497389158,True,True,True,0.07493554779131475,29.691936817020178
generic,19,C02,1.15,0.23,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.0041078124999999995,0.02693810818024623,2.5776522087487703e-20,0.02693810818024623,True,True,True,0.11994978655231231,38.50759755400941
generic,19,C02,1.15,0.23,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,8.250750506365741e-06,0.00161014687515051,1.067824578433088e-16,0.0016101468751506167,True,True,True,0.11988284760896734,44.82217160600703
generic,19,C02,1.15,0.23,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.04791884765624998,0.003443643576876278,2.5827867550100415e-21,0.003443643576876278,True,True,True,0.1283761243494601,30.107980855042115
generic,19,C02,1.15,0.23,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.001759667968750001,0.00902021819012159,6.019026456206688e-23,0.00902021819012159,True,True,True,0.1998048320398125,39.28219801792875
generic,19,C02,1.15,0.23,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,6.355787037037038e-05,8.885312607402654e-08,4.4183606712224963e-20,8.885312607407072e-08,True,True,True,0.1385551991478458,25.81495292694308
generic,19,C02,1.15,0.23,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.22428385416666666,0.045070703124999986,0.004108420754624289,2.328905054530385e-21,0.004108420754624289,True,True,True,0.1321697414164004,30.2343152849935
generic,20,C02,1.2,0.285,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,2.758716724537038e-06,0.01658710110483498,5.4817269434974154e-12,0.016587101110316707,True,True,True,0.09178532983110305,144.27660341805313
generic,20,C02,1.2,0.285,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.2606242370605468,0.0208065928141276,0.007095021347559667,6.048002185002451e-21,0.007095021347559667,True,True,True,0.16172146878061408,122.38507960992865
generic,20,C02,1.2,0.285,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.007462337239583333,0.047043341174655404,1.0680573481732568e-19,0.047043341174655404,True,True,True,0.030464408314060745,38.50970629695803
generic,20,C02,1.2,0.285,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7953076171875002,1.0690714518229166e-06,0.0041319091293742245,9.386420562368544e-12,0.004131909138760645,True,True,True,0.10471146424253704,94.20527617505286
generic,20,C02,1.2,0.285,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.20489746093749997,0.03293813476562501,0.04234336665456537,1.2996862855611581e-23,0.04234336665456537,True,True,True,0.10991733442009809,61.62751132796984
generic,20,C02,1.2,0.285,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.004816796875,0.043770646858076745,1.0632964830508694e-19,0.043770646858076745,True,True,True,0.06012670252049031,39.07115196692757
generic,20,C02,1.2,0.285,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,2.0676066080729166e-06,0.0016016323928354519,6.593533990551852e-12,0.001601632399428986,True,True,True,0.11988285250052977,46.652006892021745
generic,20,C02,1.2,0.285,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.024762337239583335,0.03172330555651037,9.117969965792633e-23,0.03172330555651037,True,True,True,0.12202463984588796,31.748168079997413
generic,20,C02,1.2,0.285,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.5998828124999999,0.002321749348958333,0.036937307347476925,7.699036627871161e-20,0.036937307347476925,True,True,True,0.09988333071916297,40.450467968010344
generic,20,C02,1.2,0.285,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,1.2651109120881761e-08,6.121857748186142e-21,1.2651109120887882e-08,True,True,True,0.13855608757386956,27.340305067948066
generic,20,C02,1.2,0.285,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2745442708333333,0.0207103515625,1.4308555657017993e-05,1.051667820896372e-20,1.4308555657018003e-05,True,True,True,0.1757569033417176,32.65829728008248
generic,20,C02,1.2,0.285,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.694856770833333,1e-06,0.005990458658968041,2.6660960239292424e-21,0.005990458658968041,True,True,True,0.1948567959825729,43.54076871892903
generic,21,C02,1.2,0.315,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,3,0.080390625,0.042875,0.2606242370605468,0.007606225585937502,0.013706606564455152,7.151430660284335e-21,0.013706606564455152,True,True,True,0.16072204359266704,131.57831974409055
generic,21,C02,1.2,0.315,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.5524487304687498,0.0013437399088541664,0.049263998281306495,8.76315789193015e-20,0.049263998281306495,True,True,True,0.052452836006175965,82.12330393900629
generic,21,C02,1.2,0.315,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1.578328626342271e-05,0.019231315300199645,6.4228300887595725e-15,0.019231315300206067,True,True,True,0.09180672324129793,142.63400088006165
generic,21,C02,1.2,0.315,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,2,0.091875,0.0245,0.283570556640625,0.012373925781249996,0.003587047173345338,2.0774748938121113e-20,0.003587047173345338,True,True,True,0.1839804297185778,98.29991724796128
generic,21,C02,1.2,0.315,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.0011511894531249997,0.04822946665663574,7.306989512119767e-20,0.04822946665663574,True,True,True,0.05995062286994095,41.69793842895888
generic,21,C02,1.2,0.315,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,5.58050491898148e-05,0.008612069957012178,1.8453509842450567e-19,0.008612069957012178,True,True,True,0.10489747024751353,94.57749043300282
generic,21,C02,1.2,0.315,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.01248466796875,0.04335811986020778,3.8853232894878565e-23,0.04335811986020778,True,True,True,0.1203404212861376,33.19113870593719
generic,21,C02,1.2,0.315,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0001347174479166667,0.03604217203834739,5.00044198997638e-22,0.03604217203834739,True,True,True,0.11989732278874801,43.25735802599229
generic,21,C02,1.2,0.315,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.0125886140046302e-05,0.00225277914518109,6.295574090846022e-16,0.00225277914518172,True,True,True,0.11989932581920179,46.44177766900975
generic,21,C02,1.2,0.315,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2837890625,0.005831770833333333,6.88549088572067e-06,1.5143273389011025e-20,6.8854908857206855e-06,True,True,True,0.18387841823203388,34.613484042929485
generic,21,C02,1.2,0.315,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6914713541666662,9.810205078124998e-05,0.014903058406983584,1.6657478832257306e-21,0.014903058406983584,True,True,True,0.19147135417607283,43.90376651205588
generic,21,C02,1.2,0.315,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7617187499999999,1e-06,5.816544742140792e-08,9.739456784209442e-20,5.816544742150532e-08,True,True,True,0.13828128543863966,36.45053363603074
generic,22,C10,1.3,0.085,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.014940332031249998,0.014905404493833888,1.6348279060703984e-20,0.014905404493833888,True,True,True,0.03264498795965269,32.20444863999728
generic,22,C10,1.3,0.085,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0008102060004340275,0.026716699003437646,4.813851160021017e-19,0.026716699003437646,True,True,True,0.05246222390963782,76.33578336704522
generic,22,C10,1.3,0.085,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.045070703124999986,0.008150564304682506,1.0555719373769771e-21,0.008150564304682506,True,True,True,0.05404264228702893,26.39305981399957
generic,22,C10,1.3,0.085,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.013586690894073071,2.015850482096505e-20,0.013586690894073071,True,True,True,0.06112924622684858,32.58805792895146
generic,22,C10,1.3,0.085,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.87685546875,1e-06,0.020673478330748753,2.664041316992105e-05,0.020700118743918673,True,True,True,0.023144742983715084,42.146872209967114
generic,22,C10,1.3,0.085,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.04791884765624998,0.006523965961445371,1.5573712690583368e-21,0.006523965961445371,True,True,True,0.07550836214158951,26.250739892944694
generic,22,C10,1.3,0.085,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.010009667968750002,0.009801728715809728,2.76311309359959e-20,0.009801728715809728,True,True,True,0.1201500874484898,32.863956173998304
generic,22,C10,1.3,0.085,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.892022328317902e-05,0.0005759123732597367,2.9054220115833947e-18,0.0005759123732597397,True,True,True,0.11989918018898969,39.44192347000353
generic,22,C10,1.3,0.085,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2054296875,0.045070703124999986,0.00541042055472856,2.5354748764535986e-21,0.00541042055472856,True,True,True,0.11462016901882732,26.30990832601674
generic,22,C10,1.3,0.085,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.003256697482492327,1.1399366571749605e-19,0.003256697482492327,True,True,True,0.19984487911379564,34.149002957041375
generic,22,C10,1.3,0.085,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,3.059334048779678e-08,5.2298122618696375e-19,3.0593340488319765e-08,True,True,True,0.13854167343763701,23.299662959063426
generic,22,C10,1.3,0.085,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.20683593750000004,0.04791884765624998,0.005086124447331832,2.8158114107762415e-21,0.005086124447331832,True,True,True,0.11628610455072355,26.158709559007548
generic,23,C10,1.35,0.055,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.8700292968749999,0.005059667968750001,0.03784955491255773,3.5960155540803464e-19,0.03784955491255773,True,True,True,0.03012647695775079,34.98288316500839
generic,23,C10,1.35,0.055,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.022585351562499995,0.0040463913303912065,9.534806829124584e-23,0.0040463913303912065,True,True,True,0.03746777389565739,26.42314016004093
generic,23,C10,1.35,0.055,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.039465234374999984,0.009584462691410124,1.170217220212669e-20,0.009584462691410124,True,True,True,0.049475900428446525,27.948154576006345
generic,23,C10,1.35,0.055,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0008125629340277776,0.012974293420102432,6.456770866425161e-19,0.012974293420102432,True,True,True,0.05994564145259032,36.31675188802183
generic,23,C10,1.35,0.055,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.025433496093749994,0.0035211359065859486,1.5712276629233636e-22,0.0035211359065859486,True,True,True,0.06435915569989503,26.209673302946612
generic,23,C10,1.35,0.055,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.026714485677083344,0.008779951175878311,1.5088455759462718e-20,0.008779951175878311,True,True,True,0.0648365482232844,28.490370618063025
generic,23,C10,1.35,0.055,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1e-06,0.000257483422500738,4.962635028759556e-12,0.000257483427463373,True,True,True,0.11989947762150635,36.99984850292094
generic,23,C10,1.35,0.055,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.18355468749999998,0.022585351562499995,0.0034676916802515176,1.5895391440174607e-22,0.0034676916802515176,True,True,True,0.08652731844979292,26.349864626070485
generic,23,C10,1.35,0.055,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.015129296874999998,0.00635432715876839,2.7118567288029324e-20,0.00635432715876839,True,True,True,0.12082122535989698,29.275198183953762
generic,23,C10,1.35,0.055,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,1.7660935401898162e-08,6.941204120461753e-19,1.7660935402592283e-08,True,True,True,0.13854168366668945,21.83079142391216
generic,23,C10,1.35,0.055,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.1854817708333334,0.025433496093749994,0.003346650494351723,2.0818041260934765e-22,0.003346650494351723,True,True,True,0.08863555654464139,26.11272864602506
generic,23,C10,1.35,0.055,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.001010968532986111,0.0020975064692763234,5.687724790018554e-19,0.002097506469276324,True,True,True,0.1998071353335891,31.59212936507538
generic,24,C10,1.35,0.09,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0120921875,0.011583298030144294,6.365656986670594e-23,0.011583298030144294,True,True,True,0.032280886091339576,29.133939554099925
generic,24,C10,1.35,0.09,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.022585351562499995,0.015074327703330493,1.0961212124617248e-20,0.015074327703330493,True,True,True,0.03746777389565726,31.999666646006517
generic,24,C10,1.35,0.09,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8592407226562498,1e-06,0.005695954517996735,4.38803215816801e-06,0.005700342550154903,True,True,True,0.04075939757386935,76.7223262109328
generic,24,C10,1.35,0.09,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.014940332031249998,0.010212468508326062,1.2759629819989733e-22,0.010212468508326062,True,True,True,0.061322299176617065,28.825416145962663
generic,24,C10,1.35,0.09,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.024586295572916667,0.013872824133024242,1.0284797026603945e-20,0.013872824133024242,True,True,True,0.06405554566885431,32.014553918968886
generic,24,C10,1.35,0.09,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.85923828125,1e-06,0.005723488616546188,4.5409945923940364e-06,0.0057280296111385815,True,True,True,0.04081070590487381,41.589705488993786
generic,24,C10,1.35,0.09,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21621093750000003,0.0120921875,0.008888025454092745,1.9548806584036948e-22,0.008888025454092745,True,True,True,0.11682805551606201,28.744905431987718
generic,24,C10,1.35,0.09,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.010114648437500002,0.010159088476792267,2.2467241871594834e-20,0.010159088476792267,True,True,True,0.12030038202864049,32.945367175969295
generic,24,C10,1.35,0.09,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.53150047019676e-05,0.0006060970063797431,2.7095240692665873e-15,0.0006060970063824526,True,True,True,0.11988284241065746,39.22245363192633
generic,24,C10,1.35,0.09,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.21933593750000005,0.014940332031249998,0.008577884145840198,3.2329061014621504e-22,0.008577884145840198,True,True,True,0.12003548713644191,28.380824849009514
generic,24,C10,1.35,0.09,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.002933170572916668,0.0034043548699961724,1.4154946605294412e-19,0.0034043548699961724,True,True,True,0.19980686663448433,34.439594501047395
generic,24,C10,1.35,0.09,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777777e-05,2.934331676387099e-08,4.994230519592836e-19,2.934331676437041e-08,True,True,True,0.13855558642037347,23.054426625953056
generic,25,C10,1.4,0.075,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.012452260274870655,1.9641058566546123e-20,0.012452260274870655,True,True,True,0.032280886091339424,31.02576820703689
generic,25,C10,1.4,0.075,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0009421103515624997,0.02343241784079224,5.188324701440501e-19,0.02343241784079224,True,True,True,0.05245549044311548,75.69698242598679
generic,25,C10,1.4,0.075,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.04484514973958331,0.008613628459812764,6.309427541437683e-22,0.008613628459812764,True,True,True,0.052287186786192666,26.650149508030154
generic,25,C10,1.4,0.075,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.014940332031249998,0.011422113298621476,1.7987770456539572e-20,0.011422113298621476,True,True,True,0.06132229917661698,31.034557601087727
generic,25,C10,1.4,0.075,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0007751536458333335,0.017685325531426783,5.296567031034551e-19,0.017685325531426783,True,True,True,0.05995391923651765,38.879715078976005
generic,25,C10,1.4,0.075,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.045070703124999986,0.007223974328416859,7.576552094300123e-22,0.007223974328416859,True,True,True,0.07493554779131475,26.72732768591959
generic,25,C10,1.4,0.075,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.010441145833333332,0.008383139342883594,2.7744041843760413e-20,0.008383139342883594,True,True,True,0.12032800185350205,31.88581570389215
generic,25,C10,1.4,0.075,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.4051350911458336e-05,0.0005001130327436514,2.730220089240606e-15,0.0005001130327463816,True,True,True,0.11988284330995984,39.18407576100435
generic,25,C10,1.4,0.075,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.04791884765624998,0.004027306043907619,1.410766910596675e-21,0.004027306043907619,True,True,True,0.1283761243494601,26.56832141301129
generic,25,C10,1.4,0.075,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.005059667968750001,0.0028273564394846215,8.815505162059674e-20,0.0028273564394846215,True,True,True,0.19982811292471198,33.46618783194572
generic,25,C10,1.4,0.075,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.976736111111111e-05,2.311515578610356e-08,5.813281280727701e-19,2.311515578668489e-08,True,True,True,0.13855581808095224,23.14730682002846
generic,25,C10,1.4,0.075,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2577473958333334,0.045070703124999986,0.002892341487106724,2.0866536571857926e-21,0.002892341487106724,True,True,True,0.1640323292273668,26.535506200045347
generic,26,C11,1.25,0.16,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,1e-06,0.046571220888411057,1.6324996467674614e-06,0.046572853388057826,True,True,True,0.05244882390276803,88.10725823591929
generic,26,C11,1.25,0.16,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.025433496093749994,0.030440228233101146,1.4095662011900563e-21,0.030440228233101146,True,True,True,0.038044339723310755,29.290074120974168
generic,26,C11,1.25,0.16,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.026465266927083328,0.026974917679055462,1.397188803193183e-21,0.026974917679055462,True,True,True,0.03868840047895896,33.133483894052915
generic,26,C11,1.25,0.16,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,1e-06,0.030753096489561486,8.836977412692057e-07,0.030753980187302753,True,True,True,0.05997472954693139,44.20569552399684
generic,26,C11,1.25,0.16,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.022585351562499995,0.026742793743270463,1.8526150033591108e-21,0.026742793743270463,True,True,True,0.06402002200965536,29.341166675905697
generic,26,C11,1.25,0.16,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.017414453125000003,0.024869926504521838,8.933511361854055e-22,0.024869926504521838,True,True,True,0.062392006461127275,33.84248417499475
generic,26,C11,1.25,0.16,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.0015344690393517e-05,0.0010923013815214554,1.402623502603643e-14,0.0010923013815354818,True,True,True,0.11988284627146743,42.630681420094334
generic,26,C11,1.25,0.16,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.025433496093749994,0.01611915825571462,8.06486765293162e-21,0.01611915825571462,True,True,True,0.12215161673955013,28.972740605007857
