Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated,mach_directory
1.5,0.05,300,0.0578781158051297,0.2867884838082837,-6.524281982722702e-12,-1.858054682335464e-11,-2724.055216837175,1276.7631326417677,-0.0825887445465577,0.0050725135097343,1.9692713770452108e-11,-0.0214408516721858,-0.0108296201985534,2684.055216837175,1.0000000000000004e-06,0.8182362174445353,1.0,0.025,0.0050725135097343,0.0108296201985534,3801,40.0,0.0028939057902564,1236.7631326417677,1.0000000000000004e-06,0.6558418798666072,-0.2212313461961779,1e-06,2026-07-23T12:04:52.299299+00:00,converged,,2026-07-23T12:04:52.310023+00:00,M1p500000
1.5,0.055,300,0.0583866509164055,0.2927446492549135,-6.166398988649569e-12,-1.706704569337525e-11,-2459.022863926635,1112.1731270025537,-0.0914215663037191,0.0056193431432028,1.8146859926361283e-11,-0.0226042942881538,-0.0124338822644509,2419.022863926635,9.99999999999999e-07,0.8007623926514749,1.0,0.025,0.0056193431432028,0.0124338822644509,3801,40.0,0.0032112658004023,1072.1731270025537,1.0000000000000004e-06,0.6161676892375207,-0.2620451153990155,1e-06,2026-07-23T12:04:52.457745+00:00,converged,,2026-07-23T12:04:52.467949+00:00,M1p500000
1.5,0.06,300,0.0586268857628369,0.2983284136239438,-5.688142665216667e-12,-1.463420704062024e-11,-2248.38564739721,981.1997522947896,-0.1003182469767447,0.0061459138934829,1.5700795606834614e-11,-0.0236393782611882,-0.0140954739931041,2208.38564739721,1.0000000000000004e-06,0.7843009045384578,1.0,0.025,0.0061459138934829,0.0140954739931041,3801,40.0,0.0035176131457702,941.1997522947896,1.0000000000000004e-06,0.5776114159300455,-0.3058914017195455,1e-06,2026-07-23T12:04:52.618734+00:00,converged,,2026-07-23T12:04:52.628913+00:00,M1p500000
1.5,0.065,300,0.0586404622091123,0.3035789845194382,-6.282667094903438e-12,-1.5910090953030753e-11,-2077.959733639465,874.8387110140003,-0.1092734105721376,0.0066501197899171,1.7105639419767196e-11,-0.0245532587883092,-0.0158113642242097,2037.959733639465,1.0000000000000004e-06,0.7688693635667251,1.0,0.025,0.0066501197899171,0.0158113642242097,3801,40.0,0.0038116300435923,834.8387110140003,1.0000000000000004e-06,0.5403319372555909,-0.3527374274179575,1e-06,2026-07-23T12:04:52.775591+00:00,converged,,2026-07-23T12:04:52.785764+00:00,M1p500000
1.5,0.07,300,0.0584602672387943,0.3085296796468241,-6.169781699427723e-12,-1.4748549603815775e-11,-1938.086189664255,786.9814236261274,-0.118282358688921,0.0071302210794564,1.598705481428045e-11,-0.0253523210394284,-0.017579042355559,1898.086189664255,1.0000000000000004e-06,0.7544725389475286,1.0,0.025,0.0071302210794564,0.017579042355559,3801,40.0,0.0040922187067156,746.9814236261274,1.0000000000000004e-06,0.5044470131114384,-0.4025560754297194,1e-06,2026-07-23T12:04:52.933199+00:00,converged,,2026-07-23T12:04:52.943373+00:00,M1p500000
1.5,0.075,300,0.0581127147885543,0.3132090515913153,-7.104422952708411e-12,-1.458295290079903e-11,-1821.9807027601055,713.3503662451699,-0.1273409535828451,0.0075847623729132,1.6221446939095566e-11,-0.0260423132195016,-0.0193964036743463,1781.9807027601055,1.0000000000000004e-06,0.7411069186550703,1.0,0.025,0.0075847623729132,0.0193964036743463,3801,40.0,0.0043584536091415,673.3503662451699,1.0000000000000004e-06,0.4700411476098763,-0.4553246655921754,1e-06,2026-07-23T12:04:53.143262+00:00,converged,,2026-07-23T12:04:53.153476+00:00,M1p500000
1.5,0.08,300,0.0576193324262716,0.3176417654238463,-1.8056873704597187e-11,-2.324314699042596e-11,-1724.752746026516,650.8684208652562,-0.1364455275412265,0.0080125132708339,2.9432882461667263e-11,-0.0266284495690177,-0.0212616649812512,1684.752746026516,1.0000000000000004e-06,0.7287629128098757,1.0,0.025,0.0080125132708339,0.0212616649812512,3801,40.0,0.0046095465941017,610.8684208652562,1.000000000000002e-06,0.4371710044491299,-0.5110240235484047,1e-06,2026-07-23T12:04:53.313807+00:00,converged,,2026-07-23T12:04:53.323869+00:00,M1p500000
1.5,0.085,300,0.0569978921594081,0.3218492869365933,-1.3788154645810735e-11,-2.336859351859122e-11,-1642.7992060321355,597.2701622431642,-0.1455928114670178,0.0084124243810874,2.7133086289140342e-11,-0.0271154914301806,-0.023173301267819,1602.7992060321355,1.0000000000000004e-06,0.7174274588182754,1.0,0.025,0.0084124243810874,0.023173301267819,3801,40.0,0.0048448208335496,557.2701622431642,1.0000000000000004e-06,0.4058704736350363,-0.5696377615851405,1e-06,2026-07-23T12:04:53.489385+00:00,converged,,2026-07-23T12:04:53.499657+00:00,M1p500000
1.5,0.09,300,0.0562632320216114,0.3258504254289729,-6.845565780899676e-12,-1.891817952293096e-11,-1573.4163953022792,550.8538323680243,-0.1547798776135441,0.0087835938673059,2.011863035403923e-11,-0.0275078118974506,-0.025129996743329,1533.4163953022792,1.0000000000000004e-06,0.7070854821211682,1.0,0.025,0.0087835938673059,0.025129996743329,3801,40.0,0.005063690881945,510.8538323680244,1.0000000000000004e-06,0.3761544629473853,-0.631151702077918,1e-06,2026-07-23T12:04:53.644078+00:00,converged,,2026-07-23T12:04:53.654200+00:00,M1p500000
1.5,0.095,300,0.0554278666161298,0.3296617663816018,-5.762374952200666e-12,-1.735696308902135e-11,-1514.5443333583637,510.3182745805929,-0.1640040931856139,0.0091252418951274,1.828849728007742e-11,-0.0278094481657133,-0.0271306070635386,1474.5443333583637,1.0000000000000004e-06,0.6977203989930401,1.0,0.025,0.0091252418951274,0.0271306070635386,3801,40.0,0.0052656473285323,470.3182745805929,1.0000000000000004e-06,0.3480217658850985,-0.695553424537022,1e-06,2026-07-23T12:04:53.801849+00:00,converged,,2026-07-23T12:04:53.811938+00:00,M1p500000
1.5,0.1,300,0.0545024471140046,0.3332980185827091,-5.8132821473266816e-12,-1.7822908079945243e-11,-1464.5943030428214,474.6530337988183,-0.1732630821804619,0.009436690645153,1.874700780793043e-11,-0.0280241443767987,-0.0291741293641182,1424.5943030428214,1.000000000000002e-06,0.6893164495059007,1.0,0.025,0.009436690645153,0.0291741293641182,3801,40.0,0.0054502447114004,434.6530337988183,1.0000000000000004e-06,0.3214585336410686,-0.7628318961093719,1e-06,2026-07-23T12:04:53.957234+00:00,converged,,2026-07-23T12:04:53.967317+00:00,M1p500000
1.5,0.105,300,0.0534961131632005,0.3367722951175382,-7.070254104402096e-12,-1.8092062570307377e-11,-1422.329408067048,443.0623514752373,-0.1825546936699386,0.0097173484835236,1.942450053794773e-11,-0.0281553870277731,-0.0312596782188575,1382.329408067048,1.0000000000000004e-06,0.6818579135455242,1.0,0.025,0.0097173484835236,0.0312596782188575,3801,40.0,0.005617091882136,403.0623514752373,1.0000000000000004e-06,0.2964397904723345,-0.832977167958475,1e-06,2026-07-23T12:04:54.112804+00:00,converged,,2026-07-23T12:04:54.123012+00:00,M1p500000
1.5,0.11,300,0.0524167659885181,0.3400963428514539,-1.3326346970377044e-11,-2.510482446926865e-11,-1386.7808501325542,414.91170428441,-0.1918769751991297,0.0099666973181643,2.8422591986088587e-11,-0.0282064345161811,-0.0333864662476187,1346.7808501325542,1.0000000000000004e-06,0.6753302349439486,1.0,0.025,0.0099666973181643,0.0333864662476187,3801,40.0,0.0057658442587369,374.91170428441,1.0000000000000004e-06,0.2729317276241744,-0.905980126242628,1e-06,2026-07-23T12:04:54.268765+00:00,converged,,2026-07-23T12:04:54.278906+00:00,M1p500000
1.5,0.115,300,0.0512712829522548,0.3432807312668702,-2.0460876049011034e-11,-3.3751541492210706e-11,-1357.1880505601523,389.6893969145751,-0.2012281502660094,0.0101842824062132,3.946915253452264e-11,-0.0281803420421703,-0.0355537883396802,1317.1880505601523,1.0000000000000004e-06,0.6697200639070624,1.0,0.025,0.0101842824062132,0.0355537883396802,3801,40.0,0.0058961975395093,349.6893969145751,1.0000000000000004e-06,0.2508932433983173,-0.9818322864627916,1e-06,2026-07-23T12:04:54.426187+00:00,converged,,2026-07-23T12:04:54.436313+00:00,M1p500000
1.5,0.12,300,0.0500656877706976,0.3463350090058034,-1.2323083525833668e-11,-2.620093551841673e-11,-1332.955651967401,366.9786015299405,-0.2106065990967195,0.0103697040211731,2.895422956365624e-11,-0.028079982708187,-0.0377610086523731,1292.955651967401,1.0000000000000004e-06,0.6650166942145788,1.0,0.025,0.0103697040211731,0.0377610086523731,3801,40.0,0.0060078825324837,326.9786015299405,9.99999999999999e-07,0.2302778267941583,-1.0605256218919936,1e-06,2026-07-23T12:04:54.606030+00:00,converged,,2026-07-23T12:04:54.616346+00:00,M1p500000
1.5,0.125,300,0.0488052859720997,0.3492678340847004,-1.0997800239942456e-10,-1.4388039371038275e-10,-1313.6220157842265,346.43656062210914,-0.2200108420061788,0.0105226103762467,1.8109867118789849e-10,-0.0279080653150236,-0.0400075493707264,1273.6220157842265,9.999999999999968e-07,0.6612109718972747,1.0,0.025,0.0105226103762467,0.0400075493707264,3801,40.0,0.0061006607465124,306.43656062210914,1.0000000000000004e-06,0.2110342724802959,-1.1420524106227123,1e-06,2026-07-24T06:52:10.365619+00:00,converged,,2026-07-24T06:52:10.375979+00:00,M1p500000
1.5,0.13,300,0.0474947792679625,0.3520870854995211,-1.0540946587811462e-11,-2.4867854303556317e-11,-1298.83643051041,327.7790116016363,-0.2294395254657328,0.0106426927692865,2.7009659987308216e-11,-0.0276671507496248,-0.0422928835446388,1258.83643051041,1.0000000000000004e-06,0.6582956178771704,1.0,0.025,0.0106426927692865,0.0422928835446388,3801,40.0,0.0061743213048351,287.7790116016363,9.99999999999999e-07,0.1931078701135962,-1.226405152448372,1e-06,2026-07-23T12:04:54.761449+00:00,converged,,2026-07-23T12:04:54.771753+00:00,M1p500000
1.5,0.135,300,0.0461383483534535,0.3547999528774636,-1.1386069170837844e-11,-2.3873623564152343e-11,-1288.3432202263273,310.76842415042654,-0.2388914089095874,0.010729679260255,2.644981045765648e-11,-0.0273596637032918,-0.0446165242360207,1248.3432202263273,1.0000000000000004e-06,0.6562665815827199,1.0,0.025,0.010729679260255,0.0446165242360207,3801,40.0,0.0062286770277162,270.76842415042654,1.000000000000002e-06,0.1764417298681942,-1.3135764012857716,1e-06,2026-07-23T12:04:54.997937+00:00,converged,,2026-07-23T12:04:55.008244+00:00,M1p500000
1.5,0.14,300,0.0447397340201771,0.3574130186646834,-2.3401076215678884e-11,-3.205384568882863e-11,-1281.9701563634037,295.20483023056374,-0.2483653544959365,0.0107833321649962,3.968701792142173e-11,-0.0269879059556095,-0.0469780214462826,1241.9701563634037,1.0000000000000004e-06,0.6551219857600998,1.0,0.025,0.0107833321649962,0.0469780214462826,3801,40.0,0.0062635627628247,255.20483023056377,1.0000000000000004e-06,0.1609771949670328,-1.403558747312625,1e-06,2026-07-23T12:04:55.157827+00:00,converged,,2026-07-23T12:04:55.168444+00:00,M1p500000
1.5,0.145,300,0.0433022950552245,0.3599323242867976,-2.9030066545088215e-11,-3.510534744843863e-11,-1279.6214196442368,280.91877893297726,-0.2578603171535389,0.0108034439147452,4.555359681833968e-11,-0.0265540657608151,-0.0493769552473045,1239.6214196442368,1.000000000000002e-06,0.6548624435031559,1.0,0.025,0.0108034439147452,0.0493769552473045,3801,40.0,0.0062788327830075,240.9187789329773,1.0000000000000004e-06,0.1466546475886052,-1.4963447170344897,1e-06,2026-07-23T12:04:55.322218+00:00,converged,,2026-07-23T12:04:55.335230+00:00,M1p500000
1.5,0.15,300,0.0418290599055481,0.3623634285430809,-1.7727715129201016e-11,-2.94784509302648e-11,-1281.2740057537123,267.7658052611293,-0.2673753361064568,0.0107898342596199,3.4398414977294113e-11,-0.0260602269355497,-0.0518129315250111,1241.2740057537123,1.0000000000000004e-06,0.6554916166486098,1.0,0.025,0.0107898342596199,0.0518129315250111,3801,40.0,0.0062743589858322,227.7658052611293,1.0000000000000004e-06,0.1334142291054713,-1.5919267211232222,1e-06,2026-07-23T12:04:55.502978+00:00,converged,,2026-07-23T12:04:55.513267+00:00,M1p500000
1.5,0.155,300,0.0403227693778328,0.3647114577304087,-1.5193488828169066e-11,-2.989519569396304e-11,-1286.9773835857034,255.62205047911908,-0.2769095272519571,0.0107423477193969,3.3534531879124903e-11,-0.0255083767336291,-0.0542855780384108,1246.9773835857034,1.0000000000000004e-06,0.6570166586003575,1.0,0.025,0.0107423477193969,0.0542855780384108,3801,40.0,0.006250029253564,215.62205047911908,1.0000000000000004e-06,0.1211963998643178,-1.6902970046150114,1e-06,2026-07-23T12:04:55.683421+00:00,converged,,2026-07-23T12:04:55.693620+00:00,M1p500000
1.5,0.16,300,0.0387859129695862,0.3669811495888635,-1.9365474501764623e-11,-3.2485637443957494e-11,-1296.8561140284748,244.38071058725905,-0.2864620764637016,0.0106608514574893,3.781981283426386e-11,-0.0249004128713405,-0.0567945413604191,1256.8561140284748,9.99999999999999e-07,0.659446638027478,1.0,0.025,0.0106608514574893,0.0567945413604191,3801,40.0,0.0062057460751337,204.38071058725905,1.0000000000000004e-06,0.1099420536220026,-1.7914476143748876,1e-06,2026-07-23T12:04:55.842726+00:00,converged,,2026-07-23T12:04:55.852920+00:00,M1p500000
1.5,0.165,300,0.037220759251363,0.3691768912189201,-4.863593555670676e-11,-5.7418321833258006e-11,-1311.116595577579,233.9492887558561,-0.2960322334822219,0.0105452333189759,7.524837479722551e-11,-0.0242381497049523,-0.0593394839656905,1271.116595577579,1.0000000000000004e-06,0.6627950366098752,1.0,0.025,0.0105452333189759,0.0593394839656905,3801,40.0,0.0061414252764748,193.9492887558561,1.0000000000000004e-06,0.0995933535863374,-1.8953703657027063,1e-06,2026-07-23T12:04:56.004471+00:00,converged,,2026-07-23T12:04:56.014679+00:00,M1p500000
1.5,0.17,300,0.035629382304755,0.3713027528389057,-2.8220661918432196e-11,-4.2793695670395586e-11,-1330.0573579300446,224.24726462903695,-0.305619306572996,0.0103954002603628,5.126115632957263e-11,-0.0235233239083154,-0.0619200821826742,1290.0573579300446,1.0000000000000004e-06,0.6670782234172109,1.0,0.025,0.0103954002603628,0.0619200821826742,3801,40.0,0.0060569949918083,184.24726462903695,1.0000000000000004e-06,0.0900937224260983,-2.0020568267460925,1e-06,2026-07-23T12:04:56.164112+00:00,converged,,2026-07-23T12:04:56.174278+00:00,M1p500000
1.5,0.175,300,0.0340136833360583,0.3733625163855322,-2.2456127235503945e-11,-2.224990764548851e-11,-1354.084782109332,215.2042405120177,-0.3152226573940512,0.0102112766757969,3.161227673942372e-11,-0.0227575993031894,-0.0645360235960436,1314.084782109332,1.0000000000000004e-06,0.6723156897258631,1.0,0.025,0.0102112766757969,0.0645360235960436,3801,40.0,0.0059523945838102,175.2042405120177,1.0000000000000004e-06,0.0813881529147408,-2.111498285762206,1e-06,2026-07-23T12:04:56.339521+00:00,converged,,2026-07-23T12:04:56.350135+00:00,M1p500000
1.5,0.18,300,0.0323754101889196,0.3753597021383517,-1.8063855966587997e-11,-2.667414553125802e-11,-1383.7356726178562,206.75844079137644,-0.3248416967474404,0.0099928031671292,3.221510410047388e-11,-0.0219425713578578,-0.0671870058174863,1343.7356726178562,1.0000000000000004e-06,0.6785314335048173,1.0,0.025,0.0099928031671292,0.0671870058174863,3801,40.0,0.0058275738340055,166.75844079137644,1.0000000000000004e-06,0.0734235737698177,-2.223685753555148,1e-06,2026-07-23T12:04:56.498126+00:00,converged,,2026-07-23T12:04:56.508354+00:00,M1p500000
1.5,0.185,300,0.0307161740099197,0.3772975914074026,-1.717919556609715e-11,-3.8162452364876025e-11,-1419.7085845124705,198.85541838014325,-0.3344758804669953,0.0097399354019195,4.185089641572381e-11,-0.0210797714207143,-0.0698727349105253,1379.7085845124705,1.000000000000002e-06,0.6857527963745579,1.0,0.025,0.0097399354019195,0.0698727349105253,3801,40.0,0.0056824921918351,158.85541838014325,1.0000000000000004e-06,0.0661488336556815,-2.338609949049033,1e-06,2026-07-23T12:04:56.658522+00:00,converged,,2026-07-23T12:04:56.668816+00:00,M1p500000
1.5,0.19,300,0.0290374633147935,0.3791792469131422,-6.223474513511462e-11,-6.270960400261982e-11,-1462.9082563723466,191.44702560653965,-0.3441247057344473,0.0094526429679395,8.834963461270265e-11,-0.0201706702776447,-0.0725929240614308,1422.9082563723466,1.0000000000000004e-06,0.6940114400820326,1.0,0.025,0.0094526429679395,0.0725929240614308,3801,40.0,0.0055171180298107,151.44702560653965,1.0000000000000004e-06,0.0595149267122693,-2.456261294436039,1e-06,2026-07-23T12:04:56.818286+00:00,converged,,2026-07-23T12:04:56.828392+00:00,M1p500000
1.5,0.195,300,0.0273406565891719,0.3810075315624341,-5.1558264602125086e-11,-6.003459188108629e-11,-1514.5083234591327,184.490533871955,-0.3537877079200263,0.0091309084479689,7.913537054384301e-11,-0.0192166814952588,-0.0753472929203402,1474.5083234591327,1.0000000000000004e-06,0.7033433843826374,1.0,0.025,0.0091309084479689,0.0753472929203402,3801,40.0,0.0053314280348885,144.490533871955,1.0000000000000004e-06,0.0534750559303837,-2.576629927406919,1e-06,2026-07-23T12:04:57.017764+00:00,converged,,2026-07-23T12:04:57.028130+00:00,M1p500000
1.5,0.2,300,0.0256270327916779,0.3827851238109725,-5.5396201514845693e-11,-7.586366170680979e-11,-1576.0414005798402,177.94790153389084,-0.3634644572276124,0.0087747264158489,9.393633114955402e-11,-0.01821916446558,-0.0781355660482733,1536.0414005798402,1.0000000000000004e-06,0.7137892670036997,1.0,0.025,0.0087747264158489,0.0781355660482733,3801,40.0,0.0051254065583355,137.94790153389084,1.0000000000000004e-06,0.0479846943590911,-2.699705681983527,1e-06,2026-07-23T12:04:57.191280+00:00,converged,,2026-07-23T12:04:57.201403+00:00,M1p500000
1.5,0.205,300,0.0238977814289654,0.3845145331817926,-3.8011753467070974e-11,-2.8962400186460787e-11,-1649.530646583568,171.78514505597488,-0.3731545561948274,0.008384102808293,4.7788220579993206e-11,-0.0171794274087477,-0.0809574728466571,1609.530646583568,1.0000000000000004e-06,0.7253941302495245,1.0,0.025,0.008384102808293,0.0809574728466571,3801,40.0,0.0048990451929379,131.78514505597488,1.0000000000000004e-06,0.0430015870640923,-2.825478111593196,1e-06,2026-07-23T12:04:57.364036+00:00,converged,,2026-07-23T12:04:57.374336+00:00,M1p500000
1.5,0.21,300,0.0221540099667619,0.3861981129078951,-3.0597767375351026e-11,-4.8888169554284204e-11,-1737.6509922215837,165.96841923709735,-0.3828576369606853,0.0079590538505113,5.767388048956423e-11,-0.0160987294409083,-0.0838127464162257,1697.6509922215837,1.0000000000000004e-06,0.7379974634120224,1.0,0.025,0.0079590538505113,0.0838127464162257,3801,40.0,0.0046523420930199,125.96841923709736,1.000000000000002e-06,0.0384748160616443,-2.953936488493964,1e-06,2026-07-23T12:04:57.540705+00:00,converged,,2026-07-23T12:04:57.550985+00:00,M1p500000
1.5,0.215,300,0.0203967524448943,0.3878380721661077,-3.876686471837587e-11,-5.0343748267400734e-12,-1844.0514475770408,160.4667766643176,-0.3925733590428067,0.0074996057956835,3.909238711039491e-11,-0.0149782837522452,-0.0867011234875646,1804.0514475770408,1.0000000000000004e-06,0.7513859338019355,1.0,0.025,0.0074996057956835,0.0867011234875646,3801,40.0,0.0043853017756522,120.4667766643176,1.0000000000000004e-06,0.0343585054970126,-3.085069812238134,1e-06,2026-07-23T12:04:57.702182+00:00,converged,,2026-07-23T12:04:57.712280+00:00,M1p500000
1.5,0.22,300,0.0186269745723128,0.3894364866610318,-8.118235944598595e-11,-3.4041384294747346e-11,-1973.9606566935283,155.26213537004958,-0.4023014071224051,0.0070057937753658,8.803062722666433e-11,-0.0138192588782026,-0.0896223436384256,1933.9606566935283,1.0000000000000004e-06,0.7659939346394086,1.0,0.025,0.0070057937753658,0.0896223436384256,3801,40.0,0.0040979344059088,115.2621353700496,1.000000000000002e-06,0.03064003311508,-3.218866825832744,1e-06,2026-07-23T12:04:57.864343+00:00,converged,,2026-07-23T12:04:57.874808+00:00,M1p500000
1.5,0.225,300,0.0168455808336089,0.3909953089569625,-4.7212518616834836e-11,7.280850835428287e-12,-2134.807373891613,150.332277427326,-0.4120414892850432,0.0064776616778604,4.777062594348889e-11,-0.0126227816165166,-0.0925761495625668,2094.807373891613,1.0000000000000004e-06,0.7818775709294926,1.0,0.025,0.0064776616778604,0.0925761495625668,3801,40.0,0.003790255687562,110.332277427326,9.99999999999999e-07,0.0272862288641384,-3.355316031666377,1e-06,2026-07-23T12:04:58.026574+00:00,converged,,2026-07-23T12:04:58.036862+00:00,M1p500000
1.5,0.23,300,0.0150534184547582,0.392516376067718,-1.0984521625623243e-10,2.4713051483687964e-11,-2337.656542128553,145.6570877814974,-0.4217933347135192,0.0059152611526199,1.1259088083860916e-10,-0.0113899382802691,-0.0955622856864657,2297.656542128553,1.0000000000000004e-06,0.7990976924850258,1.0,0.025,0.0059152611526199,0.0955622856864657,3801,40.0,0.0034622862445943,105.65708778149742,1.000000000000002e-06,0.0242660323893957,-3.4944056783406245,1e-06,2026-07-23T12:04:58.188359+00:00,converged,,2026-07-23T12:04:58.198846+00:00,M1p500000
1.5,0.235,300,0.0132512826692283,0.3940014195573408,-3.543296211994118e-11,8.901226370566784e-11,-2599.722841802978,141.21828884517103,-0.4315566927852515,0.0053186513304836,9.580541683329047e-11,-0.0101217767309063,-0.0985804995113579,2559.722841802978,1.0000000000000004e-06,0.8177183968826857,1.0,0.025,0.0053186513304836,0.0985804995113579,3801,40.0,0.0031140514272686,101.21828884517105,1.0000000000000004e-06,0.0215503960605294,-3.636123824182969,1e-06,2026-07-23T12:04:58.374127+00:00,converged,,2026-07-23T12:04:58.384721+00:00,M1p500000
1.5,0.24,300,0.0114399208398132,0.3954520703716769,-1.9526046057816157e-10,2.567379772319689e-10,-2949.3096090261256,136.9992826153486,-0.4413313305288702,0.0046878983455289,3.2255392792269447e-10,-0.0088193083654272,-0.1016305395303838,2909.3096090261256,1.0000000000000004e-06,0.8378109042809171,1.0,0.025,0.0046878983455289,0.1016305395303838,3801,40.0,0.0027455810015551,96.99928261534858,9.99999999999999e-07,0.0191123389973746,-3.7804582765270025,1e-06,2026-07-23T12:04:58.556639+00:00,converged,,2026-07-23T12:04:58.566834+00:00,M1p500000
1.5,0.245,300,0.0096200339481258,0.3968698690028414,1.7516342543100194e-11,3.090400765154433e-11,-3436.41913988732,132.9848919438839,-0.4511170325613823,0.0040230739555433,3.552294955397049e-11,-0.0074835076842158,-0.1047121574908291,3396.41913988732,1.0000000000000004e-06,0.8594478127310967,1.0,0.025,0.0040230739555433,0.1047121574908291,3801,40.0,0.0023569083172908,92.98489194388392,1.000000000000002e-06,0.0169267188500548,-3.9273967342938345,1e-06,2026-07-23T12:04:58.721773+00:00,converged,,2026-07-23T12:04:58.732166+00:00,M1p500000
1.5,0.25,300,0.0077922850962732,0.3982562675527282,-3.3824915091074104e-11,-2.680079205438779e-11,-4158.438055039699,129.16124721638988,-0.4609135980973359,0.0033242572358799,4.315561766051911e-11,-0.0061153181006581,-0.1078251055599741,4118.438055039699,1.000000000000002e-06,0.8827060323755854,1.0,0.025,0.0033242572358799,0.1078251055599741,3801,40.0,0.0019480712740683,89.1612472163899,1.0000000000000004e-06,0.0149702607130914,-4.076926612023069,1e-06,2026-07-23T12:04:58.886974+00:00,converged,,2026-07-23T12:04:58.897541+00:00,M1p500000
1.5,0.255,300,0.005957298014747,0.3996126402822758,1.3010428151494224e-10,5.473216062226033e-10,-5333.635230280839,125.5155920118311,-0.4707208417504487,0.0025915323450975,5.62572719483099e-10,-0.0047156495972898,-0.1109691395927891,5293.635230280839,1.0000000000000004e-06,0.9076616195391788,1.0,0.025,0.0025915323450975,0.1109691395927891,3801,40.0,0.0015191109937604,85.5155920118311,1.0000000000000004e-06,0.0132213954964079,-4.229035255099666,1e-06,2026-07-23T12:04:59.052172+00:00,converged,,2026-07-23T12:04:59.062445+00:00,M1p500000
1.5,0.26,300,0.004115655538778,0.4009402834535217,6.163616006471527e-10,-3.6806843174436854e-10,-7573.011906660041,122.03612763283128,-0.4805385901301703,0.0018249862084213,7.178969237983118e-10,-0.0032853769494617,-0.1141440148461223,7533.011906660041,1.0000000000000004e-06,0.9343840653195852,1.0,0.025,0.0018249862084213,0.1141440148461223,3801,40.0,0.0010700704400822,82.03612763283128,1.0000000000000004e-06,0.0116601575339116,-4.383709867088113,1e-06,2026-07-23T12:04:59.217464+00:00,converged,,2026-07-23T12:04:59.227775+00:00,M1p500000
1.5,0.265,300,0.0022679161425122,0.4022404297385316,2.822381786615757e-09,-5.303919680841804e-10,-13485.426427718216,118.71173926606988,-0.4903666850259481,0.0010247142739518,2.871785958115361e-09,-0.0018253517833389,-0.1173494941217652,13445.426427718216,1.0000000000000004e-06,0.9629149603316854,1.0,0.025,0.0010247142739518,0.1173494941217652,3801,40.0,0.0006009977777657,78.71173926606988,1.0000000000000004e-06,0.0102679511483252,-4.540937595535021,1e-06,2026-07-23T12:04:59.384672+00:00,converged,,2026-07-23T12:04:59.395469+00:00,M1p500000
1.5,0.27,300,0.0004165216734289,0.403514362879259,-2.5426254532390224e-07,8.976969685103999e-07,-72073.30936246572,115.53093499897076,-0.500205033523183,0.0001916975024423,9.330108730488362e-07,-0.0003379502415393,-0.1205854422451214,72033.30936246572,9.99999999999999e-07,0.9931187246301976,1.0,0.025,0.0001916975024423,0.1205854422451214,3801,40.0,0.0001124608518258,75.53093499897076,1.0000000000000004e-06,0.009026601329004,-4.700674297403111,1e-06,2026-07-23T12:04:59.558018+00:00,converged,,2026-07-23T12:04:59.568992+00:00,M1p500000
1.55,0.05,300,0.0492291037382038,0.3135717144297565,-6.216398923397648e-12,-1.512157066230202e-11,-3155.67829794215,1387.4062658287248,-0.0887030130940799,0.0043786552212176,1.6349480568807456e-11,-0.0203667105680873,-0.0099655119345128,3115.67829794215,1.000000000000002e-06,0.841112792360536,1.0,0.025,0.0043786552212176,0.0099655119345128,3801,40.0,0.0024614551869101,1347.4062658287248,1.0000000000000004e-06,0.6784684263955552,-0.2148878241652509,1e-06,2026-07-23T12:04:54.481605+00:00,converged,,2026-07-23T12:04:54.493033+00:00,M1p550000
1.55,0.055,300,0.0500136695789316,0.3188262390250224,-6.890068376952385e-12,-1.7189074816292838e-11,-2827.4347961081176,1200.0860153582837,-0.0980876930948445,0.0048870924472947,1.8518567311733158e-11,-0.0214876888742901,-0.011522473002591,2787.4347961081176,1.0000000000000004e-06,0.8244333158216122,1.0,0.025,0.0048870924472947,0.011522473002591,3801,40.0,0.0027507518268412,1160.0860153582837,1.0000000000000004e-06,0.6386167528603108,-0.255391746737418,1e-06,2026-07-23T12:04:54.682608+00:00,converged,,2026-07-23T12:04:54.693154+00:00,M1p550000
1.55,0.06,300,0.0505159341051575,0.3237921600955207,-6.3176425896260816e-12,-1.6517408968352854e-11,-2569.1259494995256,1052.3876122025135,-0.107534124087377,0.0053785819239331,1.768438313648742e-11,-0.0224819923059011,-0.0131413412169488,2529.1259494995256,1.0000000000000004e-06,0.8086416271036916,1.0,0.025,0.0053785819239331,0.0131413412169488,3801,40.0,0.0030309560463094,1012.3876122025137,1.000000000000002e-06,0.5996677649576342,-0.2989800595630232,1e-06,2026-07-23T12:04:54.880948+00:00,converged,,2026-07-23T12:04:54.891594+00:00,M1p550000
