chart_id,Mach,eta,alpha,technical_success,error,gep_regime,N,ci_ref,ci_pinn,n_admissible,oracle_raw_index,oracle_cr,oracle_ci,naive_central_fallback,pinn_seeded_raw_index,pinn_seeded_cr,pinn_seeded_ci,pinn_seeded_ci_abs_err,pinn_seeded_ci_scaled_err,pinn_seeded_matches_oracle,pinn_seeded_noncentral,pinn_seeded_p_rel_classic,pinn_seeded_rho_rel_classic,pinn_seeded_u_rel_classic,pinn_seeded_v_rel_classic,pinn_seeded_p_overlap_classic,pinn_seeded_p_overlap_defect,pinn_seeded_modal_rel_max,naive_central_growth_raw_index,naive_central_growth_cr,naive_central_growth_ci,naive_central_growth_ci_abs_err,naive_central_growth_ci_scaled_err,naive_central_growth_matches_oracle,naive_central_growth_noncentral,naive_central_growth_p_rel_classic,naive_central_growth_rho_rel_classic,naive_central_growth_u_rel_classic,naive_central_growth_v_rel_classic,naive_central_growth_p_overlap_classic,naive_central_growth_p_overlap_defect,naive_central_growth_modal_rel_max,naive_max_growth_raw_index,naive_max_growth_cr,naive_max_growth_ci,naive_max_growth_ci_abs_err,naive_max_growth_ci_scaled_err,naive_max_growth_matches_oracle,naive_max_growth_noncentral,naive_max_growth_p_rel_classic,naive_max_growth_rho_rel_classic,naive_max_growth_u_rel_classic,naive_max_growth_v_rel_classic,naive_max_growth_p_overlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max
LMEDGE_LOW,0.06,0.155,0.1547207484470004,True,,standard_N301,301,0.7551364792103629,0.746791469841781,1,601,-1.368601404045204e-14,0.7552100820821585,False,601,-1.368601404045204e-14,0.7552100820821585,7.360287179558611e-05,9.746962810292484e-05,True,False,5.838180844267032e-05,5.838180844267303e-05,0.000294818477778,8.062077400103005e-05,0.9999999982957822,,,601,-1.368601404045204e-14,0.7552100820821585,7.360287179558611e-05,9.746962810292484e-05,True,False,5.838180844267032e-05,5.838180844267303e-05,0.000294818477778,8.062077400103005e-05,0.9999999982957822,,,601,-1.368601404045204e-14,0.7552100820821585,7.360287179558611e-05,9.746962810292484e-05,True,False,5.838180844267032e-05,5.838180844267303e-05,0.000294818477778,8.062077400103005e-05,0.9999999982957822,,
LMEDGE_LOW,0.06,0.26,0.2595315780401298,True,,standard_N301,301,0.621561016884864,0.6215532065949869,1,601,-4.257756156902584e-14,0.6216319283992232,False,601,-4.257756156902584e-14,0.6216319283992232,7.091151435922871e-05,0.0001140861676213,True,False,5.925015709228272e-05,5.925015709228246e-05,0.000353252221542,8.713770591597437e-05,0.9999999982447094,,,601,-4.257756156902584e-14,0.6216319283992232,7.091151435922871e-05,0.0001140861676213,True,False,5.925015709228272e-05,5.925015709228246e-05,0.000353252221542,8.713770591597437e-05,0.9999999982447094,,,601,-4.257756156902584e-14,0.6216319283992232,7.091151435922871e-05,0.0001140861676213,True,False,5.925015709228272e-05,5.925015709228246e-05,0.000353252221542,8.713770591597437e-05,0.9999999982447094,,
LMEDGE_LOW,0.06,0.365,0.3643424076332592,True,,standard_N301,301,0.5051114312452201,0.4986747890980286,149,600,-6.630813595668701e-15,0.5051794642442791,False,600,-6.630813595668701e-15,0.5051794642442791,6.803299905899785e-05,0.0001346890900712,True,False,5.775138819108525e-05,5.775138819108507e-05,0.000439279465637,8.930640739257484e-05,0.9999999983323886,,,600,-6.630813595668701e-15,0.5051794642442791,6.803299905899785e-05,0.0001346890900712,True,False,5.775138819108525e-05,5.775138819108507e-05,0.000439279465637,8.930640739257484e-05,0.9999999983323886,,,600,-6.630813595668701e-15,0.5051794642442791,6.803299905899785e-05,0.0001346890900712,True,False,5.775138819108525e-05,5.775138819108507e-05,0.000439279465637,8.930640739257484e-05,0.9999999983323886,,
LMEDGE_MID,0.06,0.375,0.3743243914040334,True,,standard_N301,301,0.4947524621679489,0.4898566817063013,1,601,-6.081001335522216e-14,0.4948251772702769,False,601,-6.081001335522216e-14,0.4948251772702769,7.27151023279804e-05,0.0001469726942021,True,False,5.690418629312354e-05,5.690418629312349e-05,0.0004555777212436,9.224392257438824e-05,0.9999999983809564,,,601,-6.081001335522216e-14,0.4948251772702769,7.27151023279804e-05,0.0001469726942021,True,False,5.690418629312354e-05,5.690418629312349e-05,0.0004555777212436,9.224392257438824e-05,0.9999999983809564,,,601,-6.081001335522216e-14,0.4948251772702769,7.27151023279804e-05,0.0001469726942021,True,False,5.690418629312354e-05,5.690418629312349e-05,0.0004555777212436,9.224392257438824e-05,0.9999999983809564,,
LMEDGE_MID,0.06,0.45,0.4491892696848401,True,,standard_N301,301,0.4206050700536641,0.4217747947619796,137,600,-7.607924054787491e-15,0.4206607796811175,False,600,-7.607924054787491e-15,0.4206607796811175,5.570962745343744e-05,0.0001324511552995,True,False,5.751149552086139e-05,5.751149552085629e-05,0.0005196214021436,8.385397069351726e-05,0.999999998346214,,,600,-7.607924054787491e-15,0.4206607796811175,5.570962745343744e-05,0.0001324511552995,True,False,5.751149552086139e-05,5.751149552085629e-05,0.0005196214021436,8.385397069351726e-05,0.999999998346214,,,600,-7.607924054787491e-15,0.4206607796811175,5.570962745343744e-05,0.0001324511552995,True,False,5.751149552086139e-05,5.751149552085629e-05,0.0005196214021436,8.385397069351726e-05,0.999999998346214,,
LMEDGE_MID,0.06,0.525,0.5240541479656468,True,,standard_N301,301,0.3518915510866153,0.3498627770460587,1,601,7.227003724582499e-15,0.3519446747881227,False,601,7.227003724582499e-15,0.3519446747881227,5.312370150745149e-05,0.0001509661182356,True,False,6.14148950707784e-05,6.141489507077517e-05,0.0006248253341165,8.696575705772607e-05,0.9999999981141052,,,601,7.227003724582499e-15,0.3519446747881227,5.312370150745149e-05,0.0001509661182356,True,False,6.14148950707784e-05,6.141489507077517e-05,0.0006248253341165,8.696575705772607e-05,0.9999999981141052,,,601,7.227003724582499e-15,0.3519446747881227,5.312370150745149e-05,0.0001509661182356,True,False,6.14148950707784e-05,6.141489507077517e-05,0.0006248253341165,8.696575705772607e-05,0.9999999981141052,,
LMEDGE_HIGH,0.06,0.5625,0.5614865871060502,True,,standard_N301,301,0.319297196237381,0.3159937721177411,154,601,-3.447670688629567e-14,0.3193574407885257,False,601,-3.447670688629567e-14,0.3193574407885257,6.024455114467253e-05,0.0001886786099427,True,False,6.348279023807044e-05,6.348279023807277e-05,0.0006997730010268,9.427077921682488e-05,0.9999999979849676,,,601,-3.447670688629567e-14,0.3193574407885257,6.024455114467253e-05,0.0001886786099427,True,False,6.348279023807044e-05,6.348279023807277e-05,0.0006997730010268,9.427077921682488e-05,0.9999999979849676,,,601,-3.447670688629567e-14,0.3193574407885257,6.024455114467253e-05,0.0001886786099427,True,False,6.348279023807044e-05,6.348279023807277e-05,0.0006997730010268,9.427077921682488e-05,0.9999999979849676,,
LMEDGE_HIGH,0.06,0.6000000000000001,0.5989190262464535,True,,standard_N301,301,0.2877597630575119,0.2842355260140878,1,601,1.4673350861801826e-14,0.2878272056586702,False,601,1.4673350861801826e-14,0.2878272056586702,6.744260115831846e-05,0.0002343712006213,True,False,6.553658216758361e-05,6.553658216758636e-05,0.0007842502390444,0.0001021377354327,0.999999997852478,,,601,1.4673350861801826e-14,0.2878272056586702,6.744260115831846e-05,0.0002343712006213,True,False,6.553658216758361e-05,6.553658216758636e-05,0.0007842502390444,0.0001021377354327,0.999999997852478,,,601,1.4673350861801826e-14,0.2878272056586702,6.744260115831846e-05,0.0002343712006213,True,False,6.553658216758361e-05,6.553658216758636e-05,0.0007842502390444,0.0001021377354327,0.999999997852478,,
LMEDGE_HIGH,0.06,0.6375000000000001,0.6363514653868568,True,,standard_N301,301,0.2572324886595801,0.2547245170956732,156,600,3.5499627559353675e-14,0.2572726007823151,False,600,3.5499627559353675e-14,0.2572726007823151,4.011212273496989e-05,0.0001559372338385,True,False,6.501975716315182e-05,6.501975716315018e-05,0.0008289252234162,8.327505539260446e-05,0.9999999978862156,,,600,3.5499627559353675e-14,0.2572726007823151,4.011212273496989e-05,0.0001559372338385,True,False,6.501975716315182e-05,6.501975716315018e-05,0.0008289252234162,8.327505539260446e-05,0.9999999978862156,,,600,3.5499627559353675e-14,0.2572726007823151,4.011212273496989e-05,0.0001559372338385,True,False,6.501975716315182e-05,6.501975716315018e-05,0.0008289252234162,8.327505539260446e-05,0.9999999978862156,,
LMEDGE_NEUTRAL1,0.06,0.6687500000000001,0.6675451646705263,True,,standard_N301,301,0.2324656988491273,0.2374821126003008,1,601,-2.4616491670013915e-14,0.2325023938273337,False,601,-2.4616491670013915e-14,0.2325023938273337,3.669497820638079e-05,0.0001578511513227,True,False,6.576538403538892e-05,6.576538403538696e-05,0.0009032411499996,8.2104320342581e-05,0.999999997837457,,,601,-2.4616491670013915e-14,0.2325023938273337,3.669497820638079e-05,0.0001578511513227,True,False,6.576538403538892e-05,6.576538403538696e-05,0.0009032411499996,8.2104320342581e-05,0.999999997837457,,,601,-2.4616491670013915e-14,0.2325023938273337,3.669497820638079e-05,0.0001578511513227,True,False,6.576538403538892e-05,6.576538403538696e-05,0.0009032411499996,8.2104320342581e-05,0.999999997837457,,
LMEDGE_NEUTRAL1,0.06,0.7250000000000001,0.7236938233811313,True,,standard_N301,301,0.1893496323553555,0.192854598241427,1,601,2.5433891975550523e-14,0.1893720206853962,False,601,2.5433891975550523e-14,0.1893720206853962,2.2388330040729043e-05,0.0001182380433605,True,False,6.660747159038479e-05,6.660747159038295e-05,0.0010539888341473,7.583364161501321e-05,0.9999999977817224,,,601,2.5433891975550523e-14,0.1893720206853962,2.2388330040729043e-05,0.0001182380433605,True,False,6.660747159038479e-05,6.660747159038295e-05,0.0010539888341473,7.583364161501321e-05,0.9999999977817224,,,601,2.5433891975550523e-14,0.1893720206853962,2.2388330040729043e-05,0.0001182380433605,True,False,6.660747159038479e-05,6.660747159038295e-05,0.0010539888341473,7.583364161501321e-05,0.9999999977817224,,
LMEDGE_NEUTRAL1,0.06,0.78125,0.7798424820917362,True,,standard_N301,301,0.1479240995733802,0.1459633178767218,1,601,-1.218117612381794e-15,0.1479433628279848,False,601,-1.218117612381794e-15,0.1479433628279848,1.926325460463452e-05,0.0001302239098307,True,False,6.796609689530502e-05,6.796609689530595e-05,0.001267646224879,7.541880180050441e-05,0.9999999976903048,,,601,-1.218117612381794e-15,0.1479433628279848,1.926325460463452e-05,0.0001302239098307,True,False,6.796609689530502e-05,6.796609689530595e-05,0.001267646224879,7.541880180050441e-05,0.9999999976903048,,,601,-1.218117612381794e-15,0.1479433628279848,1.926325460463452e-05,0.0001302239098307,True,False,6.796609689530502e-05,6.796609689530595e-05,0.001267646224879,7.541880180050441e-05,0.9999999976903048,,
LMEDGE_NEUTRAL2,0.06,0.8150000000000001,0.8135316773180994,True,,standard_N301,301,0.1237932959917768,0.1226722700166657,1,601,-2.210575964645103e-15,0.123828547865039,False,601,-2.210575964645103e-15,0.123828547865039,3.5251873262212574e-05,0.0002847639929108,True,False,6.982368106061414e-05,6.982368106061428e-05,0.0014509113729734,8.477243955129751e-05,0.9999999975623268,,,601,-2.210575964645103e-15,0.123828547865039,3.5251873262212574e-05,0.0002847639929108,True,False,6.982368106061414e-05,6.982368106061428e-05,0.0014509113729734,8.477243955129751e-05,0.9999999975623268,,,601,-2.210575964645103e-15,0.123828547865039,3.5251873262212574e-05,0.0002847639929108,True,False,6.982368106061414e-05,6.982368106061428e-05,0.0014509113729734,8.477243955129751e-05,0.9999999975623268,,
LMEDGE_NEUTRAL2,0.06,0.8600000000000001,0.8584506042865834,True,,standard_N301,301,0.0924303327660017,0.0819660879836052,1,601,4.112256153290135e-15,0.0924702476203577,False,601,4.112256153290135e-15,0.0924702476203577,3.991485435601849e-05,0.0004318371811672,True,False,7.165282707462489e-05,7.165282707462672e-05,0.0017359424486002,8.906852778451016e-05,0.999999997432936,,,601,4.112256153290135e-15,0.0924702476203577,3.991485435601849e-05,0.0004318371811672,True,False,7.165282707462489e-05,7.165282707462672e-05,0.0017359424486002,8.906852778451016e-05,0.999999997432936,,,601,4.112256153290135e-15,0.0924702476203577,3.991485435601849e-05,0.0004318371811672,True,False,7.165282707462489e-05,7.165282707462672e-05,0.0017359424486002,8.906852778451016e-05,0.999999997432936,,
LMEDGE_NEUTRAL2,0.06,0.905,0.9033695312550674,True,,standard_N301,301,0.0619302345133478,0.0563891170747297,154,601,-3.024123738250578e-14,0.0619523679420372,False,601,-3.024123738250578e-14,0.0619523679420372,2.2133428689431744e-05,0.000357392941644,True,False,7.194007110851584e-05,7.19400711085166e-05,0.0021175817875906,7.883420814113399e-05,0.9999999974123128,,,601,-3.024123738250578e-14,0.0619523679420372,2.2133428689431744e-05,0.000357392941644,True,False,7.194007110851584e-05,7.19400711085166e-05,0.0021175817875906,7.883420814113399e-05,0.9999999974123128,,,601,-3.024123738250578e-14,0.0619523679420372,2.2133428689431744e-05,0.000357392941644,True,False,7.194007110851584e-05,7.19400711085166e-05,0.0021175817875906,7.883420814113399e-05,0.9999999974123128,,
LMEDGE_NEUTRAL3,0.06,0.9275,0.9258289947393092,True,,near_neutral_N401,401,0.0469775440222335,0.0449399885915554,200,801,-3.983543911038948e-14,0.046983551932403,False,801,-3.983543911038948e-14,0.046983551932403,6.007910169525399e-06,0.0001201582033905,True,False,4.06710985336192e-05,4.06710985336151e-05,0.0013778545361174,4.206455942936352e-05,0.9999999991729308,,,801,-3.983543911038948e-14,0.046983551932403,6.007910169525399e-06,0.0001201582033905,True,False,4.06710985336192e-05,4.06710985336151e-05,0.0013778545361174,4.206455942936352e-05,0.9999999991729308,,,801,-3.983543911038948e-14,0.046983551932403,6.007910169525399e-06,0.0001201582033905,True,False,4.06710985336192e-05,4.06710985336151e-05,0.0013778545361174,4.206455942936352e-05,0.9999999991729308,,
LMEDGE_NEUTRAL3,0.06,0.95,0.9482884582235512,True,,near_neutral_N401,401,0.0322086241916243,0.0236675042774515,1,801,3.2943783627368245e-13,0.032191075561461,False,801,3.2943783627368245e-13,0.032191075561461,1.754863016322633e-05,0.0003509726032645,True,False,4.179809055861576e-05,4.179809055861695e-05,0.001608662852919,4.66421226957615e-05,0.9999999991264598,,,801,3.2943783627368245e-13,0.032191075561461,1.754863016322633e-05,0.0003509726032645,True,False,4.179809055861576e-05,4.179809055861695e-05,0.001608662852919,4.66421226957615e-05,0.9999999991264598,,,801,3.2943783627368245e-13,0.032191075561461,1.754863016322633e-05,0.0003509726032645,True,False,4.179809055861576e-05,4.179809055861695e-05,0.001608662852919,4.66421226957615e-05,0.9999999991264598,,
LMEDGE_NEUTRAL3,0.06,0.9725,0.9707479217077932,True,,near_neutral_N401,401,0.0176060323546117,0.013424755289259,3,804,2.023173149251704e-12,0.017191472816424,False,804,2.023173149251704e-12,0.017191472816424,0.0004145595381877,0.0082911907637543,True,False,0.0001903263084413,0.0001903263084413,0.0025254888976269,0.0005368676849789,0.999999981887948,,,804,2.023173149251704e-12,0.017191472816424,0.0004145595381877,0.0082911907637543,True,False,0.0001903263084413,0.0001903263084413,0.0025254888976269,0.0005368676849789,0.999999981887948,,,804,2.023173149251704e-12,0.017191472816424,0.0004145595381877,0.0082911907637543,True,False,0.0001903263084413,0.0001903263084413,0.0025254888976269,0.0005368676849789,0.999999981887948,,
LOWM_EXT_VLOW_EXTREME,0.075,0.05875,0.0585845326083387,True,,longwave_map10_N301,301,0.8958375354982526,0.8970408654812602,1,601,1.0037826150616865e-13,0.8960493447672175,False,601,1.0037826150616865e-13,0.8960493447672175,0.0002118092689649,0.0002364371446515,True,False,1.845322056923657e-05,1.845322056923053e-05,0.0008295532737587,0.0001683883860182,0.9999999998297394,,,601,1.0037826150616865e-13,0.8960493447672175,0.0002118092689649,0.0002364371446515,True,False,1.845322056923657e-05,1.845322056923053e-05,0.0008295532737587,0.0001683883860182,0.9999999998297394,,,601,1.0037826150616865e-13,0.8960493447672175,0.0002118092689649,0.0002364371446515,True,False,1.845322056923657e-05,1.845322056923053e-05,0.0008295532737587,0.0001683883860182,0.9999999998297394,,
LOWM_EXT_VLOW_EXTREME,0.075,0.0849999999999999,0.0847606003695113,True,,longwave_map10_N301,301,0.8549118255313395,0.8462900552362335,178,601,-5.773835377695592e-14,0.8551414595102894,False,601,-5.773835377695592e-14,0.8551414595102894,0.0002296339789499,0.00026860545391,True,False,2.4212380268311e-05,2.421238026830262e-05,0.0008844211600242,0.0001866762111686,0.9999999997068804,,,601,-5.773835377695592e-14,0.8551414595102894,0.0002296339789499,0.00026860545391,True,False,2.4212380268311e-05,2.421238026830262e-05,0.0008844211600242,0.0001866762111686,0.9999999997068804,,,601,-5.773835377695592e-14,0.8551414595102894,0.0002296339789499,0.00026860545391,True,False,2.4212380268311e-05,2.421238026830262e-05,0.0008844211600242,0.0001866762111686,0.9999999997068804,,
LOWM_EXT_VLOW_EXTREME,0.075,0.11125,0.1109366681306839,True,,longwave_map10_N301,301,0.815696226028478,0.8027095545049521,1,601,5.0158748981543857e-14,0.8159608287167903,False,601,5.0158748981543857e-14,0.8159608287167903,0.0002646026883122,0.0003243887612434,True,False,3.109520879112357e-05,3.109520879111645e-05,0.0009625332378222,0.000218544786857,0.999999999516544,,,601,5.0158748981543857e-14,0.8159608287167903,0.0002646026883122,0.0003243887612434,True,False,3.109520879112357e-05,3.109520879111645e-05,0.0009625332378222,0.000218544786857,0.999999999516544,,,601,5.0158748981543857e-14,0.8159608287167903,0.0002646026883122,0.0003243887612434,True,False,3.109520879112357e-05,3.109520879111645e-05,0.0009625332378222,0.000218544786857,0.999999999516544,,
LOWM_EXT_VLOW_MOD,0.075,0.1362499999999999,0.1358662564746578,True,,standard_N301,301,0.7798542107394834,0.7922514196981613,145,600,7.145909691206569e-15,0.7799295866171728,False,600,7.145909691206569e-15,0.7799295866171728,7.53758776894653e-05,9.6653806123572e-05,True,False,5.893128429779719e-05,5.893128429779371e-05,0.0002888783941708,8.059848501383032e-05,0.9999999982635518,,,600,7.145909691206569e-15,0.7799295866171728,7.53758776894653e-05,9.6653806123572e-05,True,False,5.893128429779719e-05,5.893128429779371e-05,0.0002888783941708,8.059848501383032e-05,0.9999999982635518,,,600,7.145909691206569e-15,0.7799295866171728,7.53758776894653e-05,9.6653806123572e-05,True,False,5.893128429779719e-05,5.893128429779371e-05,0.0002888783941708,8.059848501383032e-05,0.9999999982635518,,
LOWM_EXT_VLOW_MOD,0.075,0.185,0.1844789537454069,True,,standard_N301,301,0.7137836646774014,0.7148303541982033,151,600,9.301086496074348e-15,0.713844767976955,False,600,9.301086496074348e-15,0.713844767976955,6.110329955355542e-05,8.560478836563374e-05,True,False,5.791196786050682e-05,5.791196786051114e-05,0.0002971569979146,7.6007246290434e-05,0.9999999983231022,,,600,9.301086496074348e-15,0.713844767976955,6.110329955355542e-05,8.560478836563374e-05,True,False,5.791196786050682e-05,5.791196786051114e-05,0.0002971569979146,7.6007246290434e-05,0.9999999983231022,,,600,9.301086496074348e-15,0.713844767976955,6.110329955355542e-05,8.560478836563374e-05,True,False,5.791196786050682e-05,5.791196786051114e-05,0.0002971569979146,7.6007246290434e-05,0.9999999983231022,,
LOWM_EXT_VLOW_MOD,0.075,0.23375,0.2330916510161561,True,,standard_N301,301,0.6521761383588695,0.645273041974017,145,601,2.138919177088445e-14,0.6522293324956558,False,601,2.138919177088445e-14,0.6522293324956558,5.3194136786394175e-05,8.156406476362574e-05,True,False,5.839869863780403e-05,5.839869863780126e-05,0.0003173969124218,7.57908897786559e-05,0.999999998294796,,,601,2.138919177088445e-14,0.6522293324956558,5.3194136786394175e-05,8.156406476362574e-05,True,False,5.839869863780403e-05,5.839869863780126e-05,0.0003173969124218,7.57908897786559e-05,0.999999998294796,,,601,2.138919177088445e-14,0.6522293324956558,5.3194136786394175e-05,8.156406476362574e-05,True,False,5.839869863780403e-05,5.839869863780126e-05,0.0003173969124218,7.57908897786559e-05,0.999999998294796,,
LOWM_EXT_LOW,0.075,0.26875,0.2679930746977195,True,,standard_N301,301,0.6103755199836588,0.6141021450803793,143,600,1.932427537638198e-14,0.6104343058870043,False,600,1.932427537638198e-14,0.6104343058870043,5.8785903345515145e-05,9.631104364586736e-05,True,False,5.9487634042948415e-05,5.948763404294984e-05,0.0003467905939062,8.118285777168392e-05,0.9999999982306106,,,600,1.932427537638198e-14,0.6104343058870043,5.8785903345515145e-05,9.631104364586736e-05,True,False,5.9487634042948415e-05,5.948763404294984e-05,0.0003467905939062,8.118285777168392e-05,0.9999999982306106,,,600,1.932427537638198e-14,0.6104343058870043,5.8785903345515145e-05,9.631104364586736e-05,True,False,5.9487634042948415e-05,5.948763404294984e-05,0.0003467905939062,8.118285777168392e-05,0.9999999982306106,,
LOWM_EXT_LOW,0.075,0.325,0.3240846484716608,True,,standard_N301,301,0.5469821293011561,0.5434831289418365,1,601,-2.6943726256949884e-15,0.5470446535063881,False,601,-2.6943726256949884e-15,0.5470446535063881,6.25242052320063e-05,0.0001143075831597,True,False,6.18519112617284e-05,6.185191126173456e-05,0.0003960320250248,8.765529903667303e-05,0.9999999980871704,,,601,-2.6943726256949884e-15,0.5470446535063881,6.25242052320063e-05,0.0001143075831597,True,False,6.18519112617284e-05,6.185191126173456e-05,0.0003960320250248,8.765529903667303e-05,0.9999999980871704,,,601,-2.6943726256949884e-15,0.5470446535063881,6.25242052320063e-05,0.0001143075831597,True,False,6.18519112617284e-05,6.185191126173456e-05,0.0003960320250248,8.765529903667303e-05,0.9999999980871704,,
LOWM_EXT_MID,0.075,0.375,0.3739438251596086,True,,standard_N301,301,0.4940872338050986,0.5126923020853413,1,601,-5.840246368436369e-15,0.4941702912733846,False,601,-5.840246368436369e-15,0.4941702912733846,8.305746828601857e-05,0.000168102842177,True,False,5.739109325222083e-05,5.739109325222077e-05,0.0004690733361455,0.0001001266432278,0.999999998353131,,,601,-5.840246368436369e-15,0.4941702912733846,8.305746828601857e-05,0.000168102842177,True,False,5.739109325222083e-05,5.739109325222077e-05,0.0004690733361455,0.0001001266432278,0.999999998353131,,,601,-5.840246368436369e-15,0.4941702912733846,8.305746828601857e-05,0.000168102842177,True,False,5.739109325222083e-05,5.739109325222077e-05,0.0004690733361455,0.0001001266432278,0.999999998353131,,
LOWM_EXT_LOW,0.075,0.38125,0.3801762222456022,True,,standard_N301,301,0.4877072356852591,0.4806573678800765,1,601,4.4589019283343914e-14,0.4877701247358841,False,601,4.4589019283343914e-14,0.4877701247358841,6.288905062507011e-05,0.0001289483649688,True,False,5.627590111418663e-05,5.627590111418794e-05,0.000449294940009,8.547585907631379e-05,0.9999999984165115,,,601,4.4589019283343914e-14,0.4877701247358841,6.288905062507011e-05,0.0001289483649688,True,False,5.627590111418663e-05,5.627590111418794e-05,0.000449294940009,8.547585907631379e-05,0.9999999984165115,,,601,4.4589019283343914e-14,0.4877701247358841,6.288905062507011e-05,0.0001289483649688,True,False,5.627590111418663e-05,5.627590111418794e-05,0.000449294940009,8.547585907631379e-05,0.9999999984165115,,
LOWM_EXT_MID,0.075,0.45,0.4487325901915304,True,,standard_N301,301,0.4200831232626386,0.4277843433848341,1,601,2.3334536451316917e-14,0.4201436241181602,False,601,2.3334536451316917e-14,0.4201436241181602,6.050085552156137e-05,0.000144021152413,True,False,5.761911039435066e-05,5.761911039434985e-05,0.0005258362185182,8.711569162134165e-05,0.9999999983400192,,,601,2.3334536451316917e-14,0.4201436241181602,6.050085552156137e-05,0.000144021152413,True,False,5.761911039435066e-05,5.761911039434985e-05,0.0005258362185182,8.711569162134165e-05,0.9999999983400192,,,601,2.3334536451316917e-14,0.4201436241181602,6.050085552156137e-05,0.000144021152413,True,False,5.761911039435066e-05,5.761911039434985e-05,0.0005258362185182,8.711569162134165e-05,0.9999999983400192,,
LOWM_EXT_MID,0.075,0.525,0.5235213552234522,True,,standard_N301,301,0.3514685196615271,0.3625464144343223,1,601,-8.131744581074481e-15,0.3515413258025839,False,601,-8.131744581074481e-15,0.3515413258025839,7.280614105686922e-05,0.0002071483987441,True,False,6.244375790478693e-05,6.244375790478345e-05,0.0006526832331015,0.0001019934997671,0.9999999980503884,,,601,-8.131744581074481e-15,0.3515413258025839,7.280614105686922e-05,0.0002071483987441,True,False,6.244375790478693e-05,6.244375790478345e-05,0.0006526832331015,0.0001019934997671,0.9999999980503884,,,601,-8.131744581074481e-15,0.3515413258025839,7.280614105686922e-05,0.0002071483987441,True,False,6.244375790478693e-05,6.244375790478345e-05,0.0006526832331015,0.0001019934997671,0.9999999980503884,,
LOWM_EXT_HIGH,0.075,0.5625,0.5609157377394131,True,,standard_N301,301,0.3189409372294113,0.3237347958544831,1,601,-2.2771818411724872e-14,0.3190036098968402,False,601,-2.2771818411724872e-14,0.3190036098968402,6.267266742887578e-05,0.0001965024244717,True,False,6.356716062921324e-05,6.356716062920869e-05,0.0007031332099397,9.614800432268934e-05,0.999999997979608,,,601,-2.2771818411724872e-14,0.3190036098968402,6.267266742887578e-05,0.0001965024244717,True,False,6.356716062921324e-05,6.356716062920869e-05,0.0007031332099397,9.614800432268934e-05,0.999999997979608,,,601,-2.2771818411724872e-14,0.3190036098968402,6.267266742887578e-05,0.0001965024244717,True,False,6.356716062921324e-05,6.356716062920869e-05,0.0007031332099397,9.614800432268934e-05,0.999999997979608,,
LOWM_EXT_HIGH,0.075,0.6000000000000001,0.598310120255374,True,,standard_N301,301,0.2874745623371754,0.2891494936056592,1,601,7.948408098653294e-14,0.2875186638430924,False,601,7.948408098653294e-14,0.2875186638430924,4.410150591693807e-05,0.0001534101158669,True,False,6.393746088202981e-05,6.393746088203705e-05,0.0007505734472877,8.445289060958178e-05,0.9999999979560004,,,601,7.948408098653294e-14,0.2875186638430924,4.410150591693807e-05,0.0001534101158669,True,False,6.393746088202981e-05,6.393746088203705e-05,0.0007505734472877,8.445289060958178e-05,0.9999999979560004,,,601,7.948408098653294e-14,0.2875186638430924,4.410150591693807e-05,0.0001534101158669,True,False,6.393746088202981e-05,6.393746088203705e-05,0.0007505734472877,8.445289060958178e-05,0.9999999979560004,,
LOWM_EXT_HIGH,0.075,0.6375000000000001,0.6357045027713348,True,,standard_N301,301,0.2569733624452948,0.256523530452708,1,601,-2.327297854393477e-14,0.2570055613216953,False,601,-2.327297854393477e-14,0.2570055613216953,3.2198876400435505e-05,0.0001253004439605,True,False,6.45688750268691e-05,6.456887502686613e-05,0.000818234131558,7.863485160862035e-05,0.9999999979154304,,,601,-2.327297854393477e-14,0.2570055613216953,3.2198876400435505e-05,0.0001253004439605,True,False,6.45688750268691e-05,6.456887502686613e-05,0.000818234131558,7.863485160862035e-05,0.9999999979154304,,,601,-2.327297854393477e-14,0.2570055613216953,3.2198876400435505e-05,0.0001253004439605,True,False,6.45688750268691e-05,6.456887502686613e-05,0.000818234131558,7.863485160862035e-05,0.9999999979154304,,
LOWM_EXT_NEUTRAL1,0.075,0.6687500000000001,0.6668664882013022,True,,standard_N301,301,0.2322399645749501,0.2317838319804857,1,601,-3.26105947753349e-14,0.232267329023435,False,601,-3.26105947753349e-14,0.232267329023435,2.7364448484890055e-05,0.0001178283355966,True,False,6.525538427961321e-05,6.525538427962056e-05,0.0008907703918813,7.696896418871822e-05,0.9999999978708672,,,601,-3.26105947753349e-14,0.232267329023435,2.7364448484890055e-05,0.0001178283355966,True,False,6.525538427961321e-05,6.525538427962056e-05,0.0008907703918813,7.696896418871822e-05,0.9999999978708672,,,601,-3.26105947753349e-14,0.232267329023435,2.7364448484890055e-05,0.0001178283355966,True,False,6.525538427961321e-05,6.525538427962056e-05,0.0008907703918813,7.696896418871822e-05,0.9999999978708672,,
